wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
coif4,1,zero,8.659059392053725e-27,318.2575502649905,6746613.762411617,0.5739130434782609,82.3415675125222,207,smoothed,6.471688456201448e-14,-2.0242247877888552e-10,6.356229372269741,44618.80976937618,0.9876085866117954,0.00011826130089415466,0.9999999999999999,434.59999999999985,,,,[],[],12,406.71666666666664,18.199999999999875,761.3999999999999,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.199999999999875, 545.3999999999999, 235.7999999999999, 476.19999999999993, 433.8000000000001, 761.3999999999999, 522.8, 566.1999999999999, 243.59999999999997, 233.80000000000024, 658.4000000000002, 185.00000000000017]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 206, 118, 143, 157, 164, 206, 206]",42883024.55999999,761.3999999999999,-761.3999999999999,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,23.5,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231878,1477.0000000000018,130.29927536231884,,0.0,130.29927536231878,,,13.599999999999874,0.0,37.0,1.1368683772161603e-13,1.1368683772161603e-13,,1.7053025658242404e-13,9.341639089245104e-14,2.1098557238892747e-26,0.9758933002993225,0.09100150049531372,0.05499199826018852,0.7544927536231878,0.09334167981028238,0.32591133865914546,0.9999999998570421,0.9999999998570421,0.9999999998570472,,2.966833657067622e-13,0.9999999997281382,6.717124060947382e-14,,,,,1.0,,1.5099410946249636e-13,0.0,0.7297297297297298,2.201666627402701e-13,2.201666627402701e-13,0.0,1.9707463743064704,0.8833559587651754,317,0.9976665029307606,0.4977248607686237,299,0,0.4325457905492215,0.7828684210734485,337,0,0.28138874749834125,0.4628069347803368,282,23.641418457162562,0.9752186389337919,308.75,307.39640131757926,0.8257906611859736,92,coif,521.0196078431372,632.0,313.2282560729104,153,0.9493676122709169,1.0,0.035442671410358145,7,70.75,92
db18,1,periodic,9.110124912914066e-27,318.0370141314096,7499783.664422641,0.5289256198347108,101.68455397879372,207,smoothed,6.733636729257924e-14,-2.0076480478081762e-10,6.578489186556718,32771.02376003503,0.9799280806359755,0.00011826130089415468,1.0,434.59999999999997,,,,[],[],12,406.71666666666664,18.199999999999932,761.3999999999999,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.199999999999932, 545.4, 235.8, 476.2000000000001, 433.80000000000007, 761.3999999999999, 522.7999999999998, 566.2, 243.59999999999968, 233.79999999999984, 658.3999999999999, 184.99999999999994]","[0, 0, 31, 31, 72, 0, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.55999999,761.3999999999999,-761.3999999999999,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,37.0,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231878,1477.0000000000018,130.29927536231878,,0.0,130.29927536231878,,,13.59999999999993,0.0,23.5,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,9.948155165389307e-14,2.253274960805348e-26,0.9750512878762361,0.4183361573445352,0.3231335354868111,0.11709401709401668,0.021870071772029685,0.32591133865950334,0.9999999998570421,0.9999999998570421,0.9999999998570439,,9.889445523558741e-14,0.9999999997281382,6.717124060947382e-14,,,,,1.0,,1.5099410946249636e-13,0.7297297297297298,0.0,2.201666627402701e-13,2.201666627402701e-13,0.0,1.970746374306478,0.8833559587651787,311,1.0113512546878634,0.5045520331182499,280,0,0.4325457905492327,0.7828684210734687,316,0,0.26506929565338977,0.43596593437501024,338,23.90780904502404,0.9749394035167462,311.25,309.83734742972507,0.8243407709407631,94,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,71.25,93
coif4,1,smooth,8.659059392053725e-27,318.2575502649905,6746613.762411617,0.5739130434782609,82.3415675125222,207,smoothed,6.471688456201448e-14,-2.0242247877888552e-10,6.356229372269741,44618.80976937618,0.9876085866117954,0.00011826130089415466,0.9999999999999999,434.59999999999985,,,,[],[],12,406.71666666666664,18.199999999999875,761.3999999999999,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.199999999999875, 545.3999999999999, 235.7999999999999, 476.19999999999993, 433.8000000000001, 761.3999999999999, 522.8, 566.1999999999999, 243.59999999999997, 233.80000000000024, 658.4000000000002, 185.00000000000017]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 206, 118, 143, 157, 164, 206, 206]",42883024.55999999,761.3999999999999,-761.3999999999999,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,23.5,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231878,1477.0000000000018,130.29927536231884,,0.0,130.29927536231878,,,13.599999999999874,0.0,37.0,1.1368683772161603e-13,1.1368683772161603e-13,,1.7053025658242404e-13,9.341639089245104e-14,2.1098557238892747e-26,0.9758933002993225,0.09100150049531372,0.05499199826018852,0.7544927536231878,0.09334167981028238,0.32591133865914546,0.9999999998570421,0.9999999998570421,0.9999999998570472,,2.966833657067622e-13,0.9999999997281382,6.717124060947382e-14,,,,,1.0,,1.5099410946249636e-13,0.0,0.7297297297297298,2.201666627402701e-13,2.201666627402701e-13,0.0,1.9707463743064704,0.8833559587651754,318,0.9976665029307606,0.4977248607686237,298,0,0.4325457905492215,0.7828684210734485,338,0,0.28138874749834125,0.4628069347803368,281,24.67623688220444,0.9741339236035593,308.75,307.2749449060731,0.8252483035208572,93,coif,521.0196078431372,632.0,313.2282560729104,153,0.9493676122709169,1.0,0.035442671410358145,7,71.5,94
db36,1,antisymmetric,1.7535912990548903e-26,315.19297363023446,8659718.249511527,0.5323741007194245,117.76954349019125,207,smoothed,1.0052291795523923e-13,-1.9399100104067234e-10,6.795293605170898,171823.106021432,0.9959568520718217,0.00011826130089415468,1.0,434.5999999999999,,,,[],[],12,406.71666666666664,18.19999999999999,761.4,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.19999999999999, 545.3999999999999, 235.7999999999999, 476.19999999999993, 433.8000000000001, 761.4, 522.8, 566.1999999999998, 243.59999999999985, 233.79999999999973, 658.4000000000002, 184.9999999999999]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 205, 118, 143, 157, 164, 205, 205]",42883024.55999999,761.4,-761.4,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,23.5,11.0,0.0,37.0,,0.0,130.29927536231878,1477.0000000000018,130.29927536231878,,0.0,130.29927536231878,,,13.599999999999987,0.0,37.0,0.0,0.0,,1.1368683772161603e-13,1.7632182341372097e-13,4.9323094704837947e-26,0.964192670764987,0.7376363430219873,0.7360903489462878,0.16595339113324692,0.8606998676894948,0.32591133865986116,0.9999999998570421,0.9999999998570421,0.9999999998570439,,1.9778891047117482e-13,0.9999999997281382,0.0,,,,,1.0,,1.5099410946249636e-13,0.0,0.7297297297297298,0.0,0.0,0.0,1.970746374306513,0.8833559587651945,303,1.7260402519722793,0.8611025243107366,16,0,0.4325457905492291,0.7828684210734622,322,0,0.49493894593659726,0.8140381536531687,16,171.3600011671335,0.8203773572671557,164.25,30.440028859466103,0.8241037729732005,95,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,72.0,95
rbio3.9,1,antireflect,4.149819941065246e-27,321.45196491689967,6890258.044632791,0.5309734513274337,136.28623961477172,207,smoothed,4.551592597187891e-14,-2.064922677291748e-10,6.53076857687595,72865.94387285052,0.9805386707872606,0.00011826130089415466,1.0,434.6000000000001,,,,[],[],12,406.7166666666667,18.200000000000045,761.4000000000001,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.200000000000045, 545.4000000000001, 235.79999999999995, 476.19999999999993, 433.80000000000007, 761.4000000000001, 522.8, 566.2, 243.59999999999985, 233.80000000000007, 658.4, 185.00000000000006]","[0, 0, 31, 31, 72, 0, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.55999999,761.4000000000001,-761.4000000000001,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,37.0,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231884,1477.000000000001,130.29927536231884,,0.0,130.29927536231884,,,13.600000000000044,0.0,23.5,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,4.8958414795065286e-14,6.761135041356706e-27,0.9880896546006459,0.34805530408007196,0.10613185202460065,0.14610846380757891,0.2637421322877108,0.325911338660219,0.9999999998570456,0.9999999998570456,0.9999999998570472,,9.889445523558741e-14,0.9999999997281337,6.717124060947382e-14,,,,,1.0,,1.5099410946249636e-13,0.7297297297297298,0.0,2.201666627402701e-13,2.201666627402701e-13,0.0,1.9707463743066933,0.8833559587652753,213,0.9838876092508544,0.49085072204768787,316,0,0.4325457905492842,0.7828684210735619,218,0,0.26458962954295107,0.4351770158263343,339,65.37328710311779,0.9314745418206313,271.5,259.80097365121713,0.8234416734260389,96,rbio,507.53333333333336,530.0,244.88354832206676,135,0.9247938111373954,0.7818054200865742,0.11810270617785093,5,73.25,96
db28,1,antisymmetric,1.482101579239169e-26,315.92347774922536,7931252.398969782,0.5267175572519084,114.43254367086982,207,smoothed,8.864192257287387e-14,-1.9995702871256093e-10,6.694110660294214,141048.93935424063,0.9953499599230233,0.0001182613008941546,1.0,434.6,,,,[],[],12,406.71666666666664,18.199999999999932,761.3999999999999,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.199999999999932, 545.3999999999999, 235.80000000000018, 476.1999999999998, 433.8000000000002, 761.3999999999999, 522.7999999999998, 566.2000000000003, 243.5999999999999, 233.7999999999999, 658.4000000000001, 184.99999999999983]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 205, 118, 143, 157, 164, 205, 205]",42883024.55999999,761.3999999999999,-761.3999999999999,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,23.5,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231878,1477.0000000000018,130.2992753623188,,0.0,130.29927536231878,,,13.59999999999993,0.0,37.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,1.488125193212829e-13,4.069090123275367e-26,0.9669817535938128,0.5886184710937835,0.4767438821533227,0.0858093560383629,0.67505512562484,0.32591133865950334,0.9999999998570421,0.9999999998570421,0.9999999998570456,,0.0,0.9999999997281382,6.717124060947382e-14,,,,,1.0,,1.5099410946249636e-13,0.0,0.7297297297297298,2.201666627402701e-13,2.201666627402701e-13,0.0,1.970746374306429,0.8833559587651568,325,1.4172160214451666,0.7070335075706284,63,0,0.4325457905492257,0.782868421073456,324,0,0.39902979835775304,0.6562940398498208,60,151.84860881812517,0.8408295505051099,193.0,103.3510936623668,0.8192617354202698,98,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,74.25,97
bior3.7,1,antisymmetric,3.5722822963095266e-27,322.10279973663705,7102238.715772129,0.545045045045045,94.77810904777905,207,smoothed,3.8110148424041135e-14,-2.086425476832689e-10,6.368985557555927,63725.42924047291,0.9944370993542155,0.00011826130089415471,1.0,434.6,,,,[],[],12,406.71666666666664,18.199999999999932,761.3999999999999,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.199999999999932, 545.4000000000001, 235.80000000000013, 476.19999999999993, 433.8000000000001, 761.3999999999999, 522.7999999999997, 566.2, 243.59999999999997, 233.7999999999999, 658.4, 184.99999999999977]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 206, 118, 143, 157, 164, 206, 206]",42883024.55999999,761.3999999999999,-761.3999999999999,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,23.5,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231878,1477.0000000000018,130.29927536231878,,0.0,130.29927536231878,,,13.59999999999993,0.0,37.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,3.181104792487803e-14,4.924816270123967e-27,0.9905745580706481,0.10978825934667943,0.181600644484129,0.3454800954800946,0.20860210202736224,0.32591133865950334,0.9999999998570421,0.9999999998570421,0.9999999998570439,,0.0,0.9999999997281382,6.717124060947382e-14,,,,,1.0,,1.5099410946249636e-13,0.0,0.7297297297297298,2.201666627402701e-13,2.201666627402701e-13,0.0,1.9707463743064286,0.8833559587651566,328,0.9616720657607853,0.47976763139764395,335,0,0.4325457905492256,0.7828684210734559,325,0,0.26229223705842075,0.43139843838425257,351,11.615363389350618,0.9878245666778296,334.75,334.4542836045522,0.818466790676441,99,bior,518.8148148148148,489.0,217.22785977508843,135,0.9453501836341808,0.6935129751657019,0.1302009789063629,4,75.25,98
db8,1,antireflect,5.855588739021405e-27,319.9565517804121,7000276.299840983,0.536036036036036,108.78677754956546,207,smoothed,5.154009264462754e-14,-2.0301447190007604e-10,6.446436874139301,67880.5165324613,0.9893383669066892,0.00011826130089415468,1.0,434.6,,,,[],[],12,406.7166666666667,18.20000000000016,761.3999999999999,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.20000000000016, 545.3999999999999, 235.7999999999999, 476.1999999999999, 433.8000000000002, 761.3999999999999, 522.8, 566.1999999999999, 243.60000000000002, 233.80000000000013, 658.4000000000001, 184.99999999999994]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.55999999,761.3999999999999,-761.3999999999999,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,37.0,11.0,0.0,37.0,,1.1368683772161603e-13,130.29927536231884,1477.000000000001,130.29927536231884,,0.0,130.29927536231884,,,13.600000000000158,0.0,37.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,6.290679433489303e-14,1.2184738665315924e-26,0.9823801301879165,0.22385521390466567,0.14530025744779532,0.2178370678370667,0.23366760963051936,0.3259113386609347,0.9999999998570456,0.9999999998570456,0.9999999998570472,,0.0,0.9999999997281337,6.717124060947382e-14,,,,,1.0,,1.5099410946249636e-13,0.7297297297297298,0.7297297297297298,2.201666627402701e-13,2.201666627402701e-13,0.0,2.043719347279832,0.9160649421966499,29,0.9546076847760336,0.47624328931366794,342,0,0.4846693426728804,0.8772072953461018,30,0,0.2575771827154324,0.42364347352797654,365,187.297446147387,0.8036714400970786,191.5,54.436733558394295,0.8014688437382668,126,db,404.99122807017545,325.5,283.61669733616094,342,0.7379483408989196,0.9054633221536157,0.21179716472467155,3,95.25,99
bior1.5,1,constant,7.063635907317982e-27,319.14197439369894,6781475.998090214,0.5601851851851852,134.60897637027333,207,smoothed,6.12376494118969e-14,-2.1805712790978778e-10,6.385997898373195,39682.817770088106,0.9588471701688347,0.0001182613008941546,1.0,434.60000000000014,,,,[],[],12,406.7166666666667,18.199999999999932,761.4,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.199999999999932, 545.4, 235.80000000000007, 476.20000000000005, 433.80000000000007, 761.4, 522.8000000000001, 566.2000000000002, 243.60000000000002, 233.80000000000018, 658.4000000000002, 184.99999999999994]","[1, 1, 31, 31, 72, 1, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 204, 118, 143, 157, 164, 204, 204]",42883024.56,761.4,-761.4,0.0,,,,DWT,mdp.39015067403868,7.450580596923828e-09,,0.0,37.0,11.0,0.0,37.0,,0.0,130.29927536231884,1477.000000000001,130.2992753623189,,0.0,130.29927536231884,,,13.59999999999993,0.0,37.0,0.0,0.0,,1.1368683772161603e-13,8.536055594988845e-14,1.602580376613001e-26,0.9792700535395196,0.13484330027473584,0.06740355830933009,0.5599912947135168,0.06356537517624158,0.32591133865950334,0.9999999998570456,0.9999999998570456,0.9999999998570507,,1.9778891047117482e-13,0.9999999997281337,0.0,,,,,1.0,,1.5099410946249636e-13,0.7297297297297298,0.7297297297297298,0.0,0.0,0.0,2.0437193472793806,0.9160649421964477,106,0.9381081293716736,0.4680118423398998,362,0,0.48466934267275635,0.8772072953458773,107,0,0.2578676545733471,0.42412121967595373,363,147.80279654548715,0.845070443872655,234.5,164.62932029854503,0.7996316579950277,128,bior,518.8148148148148,489.0,217.22785977508843,135,0.9453501836341808,0.6935129751657019,0.1302009789063629,4,97.0,100
sym20,1,antisymmetric,2.356616499721088e-18,233.90936830911795,7663649.801841566,0.5365853658536586,102.84315138017578,207,smoothed,1.2537505236896664e-09,1.522291608249429e-08,6.60402189167056,122391.67521959935,0.9945084040442456,0.00011826130089758095,0.9999999999999999,434.60000000050775,,,,[],[],12,406.71666666228015,18.199999998986243,761.3999999963913,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.199999998986243, 545.3999999955356, 235.7999999964283, 476.199999995809, 433.79999999358586, 761.3999999963913, 522.7999999929909, 566.1999999927223, 243.5999999958379, 233.79999999535346, 658.3999999962402, 184.99999999747956]","[0, 0, 31, 31, 72, 0, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 206, 118, 143, 157, 164, 206, 206]",42883024.55991118,761.3999999972866,-761.3999999972866,0.0,,,,DWT,mdp.39015067403868,8.881837129592896e-05,,0.0,23.5,11.0,0.0,37.0,,2.7133637559018098e-09,130.2992753579323,1477.0000000526397,130.29927535827326,,0.0,130.2992753579323,,,13.599999998986242,0.0,23.5,3.608647602959536e-09,2.7133637559018098e-09,,5.077254172647372e-10,2.9028825334513024e-09,7.493016516956976e-18,0.653849851371525,0.45593962288185685,0.38147272013768235,0.22562017927871567,0.5625054333662283,0.3259113322780875,0.9999999995934267,0.9999999995934267,0.99999999961392,,8.833252741642667e-10,0.9999999999902931,2.1321495194259183e-09,,,,,1.0,,1.8000007789024192e-09,0.0,0.0,5.2547177396220265e-09,5.2547177396220265e-09,0.0,1.8977734038284295,0.8506469764521889,381,1.126266328261527,0.5618819011920478,177,0,0.38042223902814765,0.6885295478914191,388,0,0.32562682999127013,0.5355663878186385,148,128.74911002928653,0.8650428616045215,273.5,227.1634593962201,0.7891776152886338,146,sym,548.8070175438596,495.0,257.5637057869368,171,1.0,0.8222875835537119,0.053313724933886426,6,111.0,101
sym16,1,antisymmetric,3.249442189526671e-20,252.51416930070872,7397789.047204708,0.5378151260504201,102.37949086339732,207,smoothed,1.4611953622376295e-10,1.2570826601787314e-09,6.553009904404098,104490.59117061771,0.9936307766523715,0.00011826130089459163,1.0,434.6000000000545,,,,[],[],12,406.7166666661554,18.19999999986328,761.3999999996082,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.19999999986328, 545.3999999995044, 235.7999999995656, 476.19999999949687, 433.79999999923814, 761.3999999996082, 522.7999999992351, 566.1999999991644, 243.599999999513, 233.79999999938036, 658.3999999995582, 184.99999999973727]","[0, 0, 31, 31, 72, 0, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 206, 118, 143, 157, 164, 206, 206]",42883024.55999051,761.3999999997333,-761.3999999997333,0.0,,,,DWT,mdp.39015067403868,9.484589099884033e-06,,0.0,23.5,11.0,0.0,37.0,,2.667093212949112e-10,130.29927536180753,1477.0000000061364,130.29927536184482,,0.0,130.29927536180753,,,13.599999999863279,0.0,23.5,3.9176484278868884e-10,2.667093212949112e-10,,5.445599526865408e-11,3.3826932758868567e-10,1.0331813642432023e-19,0.7248834426003403,0.3808113708375885,0.28682168423434673,0.24304388422035383,0.45451738719457224,0.3259113377992485,0.9999999998263175,0.9999999998263175,0.9999999998285602,,9.474088811569275e-11,0.9999999997586904,2.314720951402468e-10,,,,,1.0,,1.9221550134575787e-10,0.0,0.0,5.165109907886737e-10,5.165109907886737e-10,0.0,1.897773401529297,0.850646975421639,389,1.047771101763623,0.522721494818875,237,0,0.3804222384707562,0.6885295468825914,396,0,0.298582538489353,0.49108598210027565,216,96.26525853079085,0.899093020407976,309.5,286.8414594502754,0.7873347701620592,152,sym,548.8070175438596,495.0,257.5637057869368,171,1.0,0.8222875835537119,0.053313724933886426,6,115.5,102
sym15,1,antisymmetric,1.7621428199375045e-21,265.1718464031476,7351634.63393571,0.5338983050847458,103.33196214748139,207,smoothed,3.4059891782962405e-11,6.712348454784892e-11,6.536890721552803,100318.14776577911,0.993497498519834,0.00011826130089425293,1.0,434.60000000001236,,,,[],[],12,406.7166666665484,18.199999999969464,761.3999999999108,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.199999999969464, 545.3999999998816, 235.7999999998989, 476.1999999998829, 433.79999999982147, 761.3999999999108, 522.7999999998208, 566.1999999998039, 243.5999999998911, 233.7999999998617, 658.3999999998975, 184.99999999994014]","[0, 0, 31, 31, 72, 0, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 206, 118, 143, 157, 164, 206, 206]",42883024.5599978,761.3999999999376,-761.3999999999376,0.0,,,,DWT,mdp.39015067403868,2.1979212760925293e-06,,0.0,23.5,11.0,0.0,37.0,,6.24140739091672e-11,130.29927536220055,1477.0000000014206,130.29927536220902,,0.0,130.29927536220055,,,13.599999999969462,0.0,23.5,8.913048077374697e-11,6.24140739091672e-11,,1.233502189279534e-11,7.880597993113088e-11,5.60284208595726e-21,0.7732107674455443,0.3570717343934326,0.2703899132744384,0.18754889178617956,0.42934717907659153,0.32591133846769943,0.9999999998499366,0.9999999998499366,0.9999999998504473,,2.1460096786122466e-11,0.9999999997352044,5.266225263782748e-11,,,,,1.0,,4.454326229143643e-11,0.0,0.0,1.2087149784440827e-10,1.2087149784440827e-10,0.0,1.8977734013806893,0.850646975355028,411,1.0244157126700122,0.5110697477163453,256,0,0.38042223843668826,0.6885295468209316,418,0,0.28822406943642753,0.4740491554537884,253,92.42835062901426,0.9031149364475741,334.5,315.351623923657,0.776243002814982,158,sym,548.8070175438596,495.0,257.5637057869368,171,1.0,0.8222875835537119,0.053313724933886426,6,120.0,103
sym14,1,antisymmetric,7.438235660920833e-22,268.91755811238096,7250502.497375635,0.5384615384615384,101.87433600211891,207,smoothed,2.212042465463338e-11,4.089371063974234e-11,6.52539014751145,93730.73889944506,0.9928451934631813,0.00011826130089421589,1.0,434.60000000000736,,,,[],[],12,406.71666666659013,18.199999999980946,761.3999999999421,"[6, 19, 41, 51, 76, 91, 103, 131, 151, 162, 177, 197]","[18.199999999980946, 545.3999999999215, 235.79999999993515, 476.19999999992456, 433.7999999998832, 761.3999999999421, 522.7999999998818, 566.1999999998727, 243.59999999993113, 233.79999999991395, 658.3999999999334, 184.99999999996226]","[0, 0, 31, 31, 72, 0, 97, 118, 143, 143, 118, 188]","[7, 81, 44, 81, 81, 206, 118, 143, 157, 164, 206, 206]",42883024.55999851,761.3999999999581,-761.3999999999581,0.0,,,,DWT,mdp.39015067403868,1.4826655387878418e-06,,0.0,23.5,11.0,0.0,37.0,,4.18367562815547e-11,130.29927536224227,1477.0000000009195,130.29927536224793,,0.0,130.29927536224227,,,13.599999999980945,0.0,23.5,5.786660040030256e-11,4.18367562815547e-11,,7.332801033044234e-12,5.116129012488997e-11,2.365029316652855e-21,0.7875119875733454,0.34013418556359937,0.23438512008259052,0.2522024983563435,0.38960872464205537,0.3259113385399837,0.999999999852444,0.999999999852444,0.9999999998527856,,1.2757384725390776e-11,0.9999999997327086,3.4190161470222176e-11,,,,,1.0,,3.0047827783036777e-11,0.0,0.0,8.102133188841939e-11,8.102133188841939e-11,0.0,1.8977734013665577,0.8506469753486937,418,1.01649133458181,0.5071163625229546,268,0,0.38042223843352907,0.6885295468152137,425,0,0.2862632166098708,0.4708240929938212,263,90.13508380943202,0.9055187800739706,343.5,325.761805701382,0.7727279434961047,160,sym,548.8070175438596,495.0,257.5637057869368,171,1.0,0.8222875835537119,0.053313724933886426,6,121.5,104
