wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
db16,1,constant,3.7821497844762954e-27,326.92887522348326,1965365.8899367305,0.5882352941176471,152.0781240528251,72,smoothed,4.28792803733005e-14,,5.048671795380935,83606.52162162331,0.964022742490332,1.7301438122999383e-05,0.9999999999999998,15,321.51461615966736,1.0994168971209604,978.9356657448495,"[2, 6, 15, 21, 27, 29, 34, 40, 42, 44, 46, 50, 54, 62, 66]","[35.76608356378763, 534.7368319506079, 978.9356657448495, 580.0350826419707, 1.0994168971209604, 412.0350826419706, 122.03508264197056, 521.6023324115165, 76.09941689712082, 66.09941689712096, 271.1695821810621, 21.865500460908436, 327.63158402469617, 836.3742470040947, 37.2339164362121]","[0, 0, 11, 18, 26, 26, 31, 36, 41, 41, 41, 49, 49, 49, 65]","[3, 11, 71, 71, 28, 49, 36, 49, 43, 45, 49, 52, 57, 71, 71]",0.05,30,4725329.37066097,790.4830035514965,-790.4830035514965,DWT,mdp.39015038717792,5.684341886080802e-14,0.0,410.5169964485035,0.0,37.0,0.0,32.5,38.00919336414216,210.614090938323,50.05146372910215,410.5169964485035,0.0,50.5,24875380.851561256,0.0,0.0,12.90058310287904,0.0,0.9125065061607383,0.9103110374462292,0.00323607927471901,0.1343415496415594,0.00470311011192309,,0.8128608626740632,0.4064304313370316,0.8128608626740632,156,1.0598953259583102,0.6492548397050775,290,0,0,0.8128608626740632,0.8128608626740632,165,0,0,0.39301965652703374,0.5945337466920876,311,81.36543082497218,0.8744360635417097,230.5,209.04569555700687,0.7593630934992499,41,db,257.91358024691357,275.5,137.27627287311708,162,0.5047748996197989,0.6907488096970869,0.43943292735701467,3,31.5
db18,1,reflect,4.055796867376295e-27,326.6255005112114,1224822.9655047583,0.6792452830188679,162.24656408188892,72,smoothed,4.5198412913628586e-14,,5.270344740855795,60437.73306096306,0.9221806105800463,1.730143812299938e-05,0.9999999999999998,15,321.5146161596673,1.0994168971208822,978.9356657448498,"[2, 6, 15, 21, 27, 29, 34, 40, 42, 44, 46, 50, 54, 62, 66]","[35.76608356378761, 534.7368319506078, 978.9356657448498, 580.0350826419705, 1.0994168971208822, 412.0350826419707, 122.03508264197058, 521.6023324115165, 76.09941689712079, 66.09941689712085, 271.169582181062, 21.865500460908493, 327.6315840246963, 836.3742470040946, 37.233916436212155]","[0, 0, 11, 18, 26, 26, 31, 36, 41, 41, 41, 49, 49, 49, 65]","[3, 11, 71, 71, 28, 49, 36, 49, 43, 45, 49, 52, 57, 71, 71]",0.05,30,4725329.37066097,790.4830035514967,-790.4830035514967,DWT,mdp.39015038717792,0.0,2.2737367544323206e-13,410.5169964485033,0.0,37.0,0.0,32.5,38.00919336414222,210.6140909383239,50.05146372910215,410.5169964485033,0.0,50.5,24875380.851561256,0.0,0.0,12.900583102879118,0.0,0.9094264481340558,0.981962680690772,0.0011038120725166672,0.5828582228242036,0.001915431714856109,,0.8128608626740632,0.4064304313370316,0.8128608626740632,183,1.271098577077702,0.7786305710554633,22,0,0,0.8128608626740632,0.8128608626740632,366,0,0,0.4954533190872808,0.749488513401441,25,163.0439613519413,0.7483889485309547,149.0,42.71164863144494,0.7592253384630082,42,db,257.91358024691357,275.5,137.27627287311708,162,0.5047748996197989,0.6907488096970869,0.43943292735701467,3,32.25
rbio2.8,1,zero,1.5693072941196661e-27,330.7491825321528,899582.5800556163,0.6477272727272727,136.30307915658094,72,smoothed,2.7434844519626088e-14,,4.799959650266473,48980.28187974632,0.8147857850546427,1.730143812299938e-05,0.9999999999999998,15,321.51461615966736,1.099416897120939,978.9356657448496,"[2, 6, 15, 21, 27, 29, 34, 40, 42, 44, 46, 50, 54, 62, 66]","[35.76608356378764, 534.7368319506079, 978.9356657448496, 580.0350826419707, 1.099416897120939, 412.0350826419705, 122.03508264197058, 521.6023324115165, 76.09941689712082, 66.09941689712099, 271.1695821810621, 21.865500460908493, 327.6315840246963, 836.3742470040947, 37.233916436212155]","[0, 0, 11, 18, 26, 26, 31, 36, 41, 41, 41, 49, 49, 49, 65]","[3, 11, 71, 71, 28, 49, 36, 49, 43, 45, 49, 52, 57, 71, 71]",0.05,30,4725329.37066097,790.4830035514965,-790.4830035514965,DWT,mdp.39015038717792,5.684341886080802e-14,1.1368683772161603e-13,410.5169964485035,0.0,37.0,0.0,32.5,38.00919336414216,210.614090938323,50.05146372910215,410.5169964485035,0.0,50.5,24875380.851561256,0.0,0.0,12.900583102879061,0.0,0.9512927586547032,0.8299194774651425,0.00016733778609120844,0.42753073303991485,0.0005368663634695509,,0.8128608626740632,0.4064304313370316,0.8128608626740632,268,1.1570461025797927,0.708766010627144,112,0,0,0.8128608626740632,0.8128608626740632,324,0,0,0.44188943466186426,0.6684606656438202,118,107.0,0.8348765432098766,205.5,165.14655635901872,0.7588734567901234,43,rbio,216.6074074074074,129.0,198.73544615055746,135,0.4239326297836052,1.0,0.4032471591514763,4,33.25
rbio2.4,1,symmetric,2.1521878518663026e-27,329.37746070892854,1050925.3522225942,0.65,172.97063448961995,72,smoothed,2.6003890398998105e-14,,4.7735391730136705,62335.93185933706,0.8692601757080802,1.7301438122999383e-05,0.9999999999999998,15,321.51461615966736,1.099416897120932,978.9356657448496,"[2, 6, 15, 21, 27, 29, 34, 40, 42, 44, 46, 50, 54, 62, 66]","[35.76608356378764, 534.7368319506079, 978.9356657448496, 580.0350826419706, 1.099416897120932, 412.0350826419706, 122.0350826419706, 521.6023324115165, 76.09941689712083, 66.09941689712096, 271.1695821810621, 21.86550046090855, 327.6315840246963, 836.3742470040947, 37.23391643621227]","[0, 0, 11, 18, 26, 26, 31, 36, 41, 41, 41, 49, 49, 49, 65]","[3, 11, 71, 71, 28, 49, 36, 49, 43, 45, 49, 52, 57, 71, 71]",0.05,30,4725329.37066097,790.4830035514967,-790.4830035514967,DWT,mdp.39015038717792,5.684341886080802e-14,1.1368683772161603e-13,410.5169964485033,0.0,37.0,0.0,32.5,38.00919336414216,210.614090938323,50.05146372910214,410.5169964485033,0.0,50.5,24875380.851561256,0.0,0.0,12.900583102879068,0.0,0.93736614367629,0.8213795511948749,0.0006031035178744884,0.4387312186978298,0.0021438237936957684,,0.8128608626740632,0.4064304313370316,0.8128608626740632,257,1.1497610305587591,0.7043034300765793,127,0,0,0.8128608626740632,0.8128608626740632,333,0,0,0.44004476817611304,0.6656701780461711,123,102.94982596715094,0.841126811779088,210.0,174.68659647114626,0.758526368852507,44,rbio,216.6074074074074,129.0,198.73544615055746,135,0.4239326297836052,1.0,0.4032471591514763,4,34.0
rbio2.6,1,reflect,8.710777417873794e-28,333.30569329990044,944374.2529925035,0.6785714285714286,157.43605217708543,72,smoothed,1.692473321984127e-14,,4.9569266907131,55467.16564925675,0.8476531357537924,1.7301438122999386e-05,0.9999999999999998,15,321.5146161596673,1.0994168971209248,978.9356657448495,"[2, 6, 15, 21, 27, 29, 34, 40, 42, 44, 46, 50, 54, 62, 66]","[35.76608356378762, 534.7368319506079, 978.9356657448495, 580.0350826419706, 1.0994168971209248, 412.0350826419705, 122.0350826419706, 521.6023324115165, 76.0994168971208, 66.09941689712099, 271.169582181062, 21.86550046090855, 327.63158402469634, 836.3742470040947, 37.23391643621227]","[0, 0, 11, 18, 26, 26, 31, 36, 41, 41, 41, 49, 49, 49, 65]","[3, 11, 71, 71, 28, 49, 36, 49, 43, 45, 49, 52, 57, 71, 71]",0.05,30,4725329.37066097,790.4830035514965,-790.4830035514965,DWT,mdp.39015038717792,0.0,0.0,410.5169964485035,0.0,37.0,0.0,32.5,38.00919336414222,210.6140909383239,50.05146372910215,410.5169964485035,0.0,50.5,24875380.851561256,0.0,0.0,12.900583102879075,0.0,0.9772481240559049,0.8806561443107093,0.0002963077782201014,0.5795373241116148,0.0013173709505437969,,0.8128608626740632,0.4064304313370316,0.8128608626740632,207,1.2591669785028712,0.771321690706243,28,0,0,0.8128608626740632,0.8128608626740632,356,0,0,0.4878110542413986,0.7379278082901863,35,156.657801167598,0.7582441340006204,156.5,55.613006166716985,0.758365894160804,45,rbio,216.6074074074074,129.0,198.73544615055746,135,0.4239326297836052,1.0,0.4032471591514763,4,34.75
rbio3.3,1,symmetric,1.0120647157927125e-27,332.6541796250394,1010030.5564873777,0.6410256410256411,180.9603065466217,72,smoothed,2.0107372557100055e-14,,4.7757160261386025,61455.768393998485,0.8453556176252494,1.7301438122999386e-05,0.9999999999999998,15,321.51461615966736,1.099416897120939,978.9356657448494,"[2, 6, 15, 21, 27, 29, 34, 40, 42, 44, 46, 50, 54, 62, 66]","[35.76608356378756, 534.7368319506078, 978.9356657448494, 580.0350826419706, 1.099416897120939, 412.03508264197046, 122.03508264197052, 521.6023324115164, 76.09941689712085, 66.09941689712093, 271.169582181062, 21.865500460908493, 327.6315840246963, 836.3742470040947, 37.23391643621221]","[0, 0, 11, 18, 26, 26, 31, 36, 41, 41, 41, 49, 49, 49, 65]","[3, 11, 71, 71, 28, 49, 36, 49, 43, 45, 49, 52, 57, 71, 71]",0.05,30,4725329.370660969,790.4830035514965,-790.4830035514965,DWT,mdp.39015038717792,5.684341886080802e-14,1.1368683772161603e-13,410.5169964485035,0.0,37.0,0.0,32.5,38.00919336414216,210.614090938323,50.051463729102196,410.5169964485035,0.0,50.5,24875380.851561256,0.0,0.0,12.900583102879061,0.0,0.9706335321252803,0.8220831783477928,0.00048535391982944417,0.3945036599460642,0.002037922154868691,,0.8128608626740632,0.4064304313370316,0.8128608626740632,248,1.1522810182493524,0.7058470864773994,121,0,0,0.8128608626740632,0.8128608626740632,339,0,0,0.43794872929876705,0.6624994311731708,128,104.44456264768725,0.838820119370853,209.0,173.46750815909633,0.758144627586661,46,rbio,216.6074074074074,129.0,198.73544615055746,135,0.4239326297836052,1.0,0.4032471591514763,4,35.5
rbio3.5,1,antireflect,8.986002222584236e-28,333.1705972488735,6317771.849862079,0.6951219512195121,223.16654994612506,72,smoothed,1.855306032262483e-14,,3.284100573626648,231799.97331450865,0.9586615765892059,1.7301438122999383e-05,0.9999999999999998,15,321.5146161596673,1.0994168971209604,978.9356657448495,"[2, 6, 15, 21, 27, 29, 34, 40, 42, 44, 46, 50, 54, 62, 66]","[35.766083563787646, 534.7368319506079, 978.9356657448495, 580.0350826419706, 1.0994168971209604, 412.03508264197046, 122.03508264197052, 521.6023324115164, 76.09941689712083, 66.09941689712096, 271.16958218106197, 21.865500460908493, 327.6315840246962, 836.3742470040945, 37.23391643621221]","[0, 0, 11, 18, 26, 26, 31, 36, 41, 41, 41, 49, 49, 49, 65]","[3, 11, 71, 71, 28, 49, 36, 49, 43, 45, 49, 52, 57, 71, 71]",0.05,30,4725329.370660969,790.4830035514965,-790.4830035514965,DWT,mdp.39015038717792,0.0,0.0,410.5169964485035,0.0,37.0,0.0,32.5,38.00919336414222,210.6140909383239,50.05146372910217,410.5169964485035,0.0,50.5,24875380.851561256,0.0,0.0,12.90058310287904,0.0,0.9758765407976215,0.33994631661896885,0.015768090820352715,0.6611018363939898,0.022533808630727,,0.8128608626740632,0.4064304313370316,0.8128608626740632,137,1.0368373862081204,0.6351303515506428,322,0,0,0.8128608626740632,0.8128608626740632,166,0,0,0.403045318652332,0.6096998951720238,278,88.39447569465715,0.8635887720761464,225.75,199.73955138161898,0.7576045712232584,47,rbio,216.6074074074074,129.0,198.73544615055746,135,0.4239326297836052,1.0,0.4032471591514763,4,36.25
rbio2.8,1,antisymmetric,1.7819491336825743e-27,330.19730943761516,1207129.3808202955,0.6477272727272727,171.32941009994806,72,smoothed,2.817499320270952e-14,,4.781806163222901,65308.931574731934,0.7029677412869451,1.730143812299938e-05,0.9999999999999998,15,321.51461615966736,1.099416897120939,978.9356657448496,"[2, 6, 15, 21, 27, 29, 34, 40, 42, 44, 46, 50, 54, 62, 66]","[35.76608356378762, 534.7368319506079, 978.9356657448496, 580.0350826419707, 1.099416897120939, 412.0350826419705, 122.03508264197058, 521.6023324115165, 76.09941689712082, 66.09941689712099, 271.1695821810621, 21.865500460908493, 327.6315840246963, 836.3742470040947, 37.23391643621221]","[0, 0, 11, 18, 26, 26, 31, 36, 41, 41, 41, 49, 49, 49, 65]","[3, 11, 71, 71, 28, 49, 36, 49, 43, 45, 49, 52, 57, 71, 71]",0.05,30,4725329.37066097,790.4830035514966,-790.4830035514966,DWT,mdp.39015038717792,5.684341886080802e-14,1.1368683772161603e-13,410.5169964485034,0.0,37.0,0.0,32.5,38.00919336414216,210.614090938323,50.05146372910214,410.5169964485034,0.0,50.5,24875380.851561256,0.0,0.0,12.900583102879061,0.0,0.9456897829095876,0.8240517015193498,0.0010528664094533028,0.42753073303991485,0.0025015363715197502,,0.8128608626740632,0.4064304313370316,0.8128608626740632,252,1.151979061474728,0.7056621183088405,122,0,0,0.8128608626740632,0.8128608626740632,338,0,0,0.44016532404996506,0.6658525468772886,122,105.87256490706173,0.8366164121804602,208.5,171.5245530924517,0.7574285764606005,48,rbio,216.6074074074074,129.0,198.73544615055746,135,0.4239326297836052,1.0,0.4032471591514763,4,37.0
rbio3.3,1,antisymmetric,1.0148695545668317e-27,332.6421602241387,1739910.212371842,0.6410256410256411,210.87382890610792,72,smoothed,1.9515253610633306e-14,,4.120785773936027,91351.0768453149,0.5659528996499948,1.7301438122999386e-05,0.9999999999999998,15,321.51461615966736,1.099416897120939,978.9356657448494,"[2, 6, 15, 21, 27, 29, 34, 40, 42, 44, 46, 50, 54, 62, 66]","[35.76608356378759, 534.7368319506078, 978.9356657448494, 580.0350826419706, 1.099416897120939, 412.03508264197046, 122.03508264197052, 521.6023324115164, 76.09941689712085, 66.09941689712093, 271.169582181062, 21.865500460908493, 327.6315840246963, 836.3742470040947, 37.23391643621221]","[0, 0, 11, 18, 26, 26, 31, 36, 41, 41, 41, 49, 49, 49, 65]","[3, 11, 71, 71, 28, 49, 36, 49, 43, 45, 49, 52, 57, 71, 71]",0.05,30,4725329.370660968,790.4830035514964,-790.4830035514964,DWT,mdp.39015038717792,5.684341886080802e-14,1.1368683772161603e-13,410.5169964485036,0.0,37.0,0.0,32.5,38.00919336414216,210.614090938323,50.051463729102196,410.5169964485036,0.0,50.5,24875380.851561256,0.0,0.0,12.900583102879061,0.0,0.9705115033248479,0.610389195212628,0.0025869180566968943,0.3945036599460642,0.005634938258028027,,0.8128608626740632,0.4064304313370316,0.8128608626740632,243,1.048850397911208,0.6424891027373333,308,0,0,0.8128608626740632,0.8128608626740632,192,0,0,0.39672524295965306,0.6001393090320083,299,53.96603870336726,0.9167190760750505,260.5,251.33846335545138,0.7573564516177722,49,rbio,216.6074074074074,129.0,198.73544615055746,135,0.4239326297836052,1.0,0.4032471591514763,4,37.75
db16,1,smooth,4.69871850513142e-27,325.986468188471,213632551.3539961,0.5882352941176471,135.7359976261195,72,smoothed,4.682674001641216e-14,,3.367221648340446,5462679.961854674,0.9995622731078472,1.7301438122999383e-05,0.9999999999999998,15,321.51461615966736,1.0994168971209533,978.9356657448498,"[2, 6, 15, 21, 27, 29, 34, 40, 42, 44, 46, 50, 54, 62, 66]","[35.766083563787625, 534.7368319506079, 978.9356657448498, 580.0350826419707, 1.0994168971209533, 412.0350826419705, 122.03508264197056, 521.6023324115165, 76.09941689712082, 66.09941689712095, 271.1695821810621, 21.86550046090838, 327.6315840246962, 836.3742470040947, 37.23391643621204]","[0, 0, 11, 18, 26, 26, 31, 36, 41, 41, 41, 49, 49, 49, 65]","[3, 11, 71, 71, 28, 49, 36, 49, 43, 45, 49, 52, 57, 71, 71]",0.05,30,4725329.37066097,790.4830035514967,-790.4830035514967,DWT,mdp.39015038717792,5.684341886080802e-14,2.2737367544323206e-13,410.5169964485033,0.0,37.0,0.0,32.5,38.00919336414216,210.614090938323,50.051463729102146,410.5169964485033,0.0,50.5,24875380.851561256,0.0,0.0,12.900583102879047,0.0,0.9029385750340656,0.36681365299480767,0.6126956831102215,0.1343415496415594,0.6519154918173531,,0.8128608626740632,0.4064304313370316,0.8128608626740632,164,1.346020629656519,0.824525202389415,5,0,0,0.8128608626740632,0.8128608626740632,380,0,0,0.5337409905196014,0.8074075318798651,5,177.59222955974172,0.7259379173460776,138.5,9.786432160804019,0.7561016747224215,50,db,257.91358024691357,275.5,137.27627287311708,162,0.5047748996197989,0.6907488096970869,0.43943292735701467,3,38.25
rbio3.1,1,reflect,3.983265489701808e-27,326.70386992909516,1201865.1385136086,0.6756756756756757,283.32192500303637,72,smoothed,4.58645467284037e-14,,5.205392521103301,84453.30517455855,0.5435114303613329,1.730143812299939e-05,0.9999999999999998,15,321.51461615966724,1.0994168971209177,978.9356657448494,"[2, 6, 15, 21, 27, 29, 34, 40, 42, 44, 46, 50, 54, 62, 66]","[35.7660835637876, 534.7368319506077, 978.9356657448494, 580.0350826419706, 1.0994168971209177, 412.03508264197035, 122.03508264197056, 521.6023324115163, 76.09941689712082, 66.09941689712093, 271.16958218106197, 21.865500460908493, 327.63158402469617, 836.3742470040944, 37.233916436212326]","[0, 0, 11, 18, 26, 26, 31, 36, 41, 41, 41, 49, 49, 49, 65]","[3, 11, 71, 71, 28, 49, 36, 49, 43, 45, 49, 52, 57, 71, 71]",0.05,30,4725329.370660966,790.4830035514963,-790.4830035514963,DWT,mdp.39015038717792,5.684341886080802e-14,1.1368683772161603e-13,410.51699644850373,0.0,37.0,0.0,32.5,38.00919336414228,210.6140909383248,50.051463729102196,410.51699644850373,0.0,50.5,24875380.851561256,0.0,0.0,12.900583102879082,0.0,0.9102221055993459,0.96096808765337,0.0010377089204750584,0.5652664350494067,0.004804995465631973,,0.8128608626740632,0.4064304313370316,0.8128608626740632,217,1.2551647338525456,0.7688700554878707,31,0,0,0.8128608626740632,0.8128608626740632,358,0,0,0.48845986653764595,0.7389092879667921,33,158.3485080447555,0.7556350184494514,159.75,57.17333392804375,0.7545536203358367,51,rbio,216.6074074074074,129.0,198.73544615055746,135,0.4239326297836052,1.0,0.4032471591514763,4,39.25
rbio3.5,1,constant,1.0561971008792436e-27,332.4688127548867,1770071.9209990287,0.6951219512195121,206.84958233173796,72,smoothed,1.9391895496786067e-14,,4.410433811292439,90250.80133970619,0.9281389957839393,1.7301438122999386e-05,0.9999999999999998,15,321.5146161596673,1.0994168971209604,978.9356657448495,"[2, 6, 15, 21, 27, 29, 34, 40, 42, 44, 46, 50, 54, 62, 66]","[35.7660835637876, 534.7368319506078, 978.9356657448495, 580.0350826419706, 1.0994168971209604, 412.03508264197046, 122.03508264197052, 521.6023324115164, 76.09941689712083, 66.09941689712096, 271.16958218106197, 21.865500460908493, 327.6315840246962, 836.3742470040945, 37.2339164362121]","[0, 0, 11, 18, 26, 26, 31, 36, 41, 41, 41, 49, 49, 49, 65]","[3, 11, 71, 71, 28, 49, 36, 49, 43, 45, 49, 52, 57, 71, 71]",0.05,30,4725329.370660969,790.4830035514965,-790.4830035514965,DWT,mdp.39015038717792,0.0,0.0,410.5169964485035,0.0,37.0,0.0,32.5,38.00919336414222,210.6140909383239,50.05146372910218,410.5169964485035,0.0,50.5,24875380.851561256,0.0,0.0,12.90058310287904,0.0,0.9687515667102358,0.7040125185040005,0.0026737635587553528,0.6611018363939898,0.005502552645816287,,0.8128608626740632,0.4064304313370316,0.8128608626740632,143,1.2012358366734417,0.7358350975670657,69,0,0,0.8128608626740632,0.8128608626740632,389,0,0,0.46840844756255956,0.7085768477140717,60,153.73218053918748,0.7627589806494021,165.25,98.22429777990038,0.7538717742753183,52,rbio,216.6074074074074,129.0,198.73544615055746,135,0.4239326297836052,1.0,0.4032471591514763,4,40.0
db2,1,reflect,5.5750553196202725e-28,335.2437706544521,1012924.1689166169,0.7027027027027027,195.8577444005552,72,smoothed,1.4136839846893652e-14,,4.680985394269673,63975.32433400878,0.8935175478666348,1.7301438122999383e-05,0.9999999999999998,15,321.51461615966736,1.0994168971209177,978.9356657448496,"[2, 6, 15, 21, 27, 29, 34, 40, 42, 44, 46, 50, 54, 62, 66]","[35.76608356378762, 534.7368319506079, 978.9356657448496, 580.0350826419706, 1.0994168971209177, 412.0350826419705, 122.03508264197056, 521.6023324115165, 76.09941689712082, 66.09941689712095, 271.169582181062, 21.865500460908606, 327.6315840246963, 836.3742470040947, 37.23391643621221]","[0, 0, 11, 18, 26, 26, 31, 36, 41, 41, 41, 49, 49, 49, 65]","[3, 11, 71, 71, 28, 49, 36, 49, 43, 45, 49, 52, 57, 71, 71]",0.05,30,4725329.37066097,790.4830035514965,-790.4830035514965,DWT,mdp.39015038717792,5.684341886080802e-14,1.1368683772161603e-13,410.5169964485035,0.0,37.0,0.0,32.5,38.00919336414216,210.614090938323,50.05146372910215,410.5169964485035,0.0,50.5,24875380.851561256,0.0,0.0,12.900583102879082,0.0,0.9969247499273075,0.7914632692539586,0.0004936855839034537,0.6984613996300142,0.0023410761866722567,,0.8128608626740632,0.4064304313370316,0.8128608626740632,202,1.27445431770199,0.7806861804989185,21,0,0,0.8128608626740632,0.8128608626740632,367,0,0,0.49793683611637124,0.7532454112047883,22,166.11441839888553,0.7436505888906088,153.0,39.70267312730392,0.7537697388897489,53,db,257.91358024691357,275.5,137.27627287311708,162,0.5047748996197989,0.6907488096970869,0.43943292735701467,3,40.5
rbio2.2,1,antireflect,8.404436433012969e-28,333.4611764981441,2200370.0735107237,0.6578947368421053,184.39577376301887,72,smoothed,1.5419764230904955e-14,,3.8158031384813413,107959.55853915715,0.923016080750785,1.7301438122999386e-05,0.9999999999999998,15,321.51461615966736,1.0994168971209177,978.9356657448495,"[2, 6, 15, 21, 27, 29, 34, 40, 42, 44, 46, 50, 54, 62, 66]","[35.76608356378764, 534.7368319506079, 978.9356657448495, 580.0350826419706, 1.0994168971209177, 412.03508264197046, 122.03508264197058, 521.6023324115165, 76.09941689712085, 66.09941689712096, 271.169582181062, 21.86550046090855, 327.6315840246963, 836.3742470040946, 37.23391643621227]","[0, 0, 11, 18, 26, 26, 31, 36, 41, 41, 41, 49, 49, 49, 65]","[3, 11, 71, 71, 28, 49, 36, 49, 43, 45, 49, 52, 57, 71, 71]",0.05,30,4725329.37066097,790.4830035514965,-790.4830035514965,DWT,mdp.39015038717792,5.684341886080802e-14,0.0,410.5169964485035,0.0,37.0,0.0,32.5,38.00919336414216,210.614090938323,50.05146372910215,410.5169964485035,0.0,50.5,24875380.851561256,0.0,0.0,12.900583102879082,0.0,0.9788266909350567,0.5118092492270325,0.003912733789242287,0.47763816887795474,0.0076332777700308515,,0.8128608626740632,0.4064304313370316,0.8128608626740632,205,1.0392655847283658,0.6366177811131882,318,0,0,0.8128608626740632,0.8128608626740632,182,0,0,0.3959640241198634,0.5989877882839828,301,67.98284097231203,0.8950882083760616,251.5,237.5372024190593,0.7534854622127222,54,rbio,216.6074074074074,129.0,198.73544615055746,135,0.4239326297836052,1.0,0.4032471591514763,4,41.5
db17,1,antisymmetric,4.014294018640501e-27,326.67017068247014,1367076.091331858,0.6442307692307693,169.52323925572867,72,smoothed,4.1275624893286375e-14,,5.223661218816686,68323.44773900646,0.8177701324508031,1.7301438122999386e-05,0.9999999999999998,15,321.5146161596673,1.0994168971209888,978.9356657448496,"[2, 6, 15, 21, 27, 29, 34, 40, 42, 44, 46, 50, 54, 62, 66]","[35.76608356378762, 534.7368319506079, 978.9356657448496, 580.0350826419705, 1.0994168971209888, 412.0350826419705, 122.0350826419706, 521.6023324115164, 76.09941689712086, 66.09941689712085, 271.169582181062, 21.86550046090838, 327.6315840246962, 836.3742470040946, 37.23391643621227]","[0, 0, 11, 18, 26, 26, 31, 36, 41, 41, 41, 49, 49, 49, 65]","[3, 11, 71, 71, 28, 49, 36, 49, 43, 45, 49, 52, 57, 71, 71]",0.05,30,4725329.370660968,790.4830035514963,-790.4830035514963,DWT,mdp.39015038717792,0.0,1.1368683772161603e-13,410.51699644850373,0.0,37.0,0.0,32.5,38.00919336414222,210.6140909383239,50.05146372910217,410.51699644850373,0.0,50.5,24875380.851561256,0.0,0.0,12.900583102879011,0.0,0.9098799688593282,0.9668731032983684,0.001513405716051305,0.4102992166431233,0.0028642442259574287,,0.8128608626740632,0.4064304313370316,0.8128608626740632,158,1.1953866201704393,0.7322520719323187,72,0,0,0.8128608626740632,0.8128608626740632,387,0,0,0.4582859877485657,0.6932642701902555,76,147.9084739515173,0.7717461821735845,173.25,111.23508608153959,0.7521925355312367,55,db,257.91358024691357,275.5,137.27627287311708,162,0.5047748996197989,0.6907488096970869,0.43943292735701467,3,42.0
