wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
sym5,1,smooth,1.6126345385026156e-21,267.1530623109418,6007089.762358864,0.603448275862069,311.3558527001846,223,raw,3.095502528943514e-11,,6.51319496018103,73704.14258610582,0.893429866858675,1.1139294253635338e-05,1.0,391.0000000000089,,,,[],[],15,372.333333333273,40.00000000001313,914.9999999999518,"[1, 15, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[228.99999999994608, 549.9999999999532, 564.9999999998834, 245.99999999995677, 326.9999999999308, 396.99999999995185, 581.999999999866, 40.00000000001313, 52.99999999998639, 360.9999999999199, 914.9999999999518, 309.9999999999959, 489.99999999987904, 433.9999999999146, 85.99999999994554]","[0, 0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[2, 16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403083.999998294,914.9999999999338,-914.9999999999338,0.0,,,,DWT,mdp.39015067403835,1.7061829566955566e-06,,0.0,39.5,16.0,0.0,30.5,,6.616573955398053e-11,74.88172043004721,3636.000000000905,74.88172043005036,,0.0,74.88172043004721,,,37.00000000001313,0.0,39.5,4.8203219193965197e-11,6.616573955398053e-11,,8.924416761146858e-12,4.561200835099103e-11,1.2548839387527722e-21,0.7747567936716349,0.8048923969334139,0.0006373090437184267,0.477002357326901,0.002325589805923215,0.9999999958560772,4.681780133423743e-10,4.681780133423743e-10,4.294585751853133e-10,,7.83246833978393e-09,1.2039882917476153e-10,2.098054645935567e-11,,,,,0.0,,2.3109001694499304e-11,1.0,0.9999999999999999,6.748911506923821e-11,6.748911506923821e-11,0.0,0.5000000031920416,0.12972084298571462,577,1.0593501080583603,0.6205618264801042,711,0,0.2142857146681305,0.27605680633760954,577,0,0.29423063526102905,0.5911472987267341,642,63.981117005983364,0.9329338396163697,626.75,622.0543137272268,0.6379815948605958,418,sym,619.3684210526316,639.0,184.70382953247847,171,1.0,0.6139776668539902,0.11580669994380292,7,315.25
bior3.9,1,periodic,2.5958971520758016e-27,325.08554706156633,5986864.005329361,0.5702479338842975,208.16075500901573,223,raw,3.173545133708792e-14,-2.228865980669088e-10,6.393595939562689,44316.4195616412,0.9066810724689324,1.1139294253631245e-05,1.0,391.0,,,,[],[],14,382.57142857142856,39.99999999999994,914.9999999999999,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000001, 565.0, 246.0, 327.0, 397.0, 582.0, 39.99999999999994, 53.000000000000014, 361.0, 914.9999999999999, 309.99999999999994, 490.0, 434.00000000000006, 85.99999999999994]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,914.9999999999999,-914.9999999999999,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,1.1368683772161603e-13,85.11981566820276,3865.0,85.11981566820276,,0.0,85.11981566820276,,,36.99999999999994,0.0,34.5,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,1.531618443824169e-14,9.680799134906065e-28,0.9894964501686313,0.7692274134542537,0.0006229562255955154,0.26625848016222353,0.0007511287911406339,0.9999999957859232,0.9186295791447442,0.9186295791447442,0.9186295791415704,,0.0,0.999999999999444,4.9482420894706766e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,1.1596067881312405e-13,1.1596067881312405e-13,1.0,2.2997395929378603,0.5966483134779944,428,1.0854268985224536,0.6358374757636036,649,0,0.5346870330676028,0.6888186408850079,434,0,0.28947948982883714,0.5816016347084159,693,139.74500587379381,0.853516765331453,551.0,524.6294126905418,0.6379743155797726,419,bior,485.0888888888889,488.0,217.17640077763136,135,0.783199259762822,0.7219203856395969,0.23518440247414552,3,315.0
sym7,1,symmetric,4.2455245280012734e-20,252.94910833825284,5320722.255220944,0.6101694915254238,294.09833152830805,223,raw,1.5762428333168766e-10,-6.840905650235375e-11,6.609371430402347,34445.050403037494,0.7887770423533252,1.1139294253649255e-05,1.0,391.00000000006287,,,,[],[],15,372.33333333306746,40.00000000007043,914.9999999995879,"[1, 15, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[228.9999999999349, 549.9999999998313, 564.9999999994304, 245.99999999982958, 326.99999999959596, 396.99999999974546, 581.9999999992527, 40.00000000007043, 52.99999999994962, 360.99999999972715, 914.9999999995879, 310.00000000010675, 489.9999999994092, 433.99999999976, 85.99999999978169]","[0, 0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[2, 16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403083.99999265,914.9999999996822,-914.9999999996822,0.0,,,,DWT,mdp.39015067403835,7.353723049163818e-06,,0.0,39.5,16.0,0.0,30.5,,3.177547114319168e-10,74.88172042984166,3636.000000003988,74.88172042986875,,0.0,74.88172042984166,,,37.00000000007043,0.0,39.5,4.121147867408581e-10,3.177547114319168e-10,,6.286882126005366e-11,2.32387063532942e-10,3.303690148612601e-20,0.7221066750011857,0.833572667087743,0.00015024158903394379,0.5196662265455889,0.00022226556856941816,0.9999999961608842,4.4973508527328374e-10,4.4973508527328374e-10,4.131629017386755e-10,,5.5176496712108463e-08,1.338625280334929e-10,1.7937377574331206e-10,,,,,0.0,,9.960080643000354e-11,1.0,0.9999999999999999,3.2411009728268177e-10,3.2411009728268177e-10,0.0,0.500000027166366,0.12972084920565372,489,1.0580808562544795,0.6198183053234178,716,0,0.21428571812221942,0.2760568107873917,489,0,0.29653115371778693,0.5957693370477163,626,111.31636597254392,0.883316178225845,580.0,564.647024802437,0.637674860601392,420,sym,619.3684210526316,639.0,184.70382953247847,171,1.0,0.6139776668539902,0.11580669994380292,7,316.75
sym14,1,antireflect,1.910115339097511e-21,266.4178259595259,5593354.366042516,0.592,294.27289844878294,223,raw,3.451031588051164e-11,1.0587419816170446e-11,6.72913054236347,74407.39561221405,0.8989975613521405,1.1139294253636856e-05,0.9999999999999993,390.9999999999929,,,,[],[],15,372.33333333324333,39.99999999999113,914.9999999999022,"[1, 15, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[228.99999999991715, 549.9999999998988, 564.9999999998666, 245.9999999999194, 326.9999999999285, 396.99999999991763, 581.9999999998724, 39.99999999999113, 52.999999999956756, 360.9999999998771, 914.9999999999022, 309.99999999994566, 489.9999999998464, 433.9999999998789, 85.99999999993153]","[0, 0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[2, 23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403083.9999971,914.9999999999022,-914.9999999999022,0.0,,,,DWT,mdp.39015067403835,2.898275852203369e-06,,0.0,39.5,16.0,0.0,30.5,,9.777068044058979e-11,74.88172043001754,3636.0000000013497,74.88172043002423,,0.0,74.88172043001754,,,36.99999999999113,0.0,39.5,9.777068044058979e-11,9.777068044058979e-11,,7.105427357601002e-12,5.0854318968415526e-11,1.486371100147784e-21,0.7720314763953816,0.8692853905489363,0.0003437097047331299,0.4043328033916269,0.00236326691592638,0.9999999957390532,4.655156216244359e-10,4.655156216244359e-10,4.271136813301985e-10,,6.236041671802493e-09,1.2234093794818915e-10,4.255488196944782e-11,,,,,0.0,,3.925502907930231e-11,1.0,0.9999999999999999,9.97261837792867e-11,9.97261837792867e-11,0.0,0.5000000023891462,0.12972084277741008,584,1.0607118641023412,0.6213595361432692,702,0,0.21428571455263168,0.27605680618881645,584,0,0.29262237814392267,0.5879161027311436,663,59.055764607134954,0.9380966828017453,633.25,629.1826306761759,0.6371563078578957,421,sym,619.3684210526316,639.0,184.70382953247847,171,1.0,0.6139776668539902,0.11580669994380292,7,317.5
bior1.5,1,periodic,5.974740521329882e-27,321.46523139199184,5311198.4838628825,0.5991379310344828,296.28766456646844,223,raw,5.730543095356683e-14,-2.363779172398512e-10,6.606121131000945,36654.40712897135,0.7506213404244247,1.1139294253631242e-05,1.0,391.00000000000017,,,,[],[],15,372.33333333333337,40.00000000000006,915.0000000000002,"[1, 14, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[229.00000000000006, 550.0000000000001, 565.0000000000001, 246.0000000000001, 327.00000000000017, 397.0, 582.0000000000001, 40.00000000000006, 53.0, 361.0000000000001, 915.0000000000002, 310.00000000000006, 490.0000000000001, 434.00000000000006, 85.99999999999997]","[0, 0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[2, 23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000002,-915.0000000000002,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.5,16.0,0.0,30.5,,2.2737367544323206e-13,74.88172043010758,3635.999999999999,74.8817204301076,,0.0,74.88172043010758,,,37.00000000000006,0.0,39.5,2.2737367544323206e-13,2.2737367544323206e-13,,1.7053025658242404e-13,5.301936852317693e-14,3.597355008834042e-27,0.9760769438822772,0.8326034127087858,0.0001434832284965824,0.4496418325018733,0.00034063288916226313,0.9999999957865281,4.735946033892144e-10,4.735946033892144e-10,4.345946450321879e-10,,1.496650001232598e-10,1.1644312296139973e-10,9.896484178941353e-14,,,,,0.0,,0.0,1.0,0.9999999999999999,2.319213576262481e-13,2.319213576262481e-13,0.0,0.4999999992836899,0.12972084197172526,662,1.1820126004544378,0.6924168815208106,238,0,0.2142857141024988,0.276056805608926,658,0,0.3226866150300926,0.648319032588441,224,247.75458287049574,0.7402991793810317,445.5,341.98857268210037,0.63665902365278,422,bior,485.0888888888889,488.0,217.17640077763136,135,0.783199259762822,0.7219203856395969,0.23518440247414552,3,317.25
db33,1,periodization,2.0799904254089852e-26,316.04780852305527,5226602.640864351,0.5848214285714286,292.2083787663726,223,raw,1.0816763814761288e-13,-2.234437079806661e-10,6.582303336208964,34333.16509885205,0.7817099386176414,1.1139294253631252e-05,1.0,390.9999999999999,,,,[],[],15,372.3333333333333,40.00000000000023,915.0000000000003,"[1, 14, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[229.00000000000006, 550.0000000000001, 565.0, 246.00000000000014, 327.0, 397.0, 582.0, 40.00000000000023, 52.999999999999986, 360.9999999999999, 915.0000000000003, 309.99999999999994, 489.9999999999997, 433.9999999999995, 85.99999999999989]","[0, 0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[2, 23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000003,-915.0000000000003,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.5,16.0,0.0,30.5,,3.410605131648481e-13,74.88172043010752,3636.0,74.88172043010752,,0.0,74.88172043010752,,,37.00000000000023,0.0,39.5,3.410605131648481e-13,3.410605131648481e-13,,1.1368683772161603e-13,1.2801618860540217e-13,1.5133679581209734e-26,0.955996059539372,0.8255008356694906,8.345142119556547e-05,0.35876580361874516,0.00021627126103424693,0.9999999957874353,4.735895030219387e-10,4.735895030219387e-10,4.3458699448127395e-10,,9.977666674883988e-11,1.1644709455398344e-10,1.484472626841203e-13,,,,,0.0,,0.0,1.0,0.9999999999999999,3.478820364393722e-13,3.478820364393722e-13,0.0,0.49999999925908556,0.12972084196534187,681,1.1299826092209164,0.6619379811591569,523,0,0.21428571409901925,0.2760568056044434,681,0,0.3057946316442808,0.6143808590879125,518,92.6871979653429,0.9028436080027852,600.75,590.0222474693163,0.6365633134353548,423,db,497.640350877193,466.0,290.00281504932576,342,0.8034641966915931,0.9640041152138912,0.14837382775171748,5,318.5
bior1.5,1,antisymmetric,5.9755915696638534e-27,321.46461282241046,5313786.539976491,0.5948275862068966,296.28766456646844,223,raw,5.735625731240788e-14,-2.363779172398512e-10,6.608703516687748,43482.428952332775,0.791906946706214,1.1139294253631242e-05,1.0,391.00000000000017,,,,[],[],15,372.33333333333337,40.00000000000006,915.0000000000002,"[1, 14, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[229.00000000000006, 550.0000000000001, 565.0000000000001, 246.0000000000001, 327.00000000000017, 397.0, 582.0000000000001, 40.00000000000006, 53.0, 361.0000000000001, 915.0000000000002, 310.00000000000006, 490.0000000000001, 434.00000000000006, 85.99999999999997]","[0, 0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[2, 23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000002,-915.0000000000002,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.5,16.0,0.0,30.5,,2.2737367544323206e-13,74.88172043010758,3635.999999999999,74.8817204301076,,0.0,74.88172043010758,,,37.00000000000006,0.0,39.5,2.2737367544323206e-13,2.2737367544323206e-13,,1.7053025658242404e-13,5.309431248451338e-14,3.598017259179769e-27,0.9760746510163661,0.8333734921156277,0.00014531979256863782,0.4222813076768455,0.0007064473539310285,0.9999999957865281,4.735946033892144e-10,4.735946033892144e-10,4.345946450321879e-10,,1.496650001232598e-10,1.1644312296139973e-10,9.896484178941353e-14,,,,,0.0,,0.0,1.0,0.9999999999999999,2.319213576262481e-13,2.319213576262481e-13,0.0,0.4999999992836899,0.12972084197172526,665,1.1715992985762442,0.6863168230188441,309,0,0.2142857141024988,0.276056805608926,665,0,0.3189401739936275,0.6407919492968573,283,213.30650873019948,0.7764082717712794,480.5,409.1094914646115,0.636369754334277,424,bior,485.0888888888889,488.0,217.17640077763136,135,0.783199259762822,0.7219203856395969,0.23518440247414552,3,318.75
db36,1,constant,1.3294011324527037e-26,317.9918614374009,5218408.2576851575,0.5816326530612245,172.22992224298704,223,raw,8.25408500890825e-14,-2.1803614469462417e-10,6.592639422056433,47791.623536489424,0.8725121268609765,1.1139294253631245e-05,1.0,391.0000000000001,,,,[],[],15,372.3333333333333,40.000000000000284,915.0,"[1, 14, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[229.0, 550.0000000000002, 565.0000000000002, 245.99999999999991, 326.9999999999998, 396.9999999999998, 582.0000000000001, 40.000000000000284, 53.000000000000014, 361.0, 915.0, 309.99999999999994, 490.0, 434.0000000000002, 86.0]","[0, 0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[2, 16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0,-915.0,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.5,16.0,0.0,30.5,,0.0,74.88172043010752,3636.0,74.88172043010756,,0.0,74.88172043010752,,,37.000000000000284,0.0,39.5,0.0,0.0,,1.1368683772161603e-13,9.022923991915045e-14,9.29290651442782e-27,0.963202124613839,0.8285831044797471,7.763643532241131e-05,0.3385245990288007,0.0009373144705231782,0.9999999957877376,4.735895030219387e-10,4.735895030219387e-10,4.345908197567309e-10,,9.977666674883988e-11,1.1644709455398344e-10,0.0,,,,,0.0,,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.4999999992589641,0.12972084196531036,682,1.1280364106255947,0.6607979080654566,531,0,0.21428571409898084,0.2760568056043939,683,0,0.30447496843261757,0.611729485473769,538,85.49658862590172,0.9103809343544007,608.5,599.4862641896005,0.636270131747431,425,db,497.640350877193,466.0,290.00281504932576,342,0.8034641966915931,0.9640041152138912,0.14837382775171748,5,320.0
db36,1,zero,1.3294011324527037e-26,317.9918614374009,5218408.2576851575,0.5816326530612245,172.22992224298704,223,raw,8.25408500890825e-14,-2.1803614469462417e-10,6.592639422056433,47791.623536489424,0.8725121268609765,1.1139294253631245e-05,1.0,391.0000000000001,,,,[],[],15,372.3333333333333,40.000000000000284,915.0,"[1, 14, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[229.0, 550.0000000000002, 565.0000000000002, 245.99999999999991, 326.9999999999998, 396.9999999999998, 582.0000000000001, 40.000000000000284, 53.000000000000014, 361.0, 915.0, 309.99999999999994, 490.0, 434.0000000000002, 86.0]","[0, 0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[2, 16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0,-915.0,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.5,16.0,0.0,30.5,,0.0,74.88172043010752,3636.0,74.88172043010756,,0.0,74.88172043010752,,,37.000000000000284,0.0,39.5,0.0,0.0,,1.1368683772161603e-13,9.022923991915045e-14,9.29290651442782e-27,0.963202124613839,0.8285831044797471,7.763643532241131e-05,0.3385245990288007,0.0009373144705231782,0.9999999957877376,4.735895030219387e-10,4.735895030219387e-10,4.345908197567309e-10,,9.977666674883988e-11,1.1644709455398344e-10,0.0,,,,,0.0,,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.4999999992589641,0.12972084196531036,683,1.1280364106255947,0.6607979080654566,530,0,0.21428571409898084,0.2760568056043939,682,0,0.30447496843261757,0.611729485473769,539,85.5277732669336,0.9103482460514323,608.5,599.4768492416782,0.6362537875959468,426,db,497.640350877193,466.0,290.00281504932576,342,0.8034641966915931,0.9640041152138912,0.14837382775171748,5,320.75
bior5.5,1,antireflect,3.11349333519772e-20,254.29594247733402,5167031.235064436,0.6025641025641025,312.0842318574554,223,raw,1.3901891173728655e-10,-1.4796460724511459e-09,6.721700078803574,46032.86019309117,0.7881480100663071,1.1139294253610945e-05,1.0,391.00000000007645,,,,[],[],15,372.33333333369194,40.0000000001246,915.0000000003749,"[1, 14, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[229.00000000033646, 550.0000000006601, 565.0000000004052, 246.00000000036403, 327.0000000002027, 397.00000000036323, 582.0000000003179, 40.0000000001246, 53.00000000025274, 361.0000000004694, 915.0000000003749, 310.00000000031406, 490.0000000005499, 434.0000000004208, 86.00000000022308]","[0, 0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[2, 16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.00001185,915.0000000003749,-915.0000000003749,0.0,,,,DWT,mdp.39015067403835,1.1846423149108887e-05,,0.0,39.5,16.0,0.0,30.5,,3.7493919080588967e-10,74.88172043046615,3635.9999999946212,74.88172043046613,,0.0,74.88172043046615,,,37.0000000001246,0.0,39.5,3.7493919080588967e-10,3.7493919080588967e-10,,7.645439836778678e-11,2.0495326183603914e-10,2.4227906522126275e-20,0.7270990156824061,0.8670695918012868,4.117772278590184e-05,0.47138994197817724,0.000843087901281866,0.9999999964490598,5.05767720164608e-10,5.05767720164608e-10,4.667639365333792e-10,,6.709980838859483e-08,9.295909601400192e-11,1.6319302411074296e-10,,,,,0.0,,1.6045114713647989e-10,1.0,0.9999999999999999,3.8243831872568317e-10,3.8243831872568317e-10,0.0,0.5000000332893888,0.12972085079422108,484,1.0587080061847496,0.6201856865161366,714,0,0.2142857190149034,0.27605681193740533,484,0,0.29520611647012734,0.5931071663020652,636,114.77949875013975,0.8796860600103357,579.5,562.9744109917469,0.6361218560009749,427,bior,485.0888888888889,488.0,217.17640077763136,135,0.783199259762822,0.7219203856395969,0.23518440247414552,3,321.0
db22,1,reflect,8.418440581090757e-27,319.9761053722107,5873217.048114345,0.5789473684210527,292.0973476694134,223,raw,6.525522523931322e-14,-2.2441837277398398e-10,6.850398491765999,31831.961336183926,0.7560985059175223,1.1139294253631245e-05,1.0,390.99999999999983,,,,[],[],15,372.3333333333333,39.99999999999983,914.9999999999998,"[1, 14, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[229.0, 550.0000000000005, 565.0000000000001, 245.99999999999994, 326.99999999999994, 397.0, 582.0, 39.99999999999983, 53.00000000000007, 361.0000000000001, 914.9999999999998, 310.0, 490.0000000000002, 434.0, 86.00000000000009]","[0, 0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[2, 16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,914.9999999999998,-914.9999999999998,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.5,16.0,0.0,30.5,,2.2737367544323206e-13,74.88172043010752,3636.0,74.88172043010758,,0.0,74.88172043010752,,,36.99999999999983,0.0,39.5,2.2737367544323206e-13,2.2737367544323206e-13,,1.7053025658242404e-13,6.474141765612563e-14,5.498940553190591e-27,0.9705571666563385,0.9054480563436222,0.0005423088557714784,0.32147937411095334,8.226809886104525e-05,0.9999999957853185,4.735895030219387e-10,4.735895030219387e-10,4.345920948485499e-10,,1.496650001232598e-10,1.1644709455398344e-10,9.896484178941353e-14,,,,,0.0,,0.0,1.0,0.9999999999999999,2.319213576262481e-13,2.319213576262481e-13,0.0,0.49999999928332517,0.12972084197163064,670,1.163954139477445,0.6818383282719305,342,0,0.2142857141024118,0.27605680560881385,670,0,0.31401559629508735,0.6308978374846075,377,179.83580474050953,0.8114928671483128,514.75,467.20396756075604,0.6359613182701731,428,db,497.640350877193,466.0,290.00281504932576,342,0.8034641966915931,0.9640041152138912,0.14837382775171748,5,322.25
bior3.3,1,periodization,2.1743083685708593e-27,325.85521050741613,5717732.660848082,0.5714285714285714,190.93193007348927,223,raw,2.8035164506106575e-14,-2.2357804496664544e-10,6.354802679357593,42958.0706033512,0.8984517548391118,1.1139294253631245e-05,1.0,391.0,,,,[],[],14,382.57142857142856,40.0,915.0,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0, 565.0, 246.00000000000006, 327.00000000000006, 397.0, 581.9999999999998, 40.0, 52.999999999999986, 360.99999999999994, 915.0, 310.0, 490.0000000000001, 433.99999999999983, 85.99999999999997]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0,-915.0,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,0.0,85.11981566820276,3865.0,85.11981566820273,,0.0,85.11981566820276,,,37.0,0.0,34.5,0.0,0.0,,0.0,9.860075452310377e-15,6.400170920434e-28,0.9923493791374393,0.757659083068567,0.0004319723611656263,0.27375274434097957,0.0006783546099794141,0.9999999957862257,0.9186295791447442,0.9186295791447442,0.918629579141568,,0.0,0.999999999999444,0.0,,,,,1.0,,0.0,0.0,0.7297297297297296,0.0,0.0,1.0,2.2997395929378794,0.5966483134779993,427,1.0842275947777165,0.6351349298189937,651,0,0.5346870330676041,0.6888186408850097,427,0,0.28926736193116304,0.5811754423998434,698,144.176685586355,0.8488713987564414,550.75,522.6979072870162,0.6357826595459355,429,bior,485.0888888888889,488.0,217.17640077763136,135,0.783199259762822,0.7219203856395969,0.23518440247414552,3,322.5
sym13,1,antireflect,2.2726624237324147e-22,275.6630725676256,5508260.833992988,0.5846774193548387,289.762252420461,223,raw,1.2040592738096184e-11,-1.3533218990054787e-10,6.727069479577032,69816.63563475476,0.8869349756347099,1.11392942536332e-05,1.0,390.99999999999636,,,,[],[],15,372.3333333333017,39.999999999995566,914.9999999999646,"[1, 15, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[228.99999999997078, 549.9999999999632, 564.9999999999544, 245.99999999997075, 326.99999999997516, 396.9999999999695, 581.9999999999575, 39.999999999995566, 52.99999999998383, 360.9999999999575, 914.9999999999646, 309.9999999999791, 489.999999999947, 433.99999999996, 85.99999999997664]","[0, 0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[2, 23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403083.999998964,914.9999999999646,-914.9999999999646,0.0,,,,DWT,mdp.39015067403835,1.0356307029724121e-06,,0.0,39.5,16.0,0.0,30.5,,3.5356606531422585e-11,74.88172043007592,3636.0000000004748,74.8817204300783,,0.0,74.88172043007592,,,36.999999999995566,0.0,39.5,3.5356606531422585e-11,3.5356606531422585e-11,,3.637978807091713e-12,1.7722493261755863e-11,1.768480664668478e-22,0.8063010418973506,0.8686707720524988,0.0002833247220023726,0.35785168470177997,0.002117314801612634,0.9999999957626394,4.70753698816625e-10,4.70753698816625e-10,4.3196540570143925e-10,,3.1928533359628766e-09,1.1852026588267304e-10,1.5389032898253808e-11,,,,,0.0,,1.4026861290547611e-11,1.0,0.9999999999999999,3.6063771110881585e-11,3.6063771110881585e-11,0.0,0.5000000008256539,0.129720842371775,592,1.0622452733323346,0.622257799356977,697,0,0.21428571432493074,0.27605680589547726,592,0,0.29074630545613817,0.5841468307088237,677,55.452682532047085,0.9418734983940806,639.5,635.9094759342707,0.6357690343123443,430,sym,619.3684210526316,639.0,184.70382953247847,171,1.0,0.6139776668539902,0.11580669994380292,7,324.25
