wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
rbio3.5,1,symmetric,3.379918767080031e-27,323.93935925557264,5218830.935908678,0.5854700854700855,363.89232670652933,223,raw,3.53359593703117e-14,-2.236718588122262e-10,6.841951472412125,38467.652981448446,0.5630687652335036,1.1139294253631245e-05,1.0,390.9999999999999,,,,[],[],14,382.57142857142856,40.0,915.0000000000001,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0, 565.0, 245.99999999999997, 327.0, 397.00000000000006, 582.0000000000001, 40.0, 52.99999999999997, 361.0, 915.0000000000001, 310.00000000000006, 490.00000000000006, 434.0, 86.00000000000006]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000001,-915.0000000000001,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,1.1368683772161603e-13,85.11981566820276,3865.0,85.1198156682028,,0.0,85.11981566820276,,,37.0,0.0,34.5,1.1368683772161603e-13,1.1368683772161603e-13,,1.1368683772161603e-13,2.0625168614687336e-14,1.5781728598815011e-27,0.9852478498056462,0.902929115936364,7.793638076612727e-05,0.36288324523618676,0.00043777838432583103,0.9999999957862257,0.9186295791447442,0.9186295791447442,0.9186295791415743,,9.977666674883988e-11,0.999999999999444,4.9482420894706766e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,1.1596067881312405e-13,1.1596067881312405e-13,1.0,2.299739592987841,0.5966483134909614,131,1.1879806454901638,0.6959129315043932,220,0,0.5346870330747516,0.6888186408942175,133,0,0.3216537036776157,0.6462437804472111,242,57.86478491564048,0.9393450891869597,181.5,167.8551459398883,0.8745467584299578,88,rbio,318.4074074074074,224.0,257.6747428038867,135,0.5140840194375205,0.8565417284221128,0.3831786678671018,1,66.25,88
rbio2.4,1,antisymmetric,3.4602906045985135e-27,323.8372961457892,5190693.554639871,0.6077586206896551,325.0724221266639,223,raw,3.989235449200206e-14,-2.3208590604895278e-10,6.716989274567378,42548.84025517486,0.7151143211995383,1.1139294253631245e-05,1.0,391.00000000000006,,,,[],[],14,382.57142857142856,40.0,915.0000000000001,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000001, 565.0000000000002, 246.00000000000009, 327.0, 397.0, 582.0, 40.0, 52.99999999999999, 361.0, 915.0000000000001, 309.99999999999994, 490.0000000000001, 434.00000000000006, 86.00000000000009]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000001,-915.0000000000001,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,1.1368683772161603e-13,85.11981566820276,3865.0,85.1198156682028,,0.0,85.11981566820276,,,37.0,0.0,34.5,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,2.7343617616738157e-14,1.640714874310831e-27,0.9848695301594191,0.8656648080966306,5.796923119456299e-05,0.5043628821519288,0.0006564299025519902,0.9999999957862257,0.9186295791447442,0.9186295791447442,0.9186295791415743,,4.988833337441994e-11,0.999999999999444,4.9482420894706766e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,1.1596067881312405e-13,1.1596067881312405e-13,1.0,2.2997395929628968,0.5966483134844899,226,1.2257908315813644,0.7180619433955737,79,0,0.5346870330711881,0.6888186408896267,229,0,0.3365159456488218,0.6761039416316751,69,88.725700898894,0.9069961206510545,150.75,111.28863980215776,0.8744886263632632,89,rbio,318.4074074074074,224.0,257.6747428038867,135,0.5140840194375205,0.8565417284221128,0.3831786678671018,1,67.0,89
rbio2.4,1,symmetric,3.443367238811171e-27,323.8585884498557,5192888.893370778,0.6077586206896551,330.08487670820887,223,raw,3.962151981693655e-14,-2.3204560495315889e-10,6.721589629215169,35779.05435605226,0.6539269577973049,1.1139294253631245e-05,1.0,391.00000000000006,,,,[],[],14,382.57142857142856,40.0,915.0000000000001,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000001, 565.0000000000002, 246.00000000000009, 327.0, 397.0, 582.0, 40.0, 52.99999999999999, 361.0, 915.0000000000001, 309.99999999999994, 490.0000000000001, 434.00000000000006, 86.00000000000009]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000001,-915.0000000000001,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,1.1368683772161603e-13,85.11981566820276,3865.0,85.1198156682028,,0.0,85.11981566820276,,,37.0,0.0,34.5,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,2.6944269249483394e-14,1.6275458163429648e-27,0.9849484548263129,0.8670366552209924,5.9527110955351706e-05,0.5043628821519288,0.0002937354546793122,0.9999999957862257,0.9186295791447442,0.9186295791447442,0.9186295791415743,,4.988833337441994e-11,0.999999999999444,4.9482420894706766e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,1.1596067881312405e-13,1.1596067881312405e-13,1.0,2.2997395929628968,0.5966483134844899,227,1.226379811104413,0.7184069645607223,77,0,0.5346870330711881,0.6888186408896267,228,0,0.3366716078235566,0.6764166870194107,66,90.1794507265005,0.9054722738715928,149.5,108.31367166531905,0.8743818392418761,90,rbio,318.4074074074074,224.0,257.6747428038867,135,0.5140840194375205,0.8565417284221128,0.3831786678671018,1,67.75,90
rbio2.4,1,zero,3.469346586290736e-27,323.8259450028425,5179327.311726574,0.603448275862069,317.3571734080115,223,raw,4.001980610379759e-14,-2.3212509692172205e-10,6.686720354871367,38109.38569203852,0.6851960690687212,1.1139294253631245e-05,1.0,391.00000000000006,,,,[],[],14,382.57142857142856,40.0,915.0000000000001,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000001, 565.0000000000002, 246.00000000000009, 327.0, 397.0, 582.0, 40.0, 52.99999999999999, 361.0, 915.0000000000001, 309.99999999999994, 490.0000000000001, 434.00000000000006, 86.00000000000009]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000001,-915.0000000000001,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,1.1368683772161603e-13,85.11981566820276,3865.0,85.1198156682028,,0.0,85.11981566820276,,,37.0,0.0,34.5,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,2.753154626015216e-14,1.6477618618521644e-27,0.9848274546201476,0.856638475645839,4.9903396277361904e-05,0.477002357326901,0.00041858404662303687,0.9999999957862257,0.9186295791447442,0.9186295791447442,0.9186295791415743,,4.988833337441994e-11,0.999999999999444,4.9482420894706766e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,1.1596067881312405e-13,1.1596067881312405e-13,1.0,2.2997395929628968,0.5966483134844899,233,1.2102090388425646,0.7089342096196771,148,0,0.5346870330711881,0.6888186408896267,235,0,0.3312766821479737,0.6655775854516116,148,49.658836071740545,0.9479467127130602,191.0,181.31808876011053,0.873868534553595,91,rbio,318.4074074074074,224.0,257.6747428038867,135,0.5140840194375205,0.8565417284221128,0.3831786678671018,1,68.5,91
coif13,1,periodic,2.7814089370409957e-26,314.78577342366924,6400940.703074944,0.5833333333333334,287.4049219278816,223,raw,1.289810311370801e-13,-2.434403789663991e-10,7.012033212365102,33453.40864757425,0.7426111748496605,1.1139294253631242e-05,1.0,390.9999999999998,,,,[],[],14,382.5714285714287,39.99999999999994,915.0,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000005, 565.0000000000002, 246.00000000000006, 327.0, 397.0000000000001, 582.0, 39.99999999999994, 52.99999999999996, 361.00000000000006, 915.0, 310.00000000000045, 490.0000000000004, 434.0000000000002, 86.0000000000002]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.00000001,915.0,-915.0,0.0,,,,DWT,mdp.39015067403835,7.450580596923828e-09,,0.0,39.0,17.0,0.0,34.5,,0.0,85.11981566820293,3864.999999999998,85.1198156682029,,0.0,85.11981566820293,,,36.99999999999994,0.0,34.5,0.0,0.0,,2.2737367544323206e-13,1.5870573936312952e-13,2.059182611984032e-26,0.9513180453838271,0.9536482808105243,0.0009167977625530197,0.34931990814343794,0.00016913789742226294,0.9999999957859232,0.9186295791447595,0.9186295791447595,0.9186295791415832,,1.9955333349767976e-10,0.999999999999436,0.0,,,,,1.0,,1.0091267115501879e-13,0.0,0.7297297297297296,0.0,0.0,1.0,2.299739593037626,0.5966483135038777,47,1.1878689849332267,0.6958475213263684,221,0,0.5346870330818463,0.6888186409033573,47,0,0.32219602428541766,0.6473333725016264,235,104.65658125507444,0.8902970846382867,137.5,77.92198049512379,0.8730835528013237,92,coif,401.6470588235294,300.0,300.8315114764635,153,0.6484784260407086,1.0,0.24606510177150395,2,69.5,92
coif8,1,antireflect,1.5317287434226447e-26,317.3766032601208,5880523.113175454,0.5888888888888889,292.53410316791025,223,raw,9.13190798514999e-14,-2.3690793771180717e-10,6.858517055693545,96405.31639492406,0.9167769580612285,1.1139294253631243e-05,1.0,390.99999999999994,,,,[],[],14,382.5714285714286,39.99999999999994,915.0000000000002,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000002, 565.0000000000002, 246.00000000000003, 327.0000000000002, 397.0000000000002, 582.0, 39.99999999999994, 52.999999999999986, 361.00000000000017, 915.0000000000002, 310.0000000000002, 490.0000000000002, 433.99999999999994, 86.00000000000003]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000002,-915.0000000000002,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,2.2737367544323206e-13,85.11981566820282,3864.999999999999,85.11981566820288,,0.0,85.11981566820282,,,36.99999999999994,0.0,34.5,2.2737367544323206e-13,2.2737367544323206e-13,,5.684341886080802e-14,1.0317282523429026e-13,1.086733566217799e-26,0.9609215331595828,0.9078690498170925,0.0005474934638364959,0.38458458458458483,0.003541815817105953,0.9999999957859232,0.9186295791447493,0.9186295791447493,0.9186295791415806,,4.988833337441994e-11,0.99999999999944,9.896484178941353e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,2.319213576262481e-13,2.319213576262481e-13,1.0,2.29973959296288,0.5966483134844854,241,1.1860117516969213,0.6947595636808703,224,0,0.5346870330711875,0.688818640889626,241,0,0.32249492526318657,0.6479339031208737,228,8.812869377601524,0.9907621914280906,233.5,233.2496731035267,0.8730016407874206,93,coif,401.6470588235294,300.0,300.8315114764635,153,0.6484784260407086,1.0,0.24606510177150395,2,70.25,93
rbio2.4,1,antireflect,3.4349397763036405e-27,323.8692306101631,5212351.619695022,0.603448275862069,333.115282255875,223,raw,3.9529525596585046e-14,-2.3203183818765353e-10,6.728845845576755,45090.068214675055,0.7202212646171875,1.1139294253631245e-05,1.0,391.00000000000006,,,,[],[],14,382.57142857142856,40.0,915.0000000000001,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000001, 565.0000000000002, 246.00000000000009, 327.0, 397.0, 582.0, 40.0, 52.99999999999999, 361.0, 915.0000000000001, 309.99999999999994, 490.0000000000001, 434.00000000000006, 86.00000000000009]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000001,-915.0000000000001,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,1.1368683772161603e-13,85.11981566820276,3865.0,85.1198156682028,,0.0,85.11981566820276,,,37.0,0.0,34.5,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,2.680862287523178e-14,1.6209879162373786e-27,0.9849879023635388,0.8692004926447371,7.333845906461627e-05,0.477002357326901,0.0007925773798021928,0.9999999957862257,0.9186295791447442,0.9186295791447442,0.9186295791415743,,4.988833337441994e-11,0.999999999999444,4.9482420894706766e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,1.1596067881312405e-13,1.1596067881312405e-13,1.0,2.2997395929628968,0.5966483134844899,231,1.2167476308527136,0.7127644830765453,102,0,0.5346870330711881,0.6888186408896267,234,0,0.33315095259629585,0.6693432365423828,127,68.89847603539573,0.927779375224952,173.5,152.2044189167511,0.8729567735663544,94,rbio,318.4074074074074,224.0,257.6747428038867,135,0.5140840194375205,0.8565417284221128,0.3831786678671018,1,70.75,94
rbio2.4,1,periodic,3.445348234806345e-27,323.8560906383076,5193828.7602651315,0.6077586206896551,330.08487670820887,223,raw,3.970117707430876e-14,-2.3204560495315889e-10,6.724906006626205,35896.7990428911,0.651782019337212,1.1139294253631245e-05,1.0,391.00000000000006,,,,[],[],14,382.57142857142856,40.0,915.0000000000001,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000001, 565.0000000000002, 246.00000000000009, 327.0, 397.0, 582.0, 40.0, 52.99999999999999, 361.0, 915.0000000000001, 309.99999999999994, 490.0000000000001, 434.00000000000006, 86.00000000000009]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000001,-915.0000000000001,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,1.1368683772161603e-13,85.11981566820276,3865.0,85.1198156682028,,0.0,85.11981566820276,,,37.0,0.0,34.5,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,2.706172465161715e-14,1.6290873448676317e-27,0.9849391961315384,0.8680256143693513,6.019406935768588e-05,0.5043628821519288,0.00030004368138238866,0.9999999957862257,0.9186295791447442,0.9186295791447442,0.9186295791415743,,4.988833337441994e-11,0.999999999999444,4.9482420894706766e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,1.1596067881312405e-13,1.1596067881312405e-13,1.0,2.2997395929628968,0.5966483134844899,230,1.2268715922316102,0.7186950474071773,73,0,0.5346870330711881,0.6888186408896267,230,0,0.3368125614862266,0.6766998811091733,64,93.31443261003805,0.9021861293395828,149.25,105.20977138101533,0.8728697942295398,95,rbio,318.4074074074074,224.0,257.6747428038867,135,0.5140840194375205,0.8565417284221128,0.3831786678671018,1,71.5,95
bior2.8,1,antireflect,5.040099388814601e-27,322.20403087483373,5573659.2033834625,0.6,250.0330285382413,223,raw,4.9973281191891106e-14,-2.3199542287244596e-10,6.532508395664279,59035.08303381997,0.9068156942935967,1.1139294253631243e-05,1.0,391.00000000000006,,,,[],[],14,382.57142857142856,39.99999999999994,915.0000000000002,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000001, 565.0, 246.00000000000017, 327.0, 396.99999999999994, 581.9999999999999, 39.99999999999994, 53.0, 361.0, 915.0000000000002, 310.0, 490.0, 434.0, 86.00000000000003]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000002,-915.0000000000002,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,2.2737367544323206e-13,85.11981566820276,3865.0,85.11981566820278,,0.0,85.11981566820276,,,36.99999999999994,0.0,34.5,2.2737367544323206e-13,2.2737367544323206e-13,,5.684341886080802e-14,4.2208042258973925e-14,2.8700562310429545e-27,0.9788154686986829,0.8106517531043478,0.00032973341266484215,0.45511393746687867,0.00153968807514362,0.9999999957859232,0.9186295791447442,0.9186295791447442,0.9186295791415717,,4.988833337441994e-11,0.999999999999444,9.896484178941353e-14,,,,,1.0,,0.0,0.0,0.7297297297297296,2.319213576262481e-13,2.319213576262481e-13,1.0,2.2997395929628763,0.5966483134844845,254,1.1754414746945374,0.6885675499612299,270,0,0.5346870330711864,0.6888186408896245,252,0,0.3209215115368229,0.6447727119916962,248,9.66091783079296,0.9898732517496929,256.0,255.73446807048143,0.860764718118033,100,bior,485.0888888888889,488.0,217.17640077763136,135,0.783199259762822,0.7219203856395969,0.23518440247414552,3,75.75,96
rbio2.6,1,periodization,3.408042403046276e-27,323.9033719848939,5182222.702433961,0.5982142857142857,342.7818664386665,223,raw,4.00810688950318e-14,-2.3199620002856307e-10,6.69113105154481,35546.76885008569,0.6452464614810343,1.1139294253631243e-05,1.0,391.00000000000006,,,,[],[],14,382.5714285714286,40.0,915.0,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000001, 565.0000000000001, 246.00000000000009, 327.0, 396.99999999999994, 582.0, 40.0, 52.999999999999986, 361.0, 915.0, 310.00000000000006, 490.0000000000001, 434.0, 86.00000000000009]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0,-915.0,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,0.0,85.11981566820282,3864.999999999999,85.11981566820279,,0.0,85.11981566820282,,,37.0,0.0,34.5,0.0,0.0,,5.684341886080802e-14,2.7621878842739432e-14,1.600057501326978e-27,0.9851144549723834,0.8579537658812992,5.195805441239655e-05,0.44377886289651003,0.0002812906499852245,0.9999999957862257,0.9186295791447493,0.9186295791447493,0.918629579141573,,4.988833337441994e-11,0.99999999999944,0.0,,,,,1.0,,0.0,0.0,0.7297297297297296,0.0,0.0,1.0,2.2997395929628266,0.5966483134844717,261,1.1976955963698923,0.7016038995953283,181,0,0.5346870330711684,0.6888186408896013,261,0,0.3267400474935169,0.6564629012552736,180,46.47848964843845,0.9512804091735446,220.75,213.41013044214807,0.8599431395972545,102,rbio,318.4074074074074,224.0,257.6747428038867,135,0.5140840194375205,0.8565417284221128,0.3831786678671018,1,76.75,97
coif1,1,symmetric,3.123181686105502e-27,324.28244938780085,5246386.260856452,0.5964912280701754,283.7731505260145,223,raw,3.571831420569831e-14,-2.2803914312419424e-10,6.577862194771376,34750.94953786938,0.7693984075449493,1.1139294253631245e-05,1.0,391.00000000000006,,,,[],[],14,382.57142857142856,40.0,915.0,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0, 565.0, 246.00000000000009, 327.0, 397.0000000000001, 582.0, 40.0, 53.00000000000003, 360.9999999999999, 915.0, 309.99999999999994, 489.9999999999999, 434.0, 86.0]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[23, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0,-915.0,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,0.0,85.11981566820276,3865.0,85.11981566820276,,0.0,85.11981566820276,,,37.0,0.0,34.5,0.0,0.0,,5.684341886080802e-14,2.118895454492937e-14,1.3783907630847134e-27,0.9865195897881334,0.8241764666639477,9.749048530304179e-05,0.432841510240891,0.0002386542578818765,0.9999999957862257,0.9186295791447442,0.9186295791447442,0.9186295791415704,,4.988833337441994e-11,0.999999999999444,0.0,,,,,1.0,,0.0,0.0,0.7297297297297296,0.0,0.0,1.0,2.299739592962825,0.5966483134844712,268,1.1772807982470208,0.6896450162063686,268,0,0.5346870330711677,0.6888186408896004,263,0,0.32055338734802546,0.6440331030124663,260,3.947573094109004,0.9958620827105775,264.75,264.7056954254597,0.8591731797200686,103,coif,401.6470588235294,300.0,300.8315114764635,153,0.6484784260407086,1.0,0.24606510177150395,2,77.75,98
db33,1,antireflect,1.3522292813028035e-26,317.9179185217653,6184620.0864107385,0.5798611111111112,291.01869278221056,223,raw,8.498632789040931e-14,-2.2522461673446716e-10,6.9715477609677015,112440.48061753798,0.9337069150879441,1.1139294253631245e-05,1.0,391.0000000000001,,,,[],[],14,382.5714285714285,39.999999999999886,915.0000000000005,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[549.9999999999998, 565.0000000000001, 245.99999999999977, 327.00000000000006, 396.9999999999999, 581.9999999999999, 39.999999999999886, 52.99999999999996, 361.0, 915.0000000000005, 309.9999999999998, 490.0000000000001, 433.99999999999966, 85.99999999999986]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.0,915.0000000000005,-915.0000000000005,0.0,,,,DWT,mdp.39015067403835,0.0,,0.0,39.0,17.0,0.0,34.5,,4.547473508864641e-13,85.1198156682027,3865.000000000001,85.11981566820269,,0.0,85.1198156682027,,,36.999999999999886,0.0,34.5,4.547473508864641e-13,4.547473508864641e-13,,1.1368683772161603e-13,9.383512076465674e-14,9.470545655059577e-27,0.9629280387296872,0.9415753311511589,0.0007632900118820068,0.3272794853677211,0.004400907244948959,0.9999999957856209,0.9186295791447392,0.9186295791447392,0.9186295791415642,,9.977666674883988e-11,0.9999999999994479,1.9792968357882706e-13,,,,,1.0,,0.0,0.0,0.7297297297297296,4.638427152524962e-13,4.638427152524962e-13,1.0,2.2997395929878692,0.5966483134909688,122,1.1815982908644291,0.6921741811010454,242,0,0.5346870330747676,0.688818640894238,121,0,0.3195638646436417,0.6420450242619097,275,80.23714850367004,0.9158939743148112,190.0,165.08611048982328,0.8583662743691456,104,db,497.640350877193,466.0,290.00281504932576,342,0.8034641966915931,0.9640041152138912,0.14837382775171748,5,79.25,99
coif6,1,antireflect,1.1420562186934045e-26,318.6515470517983,5660268.084956674,0.5891472868217055,286.26001249497904,223,raw,7.618420095078025e-14,-2.301154822248483e-10,6.780111529236234,81842.26018049892,0.901101248874821,1.1139294253631245e-05,1.0,391.00000000000006,,,,[],[],14,382.57142857142856,40.00000000000017,915.0,"[11, 26, 47, 63, 76, 96, 108, 119, 132, 150, 171, 192, 205, 218]","[550.0000000000001, 564.9999999999998, 245.99999999999991, 327.0000000000001, 397.0, 581.9999999999999, 40.00000000000017, 53.00000000000004, 361.0000000000001, 915.0, 310.00000000000034, 489.9999999999999, 434.00000000000017, 86.00000000000017]","[0, 0, 38, 53, 70, 0, 107, 112, 125, 0, 157, 186, 202, 213]","[16, 27, 53, 70, 90, 125, 125, 125, 136, 222, 222, 222, 222, 222]",34403084.00000001,915.0,-915.0,0.0,,,,DWT,mdp.39015067403835,7.450580596923828e-09,,0.0,39.0,17.0,0.0,34.5,,0.0,85.11981566820276,3865.0,85.1198156682028,,0.0,85.11981566820276,,,37.00000000000017,0.0,34.5,0.0,0.0,,5.684341886080802e-14,8.08562988288768e-14,7.835066472273595e-27,0.9656473962579173,0.8844881576382311,0.00039119373393913773,0.3862248020934756,0.0027615932647628637,0.9999999957871328,0.9186295791447442,0.9186295791447442,0.9186295791415743,,4.988833337441994e-11,0.999999999999444,0.0,,,,,1.0,,1.0091267115501879e-13,0.0,0.7297297297297296,0.0,0.0,1.0,2.2997395929631486,0.5966483134845552,184,1.1774226715841551,0.6897281248751187,264,0,0.53468703307124,0.6888186408896936,186,0,0.31993044899834383,0.6427815395158205,267,46.5,0.9512578616352201,225.25,218.0511004959065,0.8575733752620545,106,coif,401.6470588235294,300.0,300.8315114764635,153,0.6484784260407086,1.0,0.24606510177150395,2,80.0,100
