wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
rbio2.8,1,symmetric,2.155773929701148e-27,319.4815434181206,1263886.112296366,0.5232558139534884,97.41017239323989,69,smoothed,3.3223021757188735e-14,-6.689446774288412e-11,5.182062882647875,11324.646100008362,0.9414168420634639,0.000198362907959966,1.0,290.0,,,,[],[],6,150.63333333333335,36.40000000000006,437.40000000000003,"[6, 21, 37, 44, 57, 64]","[36.40000000000006, 437.40000000000003, 66.40000000000003, 144.4000000000001, 84.20000000000007, 134.99999999999997]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000001,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.40000000000009,24.71904761904764,,0.0,24.71904761904763,,,30.00000000000003,0.0,23.0,5.684341886080802e-14,5.684341886080802e-14,,0.0,0.943190580363542,0.49864850626447565,0.18652351072298287,0.11191623354452049,0.0302794807859392,,,,,,,1.0,1.0,0.2,1.0,113,0.9653786424440383,0.4872259680641029,129,0,1.0,1.0,35,0,0.35411166233629204,0.4432990358353436,153,51.05226080530943,0.9177902402490992,107.5,77.35616464827696,0.8723411748749521,30,rbio,295.7111111111111,306.0,187.70264140933074,135,0.7884753545902307,0.9645603334243009,0.15869915175954824,4,23.5,30
coif3,1,symmetric,3.770709395889467e-27,317.0533449426965,1282718.886938745,0.5232558139534884,82.08186230480402,69,smoothed,4.4692108307229505e-14,-6.65958843626414e-11,5.171156413898189,12039.310914945996,0.9565278437661798,0.00019836290795996583,1.0,290.00000000000006,,,,[],[],6,150.63333333333335,36.40000000000006,437.40000000000003,"[6, 21, 37, 44, 57, 64]","[36.40000000000006, 437.40000000000003, 66.40000000000003, 144.39999999999998, 84.2000000000001, 134.9999999999999]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000001,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.399999999999977,24.719047619047625,,0.0,24.71904761904763,,,30.00000000000003,0.0,23.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9148022860048346,0.4802887606732494,0.22559998214952748,0.11191623354452049,0.040313651347520275,,,,,,,1.0,1.0,0.2,1.0,120,0.9627176969711054,0.4858829906280855,132,0,1.0,1.0,37,0,0.35458418274393044,0.44389056631399726,151,50.31235766025414,0.9189817106920223,110.0,80.71247404148438,0.8709240276487487,31,coif,344.6666666666667,381.0,141.528185435719,45,0.9190089990001111,0.7272805151160081,0.13850954616511976,5,24.5,31
bior2.8,1,antisymmetric,2.122698935515577e-27,319.5486915528438,1299822.8781196969,0.5348837209302325,69.36223337110357,69,smoothed,3.040402068596662e-14,-6.654070627831756e-11,5.148088334966651,43167.772466605806,0.9899329806566034,0.000198362907959966,1.0,289.99999999999994,,,,[],[],6,150.63333333333335,36.400000000000034,437.40000000000003,"[6, 21, 37, 44, 57, 64]","[36.400000000000034, 437.40000000000003, 66.40000000000003, 144.39999999999998, 84.19999999999996, 135.0000000000001]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000001,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.399999999999977,24.719047619047625,,0.0,24.71904761904763,,,30.0,0.0,23.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9439756154557938,0.44145638786939617,0.26108936888908596,0.20865738457452843,0.47736929757550844,,,,,,,1.0,1.0,0.2,1.0,160,1.192068920512732,0.6016364028165401,54,0,1.0,1.0,145,0,0.4665096108728626,0.5840057888617766,55,56.91221310052878,0.9083539241537378,103.5,80.2457310060705,0.8708436287435356,32,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,24.75,32
bior2.4,1,antisymmetric,1.4058301624710393e-27,321.3382470041565,1243956.200267606,0.5384615384615384,77.48337471118901,69,smoothed,2.4083794539984562e-14,-6.64277965967132e-11,4.997996229090162,26962.265220375033,0.9827320209963124,0.000198362907959966,1.0,290.0,,,,[],[],6,150.63333333333335,36.400000000000034,437.4000000000001,"[6, 21, 37, 44, 57, 64]","[36.400000000000034, 437.4000000000001, 66.40000000000003, 144.39999999999998, 84.19999999999996, 134.99999999999997]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000002,437.4000000000001,-437.4000000000001,0.0,,,,DWT,inu.32000013032828,1.862645149230957e-09,,0.0,18.5,1.0,0.0,18.5,,1.1368683772161603e-13,24.71904761904763,22.399999999999977,24.719047619047604,,0.0,24.71904761904763,,,30.0,0.0,23.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9648974747837146,0.1887941428853641,0.14517056869961856,0.23842389258376204,0.24983770465693467,,,,,,,1.0,1.0,0.2,1.0,128,0.9412254795589987,0.4750358825877138,141,0,1.0,1.0,39,0,0.35742475672187884,0.4474465737533897,139,48.835608593184,0.9213597285133913,111.75,83.78723527246872,0.8707040188460676,33,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,25.5,33
bior2.8,1,symmetric,2.1104230022259966e-27,319.57388045650254,1299000.5047182373,0.5116279069767442,83.86852110297403,69,smoothed,2.9934187174096265e-14,-6.650251460627046e-11,5.156436973821906,13162.695275207461,0.9672870810361905,0.000198362907959966,1.0,289.99999999999994,,,,[],[],6,150.63333333333335,36.400000000000034,437.40000000000003,"[6, 21, 37, 44, 57, 64]","[36.400000000000034, 437.40000000000003, 66.40000000000003, 144.39999999999998, 84.19999999999996, 135.0000000000001]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000001,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.399999999999977,24.719047619047625,,0.0,24.71904761904763,,,30.0,0.0,23.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9442701012726963,0.4555103304362716,0.2593830111518798,0.015175082514511606,0.0560864024910894,,,,,,,1.0,1.0,0.2,1.0,139,0.9525133255599338,0.48073285106553354,136,0,1.0,1.0,38,0,0.3460849855732897,0.4332507418974226,164,55.60200835701291,0.9104637546585943,119.25,85.17790300353843,0.859217384575674,34,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,26.25,34
db5,1,periodic,1.1933979236317405e-27,322.0497227951445,1250022.0516138854,0.5384615384615384,80.05293908838965,69,smoothed,2.234605415361475e-14,-6.533960039689658e-11,5.0365155962905135,12053.762317496907,0.9672653054137261,0.000198362907959966,1.0,290.00000000000006,,,,[],[],6,150.63333333333333,36.40000000000006,437.4,"[6, 21, 37, 44, 57, 64]","[36.40000000000006, 437.4, 66.39999999999998, 144.3999999999999, 84.20000000000005, 135.00000000000003]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.4,437.4,-437.4,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,18.5,1.0,0.0,18.5,,0.0,24.7190476190476,22.399999999999864,24.719047619047615,,0.0,24.7190476190476,,,30.00000000000003,0.0,23.0,0.0,0.0,,5.684341886080802e-14,0.9732154044703034,0.2536369254912258,0.15775671552671272,0.23842389258376204,0.040516554631715905,,,,,,,1.0,1.0,0.2,1.0,48,0.9012022420773426,0.45483618086478095,166,0,1.0,1.0,49,0,0.332709898540744,0.4165069748420735,193,76.43297717608546,0.8769195214555789,114.0,76.26755707285378,0.8466723211142628,36,db,281.2875816993464,277.0,159.44272495833627,153,0.7500168826557397,0.8193391781446018,0.22918642869760164,2,27.5,35
sym9,1,periodic,2.5718649021816788e-26,308.7150940566193,1278121.1274774857,0.5232558139534884,80.60465828743146,69,smoothed,1.3054935554490831e-13,-5.836153782468054e-11,5.173395386601624,12050.829986391276,0.9562730149340036,0.00019836290795996583,1.0,289.9999999999999,,,,[],[],6,150.6333333333333,36.39999999999989,437.40000000000015,"[6, 21, 37, 44, 57, 64]","[36.39999999999989, 437.40000000000015, 66.39999999999986, 144.4, 84.20000000000002, 134.99999999999972]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.399999997,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,3.725290298461914e-09,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.719047619047572,22.399999999999636,24.7190476190476,,0.0,24.719047619047572,,,29.999999999999858,0.0,23.0,1.7053025658242404e-13,5.684341886080802e-14,,1.1368683772161603e-13,0.8173190188887186,0.48405780546347454,0.2160600062497614,0.11191623354452049,0.04047538356824401,,,,,,,1.0,1.0,0.2,1.0,63,0.901406964034955,0.4549395039025987,165,0,1.0,1.0,48,0,0.3339656895429438,0.4180790522393923,187,70.41484218543701,0.8866105600878631,115.75,83.13493726156086,0.8501088227170395,35,sym,375.0416666666667,425.0,194.5991711508233,144,1.0,1.0,0.0,6,27.75,36
db5,1,antireflect,1.233026751352354e-27,321.907850583917,1216878.039583953,0.5128205128205128,106.64237580397342,69,smoothed,2.3047586383667745e-14,-6.522440365586149e-11,5.054468896790223,27786.23221137828,0.9777813445868841,0.0001983629079599659,1.0,290.00000000000006,,,,[],[],6,150.63333333333333,36.40000000000006,437.4,"[6, 21, 37, 44, 57, 64]","[36.40000000000006, 437.4, 66.39999999999998, 144.3999999999999, 84.20000000000005, 134.99999999999997]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.4,437.4,-437.4,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,18.5,1.0,0.0,18.5,,0.0,24.7190476190476,22.399999999999864,24.719047619047608,,0.0,24.7190476190476,,,30.00000000000003,0.0,23.0,0.0,0.0,,5.684341886080802e-14,0.9715567632453755,0.28385917590633025,0.08898559371154224,0.02509725185092221,0.2614065200680597,,,,,,,1.0,1.0,0.2,1.0,52,0.8839579515237543,0.44613299872551193,184,0,1.0,1.0,56,0,0.32618106095644595,0.408333769285527,209,82.91913731662513,0.8664748191358693,125.25,84.55339711993814,0.8323919989399153,37,db,281.2875816993464,277.0,159.44272495833627,153,0.7500168826557397,0.8193391781446018,0.22918642869760164,2,28.25,37
rbio2.4,1,antisymmetric,2.0607333397721297e-27,319.6773575997534,1210378.8372207894,0.5256410256410257,97.79364410876275,69,smoothed,3.3055683794056824e-14,-6.703153587750432e-11,5.037083210207304,25452.898783235876,0.9641635647189044,0.00019836290795996594,1.0,290.0,,,,[],[],6,150.63333333333335,36.400000000000034,437.40000000000003,"[6, 21, 37, 44, 57, 64]","[36.400000000000034, 437.40000000000003, 66.40000000000003, 144.40000000000006, 84.20000000000005, 135.0]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000001,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.40000000000009,24.71904761904763,,0.0,24.71904761904763,,,30.0,0.0,23.0,5.684341886080802e-14,5.684341886080802e-14,,0.0,0.9454798621846378,0.25459243614691934,0.07550027886749357,0.13176057221734258,0.22864561578727077,,,,,,,1.0,1.0,0.2,1.0,92,0.8764967500198345,0.4423673352170825,192,0,1.0,1.0,2,0,0.32719575304073284,0.40960402403982243,207,95.60116805423108,0.8460528694778888,123.25,7.678887117809012,0.8237913300690571,38,rbio,295.7111111111111,306.0,187.70264140933074,135,0.7884753545902307,0.9645603334243009,0.15869915175954824,4,29.5,38
bior2.8,1,smooth,2.1102715180666605e-27,319.5741922001467,1204929.187069202,0.5581395348837209,26.313748496058096,69,smoothed,2.99020067965709e-14,-6.650251460627046e-11,4.907180187907713,20237.01257127166,0.988223316376454,0.000198362907959966,1.0,289.99999999999994,,,,[],[],6,150.63333333333335,36.400000000000034,437.40000000000003,"[6, 21, 37, 44, 57, 64]","[36.400000000000034, 437.40000000000003, 66.40000000000003, 144.39999999999998, 84.19999999999996, 135.0000000000001]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000001,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.399999999999977,24.719047619047625,,0.0,24.71904761904763,,,30.0,0.0,23.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9442737458966528,0.035916117011026455,0.06419269926347906,0.40213968663454613,0.15541255493591882,,,,,,,1.0,1.0,0.2,1.0,135,0.8396395523034305,0.4237655316884261,226,0,1.0,1.0,58,0,0.32038696074832473,0.4010803537418327,221,79.80392638627919,0.8714912618578435,160.0,119.05310273046612,0.8069211542783581,39,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,30.0,39
bior2.4,1,symmetric,1.3963082755074988e-27,321.36776245440217,1243861.6362384309,0.5384615384615384,83.86852110297403,69,smoothed,2.3766817821359698e-14,-6.64277965967132e-11,5.002320708724276,14209.729695207849,0.9677397065853927,0.00019836290795996602,1.0,290.0,,,,[],[],6,150.63333333333335,36.400000000000034,437.4000000000001,"[6, 21, 37, 44, 57, 64]","[36.400000000000034, 437.4000000000001, 66.40000000000003, 144.39999999999998, 84.19999999999996, 134.99999999999997]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000002,437.4000000000001,-437.4000000000001,0.0,,,,DWT,inu.32000013032828,1.862645149230957e-09,,0.0,18.5,1.0,0.0,18.5,,1.1368683772161603e-13,24.71904761904763,22.399999999999977,24.719047619047604,,0.0,24.71904761904763,,,30.0,0.0,23.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9652425426594189,0.19607389105308015,0.144974356051498,0.23842389258376204,0.07078717092761419,,,,,,,1.0,1.0,0.2,1.0,154,0.8733540745524909,0.44078122896864586,199,0,1.0,1.0,3,0,0.3231003706550747,0.4044771692760977,218,97.43544871691547,0.8430991163978817,143.5,11.446915227365018,0.8060101057029666,40,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,30.75,40
bior2.8,1,zero,2.1102715180666605e-27,319.5741922001467,1204929.187069202,0.5581395348837209,26.313748496058096,69,smoothed,2.99020067965709e-14,-6.650251460627046e-11,4.907180187907713,20237.01257127166,0.988223316376454,0.000198362907959966,1.0,289.99999999999994,,,,[],[],6,150.63333333333335,36.400000000000034,437.40000000000003,"[6, 21, 37, 44, 57, 64]","[36.400000000000034, 437.40000000000003, 66.40000000000003, 144.39999999999998, 84.19999999999996, 135.0000000000001]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000001,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.399999999999977,24.719047619047625,,0.0,24.71904761904763,,,30.0,0.0,23.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9442737458966528,0.035916117011026455,0.06419269926347906,0.40213968663454613,0.15541255493591882,,,,,,,1.0,1.0,0.2,1.0,141,0.8396395523034305,0.4237655316884261,227,0,1.0,1.0,59,0,0.32038696074832473,0.4010803537418327,222,79.31950159534118,0.8722713339849578,162.25,121.3918474629165,0.8054995961390168,41,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,31.5,41
bior2.8,1,constant,2.1102715180666605e-27,319.5741922001467,1204929.187069202,0.5581395348837209,26.313748496058096,69,smoothed,2.99020067965709e-14,-6.650251460627046e-11,4.907180187907713,20237.01257127166,0.988223316376454,0.000198362907959966,1.0,289.99999999999994,,,,[],[],6,150.63333333333335,36.400000000000034,437.40000000000003,"[6, 21, 37, 44, 57, 64]","[36.400000000000034, 437.40000000000003, 66.40000000000003, 144.39999999999998, 84.19999999999996, 135.0000000000001]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000001,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.399999999999977,24.719047619047625,,0.0,24.71904761904763,,,30.0,0.0,23.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9442737458966528,0.035916117011026455,0.06419269926347906,0.40213968663454613,0.15541255493591882,,,,,,,1.0,1.0,0.2,1.0,140,0.8396395523034305,0.4237655316884261,228,0,1.0,1.0,60,0,0.32038696074832473,0.4010803537418327,223,79.50419276155608,0.8719739246995877,162.75,122.39979365488782,0.8049483150067986,42,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,32.25,42
bior2.4,1,periodic,1.3963181005414178e-27,321.3677318956561,1244013.5650767614,0.5384615384615384,80.89217143805013,69,smoothed,2.377486291574104e-14,-6.64277965967132e-11,4.998386924439366,14158.69528189655,0.9678007562842452,0.00019836290795996602,1.0,290.0,,,,[],[],6,150.63333333333335,36.400000000000034,437.4000000000001,"[6, 21, 37, 44, 57, 64]","[36.400000000000034, 437.4000000000001, 66.40000000000003, 144.39999999999998, 84.19999999999996, 134.99999999999997]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000002,437.4000000000001,-437.4000000000001,0.0,,,,DWT,inu.32000013032828,1.862645149230957e-09,,0.0,18.5,1.0,0.0,18.5,,1.1368683772161603e-13,24.71904761904763,22.399999999999977,24.719047619047604,,0.0,24.71904761904763,,,30.0,0.0,23.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9652421853942746,0.18945183213196592,0.1452895960000785,0.23842389258376204,0.07007062801550722,,,,,,,1.0,1.0,0.2,1.0,155,0.8699138335422948,0.439044941585777,200,0,1.0,1.0,4,0,0.3216956268251177,0.40271862345101217,220,97.69126538914999,0.842687173286393,144.75,15.037759770685188,0.8047976929233898,43,bior,283.34814814814814,262.0,175.84025647952134,135,0.755511116048834,0.9036022889493042,0.20006153208102492,3,33.0,43
rbio3.1,1,antisymmetric,6.1499138860360385e-27,314.92888522779236,1173991.7304672764,0.5555555555555556,157.77765532496988,69,smoothed,6.168334764062315e-14,-6.105000949219184e-11,5.02979454029007,13334.387406925152,0.8670449120198779,0.0001983629079599661,0.9999999999999999,289.9999999999999,,,,[],[],6,150.6333333333333,36.39999999999992,437.39999999999975,"[6, 21, 37, 44, 57, 64]","[36.39999999999992, 437.39999999999975, 66.40000000000003, 144.39999999999998, 84.20000000000005, 134.99999999999994]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.3999999985,437.39999999999975,-437.39999999999975,0.0,,,,DWT,inu.32000013032828,1.862645149230957e-09,,0.0,18.5,1.0,0.0,18.5,,2.2737367544323206e-13,24.719047619047572,22.399999999999636,24.719047619047608,,0.0,24.719047619047572,,,29.999999999999886,0.0,23.0,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,0.8899650297630929,0.24232282547364875,0.0,0.38064165307232223,0.05849702646155463,,,,,,,1.0,1.0,0.2,1.0,109,0.8307959024082309,0.41930214738307214,235,0,1.0,1.0,96,0,0.31428530695412377,0.39344192346217244,237,77.26307872026155,0.8755828039931376,169.25,142.5226877929687,0.8015192602896445,44,rbio,295.7111111111111,306.0,187.70264140933074,135,0.7884753545902307,0.9645603334243009,0.15869915175954824,4,34.0,44
rbio2.8,1,zero,2.0958905266006478e-27,319.6038896274369,1181892.2291123539,0.5581395348837209,28.56410615625609,69,smoothed,3.1819957297082744e-14,-6.682301378901924e-11,4.9276260046697145,19203.503830264173,0.979332596823481,0.000198362907959966,1.0,290.0,,,,[],[],6,150.63333333333335,36.40000000000006,437.40000000000003,"[6, 21, 37, 44, 57, 64]","[36.40000000000006, 437.40000000000003, 66.40000000000003, 144.4000000000001, 84.20000000000007, 134.99999999999997]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000001,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.40000000000009,24.71904761904764,,0.0,24.71904761904763,,,30.00000000000003,0.0,23.0,5.684341886080802e-14,5.684341886080802e-14,,0.0,0.9446209412829211,0.07033422270321041,0.01639289034262157,0.40213968663454613,0.14090169226660013,,,,,,,1.0,1.0,0.2,1.0,111,0.8273526728531271,0.41756435168354733,243,0,1.0,1.0,101,0,0.3148778866459799,0.3941837516310678,235,76.96536017369546,0.8760622219425194,172.5,146.62463889450962,0.7991422220823707,45,rbio,295.7111111111111,306.0,187.70264140933074,135,0.7884753545902307,0.9645603334243009,0.15869915175954824,4,34.75,45
rbio2.8,1,smooth,2.0958905266006478e-27,319.6038896274369,1181892.2291123539,0.5581395348837209,28.56410615625609,69,smoothed,3.1819957297082744e-14,-6.682301378901924e-11,4.9276260046697145,19203.503830264173,0.979332596823481,0.000198362907959966,1.0,290.0,,,,[],[],6,150.63333333333335,36.40000000000006,437.40000000000003,"[6, 21, 37, 44, 57, 64]","[36.40000000000006, 437.40000000000003, 66.40000000000003, 144.4000000000001, 84.20000000000007, 134.99999999999997]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000001,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.40000000000009,24.71904761904764,,0.0,24.71904761904763,,,30.00000000000003,0.0,23.0,5.684341886080802e-14,5.684341886080802e-14,,0.0,0.9446209412829211,0.07033422270321041,0.01639289034262157,0.40213968663454613,0.14090169226660013,,,,,,,1.0,1.0,0.2,1.0,114,0.8273526728531271,0.41756435168354733,245,0,1.0,1.0,104,0,0.3148778866459799,0.3941837516310678,234,75.58824864576063,0.8782797928409651,174.25,149.5749191119045,0.7988419898182282,46,rbio,295.7111111111111,306.0,187.70264140933074,135,0.7884753545902307,0.9645603334243009,0.15869915175954824,4,35.5,46
rbio2.8,1,constant,2.0958905266006478e-27,319.6038896274369,1181892.2291123539,0.5581395348837209,28.56410615625609,69,smoothed,3.1819957297082744e-14,-6.682301378901924e-11,4.9276260046697145,19203.503830264173,0.979332596823481,0.000198362907959966,1.0,290.0,,,,[],[],6,150.63333333333335,36.40000000000006,437.40000000000003,"[6, 21, 37, 44, 57, 64]","[36.40000000000006, 437.40000000000003, 66.40000000000003, 144.4000000000001, 84.20000000000007, 134.99999999999997]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.400000001,437.40000000000003,-437.40000000000003,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,18.5,1.0,0.0,18.5,,5.684341886080802e-14,24.71904761904763,22.40000000000009,24.71904761904764,,0.0,24.71904761904763,,,30.00000000000003,0.0,23.0,5.684341886080802e-14,5.684341886080802e-14,,0.0,0.9446209412829211,0.07033422270321041,0.01639289034262157,0.40213968663454613,0.14090169226660013,,,,,,,1.0,1.0,0.2,1.0,112,0.8273526728531271,0.41756435168354733,244,0,1.0,1.0,103,0,0.3148778866459799,0.3941837516310678,236,76.65670225100999,0.8765592556344445,173.75,148.29667504565282,0.7983842977045008,47,rbio,295.7111111111111,306.0,187.70264140933074,135,0.7884753545902307,0.9645603334243009,0.15869915175954824,4,36.25,47
rbio3.1,1,antireflect,6.1499138860360385e-27,314.92888522779236,1203089.2610380263,0.5277777777777778,162.44284181132286,69,smoothed,6.168334764062315e-14,-6.105000949219184e-11,5.085240883100715,17842.5511800733,0.7727888106700165,0.0001983629079599661,0.9999999999999999,289.9999999999999,,,,[],[],6,150.6333333333333,36.39999999999992,437.39999999999975,"[6, 21, 37, 44, 57, 64]","[36.39999999999992, 437.39999999999975, 66.40000000000003, 144.39999999999998, 84.20000000000005, 134.99999999999994]","[2, 2, 31, 31, 54, 54]","[7, 67, 39, 67, 62, 67]",5858332.3999999985,437.39999999999975,-437.39999999999975,0.0,,,,DWT,inu.32000013032828,1.862645149230957e-09,,0.0,18.5,1.0,0.0,18.5,,2.2737367544323206e-13,24.719047619047572,22.399999999999636,24.719047619047608,,0.0,24.719047619047572,,,29.999999999999886,0.0,23.0,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,0.8899650297630929,0.33566016236343726,0.06037500280878857,0.1495377922784125,0.12179339039862204,,,,,,,1.0,1.0,0.2,1.0,110,0.8405290735147825,0.4242144724607404,224,0,1.0,1.0,27,0,0.3114662755224707,0.38991288432407556,248,102.9380881889692,0.834238183270581,152.25,73.2272284249901,0.7945345505724886,48,rbio,295.7111111111111,306.0,187.70264140933074,135,0.7884753545902307,0.9645603334243009,0.15869915175954824,4,37.0,48
