signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
raw,gaus3,3072651164.780792,0.6442908427378568,523.3802683480117,-32.48896729712406,794,127,39037.69739210833,,False,15.1922329863806,462765.7043300692,0.016505501093354635,1.736438562486905e-07,-0.0009908143542855157,0.0,,,,[],[],14,67281.36506160852,7467.795688815968,178160.55304017942,"[48, 100, 148, 230, 290, 344, 400, 455, 507, 563, 616, 672, 731, 788]","[24242.650548500627, 94718.61374530489, 49771.39326683191, 178160.55304017942, 45569.70541090921, 109283.06964880173, 56654.59272437216, 84591.51901641558, 55059.60499667935, 129816.51999871484, 35345.33364215087, 42059.33186043001, 29198.427274412716, 7467.795688815968]","[3, 3, 121, 3, 263, 263, 382, 424, 473, 424, 581, 640, 693, 3]","[62, 175, 175, 693, 307, 693, 424, 525, 525, 693, 693, 693, 744, 793]",2653649398378.533,232389.2223285662,-232389.2223285662,0.0,,,,CWT,mdp.39015056038410,2653359223763.533,,0.0,-98.5,96.0,0.0,-98.5,,231016.2223285662,66629.66506160852,870252.1108625192,66629.66506160852,,0.0,66629.66506160852,,,7447.795688815968,0.0,-103.0,176788.55304017942,231016.2223285662,,478.5,0.11403830974360983,0.7034879874428849,0.7695463066480046,0.05946495706528303,0.6460652591170827,0.05051875720309801,0.060805632363869974,,0.006796999875135434,0.33903268216923477,0.33903268216923477,0.3390326821692347,,0.0,0.533043040205524,0.6832850374188364,,,,,0.25,,0.09968018463589144,0.13636363636363635,0.14999999999999997,0.34866585536294703,0.34866585536294703,0.18181818181818182,1.2696389871901566,0.5550492903966963,10,1.173765776719078,0.6177714614310936,10,0,0.2682440598250575,0.5067195776210219,10,0,0.34341817279769044,0.6009818023959582,9,0.5,0.95,9.75,9.729729729729728,0.4875,10,gaus,1.0,1.0,0.0,1,7.75,0.12160151153647766,0.7609027985841664,0.77374747374058,0.07667042796805625,0.6460652591170828,0.03999119034241505,0.08033929485169178,,0.017404959419180743,0.3724976929883667,0.3724976929883667,0.37249769298836666,,0.0,0.5059198707964332,0.6915474426740552,,,,,0.8695652173913044,,0.10159712274123323,0.049180327868852514,0.049180327868852514,0.36160820180672226,0.36160820180672226,0.1132075471698113,1.5149485723080882,0.6477177946642594,15,1.224789381190237,0.6667938243654659,15,0.0,1.0,15.0,15.0,0.625,11,11.6875,12.0,5.66531846707079,16,1.0,1.0,0.0,3,9.0
smoothed,mexh,6877006167.223266,0.6125468573355283,741.1847407902073,-39.39927408363414,794,127,79337.86326004256,,False,15.313456866638958,482829.7399440449,0.01335018440404132,9.9102947734087e-07,0.1899087314927541,82846.21683732327,,,,[],[],14,53331.65027504093,17143.12821740414,207873.869679993,"[44, 92, 132, 184, 274, 335, 394, 439, 503, 550, 610, 668, 717, 760]","[18636.394880678825, 207873.869679993, 17143.12821740414, 29530.50649997864, 46392.82921605698, 23022.262732577663, 39146.6750382995, 33326.74381352931, 22421.35329458175, 50511.11157146411, 30877.429556619776, 23608.569759245715, 184205.0037417624, 19947.225848381175]","[0, 0, 111, 167, 245, 297, 354, 354, 354, 354, 573, 354, 354, 739]","[54, 354, 354, 354, 354, 354, 410, 461, 514, 626, 626, 681, 793, 793]",7333032900580.363,179349.4335851264,-179349.4335851264,0.0,,,,CWT,mdp.39015056038410,7332793776956.923,,0.0,-74.0,76.0,0.0,-65.0,,178324.0335851264,53015.16138615204,718159.103850573,53015.161386152045,,0.0,53015.16138615204,,,17141.92821740414,0.0,-83.0,206848.469679993,178324.0335851264,,82325.61683732326,0.7994378064517592,0.29063795896108435,0.9588127237646776,0.4565079204662085,0.0,0.3122076404159614,0.09457345000833908,,0.2538705379214766,0.1059639685819479,0.1059639685819479,0.10596396858194812,,1.0,0.2872937556589865,1.0,,,,,0.0,,0.44298123249712074,0.5714285714285714,0.14285714285714285,0.18784408762789273,0.18784408762789273,0.5909090909090909,1.8014142518397966,0.8468631435137871,3,1.2845868755973415,0.6827200313342277,6,0,0.35592288659100146,0.6915947571134337,5,0,0.4160253571525758,0.7348149704877515,6,1.4142135623730951,0.8585786437626906,5.0,4.615384615384616,0.6792893218813453,4,mexh,0.64,,,2,3.5,0.7994378064517593,0.23755414952170073,0.9113970012059895,0.45635976768822184,0.0316698656429939,0.31824283548222265,0.09440682273335033,,0.21425410506498496,0.09050737106819795,0.09050737106819795,0.09050737106819812,,0.9999999999999999,0.2995070882610741,0.9933446296222312,,,,,0.0,,0.44298123249712057,0.8524590163934427,0.7049180327868854,0.18766768077277254,0.18766768077277254,0.7452830188679246,1.8935107216718137,0.8095724245911746,6,1.2439700256390807,0.677236056689043,14,5.656854249492381,0.717157287525381,10.0,8.4,0.6085786437626906,12,9.5,9.5,3.5355339059327378,2,0.8128342245989305,0.6240662244289964,0.2437961754520497,2,9.5
raw,gaus5,2670949601.8444057,0.6316864674031615,505.0163561427111,-31.061743915035677,794,127,36175.02380655472,,False,15.350873173308269,406515.5836992681,0.02222449566566978,1.6856379551737707e-07,-0.015321248768947783,0.0,,,,[],[],14,78931.43252376142,8628.950952778745,178750.19941507175,"[48, 100, 148, 230, 290, 345, 401, 455, 507, 563, 616, 672, 731, 788]","[42454.739976106495, 139915.82641439585, 44881.734486895315, 127376.98919608702, 49634.692796005664, 132302.32925880444, 68279.48677796387, 104466.32725543866, 57989.06899211943, 178750.19941507175, 50019.20859660662, 48020.01996153569, 52320.481252850295, 8628.950952778745]","[1, 1, 121, 175, 253, 253, 382, 424, 473, 1, 581, 640, 693, 1]","[65, 253, 175, 253, 307, 424, 424, 525, 525, 693, 693, 693, 748, 793]",1909950633747.9746,188734.8231949667,-188734.8231949667,0.0,,,,CWT,mdp.39015056038410,1909660459132.9746,,0.0,-98.5,96.0,0.0,-98.5,,187361.8231949667,78279.73252376143,1033353.05533266,78279.7325237614,,0.0,78279.73252376143,,,8608.950952778745,0.0,-103.0,177378.19941507175,187361.8231949667,,478.5,0.06524075101074683,0.8375338861563801,0.9530268392682433,0.018626518819988308,0.4021113243761991,0.024132333717461707,0.02052921787214014,,0.03062997895811992,0.5932033845818724,0.5932033845818724,0.5932033845818718,,0.0,0.7662622705822011,0.6893635770751199,,,,,0.25,,0.04498348198696561,0.13636363636363635,0.14999999999999997,0.20163818036048198,0.20163818036048198,0.18181818181818182,1.539031976777457,0.672820081319865,8,1.186628386427488,0.6245412560144674,9,0,0.31659340294648614,0.5980526671243728,8,0,0.3316001244601657,0.5803002178052898,10,0.9574271077563381,0.9042572892243662,8.75,8.674698795180722,0.514628644612183,9,gaus,1.0,1.0,0.0,1,7.0,0.0734522293935113,0.8689928518918497,0.9538831592266269,0.03657905870889062,0.40211132437619923,0.019103414346117564,0.040900562009268726,,0.04098338905165551,0.6137996421711767,0.6137996421711767,0.613799642171176,,0.0,0.7272720581431039,0.6974674064373945,,,,,0.8695652173913044,,0.0473412211351949,0.049180327868852514,0.049180327868852514,0.2175020427763164,0.2175020427763164,0.1132075471698113,1.768059516602183,0.7559356349529123,10,1.2235086092135565,0.6660965527711931,16,4.242640687119285,0.7878679656440357,13.0,12.307692307692307,0.5689339828220179,13,11.6875,12.0,5.66531846707079,16,1.0,1.0,0.0,3,10.5
smoothed,gaus7,2501553436.020769,0.63252940359785,486.86539461180615,-32.888473468952576,794,127,34386.57700625817,,False,15.347935523203594,380698.0807906828,0.02597241549500618,1.3068941735878689e-06,-0.02240742563093206,0.0,,,,[],[],14,82402.24694802631,9225.35183127009,154282.05149343528,"[48, 99, 149, 230, 289, 344, 401, 454, 507, 564, 618, 673, 730, 789]","[52660.34212092207, 140797.08831130667, 44273.386512730955, 154282.05149343528, 51533.26061568363, 136358.89729354097, 71335.03112475727, 112062.05476296021, 53493.160122329515, 136249.39493240506, 61897.94704440308, 62458.235823139985, 67005.25528348346, 9225.35183127009]","[3, 3, 122, 3, 262, 262, 371, 424, 474, 524, 583, 640, 694, 3]","[65, 175, 175, 694, 307, 694, 424, 524, 524, 694, 694, 694, 748, 793]",1622412507881.435,165341.45759620587,-165341.45759620587,0.0,,,,CWT,mdp.39015056038410,1622173384257.995,,0.0,-78.5,76.0,0.0,-78.5,,164316.05759620588,82085.75805913743,1125147.4572723683,82085.75805913741,,0.0,82085.75805913743,,,9224.15183127009,0.0,-83.0,153256.6514934353,164316.05759620588,,520.6,0.043371108716768005,0.8939165156792371,1.0,0.019679052888227352,0.44738010657193666,0.0,0.022839337051674704,,0.06336352593728362,0.8109176785798399,0.8109176785798399,0.81091767857984,,0.0,0.8492676509280096,0.45834100606810596,,,,,0.0,,0.026367849671853703,0.14285714285714285,0.14285714285714285,0.14155933363043427,0.14155933363043427,0.18181818181818182,1.5373820202242643,0.7227389086652359,6,1.247288545916131,0.6628970693435647,7,0,0.32719601450986496,0.6357754915700737,7,0,0.3467408744154063,0.6124395569162637,9,1.2583057392117916,0.8741694260788209,7.25,7.098591549295775,0.5745847130394104,6,gaus,1.0,1.0,0.0,1,4.75,0.04337110871676802,0.7306463972726174,0.950547462102385,0.01967266634765965,0.4184261036468335,0.008774734092584446,0.022799096831029958,,0.0534756638348234,0.692631922182374,0.692631922182374,0.6926319221823736,,0.0005143736471948865,0.8518506847203015,0.45529057691340363,,,,,0.0,,0.026367849671853696,0.7049180327868853,0.7049180327868854,0.14142639339699917,0.14142639339699917,0.49056603773584906,1.6020905430543069,0.6849754324126116,14,1.1165092090318023,0.6078444644140348,17,2.1213203435596424,0.8939339828220179,15.5,15.354838709677422,0.5594669914110089,14,11.6875,12.0,5.66531846707079,16,1.0,1.0,0.0,3,11.25
smoothed,gaus4,2681124716.4290395,0.6404827545171463,454.65224730785957,-33.98576056858326,794,127,38903.10005659234,,False,15.249151854084253,384736.39748466783,0.020910838617834424,1.754749649135533e-06,0.40642023820867534,10813.257163548575,,,,[],[],14,73237.67370798805,9929.2890018974,158576.99551230672,"[42, 90, 142, 213, 283, 335, 393, 439, 484, 550, 590, 665, 718, 773]","[139993.71427305648, 9929.2890018974, 38236.30204645406, 89702.6263478639, 44050.18990665821, 97224.04088562026, 64216.30620593534, 75490.12686384212, 51257.32419969047, 140015.7083684933, 32676.59762216297, 45532.35065685714, 38425.86002099437, 158576.99551230672]","[0, 82, 111, 165, 242, 242, 354, 409, 463, 242, 573, 627, 242, 242]","[242, 242, 165, 242, 296, 409, 409, 463, 514, 627, 627, 681, 737, 793]",2109581992751.7056,157749.04127498693,-157749.04127498693,0.0,,,,CWT,mdp.39015056038410,2109342869128.2656,,0.0,-78.5,76.0,0.0,-65.0,,156723.64127498693,72921.18481909917,996843.4319118328,72921.18481909916,,0.0,72921.18481909917,,,9928.089001897399,0.0,-78.5,157551.59551230673,156723.64127498693,,10292.657163548574,0.11933762608472509,0.7922439538935276,0.8819956844916599,0.03760677920346852,0.6254440497335704,0.6305844778193604,0.025675725574905394,,0.08030072654270434,0.5886793812793909,0.5886793812793909,0.5886793812793909,,0.11945547524281061,0.6721040728935569,0.5017505251883069,,,,,0.0,,0.061908879042416265,0.14285714285714285,0.5714285714285714,0.11647268856823151,0.11647268856823151,0.5909090909090909,1.4677106023354904,0.6899856672017078,7,1.4836305932602327,0.7885058958336605,4,0,0.3385498575056598,0.6578371756730238,6,0,0.44469832811445975,0.7854593073026004,5,1.2909944487358056,0.8709005551264195,5.5,5.266457680250784,0.6604502775632097,5,gaus,1.0,1.0,0.0,1,4.0,0.11933762608472512,0.6475439042912008,0.8383787594788032,0.03759457448902582,0.5723608445297508,0.6338260007961689,0.02563048797190446,,0.06776981859469146,0.5028107564737606,0.5028107564737606,0.5028107564737603,,0.11990840414152742,0.6777230807925598,0.4984111896059388,,,,,0.0,,0.06190887904241625,0.7049180327868853,0.8524590163934427,0.11636330753336807,0.11636330753336807,0.7452830188679246,1.503176034900978,0.6426844343863468,17,1.355041230703182,0.7377048970782377,10,4.949747468305833,0.7525126265847084,13.5,12.592592592592593,0.5387563132923542,15,11.6875,12.0,5.66531846707079,16,1.0,1.0,0.0,3,12.0
smoothed,gaus3,2996615636.133514,0.644310676530673,502.1875037592245,-35.021274460155,794,127,39042.81922539274,,False,15.155426956364332,450200.1512611781,0.016573995761398577,1.7410779777381458e-06,0.01164803756185696,0.0,,,,[],[],14,63777.789428956996,6591.862259505433,174206.74161807547,"[49, 101, 149, 230, 290, 344, 400, 454, 507, 564, 617, 673, 732, 789]","[20934.634704888937, 92201.1892972452, 43368.92052861823, 174206.74161807547, 42395.235053638215, 104618.5467884769, 51844.50494388252, 81174.33558021954, 51260.759145111406, 124731.5509547182, 32804.61334977963, 40345.17969216879, 26410.978089069482, 6591.862259505433]","[3, 3, 121, 3, 262, 262, 382, 425, 473, 425, 583, 640, 693, 3]","[63, 175, 175, 693, 307, 693, 425, 524, 524, 693, 693, 693, 744, 793]",2651963705111.3286,231605.44055451796,-231605.44055451796,0.0,,,,CWT,mdp.39015056038410,2651724581487.8887,,0.0,-78.5,76.0,0.0,-83.0,,230580.04055451797,63461.30054006811,864405.052005398,63461.3005400681,,0.0,63461.30054006811,,,6590.662259505433,0.0,-83.0,173181.34161807547,230580.04055451797,,520.6,0.12168765918430752,0.6962951815474173,0.7700344413010773,0.06910421493231156,0.7111456483126116,0.05007803433678065,0.0716554379079823,,0.0,0.3592798751849452,0.3592798751849452,0.3592798751849453,,0.0,0.48923173364014544,0.6597222611273786,,,,,0.0,,0.10147786882461218,0.14285714285714285,0.14285714285714285,0.36050689268843683,0.36050689268843683,0.045454545454545414,1.1304329142002312,0.5314279990142964,10,1.207004383023387,0.6414872250777822,8,0,0.241461007549477,0.4691835595850314,10,0,0.35571437393178407,0.6282892200892725,7,1.5,0.85,8.75,8.549618320610687,0.4875,10,gaus,1.0,1.0,0.0,1,7.75,0.12168765918430755,0.5691197745119814,0.731954283910167,0.06908178819894327,0.6464491362763923,0.05841334699418055,0.0715291894698035,,0.0,0.3068729627236648,0.3068729627236648,0.3068729627236647,,0.0005143736471948865,0.49798454416927523,0.655331565133117,,,,,0.0,,0.10147786882461216,0.7049180327868853,0.7049180327868854,0.3601683359204735,0.3601683359204735,0.4056603773584906,1.2700228587356623,0.5429995580511162,19,1.0890528676131868,0.5928968177584022,19,0.0,1.0,19.0,19.0,0.525,16,11.6875,12.0,5.66531846707079,16,1.0,1.0,0.0,3,12.75
smoothed,gaus2,3914575357.718185,0.6132707907733196,532.4272311522243,-36.696609754658766,794,127,54260.48383979768,,False,15.23585329558962,399353.875979178,0.016122633155987384,2.4644709627794145e-06,0.29561274716944635,33206.15282539608,,,,[],[],14,65015.819490885115,10331.812626358063,175192.39875264093,"[43, 90, 132, 185, 274, 335, 393, 439, 501, 550, 591, 668, 718, 761]","[175192.39875264093, 10331.812626358063, 25361.30344067597, 55439.66635849805, 41858.69168539357, 79353.19745375373, 56035.844057497525, 56616.40965440951, 36357.27830886727, 104855.12624233877, 29805.27229888332, 32693.221388917467, 40560.28749807099, 165760.96310608654]","[0, 82, 111, 166, 243, 243, 354, 243, 462, 243, 573, 626, 243, 243]","[243, 243, 243, 243, 296, 409, 409, 462, 514, 626, 626, 681, 737, 793]",3942658955114.685,164857.64260892494,-164857.64260892494,0.0,,,,CWT,mdp.39015056038410,3942419831491.245,,0.0,-69.5,76.0,0.0,-60.5,,163832.24260892495,64699.330601996226,881737.4728723916,64699.33060199623,,0.0,64699.330601996226,,,10330.612626358063,0.0,-74.0,174166.99875264094,163832.24260892495,,32685.55282539608,0.3776440597930472,0.5410617596840377,0.8661095840218456,0.160749886888143,0.0162078152753109,0.46764376814168407,0.0359425895635953,,0.0899857150052909,0.38930175244679643,0.38930175244679643,0.3893017524467969,,0.39319046763793253,0.5131645267708909,0.6696844171044721,,,,,0.0,,0.1956394269957493,1.0,1.0,0.13996072597403242,0.13996072597403242,0.7272727272727273,1.664645546802385,0.7825667856027736,5,1.1592776783955672,0.6161218894216532,10,0,0.4311974278625371,0.8378609289410843,2,0,0.35219420905252347,0.6220716427051197,8,3.5,0.65,6.25,4.324324324324325,0.5125,8,gaus,1.0,1.0,0.0,1,6.25,0.37764405979304727,0.44223908886473556,0.8232782669945177,0.16069771793063795,0.04568138195777327,0.4723150525187711,0.03587926295602739,,0.07594346707160927,0.33251565261028326,0.33251565261028326,0.3325156526102834,,0.3935025944702462,0.521507211578626,0.6652274192724218,,,,,0.0,,0.19563942699574927,1.0,1.0,0.13982928701408853,0.13982928701408853,0.8301886792452831,1.6319549042839514,0.6977439702681583,13,1.0921749426923621,0.5945965225517083,18,3.5355339059327378,0.8232233047033631,15.5,15.096774193548386,0.5241116523516816,17,11.6875,12.0,5.66531846707079,16,1.0,1.0,0.0,3,13.5
raw,gaus1,12324092037.0783,0.6307840298300244,575.8540038060954,-39.979196497218965,794,127,91012.00090990649,,False,14.52687100932107,1774446.4272044715,0.02292090674885559,2.55358719370864e-07,0.02171812315656762,0.0,,,,[],[],11,51741.5975681311,21927.57794789964,111878.75377352485,"[104, 158, 230, 290, 344, 400, 455, 508, 564, 619, 675]","[21927.57794789964, 45123.47309510054, 111878.75377352485, 35187.500100153564, 83480.36545097615, 42538.613972972526, 51405.367972930995, 43554.69646277534, 41834.40150454472, 53648.82801529552, 38577.99495326837]","[3, 3, 3, 254, 254, 382, 424, 424, 3, 3, 3]","[118, 173, 424, 309, 424, 424, 473, 521, 582, 638, 692]",14895095445983.19,425778.66903545865,-425778.66903545865,0.0,,,,CWT,mdp.39015056038410,14894805271368.19,,0.0,-100.0,99.0,0.0,-104.5,,424405.66903545865,51089.897568131106,497470.57324944215,51089.89756813111,,0.0,51089.897568131106,,,21907.57794789964,0.0,-104.5,110506.75377352485,424405.66903545865,,478.5,1.0,0.0,0.0,1.0,0.3846449136276383,0.09233239834834756,1.0,,0.30358735928765457,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,1.0,,1.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,1.3910762077862964,0.6081381162753074,9,1.3907909247903945,0.7319952235738919,5,0,0.3073990970919754,0.5806843989056669,9,0,0.4967110445679981,0.8692443279939965,4,2.6299556396765835,0.7370044360323417,6.75,5.950413223140496,0.5310022180161709,8,gaus,1.0,1.0,0.0,1,6.25,0.9957931821801518,0.19363401383349332,0.018229983783155768,1.0,0.3846449136276384,0.0730913173947601,1.0,,0.3110254329923349,0.05063035632224755,0.05063035632224755,0.05063035632224755,,0.0,0.0,0.02608782732549808,,,,,1.0,,0.9946612555079455,0.0,0.0,1.0,1.0,0.0,1.449249492004445,0.6196280864169937,18,1.507127847254679,0.8205031465100112,7,7.7781745930520225,0.6110912703473989,12.5,10.08,0.4930456351736994,18,11.6875,12.0,5.66531846707079,16,1.0,1.0,0.0,3,14.25
smoothed,gaus5,2571637131.3844504,0.6278585453896348,478.50629939203094,-33.56084930628561,794,127,36103.65531853509,,False,15.310873608517223,390368.32563007105,0.022589944444922926,1.459332480340167e-06,-0.0055222004487060486,0.0,,,,[],[],14,74862.07089334552,8004.841517423833,174087.25089348137,"[49, 100, 149, 230, 290, 344, 401, 454, 507, 564, 617, 673, 731, 789]","[38185.7070685081, 174087.25089348137, 38461.50304956818, 124455.03618692924, 46040.0587231182, 126768.91535603823, 62879.67234457176, 99838.70701784227, 53761.86209890216, 136305.2678413196, 46644.815153315125, 45280.19945179702, 47355.155804022055, 8004.841517423833]","[3, 3, 122, 175, 262, 262, 382, 424, 473, 262, 583, 640, 694, 3]","[64, 694, 175, 262, 307, 424, 424, 524, 524, 694, 694, 694, 747, 793]",1894303715598.0916,188032.77925332222,-188032.77925332222,0.0,,,,CWT,mdp.39015056038410,1894064591974.6516,,0.0,-78.5,76.0,0.0,-83.0,,187007.37925332223,74545.58200445664,1019584.9925068372,74545.58200445664,,0.0,74545.58200445664,,,8003.641517423833,0.0,-83.0,173061.85089348137,187007.37925332223,,520.6,0.07225183355267384,0.8316154334123719,0.9557268330587104,0.026675947418266847,0.3428063943161625,0.02482946368026001,0.029631417405383918,,0.0339972289307236,0.6280705515126463,0.6280705515126463,0.6280705515126467,,0.0,0.7035058643321096,0.6585145539090393,,,,,0.0,,0.046203438104960665,0.14285714285714285,0.14285714285714285,0.21653535026606585,0.21653535026606585,0.045454545454545414,1.4038510709824177,0.6599646526517519,8,1.1707531105124365,0.6222207430867739,9,0,0.2921908765368384,0.5677569100001927,9,0,0.3262196175491185,0.5761933846594064,10,0.816496580927726,0.9183503419072274,9.0,8.944099378881988,0.5091751709536136,9,gaus,1.0,1.0,0.0,1,7.0,0.07225183355267387,0.679724347499455,0.908463715627107,0.0266672901408391,0.32802303262955773,0.03338632583138873,0.02957921033949092,,0.028691970005178757,0.5364560729791975,0.5364560729791975,0.5364560729791974,,0.0005143736471948865,0.7085867535795844,0.6541318956536236,,,,,0.0,,0.04620343810496066,0.7049180327868853,0.7049180327868854,0.21633199906856393,0.21633199906856393,0.4056603773584906,1.504784768832014,0.6433722502060116,16,1.053471088969623,0.573525560443605,20,2.8284271247461903,0.8585786437626906,18.0,17.77777777777778,0.47928932188134526,19,11.6875,12.0,5.66531846707079,16,1.0,1.0,0.0,3,15.0
smoothed,gaus1,12320840309.797499,0.6270751105733949,558.6044801676055,-42.5359441687565,794,127,91262.11359520798,,False,14.510816400112212,1771933.5147131982,0.022970516546295918,2.787873526082242e-06,0.0358896851799424,0.0,,,,[],[],11,48961.950890773674,19476.742308776535,108933.72692055028,"[104, 158, 230, 290, 344, 400, 454, 507, 564, 618, 674]","[19476.742308776535, 41639.624705395065, 108933.72692055028, 33202.95826805833, 80024.80115912342, 38339.88643963885, 48626.82522720946, 41784.060625243976, 39037.46997091591, 52055.06491397051, 35460.29925962805]","[3, 3, 3, 255, 255, 382, 425, 425, 3, 3, 3]","[119, 174, 425, 307, 425, 425, 473, 523, 583, 639, 691]",14968223856873.012,425146.58139740623,-425146.58139740623,0.0,,,,CWT,mdp.39015056038410,14967984733249.572,,0.0,-80.0,79.0,0.0,-84.5,,424121.1813974062,48645.462001884785,510097.4597985104,48645.462001884785,,0.0,48645.462001884785,,,19475.542308776534,0.0,-84.5,107908.32692055029,424121.1813974062,,520.6,1.0,0.0,0.0,0.9999999999999999,0.32526642984014187,0.08572500395590688,1.0,,0.31001885861036493,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.3930056575831093,0.6548661136151785,9,1.3643965735184196,0.725136531534042,5,0,0.3078584899007405,0.5982006933790529,8,0,0.4872844905422927,0.8606781591095544,4,2.3804761428476167,0.7619523857152384,6.5,5.82995951417004,0.5559761928576192,7,gaus,1.0,1.0,0.0,1,5.5,1.0,0.0,0.0,0.9996754650437709,0.3128598848368519,0.09374752393369251,0.9982381178335561,,0.2616404945948346,0.0,0.0,0.0,,0.0005143736471948865,0.017136558994765405,0.0,,,,,0.13043478260869568,,1.0,0.6557377049180328,0.6557377049180328,0.999060886837867,0.999060886837867,0.37735849056603776,1.2457351215748695,0.5326153114577113,20,1.3617759431635257,0.7413713761859111,9,7.7781745930520225,0.6110912703473989,14.5,12.413793103448278,0.44304563517369944,20,11.6875,12.0,5.66531846707079,16,1.0,1.0,0.0,3,15.75
