wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_relative_prominences_total_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
db22,1,constant,4.836222832691643e-27,315.9685400345286,1488656.9308335318,0.589041095890411,26.572062357119886,103,smoothed,5.0703777745987725e-14,-9.832670233578269e-11,5.491498968417567,20655.20734847063,0.9927454231922633,0.0003852356932999046,1.0,292.6,,,,[],[],9,172.35555555555558,22.19999999999999,437.20000000000005,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[49.999999999999886, 337.7999999999999, 169.79999999999993, 54.60000000000008, 295.00000000000006, 118.00000000000011, 66.60000000000025, 22.19999999999999, 437.20000000000005]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174958.0,437.20000000000005,-437.20000000000005,0.0,,,,DWT,inu.32000013032935,0.0,,0.0,34.0,2.0,0.0,34,,5.684341886080802e-14,30.04646464646467,14.199999999999818,30.046464646464702,,0.0,30.04646464646467,,,15.800000000000011,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,0.0,0.9128478228652127,0.07607947060547529,0.04411649114801723,0.832634079765456,0.20243571938516847,,,,,,,0.0,0.2,0.3679352075528948,239,1.0218345942561236,0.5282579899734628,168,0,0.6666666666666667,0.7899180718061783,237,0,0.4136227167538659,0.5268855742823962,155,44.49250873274436,0.9411474752212377,199.75,192.23834272558335,0.8384639492508305,49,db,0.7771414040747553,0.9141397149421361,0.18175910266503045,3,37.5,1.0,1.0,0.9999999999689574,0.8903699852264353,0.7121040715538409,0.00018590661752974046,0.45401174168297487,0.005532337745320262,0.9999999999798745,0.9999999999646026,0.9999999999646026,0.9999999999646041,,0.9999999986132608,,,,,1.0,,0.0,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.155009300358292,0.9555856909483978,262,1.3741846119835517,0.8558544700586673,14,175.36248173426378,0.8840195226625239,138.0,26.579710144927535,0.8963748406963413,85,608.6004273504274,553.0,374.22814864398487,468,0.5846469954772484,0.7689950506975262,0.3600485879566683,3,64.5,85
db15,1,constant,4.406508086970912e-27,316.3726573506471,1488960.9898257093,0.553030303030303,28.54468594895151,103,smoothed,4.502116047819761e-14,-9.778615694955323e-11,5.490377555799444,18700.46991735537,0.9917401203459666,0.00038523569329990457,0.9999999999999999,292.6000000000001,,,,[],[],9,172.35555555555558,22.200000000000216,437.19999999999993,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[49.99999999999983, 337.80000000000007, 169.8000000000001, 54.600000000000136, 295.0000000000001, 118.00000000000003, 66.60000000000008, 22.200000000000216, 437.19999999999993]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174957.999999999,437.19999999999993,-437.19999999999993,0.0,,,,DWT,inu.32000013032935,9.313225746154785e-10,,0.0,34.0,2.0,0.0,34,,5.684341886080802e-14,30.04646464646467,14.199999999999818,30.046464646464717,,0.0,30.04646464646467,,,15.800000000000239,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9173490289903379,0.07425271342408661,0.044686582882440415,0.46940344403444034,0.17111434507250878,,,,,,,6.343567622430856e-05,0.20003171783811216,0.3679935580996394,149,0.8660861811902458,0.4477407085169351,350,0,0.6666878118920748,0.7899431262997018,159,0,0.3353612228807628,0.4271936316658456,332,108.29127388668027,0.8567575742239679,247.5,211.97770906739277,0.7646883109215078,133,db,0.7771414040747553,0.9141397149421361,0.18175910266503045,3,100.5,1.0,1.0,0.9999999999689573,0.8944204493625021,0.7116371810997882,0.00018830898052984144,0.25595238095238093,0.0046763602435655645,0.999999999979889,0.9999999999646026,0.9999999999646026,0.9999999999646045,,0.9999999986132608,,,,,1.0,,1.675266367352409e-05,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.155017676690133,0.955589405226034,157,1.296816511126726,0.8076689246953805,289,93.33809511662427,0.9382684556106983,223.0,203.4663677130045,0.8953908415619629,86,608.6004273504274,553.0,374.22814864398487,468,0.5846469954772484,0.7689950506975262,0.3600485879566683,3,65.25,86
bior3.9,1,antireflect,1.1095596691464431e-27,322.36209644165547,1717457.6089476126,0.5163934426229508,60.97578917540424,103,smoothed,1.9910718165898923e-14,-9.979008730454116e-11,5.672945330346412,44767.63169063216,0.9968669664282915,0.00038523569329990457,0.9999999999999999,292.6,,,,[],[],9,172.35555555555555,22.199999999999932,437.2,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[50.0, 337.8, 169.79999999999995, 54.60000000000002, 295.0000000000001, 118.00000000000003, 66.60000000000002, 22.199999999999932, 437.2]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174958.0,437.2,-437.2,0.0,,,,DWT,inu.32000013032935,0.0,,0.0,34.0,2.0,0.0,34,,0.0,30.046464646464642,14.200000000000045,30.046464646464663,,0.0,30.046464646464642,,,15.799999999999955,0.0,34.0,0.0,0.0,,0.0,0.9840615870698939,0.37165171523152113,0.4731035587204876,0.09985784284072419,0.5887966988112568,,,,,,,0.0,0.2,0.3679352075528948,218,1.288276405878733,0.6660004549906227,90,0,0.6666666666666667,0.7899180718061783,242,0,0.5034942805347769,0.6413667876596102,93,80.57036262381679,0.8934254462647926,160.75,130.79081802663814,0.8403965855662587,46,bior,0.8341356128400338,0.8044268702060714,0.1747770099501549,4,35.5,1.0,1.0,0.9999999999689573,0.9544525421871795,0.7876476965658538,0.0019936554348330515,0.05444964871194419,0.01609114345554641,0.999999999979871,0.9999999999646016,0.9999999999646016,0.9999999999646028,,0.9999999986132768,,,,,1.0,,0.0,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.155009300358298,0.9555856909484004,243,1.2957085181703345,0.8069788567698255,305,43.840620433565945,0.971004880665631,274.0,270.492700729927,0.8948939747243498,87,743.8481481481482,660.5,486.6457180765166,270,0.7145716062005402,1.0,0.19979987565962187,4,66.25,87
db15,1,smooth,4.406508086970912e-27,316.3726573506471,1488960.9898257093,0.553030303030303,28.54468594895151,103,smoothed,4.502116047819761e-14,-9.778615694955323e-11,5.490377555799444,18700.46991735537,0.9917401203459666,0.00038523569329990457,0.9999999999999999,292.6000000000001,,,,[],[],9,172.35555555555558,22.200000000000216,437.19999999999993,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[49.99999999999983, 337.80000000000007, 169.8000000000001, 54.600000000000136, 295.0000000000001, 118.00000000000003, 66.60000000000008, 22.200000000000216, 437.19999999999993]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174957.999999999,437.19999999999993,-437.19999999999993,0.0,,,,DWT,inu.32000013032935,9.313225746154785e-10,,0.0,34.0,2.0,0.0,34,,5.684341886080802e-14,30.04646464646467,14.199999999999818,30.046464646464717,,0.0,30.04646464646467,,,15.800000000000239,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9173490289903379,0.07425271342408661,0.044686582882440415,0.46940344403444034,0.17111434507250878,,,,,,,6.343567622430856e-05,0.20003171783811216,0.3679935580996394,167,0.8660861811902458,0.4477407085169351,351,0,0.6666878118920748,0.7899431262997018,160,0,0.3353612228807628,0.4271936316658456,330,102.58979806329022,0.8642992089109918,252.0,220.7830865377876,0.7654829377888293,130,db,0.7771414040747553,0.9141397149421361,0.18175910266503045,3,98.25,1.0,1.0,0.9999999999689573,0.8944204493625021,0.7116371810997882,0.00018830898052984144,0.25595238095238093,0.0046763602435655645,0.999999999979889,0.9999999999646026,0.9999999999646026,0.9999999999646045,,0.9999999986132608,,,,,1.0,,1.675266367352409e-05,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.155017676690133,0.955589405226034,155,1.296816511126726,0.8076689246953805,290,95.45941546018392,0.9368654659654868,222.5,202.0224719101124,0.894854690654701,88,608.6004273504274,553.0,374.22814864398487,468,0.5846469954772484,0.7689950506975262,0.3600485879566683,3,66.75,88
db15,1,zero,4.406508086970912e-27,316.3726573506471,1488960.9898257093,0.553030303030303,28.54468594895151,103,smoothed,4.502116047819761e-14,-9.778615694955323e-11,5.490377555799444,18700.46991735537,0.9917401203459666,0.00038523569329990457,0.9999999999999999,292.6000000000001,,,,[],[],9,172.35555555555558,22.200000000000216,437.19999999999993,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[49.99999999999983, 337.80000000000007, 169.8000000000001, 54.600000000000136, 295.0000000000001, 118.00000000000003, 66.60000000000008, 22.200000000000216, 437.19999999999993]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174957.999999999,437.19999999999993,-437.19999999999993,0.0,,,,DWT,inu.32000013032935,9.313225746154785e-10,,0.0,34.0,2.0,0.0,34,,5.684341886080802e-14,30.04646464646467,14.199999999999818,30.046464646464717,,0.0,30.04646464646467,,,15.800000000000239,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9173490289903379,0.07425271342408661,0.044686582882440415,0.46940344403444034,0.17111434507250878,,,,,,,6.343567622430856e-05,0.20003171783811216,0.3679935580996394,152,0.8660861811902458,0.4477407085169351,349,0,0.6666878118920748,0.7899431262997018,158,0,0.3353612228807628,0.4271936316658456,331,107.09030457204487,0.8583461579734857,247.5,212.82778118195836,0.7654826027962667,131,db,0.7771414040747553,0.9141397149421361,0.18175910266503045,3,99.0,1.0,1.0,0.9999999999689573,0.8944204493625021,0.7116371810997882,0.00018830898052984144,0.25595238095238093,0.0046763602435655645,0.999999999979889,0.9999999999646026,0.9999999999646026,0.9999999999646045,,0.9999999986132608,,,,,1.0,,1.675266367352409e-05,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.155017676690133,0.955589405226034,156,1.296816511126726,0.8076689246953805,291,95.45941546018392,0.9368654659654868,223.5,203.11409395973155,0.8945240028240132,89,608.6004273504274,553.0,374.22814864398487,468,0.5846469954772484,0.7689950506975262,0.3600485879566683,3,67.5,89
db14,1,antireflect,3.072498343179741e-27,317.9386864918662,1751955.4063128293,0.5153846153846153,79.98310645492168,103,smoothed,3.9873174880518245e-14,-1.0159306729207194e-10,5.801394087073308,52524.49213909773,0.9939657050055644,0.0003852356932999045,1.0,292.6000000000001,,,,[],[],9,172.35555555555558,22.200000000000045,437.1999999999999,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[50.00000000000006, 337.8000000000001, 169.80000000000004, 54.60000000000002, 295.00000000000006, 118.00000000000009, 66.60000000000008, 22.200000000000045, 437.1999999999999]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174958.0,437.1999999999999,-437.1999999999999,0.0,,,,DWT,inu.32000013032935,0.0,,0.0,34.0,2.0,0.0,34,,1.1368683772161603e-13,30.04646464646467,14.199999999999818,30.046464646464724,,0.0,30.04646464646467,,,15.800000000000068,0.0,34.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.934792032992949,0.5808919939651447,0.537784787165251,0.08968208912858355,0.7130873200118951,,,,,,,0.0,0.2,0.3679352075528948,217,1.4413213740171589,0.7451201361002769,58,0,0.6666666666666667,0.7899180718061783,199,0,0.5712476446527647,0.7276731454028026,48,89.88325761786786,0.8811068020927674,130.5,83.84314647159762,0.8542438772368599,37,db,0.7771414040747553,0.9141397149421361,0.18175910266503045,3,28.5,1.0,1.0,0.999999999968957,0.9101167450161216,0.8411262265748551,0.002266221726596598,0.048901098901098894,0.019487864632747768,0.9999999999798782,0.9999999999646026,0.9999999999646026,0.9999999999646048,,0.9999999986132608,,,,,1.0,,0.0,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.1550093003582935,0.9555856909483985,257,1.2951218565646248,0.8066134786734038,310,37.476659402887016,0.9752138496012652,283.5,281.0229276895944,0.8938569248006326,90,608.6004273504274,553.0,374.22814864398487,468,0.5846469954772484,0.7689950506975262,0.3600485879566683,3,68.25,90
rbio1.3,1,symmetric,2.4743579647724538e-27,318.87897777438656,1484991.525935052,0.5462962962962963,55.54979077429796,103,smoothed,3.973520541726386e-14,-1.0330258870538976e-10,5.493461882207259,10955.724712577163,0.9821677852301572,0.0003852356932999044,1.0,292.6,,,,[],[],9,172.35555555555558,22.19999999999999,437.20000000000005,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[49.99999999999994, 337.8000000000001, 169.79999999999998, 54.599999999999966, 295.0000000000001, 118.00000000000003, 66.60000000000002, 22.19999999999999, 437.20000000000005]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174958.000000001,437.20000000000005,-437.20000000000005,0.0,,,,DWT,inu.32000013032935,9.313225746154785e-10,,0.0,34.0,2.0,0.0,34,,5.684341886080802e-14,30.04646464646467,14.199999999999818,30.046464646464678,,0.0,30.04646464646467,,,15.800000000000011,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,0.0,0.9452653404001506,0.07927701520575986,0.03724408451082792,0.40147943146098164,0.047017850242185424,,,,,,,6.343567622430856e-05,0.20003171783811216,0.3679935580996394,174,0.8048186667796511,0.4160672320118926,432,0,0.6666878118920748,0.7899431262997018,173,0,0.3020567443639811,0.3847693435919091,421,146.1392030451332,0.8066941758662259,300.0,246.64584793717157,0.7049343895204145,237,rbio,0.9834219313476693,0.8293273124999272,0.06280645430665333,5,179.0,1.0,1.0,0.9999999999689568,0.9195412758773237,0.7129213137497334,0.00015694633898169865,0.21891534391534406,0.001284944319059315,0.9999999999798745,0.9999999999646026,0.9999999999646026,0.9999999999646032,,0.9999999986132608,,,,,1.0,,1.675266367352409e-05,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.1550176766901283,0.9555894052260319,160,1.2963440108552002,0.8073746472991975,294,94.75230867899737,0.9373331291805573,227.0,207.2246696035242,0.8936004270241411,91,779.7,676.5,472.5807210606625,270,0.7490123928406909,0.9710980771156347,0.18436190187682597,5,69.5,91
rbio1.3,1,antisymmetric,2.4743579647724538e-27,318.87897777438656,1484991.525935052,0.5462962962962963,55.54979077429796,103,smoothed,3.973520541726386e-14,-1.0330258870538976e-10,5.493461882207259,10954.201008873459,0.9823044024686761,0.0003852356932999044,1.0,292.6,,,,[],[],9,172.35555555555558,22.19999999999999,437.20000000000005,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[49.99999999999994, 337.8000000000001, 169.79999999999998, 54.599999999999966, 295.0000000000001, 118.00000000000003, 66.60000000000002, 22.19999999999999, 437.20000000000005]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174958.000000001,437.20000000000005,-437.20000000000005,0.0,,,,DWT,inu.32000013032935,9.313225746154785e-10,,0.0,34.0,2.0,0.0,34,,5.684341886080802e-14,30.04646464646467,14.199999999999818,30.046464646464678,,0.0,30.04646464646467,,,15.800000000000011,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,0.0,0.9452653404001506,0.07927701520575986,0.03724408451082792,0.40147943146098164,0.04699343545721961,,,,,,,6.343567622430856e-05,0.20003171783811216,0.3679935580996394,170,0.8048089008656648,0.4160621833258121,433,0,0.6666878118920748,0.7899431262997018,178,0,0.302051861406988,0.3847631235283214,422,146.46359046989573,0.8062650919710374,300.75,247.22692453471433,0.7042238158267886,239,rbio,0.9834219313476693,0.8293273124999272,0.06280645430665333,5,180.5,1.0,1.0,0.9999999999689568,0.9195412758773237,0.7129213137497334,0.00015694633898169865,0.21891534391534406,0.0012842770907815163,0.9999999999798745,0.9999999999646026,0.9999999999646026,0.9999999999646032,,0.9999999986132608,,,,,1.0,,1.675266367352409e-05,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.1550176766901283,0.9555894052260319,161,1.2963437439638892,0.8073744810769014,295,94.75230867899737,0.9373331291805573,228.0,208.31140350877195,0.8932697391934532,92,779.7,676.5,472.5807210606625,270,0.7490123928406909,0.9710980771156347,0.18436190187682597,5,70.25,92
db22,1,smooth,4.836222832691643e-27,315.9685400345286,1488656.9308335318,0.589041095890411,26.572062357119886,103,smoothed,5.0703777745987725e-14,-9.832670233578269e-11,5.491498968417567,20655.20734847063,0.9927454231922633,0.0003852356932999046,1.0,292.6,,,,[],[],9,172.35555555555558,22.19999999999999,437.20000000000005,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[49.999999999999886, 337.7999999999999, 169.79999999999993, 54.60000000000008, 295.00000000000006, 118.00000000000011, 66.60000000000025, 22.19999999999999, 437.20000000000005]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174958.0,437.20000000000005,-437.20000000000005,0.0,,,,DWT,inu.32000013032935,0.0,,0.0,34.0,2.0,0.0,34,,5.684341886080802e-14,30.04646464646467,14.199999999999818,30.046464646464702,,0.0,30.04646464646467,,,15.800000000000011,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,0.0,0.9128478228652127,0.07607947060547529,0.04411649114801723,0.832634079765456,0.20243571938516847,,,,,,,0.0,0.2,0.3679352075528948,238,1.0218345942561236,0.5282579899734628,170,0,0.6666666666666667,0.7899180718061783,222,0,0.4136227167538659,0.5268855742823962,157,39.305427954249105,0.9480086931822101,196.75,190.85822621132047,0.8438786852154436,41,db,0.7771414040747553,0.9141397149421361,0.18175910266503045,3,31.5,1.0,1.0,0.9999999999689574,0.8903699852264353,0.7121040715538409,0.00018590661752974046,0.45401174168297487,0.005532337745320262,0.9999999999798745,0.9999999999646026,0.9999999999646026,0.9999999999646041,,0.9999999986132608,,,,,1.0,,0.0,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.155009300358292,0.9555856909483978,270,1.3741846119835517,0.8558544700586673,13,181.7264427649427,0.8798105537268898,141.5,24.80565371024735,0.8931129488211169,93,608.6004273504274,553.0,374.22814864398487,468,0.5846469954772484,0.7689950506975262,0.3600485879566683,3,70.5,93
db20,1,zero,4.191172036376796e-27,316.5902481873134,1488711.3281171198,0.6056338028169014,30.460828806932952,103,smoothed,4.878082835187969e-14,-9.92859572335194e-11,5.491298309887557,20213.577060107124,0.9919186512713981,0.00038523569329990413,1.0,292.6000000000001,,,,[],[],9,172.35555555555558,22.19999999999999,437.2,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[50.0, 337.8000000000001, 169.80000000000004, 54.60000000000002, 295.00000000000006, 117.99999999999989, 66.60000000000008, 22.19999999999999, 437.2]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174958.0,437.2,-437.2,0.0,,,,DWT,inu.32000013032935,0.0,,0.0,34.0,2.0,0.0,34,,0.0,30.04646464646467,14.199999999999818,30.046464646464678,,0.0,30.04646464646467,,,15.800000000000011,0.0,34.0,0.0,0.0,,5.684341886080802e-14,0.9197726351257559,0.07575260214976295,0.04421848267777449,1.0000000000000002,0.19535933800040658,,,,,,,0.0,0.2,0.3679352075528948,211,1.089992858689385,0.563493778595207,149,0,0.6666666666666667,0.7899180718061783,231,0,0.4470206115907401,0.5694288589913472,127,49.43345695646489,0.9346118294226655,179.5,169.10626433721075,0.8485889834944016,38,db,0.7771414040747553,0.9141397149421361,0.18175910266503045,3,29.25,1.0,1.0,0.999999999968956,0.8966013603136063,0.7120205291086501,0.0001863364091976732,0.545271629778672,0.005338948298269605,0.9999999999798745,0.9999999999646026,0.9999999999646026,0.9999999999646032,,0.9999999986132608,,,,,1.0,,0.0,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.1550093003582917,0.9555856909483977,274,1.414308480168551,0.8808439741199946,5,190.21172413918129,0.8741985951460441,139.5,9.820788530465949,0.8909683451920697,94,608.6004273504274,553.0,374.22814864398487,468,0.5846469954772484,0.7689950506975262,0.3600485879566683,3,71.25,94
coif5,1,antireflect,4.240918619856828e-27,316.5390036781083,1843339.0034260005,0.5151515151515151,64.27532088609746,103,smoothed,4.399285682237976e-14,-9.908132092562046e-11,5.83591476935045,59797.95196262138,0.9948641093829416,0.0003852356932999044,1.0,292.60000000000014,,,,[],[],9,172.3555555555555,22.199999999999875,437.1999999999999,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[50.00000000000006, 337.8, 169.8, 54.59999999999991, 294.9999999999999, 118.00000000000011, 66.59999999999991, 22.199999999999875, 437.1999999999999]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174958.0,437.1999999999999,-437.1999999999999,0.0,,,,DWT,inu.32000013032935,0.0,,0.0,34.0,2.0,0.0,34,,1.1368683772161603e-13,30.046464646464585,14.2000000000005,30.046464646464653,,0.0,30.046464646464585,,,15.799999999999898,0.0,34.0,1.1368683772161603e-13,1.1368683772161603e-13,,1.1368683772161603e-13,0.9192018550836422,0.637125447412278,0.7091233586805719,0.08733087330873349,0.8296322605519133,,,,,,,0.0,0.2,0.3679352075528948,267,1.591430769640869,0.822722213827973,27,0,0.6666666666666667,0.7899180718061783,209,0,0.6364827590074279,0.8107716777075162,27,124.10076550932311,0.8358455482680911,132.5,48.42375741213903,0.8302904990017704,61,coif,0.657970482169093,0.9179491163484979,0.2640359275770855,2,46.25,1.0,1.0,0.9999999999689568,0.8960877370699917,0.855498614366934,0.002988241394387481,0.04761904761904784,0.0226729051756614,0.9999999999798674,0.9999999999645999,0.9999999999645999,0.9999999999646023,,0.9999999986133089,,,,,1.0,,0.0,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.1550093003583117,0.9555856909484065,212,1.2950128512312264,0.806545589176581,311,70.0035713374682,0.9537013417080237,261.5,252.1300191204589,0.8903758031291441,95,580.1736111111111,546.0,390.43755855568594,144,0.5573390082356774,0.8023034911288307,0.3691716468963766,2,71.75,95
rbio1.3,1,smooth,2.4743579647724538e-27,318.87897777438656,1485235.259127637,0.5462962962962963,53.49239111599063,103,smoothed,3.973520541726386e-14,-1.0330258870538976e-10,5.490995457120472,10933.461795910496,0.9841676933986242,0.0003852356932999044,1.0,292.6,,,,[],[],9,172.35555555555558,22.19999999999999,437.20000000000005,"[5, 17, 29, 44, 50, 66, 78, 85, 92]","[49.99999999999994, 337.8000000000001, 169.79999999999998, 54.599999999999966, 295.0000000000001, 118.00000000000003, 66.60000000000002, 22.19999999999999, 437.20000000000005]","[1, 1, 23, 23, 23, 61, 71, 83, 1]","[8, 61, 39, 45, 61, 83, 83, 87, 100]",8174958.000000001,437.20000000000005,-437.20000000000005,0.0,,,,DWT,inu.32000013032935,9.313225746154785e-10,,0.0,34.0,2.0,0.0,34,,5.684341886080802e-14,30.04646464646467,14.199999999999818,30.046464646464678,,0.0,30.04646464646467,,,15.800000000000011,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,0.0,0.9452653404001506,0.07525926146656084,0.03770106911602633,0.40147943146098164,0.04666112450751201,,,,,,,6.343567622430856e-05,0.20003171783811216,0.3679935580996394,172,0.8028955919187815,0.415073059700364,436,0,0.6666878118920748,0.7899431262997018,169,0,0.3012732453902463,0.38377129805426136,425,150.1832214330216,0.8013449451944159,300.5,244.23554637876836,0.7019290863538217,247,rbio,0.9834219313476693,0.8293273124999272,0.06280645430665333,5,186.5,1.0,1.0,0.9999999999689568,0.9195412758773237,0.7118944389758566,0.00015887206924729367,0.21891534391534406,0.0012751954108495642,0.9999999999798745,0.9999999999646026,0.9999999999646026,0.9999999999646032,,0.9999999986132608,,,,,1.0,,1.675266367352409e-05,0.16981132075471694,0.0,0.380281690140845,0.0,0.0,0.0,2.1550176766901283,0.9555894052260319,159,1.2958276367701107,0.8070530448994236,302,101.1162697096763,0.9331241602449231,230.5,208.32104121475055,0.8903385351489166,96,779.7,676.5,472.5807210606625,270,0.7490123928406909,0.9710980771156347,0.18436190187682597,5,73.25,96
