wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
coif7,1,constant,5.186255128580155e-26,315.5158503616294,53504157.1502998,0.5748945147679325,406.26352393683743,907,raw,1.6512872167275918e-13,-1.0036793618439868e-09,8.652265079133315,112574.85886064822,0.8395317539273142,4.293740082320342e-06,1.0,708.0,,,,[],[],15,954.0,53.999999999999886,1307.9999999999995,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1307.9999999999995, 1249.9999999999998, 1209.9999999999998, 1077.0000000000002, 1165.0, 449.0000000000002, 1284.0000000000005, 1197.0000000000002, 1066.9999999999998, 53.999999999999886, 1223.0000000000007, 675.9999999999999, 1014.0, 1115.0000000000002, 221.00000000000057]","[2, 35, 139, 245, 317, 317, 317, 489, 558, 616, 595, 730, 762, 762, 901]","[595, 317, 317, 282, 351, 398, 595, 595, 595, 631, 870, 737, 797, 870, 906]",462857712.0,1358.9999999999995,-1358.9999999999995,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,4.547473508864641e-13,414.03846153846155,55885.0,414.6025641025642,,0.0,414.03846153846155,,,49.999999999999886,0.0,-64.0,4.547473508864641e-13,4.547473508864641e-13,,0.0,1.6804615034603178e-13,3.8357071013172827e-26,0.9563261752257253,0.930154213434303,0.0004683960745943293,0.4011652784253689,0.001406703488966762,2.8628178616061604e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.3628544367275983e-10,,0.0,0.9999999995546631,1.2498511061392588e-13,,,,,,0.0,0.6666666666666666,1.0,9.007406957399896e-14,9.007406957399896e-14,0.0,0.6666666677010267,0.20122693391689386,79,1.2001358026556685,0.7717329447421933,236,0,0.20512820541626167,0.24691241807230938,79,0,0.32707439523558957,0.7221053768230796,232,89.50418984606252,0.9061800945009827,156.5,118.11922772331303,0.8710669864538456,48,coif,418.62091503267976,378.0,280.31805259796437,153,0.656488627860972,0.9557749009341453,0.253725490217076,4,37.0,48
db22,1,reflect,2.819790633334476e-26,318.162220498843,55910914.259145044,0.5736842105263158,427.62036439436616,907,raw,1.1983798738351932e-13,-9.076269735786098e-10,8.690833343289897,103381.80671683334,0.8265190854376981,4.293740082320344e-06,0.9999999999999998,708.0000000000002,,,,[],[],15,954.0,53.999999999999886,1307.9999999999998,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1307.9999999999998, 1250.0000000000005, 1210.0000000000002, 1077.0, 1164.9999999999993, 448.9999999999998, 1284.0, 1197.0, 1066.9999999999998, 53.999999999999886, 1223.0000000000002, 676.0000000000002, 1013.9999999999999, 1115.0, 220.99999999999966]","[2, 35, 139, 174, 317, 317, 317, 489, 558, 616, 665, 730, 762, 762, 901]","[665, 317, 317, 279, 351, 398, 665, 665, 665, 631, 870, 737, 797, 870, 906]",462857712.0,1358.9999999999998,-1358.9999999999998,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-77.5,115.0,0.0,-68.5,,2.2737367544323206e-13,414.03846153846155,55885.0,414.60256410256403,,0.0,414.03846153846155,,,49.999999999999886,0.0,-64.0,2.2737367544323206e-13,2.2737367544323206e-13,,2.2737367544323206e-13,1.1149604301459404e-13,1.9551775088033832e-26,0.9662958282761334,0.9395504931734566,0.0014889216717944287,0.37462004260309767,0.0006277868322056182,2.8628178616061604e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.362782782962707e-10,,4.0193206593759645e-12,0.9999999995546631,6.249255530696294e-14,,,,,,0.0,0.33333333333333337,1.0,4.503703478699948e-14,4.503703478699948e-14,0.0,0.6333333343696516,0.1911655872372508,138,1.2003963361624603,0.7719004776913442,235,0,0.17948717977553288,0.21604836585696968,139,0,0.3260832960795428,0.7199172568113291,242,57.80715065341542,0.9394055024597323,188.5,175.22208984980165,0.8709082019636187,49,db,466.1812865497076,446.5,293.28877785343605,342,0.7310736328536972,1.0,0.18824845700241194,6,38.25,49
coif2,1,constant,1.6379706054608857e-26,320.52132809691796,53470764.98464513,0.5740740740740741,449.57974398276696,907,raw,8.81891644116361e-14,-9.656881960751294e-10,8.656617698155642,104972.36426457536,0.8149866317214175,4.293740082320343e-06,1.0,708.0000000000001,,,,[],[],15,954.0,54.000000000000114,1308.0,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1308.0, 1250.0, 1210.0, 1077.0, 1165.0, 449.0000000000002, 1284.0, 1197.0, 1067.0, 54.000000000000114, 1223.0000000000002, 676.0000000000001, 1013.9999999999999, 1115.0, 221.0]","[2, 35, 139, 245, 317, 317, 317, 489, 558, 616, 527, 730, 730, 730, 901]","[527, 317, 317, 282, 351, 398, 527, 527, 595, 631, 870, 737, 797, 870, 906]",462857712.0,1359.0,-1359.0,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,0.0,414.03846153846155,55885.0,414.60256410256414,,0.0,414.03846153846155,,,50.000000000000114,0.0,-73.0,0.0,0.0,,1.1368683772161603e-13,7.197925521990214e-14,1.0160349440588564e-26,0.9751832790263725,0.9312146299924792,0.00045423695580693686,0.3831708015427891,0.0007625529303514839,2.863773248845141e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.362830552139301e-10,,2.0096603296879822e-12,0.9999999995546631,0.0,,,,,,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.616666667702219,0.1861349138969026,251,1.2045177426792442,0.774550698758526,221,0,0.1666666669549276,0.20061633974900986,252,0,0.32725507149255306,0.7225042686303201,230,15.459624833740307,0.9837949425222848,238.5,237.74102267857396,0.8668974712611424,50,coif,418.62091503267976,378.0,280.31805259796437,153,0.656488627860972,0.9557749009341453,0.253725490217076,4,38.5,50
coif2,1,antireflect,1.6255437413730054e-26,320.5544025314787,53779894.37343714,0.5729847494553377,456.66570025555984,907,raw,8.767310043458871e-14,-9.650963361807017e-10,8.669603491690456,115279.67020199512,0.8281659013836357,4.293740082320343e-06,1.0,708.0000000000001,,,,[],[],15,954.0,54.000000000000114,1308.0,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1308.0, 1250.0, 1210.0, 1077.0, 1165.0, 449.0000000000002, 1284.0, 1197.0, 1067.0, 54.000000000000114, 1223.0000000000002, 676.0000000000001, 1013.9999999999999, 1115.0, 221.0000000000001]","[2, 35, 139, 245, 317, 317, 317, 489, 558, 616, 527, 730, 730, 730, 901]","[527, 317, 317, 282, 351, 398, 527, 527, 595, 631, 870, 737, 797, 870, 906]",462857712.0,1359.0,-1359.0,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,0.0,414.03846153846155,55885.0,414.60256410256414,,0.0,414.03846153846155,,,50.000000000000114,0.0,-73.0,0.0,0.0,,1.1368683772161603e-13,7.133489663861828e-14,1.0061598389362753e-26,0.9753078801291327,0.9343783230275771,0.0005853155980802446,0.3592789750936514,0.0016358790200322556,2.863773248845141e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.362830552139301e-10,,2.0096603296879822e-12,0.9999999995546631,0.0,,,,,,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.616666667702219,0.1861349138969026,250,1.197032489035803,0.7697373961109318,248,0,0.1666666669549276,0.20061633974900986,253,0,0.32445519612407786,0.7163227848839261,254,2.753785273643051,0.9971134326272085,251.25,251.22732227433318,0.8668743263764973,51,coif,418.62091503267976,378.0,280.31805259796437,153,0.656488627860972,0.9557749009341453,0.253725490217076,4,39.25,51
coif2,1,zero,1.6295820655946502e-26,320.54362677085146,53470483.81868724,0.5740740740740741,449.57974398276696,907,raw,8.76172832681908e-14,-9.652786348013452e-10,8.656321748826917,105426.28086538418,0.8157660266116578,4.293740082320343e-06,1.0,708.0000000000001,,,,[],[],15,954.0,54.000000000000114,1308.0,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1308.0, 1250.0, 1210.0, 1077.0, 1165.0, 449.0000000000002, 1284.0, 1197.0, 1067.0, 54.000000000000114, 1223.0000000000002, 676.0000000000001, 1013.9999999999999, 1115.0, 221.0]","[2, 35, 139, 245, 317, 317, 317, 489, 558, 616, 527, 730, 730, 730, 901]","[527, 317, 317, 282, 351, 398, 527, 527, 595, 631, 870, 737, 797, 870, 906]",462857712.0,1359.0,-1359.0,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,0.0,414.03846153846155,55885.0,414.60256410256414,,0.0,414.03846153846155,,,50.000000000000114,0.0,-73.0,0.0,0.0,,1.1368683772161603e-13,7.1265203205728e-14,1.0093689249877355e-26,0.9752672846760263,0.9311425286744103,0.00045411773436326315,0.3831708015427891,0.0008010127580147337,2.863773248845141e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.362830552139301e-10,,2.0096603296879822e-12,0.9999999995546631,0.0,,,,,,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.616666667702219,0.1861349138969026,249,1.2045474197303456,0.774569782230569,220,0,0.1666666669549276,0.20061633974900986,254,0,0.3272622493408108,0.7225201156758132,229,16.14517471774978,0.9830763367738472,238.0,237.17282071056792,0.8668002228942611,52,coif,418.62091503267976,378.0,280.31805259796437,153,0.656488627860972,0.9557749009341453,0.253725490217076,4,40.0,52
coif7,1,symmetric,4.9781527520354375e-26,315.69370694887016,56205916.225158386,0.5738396624472574,450.29840879903696,907,raw,1.6115493112464109e-13,-1.0020515528452816e-09,8.710080910629586,103049.05047784487,0.8185055842153471,4.293740082320342e-06,1.0,708.0,,,,[],[],15,954.0,53.999999999999886,1307.9999999999998,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1307.9999999999998, 1249.9999999999998, 1209.9999999999998, 1077.0000000000002, 1165.0, 449.0000000000002, 1284.0000000000005, 1197.0000000000002, 1066.9999999999998, 53.999999999999886, 1223.0000000000007, 675.9999999999999, 1014.0, 1115.0000000000002, 221.00000000000057]","[2, 35, 139, 245, 317, 317, 317, 489, 558, 616, 595, 730, 762, 762, 901]","[595, 317, 317, 282, 351, 398, 595, 595, 595, 631, 870, 737, 797, 870, 906]",462857712.0,1358.9999999999998,-1358.9999999999998,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,2.2737367544323206e-13,414.03846153846155,55885.0,414.6025641025642,,0.0,414.03846153846155,,,49.999999999999886,0.0,-64.0,2.2737367544323206e-13,2.2737367544323206e-13,,0.0,1.6308446700096578e-13,3.6703369137860374e-26,0.9569962131930471,0.9442397248766946,0.001614009931193158,0.3780295224334806,0.0005995927816188722,2.8628178616061604e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.3628544367275983e-10,,0.0,0.9999999995546631,6.249255530696294e-14,,,,,,0.0,0.6666666666666666,1.0,4.503703478699948e-14,4.503703478699948e-14,0.0,0.6666666677009774,0.20122693391687899,80,1.198576241405861,0.7707300875712326,240,0,0.2051282054162499,0.24691241807229522,82,0,0.32592558045945674,0.7195690568331832,244,92.97132174314113,0.90254578433633,161.5,121.35867367569755,0.8666292862981441,53,coif,418.62091503267976,378.0,280.31805259796437,153,0.656488627860972,0.9557749009341453,0.253725490217076,4,40.75,53
db2,1,reflect,8.895453012506909e-27,323.17270843470874,53512366.60625166,0.5769230769230769,434.28254234285527,907,raw,6.3516018366692e-14,-9.635617859160648e-10,8.652424837124423,102376.96402709794,0.8138811549171328,4.293740082320344e-06,1.0,708.0000000000001,,,,[],[],15,954.0,54.000000000000114,1308.0,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1308.0, 1250.0000000000002, 1210.0, 1077.0, 1165.0000000000002, 449.00000000000034, 1284.0, 1197.0000000000002, 1067.0, 54.000000000000114, 1223.0000000000002, 676.0, 1014.0, 1115.0, 221.0]","[2, 35, 139, 245, 317, 139, 139, 489, 558, 616, 665, 730, 762, 762, 901]","[139, 139, 317, 279, 351, 398, 665, 665, 665, 631, 870, 737, 797, 870, 906]",462857712.0,1359.0,-1359.0,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,0.0,414.03846153846155,55885.0,414.6025641025642,,0.0,414.03846153846155,,,50.000000000000114,0.0,-73.0,0.0,0.0,,1.1368683772161603e-13,4.1172312498787666e-14,4.212928994682515e-27,0.985171806972913,0.9301931348327077,0.00047187709056688585,0.44565711687130444,0.0005426476753494088,2.863773248845141e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.3628544367275983e-10,,2.0096603296879822e-12,0.9999999995546631,0.0,,,,,,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.6166666677022198,0.18613491389690281,243,1.234915495964059,0.7940976097032096,92,0,0.16666666695492777,0.20061633974901005,245,0,0.3374337976346975,0.744976565402918,101,85.24230170519799,0.9106474824893103,170.25,138.08619428782387,0.8660941814962275,54,db,466.1812865497076,446.5,293.28877785343605,342,0.7310736328536972,1.0,0.18824845700241194,6,42.0,54
db2,1,periodic,8.895004222840873e-27,323.17292754866736,53509406.06776151,0.5769230769230769,433.8257561326813,907,raw,6.351405986962541e-14,-9.635794384621563e-10,8.651839915252108,102680.8885258345,0.8142626102608155,4.293740082320344e-06,1.0,708.0000000000001,,,,[],[],15,954.0,54.000000000000114,1308.0,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1308.0, 1250.0000000000002, 1210.0, 1077.0, 1165.0000000000002, 449.00000000000034, 1284.0, 1197.0000000000002, 1067.0, 54.000000000000114, 1223.0000000000002, 676.0, 1014.0, 1115.0, 221.0]","[2, 35, 139, 245, 317, 139, 139, 489, 558, 616, 665, 730, 762, 762, 901]","[139, 139, 317, 279, 351, 398, 665, 665, 665, 631, 870, 737, 797, 870, 906]",462857712.0,1359.0,-1359.0,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,0.0,414.03846153846155,55885.0,414.6025641025642,,0.0,414.03846153846155,,,50.000000000000114,0.0,-73.0,0.0,0.0,,1.1368683772161603e-13,4.1169867115177487e-14,4.212572360450524e-27,0.9851726324395078,0.930050631931475,0.00047062174772419236,0.44565711687130444,0.0005683988459900492,2.863773248845141e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.3628544367275983e-10,,2.0096603296879822e-12,0.9999999995546631,0.0,,,,,,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.6166666677022198,0.18613491389690281,245,1.234854412590234,0.7940583307717318,93,0,0.16666666695492777,0.20061633974901005,247,0,0.337417057405149,0.7449396068089641,102,85.81909266979386,0.9100428798010547,171.75,139.43683017077782,0.8650057166300871,55,db,466.1812865497076,446.5,293.28877785343605,342,0.7310736328536972,1.0,0.18824845700241194,6,42.75,55
db2,1,constant,8.895450403264665e-27,323.17270970859516,53505788.22982126,0.5769230769230769,433.8257561326813,907,raw,6.351503911815871e-14,-9.635617859160648e-10,8.650708063158376,102684.13237714488,0.8150456551191166,4.293740082320344e-06,1.0,708.0000000000001,,,,[],[],15,954.0,54.000000000000114,1308.0,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1308.0, 1250.0000000000002, 1210.0, 1077.0, 1165.0000000000002, 449.00000000000034, 1284.0, 1197.0000000000002, 1067.0, 54.000000000000114, 1223.0000000000002, 676.0, 1014.0, 1115.0, 221.0]","[2, 35, 139, 245, 317, 139, 139, 489, 558, 616, 665, 730, 762, 762, 901]","[139, 139, 317, 279, 351, 398, 665, 665, 665, 631, 870, 737, 797, 870, 906]",462857712.0,1359.0,-1359.0,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,0.0,414.03846153846155,55885.0,414.6025641025642,,0.0,414.03846153846155,,,50.000000000000114,0.0,-73.0,0.0,0.0,,1.1368683772161603e-13,4.1171089806982595e-14,4.212926921227677e-27,0.9851718117720171,0.9297748819300523,0.0004690876933690682,0.44565711687130444,0.0005686736937531411,2.863773248845141e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.3628544367275983e-10,,2.0096603296879822e-12,0.9999999995546631,0.0,,,,,,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.6166666677022198,0.18613491389690281,247,1.2347153881009565,0.7939689327400556,98,0,0.16666666695492777,0.20061633974901005,246,0,0.3373773674229339,0.7448519804157612,108,82.95129092827108,0.9130489612911205,174.75,145.04859642724475,0.8649364303310949,56,db,466.1812865497076,446.5,293.28877785343605,342,0.7310736328536972,1.0,0.18824845700241194,6,43.5,56
db2,1,antisymmetric,8.894559781911913e-27,323.173144550324,53508273.3676753,0.5769230769230769,433.8257561326813,907,raw,6.348370316509321e-14,-9.635912068262174e-10,8.651267530215856,103328.03711617597,0.816415155736779,4.293740082320344e-06,1.0,708.0000000000001,,,,[],[],15,954.0,54.000000000000114,1308.0,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1308.0, 1250.0000000000002, 1210.0, 1077.0, 1165.0000000000002, 449.00000000000034, 1284.0, 1197.0000000000002, 1067.0, 54.000000000000114, 1223.0000000000002, 676.0, 1014.0, 1115.0, 221.0]","[2, 35, 139, 245, 317, 139, 139, 489, 558, 616, 665, 730, 762, 762, 901]","[139, 139, 317, 279, 351, 398, 665, 665, 665, 631, 870, 737, 797, 870, 906]",462857712.0,1359.0,-1359.0,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,0.0,414.03846153846155,55885.0,414.6025641025642,,0.0,414.03846153846155,,,50.000000000000114,0.0,-73.0,0.0,0.0,,1.1368683772161603e-13,4.1131963669219613e-14,4.212219181976596e-27,0.9851734499484412,0.9299111833450079,0.000470141454375236,0.44565711687130444,0.0006232309962412158,2.863773248845141e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.3628544367275983e-10,,2.0096603296879822e-12,0.9999999995546631,0.0,,,,,,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.6166666677022198,0.18613491389690281,244,1.2348068715157867,0.7940277600535695,95,0,0.16666666695492777,0.20061633974901005,250,0,0.3374050175164873,0.7449130254914853,105,85.00392147816868,0.910897356941123,173.5,142.10355769764095,0.8645157644244399,57,db,466.1812865497076,446.5,293.28877785343605,342,0.7310736328536972,1.0,0.18824845700241194,6,44.25,57
db2,1,symmetric,8.895450403264665e-27,323.17270970859516,53507657.38365596,0.5769230769230769,433.8257561326813,907,raw,6.351503911815871e-14,-9.635617859160648e-10,8.651367124232978,102429.37675457442,0.8144106815834674,4.293740082320344e-06,1.0,708.0000000000001,,,,[],[],15,954.0,54.000000000000114,1308.0,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1308.0, 1250.0000000000002, 1210.0, 1077.0, 1165.0000000000002, 449.00000000000034, 1284.0, 1197.0000000000002, 1067.0, 54.000000000000114, 1223.0000000000002, 676.0, 1014.0, 1115.0, 221.0]","[2, 35, 139, 245, 317, 139, 139, 489, 558, 616, 665, 730, 762, 762, 901]","[139, 139, 317, 279, 351, 398, 665, 665, 665, 631, 870, 737, 797, 870, 906]",462857712.0,1359.0,-1359.0,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,0.0,414.03846153846155,55885.0,414.6025641025642,,0.0,414.03846153846155,,,50.000000000000114,0.0,-73.0,0.0,0.0,,1.1368683772161603e-13,4.1171089806982595e-14,4.212926921227677e-27,0.9851718117720171,0.9299354471604968,0.0004698802616454456,0.44565711687130444,0.0005470885450213139,2.863773248845141e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.3628544367275983e-10,,2.0096603296879822e-12,0.9999999995546631,0.0,,,,,,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.6166666677022198,0.18613491389690281,246,1.2347874329408242,0.7940152603109035,96,0,0.16666666695492777,0.20061633974901005,249,0,0.33739733494436097,0.7448960641312532,106,84.68913743804455,0.9112273192473328,174.25,143.20629085051786,0.8642876638165385,58,db,466.1812865497076,446.5,293.28877785343605,342,0.7310736328536972,1.0,0.18824845700241194,6,45.0,58
db2,1,zero,8.8947824372501e-27,323.17303583580997,53505556.79392204,0.5769230769230769,433.8257561326813,907,raw,6.349937114162595e-14,-9.635794384621563e-10,8.650647516531935,102816.56251660429,0.8153469317697081,4.293740082320344e-06,1.0,708.0000000000001,,,,[],[],15,954.0,54.000000000000114,1308.0,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1308.0, 1250.0000000000002, 1210.0, 1077.0, 1165.0000000000002, 449.00000000000034, 1284.0, 1197.0000000000002, 1067.0, 54.000000000000114, 1223.0000000000002, 676.0, 1014.0, 1115.0, 221.0]","[2, 35, 139, 245, 317, 139, 139, 489, 558, 616, 665, 730, 762, 762, 901]","[139, 139, 317, 279, 351, 398, 665, 665, 665, 631, 870, 737, 797, 870, 906]",462857712.0,1359.0,-1359.0,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,0.0,414.03846153846155,55885.0,414.6025641025642,,0.0,414.03846153846155,,,50.000000000000114,0.0,-73.0,0.0,0.0,,1.1368683772161603e-13,4.11515267381011e-14,4.212396116789366e-27,0.9851730403889577,0.929760131122575,0.00046898955872207886,0.44565711687130444,0.0005798943460314527,2.863773248845141e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.3628544367275983e-10,,2.0096603296879822e-12,0.9999999995546631,0.0,,,,,,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.6166666677022198,0.18613491389690281,248,1.23471318906097,0.7939675186737469,99,0,0.16666666695492777,0.20061633974901005,248,0,0.3373770246125189,0.7448512235688556,109,83.23861283482965,0.9127477852884385,176.0,146.30664516305387,0.8641307060614101,59,db,466.1812865497076,446.5,293.28877785343605,342,0.7310736328536972,1.0,0.18824845700241194,6,45.75,59
coif2,1,periodic,1.624339228178253e-26,320.5576218071431,53624983.15318699,0.5729847494553377,455.46789548565886,907,raw,8.746843749112969e-14,-9.655980459655298e-10,8.666247250909782,103092.30607652146,0.8100968693876207,4.293740082320343e-06,1.0,708.0000000000001,,,,[],[],15,954.0,54.000000000000114,1308.0,"[9, 84, 164, 254, 330, 397, 444, 513, 572, 617, 680, 734, 786, 857, 902]","[1308.0, 1250.0, 1210.0, 1077.0, 1165.0, 449.0000000000002, 1284.0, 1197.0, 1067.0, 54.000000000000114, 1223.0000000000002, 676.0000000000001, 1013.9999999999999, 1115.0, 221.0]","[2, 35, 139, 245, 317, 317, 317, 489, 558, 616, 527, 730, 730, 730, 901]","[527, 317, 317, 282, 351, 398, 527, 527, 595, 631, 870, 737, 797, 870, 906]",462857712.0,1359.0,-1359.0,0.0,,,,DWT,mdp.39015056038071,0.0,,0.0,-68.5,115.0,0.0,-68.5,,0.0,414.03846153846155,55885.0,414.60256410256414,,0.0,414.03846153846155,,,50.000000000000114,0.0,-73.0,0.0,0.0,,1.1368683772161603e-13,7.107935405135391e-14,1.0052026630682847e-26,0.9753200080854593,0.9335606513501811,0.0005196293412586633,0.3592789750936514,0.0006032577783773255,2.863773248845141e-09,4.4533174909138267e-10,4.4533174909138267e-10,4.362830552139301e-10,,2.0096603296879822e-12,0.9999999995546631,0.0,,,,,,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.616666667702219,0.1861349138969026,252,1.1961850383458281,0.7691924531011066,258,0,0.1666666669549276,0.20061633974900986,251,0,0.3241832173784284,0.7157223180865371,263,5.597618541248888,0.9941324753236385,256.0,255.908805167855,0.8628943299050058,60,coif,418.62091503267976,378.0,280.31805259796437,153,0.656488627860972,0.9557749009341453,0.253725490217076,4,46.0,60
