wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_left_bases_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_right_bases_global_alignment_score_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_relative_prominences_total_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
rbio3.9,1,reflect,5.142736223512011e-27,324.6932185640271,9292479.019450579,0.5859375,633.633741054009,109,raw,4.152437822744799e-14,-1.1069645200478858e-10,6.095849956758727,100730.28195642921,0.5523264783092252,3.705486030941016e-06,1.0,645.0,,,,[],[],13,595.2307692307693,32.99999999999997,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0, 159.0, 660.9999999999999, 543.0, 468.0, 1179.0, 454.9999999999999, 601.0, 471.0000000000001, 454.0, 1225.0, 381.0000000000002, 32.99999999999997]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,30.0,77.36410256410257,,0.0,77.36410256410261,,,22.99999999999997,0.0,50.0,0.0,0.0,,0.0,0.9835099178177357,0.7709611677014299,0.3328946496583228,0.40571334214002613,0.063270822608593,,,,,,,0.0,1.0,0.1,0.16666666666666669,357,1.3296275252699654,0.6599384079034015,102,0,0.5,0.5,195,0,0.5112699799852216,0.6233617907488073,111,118.17042777277233,0.8473250287173484,191.25,149.57601097537076,0.8001160027307672,45,rbio,0.6592833486770525,1.0,0.23850165592606323,4,34.75,,3.9851455468919994e-13,0.9835099178177358,0.7709611677014296,0.4207530683193451,0.5456751054852319,0.14663328429794087,0.999999999265758,0.9999999999304173,0.9999999999304173,0.9999999999304172,,0.9999999960886088,,,,,1.0,,0.0,1.0,1.0,1.0,2.4999999977614076,0.8333333327597329,424,1.4628864246144175,0.701092769498897,177,174.65537495307723,0.8871735303920689,300.5,249.74376039933446,0.8465260416818225,101,705.2037037037037,681.5,445.68531164068423,270,0.6921122586705465,1.0,0.21552141893061744,4,76.75,101
rbio3.9,1,periodic,5.4604807114278215e-27,324.4328522851857,9148792.123506457,0.5859375,599.5448459796453,109,raw,4.178512785524985e-14,-1.1092016194425055e-10,6.06381302159942,103672.52202014919,0.58057242424056,3.705486030941016e-06,0.9999999999999998,645.0,,,,[],[],13,595.2307692307693,32.999999999999964,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0000000000002, 159.0, 660.9999999999999, 543.0, 468.0, 1179.0, 454.9999999999999, 601.0, 471.0000000000001, 454.0, 1225.0, 381.0000000000002, 32.999999999999964]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,30.0,77.3641025641026,,0.0,77.36410256410261,,,22.999999999999964,0.0,50.0,0.0,0.0,,0.0,0.9807687558550875,0.7333237422052954,0.28592522739251647,0.40571334214002613,0.07259496879412788,,,,,,,0.0,1.0,0.1,0.16666666666666669,359,1.28940906268562,0.6399766459348785,120,0,0.5,0.5,447,0,0.4956652072774107,0.6043357977506455,130,164.52558058449958,0.7874346504076233,264.0,190.0391654496853,0.7231746895448969,203,rbio,0.6592833486770525,1.0,0.23850165592606323,4,153.25,,3.9851455468919994e-13,0.9807687558550876,0.7333237422052953,0.37996956431005097,0.5456751054852319,0.15512764552754846,0.9999999992657552,0.9999999999304173,0.9999999999304173,0.9999999999304177,,0.9999999960886088,,,,,1.0,,0.0,1.0,1.0,1.0,2.499999997761407,0.8333333327597328,428,1.4254290071759577,0.6831411882357596,199,161.92745289171938,0.8953957022663311,313.5,271.68102073365236,0.8464381612106849,102,705.2037037037037,681.5,445.68531164068423,270,0.6921122586705465,1.0,0.21552141893061744,4,77.5,102
rbio1.3,1,antireflect,1.1071496347888643e-26,321.3630978473874,8576285.991117314,0.6140350877192983,454.0038927519586,109,raw,8.076719721162976e-14,-1.177932196227975e-10,5.666146921765506,113053.23544744538,0.8357473300060321,3.7054860309410154e-06,1.0,645.0000000000001,,,,[],[],13,595.2307692307693,33.000000000000036,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0000000000002, 158.9999999999999, 661.0000000000002, 543.0, 468.0, 1179.0, 455.0000000000001, 601.0, 471.0000000000001, 454.0, 1225.0, 381.0, 33.000000000000036]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,30.0,77.3641025641026,,0.0,77.36410256410261,,,23.000000000000036,0.0,50.0,0.0,0.0,,1.1368683772161603e-13,0.9484500771959079,0.2661402201108243,0.09878024033394349,0.6592968550835476,0.10232304720596617,,,,,,,0.0,1.0,0.1,0.16666666666666669,292,1.056178237455734,0.5242164224505187,250,0,0.5,0.5,346,0,0.41499808798603793,0.5059830645479817,231,50.992646528690784,0.9341180277407096,279.75,273.1524853462438,0.7863419596067889,57,rbio,0.6592833486770525,1.0,0.23850165592606323,4,43.75,,3.9851455468919994e-13,0.9484500771959079,0.2661402201108242,0.21747175271616637,0.7395366052261456,0.18221012918530202,0.9999999992657825,0.9999999999304173,0.9999999999304173,0.9999999999304177,,0.9999999960886088,,,,,1.0,,0.0,1.0,1.0,1.0,2.499999997761415,0.8333333327597354,279,1.1795747264957388,0.5653147762634936,442,115.25840533340725,0.9255436658052925,360.5,342.07489597780864,0.8463312644271941,103,705.2037037037037,681.5,445.68531164068423,270,0.6921122586705465,1.0,0.21552141893061744,4,78.25,103
sym16,1,antisymmetric,1.6426500703227216e-19,249.64971049252838,9769940.892277686,0.5714285714285714,463.9073239991469,109,raw,3.2260729459901306e-10,,6.03283238074383,301348.8876433845,0.9327226865799104,3.705486030951575e-06,1.0,644.9999999999374,,,,[],[],13,595.2307692298315,32.99999999987775,1224.9999999984166,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1107.9999999986328, 158.99999999994498, 660.9999999993566, 542.9999999984942, 467.9999999989484, 1178.9999999986076, 454.9999999991876, 600.9999999986067, 470.9999999991273, 453.99999999917827, 1224.9999999984166, 380.9999999994317, 32.99999999987775]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852171.9999802,1230.9999999990096,-1230.9999999990096,0.0,,,,DWT,uc1.l0063472831,1.9803643226623535e-05,,0.0,50.0,2.0,0.0,50,,9.904397302307189e-10,77.3641025631648,30.000000012190867,77.36410256383223,,0.0,77.3641025631648,,,22.99999999987775,0.0,50.0,1.583430275786668e-09,9.904397302307189e-10,,6.264144758461043e-11,0.19344443474286666,0.6969272655689839,0.4889708747955148,0.2747688243064723,0.6990439636344444,,,,,,,0.11205733558178753,1.0,0.15602866779089378,0.2600477796514896,20,1.0985408462043362,0.5452423955451348,214,0,0.5560286677908938,0.5560286677908938,20,0,0.4706310726096565,0.5738131313957988,157,98.34420843818579,0.8729402991754706,102.75,36.02230084700332,0.8700941805954872,22,sym,1.0,0.8203861380425154,0.053884158587245386,6,18.0,,5.002109837448643e-13,0.19344443474286666,0.6969272655689838,0.5562739039305619,0.44556962025316416,0.7258269833772133,0.99999999921875,0.9999999999117036,0.9999999999117036,0.9999999999250226,,0.999999996561123,,,,,1.0,,0.11205733558178753,1.0,1.0,1.0,2.5560286657616094,0.852009555430335,38,1.2112258870477939,0.5804836912495926,401,256.6797615707168,0.8341862005357127,219.5,69.42141230068337,0.8461951674513188,104,1018.9152046783626,1142.5,414.0184893265156,342,1.0,0.9289480234437281,0.02131559296688158,6,79.5,104
db10,1,symmetric,1.361993683260116e-26,320.46341012479434,9028235.687017895,0.5703125,415.2578018653986,109,raw,7.894194981701666e-14,-1.1024747781363017e-10,5.862555279726211,89305.30036669636,0.7839858248587929,3.7054860309410154e-06,1.0,645.0000000000001,,,,[],[],13,595.2307692307693,32.99999999999993,1225.0000000000002,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1107.9999999999998, 159.00000000000023, 661.0000000000005, 543.0, 468.00000000000017, 1179.0, 454.9999999999999, 601.0000000000002, 471.0000000000001, 453.9999999999999, 1225.0000000000002, 380.9999999999999, 32.99999999999993]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0000000000002,-1231.0000000000002,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,2.2737367544323206e-13,77.36410256410261,30.0,77.36410256410264,,0.0,77.36410256410261,,,22.99999999999993,0.0,50.0,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,0.9389780757738825,0.4968834201955107,0.24651685869552586,0.26469616908850696,0.02706432816808617,,,,,,,0.0,1.0,0.1,0.16666666666666669,426,1.051791183812485,0.5220389816697821,256,0,0.5,0.5,359,0,0.39482777038430245,0.4813905678389954,278,77.96740772057686,0.899266915089694,329.75,316.54821986964697,0.736616661679214,160,db,0.8026137903946103,0.8082656817640927,0.19569064219454493,5,121.25,,3.9851455468919994e-13,0.9389780757738825,0.4968834201955106,0.3457513158151465,0.43786919831223614,0.11364891913294944,0.9999999992657416,0.9999999999304173,0.9999999999304173,0.9999999999304185,,0.9999999960886088,,,,,1.0,,0.0,1.0,1.0,1.0,2.499999997761403,0.8333333327597314,465,1.2053114604478519,0.5776491843082596,410,38.890872965260115,0.9748766970508655,437.5,435.7714285714286,0.8461269790163888,105,678.8292181069959,679.5,419.391033302627,486,0.6662273906505101,0.9410025916239845,0.2513400490574476,3,79.5,105
rbio1.5,1,symmetric,1.2166484371812564e-26,320.95351003269025,8689941.106576236,0.6101694915254238,454.0898907472302,109,raw,8.15630386095402e-14,-1.1802303578889492e-10,5.70356366885339,102068.06355794561,0.8016661508242949,3.7054860309410154e-06,1.0,645.0,,,,[],[],13,595.2307692307693,33.00000000000003,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0000000000002, 158.9999999999999, 661.0000000000001, 543.0000000000001, 468.0, 1179.0000000000002, 455.0000000000002, 601.0, 470.99999999999994, 454.00000000000034, 1225.0, 381.0, 33.00000000000003]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.00000001,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,7.450580596923828e-09,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,30.0,77.36410256410264,,0.0,77.36410256410261,,,23.00000000000003,0.0,50.0,0.0,0.0,,0.0,0.9441378961292662,0.31009792155215066,0.13593265479444583,0.6244094664487385,0.06751033772181153,,,,,,,4.215851602023609e-05,1.0,0.10002107925801013,0.16670179876335023,163,1.066265947519078,0.5292232888037425,241,0,0.5000210792580101,0.5000210792580101,186,0,0.41641765532928254,0.5077138605575559,226,35.86084215408221,0.953668162591625,204.0,199.1489393417702,0.8450511355593784,27,rbio,0.6592833486770525,1.0,0.23850165592606323,4,21.25,,3.9851455468919994e-13,0.9441378961292664,0.31009792155215055,0.2497311583254178,0.7128656225416579,0.15049551169050646,0.9999999992657799,0.9999999999304173,0.9999999999304173,0.9999999999304185,,0.9999999960886088,,,,,1.0,,4.215851602023609e-05,1.0,1.0,1.0,2.500021077019425,0.8333403591790735,187,1.1917417313093293,0.5711458503357784,427,169.7056274847714,0.8903710416765043,307.0,260.0944625407166,0.8460253141199059,106,705.2037037037037,681.5,445.68531164068423,270,0.6921122586705465,1.0,0.21552141893061744,4,80.5,106
rbio3.7,1,symmetric,5.253089903170818e-27,324.60101272332156,8978455.605849512,0.6129032258064516,643.6539152084307,109,raw,4.194809637262607e-14,-1.1131018329280136e-10,6.031489336261691,109939.8832587265,0.5583448184566749,3.705486030941016e-06,1.0,645.0,,,,[],[],13,595.2307692307693,32.99999999999997,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0, 159.0, 661.0000000000001, 543.0, 468.0, 1179.0, 454.9999999999999, 601.0, 471.0000000000002, 454.0, 1225.0, 381.0, 32.99999999999997]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,30.0,77.36410256410257,,0.0,77.36410256410261,,,22.99999999999997,0.0,50.0,0.0,0.0,,0.0,0.9825391655974376,0.6953494387143504,0.23024438208963424,0.6490816891805513,0.09245663579629797,,,,,,,0.0,1.0,0.1,0.16666666666666669,368,1.3489357397511945,0.6695217175762458,95,0,0.5,0.5,333,0,0.5299342622756544,0.6461180660770434,91,149.36169745509278,0.8070262306781747,221.75,146.86594811988593,0.7602637613339194,92,rbio,0.6592833486770525,1.0,0.23850165592606323,4,70.0,,3.9851455468919994e-13,0.9825391655974377,0.6953494387143502,0.33162194008763923,0.73172723560637,0.17322176061128058,0.999999999265758,0.9999999999304173,0.9999999999304173,0.9999999999304172,,0.9999999960886088,,,,,1.0,,0.0,1.0,1.0,1.0,2.4999999977614076,0.8333333327597329,426,1.4649887872466372,0.702100333186353,175,177.48380207782344,0.8853463810866774,300.5,248.08652246256239,0.8456124670291267,107,705.2037037037037,681.5,445.68531164068423,270,0.6921122586705465,1.0,0.21552141893061744,4,81.25,107
rbio1.5,1,reflect,1.2221814767333125e-26,320.9338040855498,8727169.998326743,0.6016949152542372,462.2719857259286,109,raw,8.128869646723351e-14,-1.180457953608997e-10,5.737240380517358,93982.45187671624,0.7862944871314556,3.7054860309410154e-06,1.0,645.0,,,,[],[],13,595.2307692307693,33.0,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0000000000002, 158.9999999999999, 661.0000000000001, 543.0000000000001, 468.0, 1179.0000000000002, 455.0000000000002, 601.0, 470.99999999999994, 454.00000000000034, 1225.0, 381.0, 33.0]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.00000001,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,7.450580596923828e-09,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,30.0,77.36410256410264,,0.0,77.36410256410261,,,23.0,0.0,50.0,0.0,0.0,,0.0,0.9439304299666753,0.34966177870342235,0.1481023069093998,0.547925575980117,0.04188651924252294,,,,,,,4.215851602023609e-05,1.0,0.10002107925801013,0.16670179876335023,186,1.0511651388754721,0.5217282547247121,258,0,0.5000210792580101,0.5000210792580101,157,0,0.40630132216042747,0.4953796031068615,250,49.189260345458884,0.9364479840497947,212.75,203.8555212067628,0.8307885915081015,30,rbio,0.6592833486770525,1.0,0.23850165592606323,4,23.5,,3.9851455468919994e-13,0.9439304299666754,0.3496617787034223,0.2602980555082955,0.6543946220410494,0.12715203702655944,0.9999999992657689,0.9999999999304173,0.9999999999304173,0.9999999999304185,,0.9999999960886088,,,,,1.0,,4.215851602023609e-05,1.0,1.0,1.0,2.500021077019422,0.8333403591790723,189,1.1839568387130273,0.5674149168752184,434,173.24116139070415,0.8880871050447647,311.5,263.3258426966292,0.8434298574319431,108,705.2037037037037,681.5,445.68531164068423,270,0.6921122586705465,1.0,0.21552141893061744,4,82.0,108
rbio3.7,1,periodic,5.217887889932332e-27,324.6302136212695,8925431.268108692,0.5967741935483871,610.346904437059,109,raw,4.129622230312139e-14,-1.1123180154726282e-10,6.016193820554216,106960.22567521594,0.5771916461738347,3.705486030941016e-06,1.0,645.0,,,,[],[],13,595.2307692307693,32.99999999999996,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0, 159.0, 661.0000000000001, 543.0, 468.0, 1179.0, 454.9999999999999, 601.0, 471.0000000000002, 454.0, 1225.0, 381.0, 32.99999999999996]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,30.0,77.36410256410257,,0.0,77.36410256410261,,,22.999999999999957,0.0,50.0,0.0,0.0,,0.0,0.9828465955422301,0.6773800596210509,0.21291139919409008,0.5035155750628542,0.08301391110701364,,,,,,,0.0,1.0,0.1,0.16666666666666669,367,1.2694654812008555,0.6300779824649905,125,0,0.5,0.5,453,0,0.4919335081054478,0.5997859536967508,133,166.02309076350394,0.785499882734491,269.5,195.5885190298468,0.7186543341321034,213,rbio,0.6592833486770525,1.0,0.23850165592606323,4,160.75,,3.9851455468919994e-13,0.9828465955422301,0.6773800596210506,0.3165717277726355,0.6204437185245679,0.16461937355015216,0.9999999992657524,0.9999999999304173,0.9999999999304173,0.9999999999304172,,0.9999999960886088,,,,,1.0,,0.0,1.0,1.0,1.0,2.4999999977614062,0.8333333327597324,439,1.4007090878521888,0.6712940916950569,212,160.51323932934628,0.896309276919027,325.5,285.9231950844854,0.8430189795447848,109,705.2037037037037,681.5,445.68531164068423,270,0.6921122586705465,1.0,0.21552141893061744,4,82.75,109
rbio3.7,1,smooth,5.524052768230219e-27,324.38258287360503,8440904.429985097,0.5967741935483871,534.631556367945,109,raw,4.22740334073784e-14,-1.1154033252580615e-10,5.905832991759885,135279.81564609596,0.7039818124541686,3.705486030941016e-06,0.9999999999999998,645.0,,,,[],[],13,595.2307692307693,32.99999999999994,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0000000000002, 159.0, 661.0000000000002, 543.0, 468.0, 1179.0, 454.9999999999999, 601.0, 471.0000000000002, 454.0, 1225.0, 381.0, 32.99999999999994]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,30.0,77.36410256410258,,0.0,77.36410256410261,,,22.999999999999943,0.0,50.0,0.0,0.0,,0.0,0.980239514512765,0.547726662665831,0.054525726586941756,0.5035155750628542,0.17276049571066343,,,,,,,0.0,1.0,0.1,0.16666666666666669,366,1.1597803316434523,0.5756375910065916,174,0,0.5,0.5,385,0,0.45175359490781114,0.5507969192853535,178,115.4538147197109,0.8508348647032159,275.75,239.59632333068333,0.7472843574162074,127,rbio,0.6592833486770525,1.0,0.23850165592606323,4,96.25,,3.9851455468919994e-13,0.980239514512765,0.547726662665831,0.1790456011527877,0.6204437185245679,0.2463791286609853,0.999999999265747,0.9999999999304173,0.9999999999304173,0.9999999999304174,,0.9999999960886088,,,,,1.0,,0.0,1.0,1.0,1.0,2.4999999977614045,0.8333333327597319,454,1.298258979491309,0.6221945655817271,292,114.5512985522207,0.9260004531316404,373.0,355.41018766756036,0.8425221903901096,110,705.2037037037037,681.5,445.68531164068423,270,0.6921122586705465,1.0,0.21552141893061744,4,83.5,110
rbio3.3,1,reflect,5.7500867479720785e-27,324.2084170919362,8621328.115778055,0.6120689655172413,695.0276074998413,109,raw,4.1556971930923285e-14,-1.0955825135994287e-10,5.948574860920638,111888.53924422656,0.5372437964918758,3.705486030941016e-06,0.9999999999999998,645.0,,,,[],[],13,595.2307692307693,32.99999999999996,1225.0,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0, 159.0, 661.0000000000002, 543.0, 468.0, 1179.0, 454.99999999999966, 601.0, 471.0000000000002, 454.0, 1225.0, 381.0, 32.99999999999996]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0,-1231.0,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,0.0,77.36410256410261,30.0,77.36410256410255,,0.0,77.36410256410261,,,22.999999999999957,0.0,50.0,0.0,0.0,,0.0,0.9784058799191079,0.5979403896688653,0.11350393910298215,0.6415524074158422,0.098632050745664,,,,,,,0.0,1.0,0.1,0.16666666666666669,237,1.238839475601991,0.6148772762587531,136,0,0.5,0.5,426,0,0.48600693337049233,0.5925600253527958,140,135.78260811557078,0.8245702737524925,234.75,189.90984817814365,0.7606378500545408,91,rbio,0.6592833486770525,1.0,0.23850165592606323,4,69.25,,3.9851455468919994e-13,0.978405879919108,0.5979403896688651,0.23025632614311858,0.7259711916193796,0.17884760605373112,0.9999999992657524,0.9999999999304173,0.9999999999304173,0.9999999999304168,,0.9999999960886088,,,,,1.0,,0.0,1.0,1.0,1.0,2.499999997761406,0.8333333327597323,446,1.3630694049268204,0.6532551591428171,235,149.19953083036154,0.9036178741405934,340.5,307.81204111600584,0.841828316915258,111,705.2037037037037,681.5,445.68531164068423,270,0.6921122586705465,1.0,0.21552141893061744,4,84.25,111
db19,1,constant,2.393748479826683e-26,318.01437590352793,8418638.258122792,0.6164383561643836,261.94153820904836,109,raw,1.0739625295089586e-13,-1.0469236588761572e-10,5.6922942488168795,122676.36405486408,0.8678259654726084,3.7054860309410154e-06,1.0,644.9999999999997,,,,[],[],13,595.2307692307693,32.99999999999991,1225.0000000000002,"[5, 17, 23, 30, 41, 50, 58, 65, 74, 80, 87, 96, 107]","[1108.0, 159.0000000000001, 661.0000000000003, 542.9999999999998, 467.9999999999998, 1179.0, 455.0, 600.9999999999998, 471.0, 454.0000000000001, 1225.0000000000002, 381.0000000000002, 32.99999999999991]","[1, 8, 6, 29, 34, 34, 55, 61, 70, 70, 34, 95, 106]","[34, 18, 34, 34, 47, 70, 70, 70, 75, 81, 108, 108, 108]",47852172.0,1231.0000000000002,-1231.0000000000002,0.0,,,,DWT,uc1.l0063472831,0.0,,0.0,50.0,2.0,0.0,50,,2.2737367544323206e-13,77.36410256410261,30.0,77.36410256410258,,0.0,77.36410256410261,,,22.999999999999908,0.0,50.0,2.2737367544323206e-13,2.2737367544323206e-13,,3.410605131648481e-13,0.9131944010121932,0.29685845420299,0.0472471976607529,0.6809865909049782,0.13281935476569984,,,,,,,0.0,1.0,0.1,0.16666666666666669,496,1.0454918448074586,0.5189124099985339,260,0,0.5,0.5,376,0,0.41422119970932286,0.5050358497958093,232,120.68139873236471,0.8440808801907432,341.0,311.7157870282521,0.7017562023692734,246,db,0.8026137903946103,0.8082656817640927,0.19569064219454493,5,185.75,,3.9851455468919994e-13,0.9131944010121933,0.29685845420298995,0.17272566151284266,0.7561181434599156,0.20999247487433312,0.9999999992657334,0.9999999999304173,0.9999999999304173,0.9999999999304174,,0.9999999960886088,,,,,1.0,,0.0,1.0,1.0,1.0,2.4999999977614005,0.8333333327597305,487,1.1691529457990515,0.5603201061586859,465,15.556349186104045,0.9899506788203463,476.0,475.7457983193277,0.8412285693843333,112,678.8292181069959,679.5,419.391033302627,486,0.6662273906505101,0.9410025916239845,0.2513400490574476,3,84.75,112
