issue_number,dates,page_number,type_of_page,original_volumes,notes,start_issue,end_issue,link,htid,original_source,record_url,periodical_name,publication_type,id,metadata_schema_version,enumeration_chronology,type_of_resource,title,date_created,pub_date,language,access_profile,isbn,issn,lccn,oclc,page_count,feature_schema_version,access_rights,alternate_title,category,genre_ld,genre,contributor_ld,contributor,handle_url,source_institution_ld,source_institution,lcc,type,is_part_of,last_rights_update_date,pub_place_ld,pub_place,main_entity_of_page,publisher_ld,publisher,lowercase_periodical_name,publication_directory,volume_directory
108,November 1977,414.0,end_of_issue,no.103-108,,1977-11-01,1977-11-01,https://hdl.handle.net/2027/uc1.b4952552,uc1.b4952552,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,uc1.b4952552,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,no.103-108,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1980.0,eng,google,,0564-2302,sn 88036265,7186447.0,420.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,und,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/uc1.b4952552,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20181129.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,uc1_b4952552
110,January-March 1978,1.0,scanner_page,no.110-113,only had year,1978-01-01,1978-03-01,https://hdl.handle.net/2027/uc1.b4952553,uc1.b4952553,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,uc1.b4952553,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,no.110-113,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1980.0,eng,google,,0564-2302,sn 88036265,7186447.0,282.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,und,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/uc1.b4952553,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20181229.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,uc1_b4952553
110,January-March 1978,5.0,cover_page,no.110-113,,1978-01-01,1978-03-01,https://hdl.handle.net/2027/uc1.b4952553,uc1.b4952553,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,uc1.b4952553,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,no.110-113,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1980.0,eng,google,,0564-2302,sn 88036265,7186447.0,282.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,und,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/uc1.b4952553,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20181229.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,uc1_b4952553
110,January-March 1978,7.0,toc,no.110-113,,1978-01-01,1978-03-01,https://hdl.handle.net/2027/uc1.b4952553,uc1.b4952553,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,uc1.b4952553,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,no.110-113,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1980.0,eng,google,,0564-2302,sn 88036265,7186447.0,282.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,und,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/uc1.b4952553,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20181229.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,uc1_b4952553
111,April-June 1978,73.0,cover_page,no.110-113,only had year,1978-04-01,1978-06-01,https://hdl.handle.net/2027/uc1.b4952553,uc1.b4952553,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,uc1.b4952553,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,no.110-113,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1980.0,eng,google,,0564-2302,sn 88036265,7186447.0,282.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,und,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/uc1.b4952553,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20181229.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,uc1_b4952553
111,April-June 1978,75.0,toc,no.110-113,,1978-04-01,1978-06-01,https://hdl.handle.net/2027/uc1.b4952553,uc1.b4952553,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,uc1.b4952553,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,no.110-113,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1980.0,eng,google,,0564-2302,sn 88036265,7186447.0,282.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,und,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/uc1.b4952553,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20181229.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,uc1_b4952553
112,July-September 1978,141.0,cover_page,no.110-113,only had year,1978-07-01,1978-09-01,https://hdl.handle.net/2027/uc1.b4952553,uc1.b4952553,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,uc1.b4952553,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,no.110-113,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1980.0,eng,google,,0564-2302,sn 88036265,7186447.0,282.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,und,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/uc1.b4952553,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20181229.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,uc1_b4952553
112,July-September 1978,143.0,toc,no.110-113,,1978-07-01,1978-09-01,https://hdl.handle.net/2027/uc1.b4952553,uc1.b4952553,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,uc1.b4952553,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,no.110-113,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1980.0,eng,google,,0564-2302,sn 88036265,7186447.0,282.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,und,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/uc1.b4952553,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20181229.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,uc1_b4952553
113,October-December 1978,209.0,cover_page,no.110-113,only had year,1978-10-01,1978-12-01,https://hdl.handle.net/2027/uc1.b4952553,uc1.b4952553,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,uc1.b4952553,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,no.110-113,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1980.0,eng,google,,0564-2302,sn 88036265,7186447.0,282.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,und,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/uc1.b4952553,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20181229.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,uc1_b4952553
113,October-December 1978,211.0,toc,no.110-113,,1978-10-01,1978-12-01,https://hdl.handle.net/2027/uc1.b4952553,uc1.b4952553,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,uc1.b4952553,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,no.110-113,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1980.0,eng,google,,0564-2302,sn 88036265,7186447.0,282.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,und,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/uc1.b4952553,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20181229.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,uc1_b4952553
113,October-December 1978,276.0,end_of_issue,no.110-113,,1978-10-01,1978-12-01,https://hdl.handle.net/2027/uc1.b4952553,uc1.b4952553,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,uc1.b4952553,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,no.110-113,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1980.0,eng,google,,0564-2302,sn 88036265,7186447.0,282.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,und,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/uc1.b4952553,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20181229.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,uc1_b4952553
special,January 1979,1.0,scanner_page,no.114-118,only had year,1979-01-01,1979-01-01,https://hdl.handle.net/2027/uc1.b4952554,uc1.b4952554,"
                       University of California
                      ",https://catalog.hathitrust.org/Record/010744668,Tricontinental,News/politics magazines,uc1.b4952554,https://schemas.hathitrust.org/EF_Schema_MetadataSubSchema_v_3.0,no.114-118,http://id.loc.gov/ontologies/bibframe/Text,Tricontinental.,20200209.0,1980.0,eng,google,,0564-2302,sn 88036265,7186447.0,420.0,https://schemas.hathitrust.org/EF_Schema_FeaturesSubSchema_v_3.0,und,['Tricontinental bulletin'],Socialism. Communism. Anarchism,http://id.loc.gov/vocabulary/marcgt/doc,['document (computer)'],"{'id': 'http://www.viaf.org/viaf/126343983', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia, and Latin America.",http://hdl.handle.net/2027/uc1.b4952554,"{'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'NRLF'}",NRLF,HX3.B65,"['DataFeedItem', 'PublicationVolume']","{'id': 'http://www.worldcat.org/oclc/7186447', 'type': 'CreativeWorkSeries', 'journalTitle': 'Tricontinental (English ed. : monthly)'}",20181229.0,"{'id': 'http://id.loc.gov/vocabulary/countries/cu', 'type': 'http://id.loc.gov/ontologies/bibframe/Place', 'name': 'Cuba'}",Cuba,"['https://catalog.hathitrust.org/Record/010744668', 'http://catalog.hathitrust.org/api/volumes/brief/oclc/7186447.json', 'http://catalog.hathitrust.org/api/volumes/full/oclc/7186447.json']","{'id': 'http://catalogdata.library.illinois.edu/lod/entities/ProvisionActivityAgent/ht/Executive%20Secretariat%20of%20the%20Organization%20of%20Solidarity%20of%20the%20Peoples%20of%20Africa,%20Asia%20and%20Latin%20America', 'type': 'http://id.loc.gov/ontologies/bibframe/Organization', 'name': 'Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America'}","Executive Secretariat of the Organization of Solidarity of the Peoples of Africa, Asia and Latin America",tricontinental,datasets/ht_ef_datasets/tricontinental/volumes,uc1_b4952554
