wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_relative_prominences_total_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
db8,1,antireflect,2.152835708648368e-27,319.925047749934,1562872.141421962,0.6785714285714286,334.41348910162816,69,raw,2.8267243618282255e-14,-6.822198361788904e-11,5.377257752515395,53063.53293652541,0.863454520986986,1.3207638667392627e-05,1.0,323.0,,,,[],[],16,213.1875,25.0,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 268.0, 189.0, 25.0, 450.0, 204.00000000000006, 45.000000000000114, 51.99999999999994, 356.9999999999999, 49.0, 288.0, 41.99999999999994, 205.99999999999994, 408.0, 109.0, 370.0]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,0.0,79.3125,486.0,79.31250000000001,,0.0,79.3125,,,17.0,0.0,34.0,0.0,0.0,,0.0,0.9450152911527006,0.8730992401351159,0.0025803025209583295,0.7990196078431374,0.0128068097600594,,,,,,,0.0,0.0,0.0,617,1.329579513060936,0.90731196482549,30,0,0.0,0.0,421,0,0.5265042502823943,0.8960413242932195,30,293.44448651604733,0.5274645949822104,274.5,56.60694374325802,0.5427178047374821,495,db,0.9607397529157442,0.8667375194865046,0.06746091711302768,5,372.5,,,7.822631431508853e-13,0.9450152911527006,0.8730992401351159,0.0035705052611360363,0.8253424657534247,0.01469902008928137,1.0218714763254866e-11,0.9999999999916266,0.9999999999916266,0.9999999999916273,,0.9999999999653152,,,,,1.0,,0.0,1.0,1.0,1.0,2.1999999999781874,0.8148148148047166,390,1.3413606417270634,0.9145645762123107,71,225.56706319850866,0.8183840070865469,230.5,120.13015184381779,0.8163981227059144,79,528.3398692810457,496.5,346.3863031290249,306,0.6356844609028862,0.8648090572965405,0.2955781601790175,2,59.75,79
rbio3.5,1,zero,1.1619349495568387e-27,322.60333848423556,1302691.249925007,0.6375,296.33066356410427,69,raw,2.121330486472184e-14,-6.881606395836596e-11,5.333126069860787,25308.662699432374,0.6042017742246396,1.3207638667392627e-05,1.0,322.99999999999994,,,,[],[],16,213.1875,25.0,449.99999999999994,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 268.0, 189.0, 25.0, 449.99999999999994, 203.99999999999991, 45.00000000000006, 52.0, 356.9999999999999, 49.00000000000006, 287.9999999999999, 41.99999999999994, 206.00000000000006, 408.0, 109.0, 369.99999999999994]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,0.0,79.3125,486.0,79.31250000000001,,0.0,79.3125,,,17.0,0.0,34.0,5.684341886080802e-14,0.0,,5.684341886080802e-14,0.9739925615140981,0.8577468377969827,0.00018907789831639908,0.5678921568627447,0.003494852729131779,,,,,,,0.0,0.0,0.0,322,1.241918298592859,0.8474914968078135,135,0,0.0,0.0,403,0,0.48066309736025475,0.8180256817804558,141,133.78932443709152,0.7845582537244903,250.25,199.13787608465213,0.6907895938509729,92,rbio,0.6645997696604647,0.9500318207572005,0.24977061501051454,3,69.75,,,7.822631431508853e-13,0.973992561514098,0.8577468377969827,0.001181654561106327,0.6244863013698627,0.005404911825396915,1.0218714763254866e-11,0.9999999999916266,0.9999999999916266,0.9999999999916273,,0.9999999999653152,,,,,1.0,,0.0,1.0,1.0,1.0,2.1999999999781874,0.8148148148047166,460,1.2658162683658418,0.8630570206310069,429,21.920310216782973,0.9823507969269059,444.5,443.9595050618672,0.8122301488660294,80,555.837037037037,510.5,400.5350085160476,270,0.668768320890794,1.0,0.2318621753764442,4,61.0,80
bior1.3,1,reflect,3.5333651583186236e-27,317.7732714111429,1365162.3692821453,0.6621621621621622,327.1527545837104,69,raw,4.809035617390821e-14,-7.218281528054175e-11,5.24062039709936,17455.472664810084,0.5871342193466796,1.3207638667392622e-05,1.0,323.00000000000006,,,,[],[],16,213.18750000000003,24.999999999999943,450.0000000000001,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 268.0000000000001, 189.00000000000006, 24.999999999999943, 450.0000000000001, 204.0, 45.0, 52.0, 357.00000000000006, 49.00000000000006, 288.00000000000006, 42.0, 206.00000000000006, 408.0, 109.0, 370.00000000000006]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.000000001,460.0000000000001,-460.0000000000001,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,34.0,6.0,0.0,34.0,,1.1368683772161603e-13,79.31249999999997,486.00000000000045,79.31249999999997,,0.0,79.31249999999997,,,17.000000000000057,0.0,34.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.9217345457400236,0.8255662314532805,0.0007632264376319392,0.7066772655007949,0.000860051429993331,,,,,,,6.70735797169495e-05,3.353678985847475e-05,6.70735797169495e-05,242,1.2492203831617856,0.852474477240704,128,0,6.70735797169495e-05,6.70735797169495e-05,255,0,0.49112026411234483,0.835822410942418,119,72.4568837309472,0.8833222484203749,186.0,164.81482530281195,0.7919026701039072,41,bior,0.7773306480916924,0.9625172382852065,0.16711337485025335,4,31.75,,,7.822631431508853e-13,0.9217345457400234,0.8255662314532805,0.0017552331062074596,0.745094409477971,0.002775160802418157,1.0223155655353366e-11,0.999999999991626,0.999999999991626,0.9999999999916265,,0.9999999999653162,,,,,1.0,,6.70735797169495e-05,1.0,1.0,1.0,2.2000335367680472,0.814827235837998,232,1.2658492878361483,0.8630795339185807,428,138.59292911256333,0.8884114902475335,330.0,300.8969696969697,0.811355503577873,81,584.1037037037037,540.0,324.68714765509674,270,0.7027780214760876,0.810633629399933,0.2648652961467588,3,61.5,81
db8,1,periodic,2.195091214528033e-27,319.84063091794974,1479560.5073623522,0.6666666666666666,334.41348910162816,69,raw,3.130507125667689e-14,-6.83426648606658e-11,5.424664705466806,17052.24859886204,0.5707972838491329,1.3207638667392627e-05,1.0,323.0,,,,[],[],16,213.1875,25.0,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.00000000000006, 267.9999999999999, 189.0, 25.0, 450.0, 204.00000000000006, 45.000000000000114, 51.99999999999994, 356.9999999999999, 49.0, 288.0, 41.99999999999994, 205.99999999999994, 408.0, 109.00000000000011, 370.0000000000001]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,0.0,79.3125,486.0,79.3125,,0.0,79.3125,,,17.0,0.0,34.0,0.0,0.0,,0.0,0.944101958879945,0.889591034047239,0.001814616656905532,0.7320261437908494,0.0007247668783499943,,,,,,,0.0,0.0,0.0,589,1.305264364947719,0.8907191814733787,46,0,0.0,0.0,479,0,0.5136517040506579,0.8741679727678555,61,281.09473492045345,0.547351473558046,293.75,95.42428938528379,0.5371620491783788,511,db,0.9607397529157442,0.8667375194865046,0.06746091711302768,5,384.5,,,7.822631431508853e-13,0.9441019588799449,0.889591034047239,0.0028055795427296666,0.7671232876712326,0.0026401355585056016,1.0218714763254866e-11,0.9999999999916266,0.9999999999916266,0.9999999999916269,,0.9999999999653152,,,,,1.0,,0.0,1.0,1.0,1.0,2.1999999999781874,0.8148148148047166,412,1.3205648514150812,0.9003856204847965,124,203.64675298172568,0.8360332101596412,268.0,190.6268656716418,0.8101261058849736,82,528.3398692810457,496.5,346.3863031290249,306,0.6356844609028862,0.8648090572965405,0.2955781601790175,2,62.0,82
coif5,1,antireflect,5.0755110568501906e-27,316.20035885153175,2039791.5946807049,0.6326530612244898,322.4625202161243,69,raw,5.096728192467598e-14,-7.045208860745358e-11,5.559853859615113,73305.70609409841,0.8971682372210669,1.3207638667392627e-05,1.0,323.0,,,,[],[],16,213.1875,24.999999999999886,450.0000000000001,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 268.00000000000006, 189.00000000000006, 24.999999999999886, 450.0000000000001, 203.99999999999994, 45.00000000000017, 52.0, 356.9999999999999, 49.0, 287.9999999999999, 42.00000000000017, 205.99999999999994, 408.0000000000001, 109.0, 370.0]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.000000001,460.00000000000006,-460.00000000000006,0.0,,,,DWT,inu.32000013032828,9.313225746154785e-10,,0.0,34.0,6.0,0.0,34.0,,5.684341886080802e-14,79.3125,486.0,79.31250000000003,,0.0,79.3125,,,17.000000000000114,0.0,34.0,1.1368683772161603e-13,5.684341886080802e-14,,0.0,0.904716709733293,0.9366202466535258,0.006963489668514783,0.5406162464985995,0.019598203308136698,,,,,,,6.70735797169495e-05,3.353678985847475e-05,6.70735797169495e-05,259,1.2387076739236906,0.8453005498593351,137,0,6.70735797169495e-05,6.70735797169495e-05,253,0,0.481702979172414,0.8197954245234171,139,68.17624219623724,0.8902153909883458,197.0,179.3152047596254,0.7864925586181664,47,coif,0.566413539530329,0.6920306630483438,0.39590132341426654,2,35.75,,,7.822631431508853e-13,0.9047167097332929,0.9366202466535258,0.007949340936653998,0.6007827788649708,0.02147739618024031,1.0227485525149405e-11,0.9999999999916266,0.9999999999916266,0.9999999999916276,,0.9999999999653152,,,,,1.0,,6.70735797169495e-05,1.0,1.0,1.0,2.200033536768049,0.8148272358379987,220,1.2640188896533848,0.8618315344721653,434,151.32085117392117,0.8781635658825111,327.0,291.98776758409787,0.8074392708639608,83,662.4222222222222,608.0,375.132305582491,90,0.7970087773168398,0.9365780708466117,0.1611204346242286,5,63.5,83
rbio3.5,1,symmetric,1.162117873824716e-27,322.6026548250734,1443328.629938714,0.625,336.35658764908806,69,raw,2.1264793468762428e-14,-6.887268533262184e-11,5.533952839851261,21123.377714555267,0.634361447569153,1.3207638667392627e-05,1.0,322.99999999999994,,,,[],[],16,213.18749999999997,25.0,449.99999999999994,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 268.0, 189.0, 25.0, 449.99999999999994, 203.99999999999991, 45.00000000000006, 52.0, 356.9999999999999, 49.00000000000006, 287.9999999999999, 41.99999999999994, 206.00000000000006, 407.9999999999999, 109.0, 369.99999999999994]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,0.0,79.31250000000003,485.99999999999955,79.31250000000003,,0.0,79.31250000000003,,,17.0,0.0,34.0,5.684341886080802e-14,0.0,,5.684341886080802e-14,0.9739851647904625,0.9276098746834673,0.0014816231118320573,0.49754901960784303,0.0020906597493614604,,,,,,,0.0,0.0,0.0,324,1.2487927195148087,0.8521826373469547,129,0,0.0,0.0,408,0,0.48054326838859324,0.8178217485540883,142,137.5290878323564,0.7785360904470912,250.75,196.738163380809,0.6873759357227405,99,rbio,0.6645997696604647,0.9500318207572005,0.24977061501051454,3,75.0,,,7.822631431508853e-13,0.9739851647904624,0.9276098746834673,0.002472916581784044,0.5633561643835616,0.00400341034358952,1.0218714763254866e-11,0.9999999999916271,0.9999999999916271,0.9999999999916276,,0.9999999999653142,,,,,1.0,,0.0,1.0,1.0,1.0,2.1999999999781874,0.8148148148047166,457,1.2763763243979982,0.8702570627892383,354,72.8319984622144,0.9413590994668161,405.5,398.9593094944513,0.807434783227772,84,555.837037037037,510.5,400.5350085160476,270,0.668768320890794,1.0,0.2318621753764442,4,64.0,84
rbio2.6,1,antisymmetric,1.2819332692843711e-27,322.17650244682574,1426738.0053036534,0.6341463414634146,308.07860398960014,69,raw,2.389071227483237e-14,-7.055267481348463e-11,5.4163771936371345,51818.007561399434,0.8112296083206261,1.3207638667392627e-05,1.0,323.00000000000006,,,,[],[],16,213.1875,25.0,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 268.00000000000006, 189.0, 25.0, 450.0, 204.0, 45.0, 52.00000000000006, 357.0, 48.99999999999994, 288.00000000000006, 42.0, 206.00000000000006, 408.0, 109.00000000000006, 370.0]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,0.0,79.3125,486.0,79.31249999999999,,0.0,79.3125,,,17.0,0.0,34.0,0.0,0.0,,5.684341886080802e-14,0.9693744880922679,0.8867079983609062,0.0013291449267350903,0.5490196078431372,0.012388927108293205,,,,,,,0.0,0.0,0.0,301,1.2502066784797536,0.8531475302879667,126,0,0.0,0.0,410,0,0.48376403326626793,0.8233030688372215,133,137.89005281987048,0.7779548263770202,242.5,188.5317240516733,0.6937278157649996,90,rbio,0.6645997696604647,0.9500318207572005,0.24977061501051454,3,68.25,,,7.822631431508853e-13,0.9693744880922678,0.8867079983609062,0.0023205897715968386,0.6080855329101236,0.01428193841738203,1.0218714763254866e-11,0.9999999999916266,0.9999999999916266,0.9999999999916267,,0.9999999999653152,,,,,1.0,,0.0,1.0,1.0,1.0,2.1999999999781874,0.8148148148047166,461,1.2750859754528492,0.869377278934341,367,66.46803743153546,0.9464830616493273,414.0,408.6642512077295,0.8065748641579971,85,555.837037037037,510.5,400.5350085160476,270,0.668768320890794,1.0,0.2318621753764442,4,64.75,85
haar,1,periodization,2.3658104887257853e-27,319.5153571047487,1335542.8079082333,0.6714285714285714,333.3773713843218,69,raw,4.091637806020762e-14,-7.179301597659584e-11,5.177852749498056,15111.808163265307,0.5752597846852022,1.3207638667392624e-05,1.0,323.00000000000006,,,,[],[],16,213.1875,25.0,450.00000000000006,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.00000000000006, 268.0, 189.0, 25.0, 450.00000000000006, 204.00000000000006, 45.0, 52.0, 357.00000000000006, 48.99999999999994, 288.00000000000006, 41.99999999999994, 206.00000000000003, 408.00000000000006, 109.0, 370.00000000000006]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.00000000000006,-460.00000000000006,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,5.684341886080802e-14,79.3125,486.0,79.31249999999999,,0.0,79.3125,,,17.0,0.0,34.0,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9405827191253159,0.803730803438102,0.000491004200012382,0.7588235294117645,7.373526469097889e-05,,,,,,,0.0,0.0,0.0,339,1.270019441164829,0.8666678624409735,86,0,0.0,0.0,362,0,0.5007403582879772,0.8521945521365979,78,155.3369992414342,0.7498599046031655,216.25,132.62290231294753,0.7008156205785554,79,haar,0.3003528998762079,0.2935386684325232,0.7016913695568975,1,59.5,,,7.822631431508853e-13,0.9405827191253159,0.803730803438102,0.001483281121126838,0.7904109589041093,0.001990351814824008,1.0218714763254866e-11,0.9999999999916266,0.9999999999916266,0.9999999999916267,,0.9999999999653152,,,,,1.0,,0.0,1.0,1.0,1.0,2.1999999999781874,0.8148148148047166,456,1.283917198042612,0.8753985703708066,299,111.01576464628796,0.9106153263717488,377.5,361.1761589403974,0.8033350383871627,86,192.33333333333334,157.5,192.8992422148382,18,0.23141034478436878,0.4816039500005644,0.6935315736507726,1,64.75,86
rbio2.6,1,symmetric,1.2797381780698432e-27,322.18394537035965,1433389.2381848567,0.6341463414634146,327.0872323015987,69,raw,2.3787735066751194e-14,-7.055267481348463e-11,5.444443971965651,17854.533064924486,0.5093263319158007,1.3207638667392627e-05,1.0,323.00000000000006,,,,[],[],16,213.1875,25.0,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 268.00000000000006, 189.0, 25.0, 450.0, 204.0, 45.0, 52.00000000000006, 357.0, 48.99999999999994, 288.00000000000006, 42.0, 206.00000000000006, 408.0, 109.00000000000006, 370.0]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,0.0,79.3125,486.0,79.31249999999999,,0.0,79.3125,,,17.0,0.0,34.0,0.0,0.0,,5.684341886080802e-14,0.9694550154244053,0.8964717881671305,0.0013902739041359734,0.5490196078431372,0.0009939390420364166,,,,,,,0.0,0.0,0.0,292,1.250609459044346,0.8534223898370676,124,0,0.0,0.0,387,0,0.4834661248761691,0.8227960677479823,135,127.37477510611484,0.794887640730894,234.5,186.2148810705072,0.7086354467744647,71,rbio,0.6645997696604647,0.9500318207572005,0.24977061501051454,3,54.0,,,7.822631431508853e-13,0.9694550154244052,0.8964717881671305,0.002381658062326825,0.6080855329101236,0.0029087917843254522,1.0218714763254866e-11,0.9999999999916266,0.9999999999916266,0.9999999999916267,,0.9999999999653152,,,,,1.0,,0.0,1.0,1.0,1.0,2.1999999999781874,0.8148148148047166,467,1.2754974622473862,0.8696578382665264,360,75.66042558696059,0.9390817829412555,413.5,406.5779927448609,0.8030755130487277,87,555.837037037037,510.5,400.5350085160476,270,0.668768320890794,1.0,0.2318621753764442,4,66.25,87
rbio2.8,1,antisymmetric,1.7392439389777115e-27,320.85155164786454,1453511.5049072525,0.6511627906976745,327.0872323015987,69,raw,2.976041313545928e-14,-7.098499565927367e-11,5.50480517317799,58259.366990870054,0.8238941129197451,1.3207638667392627e-05,1.0,323.00000000000006,,,,[],[],16,213.1875,25.0,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0000000000001, 268.00000000000006, 189.0, 25.0, 450.0, 204.0, 45.0, 52.0, 357.0, 48.99999999999994, 288.0, 42.0, 205.99999999999994, 408.0, 109.00000000000003, 370.0]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,0.0,79.3125,486.0,79.31249999999999,,0.0,79.3125,,,17.0,0.0,34.0,0.0,0.0,,5.684341886080802e-14,0.9550394284121021,0.9174700685607764,0.0015752100820893965,0.644778841769266,0.014550049164192003,,,,,,,0.0,0.0,0.0,350,1.2962778527420773,0.8845867388731931,60,0,0.0,0.0,466,0,0.5066827195976853,0.862307673340318,66,204.75269635994215,0.6702855131079837,235.5,108.6329301705999,0.6455292299839435,186,rbio,0.6645997696604647,0.9500318207572005,0.24977061501051454,3,140.25,,,7.822631431508853e-13,0.9550394284121021,0.9174700685607764,0.002566410642231573,0.6913029627269832,0.016438918125544526,1.0218714763254866e-11,0.9999999999916266,0.9999999999916266,0.9999999999916267,,0.9999999999653152,,,,,1.0,,0.0,1.0,1.0,1.0,2.1999999999781874,0.8148148148047166,434,1.3161386489900113,0.8973677535374691,137,210.0107140124046,0.83090924797713,285.5,208.25919439579684,0.8005190362268902,88,555.837037037037,510.5,400.5350085160476,270,0.668768320890794,1.0,0.2318621753764442,4,67.0,88
db8,1,symmetric,2.409658701193443e-27,319.43560128956307,1407276.6840508617,0.6904761904761905,323.12443965409386,69,raw,3.219164065750074e-14,-6.79860612251562e-11,5.404350382995616,16351.529985585483,0.607864467298158,1.3207638667392627e-05,1.0,323.0,,,,[],[],16,213.1875,25.0,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[348.9999999999999, 268.0000000000001, 189.0, 25.0, 450.0, 204.00000000000006, 45.000000000000114, 51.99999999999994, 356.9999999999999, 49.0, 288.0, 41.99999999999994, 205.99999999999994, 408.00000000000006, 109.0, 370.00000000000006]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34.0,6.0,0.0,34.0,,0.0,79.3125,486.0,79.3125,,0.0,79.3125,,,17.0,0.0,34.0,0.0,0.0,,0.0,0.9397198158602114,0.8825241462005838,0.0011502832497646094,0.8660130718954248,0.0004896707830750807,,,,,,,0.0,0.0,0.0,558,1.352270201312701,0.9227962083315857,20,0,0.0,0.0,430,0,0.5379793975978119,0.9155705231391007,20,278.608446868839,0.5513551580211933,257.0,38.41806100392282,0.5687532633906288,416,db,0.9607397529157442,0.8667375194865046,0.06746091711302768,5,313.25,,,7.822631431508853e-13,0.9397198158602112,0.8825241462005838,0.0021419056621268754,0.8835616438356162,0.002405490085524518,1.0218714763254866e-11,0.9999999999916266,0.9999999999916266,0.9999999999916269,,0.9999999999653152,,,,,1.0,,0.0,1.0,1.0,1.0,2.1999999999781874,0.8148148148047166,419,1.3605517690161733,0.9276494429142313,43,265.87214972614186,0.7859322465973093,231.0,77.99567099567099,0.7999709542165291,89,528.3398692810457,496.5,346.3863031290249,306,0.6356844609028862,0.8648090572965405,0.2955781601790175,2,67.25,89
