signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
smoothed,bior3.7,11303.979916838678,0.6153846153846154,7.888882766248489,8.654814385281968,78,1,False,False,133.3310581614038,,6.159198389949967,57295.24355347691,1.0,9.117371168988192e-05,0.8970895654691717,476.2766321009849,,,,[],[],10,177.7998525687231,20.016283648975218,698.2799962394224,"[4, 7, 14, 26, 32, 40, 51, 60, 70, 74]","[161.50244649899406, 20.016283648975218, 123.09877977344689, 241.01239178622865, 114.67148598900343, 167.71029506330905, 147.83358559221205, 47.47602281433166, 56.39723828130781, 698.2799962394224]","[1, 6, 1, 1, 29, 37, 45, 55, 55, 1]","[9, 9, 18, 55, 55, 55, 55, 63, 72, 77]",16394972.556393685,644.3925727109473,-644.3925727109473,0.0,,,,SWT,inu.32000013032836,8311890.396393685,,0.0,8.0,1.0,0.0,-1.0,,249.39257271094732,73.62207479094535,840.3985256872313,77.79111790749238,,0.0,73.62207479094535,,,16.61628364897524,0.0,3.5,303.2799962394224,249.39257271094732,,139.17663210098488,0.6583897888565717,0.3890785683073378,0.8138104835306855,0.008017806453684079,0.0,0.27272727272727315,0.9192974980404344,0.7596852173117208,0.1165985365805765,0.7394813021032394,0.7394813021032394,0.7182914842166066,,0.0,0.959427506452632,0.9385106144131505,0.8128097579636657,,,,,0.2,,0.8050640384920134,0.4430379746835443,0.0,0.42622950819672134,0.0,0.5549903048734497,0.5549903048734497,0.0,0.17333333333333334,2.8756512830659022,0.7663165490275594,10,1.5872196957261975,0.6220671489261468,31,0,0.4545692204603122,0.657753711861223,15,0,0.4776258294034634,0.6465966029600919,20,8.981462390204987,0.9152692227339152,19.0,16.06911447084233,0.8680119698575237,11,bior,24.133333333333333,22.0,12.129460397058457,15,0.30034163006344555,0.43387030667538645,0.6595997669529721,1,8.5
smoothed,sym12,19919.425412350298,0.6282051282051282,14.588426140238434,9.069371099723863,78,1,False,False,130.86012448629543,,6.183843106914891,55828.52408941508,1.0,0.00010512182800333771,0.9313039440709862,464.2549408267837,,,,[],[],9,181.46203427346953,37.07422512239549,666.3200700091237,"[5, 14, 26, 32, 40, 52, 61, 70, 74]","[119.05787306687472, 101.40670023334786, 225.89586753160745, 80.78349976213343, 158.11568184056205, 134.31149581807767, 37.07422512239549, 110.19289507710351, 666.3200700091237]","[1, 1, 1, 30, 37, 45, 56, 1, 1]","[10, 18, 56, 37, 56, 56, 63, 72, 77]",16164184.452613229,654.9753068434698,-654.9753068434698,0.0,,,,SWT,inu.32000013032836,8081102.292613229,,0.1111111111111111,0.0,0.0,0.3333333333333333,9.0,,259.97530684346975,77.28425649569176,695.5583084612258,77.28425649569178,,0.0,77.28425649569176,,,33.67422512239551,0.2222222222222222,4.5,271.3200700091237,259.97530684346975,,127.15494082678367,0.3490079757182192,0.5725411994907801,0.9123293471082452,0.21818569515151684,0.049769689092773226,0.36363636363636376,0.9461284600196213,0.30503152039487913,0.38905242635694937,0.7768292939243215,0.7768292939243215,0.711611784844425,,0.0,0.8765022738087357,0.7675941615832547,0.720803871773204,,,,,0.0,,0.4330717218341583,0.24050632911392403,0.19999999999999996,0.459016393442623,0.3999999999999999,0.6152866177978169,0.6152866177978169,1.0,0.44,2.859349773589463,0.7619724491154845,11,1.6037585905701375,0.628549114333747,28,0,0.523466154788975,0.7574463708684632,8,0,0.46457878132654984,0.6289338710770073,29,11.045361017187261,0.8957984809699315,19.0,13.980825670123263,0.8582765989755319,12,sym,34.31578947368421,32.0,27.95641971906939,19,0.42706326577791476,1.0,0.40105571395545964,3,9.75
smoothed,rbio3.1,184410.25509271916,0.6794871794871795,40.466561432184974,7.172197624960928,78,1,False,False,136.05938975243274,,6.275520253131176,58070.50255095331,1.0,6.504057630700284e-05,0.5859844302418293,480.9917102326193,,,,[],[],9,179.87618002083795,24.147696577520605,564.9783181680515,"[4, 13, 20, 24, 32, 38, 49, 58, 67]","[209.26825189215862, 564.9783181680515, 24.147696577520605, 92.13601358860711, 118.47574118780608, 168.04392654898305, 124.30937213259506, 258.7303712361578, 58.79592885566143]","[0, 0, 18, 18, 28, 36, 44, 53, 62]","[9, 75, 21, 53, 36, 53, 53, 75, 75]",16515912.959999997,564.9783181680515,-564.9783181680515,0.0,,,,SWT,inu.32000013032836,8432830.799999997,,0.0,-4.5,0.0,0.0,-4.5,,169.9783181680515,75.69840224306019,681.2856201875416,75.69840224306014,,0.0,75.69840224306019,,,20.747696577520628,0.0,-4.5,169.9783181680515,169.9783181680515,,143.8917102326193,1.0,0.04534371044765073,0.4614685402949669,1.0,1.0,0.7272727272727275,0.6753284301827489,1.0,0.1825865413118936,0.7606562920276791,0.7606562920276791,0.6907125224246567,,0.0,0.991951960964205,0.7507518970602838,0.4290623446168523,,,,,0.0,,1.0,0.12658227848101264,0.0,0.1639344262295082,0.0,0.10251869568331412,0.10251869568331412,0.0,0.07999999999999996,2.3903257444026207,0.6369848062903564,17,2.551524700293466,1.0,1,0,0.3412184414727999,0.4937371171038867,36,0,0.7386766760247618,1.0,1,16.640813281407453,0.8430111954584203,13.75,1.9169929522317934,0.8566471071631724,13,rbio,39.0,38.0,22.398979568593873,15,0.4853587115666178,0.8012105911156884,0.41988572456866097,2,10.25
smoothed,bior3.5,11303.979916838678,0.6153846153846154,7.888882766248489,8.65436480749944,78,1,False,False,133.39188269490919,,6.160539886189506,57308.13931560099,1.0,8.596231559708861e-05,0.897435621619246,477.3155836112086,,,,[],[],10,175.9779960901998,14.297367659288284,695.8256658907582,"[4, 7, 14, 26, 32, 40, 51, 60, 68, 74]","[154.53763460114726, 14.297367659288284, 125.52471191275947, 238.93966777052663, 113.29507916126897, 167.44564792083855, 147.05777068140821, 46.05309126063787, 56.803324043364796, 695.8256658907582]","[1, 6, 1, 1, 29, 37, 45, 56, 56, 1]","[9, 9, 18, 56, 56, 56, 56, 63, 72, 77]",16396984.295285039,651.2812532390425,-651.2812532390425,0.0,,,,SWT,inu.32000013032836,8313902.1352850385,,0.0,-5.5,1.0,0.0,-1.0,,256.2812532390425,71.80021831242205,822.1799609019981,75.95215306633136,,0.0,71.80021831242205,,,10.897367659288307,0.0,12.5,300.82566589075816,256.2812532390425,,140.21558361120856,0.6660055353449368,0.3205319332035983,0.8137036419558628,0.019457963496718828,0.0,0.27272727272727315,0.9195688757414111,0.7636826456324952,0.02525451894970354,0.7209014810171129,0.7209014810171129,0.6940565907941031,,0.0,0.9665941599397264,0.9170120794870056,0.8057442585909254,,,,,0.2,,0.808306629416099,0.10126582278481008,0.0,0.7213114754098362,0.0,0.5942393336741967,0.5942393336741967,0.0,0.17333333333333334,2.8317829152060976,0.7546263081183919,12,1.5763039251269095,0.6177890125639817,32,0,0.4468422498937867,0.6465729205915725,16,0,0.47195973351278697,0.6389259994679539,26,9.146948489341495,0.9137080331194198,21.5,18.55762081784387,0.8554389222200873,14,bior,24.133333333333333,22.0,12.129460397058457,15,0.30034163006344555,0.43387030667538645,0.6595997669529721,1,10.75
smoothed,dmey,20284.858101555998,0.6153846153846154,13.028608949360095,9.285767447561025,78,1,False,False,131.85634723185598,,6.180691347881535,55778.10132354826,1.0,0.0001049380591678007,0.9775236697378771,474.12093841732434,,,,[],[],10,154.23309378208046,34.31948639346365,608.9320778652248,"[1, 5, 15, 25, 33, 41, 51, 60, 69, 73]","[91.19572236330096, 138.75602479357372, 227.30021724129705, 88.60452766205327, 89.07025274892112, 108.76175681772787, 116.55679167174156, 34.31948639346365, 38.83408026350048, 608.9320778652248]","[0, 0, 0, 19, 29, 38, 46, 55, 55, 0]","[2, 11, 55, 55, 55, 55, 55, 64, 71, 77]",16192880.793633847,559.0509122747137,-559.0509122747137,0.0,,,,SWT,inu.32000013032836,8109798.633633846,,0.0,12.5,1.0,0.0,17.0,,164.0509122747137,50.055316004302696,604.7309378208047,53.87282118589279,,0.0,50.055316004302696,,,30.91948639346367,0.0,3.5,213.93207786522476,164.0509122747137,,137.02093841732432,0.47374349671421323,0.570124047716342,0.963755657498496,0.19130778283190872,0.05188071995421606,0.27272727272727315,0.9823740314061211,0.2894014715192516,0.345053020966528,0.49914065672450514,0.49914065672450514,0.40308297183970965,,0.0,0.9445576020315997,0.6604147309869594,0.5555959474543712,,,,,0.2,,0.4793254853557744,0.5569620253164557,0.0,0.42622950819672134,0.0,0.0687466367712336,0.0687466367712336,0.0,0.6533333333333333,2.180356549517404,0.5810312663830467,33,1.630809019482385,0.6391507867020907,21,0,0.3533516229151626,0.5112936184488706,28,0,0.4744143100459777,0.6422489371115252,25,5.057996968497839,0.9522830474670015,26.75,26.035502958579883,0.8499622784504819,15,dmey,15.0,15.0,,1,0.18667642752562225,,,6,12.75
smoothed,bior6.8,18729.541761732242,0.6153846153846154,12.288992732220446,9.336180120147793,78,1,False,False,131.27792556289197,,6.176897011928,55905.8078982611,1.0,9.888713410856466e-05,0.9837136779448159,473.8758051964325,,,,[],[],10,155.73624750253128,36.25869132599394,588.515762319563,"[1, 6, 15, 25, 33, 41, 51, 60, 69, 75]","[89.51351799644036, 126.18039539136902, 588.515762319563, 85.5889087317093, 87.828352219029, 113.50424883780778, 114.9565153533768, 36.25869132599394, 215.43940978613836, 99.57667306388527]","[0, 0, 0, 19, 29, 38, 46, 55, 55, 74]","[2, 11, 77, 55, 55, 55, 55, 64, 77, 77]",16173695.306899026,558.8026388763616,-558.8026388763616,0.0,,,,SWT,inu.32000013032836,8090613.146899026,,0.0,12.5,1.0,0.0,21.5,,163.80263887636158,51.55846972475352,619.762475025313,56.19846526766737,,0.0,51.55846972475352,,,32.85869132599396,0.0,3.5,193.515762319563,163.80263887636158,,136.7758051964325,0.4013202072891139,0.49053490409912576,0.9757361635188663,0.1589500334002717,0.04289597149120677,0.27272727272727315,0.9872282442148383,0.32898795532644415,0.37602650787669667,0.5144702545935749,0.5144702545935749,0.43373159284591634,,0.0,0.9428666811031255,0.6781524634260536,0.49682168148807737,,,,,0.2,,0.4484016485557477,0.5569620253164557,0.0,0.42622950819672134,0.0,0.06733207127895396,0.06733207127895396,0.0,0.7733333333333333,2.1946494687889966,0.5848401081004814,29,1.5894986228809531,0.6229603118081262,30,0,0.3608961163270657,0.5222103684671994,23,0,0.45729759400839254,0.61907680159792,33,4.193248541803041,0.9604410514924241,28.75,28.249109635191065,0.8446073181990422,16,bior,24.133333333333333,22.0,12.129460397058457,15,0.30034163006344555,0.43387030667538645,0.6595997669529721,1,12.25
smoothed,bior2.8,16270.244355766816,0.6153846153846154,7.705420376335729,9.334007698144031,78,1,False,False,131.2291832306165,,6.1672096042501705,56649.225806909446,1.0,0.00010693096284219543,0.987902424691532,474.6133860954476,,,,[],[],10,153.3455692683069,39.447236181668245,595.5603239240374,"[1, 5, 15, 25, 33, 40, 51, 60, 69, 75]","[77.09209239532443, 126.37639924307774, 595.5603239240374, 85.92846713290226, 94.3056713097871, 124.3654262272853, 114.62881962157905, 39.447236181668245, 212.33050244946793, 63.4207541979394]","[0, 0, 0, 19, 30, 38, 46, 55, 55, 74]","[2, 11, 77, 55, 55, 55, 55, 64, 77, 77]",16200229.09115303,561.2427452038423,-561.2427452038423,0.0,,,,SWT,inu.32000013032836,8117146.931153029,,0.0,12.5,1.0,0.0,12.5,,166.24274520384233,49.167791490529126,595.855692683069,53.86816258084859,,0.0,49.167791490529126,,,36.04723618166827,0.0,-1.0,200.56032392403745,166.24274520384233,,137.51338609544757,0.39521725467331364,0.5963371465737761,0.975219890257415,0.07633670813861629,0.02868910693088557,0.27272727272727315,0.9905130650794681,0.5594326373552291,0.42695477785631686,0.4900894241659283,0.4900894241659283,0.40302157817180656,,0.0,0.9479544899853731,0.6499416355581491,0.5171014884116778,,,,,0.2,,0.49116972764069,0.5569620253164557,0.0,0.27868852459016397,0.0,0.08123485035741118,0.08123485035741118,0.0,0.5333333333333333,2.148855893906232,0.5726368293237929,35,1.664180352128115,0.6522297636141668,16,0,0.3415431183283691,0.4942069188354905,35,0,0.4868091352169971,0.6590287077111913,13,11.89887949906769,0.8877464198201162,24.75,20.34940600978337,0.8271279268911902,17,bior,24.133333333333333,22.0,12.129460397058457,15,0.30034163006344555,0.43387030667538645,0.6595997669529721,1,13.0
smoothed,bior1.5,46888.99240060757,0.6025641025641025,11.217414697522766,9.32783481653612,78,1,False,False,130.0800313524185,,6.186083881265361,56459.03518472988,1.0,0.00010376508076065255,0.9979619861967184,481.24748401362666,,,,[],[],10,146.74918486268103,16.882174400828774,592.1047020613205,"[6, 15, 21, 25, 33, 40, 51, 60, 69, 73]","[141.1142067292315, 592.1047020613205, 16.882174400828774, 93.61651841171647, 104.45845410512851, 115.35894707885711, 126.79971382758634, 34.1035390857582, 21.24966362900136, 221.8039292973815]","[0, 0, 19, 19, 29, 37, 37, 55, 55, 55]","[10, 77, 22, 55, 55, 46, 55, 64, 72, 77]",16264524.050869143,564.2049201261287,-564.2049201261287,0.0,,,,SWT,inu.32000013032836,8181441.8908691425,,0.0,21.5,1.0,0.0,17.0,,169.20492012612874,42.57140708490327,529.8918486268103,50.63521368717683,,0.0,42.57140708490327,,,13.482174400828796,0.0,12.5,197.1047020613205,169.20492012612874,,144.14748401362664,0.25133371169126595,0.5546956056198877,0.9737529129782531,0.23729481354621834,0.20556743218935064,0.18181818181818188,0.9984017868187732,0.5004773486230627,0.0665397263207247,0.42281758167085814,0.42281758167085814,0.3604159937012139,,0.0,0.993716280127829,0.5721020240396992,0.5071534819761374,,,,,0.2,,0.5948025866244981,0.7848101265822784,0.0,0.7213114754098362,0.0,0.09811217372340247,0.09811217372340247,0.0,0.6533333333333333,2.1161881477484172,0.5639313807015681,42,1.7197705927520897,0.6740168310164855,11,0,0.36089136327244836,0.5222034908802962,24,0,0.4879177241606242,0.6605294846811547,11,14.674240468703426,0.8615637691631752,22.0,16.175054704595187,0.8270082996759273,18,bior,24.133333333333333,22.0,12.129460397058457,15,0.30034163006344555,0.43387030667538645,0.6595997669529721,1,13.75
smoothed,coif2,21199.45152400089,0.6025641025641025,10.84297074183196,8.69151207645971,78,1,False,False,130.87113824666568,,6.179569484794245,55828.52408941485,1.0,0.00013133451543491875,0.8564263096717276,355.0791282260675,0.01282051282051282,3085.42341352325,4.0,"[0.0, 0.01282051282051282, 0.02564102564102564, 0.038461538461538464, 0.05128205128205128, 0.0641025641025641, 0.07692307692307693, 0.08974358974358974, 0.10256410256410256, 0.11538461538461538, 0.1282051282051282, 0.14102564102564102, 0.15384615384615385, 0.16666666666666666, 0.1794871794871795, 0.1923076923076923, 0.20512820512820512, 0.21794871794871795, 0.23076923076923075, 0.24358974358974358, 0.2564102564102564, 0.2692307692307692, 0.28205128205128205, 0.2948717948717949, 0.3076923076923077, 0.3205128205128205, 0.3333333333333333, 0.34615384615384615, 0.358974358974359, 0.3717948717948718, 0.3846153846153846, 0.3974358974358974, 0.41025641025641024, 0.4230769230769231, 0.4358974358974359, 0.4487179487179487, 0.4615384615384615, 0.47435897435897434, 0.48717948717948717]","[34106.87132646441, 1354.9033722759957, 3085.42341352325, 2622.311384733222, 2554.262875925226, 1968.535060183572, 1567.714750165223, 2575.160190418787, 1965.1965772108072, 1459.3828129977123, 939.3251914106071, 1014.0531088754162, 673.0166020050946, 652.7058785201822, 223.38448880127828, 256.2888353265465, 325.7089441791227, 262.5636537286675, 601.9379458111245, 356.2846760199052, 561.1070778345243, 458.20970458738617, 300.1108732288413, 237.05406922534144, 231.26459684998562, 348.6173657913964, 434.4090335940755, 236.3802188668175, 328.8399656866465, 81.87133174262996, 162.91265961796367, 87.2679112645401, 74.66506192027185, 162.39700281049, 191.75638730981282, 322.9350301914359, 317.79099372742854, 387.1690021597116, 262.54713894828916]",10,160.5774962945193,15.794688378223725,580.3850963171235,"[8, 16, 24, 27, 34, 41, 52, 62, 71, 74]","[117.19757749982313, 85.96883626837769, 15.794688378223725, 245.30876832841506, 88.8562050877511, 111.05204894662614, 150.126307197193, 30.726255599817364, 180.3591793218423, 580.3850963171235]","[1, 1, 19, 1, 31, 37, 37, 57, 1, 1]","[12, 19, 25, 57, 37, 45, 57, 65, 73, 77]",16175710.49294114,674.4235403225687,-674.4235403225687,63752.33651393374,0.06202501995852259,0.10569431422754486,0.48717948717948717,SWT,inu.32000013032836,8092628.332941139,,0.0,-5.5,1.0,0.0,8.0,,279.42354032256867,56.399718516741544,668.1749629451931,59.726190331665634,,63752.33651393374,56.399718516741544,,,12.394688378223748,0.0,8.0,185.3850963171235,279.42354032256867,,17.979128226067473,0.35038699175055715,0.9173224228841999,0.8225316420713658,0.1817406371917556,0.057164141491162904,0.18181818181818188,0.8874093178414431,0.30503152039480924,0.04917011596077233,0.5638427147455795,0.5638427147455795,0.4802219003473453,,0.9941559683650004,0.12341109449774608,0.7352808692404742,0.47341520909879137,,,,,0.2,,0.4516497957176802,0.10126582278481008,0.0,0.5737704918032788,0.0,0.7260951061333731,0.7260951061333731,0.0,0.41333333333333333,2.5061036396149543,0.6678378230087804,13,1.5429878069964795,0.6047316754640907,41,0,0.3986416801615074,0.5768275391882126,17,0,0.46292560693043433,0.6266958494231869,31,12.897028081435403,0.8783299237600434,25.5,20.79057029717627,0.8188819430120972,19,coif,80.3529411764706,93.0,27.78025642536122,17,1.0,0.9936986461257051,0.0018904061622884603,5,15.5
smoothed,bior3.3,11303.979916838678,0.6153846153846154,7.888882766248489,8.65013245977286,78,1,False,False,133.4115717659398,,6.162478231409004,57323.788438122814,1.0,7.742171573687082e-05,0.8971249614620211,478.66488698077734,,,,[],[],9,192.5761124387739,43.44287286914863,702.4708123523933,"[4, 14, 26, 32, 40, 51, 60, 68, 74]","[143.67967851972406, 239.7489735786814, 126.16552743320989, 111.02460348105285, 166.6915848299638, 145.66841634181122, 43.44287286914863, 54.29254254297973, 702.4708123523933]","[1, 1, 18, 29, 37, 45, 56, 56, 1]","[10, 56, 56, 56, 56, 56, 63, 72, 76]",16399425.55839844,661.4321025392791,-661.4321025392791,0.0,,,,SWT,inu.32000013032836,8316343.39839844,,0.2222222222222222,4.5,0.0,0.1111111111111111,0.0,,266.4321025392791,88.39833466099613,795.5850119489651,88.39833466099611,,0.0,88.39833466099613,,,40.04287286914865,0.4444444444444444,13.5,307.4708123523933,266.4321025392791,,141.56488698077732,0.6684707737104295,0.2081955512127971,0.8126978300276949,0.0359879939665074,0.0,0.27272727272727315,0.9193252556259048,0.7685335606045715,0.49077412905608,0.8901738884534993,0.8901738884534993,0.8580792396846559,,0.0,0.9759016103871359,0.8856291222856101,0.8248742335684189,,,,,0.0,,0.812241542465125,0.35443037974683544,0.3999999999999999,0.7540983606557378,0.7999999999999998,0.6520749343980404,0.6520749343980404,0.3333333333333333,0.19999999999999998,3.2864331125136066,0.8757835472687291,2,1.5528470280599382,0.6085957262656858,40,0,0.598547755382556,0.8660881337949117,2,0,0.4607422797343973,0.6237401216103273,32,19.8997487421324,0.8122665213006377,19.0,3.7869822485207103,0.8165106191408849,20,bior,24.133333333333333,22.0,12.129460397058457,15,0.30034163006344555,0.43387030667538645,0.6595997669529721,1,15.25
smoothed,sym11,19058.2666562091,0.6666666666666666,14.070821646547138,8.993509669444625,78,1,False,False,132.75630283512876,,6.186894436124397,55828.52408941496,1.0,0.00011347880279040971,0.9174123840826743,467.44293731499386,,,,[],[],12,134.13179609549218,15.525957736419628,605.8171583013243,"[1, 6, 9, 15, 25, 33, 41, 45, 51, 61, 69, 73]","[30.739758036486506, 240.10623823585934, 15.525957736419628, 87.7796937401111, 171.40232490586675, 90.19088715068943, 132.14375928144239, 22.75604510753317, 105.91576592589803, 44.03894999706375, 63.16501472721177, 605.8171583013243]","[0, 0, 8, 11, 11, 30, 38, 44, 46, 56, 56, 0]","[2, 56, 11, 20, 56, 38, 56, 46, 56, 64, 71, 77]",16169835.10197275,587.1305684831517,-587.1305684831517,0.0,,,,SWT,inu.32000013032836,8086752.941972749,,0.0,1.5,3.0,0.0,24.0,,192.1305684831517,29.954018317714414,671.9815531459062,43.38413551520483,,0.0,29.954018317714414,,,12.12595773641965,0.0,1.5,210.8171583013243,192.1305684831517,,130.34293731499383,0.5864255565725554,0.6824623206453864,0.8943009769477462,0.24420715113320463,0.044794948834130155,0.6363636363636361,0.9352346798865452,0.30503152039484305,0.04487788006726115,0.2941417893502218,0.2941417893502218,0.2648572843867729,,0.0,0.8984929691628981,0.73977277699195,0.5466287510715155,,,,,0.6000000000000001,,0.4421796355933045,0.27848101265822783,0.0,0.3606557377049181,0.0,0.22873362277605652,0.22873362277605652,0.0,0.8400000000000001,2.146349813502914,0.5719689976928976,36,1.812399933975707,0.7103203562039796,5,0,0.3367609373271891,0.4872871865642797,40,0,0.5411025988472559,0.7325296931794786,4,19.414341777836988,0.8168458322845566,21.25,7.955801104972376,0.8081870670856746,21,sym,34.31578947368421,32.0,27.95641971906939,19,0.42706326577791476,1.0,0.40105571395545964,3,16.5
smoothed,bior1.3,46888.99240060757,0.6025641025641025,11.217414697522766,9.35143613467657,78,1,False,False,129.71537275917194,,6.186856705757132,56341.37587226743,1.0,0.00010203691814601737,0.9989798767694967,481.1331315888567,,,,[],[],10,142.973455622014,16.670042366472842,584.1232342686774,"[6, 15, 21, 25, 33, 40, 52, 61, 69, 73]","[141.06780284671612, 584.1232342686774, 16.670042366472842, 91.95923689331056, 100.49755127613821, 112.25320151336427, 123.10729060457788, 31.908193501042888, 209.67483829134113, 18.473164658498717]","[0, 0, 19, 19, 29, 37, 37, 55, 55, 72]","[10, 77, 22, 55, 55, 46, 55, 64, 77, 77]",16246169.198125005,562.8393201549623,-562.8393201549623,0.0,,,,SWT,inu.32000013032836,8163087.038125005,,0.0,21.5,1.0,0.0,26.0,,167.83932015496225,38.79567784423624,492.13455622014,47.84862206497776,,0.0,38.79567784423624,,,13.270042366472865,0.0,12.5,189.12323426867738,167.83932015496225,,144.0331315888567,0.20567536889897964,0.5319647039505372,0.9793617355135722,0.24388539001746465,0.20556743218935064,0.18181818181818188,0.9992000179827827,0.4640053151507565,0.06315149814580062,0.384311599126003,0.384311599126003,0.3236927516552163,,0.0,0.9929274808473324,0.5275471164994848,0.48417651976191983,,,,,0.2,,0.5652175946671101,0.7848101265822784,0.0,0.7213114754098362,0.0,0.09033151494847252,0.09033151494847252,0.0,0.8933333333333333,2.0769860231490975,0.5534846213832858,48,1.6916448802470945,0.6629937307887038,13,0,0.3614141180584035,0.5229599079129035,22,0,0.47643476819020314,0.6449841773185108,22,15.107944929738128,0.85747221764398,26.25,21.2015444015444,0.8049153541050089,22,bior,24.133333333333333,22.0,12.129460397058457,15,0.30034163006344555,0.43387030667538645,0.6595997669529721,1,16.75
smoothed,rbio6.8,22596.215695006897,0.6410256410256411,12.742142480918613,9.320952012547924,78,1,False,False,131.36498793196301,,6.183237376225293,55768.921333680395,1.0,9.896522172016611e-05,0.9771811953701789,471.9949137609524,,,,[],[],11,147.6010321858832,14.65047237084616,600.4475000599912,"[1, 6, 15, 25, 33, 41, 51, 60, 69, 72, 75]","[87.03108453720718, 132.69801722504826, 600.4475000599912, 85.26356676408278, 87.15007378174766, 116.89976020324707, 110.8362506201999, 37.107998494634046, 14.65047237084616, 222.25824017336657, 129.2683898143447]","[0, 0, 0, 19, 29, 38, 46, 55, 55, 55, 74]","[2, 11, 77, 55, 55, 55, 55, 64, 70, 77, 77]",16152199.807826294,556.7501608164035,-556.7501608164035,0.0,,,,SWT,inu.32000013032836,8069117.6478262935,,0.0,11.5,2.0,0.0,20.5,,161.75016081640354,43.42325440810545,686.0113540447155,51.057425130389774,,0.0,43.42325440810545,,,11.250472370846182,0.0,2.5,205.44750005999117,161.75016081640354,,134.89491376095236,0.4122211528995379,0.4915620075706829,0.97211722356949,0.21302007931857922,0.06523296608800006,0.4545454545454551,0.9821054625437287,0.28655585827598984,0.03089439948934626,0.43150496788616577,0.43150496788616577,0.36598012907726984,,0.0,0.9298923535890075,0.7563284260337662,0.531170637636779,,,,,0.4,,0.41375445328527966,0.5316455696202531,0.0,0.3934426229508197,0.0,0.05563784766680596,0.05563784766680596,0.0,0.7466666666666667,2.1176355662312636,0.5643170953197854,41,1.6828145151321194,0.659532911807034,15,0,0.3374478271919517,0.4882811041852967,39,0,0.4846700256014329,0.6561328404325926,15,14.45683229480096,0.863614789671689,27.5,21.814461118690314,0.802090413703769,23,rbio,39.0,38.0,22.398979568593873,15,0.4853587115666178,0.8012105911156884,0.41988572456866097,2,17.75
