wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
db27,1,zero,1.101544715468982e-26,323.8246576037991,15333833.909055391,0.6483739837398373,298.6207385872648,932,raw,7.338526543715452e-14,,8.60905015925981,134126.73039354756,0.8111853562070314,3.1316846208110295e-06,1.0,23,1077.2274182233077,8.199941566534449,1530.6015777035768,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246996027, 1317.2008180685211, 1417.4010518023842, 8.199941566534449, 1123.6018698709054, 1190.0014608366446, 1288.801519270111, 1312.201694570508, 553.3998831330684, 1290.2008180685211, 189.80005843346578, 1530.6015777035768, 1344.0014608366448, 1300.8026879394265, 1221.6024542055634, 904.7997662661368, 1309.6033307075504, 1161.2011102358506, 1484.4028048063578, 1398.3992987984104, 212.80005843346567, 1408.8061939473741, 924.8009349354528]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.2568169,954.5299582943572,-954.5299582943572,DWT,mdp.39015056038394,0.0,4.547473508864641e-13,586.4700417056428,0.0,64.0,0.0,53.5,22.06075155664098,547.7693808639233,33.17029868279766,586.4700417056428,0.0,82.0,330840737.74318314,0.0,0.0,2.2737367544323206e-13,0.0,6.12926057761621e-14,7.220115668709847e-27,0.9660802609689536,0.927649348243806,0.010374523596145682,0.5326364692218344,0.010441721814796773,,1.4263471334187646e-13,0.0,5.67207432704899e-09,0.9999999932640832,0.9999999943279333,1.0798967282932827e-13,0.9999999957525013,1.0,0.9999999947112405,0.9999999947112405,1.7999999926056576,0.9999999935625035,164,1.265891368916019,0.7643753868912844,320,0,0,0.5999999978439324,0.9999999946298979,205,0,0,0.3495974748350854,0.6935919446446155,318,79.44127810317924,0.9167282200176319,251.75,231.94774148714387,0.8264196655643715,91,db,322.2514619883041,297.5,217.08509064750172,342,0.34076643847899624,0.8623082660515742,0.5027710132492303,1,68.5,90
coif12,1,reflect,1.615013114853578e-26,322.16291838316187,16096831.093459394,0.6457085828343313,306.6178816969426,932,raw,8.649971535421798e-14,,8.699844699111901,139735.6196887506,0.8060285277278731,3.1316846208110295e-06,1.0,23,1077.2274182233075,8.199941566534164,1530.6015777035766,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246996027, 1317.2008180685211, 1417.4010518023838, 8.199941566534164, 1123.6018698709051, 1190.0014608366446, 1288.8015192701107, 1312.2016945705082, 553.3998831330688, 1290.2008180685216, 189.80005843346578, 1530.6015777035766, 1344.0014608366446, 1300.802687939427, 1221.6024542055636, 904.7997662661368, 1309.6033307075504, 1161.2011102358497, 1484.402804806358, 1398.3992987984102, 212.80005843346575, 1408.806193947374, 924.8009349354527]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.25681692,954.5299582943571,-954.5299582943571,DWT,mdp.39015056038394,2.2737367544323206e-13,2.2737367544323206e-13,586.4700417056429,0.0,64.0,0.0,53.5,22.060751556640753,547.7693808639269,33.17029868279763,586.4700417056429,0.0,82.0,330840737.7431831,0.0,0.0,5.684341886080802e-14,0.0,7.570192286430538e-14,1.1050586079689684e-26,0.9599259290125496,0.9595349099993001,0.017058513472966677,0.497148560022811,0.019831670970197578,,3.5658678335469115e-14,8.764291787789204e-14,5.671986684131609e-09,0.9999999932640268,0.9999999943279942,5.3994836414664134e-14,0.9999999957524105,1.0,0.999999994711289,0.999999994711289,1.799999992605586,0.9999999935624637,308,1.2710443615408893,0.7674868866834474,298,0,0,0.5999999978439176,0.9999999946298731,339,0,0,0.35049994049684297,0.6953824121347159,307,17.90716802475106,0.9812293836218542,313.0,312.2648391474577,0.8265685702176357,90,coif,423.1830065359477,462.0,222.07373235945582,153,0.44749701078880616,0.8821242145893426,0.4221148280710329,4,68.5,91
db37,1,periodic,1.3823440714105306e-26,322.83851737457576,16609958.855274767,0.6543824701195219,316.1935018374643,932,raw,8.477624896792213e-14,,8.676373217514612,143455.89086112074,0.8037262280698285,3.1316846208110295e-06,1.0,23,1077.2274182233073,8.199941566534335,1530.6015777035764,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246996028, 1317.2008180685214, 1417.4010518023847, 8.199941566534335, 1123.6018698709056, 1190.0014608366446, 1288.8015192701105, 1312.2016945705082, 553.3998831330683, 1290.2008180685207, 189.80005843346564, 1530.6015777035764, 1344.001460836645, 1300.8026879394265, 1221.6024542055634, 904.7997662661364, 1309.6033307075504, 1161.20111023585, 1484.4028048063587, 1398.3992987984104, 212.80005843346555, 1408.8061939473741, 924.8009349354525]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.25681692,954.5299582943571,-954.5299582943571,DWT,mdp.39015056038394,4.547473508864641e-13,0.0,586.4700417056429,0.0,64.0,0.0,53.5,22.060751556640525,547.7693808639306,33.17029868279761,586.4700417056429,0.0,82.0,330840737.7431831,0.0,0.0,1.1368683772161603e-13,0.0,7.380828845280169e-14,9.314876759451596e-27,0.9624280427082103,0.951292108425742,0.021553603147732425,0.6126351735913486,0.026059848299840264,,7.131735667093823e-14,1.7528583575578408e-13,5.671899041214228e-09,0.9999999932639845,0.9999999943280552,0.0,0.9999999957524105,1.0,0.999999994711289,0.999999994711289,1.7999999926055876,0.9999999935624646,290,1.3193576901681612,0.7966596262788673,138,0,0,0.5999999978439176,0.9999999946298731,343,0,0,0.3677098251675639,0.729526358344584,142,104.18693136217549,0.8907893801235058,228.25,193.68248325933502,0.8257668074621722,92,db,322.2514619883041,297.5,217.08509064750172,342,0.34076643847899624,0.8623082660515742,0.5027710132492303,1,69.25,92
rbio3.9,1,antisymmetric,3.918834983724152e-27,328.31310915351,16597377.833525326,0.6378947368421053,348.8546121776606,932,raw,4.150899938506266e-14,,8.783819047580415,153413.7081399782,0.599438923985764,3.1316846208110295e-06,1.0,23,1077.2274182233077,8.199941566534221,1530.6015777035764,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246996026, 1317.2008180685216, 1417.4010518023842, 8.199941566534221, 1123.6018698709056, 1190.0014608366446, 1288.8015192701105, 1312.2016945705082, 553.3998831330684, 1290.2008180685211, 189.80005843346575, 1530.6015777035764, 1344.0014608366448, 1300.8026879394265, 1221.6024542055634, 904.7997662661367, 1309.6033307075504, 1161.2011102358501, 1484.402804806358, 1398.3992987984107, 212.80005843346578, 1408.8061939473744, 924.8009349354527]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.2568169,954.5299582943569,-954.5299582943569,DWT,mdp.39015056038394,0.0,0.0,586.4700417056431,0.0,64.0,0.0,53.5,22.06075155664098,547.7693808639233,33.170298682797615,586.4700417056431,0.0,82.0,330840737.74318314,0.0,0.0,0.0,0.0,2.626900752878269e-14,1.9260483080576064e-27,0.9827034594011145,0.9890253317617993,0.021443391178760332,0.3931127819548875,0.042730421211167186,,0.0,0.0,5.67207432704899e-09,0.9999999932639986,0.9999999943279333,0.0,0.9999999957525013,1.0,0.999999994711386,0.999999994711386,1.7999999926055936,0.9999999935624679,272,1.2691937183773783,0.7663694242227327,303,0,0,0.599999997843928,0.9999999946298904,237,0,0,0.3470021979296793,0.688442985383508,343,45.11005061698187,0.9527148316383838,288.75,283.4535051207324,0.8250209378317706,93,rbio,369.24444444444447,362.0,251.74882254290947,135,0.39045940547526736,1.0,0.42667841616731284,3,70.5,93
db25,1,reflect,1.0751579106814355e-26,323.92995637052246,16060503.35843645,0.6704081632653062,325.490459902943,932,raw,7.368545449531478e-14,,8.645821163544172,141668.14129213744,0.8107001050501468,3.1316846208110295e-06,1.0,23,1077.2274182233077,8.19994156653405,1530.6015777035764,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246996027, 1317.200818068521, 1417.401051802384, 8.19994156653405, 1123.6018698709054, 1190.0014608366446, 1288.8015192701105, 1312.2016945705082, 553.3998831330684, 1290.2008180685214, 189.80005843346584, 1530.6015777035764, 1344.001460836645, 1300.8026879394265, 1221.6024542055632, 904.7997662661368, 1309.6033307075504, 1161.2011102358501, 1484.4028048063583, 1398.3992987984104, 212.80005843346592, 1408.8061939473741, 924.800934935453]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.2568169,954.5299582943571,-954.5299582943571,DWT,mdp.39015056038394,0.0,0.0,586.4700417056429,0.0,64.0,0.0,53.5,22.06075155664098,547.7693808639233,33.170298682797615,586.4700417056429,0.0,82.0,330840737.74318314,0.0,0.0,1.7053025658242404e-13,0.0,6.162243427470968e-14,7.023270302763008e-27,0.9664702400685424,0.9405627253018377,0.016740276108393886,0.8260058309037908,0.023066942454880945,,1.0697603500640735e-13,0.0,5.67207432704899e-09,0.9999999932639986,0.9999999943279333,0.0,0.9999999957525013,1.0,0.999999994711289,0.999999994711289,1.799999992605587,0.9999999935624642,303,1.3981627540897286,0.8442440025556572,35,0,0,0.5999999978439194,0.9999999946298762,325,0,0,0.3961208592625011,0.7858930823793262,32,162.20023633357218,0.8299787879103017,173.75,60.42416402268946,0.8239254526553605,94,db,322.2514619883041,297.5,217.08509064750172,342,0.34076643847899624,0.8623082660515742,0.5027710132492303,1,70.75,94
db38,1,constant,1.55164648721362e-26,322.3367510917012,17445420.231321216,0.6421471172962226,317.9278712665778,932,raw,8.922667087779286e-14,,8.694980513313174,149324.92330023443,0.834523437622392,3.1316846208110295e-06,1.0,23,1077.227418223308,8.199941566534335,1530.6015777035764,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246996028, 1317.2008180685207, 1417.4010518023845, 8.199941566534335, 1123.6018698709054, 1190.0014608366446, 1288.801519270111, 1312.2016945705082, 553.3998831330683, 1290.2008180685211, 189.8000584334658, 1530.6015777035764, 1344.0014608366446, 1300.8026879394265, 1221.6024542055636, 904.7997662661369, 1309.6033307075509, 1161.2011102358504, 1484.4028048063583, 1398.399298798411, 212.8000584334659, 1408.8061939473741, 924.8009349354529]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.25681686,954.5299582943572,-954.5299582943572,DWT,mdp.39015056038394,2.2737367544323206e-13,0.0,586.4700417056428,0.0,64.0,0.0,53.5,22.060751556641208,547.7693808639197,33.170298682797664,586.4700417056428,0.0,82.0,330840737.74318314,0.0,0.0,1.1368683772161603e-13,0.0,7.869812682809717e-14,1.0577871512426446e-26,0.9605697268960838,0.9578266872699579,0.028872392121156203,0.44973019028685,0.03588530808236938,,7.131735667093823e-14,8.764291787789204e-14,5.6721619699663704e-09,0.9999999932640973,0.9999999943278723,0.0,0.9999999957525013,1.0,0.9999999947112405,0.9999999947112405,1.7999999926056085,0.9999999935624762,225,1.2639375751809188,0.763195639656376,325,0,0,0.5999999978439274,0.9999999946298895,247,0,0,0.3475549006652138,0.6895395326778803,336,55.47597077414088,0.9418490872388461,283.25,274.98702245391587,0.8224706652127145,95,db,322.2514619883041,297.5,217.08509064750172,342,0.34076643847899624,0.8623082660515742,0.5027710132492303,1,71.5,95
db22,1,periodization,1.5601770855881764e-26,322.31293996619695,15349753.92638704,0.6609442060085837,322.44242669258296,932,raw,8.65638628970034e-14,,8.600121271643651,141608.45741146954,0.8104388052900997,3.1316846208110295e-06,1.0,23,1077.2274182233077,8.199941566534221,1530.6015777035766,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246996028, 1317.200818068521, 1417.4010518023842, 8.199941566534221, 1123.6018698709058, 1190.001460836645, 1288.8015192701105, 1312.2016945705082, 553.3998831330684, 1290.2008180685211, 189.80005843346586, 1530.6015777035766, 1344.001460836645, 1300.8026879394267, 1221.6024542055634, 904.7997662661371, 1309.60333070755, 1161.2011102358501, 1484.4028048063585, 1398.3992987984107, 212.800058433466, 1408.8061939473744, 924.8009349354529]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.2568169,954.5299582943572,-954.5299582943572,DWT,mdp.39015056038394,0.0,2.2737367544323206e-13,586.4700417056428,0.0,64.0,0.0,53.5,22.06075155664098,547.7693808639233,33.17029868279766,586.4700417056428,0.0,82.0,330840737.74318314,0.0,0.0,0.0,0.0,7.57724040732212e-14,1.0641509712364075e-26,0.9604815412356691,0.9245136685216915,0.010513985755192405,0.7000000000000004,0.02296702452543493,,0.0,0.0,5.67207432704899e-09,0.9999999932640832,0.9999999943279333,5.3994836414664134e-14,0.9999999957525013,1.0,0.9999999947112405,0.9999999947112405,1.7999999926055879,0.9999999935624647,289,1.3329895616900405,0.8048908752820984,111,0,0,0.5999999978439128,0.9999999946298651,396,0,0,0.3740680314340092,0.7421408677911288,95,145.15824698123998,0.8478425084054089,222.75,156.73499110630615,0.8071759711838364,106,db,322.2514619883041,297.5,217.08509064750172,342,0.34076643847899624,0.8623082660515742,0.5027710132492303,1,79.75,96
coif4,1,zero,6.4013150783240944e-27,326.18198687647566,15352112.131979188,0.6530398322851153,302.98596006264955,932,raw,5.134471770021827e-14,,8.598800225138675,138343.59477938007,0.8076213290638684,3.1316846208110295e-06,1.0,23,1077.2274182233077,8.199941566534108,1530.6015777035764,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246996027, 1317.2008180685211, 1417.4010518023847, 8.199941566534108, 1123.6018698709054, 1190.001460836645, 1288.801519270111, 1312.2016945705077, 553.3998831330684, 1290.2008180685211, 189.80005843346578, 1530.6015777035764, 1344.0014608366448, 1300.8026879394265, 1221.6024542055634, 904.7997662661368, 1309.6033307075504, 1161.2011102358501, 1484.402804806358, 1398.3992987984109, 212.80005843346578, 1408.8061939473744, 924.8009349354527]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.2568169,954.5299582943572,-954.5299582943572,DWT,mdp.39015056038394,0.0,0.0,586.4700417056428,0.0,64.0,0.0,53.5,22.06075155664098,547.7693808639233,33.17029868279765,586.4700417056428,0.0,82.0,330840737.74318314,0.0,0.0,1.1368683772161603e-13,0.0,3.707586446056549e-14,3.777976598018264e-27,0.9748107444855169,0.9240497385322347,0.010534644052008654,0.5947589098532495,0.017501255368445632,,7.131735667093823e-14,0.0,5.67207432704899e-09,0.9999999932640691,0.9999999943279333,0.0,0.9999999957525013,1.0,0.9999999947112405,0.9999999947112405,1.7999999926055779,0.9999999935624592,346,1.297082704072121,0.7832094586473916,220,0,0,0.5999999978439131,0.9999999946298657,391,0,0,0.3602364703273561,0.7146994242567902,225,86.29600222490032,0.9095429746070227,295.5,277.05402881993535,0.7998972734670333,117,coif,423.1830065359477,462.0,222.07373235945582,153,0.44749701078880616,0.8821242145893426,0.4221148280710329,4,88.75,97
db36,1,reflect,1.5592201443958378e-26,322.3156045469588,16286584.93289507,0.6477045908183633,313.176033404247,932,raw,8.587694218117725e-14,,8.67764984148063,141016.76101893632,0.8128318721812204,3.1316846208110295e-06,0.9999999999999999,23,1077.2274182233075,8.199941566534221,1530.6015777035766,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246996028, 1317.2008180685214, 1417.4010518023845, 8.199941566534221, 1123.6018698709056, 1190.0014608366448, 1288.8015192701107, 1312.2016945705084, 553.3998831330684, 1290.200818068521, 189.8000584334659, 1530.6015777035766, 1344.0014608366455, 1300.8026879394265, 1221.6024542055634, 904.7997662661367, 1309.6033307075504, 1161.2011102358501, 1484.4028048063583, 1398.3992987984109, 212.80005843346584, 1408.8061939473746, 924.8009349354523]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.2568169,954.5299582943571,-954.5299582943571,DWT,mdp.39015056038394,2.2737367544323206e-13,2.2737367544323206e-13,586.4700417056429,0.0,64.0,0.0,53.5,22.060751556640753,547.7693808639269,33.17029868279757,586.4700417056429,0.0,82.0,330840737.74318314,0.0,0.0,0.0,0.0,7.501765961414367e-14,1.0634370938241472e-26,0.9604914096400068,0.951740437943941,0.018720790566252005,0.5237239806102083,0.021976454245134912,,0.0,8.764291787789204e-14,5.671986684131609e-09,0.999999993263914,0.9999999943279942,5.3994836414664134e-14,0.9999999957525013,1.0,0.999999994711289,0.999999994711289,1.799999992605587,0.9999999935624642,304,1.2798056339812605,0.7727771518481457,273,0,0,0.5999999978439118,0.9999999946298634,414,0,0,0.3538075818579455,0.7019446832292547,281,65.33503399147097,0.9315146394219382,318.0,309.43813035459925,0.7990906530443025,120,db,322.2514619883041,297.5,217.08509064750172,342,0.34076643847899624,0.8623082660515742,0.5027710132492303,1,90.25,98
db20,1,periodization,1.2840567323071778e-26,323.15883679529884,15404515.847476536,0.6459227467811158,307.7575760580192,932,raw,7.918766977384735e-14,,8.56954847292015,141608.45741146954,0.8133965256327139,3.1316846208110295e-06,1.0,23,1077.2274182233077,8.199941566534164,1530.6015777035764,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246996026, 1317.200818068521, 1417.401051802384, 8.199941566534164, 1123.6018698709054, 1190.0014608366448, 1288.8015192701114, 1312.201694570508, 553.3998831330686, 1290.2008180685211, 189.80005843346584, 1530.6015777035764, 1344.001460836645, 1300.802687939427, 1221.6024542055634, 904.7997662661369, 1309.6033307075506, 1161.2011102358501, 1484.4028048063583, 1398.3992987984107, 212.80005843346567, 1408.8061939473744, 924.8009349354528]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.2568169,954.529958294357,-954.529958294357,DWT,mdp.39015056038394,0.0,0.0,586.470041705643,0.0,64.0,0.0,53.5,22.06075155664098,547.7693808639233,33.17029868279765,586.470041705643,0.0,82.0,330840737.74318314,0.0,0.0,5.684341886080802e-14,0.0,6.766791579600822e-14,8.581653946401052e-27,0.9636143612488877,0.9137770001788095,0.010993709840260137,0.49999999999999933,0.02296702452543493,,3.5658678335469115e-14,0.0,5.67207432704899e-09,0.9999999932640691,0.9999999943279333,0.0,0.9999999957525013,1.0,0.9999999947113375,0.9999999947113375,1.7999999926056063,0.9999999935624749,226,1.2497407815690613,0.7546232772277014,390,0,0,0.599999997843929,0.9999999946298921,224,0,0,0.3444788708276371,0.6834367725883341,373,90.62514367804702,0.9050050904842274,303.25,283.00287184991817,0.7935664865419041,132,db,322.2514619883041,297.5,217.08509064750172,342,0.34076643847899624,0.8623082660515742,0.5027710132492303,1,99.25,99
bior2.2,1,zero,1.336998196678535e-27,332.98337070230474,16861836.26528756,0.6420940170940171,293.9852438968645,932,raw,1.7600608619572566e-14,,8.490340773864974,152919.02142555965,0.8686167898559632,3.1316846208110295e-06,1.0,23,1077.2274182233077,8.199941566534278,1530.6015777035764,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246996027, 1317.2008180685211, 1417.4010518023842, 8.199941566534278, 1123.6018698709054, 1190.001460836645, 1288.8015192701107, 1312.201694570508, 553.3998831330684, 1290.2008180685211, 189.8000584334658, 1530.6015777035764, 1344.001460836645, 1300.8026879394265, 1221.6024542055634, 904.7997662661368, 1309.6033307075504, 1161.2011102358501, 1484.4028048063583, 1398.3992987984104, 212.80005843346575, 1408.8061939473746, 924.8009349354527]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.2568169,954.5299582943571,-954.5299582943571,DWT,mdp.39015056038394,0.0,0.0,586.4700417056429,0.0,64.0,0.0,53.5,22.06075155664098,547.7693808639233,33.17029868279762,586.4700417056429,0.0,82.0,330840737.74318314,0.0,0.0,5.684341886080802e-14,0.0,0.0,0.0,1.0,0.8859605479576874,0.02376009367369742,0.4490231990231996,0.04190225669377955,,3.5658678335469115e-14,0.0,5.67207432704899e-09,0.9999999932640127,0.9999999943279333,0.0,0.9999999957525013,1.0,0.999999994711289,0.999999994711289,1.7999999926055699,0.9999999935624547,392,1.251230503102484,0.7555228066039426,385,0,0,0.5999999978439137,0.9999999946298666,366,0,0,0.34294944247833775,0.6804024280654352,395,13.025615788386615,0.9863463146872258,384.5,384.1607077985964,0.7916532412010553,134,bior,596.3777777777777,610.0,185.50249894388998,135,0.6306426976853483,0.7368554778931365,0.3374934682523152,5,101.75,100
rbio3.7,1,periodization,3.40334107075709e-27,328.9256241699584,15538469.267534435,0.6673819742489271,364.9591209603721,932,raw,3.899670286260081e-14,,8.800376302214744,146688.5340830203,0.6370738892636303,3.1316846208110295e-06,1.0,23,1077.2274182233077,8.199941566534221,1530.6015777035764,"[4, 40, 79, 110, 141, 184, 237, 292, 332, 364, 395, 431, 486, 541, 597, 630, 668, 699, 758, 807, 838, 872, 918]","[883.5998246996023, 1317.2008180685214, 1417.4010518023845, 8.199941566534221, 1123.6018698709054, 1190.0014608366448, 1288.8015192701107, 1312.201694570508, 553.3998831330684, 1290.2008180685211, 189.80005843346578, 1530.6015777035764, 1344.001460836645, 1300.8026879394265, 1221.6024542055634, 904.7997662661367, 1309.60333070755, 1161.2011102358504, 1484.4028048063583, 1398.3992987984102, 212.80005843346572, 1408.8061939473741, 924.8009349354525]","[0, 26, 61, 109, 109, 159, 211, 263, 322, 350, 394, 404, 461, 495, 555, 611, 611, 680, 710, 766, 837, 766, 902]","[7, 61, 404, 111, 159, 190, 263, 404, 334, 404, 397, 877, 710, 710, 611, 634, 710, 710, 877, 819, 841, 877, 930]",0.05,30,132009745.2568169,954.529958294357,-954.529958294357,DWT,mdp.39015056038394,0.0,0.0,586.470041705643,0.0,64.0,0.0,53.5,22.06075155664098,547.7693808639233,33.1702986827976,586.470041705643,0.0,82.0,330840737.74318314,0.0,0.0,0.0,0.0,2.350865711831741e-14,1.5414902353452199e-27,0.9849719385299034,0.994839969580377,0.012167165420351064,0.7857142857142865,0.031471678324217496,,0.0,0.0,5.67207432704899e-09,0.9999999932639704,0.9999999943279333,0.0,0.9999999957525013,1.0,0.9999999947113375,0.9999999947113375,1.7999999926055659,0.9999999935624525,401,1.4213611162337147,0.8582517266577954,21,0,0,0.5999999978439156,0.9999999946298698,355,0,0,0.4013092910813085,0.7961867909267354,24,206.10899220234586,0.7839528383623209,200.25,42.28491561587087,0.7870235889924813,135,rbio,369.24444444444447,362.0,251.74882254290947,135,0.39045940547526736,1.0,0.42667841616731284,3,102.0,101
