wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_spectral_centroid_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
rbio2.2,1,zero,1.304377750302442e-27,326.00467147311133,3146332.15421847,0.6272727272727273,459.1801530387828,105,raw,2.0631115863320057e-14,-1.0790690563311522e-10,5.972606003248812,31965.636229338845,0.5364648084041573,7.355511509768726e-06,1.0,395.0,,,,[],[],15,367.8666666666667,80.0,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.99999999999997, 519.0, 206.99999999999994, 134.0, 338.0, 711.0, 80.0, 430.0, 255.99999999999994, 395.0, 319.0, 294.0, 697.0, 374.0, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,0.0,0.0,9.473903143468e-15,,0.0,0.0,,,0.0,1.0,60.0,0.0,0.0,,0.0,0.9774956090296485,0.847018001563518,2.3736923045396144e-05,0.2706227358978784,0.0005559870247634566,,,,,,,0.0,0.0,0.0,279,1.1184897238301277,0.6972307765610775,130,0,0.0,0.0,397,0,0.4191432140877708,0.6422231252950974,145,125.53186846374908,0.8339525549421308,237.75,193.3116069294721,0.759734213979002,21,rbio,0.4699412738820169,1.0,0.37104110828258813,3,16.5,,,,,6.004641228685159e-13,0.9774956090296485,0.847018001563518,0.00036866681045294344,0.32518998029833945,0.0013723707880457289,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,409,1.1408156400395089,0.7001914405727968,666,181.7264427649427,0.8798105537268898,537.5,506.77953488372094,0.762160567868736,118,649.6074074074074,611.5,479.16667279420994,270,0.6107531493093834,1.0,0.2724727954834316,5,89.75,118
rbio3.3,1,zero,2.2079690829865974e-27,323.7187754153311,3203520.440692787,0.6607142857142857,492.41633063994175,105,raw,2.896307532431646e-14,-1.0673917305581448e-10,6.012228575808168,38013.330940090884,0.5799753078015097,7.355511509768726e-06,1.0,394.99999999999994,,,,[],[],15,367.8666666666667,79.99999999999977,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.99999999999994, 518.9999999999999, 207.0, 134.0, 338.0, 711.0, 79.99999999999977, 430.00000000000006, 256.0, 395.0, 318.99999999999994, 293.9999999999999, 697.0, 373.99999999999994, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,0.0,0.0,4.547473508864643e-14,,0.0,0.0,,,2.2737367544323206e-13,1.0,60.0,0.0,0.0,,5.684341886080802e-14,0.9546018917866991,0.8595827448367775,9.756335046052958e-05,0.36815532664678774,0.0009255913050000206,,,,,,,0.0,0.0,0.0,401,1.1502336563463538,0.7170189303973055,79,0,0.0,0.0,532,0,0.43667262358514497,0.6690821839022678,87,227.80455804629253,0.698671219515486,274.75,140.22322212502237,0.6676226467947801,178,rbio,0.4699412738820169,1.0,0.37104110828258813,3,134.25,,,,,6.004641228685159e-13,0.9546018917866991,0.8595827448367775,0.00044246777232230717,0.41542581945058715,0.0017416731614928104,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,702,1.1696407384215814,0.7178832449734597,617,60.10407640085654,0.9602486267190102,659.5,656.7611827141774,0.7620356890208808,119,649.6074074074074,611.5,479.16667279420994,270,0.6107531493093834,1.0,0.2724727954834316,5,90.5,119
db18,1,periodization,1.4751315766621813e-26,315.47039769823135,3167139.784687362,0.6981132075471698,496.95907863869627,105,raw,9.33940755419913e-14,-1.0493084179330503e-10,5.82876357060517,24572.23282306871,0.5121878273263559,7.355511509768726e-06,1.0,395.0000000000002,,,,[],[],15,367.8666666666667,80.00000000000006,710.9999999999997,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.0000000000001, 518.9999999999998, 207.00000000000003, 133.99999999999994, 338.00000000000006, 710.9999999999997, 80.00000000000006, 430.00000000000045, 255.99999999999986, 395.0000000000001, 318.9999999999998, 293.9999999999999, 697.0000000000005, 374.0000000000001, 601.9999999999999]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,725.9999999999997,-725.9999999999997,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,3.410605131648481e-13,0.0,0.0,1.7431981783981123e-13,,0.0,0.0,,,5.684341886080802e-14,1.0,60.0,3.410605131648481e-13,3.410605131648481e-13,,2.2737367544323206e-13,0.8719926994196153,0.8014040214197243,5.059824579515984e-05,0.4772296015180264,0.00010413988710706072,,,,,,,0.0,0.0,0.0,653,1.1148564260465823,0.6949658947466749,138,0,0.0,0.0,403,0,0.4301562120980537,0.6590975533266378,105,256.2789821008868,0.6610066374326894,324.75,192.46527804986295,0.6157215726845986,322,db,0.808098614330461,0.9270402411792762,0.1562188976148944,5,242.75,,,,,6.004641228685159e-13,0.8719926994196153,0.8014040214197243,0.0003955188677097411,0.5163398692810456,0.0009208927362629581,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,498,1.13099969460259,0.6941667677555289,682,130.10764773832474,0.9139499684270339,590.0,575.6542372881356,0.7618691641076969,120,629.0854700854701,605.5,419.1482047183576,468,0.5914586682022086,0.8747440682260705,0.3235557117906328,2,90.5,120
coif4,1,periodization,1.1745740691807754e-26,316.45990120652004,3172012.632828701,0.6981132075471698,497.31217285955705,105,raw,8.261751071629642e-14,-1.029796248275263e-10,5.8198094197176955,24572.232823068705,0.530205463904236,7.3555115097687276e-06,0.9999999999999998,395.00000000000006,,,,[],[],15,367.8666666666667,80.00000000000006,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.00000000000003, 519.0000000000001, 206.9999999999998, 133.9999999999999, 338.00000000000017, 711.0, 80.00000000000006, 429.99999999999966, 255.99999999999994, 395.0, 319.0000000000001, 293.9999999999999, 697.0, 374.0, 601.9999999999998]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,0.0,0.0,1.0231815394945442e-13,,0.0,0.0,,,5.684341886080802e-14,1.0,60.0,0.0,0.0,,5.684341886080802e-14,0.8819027797369442,0.7985645640128989,5.688878170364642e-05,0.4772296015180264,0.0001041398871070605,,,,,,,0.0,0.0,0.0,420,1.1193858908015213,0.6977894184333098,127,0,0.0,0.0,394,0,0.4315715947873361,0.6612662428428878,102,169.51573181664685,0.7757728415123719,260.75,177.01495532280325,0.7154327170524822,64,coif,0.48988320193784973,0.7307020006474584,0.43787115844926766,2,48.5,,,,,6.004641228685159e-13,0.8819027797369442,0.7985645640128989,0.0004018072337728796,0.5163398692810456,0.0009208927362629579,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,469,1.135529158272606,0.69694678897966,679,148.49242404917499,0.9017907248352017,574.0,554.7926829268292,0.761080547602786,121,645.9444444444445,509.5,455.4177944715902,144,0.6073092751479697,0.9504371241344255,0.2897523701560935,3,91.5,121
db18,1,symmetric,1.0253689175672733e-26,317.0499038108347,3850758.3738702293,0.6285714285714286,432.49858262613515,105,raw,7.653560325187365e-14,-1.0380929449382871e-10,6.2295511508025045,26090.901313726918,0.5261181611025049,7.355511509768726e-06,0.9999999999999998,394.9999999999999,,,,[],[],15,367.8666666666666,80.00000000000006,710.9999999999999,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.0, 518.9999999999999, 206.99999999999983, 133.99999999999994, 337.99999999999983, 710.9999999999999, 80.00000000000006, 429.99999999999994, 255.99999999999991, 394.9999999999999, 318.9999999999998, 294.00000000000017, 696.9999999999998, 374.00000000000017, 602.0000000000001]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,725.9999999999999,-725.9999999999999,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,1.1368683772161603e-13,5.684341886080802e-14,9.094947017729282e-13,1.2316074086508402e-13,,0.0,5.684341886080802e-14,,,5.684341886080802e-14,1.0,60.0,1.1368683772161603e-13,1.1368683772161603e-13,,1.1368683772161603e-13,0.8878117766704704,0.9284980672378408,0.0009331062079214675,0.27441040932502037,0.00019695316576177587,,,,,,,0.0,0.0,0.0,649,1.1072455977214763,0.6902215474090747,145,0,0.0,0.0,410,0,0.41837006252140296,0.64103848052789,150,241.17559301609825,0.6809846653226214,338.5,228.01019996099666,0.6166166712856493,317,db,0.808098614330461,0.9270402411792762,0.1562188976148944,5,239.0,,,,,6.004641228685159e-13,0.8878117766704704,0.9284980672378408,0.0012777224192382652,0.3286942847314363,0.001013630201512693,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,502,1.1294581268041815,0.693220609112866,685,129.4005409571382,0.9144176316421044,593.5,579.3934288121314,0.7609455883078247,122,629.0854700854701,605.5,419.1482047183576,468,0.5914586682022086,0.8747440682260705,0.3235557117906328,2,92.0,122
db12,1,reflect,6.948947993754858e-27,318.7395146802704,3663995.853291177,0.71875,508.84193582506,105,raw,5.752012622819861e-14,-1.1109280162457958e-10,6.118994986364078,24401.4253920823,0.5315412580402978,7.355511509768724e-06,0.9999999999999998,395.0,,,,[],[],15,367.8666666666667,79.99999999999989,711.0000000000002,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.9999999999999, 519.0000000000002, 206.99999999999994, 134.0000000000001, 338.0, 711.0000000000002, 79.99999999999989, 430.0000000000001, 256.0000000000001, 394.9999999999999, 318.9999999999998, 294.0, 697.0, 373.99999999999983, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0000000000002,-726.0000000000002,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,2.2737367544323206e-13,0.0,0.0,1.0610771520684163e-13,,0.0,0.0,,,1.1368683772161603e-13,1.0,60.0,2.2737367544323206e-13,2.2737367544323206e-13,,0.0,0.9047335756139614,0.8934395202097759,0.0006920077152154671,0.5374169829222011,9.370100740029421e-05,,,,,,,0.0,0.0,0.0,671,1.2049101829027131,0.7511025310405087,37,0,0.0,0.0,489,0,0.4672751574937109,0.7159722546659874,36,322.4669233683769,0.5734564505709301,308.25,68.56346634045822,0.5828591776664174,465,db,0.808098614330461,0.9270402411792762,0.1562188976148944,5,350.0,,,,,6.004641228685159e-13,0.9047335756139614,0.8934395202097759,0.0010367070905822667,0.5720244238046095,0.0009104623834289217,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,687,1.2192522134939514,0.7483329767098348,507,127.27922061357856,0.9158206212873158,597.0,583.4321608040201,0.7604896757230231,123,629.0854700854701,605.5,419.1482047183576,468,0.5914586682022086,0.8747440682260705,0.3235557117906328,2,92.75,123
coif8,1,periodization,2.604190625500005e-26,313.0019775823215,3163807.5011384636,0.7264150943396226,512.2631377832906,105,raw,1.1930350887095778e-13,-1.1428136215130303e-10,5.834902721912499,24572.23282306872,0.5092050435280916,7.355511509768724e-06,1.0,395.0000000000001,,,,[],[],15,367.8666666666668,80.00000000000023,711.0000000000002,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.00000000000048, 518.9999999999998, 207.00000000000009, 133.99999999999977, 338.0000000000002, 711.0000000000002, 80.00000000000023, 429.9999999999998, 256.00000000000034, 395.0, 319.0000000000003, 294.0, 696.9999999999999, 373.9999999999999, 602.0000000000006]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0000000000003,-726.0000000000003,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,3.410605131648481e-13,1.1368683772161603e-13,1.8189894035458565e-12,2.2358411418584485e-13,,0.0,1.1368683772161603e-13,,,2.2737367544323206e-13,1.0,60.0,2.2737367544323206e-13,3.410605131648481e-13,,1.1368683772161603e-13,0.8472709663477603,0.8033508122288455,4.629648043871955e-05,0.5597722960151801,0.00010413988710706126,,,,,,,0.0,0.0,0.0,462,1.1340117085242132,0.7069066861483077,105,0,0.0,0.0,420,0,0.44210890219186644,0.677411804231162,69,205.62587385832552,0.7280081033620033,264.0,140.04612850082373,0.689400877077827,112,coif,0.48988320193784973,0.7307020006474584,0.43787115844926766,2,84.5,,,,,6.004641228685159e-13,0.8472709663477603,0.8033508122288454,0.00039121858619596274,0.592707258341933,0.0009208927362629588,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,301,1.1476848556476356,0.7044075170390108,653,248.90158697766472,0.8353825482951953,477.0,412.06079664570234,0.7599531789095024,124,645.9444444444445,509.5,455.4177944715902,144,0.6073092751479697,0.9504371241344255,0.2897523701560935,3,93.75,124
coif8,1,antisymmetric,1.4609523653629088e-26,315.51234473530087,4035474.5494708815,0.6381578947368421,453.08473379304473,105,raw,9.50097143816363e-14,-1.1409395650474631e-10,6.383807867422821,144207.46530031515,0.9118878931063887,7.355511509768724e-06,0.9999999999999998,395.0000000000002,,,,[],[],15,367.8666666666667,79.99999999999994,711.0000000000002,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[161.99999999999997, 519.0, 207.00000000000006, 134.00000000000006, 338.0, 711.0000000000002, 79.99999999999994, 430.0, 256.00000000000006, 394.99999999999994, 318.9999999999998, 294.0, 697.0000000000002, 374.0000000000002, 602.0000000000002]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0000000000002,-726.0000000000002,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,2.2737367544323206e-13,0.0,0.0,9.663381206337361e-14,,0.0,0.0,,,5.684341886080802e-14,1.0,60.0,2.2737367544323206e-13,2.2737367544323206e-13,,2.2737367544323206e-13,0.872412807587955,0.9774145286717049,0.001171562999881949,0.3023694197543195,0.007415635606636882,,,,,,,0.0,0.0,0.0,471,1.1366547525329491,0.7085542753817479,101,0,0.0,0.0,482,0,0.43215679092409964,0.6621628969678529,101,216.84153199975322,0.7131725767199031,288.75,166.6679774739822,0.6656140661377293,182,coif,0.48988320193784973,0.7307020006474584,0.43787115844926766,2,137.0,,,,,6.004641228685159e-13,0.872412807587955,0.9774145286717049,0.001516096958371915,0.3545615845599551,0.008226416148876894,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,712,1.1580281976515245,0.7107558868227467,639,51.61879502661797,0.9658605852998559,675.5,673.5277572168764,0.7595506630202983,125,645.9444444444445,509.5,455.4177944715902,144,0.6073092751479697,0.9504371241344255,0.2897523701560935,3,94.5,125
db25,1,antisymmetric,1.250841892793643e-26,316.1866811137353,4210062.4522783235,0.6103896103896104,443.8602276384152,105,raw,8.523129292284251e-14,-1.0908507430684745e-10,6.410180272648367,154136.14336008957,0.9189911816880506,7.355511509768726e-06,1.0,394.99999999999983,,,,[],[],15,367.8666666666667,80.00000000000006,710.9999999999999,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.0000000000001, 519.0, 206.99999999999997, 134.00000000000017, 337.9999999999999, 710.9999999999999, 80.00000000000006, 430.0, 256.0000000000002, 395.0000000000002, 318.9999999999998, 294.0, 697.0000000000001, 374.0000000000004, 601.9999999999999]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,725.9999999999998,-725.9999999999998,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,2.2737367544323206e-13,0.0,0.0,1.269503021224712e-13,,0.0,0.0,,,5.684341886080802e-14,1.0,60.0,1.1368683772161603e-13,2.2737367544323206e-13,,1.7053025658242404e-13,0.8791664245435324,0.985777501587231,0.0013969448381708528,0.22138298134503068,0.008022425810755364,,,,,,,0.0,0.0,0.0,324,1.1128492408011348,0.6937146795610825,140,0,0.0,0.0,405,0,0.4191492556249441,0.6422323823097755,143,132.93356736856697,0.8241619479251759,253.0,203.13416009019167,0.7447529316345456,35,db,0.808098614330461,0.9270402411792762,0.1562188976148944,5,27.5,,,,,6.004641228685159e-13,0.8791664245435324,0.985777501587231,0.00174140105388334,0.27963402266807824,0.008832710703750465,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,420,1.1366459993955884,0.6976322657274762,675,180.31222920256963,0.8807458801570307,547.5,517.8082191780823,0.759321352776928,126,629.0854700854701,605.5,419.1482047183576,468,0.5914586682022086,0.8747440682260705,0.3235557117906328,2,95.0,126
db20,1,antireflect,6.635094047891926e-27,318.9402344636937,3880550.49638956,0.6805555555555556,472.29110163977447,105,raw,6.026924990822281e-14,-1.0680956119557572e-10,6.294070003823802,134047.04784643458,0.9004218890457204,7.3555115097687276e-06,1.0,394.99999999999994,,,,[],[],15,367.8666666666667,79.99999999999994,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.0000000000001, 519.0, 206.99999999999991, 133.99999999999994, 337.9999999999999, 711.0, 79.99999999999994, 430.0, 256.0000000000002, 394.99999999999994, 319.0000000000002, 294.0, 697.0, 374.0000000000001, 602.0]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0,-726.0,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,0.0,0.0,0.0,7.010688326166321e-14,,0.0,0.0,,,5.684341886080802e-14,1.0,60.0,0.0,0.0,,5.684341886080802e-14,0.9067438253587466,0.9489576884116898,0.0009715659364133134,0.42602255956145907,0.006794682671749472,,,,,,,0.0,0.0,0.0,630,1.192137819282583,0.7431406474257994,43,0,0.0,0.0,495,0,0.4578980643880116,0.7016044065460265,44,304.6714076946944,0.5969954924673355,303.0,80.66046354254779,0.5981009208368424,390,db,0.808098614330461,0.9270402411792762,0.1562188976148944,5,293.75,,,,,6.004641228685159e-13,0.9067438253587466,0.9489576884116898,0.0013161688815053934,0.4689638038451248,0.007605970431889859,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,696,1.2098111335728317,0.7425383828083146,538,111.72287142747452,0.9261092120188661,617.0,606.8849270664506,0.7590202144750415,127,629.0854700854701,605.5,419.1482047183576,468,0.5914586682022086,0.8747440682260705,0.3235557117906328,2,95.75,127
coif7,1,periodic,1.9983755021342765e-26,314.15193432344506,4048676.066166975,0.6164383561643836,447.77993667135195,105,raw,1.0807016657227428e-13,-1.1534861954487518e-10,6.300806431919704,24485.442864325014,0.5137835631877783,7.355511509768721e-06,0.9999999999999998,395.0000000000001,,,,[],[],15,367.8666666666668,79.99999999999983,711.0000000000003,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.00000000000003, 519.0000000000002, 207.0, 134.0000000000001, 338.00000000000034, 711.0000000000003, 79.99999999999983, 430.00000000000006, 256.0000000000001, 395.00000000000034, 319.0000000000002, 294.0, 697.0, 374.0000000000002, 602.0000000000005]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0000000000003,-726.0000000000003,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,3.410605131648481e-13,1.1368683772161603e-13,1.8189894035458565e-12,1.7621459846850485e-13,,0.0,1.1368683772161603e-13,,,1.7053025658242404e-13,1.0,60.0,3.410605131648481e-13,3.410605131648481e-13,,1.1368683772161603e-13,0.8587880186578604,0.9510938821047416,0.0011886053152618918,0.2390242000467886,9.883572713083137e-05,,,,,,,0.0,0.0,0.0,488,1.0870632692142856,0.6776405283097732,178,0,0.0,0.0,442,0,0.4100387083703566,0.6282729433057967,176,167.33598935475098,0.7786560987371018,321.0,256.2226968516417,0.6770264620669636,154,coif,0.48988320193784973,0.7307020006474584,0.43787115844926766,2,116.0,,,,,6.004086117172847e-13,0.8587880186578604,0.9510938821047416,0.0015331333952083941,0.2959554405756535,0.0009155929089257023,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,672,1.110334732338703,0.6814833602100008,719,33.23401871576773,0.978019828891688,695.5,694.7059669302661,0.7590165282024577,128,645.9444444444445,509.5,455.4177944715902,144,0.6073092751479697,0.9504371241344255,0.2897523701560935,3,96.75,128
db5,1,antireflect,4.267429465844588e-27,320.85704177823766,3287421.536829471,0.631578947368421,456.96627650403457,105,raw,4.6329078139976973e-14,-1.0823331120235502e-10,5.94738859273911,59997.56303389954,0.8037372465331137,7.355511509768726e-06,0.9999999999999997,394.99999999999994,,,,[],[],15,367.8666666666667,79.99999999999983,711.0000000000001,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.0, 519.0, 207.0000000000001, 134.00000000000006, 338.0000000000001, 711.0000000000001, 79.99999999999983, 429.99999999999994, 255.99999999999997, 395.0, 319.0, 294.0000000000001, 697.0, 374.0000000000001, 601.9999999999997]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0000000000001,-726.0000000000001,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,1.1368683772161603e-13,0.0,0.0,8.147556703382481e-14,,0.0,0.0,,,1.7053025658242404e-13,1.0,60.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.925941043237061,0.8390212898761045,0.00020587431002681776,0.28318186357734937,0.0022691555337200423,,,,,,,0.0,0.0,0.0,674,1.08935861567973,0.6790713739979195,170,0,0.0,0.0,480,0,0.41012384530685236,0.6284033925355507,175,246.61086080435845,0.6737951576661925,374.75,263.7887052668146,0.5890470497325672,438,db,0.808098614330461,0.9270402411792762,0.1562188976148944,5,329.75,,,,,6.004641228685159e-13,0.925941043237061,0.8390212898761045,0.000550741371314682,0.3368095160501872,0.0030841399160101615,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,648,1.1113081039526054,0.6820807805543847,716,48.08326112068523,0.9681989013752081,682.0,680.3049853372434,0.7585703501585035,129,629.0854700854701,605.5,419.1482047183576,468,0.5914586682022086,0.8747440682260705,0.3235557117906328,2,97.25,129
