wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_spectral_centroid_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
coif2,1,smooth,6.609993245183893e-27,318.95669513762726,6577408.470459182,0.5862068965517241,438.88778233842163,105,raw,5.831525738488248e-14,-1.1201894967172189e-10,5.082945836518194,223568.9237143282,0.9511783958890909,7.355511509768726e-06,1.0,395.0,,,,[],[],15,367.8666666666667,80.0,711.0000000000001,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.00000000000006, 519.0, 207.00000000000009, 133.9999999999999, 338.00000000000017, 711.0000000000001, 80.0, 430.0, 256.0, 395.00000000000017, 318.9999999999999, 294.0, 697.0, 374.0, 602.0000000000002]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0000000000001,-726.0000000000001,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,1.1368683772161603e-13,0.0,0.0,7.01068832616632e-14,,0.0,0.0,,,0.0,1.0,60.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9069086823798614,0.5648972084557526,0.004453037436018217,0.15085388994307392,0.012265803500113071,,,,,,,0.0,0.0,0.0,445,0.8940682097510771,0.5573335712452119,518,0,0.0,0.0,324,0,0.3278757243429639,0.5023804879060688,533,95.41837698612709,0.873785215626816,455.0,437.62310119757046,0.6359666818874821,235,coif,0.48988320193784973,0.7307020006474584,0.43787115844926766,2,176.75,,,,,6.004641228685159e-13,0.9069086823798614,0.5648972084557525,0.004796439489032442,0.214381457362134,0.013072622241325688,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,580,0.9199736652418735,0.5646466119034227,1146,400.2224381515859,0.7353026202701152,863.0,770.196987253766,0.5822677122514597,828,645.9444444444445,509.5,455.4177944715902,144,0.6073092751479697,0.9504371241344255,0.2897523701560935,3,621.75
db2,1,smooth,2.9568610356764114e-27,319.71800846850397,2894720.7914595134,0.5185185185185185,108.43408630229976,105,smoothed,4.033175909647804e-14,-1.0736931344013113e-10,5.635127369840549,12934.807414266117,0.9396097912737243,0.00012066356808871769,0.9999999999999999,405.0,,,,[],[],13,140.44615384615386,33.80000000000001,526.4000000000001,"[6, 13, 19, 33, 40, 47, 57, 62, 70, 78, 87, 93, 100]","[186.39999999999992, 59.400000000000034, 33.80000000000001, 49.99999999999994, 249.60000000000002, 112.99999999999994, 51.19999999999999, 114.0, 200.99999999999994, 78.2000000000001, 95.40000000000003, 67.40000000000009, 526.4000000000001]","[1, 11, 18, 24, 1, 45, 52, 52, 1, 75, 82, 92, 1]","[24, 24, 24, 35, 52, 52, 58, 65, 92, 82, 92, 95, 104]",16312120.360000003,526.4000000000001,-526.4000000000001,0.0,,,,DWT,inu.30000003214412,3.725290298461914e-09,,0.9230769230769231,47.5,0.0,1.0,52,,1.1368683772161603e-13,0.0,0.0,4.372570681600616e-14,,0.0,0.0,,,0.0,1.0,52.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9677316073531527,0.054002525354348865,0.03254644744142911,0.1261406333870095,0.026871758840475757,,,,,,,0.00015792798483891347,0.20007896399241948,0.24809313528703336,482,0.6851184077007747,0.34736944255428953,501,0,0.4000315855969678,0.415579727978212,363,0,0.2414585944752832,0.30382978871819855,527,72.55055708492756,0.9040336546495668,468.25,458.5551585983422,0.64232767388563,338,db,0.6709260835703029,0.7947046911377537,0.29194033415946186,1,253.75,0.0,0.0,1.0,1.0,0.9999999999654012,0.9145333913297969,0.7399999026595883,4.396464268976373e-05,0.03173693128973468,0.00021025355392404962,,,,,,,3.9483555099301135e-05,0.0,0.0,0.6923076923076924,1.0,0.0,0.1692505110083189,0.15386410091665356,1121,1.231520842376101,0.7558630180498606,432,487.19657223753126,0.6777800448164476,776.5,623.6600128783001,0.5821109218791233,829,629.0854700854701,605.5,419.1482047183576,468,0.5914586682022086,0.8747440682260705,0.3235557117906328,2,622.25
bior5.5,1,reflect,1.091168267854844e-20,254.04740033386128,3043071.841868392,0.5344827586206896,190.69266952987073,105,smoothed,6.424538784564163e-11,,5.780692475484385,9843.203931875343,0.8831964950431496,0.00012066356808853591,0.9999999999999999,404.9999999999893,,,,[],[],13,140.44615384630814,33.80000000002059,526.4000000005846,"[6, 13, 19, 33, 40, 47, 57, 62, 70, 78, 87, 93, 100]","[186.40000000022928, 59.40000000005887, 33.80000000002059, 50.0000000000187, 249.6000000001958, 113.00000000014137, 51.2000000000545, 114.0000000001836, 201.00000000017894, 78.20000000011288, 95.40000000013168, 67.40000000009508, 526.4000000005846]","[1, 11, 18, 24, 1, 45, 52, 52, 1, 75, 82, 92, 1]","[24, 24, 24, 35, 52, 52, 58, 65, 92, 82, 92, 95, 104]",16312120.360001512,526.4000000002773,-526.4000000002773,0.0,,,,DWT,inu.30000003214412,1.5124678611755371e-06,,0.9230769230769231,47.5,0.0,1.0,52,,2.772821972030215e-10,1.5427303878823295e-10,2.0054358174093068e-09,1.5429490164164095e-10,,0.0,1.5427303878823295e-10,,,2.05773176276125e-11,1.0,52.0,5.845777195645496e-10,2.772821972030215e-10,,1.0686562745831907e-11,0.23626305201642273,0.28933506177110746,0.17427116711901514,0.2973513243378304,0.002743344908568937,,,,,,,0.06411876184459886,0.23205938092229944,0.28774808823961384,311,0.49359881335347466,0.25026498005720044,664,0,0.4128237523689198,0.42886909156535585,304,0,0.19999279003058895,0.2516529480849643,671,207.88538508835424,0.7250193318937113,487.5,420.99746629027914,0.5400890310262207,581,bior,0.8140334353661407,0.7389337277254862,0.20849647692605566,3,436.5,0.0,0.0,1.0,1.0,0.9999999999637968,0.2568287994302897,0.7861601609118716,0.00023541031958415094,0.07481347045775336,2.1464840470258395e-05,,,,,,,0.01603032337031626,0.0,0.0,0.6923076923076924,1.0,0.0,0.17724593091592739,0.1611326644690249,1060,0.8772290393823301,0.538411504225286,1229,119.50104602052653,0.9209649166530909,1144.5,1138.2612494539098,0.5820102361043232,830,770.8629629629629,708.5,345.41345264769103,270,0.7247561788043484,0.7208628484811953,0.2764118202925975,4,623.5
db2,1,constant,2.9568610356764114e-27,319.71800846850397,2894720.7914595134,0.5185185185185185,108.43408630229976,105,smoothed,4.033175909647804e-14,-1.0736931344013113e-10,5.635127369840549,12934.807414266117,0.9396097912737243,0.00012066356808871769,0.9999999999999999,405.0,,,,[],[],13,140.44615384615386,33.80000000000001,526.4000000000001,"[6, 13, 19, 33, 40, 47, 57, 62, 70, 78, 87, 93, 100]","[186.39999999999992, 59.400000000000034, 33.80000000000001, 49.99999999999994, 249.60000000000002, 112.99999999999994, 51.19999999999999, 114.0, 200.99999999999994, 78.2000000000001, 95.40000000000003, 67.40000000000009, 526.4000000000001]","[1, 11, 18, 24, 1, 45, 52, 52, 1, 75, 82, 92, 1]","[24, 24, 24, 35, 52, 52, 58, 65, 92, 82, 92, 95, 104]",16312120.360000003,526.4000000000001,-526.4000000000001,0.0,,,,DWT,inu.30000003214412,3.725290298461914e-09,,0.9230769230769231,47.5,0.0,1.0,52,,1.1368683772161603e-13,0.0,0.0,4.372570681600616e-14,,0.0,0.0,,,0.0,1.0,52.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9677316073531527,0.054002525354348865,0.03254644744142911,0.1261406333870095,0.026871758840475757,,,,,,,0.00015792798483891347,0.20007896399241948,0.24809313528703336,474,0.6851184077007747,0.34736944255428953,502,0,0.4000315855969678,0.415579727978212,364,0,0.2414585944752832,0.30382978871819855,528,72.12026991999775,0.9046028175661406,467.0,457.51259764524144,0.6434389749206364,336,db,0.6709260835703029,0.7947046911377537,0.29194033415946186,1,252.25,0.0,0.0,1.0,1.0,0.9999999999654012,0.9145333913297969,0.7399999026595883,4.396464268976373e-05,0.03173693128973468,0.00021025355392404962,,,,,,,3.9483555099301135e-05,0.0,0.0,0.6923076923076924,1.0,0.0,0.1692505110083189,0.15386410091665356,1122,1.231520842376101,0.7558630180498606,434,486.4894654563447,0.6782477080315181,778.0,625.8971722365038,0.5818487217406267,831,629.0854700854701,605.5,419.1482047183576,468,0.5914586682022086,0.8747440682260705,0.3235557117906328,2,623.75
db2,1,zero,2.9568610356764114e-27,319.71800846850397,2894720.7914595134,0.5185185185185185,108.43408630229976,105,smoothed,4.033175909647804e-14,-1.0736931344013113e-10,5.635127369840549,12934.807414266117,0.9396097912737243,0.00012066356808871769,0.9999999999999999,405.0,,,,[],[],13,140.44615384615386,33.80000000000001,526.4000000000001,"[6, 13, 19, 33, 40, 47, 57, 62, 70, 78, 87, 93, 100]","[186.39999999999992, 59.400000000000034, 33.80000000000001, 49.99999999999994, 249.60000000000002, 112.99999999999994, 51.19999999999999, 114.0, 200.99999999999994, 78.2000000000001, 95.40000000000003, 67.40000000000009, 526.4000000000001]","[1, 11, 18, 24, 1, 45, 52, 52, 1, 75, 82, 92, 1]","[24, 24, 24, 35, 52, 52, 58, 65, 92, 82, 92, 95, 104]",16312120.360000003,526.4000000000001,-526.4000000000001,0.0,,,,DWT,inu.30000003214412,3.725290298461914e-09,,0.9230769230769231,47.5,0.0,1.0,52,,1.1368683772161603e-13,0.0,0.0,4.372570681600616e-14,,0.0,0.0,,,0.0,1.0,52.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9677316073531527,0.054002525354348865,0.03254644744142911,0.1261406333870095,0.026871758840475757,,,,,,,0.00015792798483891347,0.20007896399241948,0.24809313528703336,471,0.6851184077007747,0.34736944255428953,500,0,0.4000315855969678,0.415579727978212,370,0,0.2414585944752832,0.30382978871819855,529,69.17851304174344,0.9084940303680642,467.5,458.9153654794045,0.6450538934909105,335,db,0.6709260835703029,0.7947046911377537,0.29194033415946186,1,251.5,0.0,0.0,1.0,1.0,0.9999999999654012,0.9145333913297969,0.7399999026595883,4.396464268976373e-05,0.03173693128973468,0.00021025355392404962,,,,,,,3.9483555099301135e-05,0.0,0.0,0.6923076923076924,1.0,0.0,0.1692505110083189,0.15386410091665356,1123,1.231520842376101,0.7558630180498606,433,487.9036790187178,0.6773123816013771,778.0,625.0115681233933,0.5813810585255563,832,629.0854700854701,605.5,419.1482047183576,468,0.5914586682022086,0.8747440682260705,0.3235557117906328,2,624.5
sym9,1,constant,1.958418570340682e-25,304.2396501083703,3155636.6109078513,0.5573770491803278,306.85930693397654,105,raw,3.5418863609222513e-13,-9.298861680662203e-11,5.850622423028931,37546.86953914193,0.7210643424122317,7.355511509768718e-06,1.0,394.9999999999996,,,,[],[],15,367.866666666667,80.00000000000074,711.0,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.00000000000057, 519.0000000000007, 207.0000000000004, 133.99999999999994, 338.0000000000006, 711.0, 80.00000000000074, 430.00000000000057, 256.0000000000003, 394.9999999999998, 319.0, 294.0000000000001, 697.0000000000008, 374.0000000000007, 602.0000000000005]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0000000000002,-726.0000000000002,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,2.2737367544323206e-13,3.410605131648481e-13,5.4569682106375694e-12,4.1306217705520496e-13,,0.0,3.410605131648481e-13,,,7.389644451905042e-13,1.0,60.0,0.0,2.2737367544323206e-13,,3.979039320256561e-13,0.7595144618925384,0.8083356982698632,3.574838271247911e-05,0.06677139390922943,0.000897083561371798,,,,,,,0.0,0.0,0.0,354,0.8869617914500513,0.5529036570090533,519,0,0.0,0.0,323,0,0.32711087720314297,0.5012085674168444,537,110.38229024621658,0.8539916795684965,433.25,411.95435276103484,0.640454834493243,224,sym,1.0,0.8557998861852173,0.04326003414443481,6,169.5,,,,,6.004086117172847e-13,0.7595144618925384,0.8083356982698631,0.0003806741269102488,0.13658946466133168,0.0017131887040704422,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,590,0.9153879246802508,0.5618320499556004,1150,395.9797974644666,0.7381085995605379,870.0,779.8850574712643,0.5813558870818563,833,1063.6169590643274,1089.5,326.93132365381194,342,1.0,0.6822914493350433,0.09531256519948701,6,626.25
sym17,1,symmetric,7.549006887988543e-21,255.64741939574049,3462794.2351726484,0.5072463768115942,126.80538788050865,105,smoothed,6.00132853465073e-11,,6.0135559978276,12064.934494280367,0.9237742152041785,0.00012066356808840143,0.9999999999999994,404.9999999999877,,,,[],[],13,140.44615384632186,33.8000000000672,526.4000000003712,"[6, 13, 19, 33, 40, 47, 57, 62, 70, 78, 87, 93, 100]","[186.4000000001937, 59.40000000015624, 33.8000000000672, 50.000000000115165, 249.60000000023683, 113.00000000020782, 51.2000000000848, 114.0000000001582, 201.00000000018122, 78.20000000009264, 95.40000000016687, 67.40000000015254, 526.4000000003712]","[1, 11, 18, 24, 1, 45, 52, 52, 1, 75, 82, 92, 1]","[24, 24, 24, 35, 52, 52, 58, 65, 92, 82, 92, 95, 103]",16312120.360001292,526.400000000177,-526.400000000177,0.0,,,,DWT,inu.30000003214412,1.2926757335662842e-06,,1.0,52.0,0.0,1.0,52,,1.7701040633255616e-10,1.680007244431181e-10,2.184151526307687e-09,1.680291461525485e-10,,0.0,1.680007244431181e-10,,,6.718892109347507e-11,1.0,52.0,3.7118752516107634e-10,1.7701040633255616e-10,,1.2278178473934531e-11,0.2540847787363041,0.6658014072567691,0.5752460059860208,0.005250997689560916,0.020082837168883563,,,,,,,0.05480101073910298,0.42740050536955154,0.5299664156818206,23,0.7831081078065553,0.39705228149017363,412,0,0.8109602021478206,0.842480024938065,17,0,0.3040932053675077,0.3826435523582382,373,215.66544306711108,0.7147282499112287,206.25,37.24050124148296,0.7209553947968843,183,sym,0.9837036669847447,0.8975969021050745,0.0421283624791564,6,138.75,1.0,1.0,1.0,1.0,0.99999999996261,0.2728533180698477,0.8600036846145888,0.0007770582383039524,0.0013211488510990188,0.00015713477903335515,,,,,,,0.013700793619457497,0.36000000000000004,1.0,0.6923076923076924,1.0,0.0,0.31208116604049807,0.28371015094590735,773,0.8946936757091908,0.5491306672868663,1183,289.9137802864845,0.8082580818211081,978.0,935.0296523517383,0.5807163424978556,834,1063.6169590643274,1089.5,326.93132365381194,342,1.0,0.6822914493350433,0.09531256519948701,6,627.0
bior2.6,1,constant,3.425429387455688e-27,319.0791674190476,2912538.998372383,0.5423728813559322,61.01434910241362,105,smoothed,4.100846646386864e-14,-1.0617091650289028e-10,5.633657820468573,23365.115718244266,0.9803805913708095,0.00012066356808871763,1.0,405.0,,,,[],[],13,140.44615384615383,33.799999999999955,526.4,"[6, 13, 19, 33, 40, 47, 57, 62, 70, 78, 87, 93, 100]","[186.39999999999998, 59.39999999999998, 33.799999999999955, 49.999999999999886, 249.59999999999997, 113.00000000000006, 51.19999999999999, 114.00000000000006, 200.99999999999994, 78.19999999999993, 95.40000000000003, 67.39999999999992, 526.4]","[1, 11, 18, 24, 1, 45, 52, 52, 1, 75, 82, 92, 1]","[24, 24, 24, 35, 52, 52, 58, 65, 92, 82, 92, 95, 104]",16312120.360000003,526.4,-526.4,0.0,,,,DWT,inu.30000003214412,3.725290298461914e-09,,0.9230769230769231,47.5,0.0,1.0,52,,0.0,2.842170943040401e-14,4.547473508864641e-13,4.372570681600617e-14,,0.0,2.842170943040401e-14,,,5.684341886080802e-14,1.0,52.0,0.0,0.0,,0.0,0.9606159105017156,0.05162673082881984,0.04956877638971493,0.3819700319331858,0.10827508162402133,,,,,,,0.00015792798483891347,0.20007896399241948,0.24809313528703336,383,0.8230653453331797,0.41731144132243275,354,0,0.4000315855969678,0.415579727978212,367,0,0.31041130625549157,0.3905936825330119,350,14.888474289418197,0.9803062509399231,363.5,363.0500934480156,0.7497430725599086,150,bior,0.8140334353661407,0.7389337277254862,0.20849647692605566,3,113.25,0.0,0.0,1.0,1.0,0.9999999999654007,0.9081352673645082,0.7395338927719518,6.69588761250964e-05,0.0961035023584217,0.0008471801510281784,,,,,,,3.9483555099301135e-05,0.0,0.0,0.6923076923076924,1.0,0.0,0.1692505110083189,0.15386410091665356,1094,1.2534618592361433,0.7693296218232213,254,593.9696961966999,0.6071628993408069,674.0,412.2789317507419,0.5806978517868056,835,770.8629629629629,708.5,345.41345264769103,270,0.7247561788043484,0.7208628484811953,0.2764118202925975,4,627.25
sym9,1,zero,1.9634961299043443e-25,304.22840479835907,3155809.220997008,0.5573770491803278,306.8269809926144,105,raw,3.533765872513564e-13,-9.320755278707811e-11,5.849683142179241,38421.45874764849,0.7276940908733303,7.3555115097687166e-06,1.0,394.9999999999996,,,,[],[],15,367.8666666666671,80.00000000000074,710.9999999999999,"[1, 7, 15, 25, 30, 38, 44, 49, 55, 61, 69, 76, 85, 95, 101]","[162.00000000000057, 519.0000000000007, 207.00000000000045, 133.99999999999994, 338.0000000000006, 710.9999999999999, 80.00000000000074, 430.00000000000057, 256.0000000000003, 394.9999999999998, 319.0, 294.0000000000001, 697.0000000000008, 374.0000000000006, 602.0000000000006]","[0, 0, 10, 22, 22, 0, 43, 43, 50, 50, 67, 67, 50, 90, 90]","[2, 22, 22, 26, 33, 104, 47, 50, 60, 67, 73, 77, 104, 97, 104]",18460484.0,726.0000000000002,-726.0000000000002,0.0,,,,DWT,inu.30000003214412,0.0,,1.0,60.0,0.0,1.0,60,,2.2737367544323206e-13,3.979039320256561e-13,6.366462912410498e-12,4.282204220847537e-13,,0.0,3.979039320256561e-13,,,7.389644451905042e-13,1.0,60.0,1.1368683772161603e-13,2.2737367544323206e-13,,3.979039320256561e-13,0.7594018378093783,0.8080378422253023,3.597121131959218e-05,0.06677139390922943,0.0009505339966819719,,,,,,,0.0,0.0,0.0,355,0.8867667805663024,0.5527820934515013,520,0,0.0,0.0,322,0,0.3270395158303823,0.5010992254967099,540,111.67922814919523,0.8522761532418053,434.25,412.4808349787419,0.6389356956685217,229,sym,1.0,0.8557998861852173,0.04326003414443481,6,173.25,,,,,6.004086117172847e-13,0.7594018378093783,0.8080378422253023,0.000380896878655291,0.13658946466133168,0.0017665954790385048,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.5454545454545456,586,0.915192896293934,0.5617123485753117,1151,399.51533137039934,0.7357702834851856,868.5,776.6102475532527,0.5806827607902119,836,1063.6169590643274,1089.5,326.93132365381194,342,1.0,0.6822914493350433,0.09531256519948701,6,628.5
bior5.5,1,zero,7.283315449118175e-21,255.80302641035843,2865791.8791948026,0.5431034482758621,103.55746801927926,105,smoothed,5.919745117380226e-11,,5.651589294294309,19911.632318625027,0.9585696583166097,0.00012066356808851853,1.0,404.9999999999893,,,,[],[],13,140.44615384630004,33.80000000002059,526.4000000004835,"[6, 13, 19, 33, 40, 47, 57, 62, 70, 78, 87, 93, 100]","[186.40000000022508, 59.40000000005887, 33.80000000002059, 50.0000000000187, 249.6000000001958, 113.00000000014137, 51.2000000000545, 114.0000000001836, 201.00000000017894, 78.20000000011288, 95.40000000013168, 67.40000000009508, 526.4000000004835]","[1, 11, 18, 24, 1, 45, 52, 52, 1, 75, 82, 92, 1]","[24, 24, 24, 35, 52, 52, 58, 65, 92, 82, 92, 95, 104]",16312120.36000179,526.400000000303,-526.400000000303,0.0,,,,DWT,inu.30000003214412,1.7900019884109497e-06,,0.9230769230769231,47.5,0.0,1.0,52,,3.029754225281067e-10,1.461728516005678e-10,1.9003891793545336e-09,1.4619690073931663e-10,,0.0,1.461728516005678e-10,,,2.05773176276125e-11,1.0,52.0,4.83510120830033e-10,3.029754225281067e-10,,1.0686562745831907e-11,0.2558179991436662,0.0806162279918704,0.004909690101366285,0.38980509745127456,0.0813223765156211,,,,,,,0.0758843967150979,0.23794219835754896,0.2950426413136071,303,0.38470474811957633,0.19505339865375576,704,0,0.4151768793430196,0.43131367820052174,298,0,0.16249427824075974,0.20446819187817314,696,230.68358560302175,0.694862982006585,500.25,420.46526878972344,0.5165783164001179,651,bior,0.8140334353661407,0.7389337277254862,0.20849647692605566,3,489.0,0.0,0.0,1.0,1.0,0.9999999999636435,0.27441175419451647,0.7452201556917567,6.6321453796912636e-06,0.09807480160848367,0.0006362932466558368,,,,,,,0.018971848225214194,0.0,0.0,0.6923076923076924,1.0,0.0,0.17871669334337636,0.16246972122125125,1052,0.8767448843664271,0.5381143473612428,1231,126.572113832392,0.9162882845023862,1141.5,1134.4826982041172,0.5806639835210343,837,770.8629629629629,708.5,345.41345264769103,270,0.7247561788043484,0.7208628484811953,0.2764118202925975,4,628.75
bior5.5,1,smooth,7.283315449118175e-21,255.80302641035843,2865791.8791948026,0.5431034482758621,103.55746801927926,105,smoothed,5.919745117380226e-11,,5.651589294294309,19911.632318625027,0.9585696583166097,0.00012066356808851853,1.0,404.9999999999893,,,,[],[],13,140.44615384630004,33.80000000002059,526.4000000004835,"[6, 13, 19, 33, 40, 47, 57, 62, 70, 78, 87, 93, 100]","[186.40000000022508, 59.40000000005887, 33.80000000002059, 50.0000000000187, 249.6000000001958, 113.00000000014137, 51.2000000000545, 114.0000000001836, 201.00000000017894, 78.20000000011288, 95.40000000013168, 67.40000000009508, 526.4000000004835]","[1, 11, 18, 24, 1, 45, 52, 52, 1, 75, 82, 92, 1]","[24, 24, 24, 35, 52, 52, 58, 65, 92, 82, 92, 95, 104]",16312120.36000179,526.400000000303,-526.400000000303,0.0,,,,DWT,inu.30000003214412,1.7900019884109497e-06,,0.9230769230769231,47.5,0.0,1.0,52,,3.029754225281067e-10,1.461728516005678e-10,1.9003891793545336e-09,1.4619690073931663e-10,,0.0,1.461728516005678e-10,,,2.05773176276125e-11,1.0,52.0,4.83510120830033e-10,3.029754225281067e-10,,1.0686562745831907e-11,0.2558179991436662,0.0806162279918704,0.004909690101366285,0.38980509745127456,0.0813223765156211,,,,,,,0.0758843967150979,0.23794219835754896,0.2950426413136071,304,0.38470474811957633,0.19505339865375576,705,0,0.4151768793430196,0.43131367820052174,297,0,0.16249427824075974,0.20446819187817314,697,231.26950368203183,0.6940879580925505,500.75,420.625939899465,0.5158601166124128,652,bior,0.8140334353661407,0.7389337277254862,0.20849647692605566,3,489.75,0.0,0.0,1.0,1.0,0.9999999999636435,0.27441175419451647,0.7452201556917567,6.6321453796912636e-06,0.09807480160848367,0.0006362932466558368,,,,,,,0.018971848225214194,0.0,0.0,0.6923076923076924,1.0,0.0,0.17871669334337636,0.16246972122125125,1054,0.8767448843664271,0.5381143473612428,1232,125.86500705120545,0.9167559477174567,1143.0,1136.0699912510936,0.5804017833825379,838,770.8629629629629,708.5,345.41345264769103,270,0.7247561788043484,0.7208628484811953,0.2764118202925975,4,629.5
