wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,relative_prominences_total_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_relative_prominences_total_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
rbio2.8,1,constant,7.720027133613184e-27,315.7909674909603,3741588.3633708386,0.559322033898305,45.46510532610188,101,smoothed,6.739603374833426e-14,-1.0523848459342855e-10,5.551342511347722,35196.06158447634,0.9883749496810929,0.000255260875067283,1.0,481.40000000000003,,,,[],[],8,143.12500000000006,31.799999999999784,541.2000000000003,"[17, 27, 38, 50, 66, 74, 86, 93]","[119.0, 68.20000000000005, 75.00000000000006, 541.2000000000003, 39.200000000000045, 203.20000000000022, 31.799999999999784, 67.40000000000003]","[1, 20, 33, 1, 59, 59, 79, 79]","[33, 33, 41, 99, 70, 99, 88, 99]",20813045.680000007,541.2000000000003,-541.2000000000003,0.0,,,,DWT,mdp.39015035518102,0.0,,0.0,29.0,3.0,0.0,29.0,,2.2737367544323206e-13,37.943181818181856,11.999999999999773,37.94318181818186,,0.0,37.943181818181856,,,29.59999999999974,0.0,29.0,2.2737367544323206e-13,2.2737367544323206e-13,,5.684341886080802e-14,0.924771770270994,0.029987771538937863,0.007222818508172638,0.6661221155809669,0.1283777352246264,,,,,,,,,,,,0.0,1.0,1.0,,0.2,0.3215652913653765,240,0.891268297508389,0.4459096679390774,215,0,0.6666666666666667,0.7032558139534884,262,0,0.35129644222473955,0.43089613571637714,204,25.979158313283875,0.9652220102901153,230.25,228.0945918116699,0.8284945392816039,56,rbio,0.7581440781440781,0.7756722974534543,0.236597456063109,2,42.5,0.9999999999617082,0.91879091300614,0.7207833471149186,4.2240081981529884e-05,0.49364406779660974,0.004160833202684441,0.9999999999745528,0.999999999969819,0.999999999969819,0.9999999999698195,,0.03508771956477144,,,,,1.0,,0.0,0.3417721518987343,0.25714285714285706,0.0,1.6774353606517483,0.8986946986383878,278,1.4108093017903642,0.9065980570014323,41,167.58430714121175,0.8878284423418931,159.5,71.46081504702194,0.8905340337546146,96,704.7555555555556,800.5,438.966706050773,270,0.697029130312819,0.8131655370048468,0.26812994767957266,3,72.75,96
db6,1,periodic,3.738669576474774e-27,318.9399849193654,3937712.312372881,0.5178571428571429,83.09178880200693,101,smoothed,4.4778262506069666e-14,-9.82198544718927e-11,5.644855971871566,19030.467978266734,0.983263288897608,0.00025526087506728306,1.0,481.3999999999999,,,,[],[],8,143.12500000000006,31.800000000000182,541.2000000000002,"[17, 27, 38, 50, 66, 74, 86, 93]","[118.99999999999994, 68.20000000000016, 74.99999999999989, 541.2000000000002, 39.200000000000045, 203.2000000000001, 31.800000000000182, 67.39999999999992]","[0, 20, 33, 0, 59, 59, 79, 79]","[33, 33, 41, 99, 70, 99, 88, 99]",20813045.68,541.2000000000002,-541.2000000000002,0.0,,,,DWT,mdp.39015035518102,7.450580596923828e-09,,0.0,29.0,3.0,0.0,29.0,,1.1368683772161603e-13,37.943181818181856,11.999999999999773,37.94318181818185,,0.0,37.943181818181856,,,29.600000000000136,0.0,20.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.9609817333642123,0.19414413561886887,0.1708221260942407,0.14156626506024103,0.02747085724163415,,,,,,,,,,,,0.0004409171075837742,1.0,0.0,,0.10022045855379189,0.1611371047781086,361,0.8266870197958321,0.413599064969811,278,0,0.33348030570252796,0.3517829457364341,373,0,0.2989970234758394,0.3667462761379624,313,43.957365708149524,0.9411547982487958,331.25,326.7157405580254,0.7488571849343042,136,db,0.7473894993894994,0.8582716250531893,0.21934586291139363,3,102.75,0.9999999999617085,0.9521363399477646,0.7608860897679051,0.0009989923742809753,0.10491071428571441,0.001018322804044979,0.999999999974599,0.999999999969819,0.999999999969819,0.9999999999698189,,0.03508771956477144,,,,,1.0,,0.00018705574261129816,0.3417721518987343,0.0,0.0,1.651814602808782,0.8849682446785611,320,1.294595959864168,0.8319183750244077,279,28.991378028648448,0.9805947938228592,299.5,298.0968280467446,0.8900631264964363,97,628.9466666666667,572.5,423.128555443935,450,0.6220513547200477,0.783826094933622,0.32941622321588,2,73.25,97
rbio2.8,1,zero,7.720027133613184e-27,315.7909674909603,3741588.3633708386,0.559322033898305,45.46510532610188,101,smoothed,6.739603374833426e-14,-1.0523848459342855e-10,5.551342511347722,35196.06158447634,0.9883749496810929,0.000255260875067283,1.0,481.40000000000003,,,,[],[],8,143.12500000000006,31.799999999999784,541.2000000000003,"[17, 27, 38, 50, 66, 74, 86, 93]","[119.0, 68.20000000000005, 75.00000000000006, 541.2000000000003, 39.200000000000045, 203.20000000000022, 31.799999999999784, 67.40000000000003]","[1, 20, 33, 1, 59, 59, 79, 79]","[33, 33, 41, 99, 70, 99, 88, 99]",20813045.680000007,541.2000000000003,-541.2000000000003,0.0,,,,DWT,mdp.39015035518102,0.0,,0.0,29.0,3.0,0.0,29.0,,2.2737367544323206e-13,37.943181818181856,11.999999999999773,37.94318181818186,,0.0,37.943181818181856,,,29.59999999999974,0.0,29.0,2.2737367544323206e-13,2.2737367544323206e-13,,5.684341886080802e-14,0.924771770270994,0.029987771538937863,0.007222818508172638,0.6661221155809669,0.1283777352246264,,,,,,,,,,,,0.0,1.0,1.0,,0.2,0.3215652913653765,239,0.891268297508389,0.4459096679390774,216,0,0.6666666666666667,0.7032558139534884,263,0,0.35129644222473955,0.43089613571637714,205,25.747168129071333,0.9655325727857145,230.75,228.64903600858773,0.8283151485079844,57,rbio,0.7581440781440781,0.7756722974534543,0.236597456063109,2,43.25,0.9999999999617082,0.91879091300614,0.7207833471149186,4.2240081981529884e-05,0.49364406779660974,0.004160833202684441,0.9999999999745528,0.999999999969819,0.999999999969819,0.9999999999698195,,0.03508771956477144,,,,,1.0,,0.0,0.3417721518987343,0.25714285714285706,0.0,1.6774353606517483,0.8986946986383878,279,1.4108093017903642,0.9065980570014323,40,168.99852070358486,0.8868818469186179,159.5,69.96865203761756,0.890060736042977,98,704.7555555555556,800.5,438.966706050773,270,0.697029130312819,0.8131655370048468,0.26812994767957266,3,74.25,98
db6,1,smooth,3.507228721588546e-27,319.2175148682032,3754306.2039526612,0.5267857142857143,42.19514840141348,101,smoothed,4.3089844124065466e-14,-9.847760384928967e-11,5.543779475975432,29509.895548469387,0.9899679594952513,0.000255260875067283,1.0,481.3999999999999,,,,[],[],8,143.12500000000006,31.800000000000182,541.2000000000002,"[17, 27, 38, 50, 66, 74, 86, 93]","[118.99999999999994, 68.20000000000016, 74.99999999999989, 541.2000000000002, 39.200000000000045, 203.2000000000001, 31.800000000000182, 67.40000000000003]","[0, 20, 33, 0, 59, 59, 79, 79]","[33, 33, 41, 99, 70, 99, 88, 99]",20813045.68,541.2000000000002,-541.2000000000002,0.0,,,,DWT,mdp.39015035518102,7.450580596923828e-09,,0.0,29.0,3.0,0.0,29.0,,1.1368683772161603e-13,37.943181818181856,11.999999999999773,37.94318181818187,,0.0,37.943181818181856,,,29.600000000000136,0.0,20.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.9641729983962924,0.016711389923197012,0.017831568351133018,0.25451807228915635,0.09288424971686332,,,,,,,,,,,,0.0004409171075837742,1.0,0.0,,0.10022045855379189,0.1611371047781086,360,0.7347362069773483,0.36759523365970825,392,0,0.33348030570252796,0.3517829457364341,349,0,0.26922365573532847,0.33022660908582246,402,25.276800957927144,0.9661622477136182,375.75,374.4725827076253,0.7315750997604236,172,db,0.7473894993894994,0.8582716250531893,0.21934586291139363,3,129.75,0.9999999999617082,0.9550751470021832,0.717539980229431,0.00010428157763605109,0.18861607142857134,0.003055471016066159,0.999999999974599,0.999999999969819,0.999999999969819,0.9999999999698197,,0.03508771956477144,,,,,1.0,,0.00018705574261129816,0.3417721518987343,0.0,0.0,1.651814602808782,0.8849682446785611,317,1.308535836071211,0.8408762580409909,223,66.46803743153546,0.9555100151060673,270.0,261.8185185185185,0.8873935617699011,99,628.9466666666667,572.5,423.128555443935,450,0.6220513547200477,0.783826094933622,0.32941622321588,2,74.75,99
db6,1,constant,3.507228721588546e-27,319.2175148682032,3754306.2039526612,0.5267857142857143,42.19514840141348,101,smoothed,4.3089844124065466e-14,-9.847760384928967e-11,5.543779475975432,29509.895548469387,0.9899679594952513,0.000255260875067283,1.0,481.3999999999999,,,,[],[],8,143.12500000000006,31.800000000000182,541.2000000000002,"[17, 27, 38, 50, 66, 74, 86, 93]","[118.99999999999994, 68.20000000000016, 74.99999999999989, 541.2000000000002, 39.200000000000045, 203.2000000000001, 31.800000000000182, 67.40000000000003]","[0, 20, 33, 0, 59, 59, 79, 79]","[33, 33, 41, 99, 70, 99, 88, 99]",20813045.68,541.2000000000002,-541.2000000000002,0.0,,,,DWT,mdp.39015035518102,7.450580596923828e-09,,0.0,29.0,3.0,0.0,29.0,,1.1368683772161603e-13,37.943181818181856,11.999999999999773,37.94318181818187,,0.0,37.943181818181856,,,29.600000000000136,0.0,20.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.9641729983962924,0.016711389923197012,0.017831568351133018,0.25451807228915635,0.09288424971686332,,,,,,,,,,,,0.0004409171075837742,1.0,0.0,,0.10022045855379189,0.1611371047781086,362,0.7347362069773483,0.36759523365970825,394,0,0.33348030570252796,0.3517829457364341,351,0,0.26922365573532847,0.33022660908582246,404,25.276800957927144,0.9661622477136182,377.75,376.4793622782894,0.7302364116747475,180,db,0.7473894993894994,0.8582716250531893,0.21934586291139363,3,135.75,0.9999999999617082,0.9550751470021832,0.717539980229431,0.00010428157763605109,0.18861607142857134,0.003055471016066159,0.999999999974599,0.999999999969819,0.999999999969819,0.9999999999698197,,0.03508771956477144,,,,,1.0,,0.00018705574261129816,0.3417721518987343,0.0,0.0,1.651814602808782,0.8849682446785611,318,1.308535836071211,0.8408762580409909,222,67.88225099390856,0.9545634196827921,270.0,261.46666666666664,0.8869202640582635,100,628.9466666666667,572.5,423.128555443935,450,0.6220513547200477,0.783826094933622,0.32941622321588,2,75.5,100
db6,1,zero,3.507228721588546e-27,319.2175148682032,3754306.2039526612,0.5267857142857143,42.19514840141348,101,smoothed,4.3089844124065466e-14,-9.847760384928967e-11,5.543779475975432,29509.895548469387,0.9899679594952513,0.000255260875067283,1.0,481.3999999999999,,,,[],[],8,143.12500000000006,31.800000000000182,541.2000000000002,"[17, 27, 38, 50, 66, 74, 86, 93]","[118.99999999999994, 68.20000000000016, 74.99999999999989, 541.2000000000002, 39.200000000000045, 203.2000000000001, 31.800000000000182, 67.40000000000003]","[0, 20, 33, 0, 59, 59, 79, 79]","[33, 33, 41, 99, 70, 99, 88, 99]",20813045.68,541.2000000000002,-541.2000000000002,0.0,,,,DWT,mdp.39015035518102,7.450580596923828e-09,,0.0,29.0,3.0,0.0,29.0,,1.1368683772161603e-13,37.943181818181856,11.999999999999773,37.94318181818187,,0.0,37.943181818181856,,,29.600000000000136,0.0,20.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.9641729983962924,0.016711389923197012,0.017831568351133018,0.25451807228915635,0.09288424971686332,,,,,,,,,,,,0.0004409171075837742,1.0,0.0,,0.10022045855379189,0.1611371047781086,363,0.7347362069773483,0.36759523365970825,393,0,0.33348030570252796,0.3517829457364341,350,0,0.26922365573532847,0.33022660908582246,403,24.878035828149027,0.9666960698418353,377.25,376.01467675563276,0.7308379947602751,175,db,0.7473894993894994,0.8582716250531893,0.21934586291139363,3,132.0,0.9999999999617082,0.9550751470021832,0.717539980229431,0.00010428157763605109,0.18861607142857134,0.003055471016066159,0.999999999974599,0.999999999969819,0.999999999969819,0.9999999999698197,,0.03508771956477144,,,,,1.0,,0.00018705574261129816,0.3417721518987343,0.0,0.0,1.651814602808782,0.8849682446785611,319,1.308535836071211,0.8408762580409909,221,69.29646455628166,0.953616824259517,270.0,261.1074074074074,0.8864469663466259,101,628.9466666666667,572.5,423.128555443935,450,0.6220513547200477,0.783826094933622,0.32941622321588,2,76.25,101
coif7,1,symmetric,1.8164483034707284e-26,312.07492533595666,4685394.144851067,0.5070422535211268,84.37556405927897,101,smoothed,1.0626483191738923e-13,-1.039791364121357e-10,5.9949383199882185,18051.03161001103,0.9776717717928777,0.0002552608750672828,1.0,481.40000000000003,,,,[],[],8,143.12500000000003,31.800000000000182,541.1999999999999,"[17, 27, 38, 50, 66, 74, 86, 93]","[119.0, 68.19999999999976, 75.00000000000011, 541.1999999999999, 39.20000000000016, 203.2000000000001, 31.800000000000182, 67.39999999999998]","[1, 20, 33, 1, 59, 59, 79, 79]","[33, 33, 41, 99, 70, 99, 88, 99]",20813045.680000007,541.1999999999999,-541.1999999999999,0.0,,,,DWT,mdp.39015035518102,0.0,,0.0,29.0,3.0,0.0,29.0,,1.1368683772161603e-13,37.94318181818183,12.0,37.943181818181856,,0.0,37.94318181818183,,,29.600000000000136,0.0,29.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.8820416957811621,0.8086893045546428,0.7945105165765266,0.004751399966060749,0.021357140139051555,,,,,,,,,,,,0.0,1.0,1.0,,0.2,0.3215652913653765,258,1.341268344076327,0.6710488004524157,55,0,0.6666666666666667,0.7032558139534884,204,0,0.5022700114034888,0.6160785621094528,61,102.31487347073902,0.8630322978972704,144.5,92.26541221910718,0.8347959347585415,44,coif,0.7994505494505495,1.0,0.14038461538461533,5,34.25,0.9999999999617073,0.8794411745531419,0.9110170146126302,0.004646411829039685,0.0035211267605629037,0.00082792528156446,0.999999999974599,0.9999999999698179,0.9999999999698179,0.9999999999698193,,0.03508771956477543,,,,,1.0,,0.0,0.3417721518987343,0.25714285714285706,0.0,1.677435360651763,0.8986946986383957,197,1.287236038758083,0.8271888271216592,315,83.43860018001261,0.9441508700267653,256.0,242.40234375,0.8863993975301163,102,609.2430555555555,550.0,380.1365092775268,144,0.6025637596120199,0.7041853162003918,0.3669497734114685,1,76.75,102
db17,1,antisymmetric,1.0369006432337318e-26,314.5097843196223,4449441.231357631,0.5074626865671642,109.3038019689023,101,smoothed,7.402659343599656e-14,-9.569298686784584e-11,5.8986991371383874,138132.14805688866,0.996877163914715,0.00025526087506728295,1.0,481.3999999999999,,,,[],[],8,143.12499999999994,31.799999999999898,541.2000000000002,"[17, 27, 38, 50, 66, 74, 86, 93]","[119.00000000000011, 68.2000000000001, 74.99999999999994, 541.2000000000002, 39.199999999999875, 203.19999999999982, 31.799999999999898, 67.39999999999975]","[0, 20, 33, 0, 59, 59, 79, 79]","[33, 33, 41, 99, 70, 99, 88, 99]",20813045.68,541.2000000000002,-541.2000000000002,0.0,,,,DWT,mdp.39015035518102,7.450580596923828e-09,,0.0,29.0,3.0,0.0,29.0,,1.1368683772161603e-13,37.94318181818174,12.000000000000682,37.943181818181785,,0.0,37.94318181818174,,,29.599999999999852,0.0,20.0,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,0.9100396843411621,0.6397481248554514,0.5976873674054913,0.01007013127135381,0.7709126999616194,,,,,,,,,,,,0.0004409171075837742,1.0,0.0,,0.10022045855379189,0.1611371047781086,353,1.4771346892283579,0.7390239736075765,39,0,0.33348030570252796,0.3517829457364341,374,0,0.5856916015670156,0.7184025156602912,33,189.29232243631367,0.74659662324456,199.75,65.09281576227636,0.7395968390653858,159,db,0.7473894993894994,0.8582716250531893,0.21934586291139363,3,120.0,0.999999999961708,0.9052242685495775,0.869745360656712,0.0034953617303226407,0.007462686567164006,0.024171092647196947,0.999999999974566,0.9999999999698146,0.9999999999698146,0.9999999999698164,,0.0350877195647874,,,,,1.0,,0.00018705574261129816,0.3417721518987343,0.0,0.0,1.6518146028087761,0.884968244678558,332,1.2924084339975206,0.8305126522964484,289,30.405591591021544,0.979648198399584,310.5,309.0112721417069,0.8859084365491896,103,628.9466666666667,572.5,423.128555443935,450,0.6220513547200477,0.783826094933622,0.32941622321588,2,77.75,103
db10,1,periodization,1.0831282132615713e-26,314.3203570739184,3753355.8649949273,0.5294117647058824,139.83114275798084,101,smoothed,7.778110416559323e-14,-1.0008598394506422e-10,5.545183145064804,15574.93973087274,0.9764191653620418,0.00025526087506728273,1.0,481.40000000000003,,,,[],[],8,143.1250000000001,31.80000000000024,541.2000000000003,"[17, 27, 38, 50, 66, 74, 86, 93]","[118.99999999999989, 68.19999999999993, 75.00000000000023, 541.2000000000003, 39.200000000000045, 203.20000000000005, 31.80000000000024, 67.40000000000015]","[1, 20, 33, 1, 59, 59, 79, 79]","[33, 33, 41, 99, 70, 99, 88, 99]",20813045.680000007,541.2000000000003,-541.2000000000003,0.0,,,,DWT,mdp.39015035518102,0.0,,0.0,29.0,3.0,0.0,29.0,,2.2737367544323206e-13,37.94318181818191,11.999999999999318,37.943181818181905,,0.0,37.94318181818191,,,29.600000000000193,0.0,29.0,2.2737367544323206e-13,2.2737367544323206e-13,,5.684341886080802e-14,0.9078614958326076,0.01917543320415304,0.017038830920296767,0.28773919206236676,0.005901184285570876,,,,,,,,,,,,0.0,1.0,1.0,,0.2,0.3215652913653765,193,0.6802801801009644,0.3403503861434066,453,0,0.6666666666666667,0.7032558139534884,195,0,0.247543227260999,0.30363364733789966,466,153.38051810231093,0.7946713278416185,326.75,272.7958335615667,0.6786274979234866,253,db,0.7473894993894994,0.8582716250531893,0.21934586291139363,3,190.5,0.999999999961707,0.9032183944869582,0.7181419361397964,9.964553506756316e-05,0.21323529411764688,0.00034658542682569735,0.9999999999746056,0.9999999999698214,0.9999999999698214,0.9999999999698211,,0.03508771956476346,,,,,1.0,,0.0,0.3417721518987343,0.25714285714285706,0.0,1.677435360651762,0.8986946986383952,202,1.286484579335908,0.8267059329054143,319,82.73149339882606,0.9446241677384029,260.5,247.36276391554702,0.8851300222895495,104,628.9466666666667,572.5,423.128555443935,450,0.6220513547200477,0.783826094933622,0.32941622321588,2,78.5,104
db17,1,constant,9.991821572585504e-27,314.67070905762654,3755607.580792331,0.5373134328358209,21.793967213258377,101,smoothed,7.369242729789156e-14,-9.481377905018467e-11,5.541858469571256,46116.013294720426,0.9949849850860636,0.000255260875067283,1.0,481.4,,,,[],[],8,143.125,31.800000000000068,541.2000000000002,"[17, 27, 38, 50, 66, 74, 86, 93]","[119.0, 68.20000000000016, 74.99999999999994, 541.2000000000002, 39.19999999999993, 203.19999999999982, 31.800000000000068, 67.39999999999986]","[0, 20, 33, 0, 59, 59, 79, 79]","[33, 33, 41, 99, 70, 99, 88, 99]",20813045.68,541.2000000000002,-541.2000000000002,0.0,,,,DWT,mdp.39015035518102,7.450580596923828e-09,,0.0,29.0,3.0,0.0,29.0,,1.1368683772161603e-13,37.9431818181818,12.000000000000227,37.94318181818182,,0.0,37.9431818181818,,,29.600000000000023,0.0,20.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9118901278386659,0.013339197033346552,0.018917128533670037,0.3877000539471313,0.19654091324627984,,,,,,,,,,,,0.0004409171075837742,1.0,0.0,,0.10022045855379189,0.1611371047781086,345,0.7969586263640722,0.39872567826843613,315,0,0.33348030570252796,0.3517829457364341,389,0,0.30567748411981877,0.37494045157015904,299,39.56429366655411,0.9470357514503961,337.0,333.6578269144955,0.7479489332887856,139,db,0.7473894993894994,0.8582716250531893,0.21934586291139363,3,105.0,0.9999999999617082,0.9069283252009684,0.7167161670047908,0.00011063008979295553,0.28731343283582067,0.006283617100264372,0.9999999999745859,0.9999999999698168,0.9999999999698168,0.9999999999698177,,0.03508771956477942,,,,,1.0,,0.00018705574261129816,0.3417721518987343,0.0,0.0,1.6518146028087801,0.8849682446785601,321,1.3200092136308195,0.8482491480478719,197,87.68124086713189,0.9413110837569398,259.0,244.15830115830116,0.8839754883309465,105,628.9466666666667,572.5,423.128555443935,450,0.6220513547200477,0.783826094933622,0.32941622321588,2,79.25,105
db17,1,smooth,9.991821572585504e-27,314.67070905762654,3755607.580792331,0.5373134328358209,21.793967213258377,101,smoothed,7.369242729789156e-14,-9.481377905018467e-11,5.541858469571256,46116.013294720426,0.9949849850860636,0.000255260875067283,1.0,481.4,,,,[],[],8,143.125,31.800000000000068,541.2000000000002,"[17, 27, 38, 50, 66, 74, 86, 93]","[119.0, 68.20000000000016, 74.99999999999994, 541.2000000000002, 39.19999999999993, 203.19999999999982, 31.800000000000068, 67.39999999999986]","[0, 20, 33, 0, 59, 59, 79, 79]","[33, 33, 41, 99, 70, 99, 88, 99]",20813045.68,541.2000000000002,-541.2000000000002,0.0,,,,DWT,mdp.39015035518102,7.450580596923828e-09,,0.0,29.0,3.0,0.0,29.0,,1.1368683772161603e-13,37.9431818181818,12.000000000000227,37.94318181818182,,0.0,37.9431818181818,,,29.600000000000023,0.0,20.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9118901278386659,0.013339197033346552,0.018917128533670037,0.3877000539471313,0.19654091324627984,,,,,,,,,,,,0.0004409171075837742,1.0,0.0,,0.10022045855379189,0.1611371047781086,346,0.7969586263640722,0.39872567826843613,316,0,0.33348030570252796,0.3517829457364341,365,0,0.30567748411981877,0.37494045157015904,300,29.23895802977026,0.9608581552479648,331.75,329.8210216378471,0.7583741914124698,124,db,0.7473894993894994,0.8582716250531893,0.21934586291139363,3,93.75,0.9999999999617082,0.9069283252009684,0.7167161670047908,0.00011063008979295553,0.28731343283582067,0.006283617100264372,0.9999999999745859,0.9999999999698168,0.9999999999698168,0.9999999999698177,,0.03508771956477942,,,,,1.0,,0.00018705574261129816,0.3417721518987343,0.0,0.0,1.6518146028087801,0.8849682446785601,322,1.3200092136308195,0.8482491480478719,198,87.68124086713189,0.9413110837569398,260.0,245.2153846153846,0.8836408163095275,106,628.9466666666667,572.5,423.128555443935,450,0.6220513547200477,0.783826094933622,0.32941622321588,2,80.0,106
db17,1,zero,9.991821572585504e-27,314.67070905762654,3755607.580792331,0.5373134328358209,21.793967213258377,101,smoothed,7.369242729789156e-14,-9.481377905018467e-11,5.541858469571256,46116.013294720426,0.9949849850860636,0.000255260875067283,1.0,481.4,,,,[],[],8,143.125,31.800000000000068,541.2000000000002,"[17, 27, 38, 50, 66, 74, 86, 93]","[119.0, 68.20000000000016, 74.99999999999994, 541.2000000000002, 39.19999999999993, 203.19999999999982, 31.800000000000068, 67.39999999999986]","[0, 20, 33, 0, 59, 59, 79, 79]","[33, 33, 41, 99, 70, 99, 88, 99]",20813045.68,541.2000000000002,-541.2000000000002,0.0,,,,DWT,mdp.39015035518102,7.450580596923828e-09,,0.0,29.0,3.0,0.0,29.0,,1.1368683772161603e-13,37.9431818181818,12.000000000000227,37.94318181818182,,0.0,37.9431818181818,,,29.600000000000023,0.0,20.0,1.1368683772161603e-13,1.1368683772161603e-13,,0.0,0.9118901278386659,0.013339197033346552,0.018917128533670037,0.3877000539471313,0.19654091324627984,,,,,,,,,,,,0.0004409171075837742,1.0,0.0,,0.10022045855379189,0.1611371047781086,344,0.7969586263640722,0.39872567826843613,314,0,0.33348030570252796,0.3517829457364341,371,0,0.30567748411981877,0.37494045157015904,301,31.352830813181765,0.9580283389381771,332.5,330.322797617821,0.7564572752254473,126,db,0.7473894993894994,0.8582716250531893,0.21934586291139363,3,95.25,0.9999999999617082,0.9069283252009684,0.7167161670047908,0.00011063008979295553,0.28731343283582067,0.006283617100264372,0.9999999999745859,0.9999999999698168,0.9999999999698168,0.9999999999698177,,0.03508771956477942,,,,,1.0,,0.00018705574261129816,0.3417721518987343,0.0,0.0,1.6518146028087801,0.8849682446785601,323,1.3200092136308195,0.8482491480478719,199,87.68124086713189,0.9413110837569398,261.0,246.272030651341,0.8833061442881085,107,628.9466666666667,572.5,423.128555443935,450,0.6220513547200477,0.783826094933622,0.32941622321588,2,80.75,107
