wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,spectral_centroid_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
bior1.1,1,periodic,2.909227556321153e-27,318.6173797078936,1299600.886727477,0.6857142857142857,338.0949756963641,69,raw,4.3250427394093045e-14,-7.188005746172646e-11,5.205213438284257,16267.57306122449,0.5310597865481934,1.3207638667392622e-05,1.0,323.00000000000006,,,,[],[],16,213.18750000000006,25.0,450.00000000000006,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.00000000000006, 268.0000000000001, 189.00000000000006, 25.0, 450.00000000000006, 204.00000000000006, 45.0, 52.0, 357.00000000000006, 48.99999999999994, 288.00000000000006, 41.99999999999994, 206.00000000000003, 408.0000000000001, 109.00000000000003, 370.00000000000006]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.00000000000006,-460.00000000000006,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,5.684341886080802e-14,79.31249999999994,486.0000000000009,79.31249999999997,,0.0,79.31249999999994,,,17.0,0.0,34,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.93086721905886,0.8132489608530755,0.0001606755336065102,0.8392156862745098,0.0004615026358122784,,,,,,,0.0,0.0,0.0,453,1.3010960251927859,0.8878746847765232,51,0,0.0,0.0,474,0,0.5167908088711729,0.8795103183214971,46,239.7623823705462,0.6139092071327759,256.0,87.59600354322453,0.6008354409254861,302,bior,292.162962962963,301.0,176.53037485058104,135,0.7773306480916924,0.9625172382852065,0.16711337485025335,4,227.5
rbio2.6,1,periodization,1.3389692891386775e-27,321.9874504730003,1332388.426266063,0.6285714285714286,338.64577238036554,69,raw,2.5288150790245107e-14,-7.061073947767253e-11,5.229020536702156,15852.414503401156,0.53337857631071,1.3207638667392627e-05,1.0,323.00000000000006,,,,[],[],16,213.1875,25.0,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.00000000000006, 268.00000000000006, 189.0, 25.0, 450.0, 204.0, 45.0, 52.00000000000006, 357.0, 48.99999999999994, 288.00000000000006, 42.0, 206.00000000000006, 408.0, 109.00000000000003, 370.0]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,0.0,79.3125,486.0,79.31249999999999,,0.0,79.3125,,,17.0,0.0,34,0.0,0.0,,5.684341886080802e-14,0.9673290752893431,0.821530905511194,0.00046201346587902833,0.5176470588235292,0.0003222139769769681,,,,,,,0.0,0.0,0.0,291,1.1985816137823448,0.8179183180259527,181,0,0.0,0.0,580,0,0.4614582534133845,0.7853415509424455,189,186.67507421542206,0.6993960157561642,310.25,250.3688054977374,0.5998992961228486,303,rbio,249.7925925925926,196.0,174.24048813612427,135,0.6645997696604647,0.9500318207572005,0.24977061501051454,3,228.0
rbio1.3,1,antisymmetric,2.1577746638810563e-27,319.9150957396284,1325318.1104405746,0.6486486486486487,300.74727489269594,69,raw,3.8204544198115544e-14,-7.171030436126128e-11,5.219349975211225,28298.023631528493,0.6784092625697553,1.3207638667392624e-05,0.9999999999999999,323.00000000000006,,,,[],[],16,213.18750000000003,25.0,450.00000000000006,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 268.0, 189.0, 25.0, 450.00000000000006, 204.00000000000006, 45.0, 52.0, 357.00000000000006, 48.99999999999994, 288.00000000000006, 41.99999999999994, 206.00000000000003, 408.00000000000006, 109.00000000000006, 370.00000000000006]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.00000000000006,-460.00000000000006,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,5.684341886080802e-14,79.31249999999997,486.00000000000045,79.31249999999999,,0.0,79.31249999999997,,,17.0,0.0,34,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.944907617221125,0.8181667385020549,0.0003970328549106755,0.6306306306306307,0.004497804654751315,,,,,,,0.0,0.0,0.0,530,1.2302778301253106,0.8395479806712975,141,0,0.0,0.0,401,0,0.47971996477269463,0.8164205935550745,144,193.7816640792759,0.6879522317563995,304.0,217.18826796270693,0.5992096102421289,304,rbio,249.7925925925926,196.0,174.24048813612427,135,0.6645997696604647,0.9500318207572005,0.24977061501051454,3,228.75
bior3.3,1,symmetric,1.223443234630593e-27,322.37931839621075,1500326.4574152704,0.6052631578947368,232.3420123680827,69,raw,2.3092638912203262e-14,-6.952105557900295e-11,5.048807192812841,22259.4758517194,0.808989300918315,1.3207638667392627e-05,0.9999999999999999,323.00000000000006,,,,[],[],16,213.1875,25.0,449.99999999999994,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 267.99999999999994, 189.0, 25.0, 449.99999999999994, 204.0000000000001, 45.0, 52.0, 357.00000000000006, 48.999999999999886, 288.00000000000006, 42.0, 205.99999999999997, 408.0, 109.0, 369.9999999999999]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,459.99999999999994,-459.99999999999994,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,5.684341886080802e-14,79.3125,486.0,79.3125,,0.0,79.3125,,,17.0,0.0,34,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9715688176785462,0.7588388077785403,0.002005468686020328,0.3864809081527346,0.0024718287818886095,,,,,,,0.0,0.0,0.0,478,1.1189445236132574,0.7635735541028431,284,0,0.0,0.0,487,0,0.424273166215546,0.7220573993732247,286,114.08878121883852,0.816282155847281,383.75,358.3244140902049,0.5991636222070544,305,bior,292.162962962963,301.0,176.53037485058104,135,0.7773306480916924,0.9625172382852065,0.16711337485025335,4,229.75
bior3.3,1,antireflect,1.1890077412026845e-27,322.50330981199744,1684371.9932793118,0.6052631578947368,222.38262548710452,69,raw,2.2757962985939447e-14,-6.9492744891875e-11,4.983819968456352,32287.77522763915,0.8732000094149968,1.3207638667392627e-05,0.9999999999999999,323.00000000000006,,,,[],[],16,213.1875,25.0,449.99999999999994,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 267.99999999999994, 189.0, 25.0, 449.99999999999994, 204.0000000000001, 45.0, 52.0, 357.00000000000006, 48.999999999999886, 288.00000000000006, 42.0, 205.99999999999997, 408.0, 109.0, 369.9999999999999]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,459.99999999999994,-459.99999999999994,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,5.684341886080802e-14,79.3125,486.0,79.3125,,0.0,79.3125,,,17.0,0.0,34,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9729103198283046,0.73623123981047,0.0036969619179534462,0.3864809081527346,0.005836394787210481,,,,,,,0.0,0.0,0.0,472,1.1106372139371725,0.7579046028362355,294,0,0.0,0.0,496,0,0.4210311648993346,0.7165399374511598,293,110.42154077292467,0.8221875349872388,388.75,365.3267328354072,0.5980905468817032,306,bior,292.162962962963,301.0,176.53037485058104,135,0.7773306480916924,0.9625172382852065,0.16711337485025335,4,230.5
coif1,1,constant,1.4116265752094024e-27,321.7579583759265,1390041.8859557263,0.5945945945945946,260.4540755988461,69,raw,2.2603497173817682e-14,-7.01801949887229e-11,5.137298431183712,17331.90723155588,0.707856954727774,1.3207638667392629e-05,1.0,323.00000000000006,,,,[],[],16,213.1875,25.0,450.00000000000006,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[348.99999999999994, 267.99999999999994, 189.00000000000006, 25.0, 450.00000000000006, 203.99999999999997, 45.0, 52.000000000000114, 357.0, 49.0, 288.0, 42.0, 205.99999999999997, 407.99999999999994, 109.0, 370.0]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.00000000000006,-460.00000000000006,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,5.684341886080802e-14,79.3125,486.0,79.3125,,0.0,79.3125,,,17.0,0.0,34,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9648461280657488,0.7896228842775456,0.0009918847089100725,0.3264440911499736,0.0008185943453396499,,,,,,,0.0,0.0,0.0,377,1.1051201355308025,0.7541397198790246,302,0,0.0,0.0,550,0,0.4165447165095036,0.7089045894849445,308,115.62114858450421,0.8138145755483024,384.25,362.6896369549033,0.597527255568032,307,coif,212.88888888888889,210.0,126.92181240687695,45,0.566413539530329,0.6920306630483438,0.39590132341426654,2,230.75
sym5,1,antisymmetric,5.788220559628674e-22,265.62970591848307,1418443.174505968,0.6282051282051282,284.4634969028782,69,raw,1.893470243720767e-11,,5.30455932913764,44909.38443450675,0.8080438489737292,1.3207638667394477e-05,1.0,323.00000000000904,,,,[],[],16,213.1874999999589,24.999999999969077,449.9999999999278,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[348.99999999989666, 267.99999999996305, 188.99999999997618, 24.999999999969077, 449.9999999999278, 203.9999999999425, 44.99999999996038, 51.999999999964984, 356.9999999999572, 48.99999999997243, 287.99999999994156, 41.99999999999369, 205.99999999996822, 407.9999999999407, 109.00000000002981, 369.9999999999377]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764699.999999804,459.9999999999711,-459.9999999999711,0.0,,,,DWT,inu.32000013032828,1.955777406692505e-07,,0.0,34,6.0,0.0,34,,2.887645678129047e-11,79.3125000000411,485.99999999934244,79.31250000004113,,0.0,79.3125000000411,,,17.000000000030923,0.0,34,7.219114195322618e-11,2.887645678129047e-11,,9.038103598868474e-12,0.3575769001429495,0.8478091225164822,0.0012529102596542227,0.5155857214680742,0.010071034747387122,,,,,,,0.014085451740559394,0.007042725870279697,0.014085451740559394,151,0.8493398589600224,0.5795939307635107,480,0,0.014085451740559394,0.014085451740559394,151,0,0.34645913782690946,0.589628107475682,471,187.3861876802379,0.6982509055068633,313.25,229.2065442350204,0.5969112820610001,308,sym,375.8541666666667,399.5,183.40489689834808,144,1.0,1.0,0.0,6,232.5
rbio2.2,1,periodization,1.0420072161181778e-27,323.07644936809,1327585.7566630347,0.6285714285714286,336.52244092568327,69,raw,1.9143685735587664e-14,-6.886402559302977e-11,5.213499647960421,15199.292091836736,0.5133275826403367,1.3207638667392627e-05,1.0,323.0,,,,[],[],16,213.1875,25.000000000000057,449.99999999999994,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 268.0, 188.99999999999997, 25.000000000000057, 449.99999999999994, 203.99999999999997, 45.0, 52.00000000000006, 356.99999999999994, 49.0, 288.0, 42.0, 206.00000000000003, 408.0, 108.99999999999997, 370.00000000000006]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,459.99999999999994,-459.99999999999994,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,5.684341886080802e-14,79.3125,486.0,79.3125,,0.0,79.3125,,,16.999999999999943,0.0,34,5.684341886080802e-14,5.684341886080802e-14,,0.0,0.9791112970631513,0.8161315435500058,0.0004178739376335047,0.5176470588235292,0.0001030867470360546,,,,,,,0.0,0.0,0.0,300,1.2028415452099364,0.8208253173559076,177,0,0.0,0.0,583,0,0.4626821720242712,0.7874245002298214,184,189.90348425801287,0.6941972878292868,311.0,247.9374805841236,0.5966960674251104,309,rbio,249.7925925925926,196.0,174.24048813612427,135,0.6645997696604647,0.9500318207572005,0.24977061501051454,3,232.5
db16,1,antireflect,5.651811104606053e-27,315.73328024977525,1911644.3467364882,0.64,318.32136813920164,69,raw,5.586513538403684e-14,-7.123257539376509e-11,5.632477739156907,90080.67971627755,0.9278396909868157,1.3207638667392627e-05,1.0,323.0000000000001,,,,[],[],16,213.18749999999997,24.99999999999983,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.00000000000006, 267.9999999999999, 188.99999999999994, 24.99999999999983, 450.0, 203.9999999999999, 45.00000000000006, 51.999999999999886, 357.0, 49.0, 288.0, 42.00000000000006, 206.00000000000006, 407.9999999999999, 109.00000000000014, 370.0000000000001]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.00000000000006,-460.00000000000006,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,5.684341886080802e-14,79.31250000000003,485.99999999999955,79.31250000000003,,0.0,79.31250000000003,,,17.00000000000017,0.0,34,0.0,5.684341886080802e-14,,1.1368683772161603e-13,0.8996632393427265,0.96188443217774,0.005785736556651078,0.5819607843137256,0.025226326669200452,,,,,,,0.0,0.0,0.0,553,1.2665078723660022,0.864271549655476,91,0,0.0,0.0,366,0,0.4949041038120088,0.8422620108764768,110,221.01734471906647,0.6440944529483632,280.0,162.4663775048822,0.5966043923356953,310,db,361.0980392156863,403.0,158.96390539935234,153,0.9607397529157442,0.8667375194865046,0.06746091711302768,5,233.75
sym16,1,reflect,4.477648261660127e-20,246.74465688461322,1611164.7946522846,0.65,297.6216705841959,69,raw,1.619352639099288e-10,3.1323388287551025e-11,5.731947204348225,16338.788844923054,0.5448158032167856,1.320763866742626e-05,1.0,323.00000000001273,,,,[],[],16,213.18749999958587,24.999999999959243,449.99999999923784,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[348.99999999912245, 267.99999999963825, 188.99999999965382, 24.999999999959243, 449.99999999923784, 203.9999999994532, 44.9999999997558, 51.99999999991161, 356.99999999941434, 48.99999999983112, 287.99999999943344, 41.999999999907004, 205.9999999998343, 407.99999999899524, 109.0000000000251, 369.99999999920146]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764699.999997136,459.9999999997726,-459.9999999997726,0.0,,,,DWT,inu.32000013032828,2.8638169169425964e-06,,0.0,34,6.0,0.0,34,,2.2737367544323206e-10,79.31250000041413,485.9999999933739,79.31250000041412,,0.0,79.31250000041413,,,17.000000000040757,0.0,34,7.621565600857139e-10,2.2737367544323206e-10,,1.2732925824820995e-11,0.15325361117581737,0.996487582525025,0.0030241421159133922,0.6382352941176471,0.0004853960394585544,,,,,,,0.2062512576296197,0.10312562881480986,0.2062512576296197,15,0.8471963050888018,0.5781311584693372,481,0,0.2062512576296197,0.2062512576296197,15,0,0.3582972051947723,0.6097749487512896,452,260.94236272914117,0.5798029585682107,240.75,29.064544950191504,0.5960608995739605,311,sym,375.8541666666667,399.5,183.40489689834808,144,1.0,1.0,0.0,6,234.75
coif2,1,reflect,3.498243698886175e-27,317.8166560281885,1419247.6139672054,0.625,281.18619283364694,69,raw,3.964622511125196e-14,-7.07636171881634e-11,5.324922322365845,16256.657886417413,0.6181528562354458,1.3207638667392627e-05,1.0,323.0000000000001,,,,[],[],16,213.18750000000003,24.99999999999983,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.00000000000006, 268.0, 189.0000000000001, 24.99999999999983, 450.0, 204.0, 45.000000000000114, 52.00000000000017, 357.0000000000001, 48.99999999999994, 288.00000000000006, 42.00000000000006, 206.0, 408.0, 109.00000000000003, 369.99999999999994]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,0.0,79.31249999999997,486.00000000000045,79.31249999999999,,0.0,79.31249999999997,,,17.00000000000017,0.0,34,0.0,0.0,,1.1368683772161603e-13,0.9222039375657709,0.8548929418055581,0.0012603035598926374,0.49754901960784303,0.00045784051677081683,,,,,,,0.0,0.0,0.0,363,1.1806017292720334,0.805648751458377,206,0,0.0,0.0,561,0,0.4552728086111671,0.7748147334496166,211,167.20920030508688,0.7307420284942241,335.25,283.0644475253637,0.595443478015228,312,coif,212.88888888888889,210.0,126.92181240687695,45,0.566413539530329,0.6920306630483438,0.39590132341426654,2,234.5
bior2.4,1,periodization,1.5978127017700207e-27,321.21989794114285,1393067.5976233182,0.5857142857142857,228.21410859504576,69,raw,2.8801876675698806e-14,-7.089340225974208e-11,5.041647952057143,16656.271029476244,0.7330651576355585,1.3207638667392627e-05,0.9999999999999999,323.00000000000006,,,,[],[],16,213.1875,25.0,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0, 268.0, 189.00000000000006, 25.0, 450.0, 204.00000000000006, 45.0, 52.0, 357.0, 49.0, 288.00000000000006, 42.00000000000006, 206.00000000000003, 408.00000000000006, 109.00000000000003, 370.0]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,0.0,79.3125,486.0,79.31249999999999,,0.0,79.3125,,,17.0,0.0,34,0.0,0.0,,5.684341886080802e-14,0.9590246828843831,0.7563482717757041,0.0010196928857478611,0.27647058823529413,0.0005919135780162838,,,,,,,0.0,0.0,0.0,433,1.06492379278668,0.7267095268324978,338,0,0.0,0.0,532,0,0.39869102987182914,0.6785199515456354,352,89.26505475268584,0.8562559504787668,413.75,400.4542335208521,0.5949959301508165,313,bior,292.162962962963,301.0,176.53037485058104,135,0.7773306480916924,0.9625172382852065,0.16711337485025335,4,235.75
rbio1.5,1,smooth,2.838984637456256e-27,318.7235262092043,5595257.39569304,0.6666666666666666,333.770505076992,69,raw,4.325042739409306e-14,-7.173550642392026e-11,3.534774560013552,143179.0822421644,0.9613799919331406,1.3207638667392622e-05,0.9999999999999998,323.00000000000006,,,,[],[],16,213.18750000000006,25.0,450.00000000000006,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[349.0000000000001, 268.0, 189.00000000000006, 25.0, 450.00000000000006, 204.00000000000006, 45.0, 52.0, 357.00000000000006, 48.99999999999994, 288.00000000000006, 41.99999999999994, 206.00000000000003, 408.0000000000001, 109.00000000000006, 370.00000000000006]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.00000000000006,-460.00000000000006,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,5.684341886080802e-14,79.31249999999994,486.0000000000009,79.31249999999997,,0.0,79.31249999999994,,,17.0,0.0,34,5.684341886080802e-14,5.684341886080802e-14,,5.684341886080802e-14,0.9320156514627824,0.23214150702717207,0.03964043730838984,0.7320261437908494,0.043041219641430914,,,,,,,0.0,0.0,0.0,542,1.0051273084183625,0.6859040953491471,406,0,0.0,0.0,338,0,0.39577299184612497,0.6735538327431992,364,90.76526501549661,0.8538401529541118,412.5,399.4445617002994,0.5947944726123215,314,rbio,249.7925925925926,196.0,174.24048813612427,135,0.6645997696604647,0.9500318207572005,0.24977061501051454,3,236.25
sym5,1,periodization,7.813624761433226e-22,264.326631123679,1340316.5139242145,0.6428571428571429,306.0081819205484,69,raw,2.140992796564833e-11,-1.3457335246214959e-10,5.159411175016576,15111.808163263162,0.60925401778136,1.3207638667395002e-05,1.0,323.0000000000091,,,,[],[],16,213.18749999995083,24.99999999996902,449.9999999999278,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[348.9999999998797, 267.99999999996305, 188.9999999999761, 24.99999999996902, 449.9999999999278, 203.99999999994253, 44.99999999996027, 51.999999999964984, 356.9999999999572, 48.99999999997243, 287.9999999999416, 41.99999999999375, 205.99999999996825, 407.99999999986295, 109.00000000002896, 369.99999999990473]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764699.999999766,459.9999999999711,-459.9999999999711,0.0,,,,DWT,inu.32000013032828,2.337619662284851e-07,,0.0,34,6.0,0.0,34,,2.887645678129047e-11,79.31250000004917,485.9999999992133,79.31250000004917,,0.0,79.31250000004917,,,17.00000000003098,0.0,34,7.219114195322618e-11,2.887645678129047e-11,,9.094947017729282e-12,0.34347852383653776,0.7973154017548223,0.0005348775348333673,0.5980392156862747,7.373526469025985e-05,,,,,,,0.016835468508954326,0.008417734254477163,0.016835468508954326,138,0.8442574343271363,0.5761256577986805,484,0,0.016835468508954326,0.016835468508954326,138,0,0.3478883508154317,0.592060440924549,470,195.80517528060045,0.6846937596125597,307.5,214.0579463086333,0.594762338743478,315,sym,375.8541666666667,399.5,183.40489689834808,144,1.0,1.0,0.0,6,237.75
bior3.5,1,reflect,1.4868084493069875e-27,321.5326064290275,1524087.960325831,0.6,241.77722099216726,69,raw,2.4302621107157054e-14,-6.92688129078081e-11,5.204607498305235,19988.531731185918,0.7446807571590157,1.3207638667392627e-05,1.0,322.99999999999994,,,,[],[],16,213.1875,25.0,450.0,"[3, 8, 15, 19, 22, 27, 30, 35, 38, 43, 46, 51, 55, 58, 61, 65]","[348.9999999999999, 268.0, 189.0, 25.0, 450.0, 204.0, 45.0, 52.00000000000006, 357.0, 49.00000000000006, 287.99999999999994, 42.0, 205.99999999999994, 408.0000000000001, 109.00000000000006, 370.0]","[0, 0, 0, 0, 0, 24, 29, 32, 32, 40, 40, 47, 54, 32, 60, 60]","[5, 9, 16, 20, 32, 32, 32, 36, 54, 45, 54, 54, 56, 67, 62, 67]",6764700.0,460.0,-460.0,0.0,,,,DWT,inu.32000013032828,0.0,,0.0,34,6.0,0.0,34,,0.0,79.3125,486.0,79.3125,,0.0,79.3125,,,17.0,0.0,34,0.0,0.0,,5.684341886080802e-14,0.9624079744298772,0.8130381682027357,0.002223851713704648,0.35686274509803895,0.001709910823368175,,,,,,,0.0,0.0,0.0,465,1.1285048569847094,0.7700975752466928,271,0,0.0,0.0,507,0,0.42724853005354496,0.7271210792052959,278,123.34065293595079,0.8013838116973417,380.25,350.5671125364876,0.5945324855588158,316,bior,292.162962962963,301.0,176.53037485058104,135,0.7773306480916924,0.9625172382852065,0.16711337485025335,4,238.0
