wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
bior1.5,1,periodic,1.9947684110232102e-27,329.3588327035607,5381374.488080542,0.6804597701149425,203.43841139692015,862,raw,3.031861948918352e-14,,8.466472735369885,52310.961039008354,0.6572451003684563,5.074561415982957e-06,1.0,23,761.3423022987155,139.121882311177,1276.3185891541073,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429303, 1013.8781176888231, 938.0969408005928, 139.121882311177, 512.1468238217615, 965.2465898640992, 1276.3185891541073, 892.7811768882309, 301.12188231117693, 670.6343530664693, 801.3185891541073, 920.3934136858607, 873.8032931570699, 847.0056504834904, 666.806118398815, 753.6785856041478, 686.6592945770537, 718.4155299546999, 487.65929457705374, 1140.7811768882307, 812.6400035499596, 718.0470577794238, 453.12188231117693]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.59857259,741.6820145713401,-741.6820145713401,DWT,uc1.c2693407,1.1368683772161603e-13,2.2737367544323206e-13,543.3179854286599,0.8260869565217391,74.0,0.6521739130434783,56.0,1.657697701284519,38.127047129542916,3.933503382358095,543.3179854286599,1.0,92,234513578.40142742,0.0,0.0,5.684341886080802e-14,0.0,3.709814330918483e-14,1.4028784210907946e-27,0.9753688070978485,0.9592889079165268,6.393465031597406e-05,0.6822275084795194,0.0002690894647693043,,7.374657349079257e-14,6.017481271943259e-14,0.9999999926529438,0.32252032853625123,0.9999999926529303,5.5981925406849905e-14,0.9999999945070015,0.0,0.0,0.9999999950377727,0.9999999950377727,1.7967560879519016,0.9999999890029849,621,1.337896344719857,0.7628689383480086,145,0,0,0.48386548167498744,0.9364500013098797,601,0,0,0.37388832108700243,0.726741841692395,153,266.8807474010318,0.7202507888878074,380.0,239.42491707217545,0.6609639688673837,413,bior,541.1333333333333,576.0,239.96942591324904,135,0.5835370237239396,0.8737611689905195,0.3293957326960864,5,311.0
sym2,1,antireflect,1.9538546331773042e-20,259.44883503440917,5333879.205289331,0.6782407407407407,203.14248040666206,862,raw,1.0760995291547911e-10,,8.341635401286345,51452.12126067358,0.6735346867096974,5.074561415988279e-06,0.9999999999999999,23,761.3423022982967,139.12188231106313,1276.3185891534692,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068423796, 1013.8781176882236, 938.0969408001914, 139.12188231106313, 512.1468238214411, 965.2465898635223, 1276.3185891534692, 892.7811768876907, 301.1218823108911, 670.6343530660209, 801.3185891536741, 920.393413685356, 873.8032931566445, 847.005650482871, 666.8061183984089, 753.6785856035312, 686.6592945766952, 718.4155299543315, 487.65929457681716, 1140.7811768874649, 812.6400035498781, 718.047057779148, 453.1218823111078]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.59853294,741.682014570973,-741.682014570973,DWT,uc1.c2693407,4.1870862332871184e-10,6.377831596182659e-10,543.317985429027,0.8260869565217391,74.0,0.6521739130434783,56.0,1.6576977017033414,38.127047139176284,3.9335033824747008,543.317985429027,1.0,92,234513578.40146706,0.0,0.0,1.1391421139705926e-10,0.0,1.9355092205099798e-10,1.7417856217207875e-20,0.7204603280637674,0.9360297273884522,5.687008343712966e-05,0.6553521811447368,0.00024096036175851835,,1.477881332755483e-10,2.2162383524567024e-10,0.9999999929376272,0.3225203292023719,0.9999999929376271,1.57029300766214e-10,0.9999999947126507,0.0,0.0,0.9999999952193944,0.9999999952193944,1.7967560887442344,0.9999999894439645,46,1.1625567522348688,0.6628902447090751,659,0,0,0.48386548188686423,0.9364500017199358,47,0,0,0.33030572389081475,0.6420285859800696,544,323.8507886872183,0.6605337644788067,324.0,86.26004285800062,0.6604555614846864,414,sym,733.8304093567251,782.0,172.3539805146467,171,0.7913340144033699,0.6275641779010994,0.2577969365473112,6,312.0
rbio1.5,1,antireflect,1.6673041959295808e-27,330.137609093916,6042309.3000105955,0.6689655172413793,202.1697898144355,862,raw,2.753147027191108e-14,,8.166065052816165,56605.88572049781,0.687610539100012,5.074561415982957e-06,0.9999999999999999,23,761.3423022987155,139.12188231117702,1276.3185891541075,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429303, 1013.8781176888228, 938.0969408005926, 139.12188231117702, 512.1468238217615, 965.2465898640992, 1276.3185891541075, 892.7811768882307, 301.12188231117705, 670.6343530664693, 801.3185891541073, 920.3934136858607, 873.8032931570698, 847.0056504834904, 666.806118398815, 753.6785856041477, 686.6592945770537, 718.4155299546998, 487.65929457705374, 1140.7811768882307, 812.6400035499598, 718.0470577794238, 453.12188231117705]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.59857259,741.6820145713402,-741.6820145713402,DWT,uc1.c2693407,1.1368683772161603e-13,4.547473508864641e-13,543.3179854286598,0.8260869565217391,74.0,0.6521739130434783,56.0,1.657697701284519,38.127047129542916,3.933503382358101,543.3179854286598,1.0,92,234513578.40142742,0.0,0.0,2.842170943040401e-14,0.0,3.208463023707527e-14,1.1109567683304742e-27,0.9782084110428034,0.9033181795135825,0.00016224374349396904,0.5430171798389207,0.0004097587512145942,,3.6873286745396285e-14,6.017481271943259e-14,0.9999999926529438,0.32252032853628676,0.9999999926529303,1.1196385081369981e-13,0.9999999945070015,0.0,0.0,0.9999999950377164,0.9999999950377164,1.7967560879519069,0.9999999890029879,599,1.256036033690284,0.7161921619187821,390,0,0,0.4838654816749822,0.9364500013098696,658,0,0,0.3464451104128639,0.6733993638923599,393,138.94123458018743,0.8543592928928853,510.0,482.05329171390434,0.6598840489621659,415,rbio,423.037037037037,411.0,210.7936816651801,135,0.4561865963735122,0.7675283341060583,0.45041088230672394,2,311.75
rbio3.1,1,smooth,3.262919970733306e-27,327.22169330480517,7658324.017431654,0.6527777777777778,220.98734367206262,862,raw,4.270365963395788e-14,,8.321243082679935,73726.37036433506,0.649573045999568,5.074561415982961e-06,0.9999999999999998,23,761.3423022987154,139.121882311177,1276.318589154107,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429299, 1013.8781176888227, 938.0969408005923, 139.121882311177, 512.1468238217612, 965.246589864099, 1276.318589154107, 892.7811768882304, 301.1218823111769, 670.6343530664692, 801.318589154107, 920.3934136858604, 873.8032931570697, 847.0056504834902, 666.8061183988148, 753.6785856041473, 686.6592945770535, 718.4155299546995, 487.6592945770535, 1140.7811768882302, 812.6400035499595, 718.0470577794235, 453.1218823111768]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.59857256,741.68201457134,-741.68201457134,DWT,uc1.c2693407,0.0,0.0,543.31798542866,0.8260869565217391,74.0,0.6521739130434783,56.0,1.6576977012846328,38.127047129546554,3.933503382358132,543.31798542866,1.0,92,234513578.40142745,0.0,0.0,5.684341886080802e-14,0.0,5.937630490872523e-14,2.5333863734033865e-27,0.967576288548517,0.9322303141493399,0.0004026138050557604,0.3469626336700775,0.0009704964909998082,,7.374657349079257e-14,0.0,0.9999999926530211,0.32252032853646184,0.9999999926530377,0.0,0.9999999945071562,0.0,0.0,0.999999995037829,0.999999995037829,1.7967560879520956,0.999999989003093,187,1.1860354891707567,0.6762778282769064,583,0,0,0.48386548167503707,0.9364500013099757,183,0,0,0.3211631923805785,0.6242578779564463,646,249.3075410010696,0.7386713406697383,399.75,284.1852081308171,0.6598230917185169,416,rbio,423.037037037037,411.0,210.7936816651801,135,0.4561865963735122,0.7675283341060583,0.45041088230672394,2,312.5
db22,1,constant,3.6134084915281595e-27,326.77858691690176,6727364.796159578,0.665929203539823,198.91311348368646,862,raw,4.345582929333269e-14,,8.279785817915723,60896.74786226127,0.7380749330271289,5.074561415982959e-06,1.0,23,761.3423022987155,139.12188231117702,1276.3185891541073,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429302, 1013.8781176888228, 938.0969408005924, 139.12188231117702, 512.1468238217615, 965.2465898640991, 1276.3185891541073, 892.7811768882307, 301.12188231117693, 670.6343530664693, 801.3185891541071, 920.3934136858607, 873.8032931570699, 847.0056504834904, 666.806118398815, 753.6785856041477, 686.6592945770536, 718.4155299546998, 487.6592945770536, 1140.7811768882304, 812.6400035499596, 718.0470577794238, 453.12188231117693]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.59857258,741.6820145713402,-741.6820145713402,DWT,uc1.c2693407,1.1368683772161603e-13,2.2737367544323206e-13,543.3179854286598,0.8260869565217391,74.0,0.6521739130434783,56.0,1.657697701284519,38.127047129542916,3.933503382358113,543.3179854286598,1.0,92,234513578.40142742,0.0,0.0,2.842170943040401e-14,0.0,6.072930473964573e-14,2.8458333020997003e-27,0.9659606172689199,0.9245061664620327,0.0002641406074317928,0.5062434779812047,0.0005502949795490224,,3.6873286745396285e-14,6.017481271943259e-14,0.9999999926529438,0.32252032853635526,0.9999999926529303,5.5981925406849905e-14,0.9999999945070015,0.0,0.0,0.9999999950377164,0.9999999950377164,1.7967560879518993,0.9999999890029837,629,1.2446790330804038,0.7097163964140253,418,0,0,0.48386548167498333,0.9364500013098717,638,0,0,0.34250352818559987,0.6657379512044859,431,120.83873551142449,0.873334658793056,529.0,508.27514175971675,0.6594136606334253,417,db,352.1432748538012,289.0,274.6396091170913,342,0.37973753578770797,1.0,0.4341837249486044,3,313.5
rbio3.1,1,zero,3.26315424961003e-27,327.2213814909337,7331998.561349443,0.6516203703703703,220.98734367206262,862,raw,4.272014554430034e-14,,8.388925912934482,71144.06904848455,0.6647167218008131,5.074561415982961e-06,0.9999999999999998,23,761.3423022987154,139.121882311177,1276.318589154107,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429299, 1013.8781176888227, 938.0969408005923, 139.121882311177, 512.1468238217612, 965.246589864099, 1276.318589154107, 892.7811768882304, 301.1218823111769, 670.6343530664692, 801.318589154107, 920.3934136858604, 873.8032931570697, 847.0056504834902, 666.8061183988148, 753.6785856041473, 686.6592945770535, 718.4155299546995, 487.6592945770535, 1140.7811768882302, 812.6400035499595, 718.0470577794235, 453.1218823111768]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.59857256,741.68201457134,-741.68201457134,DWT,uc1.c2693407,0.0,0.0,543.31798542866,0.8260869565217391,74.0,0.6521739130434783,56.0,1.6576977012846328,38.127047129546554,3.933503382358132,543.31798542866,1.0,92,234513578.40142745,0.0,0.0,5.684341886080802e-14,0.0,5.940595969953992e-14,2.533595223939561e-27,0.9675751516009792,0.9448407017316961,0.0003540753424278714,0.33294492696668343,0.0008859198079550545,,7.374657349079257e-14,0.0,0.9999999926530211,0.32252032853646184,0.9999999926530377,0.0,0.9999999945071562,0.0,0.0,0.999999995037829,0.999999995037829,1.7967560879520956,0.999999989003093,184,1.1866748182075229,0.6766423739051665,581,0,0,0.48386548167503707,0.9364500013099757,182,0,0,0.32094296792140015,0.6238298187740047,649,250.9568355979437,0.7369425203375852,399.0,281.8630191781588,0.6593517633134467,418,rbio,423.037037037037,411.0,210.7936816651801,135,0.4561865963735122,0.7675283341060583,0.45041088230672394,2,314.0
coif5,1,constant,2.535420913025025e-27,328.3172568429015,6062466.3813349195,0.6528089887640449,194.08879295021356,862,raw,3.3179955302997024e-14,,8.338503744382878,56474.03769206093,0.7101797382055806,5.074561415982959e-06,0.9999999999999999,23,761.3423022987155,139.12188231117705,1276.3185891541073,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429302, 1013.878117688823, 938.0969408005926, 139.12188231117705, 512.1468238217615, 965.2465898640992, 1276.3185891541073, 892.7811768882306, 301.12188231117705, 670.6343530664692, 801.3185891541071, 920.3934136858607, 873.8032931570697, 847.0056504834904, 666.806118398815, 753.6785856041475, 686.6592945770537, 718.4155299546998, 487.65929457705363, 1140.7811768882302, 812.6400035499597, 718.0470577794238, 453.1218823111769]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.59857258,741.6820145713402,-741.6820145713402,DWT,uc1.c2693407,1.1368683772161603e-13,2.2737367544323206e-13,543.3179854286598,0.8260869565217391,74.0,0.6521739130434783,56.0,1.657697701284519,38.127047129542916,3.9335033823581194,543.3179854286598,1.0,92,234513578.40142742,0.0,0.0,0.0,0.0,4.22451029399605e-14,1.8848491668354725e-27,0.9715709737794186,0.9354462499071006,0.0001652419580687509,0.3473406392441011,0.0004054404058523647,,0.0,6.017481271943259e-14,0.9999999926529438,0.3225203285363908,0.9999999926529303,5.5981925406849905e-14,0.9999999945070015,0.0,0.0,0.9999999950377164,0.9999999950377164,1.796756087951899,0.9999999890029835,632,1.1898467620602298,0.6784510173392889,573,0,0,0.48386548167498317,0.9364500013098713,639,0,0,0.3221326493277976,0.6261422506087271,633,30.987900864692335,0.9675179236219158,619.25,618.0275639598674,0.6592044544734317,419,coif,445.36601307189545,456.0,231.3403095815541,153,0.4802652908755163,0.8423413881386761,0.4111118799455358,4,315.25
coif17,1,constant,9.15366373801851e-27,322.7418079803291,8629549.128157781,0.6548856548856549,195.23904104171123,862,raw,6.633106026289486e-14,,8.276079885398573,71099.32511105204,0.7863901266000106,5.074561415982957e-06,0.9999999999999999,23,761.3423022987155,139.12188231117705,1276.3185891541075,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429303, 1013.8781176888228, 938.0969408005928, 139.12188231117705, 512.1468238217615, 965.2465898640986, 1276.3185891541075, 892.7811768882309, 301.121882311177, 670.6343530664691, 801.3185891541073, 920.3934136858609, 873.8032931570699, 847.0056504834903, 666.806118398815, 753.6785856041477, 686.6592945770536, 718.4155299547001, 487.65929457705386, 1140.7811768882307, 812.6400035499597, 718.0470577794239, 453.12188231117693]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.59857258,741.6820145713401,-741.6820145713401,DWT,uc1.c2693407,1.1368683772161603e-13,4.547473508864641e-13,543.3179854286599,0.8260869565217391,74.0,0.6521739130434783,56.0,1.657697701284519,38.127047129542916,3.9335033823581442,543.3179854286599,1.0,92,234513578.40142742,0.0,0.0,0.0,0.0,1.0187718041946266e-13,7.784756072048991e-27,0.9512415611506758,0.9238156923016059,0.0005470762515538697,0.37249176271825346,0.0008844543345840053,,0.0,6.017481271943259e-14,0.9999999926529438,0.32252032853653284,0.9999999926529303,1.1196385081369981e-13,0.9999999945070015,0.0,0.0,0.9999999950377727,0.9999999950377727,1.796756087951992,0.9999999890030352,312,1.182276807788151,0.6741346269091373,607,0,0,0.4838654816750114,0.9364500013099261,315,0,0,0.32128293525096785,0.6244906270134463,645,181.09182753509336,0.8101762814097554,469.75,417.6426699775822,0.6588879310612719,420,coif,445.36601307189545,456.0,231.3403095815541,153,0.4802652908755163,0.8423413881386761,0.4111118799455358,4,316.0
db35,1,reflect,5.303138998614005e-27,325.1124274210799,5241293.90944032,0.6612903225806451,198.46473363314522,862,raw,5.303079450176462e-14,,8.634939590468345,48642.52244296824,0.6441993871162902,5.074561415982958e-06,0.9999999999999999,23,761.3423022987155,139.12188231117702,1276.3185891541073,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429302, 1013.878117688823, 938.0969408005924, 139.12188231117702, 512.1468238217615, 965.2465898640992, 1276.3185891541073, 892.7811768882306, 301.12188231117693, 670.6343530664692, 801.318589154107, 920.3934136858607, 873.8032931570699, 847.0056504834905, 666.8061183988148, 753.6785856041477, 686.6592945770536, 718.4155299546997, 487.6592945770535, 1140.7811768882302, 812.6400035499596, 718.0470577794235, 453.1218823111771]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.598572575,741.6820145713401,-741.6820145713401,DWT,uc1.c2693407,1.1368683772161603e-13,2.2737367544323206e-13,543.3179854286599,0.8260869565217391,74.0,0.6521739130434783,56.0,1.657697701284519,38.127047129542916,3.933503382358098,543.3179854286599,1.0,92,234513578.40142742,0.0,0.0,2.842170943040401e-14,0.0,7.795271457359988e-14,4.352162542401568e-27,0.9598854034644777,0.9906769620150697,4.3098715501533706e-05,0.45006060555310107,0.00014893912967789473,,3.6873286745396285e-14,6.017481271943259e-14,0.9999999926529438,0.322520328536269,0.9999999926529303,5.5981925406849905e-14,0.9999999945070015,0.0,0.0,0.9999999950377727,0.9999999950377727,1.7967560879518958,0.9999999890029817,647,1.251375090317107,0.7135344904655124,399,0,0,0.48386548167498566,0.9364500013098762,620,0,0,0.3429735726968437,0.6666515957194726,421,129.8187839515787,0.8639216101136492,521.75,497.50867208014245,0.658506926650116,421,db,352.1432748538012,289.0,274.6396091170913,342,0.37973753578770797,1.0,0.4341837249486044,3,316.5
rbio3.1,1,constant,3.281896559747996e-27,327.19650863858453,7337085.340022974,0.6516203703703703,219.1415643002715,862,raw,4.2786089185670194e-14,,8.38080973463269,71126.2114586858,0.6527506336333663,5.074561415982961e-06,0.9999999999999998,23,761.3423022987154,139.121882311177,1276.318589154107,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429299, 1013.8781176888227, 938.0969408005923, 139.121882311177, 512.1468238217612, 965.246589864099, 1276.318589154107, 892.7811768882304, 301.1218823111769, 670.6343530664692, 801.318589154107, 920.3934136858604, 873.8032931570697, 847.0056504834902, 666.8061183988148, 753.6785856041473, 686.6592945770535, 718.4155299546995, 487.6592945770535, 1140.7811768882302, 812.6400035499594, 718.0470577794235, 453.1218823111768]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.59857256,741.68201457134,-741.68201457134,DWT,uc1.c2693407,0.0,0.0,543.31798542866,0.8260869565217391,74.0,0.6521739130434783,56.0,1.6576977012846328,38.127047129546554,3.9335033823581274,543.31798542866,1.0,92,234513578.40142745,0.0,0.0,5.684341886080802e-14,0.0,5.952457886279872e-14,2.550303266833521e-27,0.9674844592655055,0.943328528648978,0.00035483196258097186,0.33294492696668343,0.0008853349282188741,,7.374657349079257e-14,0.0,0.9999999926530211,0.3225203285364365,0.9999999926530377,0.0,0.9999999945071562,0.0,0.0,0.999999995037829,0.999999995037829,1.7967560879520879,0.9999999890030886,192,1.1858644606230615,0.6761803077424327,584,0,0,0.4838654816750348,0.9364500013099712,201,0,0,0.3207140116817181,0.6233847872768727,651,244.6262455256999,0.7435783589877359,407.0,297.7988616547765,0.6584768105211216,422,rbio,423.037037037037,411.0,210.7936816651801,135,0.4561865963735122,0.7675283341060583,0.45041088230672394,2,317.0
rbio2.4,1,smooth,1.115053974378038e-27,331.8847986251616,9334392.784223367,0.671264367816092,212.1788615910215,862,raw,2.0419860697931663e-14,,7.086350265426267,75814.54680244584,0.675429305841431,5.074561415982959e-06,0.9999999999999999,23,761.3423022987155,139.1218823111771,1276.3185891541075,"[14, 52, 88, 118, 156, 189, 245, 300, 329, 367, 395, 449, 492, 533, 571, 601, 629, 670, 702, 733, 776, 826, 854]","[921.1967068429303, 1013.878117688823, 938.0969408005926, 139.1218823111771, 512.1468238217614, 965.2465898640991, 1276.3185891541075, 892.7811768882306, 301.12188231117705, 670.6343530664692, 801.3185891541073, 920.3934136858607, 873.8032931570699, 847.0056504834904, 666.806118398815, 753.6785856041477, 686.6592945770537, 718.4155299546998, 487.65929457705363, 1140.7811768882307, 812.6400035499596, 718.0470577794238, 453.12188231117705]","[0, 0, 79, 117, 125, 176, 0, 267, 328, 342, 310, 267, 469, 495, 564, 538, 615, 615, 615, 267, 743, 801, 853]","[37, 53, 176, 125, 163, 228, 267, 310, 342, 370, 417, 495, 495, 615, 589, 615, 640, 683, 713, 743, 861, 861, 861]",0.05,30,42454620.598572575,741.6820145713402,-741.6820145713402,DWT,uc1.c2693407,1.1368683772161603e-13,4.547473508864641e-13,543.3179854286598,0.8260869565217391,74.0,0.6521739130434783,56.0,1.657697701284519,38.127047129542916,3.93350338235812,543.3179854286598,1.0,92,234513578.40142742,0.0,0.0,5.684341886080802e-14,0.0,1.9292294849385775e-14,6.186471052227518e-28,0.9845790796287446,0.7021501447818611,0.0006519164557757097,0.570859245567041,0.0010388893759290597,,7.374657349079257e-14,6.017481271943259e-14,0.9999999926529438,0.32252032853639334,0.9999999926529303,1.1196385081369981e-13,0.9999999945070015,0.0,0.0,0.9999999950377164,0.9999999950377164,1.79675608795195,0.9999999890030119,399,1.1709077323732588,0.6676519763465683,643,0,0,0.4838654816749952,0.9364500013098946,470,0,0,0.32275418225848157,0.6273503492875104,625,118.99964985942886,0.875262421530997,534.25,513.5358292564456,0.6576259696753517,423,rbio,423.037037037037,411.0,210.7936816651801,135,0.4561865963735122,0.7675283341060583,0.45041088230672394,2,317.75
