signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
raw,sym16,1837767.4780234662,0.6705685618729097,144.70664669060028,8.780362158365246,598,1,False,False,127.06241399351177,,9.228978723442031,71508.30122002245,1.0,3.142927633013195e-06,0.31991243980856143,399.931304520587,,,,[],[],16,919.5968944947294,275.1855280406306,1418.0878763287706,"[23, 55, 110, 156, 186, 225, 258, 291, 321, 363, 395, 433, 494, 530, 561, 592]","[908.3501825091726, 1176.4053235352878, 890.3290020845171, 869.8515524021424, 770.4031631484086, 1241.5148692056275, 937.0184111000435, 981.0179041479723, 740.6394958422222, 982.1664917996984, 494.6032416058661, 844.0228852633473, 1418.0878763287706, 1129.8453804418232, 1054.10900446014, 275.1855280406306]","[1, 1, 100, 100, 181, 1, 250, 262, 314, 350, 384, 401, 401, 524, 550, 588]","[30, 100, 149, 201, 201, 401, 262, 401, 350, 401, 401, 449, 550, 550, 585, 597]",136658068.95458835,1220.5630492446003,-1220.5630492446003,0.0,,,,SWT,txu.059172014718829,68432235.95458835,,0.0,-73.5,70.0,0.0,-69.0,,465.5630492446003,559.7248014714737,16235.449688084329,559.7248014714736,,0.0,559.7248014714737,,,272.1855280406306,0.0,-78.0,663.0878763287706,465.5630492446003,,102.93130452058699,0.2805106434714388,0.3178438368854838,0.5545820720704223,0.16427576357860355,0.6086956521739132,0.40635540798775016,2.3610307306674914e-11,0.33246853619245403,0.46786627585946605,0.46786627585946605,0.4678662758594657,,0.0648681151858655,0.5321337241405343,0.630300617866428,,,,,0.4,,0.08786964643392352,0.07534246575342467,0.015625,0.632245821623328,0.632245821623328,0.13970588235294118,1.6283425126398932,0.5578501288274084,82,1.0403088370713445,0.6119463747478496,47,0,0.35331460419647337,0.5859293252003503,70,0,0.33318048231303177,0.5830658440478055,50,16.660832312142553,0.8428223366779004,62.25,59.034114532046644,0.6277790928672521,55,sym,65.05263157894737,83.0,37.9948442177949,19,1.0,1.0,0.0,5,42.5
raw,coif14,1829903.0048361176,0.6655518394648829,140.24925024545914,7.607392969468632,598,1,False,False,131.66088766787897,,9.22507257302886,71508.30122006465,1.0,3.0949896782612564e-06,0.03562706184936962,421.1062189063615,,,,[],[],16,919.2033299166268,559.0577903328968,1289.4886204081758,"[2, 35, 67, 119, 152, 192, 221, 272, 304, 347, 391, 421, 465, 499, 540, 575]","[875.2898468309892, 559.0577903328968, 1153.3029553735753, 601.0171570261173, 902.0748168849858, 1003.0790394240025, 899.2693912294635, 979.4204919569627, 1289.4886204081758, 1175.3016355217383, 663.4337803277001, 689.4727258107599, 845.5343469090751, 1263.0476165037062, 950.0630931075341, 858.399971018345]","[1, 32, 61, 111, 111, 111, 212, 212, 212, 311, 389, 413, 462, 363, 510, 510]","[61, 39, 212, 121, 162, 212, 234, 302, 510, 363, 470, 462, 470, 510, 560, 593]",136705574.1400292,1089.1413135801527,-1089.1413135801527,0.0,,,,SWT,txu.059172014718829,68479741.14002919,,0.0,-78.0,70.0,0.0,-69.0,,334.14131358015266,559.3312368933709,16241.746721333971,559.3312368933709,,0.0,559.3312368933709,,,556.0577903328968,0.0,-73.5,534.4886204081758,334.14131358015266,,124.1062189063615,0.48912098292622563,0.18133737844552192,0.5477746888915145,0.16181305081496836,0.5434782608695653,0.1582043064352869,2.6875442794960907e-11,0.7125458804427004,0.4668618375756446,0.4668618375756446,0.46686183757564453,,0.6433213221518281,0.5331381624243555,0.3989472425777494,,,,,0.4,,0.09071075513471286,0.013698630136986314,0.0859375,0.28158624863546666,0.28158624863546666,0.13970588235294118,1.7775374480336867,0.6089624797509825,55,0.8910056187311134,0.5241209521947725,76,0,0.3558402418013673,0.5901177881734608,67,0,0.2973898097728512,0.5204321671024895,77,10.21028892833107,0.9036765195440465,68.75,67.50815692283852,0.6275458069418345,56,coif,64.6470588235294,68.0,22.62449219449629,17,0.9937654673519892,0.5954621649402658,0.1257255233715278,4,43.0
raw,bior3.5,1313166.1696320977,0.6505016722408027,115.45026108081268,8.12237128956051,598,1,False,False,131.98038306533394,,8.971242796922311,79599.08329471546,1.0,3.07376732223753e-06,0.3213276438190949,416.80353974323765,,,,[],[],18,815.515396481195,144.65581733406515,1379.476941747306,"[4, 36, 72, 105, 156, 186, 225, 258, 291, 333, 363, 395, 432, 464, 494, 530, 566, 595]","[361.27356033318165, 1108.080520293144, 516.9530619005104, 882.3725881655712, 936.52702391535, 502.6645330759869, 1282.6999874799892, 1074.5758122627035, 1055.298866067778, 861.4632196750156, 947.3242130077649, 519.878163780497, 839.1617347089993, 144.65581733406515, 1379.476941747306, 950.0311061544946, 1084.5167392372755, 232.3232475218769]","[1, 15, 65, 97, 149, 185, 50, 249, 266, 314, 314, 384, 401, 462, 50, 524, 550, 593]","[5, 50, 76, 149, 181, 199, 484, 448, 448, 348, 448, 448, 448, 470, 550, 550, 585, 597]",146128241.36128235,1201.2832707524321,-1201.2832707524321,0.0,,,,SWT,txu.059172014718829,77902408.36128235,,0.0,-72.5,68.0,0.0,-63.5,,446.28327075243214,455.6433034579392,16269.72286333849,455.6433034579392,,0.0,455.6433034579392,,,141.65581733406515,0.0,-68.0,624.476941747306,446.28327075243214,,119.80353974323765,0.5036149320139075,0.24126893275619474,0.10541677498538887,0.0,0.34782608695652184,0.4075907315793341,0.6259988809504177,0.15770195142473914,0.20223403388725966,0.20223403388725966,0.20223403388725966,,0.5257813635427543,0.5376006302165577,0.5608385515852059,,,,,0.0,,0.6542454846282859,0.08904109589041097,0.171875,0.5808035022902017,0.5808035022902017,0.22058823529411767,1.6710848884763025,0.5724931413887365,69,0.9011205065450931,0.5300708862029959,69,0,0.33471295848744687,0.5550807568466771,83,0,0.3188166198916807,0.5579290848104411,64,8.180260794538684,0.9228277283534086,71.25,70.59816054316946,0.625328958516327,57,bior,41.53333333333333,44.0,31.240693852425117,15,0.6384573894282631,0.8222350820376183,0.3064093027889303,2,43.25
raw,db12,1829720.1721415597,0.6705685618729097,146.48667302444449,7.364319709700505,598,1,False,False,131.13002689670097,,9.234679074069696,71508.30122006466,1.0,3.111566000546291e-06,-0.029064791642842046,417.27883862071747,,,,[],[],16,913.8525749751705,104.74310138809568,1334.0331130180377,"[21, 62, 93, 123, 178, 215, 246, 278, 316, 366, 401, 440, 473, 503, 536, 574]","[1006.6379963070535, 1168.0108383170023, 104.74310138809568, 881.0375738269704, 1031.0770081917099, 1277.009357669557, 418.02518845697614, 1334.0331130180377, 874.4304529325192, 941.7289898106317, 703.4551081631187, 780.1806568213169, 964.0538046792445, 1265.3876979150482, 973.8438412125465, 897.9864708929002]","[10, 10, 92, 106, 157, 10, 240, 10, 309, 309, 400, 408, 309, 309, 526, 558]","[46, 157, 94, 157, 208, 258, 249, 309, 356, 408, 408, 456, 479, 506, 558, 593]",136928514.04582956,1141.3741772874687,-1141.3741772874687,0.0,,,,SWT,txu.059172014718829,68702681.04582956,,0.0,-69.0,70.0,0.0,-60.0,,386.3741772874687,553.9804819519147,16327.358800397273,553.9804819519147,,0.0,553.9804819519147,,,101.74310138809568,0.0,-78.0,579.0331130180377,386.3741772874687,,120.27883862071747,0.4650384169443922,0.15304927834323648,0.5645162699051506,0.16175579784966843,0.6086956521739132,0.10173515272500605,2.687656870374997e-11,0.10426270746317151,0.45320587509941224,0.45320587509941224,0.45320587509941224,,0.5387655085993325,0.5467941249005881,0.47908393265452887,,,,,0.4,,0.1040439628728746,0.13698630136986303,0.015625,0.42095401448438063,0.42095401448438063,0.2720588235294118,1.6715623649787055,0.5726567189691963,68,0.8786494479369873,0.5168526164335219,79,0,0.3427961439754835,0.5684857374566518,79,0,0.29354150970974907,0.5136976419920608,79,5.5,0.9481132075471698,76.25,75.92932862190813,0.6143867924528301,58,db,58.13157894736842,60.5,26.002256713529725,38,0.8936084142394821,0.6843627668132815,0.16916527998837808,3,44.25
raw,bior3.3,1313166.1696320977,0.6505016722408027,115.45026108081268,8.11615398029575,598,1,False,False,133.37621650488174,,8.965473550034217,80087.88207633687,1.0,2.8981029449731573e-06,0.32836965912152816,413.45859321192165,,,,[],[],18,834.4780729955932,156.04962777310624,1373.4002428464842,"[4, 36, 72, 105, 156, 186, 225, 258, 291, 333, 363, 395, 433, 464, 494, 530, 566, 595]","[337.5330025820159, 1116.9193550579762, 519.3699307815192, 926.9286017879156, 944.8272421867001, 796.3569152244371, 1262.097216070339, 1065.9855697256326, 1015.9798620435964, 874.4038261979024, 988.9772218370351, 516.5636007436851, 832.1983901958304, 156.04962777310624, 1373.4002428464842, 1009.0855709270272, 1051.2468127552754, 232.68232518419836]","[1, 15, 65, 60, 60, 181, 50, 249, 266, 314, 314, 384, 401, 462, 401, 524, 550, 593]","[5, 50, 76, 149, 181, 199, 401, 401, 401, 348, 401, 401, 448, 470, 550, 550, 585, 597]",146712844.70410156,1194.1707709026064,-1194.1707709026064,0.0,,,,SWT,txu.059172014718829,78487011.70410156,,0.0,-72.5,68.0,0.0,-59.0,,439.17077090260636,474.60597997233737,15928.394686079324,474.6059799723374,,0.0,474.60597997233737,,,153.04962777310624,0.0,-72.5,618.4002428464842,439.17077090260636,,116.45859321192165,0.5669370924232481,0.24054538189331415,0.09536250925907108,0.0,0.34782608695652184,0.4137376669827405,0.6638181532368985,0.1729571552181372,0.2506297465974886,0.2506297465974886,0.2506297465974888,,0.4344046045666098,0.4831554534175503,0.5499064136715448,,,,,0.0,,0.6892084392695781,0.08904109589041097,0.1015625,0.5618259248932321,0.5618259248932321,0.286764705882353,1.656935044688627,0.5676455788405811,74,0.9322423743629629,0.5483778672723311,65,0,0.3344672469639368,0.5546732741514978,84,0,0.3326038415359706,0.5820567226879485,51,14.011899704655802,0.8678122669372095,68.5,66.21339849906734,0.6107929259214349,59,bior,41.53333333333333,44.0,31.240693852425117,15,0.6384573894282631,0.8222350820376183,0.3064093027889303,2,44.75
raw,coif8,1835646.5341418844,0.6655518394648829,143.00794216551358,7.308604957234486,598,1,False,False,133.11604460114813,,9.22659814771755,71508.30122006466,1.0,3.1115507893751696e-06,-0.04829608474535626,415.4175200156354,,,,[],[],15,923.7213209712771,122.56284815221898,1375.463317660403,"[11, 49, 96, 146, 180, 219, 248, 278, 319, 361, 401, 445, 494, 524, 573]","[756.6333349220207, 1375.463317660403, 764.0861151504054, 1015.3581167623055, 982.3299518143157, 881.3824143478305, 122.56284815221898, 1270.0670181286064, 682.2722940313785, 1198.6098584579343, 641.2395345662007, 796.6085434022607, 1194.0454760497755, 1307.090390070343, 868.0706010531558]","[7, 7, 92, 105, 105, 207, 247, 105, 305, 356, 398, 412, 476, 504, 554]","[22, 504, 105, 157, 228, 228, 249, 504, 339, 504, 412, 456, 504, 554, 591]",136793218.21022934,1167.5269740865351,-1167.5269740865351,0.0,,,,SWT,txu.059172014718829,68567385.21022934,,0.0,-69.5,71.0,0.0,-74.0,,412.5269740865351,563.8492279480213,17093.180185430843,563.8492279480212,,0.0,563.8492279480213,,,119.56284815221898,0.0,-69.5,620.4633176604029,412.5269740865351,,118.41752001563538,0.5551343611263391,0.14656537099597738,0.5504333605696277,0.1636116026814022,0.5434782608695653,0.08494826554169042,2.687656870374997e-11,0.12812161488381532,0.47839245652293416,0.47839245652293416,0.47839245652293383,,0.48791827981344077,0.668950112839887,0.553617938425373,,,,,0.6000000000000001,,0.09595242145192638,0.13013698630136988,0.1484375,0.4907349263832624,0.4907349263832624,0.06617647058823531,1.849595784902188,0.6336487802026074,45,0.8628726231362561,0.5075721312566212,84,0,0.378282753331384,0.6273359656289034,48,0,0.29202446025878265,0.5110428054528695,81,20.85665361461421,0.8032391168432622,64.5,59.43006878480183,0.5973742754027631,60,coif,64.6470588235294,68.0,22.62449219449629,17,0.9937654673519892,0.5954621649402658,0.1257255233715278,4,46.0
raw,bior3.9,1313166.1696320977,0.6505016722408027,115.45026108081268,8.087341529577621,598,1,False,False,131.2586084525507,,8.967360980604436,79631.62088240904,1.0,3.182045754594356e-06,0.3142072943634445,416.51452969927914,,,,[],[],18,808.0527377666871,136.11380427868215,1370.910371577757,"[4, 36, 72, 105, 156, 186, 225, 258, 291, 333, 363, 395, 432, 464, 494, 530, 566, 595]","[365.8837377237055, 1083.6876668943435, 526.0394315129677, 863.6071765851484, 922.1605510694142, 443.71861161123513, 1301.0334700646772, 1055.018800596598, 1111.8206033073184, 855.9361426527591, 921.6297893997952, 528.4592567425182, 815.4682627426405, 136.11380427868215, 1370.910371577757, 898.5592006499573, 1105.633149232106, 239.26925315874342]","[1, 15, 65, 98, 149, 185, 50, 249, 249, 330, 330, 384, 401, 461, 448, 524, 550, 593]","[5, 50, 75, 149, 181, 201, 448, 266, 448, 348, 448, 448, 448, 470, 550, 550, 585, 597]",146167156.31616396,1205.3004089412784,-1205.3004089412784,0.0,,,,SWT,txu.059172014718829,77941323.31616396,,0.0,-72.5,68.0,0.0,-63.5,,450.3004089412784,448.1806447434313,16404.050720199633,448.18064474343123,,0.0,448.1806447434313,,,133.11380427868215,0.0,-68.0,615.9103715777569,450.3004089412784,,119.51452969927914,0.47087153547738647,0.2371922796603328,0.09865179967444948,0.0,0.34782608695652184,0.40137541873580207,0.6285163747224912,0.14626502690656176,0.18318816307215674,0.18318816307215674,0.18318816307215663,,0.5178862295305248,0.5590272348835487,0.5454270710973542,,,,,0.0,,0.6565728435445595,0.08904109589041097,0.171875,0.591522033397801,0.591522033397801,0.22058823529411767,1.6550236143718882,0.566990746309857,75,0.8839898804425663,0.5199940473191567,78,0,0.33137794951136795,0.5495500498346217,88,0,0.31206192788956916,0.5461083738067459,67,8.679477710861024,0.9181181348031979,77.0,76.27349712909613,0.5958515202317877,61,bior,41.53333333333333,44.0,31.240693852425117,15,0.6384573894282631,0.8222350820376183,0.3064093027889303,2,46.25
raw,coif6,1838805.3122590042,0.6605351170568562,141.66962151622704,7.599329759764318,598,1,False,False,132.08993850591173,,9.227734614726277,71508.30122006466,1.0,3.1114310053466733e-06,0.03760896296263332,423.9399042497671,,,,[],[],15,972.774330012493,275.21490140052913,1404.885428221301,"[13, 51, 95, 146, 176, 229, 276, 312, 359, 399, 429, 479, 526, 563, 596]","[1339.5129799763574, 934.1996472408241, 817.1213642709321, 926.0419961515643, 937.1329011693553, 1067.2678836509933, 932.1649898173836, 865.4403512681157, 1404.885428221301, 685.8996976451557, 1046.8578066667992, 1087.4728259255426, 1396.5445321902357, 875.857644592305, 275.21490140052913]","[5, 44, 90, 103, 154, 154, 255, 302, 154, 397, 404, 404, 404, 553, 590]","[404, 154, 154, 154, 207, 354, 354, 354, 404, 404, 476, 503, 553, 590, 597]",136918423.99675804,1318.3622473318335,-1318.3622473318335,0.0,,,,SWT,txu.059172014718829,68692590.99675804,,0.0,-74.0,71.0,0.0,-69.5,,563.3622473318335,612.9022369892373,16357.385049812605,612.902236989237,,0.0,612.9022369892373,,,272.21490140052913,0.0,-78.5,649.885428221301,563.3622473318335,,126.9399042497671,0.5085849284228132,0.18039900750550597,0.5524139208605243,0.16460075516513584,0.47826086956521746,0.15993429672868512,2.687656870374997e-11,0.33250786426393164,0.6035833983885741,0.6035833983885741,0.6035833983885734,,0.7207315229470959,0.5515836048408498,0.6065490735058393,,,,,0.6000000000000001,,0.10344051451365938,0.06849315068493152,0.0078125,0.8931937148043019,0.8931937148043019,0.13235294117647062,2.2655084149581257,0.7761353347552499,6,0.8746002875712893,0.514470757394876,80,0,0.48004348547907905,0.796093770743679,5,0,0.29202768261067985,0.5110484445686897,80,43.014532428006234,0.5942025242640921,42.75,10.212765957446807,0.5954503187358197,62,coif,64.6470588235294,68.0,22.62449219449629,17,0.9937654673519892,0.5954621649402658,0.1257255233715278,4,47.5
raw,db15,1828210.7906090561,0.6839464882943144,144.65467634011873,7.428947948877928,598,1,False,False,131.79972470766762,,9.234737540125938,71508.30122006463,1.0,3.1455478214793617e-06,-0.02832206195247647,419.11116341874174,,,,[],[],16,868.8668709785888,432.54433801765725,1338.039993083095,"[8, 46, 101, 139, 177, 207, 236, 281, 318, 365, 398, 434, 470, 504, 540, 578]","[674.3391274932974, 1162.6617359073375, 813.6166610705699, 474.6205901798199, 1050.729212298845, 432.54433801765725, 907.0478748255124, 1226.7773980600377, 523.9659514298183, 1338.039993083095, 829.1385220988286, 464.29475227131456, 944.5774468292682, 1252.5486125706534, 1001.2230680013557, 805.7446515200099]","[7, 10, 95, 134, 110, 205, 213, 213, 309, 309, 395, 411, 411, 501, 520, 559]","[10, 559, 110, 142, 213, 213, 272, 309, 341, 559, 411, 437, 482, 559, 559, 590]",136058720.62442183,1094.3860916437468,-1094.3860916437468,0.0,,,,SWT,txu.059172014718829,67832887.62442183,,0.0,-78.0,70.0,0.0,-69.0,,339.3860916437468,508.99477795533306,17047.13006434258,508.99477795533295,,0.0,508.99477795533306,,,429.54433801765725,0.0,-78.0,583.0399930830949,339.3860916437468,,122.11116341874174,0.4954193427843354,0.1605705091895639,0.5646181607198143,0.1612831440460708,0.7826086956521741,0.10238347727881547,2.687431688617184e-11,0.5431566749612586,0.33839533107980047,0.33839533107980047,0.3383953310798002,,0.5888206888144866,0.6616046689201998,0.48629241314527366,,,,,0.4,,0.052024848864186714,0.013698630136986314,0.015625,0.29558036937126175,0.29558036937126175,0.13970588235294118,1.670979797565063,0.5724571385343502,70,0.9619156299151269,0.5658327234794863,56,0,0.3219482527983757,0.5339120440282864,93,0,0.3238404756710927,0.5667208324244122,58,16.99754884289693,0.8396457656330478,69.25,66.51487459538018,0.5931719394202974,63,db,58.13157894736842,60.5,26.002256713529725,38,0.8936084142394821,0.6843627668132815,0.16916527998837808,3,48.0
raw,db13,1829315.2423854657,0.6638795986622074,144.27354200133217,7.522347587876771,598,1,False,False,131.4789396329038,,9.234099408479958,71508.30122006465,1.0,3.1312893740722936e-06,-0.0026540965382039565,418.1920482390279,,,,[],[],16,936.3078701633483,355.29543438680525,1442.591723925322,"[22, 63, 99, 143, 177, 216, 247, 280, 337, 367, 396, 441, 472, 502, 538, 575]","[1196.700600819086, 1244.366917583657, 792.1997263618377, 462.93180254653794, 1038.3619394015013, 1104.5553190654261, 355.29543438680525, 1442.0340936720575, 790.4424444761866, 1197.373859200608, 646.8668552367423, 532.2285905938224, 916.7829297180823, 1442.591723925322, 791.9143008061384, 1026.2793848197623]","[9, 9, 94, 107, 159, 210, 242, 9, 308, 308, 394, 435, 409, 9, 522, 558]","[47, 259, 159, 144, 210, 259, 248, 409, 359, 409, 409, 457, 478, 515, 558, 594]",135996536.3519595,1248.589602872949,-1248.589602872949,0.0,,,,SWT,txu.059172014718829,67770703.3519595,,0.0,-73.5,70.0,0.0,-73.5,,493.58960287294894,576.4357771400926,15968.074077386427,576.4357771400926,,0.0,576.4357771400926,,,352.29543438680525,0.0,-73.5,687.591723925322,493.58960287294894,,121.19204823902788,0.48086688732253086,0.17144006489485597,0.5635060666698452,0.1616289965172775,0.5217391304347827,0.12478889938630275,2.6875442794960907e-11,0.4397279077362709,0.5105152962628905,0.5105152962628905,0.5105152962628905,,0.5637124350765751,0.4894847037371098,0.6743836711348075,,,,,0.4,,0.04830583848867672,0.07534246575342467,0.0859375,0.707026292889747,0.707026292889747,0.0735294117647059,1.9529698592602498,0.6690634673770938,30,0.8683028486664185,0.5107663815684814,81,0,0.41400160058998126,0.6865713321339519,25,0,0.2891385778932101,0.5059925113131176,83,31.542299641381042,0.7024311354586694,54.75,40.930260874859215,0.5929608507482027,64,db,58.13157894736842,60.5,26.002256713529725,38,0.8936084142394821,0.6843627668132815,0.16916527998837808,3,48.75
raw,bior3.7,1313166.1696320977,0.6505016722408027,115.45026108081268,8.106404931572397,598,1,False,False,131.42289340789455,,8.970028358698746,79555.297657014,1.0,3.146237868470526e-06,0.31707379239699607,415.9009255329267,,,,[],[],18,810.7182042702532,136.44416004385505,1378.1931527877616,"[4, 36, 72, 105, 156, 186, 225, 258, 291, 333, 363, 395, 432, 464, 494, 530, 566, 595]","[366.9169491703367, 1095.3738321512408, 520.4424163474669, 865.549886002564, 928.7296006879957, 466.0550117009076, 1300.2436071035027, 1058.4685032884752, 1094.7440651742465, 856.6294819129984, 921.243694596054, 524.2013379914013, 826.6514171636779, 136.44416004385505, 1378.1931527877616, 918.48794617123, 1098.942425370796, 235.61018920004864]","[1, 15, 65, 98, 149, 185, 50, 249, 249, 330, 330, 384, 401, 461, 484, 524, 550, 593]","[5, 50, 75, 149, 181, 199, 484, 266, 484, 348, 448, 448, 448, 470, 550, 550, 585, 597]",146075873.7385914,1204.0959019127058,-1204.0959019127058,0.0,,,,SWT,txu.059172014718829,77850040.7385914,,0.0,-72.5,68.0,0.0,-63.5,,449.0959019127058,450.8461112469974,16356.072323135442,450.8461112469975,,0.0,450.8461112469974,,,133.44416004385505,0.0,-68.0,623.1931527877616,449.0959019127058,,118.90092553292669,0.4783243432411083,0.2394108183199647,0.10330033156655771,0.0,0.34782608695652184,0.4038775686871299,0.6226111045959524,0.14670734113927605,0.18999084997383844,0.18999084997383844,0.1899908499738388,,0.501123880867963,0.5513742121191565,0.5585289821648951,,,,,0.0,,0.6511135716152909,0.08904109589041097,0.171875,0.5883081668470002,0.5883081668470002,0.22058823529411767,1.6516068140885551,0.565820192532971,76,0.8885198638434318,0.5226587434373128,77,0,0.3312100859076163,0.5492716684518436,89,0,0.31362146476674785,0.5488375633418087,66,9.41629792788369,0.9111670006803425,77.0,76.14351677001986,0.59237595317036,65,bior,41.53333333333333,44.0,31.240693852425117,15,0.6384573894282631,0.8222350820376183,0.3064093027889303,2,49.25
raw,db19,1825917.9871231571,0.677257525083612,142.14685894155622,7.49707657804273,598,1,False,False,132.52123094454748,,9.235002708549619,71508.30122006465,1.0,3.136950108671169e-06,-0.00572102977768474,409.21670460782275,,,,[],[],15,943.9378802797218,425.5952290170837,1224.7261816895125,"[10, 42, 95, 141, 173, 220, 252, 284, 342, 396, 430, 464, 506, 542, 574]","[813.3615341193838, 1156.9750634099346, 1097.8254873238898, 608.2196881614607, 1048.4145776459045, 1224.7261816895125, 479.29939898816156, 1181.5791743734278, 979.0337582288203, 953.2859705632179, 425.5952290170837, 975.4428933048295, 1202.8249506260527, 1082.917958676313, 929.5663380678327]","[0, 0, 63, 138, 63, 63, 247, 275, 313, 365, 425, 463, 463, 511, 563]","[15, 511, 163, 145, 195, 511, 253, 511, 463, 463, 434, 467, 511, 563, 594]",136198586.3004939,1021.9533011149013,-1021.9533011149013,0.0,,,,SWT,txu.059172014718829,67972753.3004939,,0.0,-78.5,71.0,0.0,-56.0,,266.95330111490125,584.0657872564659,16789.931795804172,584.0657872564658,,0.0,584.0657872564659,,,422.5952290170837,0.0,-74.0,469.7261816895125,266.95330111490125,,112.21670460782275,0.5281505644140789,0.16849910439367569,0.5650802788862979,0.16056516634117962,0.6956521739130436,0.12211179067523051,2.6875442794960907e-11,0.5338524940155197,0.5299882739982735,0.5299882739982735,0.5299882739982732,,0.3185253135371348,0.6205790339567561,0.28243794645289133,,,,,0.6000000000000001,,0.06038969547077441,0.00684931506849315,0.078125,0.10231514373145745,0.10231514373145745,0.3308823529411765,1.633711149099548,0.5596893576858324,80,0.9494729404202277,0.5585134943648398,63,0,0.33044544720717733,0.5480036081100155,90,0,0.32000843980719745,0.5600147696625954,61,13.916417163432069,0.8687130456279993,73.5,71.58507480062868,0.5876584096064525,66,db,58.13157894736842,60.5,26.002256713529725,38,0.8936084142394821,0.6843627668132815,0.16916527998837808,3,50.25
