signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
raw,rbio3.1,1575334.393655375,0.6388888888888888,286.8097587190347,5.590734167866271,36,2,False,False,224.93142052822304,,"[3, 5, 7, 11, 13, 16, 18, 21, 23, 29, 31]","[483.2203275259353, 124.36062332144623, 893.1118673953195, 37.51766792629297, 449.24760928462024, 175.2074131535055, 27.467929112563354, 696.7234841721122, 38.488807844519386, 68.0688674518401, 774.9587732443433]",11,5.521555323148864,65237.65538194444,0.6584996943400544,9.354003903226122e-07,-0.622529866073342,10,640.4871736355617,68.0688674518401,1766.4867497840485,"[4, 7, 10, 12, 15, 18, 21, 24, 30, 32]","[165.547654470669, 1766.4867497840485, 132.47465709620855, 647.7548061190428, 615.1159168758636, 397.04408313320073, 1269.3584492440104, 617.2521817754276, 68.0688674518401, 725.7683704053054]","[3, 3, 8, 11, 13, 16, 13, 23, 29, 31]","[5, 31, 11, 13, 20, 20, 31, 31, 31, 34]",0.05,20,8573313.828943592,1028.9881656286789,-1028.9881656286789,SWT,uc1.l0082986993,0.0,1.5,12943785.171056408,45.068867451840106,984.4867497840485,376.12353727192533,184.98816562867887,0.0,376.12353727192533,3496.871736355617,376.12353727192533,0.0,184.98816562867887,0.0,-3.0,0.0,19.5,2.0,0.9521526190028489,0.0,0.0,1.0,0.24999999999999986,0.027632552321092185,0.9517390121250247,,0.09673302051405192,0.5609884547240633,0.5609884547240633,0.5369395421417589,0.4365362650309674,0.9586037923313848,0.6666666666666666,0.11330025726055981,0.25925925925925924,0.0,0.4186046511627907,0.0,0.2254053025877963,0.2254053025877963,0.0,0.6666666666666667,1.8388635110199607,0.7024214719277053,43,1.2773944114793014,0.6728977677204848,36,0,0,0.3578811022286141,0.6927178785776743,42,0,0,0.4545034547784238,0.707593134054257,26,7.804912982645397,0.9142317254654352,36.75,35.30305118726897,0.7551927858096407,23,rbio,34.46666666666667,23.0,24.103546468952498,15,0.4948761261261262,0.936614454078655,0.37260237548811515,2,17.75,23
raw,sym5,768587.265834395,0.6388888888888888,208.56166631098253,13.354031065717004,36,2,False,False,188.61448956519953,,"[2, 4, 6, 8, 14, 16, 19, 21, 23, 29, 32, 34]","[656.1109816976148, 104.88524397037065, 26.391364170322674, 767.3360084628589, 382.10370014697867, 270.6089748428821, 64.02310311680746, 727.9856330132286, 348.60605230125316, 204.47099022487376, 1158.3882448174415, 53.05805874609024]",12,5.828514256211843,48692.9725095807,0.5608029972944828,9.256356348923835e-07,0.9099557027588677,11,697.2205468794042,23.704530029248247,1514.750769151889,"[2, 5, 8, 11, 13, 16, 19, 23, 26, 29, 34]","[1162.388063428032, 250.67359674303628, 1369.811719305486, 227.84022643566698, 600.2621916416749, 746.8385385060155, 346.3724072321826, 1514.750769151889, 23.704530029248247, 721.4315173144839, 705.3524558857305]","[0, 4, 4, 10, 12, 14, 17, 21, 24, 24, 32]","[32, 6, 32, 12, 21, 21, 21, 32, 27, 32, 35]",0.05,20,7763644.597796872,1455.373037805081,-1455.373037805081,SWT,uc1.l0082986993,0.0,-5.5,13753454.402203128,0.7045300292482466,732.750769151889,432.8569105157678,611.3730378050809,0.0,432.8569105157678,4761.426015673446,432.85691051576777,0.0,611.3730378050809,0.0,-5.5,0.0,-5.5,1.0,0.7456884777102979,0.9095415576313617,0.45209337743594225,0.09363474899573923,0.24999999999999986,0.9947062732804293,0.09797779448893522,,0.0,0.6822500833945279,0.6822500833945279,0.6648438441971587,0.6822500833945279,0.6720816121962818,0.3333333333333333,0.24603433743817743,0.07407407407407407,0.0,0.09302325581395349,0.0,0.7632898647895232,0.7632898647895232,0.0,0.025641025641025605,1.8694734371765083,0.714114057732812,41,1.5793691682154931,0.8319701246132976,16,0,0,0.3551475914035397,0.6874268704522857,44,0,0,0.5062346042203866,0.7881307092410348,17,15.066519173319364,0.8344338552382488,29.5,23.74718095145913,0.7551290155312123,24,sym,56.72727272727273,49.0,25.342024027653785,11,0.8144963144963145,0.9847391557289213,0.13443083313390342,4,19.0,24
raw,db22,712293.7392736591,0.7083333333333334,262.36985973472633,9.354781809752009,36,2,False,False,119.25771184868552,,"[3, 7, 13, 15, 20, 24, 27, 29, 32]","[139.1610881306529, 385.3527622132483, 702.5045312474018, 502.7582575654791, 326.0854111668748, 126.13997757762544, 588.2104415739859, 290.9474208769003, 306.18189302146254]",9,6.1125828146115815,47352.9953778155,0.5766723881494673,1.3682117774025119e-06,-0.11656081563978646,10,605.8177871871231,382.51450052136227,1151.941787959942,"[3, 6, 9, 14, 16, 20, 24, 27, 30, 32]","[425.60471925373025, 874.8074888089874, 607.8727393141312, 514.7147529638432, 746.3597525352419, 382.51450052136227, 433.21924992437755, 1151.941787959942, 422.10711731492404, 499.03576327469125]","[0, 0, 7, 13, 13, 18, 23, 13, 29, 29]","[4, 13, 13, 15, 23, 23, 26, 29, 31, 33]",0.05,20,3962275.9383201925,754.930316401236,-754.930316401236,SWT,uc1.l0082986993,0.0,-6.0,17554823.061679807,359.51450052136227,369.9417879599421,341.45415082348677,89.06968359876396,0.0,341.45415082348677,3150.177871871231,341.45415082348677,0.0,89.06968359876396,0.0,-1.5,0.0,21.0,2.0,0.35139063440855667,0.4409927638020927,0.8704734933322531,0.030390028845389383,0.6666666666666672,0.3469238932933314,0.028830472872312194,,0.7823575027311265,0.48688628125247835,0.48688628125247835,0.458778075216156,0.3691706527840719,0.25913778111315305,0.6666666666666666,0.8692161912391987,0.37037037037037035,0.0,0.06976744186046513,0.0,0.10440412716999176,0.10440412716999176,0.0,0.7051282051282052,1.906702494487271,0.7283350638477258,32,1.2374130228255682,0.6518366240880288,44,0,0,0.3583233564971471,0.6935739099154072,41,0,0,0.3908097076029433,0.6084316035758373,47,6.48074069840786,0.9287830692482653,41.0,40.14286348370297,0.7391168093494074,25,db,44.891891891891895,40.0,21.63431402988187,37,0.6445626369612857,0.840665138242812,0.2966066126542564,3,19.5,25
raw,db13,724127.0254415472,0.6666666666666666,240.53830684736027,9.06390473260167,36,2,False,False,177.98154158913405,,"[4, 7, 10, 12, 14, 18, 20, 23, 25, 27, 30, 32, 34]","[566.556897434917, 51.2407042215533, 315.32386739121824, 603.1666172104576, 78.305435688638, 301.41400912104035, 391.1857810852702, 501.87557546977916, 405.05074530971854, 298.9092720533249, 457.58638577180994, 20.218255023827908, 249.51944311666142]",13,6.020681948054513,47887.47945723578,0.570236004067436,1.2301909859634978e-06,0.03216926763072735,11,718.8414675232044,292.89951889754434,1284.9808547865036,"[1, 3, 6, 10, 12, 18, 21, 23, 27, 32, 34]","[322.43825716090055, 817.3905345024064, 387.6787530011326, 315.32386739121824, 1284.9808547865036, 1055.9917801397023, 454.5181015479315, 1116.4185530710133, 861.4573116247914, 292.89951889754434, 998.1586106321056]","[0, 0, 4, 4, 4, 14, 20, 14, 25, 30, 30]","[2, 4, 7, 11, 14, 20, 22, 30, 30, 33, 35]",0.05,20,5275743.655722275,693.1678588998749,-693.1678588998749,SWT,uc1.l0082986993,0.0,2.0,16241355.344277725,269.89951889754434,502.98085478650364,454.47783115956804,150.8321411001251,0.0,454.47783115956804,4999.256142755249,454.47783115956815,0.0,150.8321411001251,0.0,-2.5,0.09090909090909091,14.0,1.0,0.6852394690778801,0.40691384175238715,0.7351206214138761,0.0436845036788258,0.41666666666666663,0.4407798864408635,0.05641164695544916,,0.5869589380414452,0.7284625312134426,0.7284625312134426,0.7135877951844309,0.7284625312134427,0.41056088469398616,0.3333333333333333,0.6538913121333901,0.2962962962962963,0.0,0.4418604651162791,0.0,0.18231747396405518,0.18231747396405518,0.2,0.5256410256410257,2.148903106904656,0.8208524854271269,11,1.204665988346339,0.6345863478988442,48,0,0,0.41950953700053906,0.8120064309192825,15,0,0,0.3978309479979928,0.6193626128868742,43,18.945096111307187,0.7918121306449759,29.25,19.834884025684705,0.7351917796082023,26,db,44.891891891891895,40.0,21.63431402988187,37,0.6445626369612857,0.840665138242812,0.2966066126542564,3,20.25,26
raw,db30,717078.2543811075,0.6944444444444444,249.23627601946023,7.632119323925929,36,2,False,False,192.22388442743792,,"[6, 10, 12, 14, 17, 20, 23, 26, 30, 34]","[340.30271372552625, 599.7036643584786, 159.10031820133077, 262.2931426633892, 231.15810573346238, 638.112472145245, 275.65810008197013, 569.0140646725129, 209.8650540828205, 301.4788184851344]",10,6.123312524787804,47026.432533371386,0.5806769397439953,1.0905526591438737e-06,-0.2846618657470356,10,713.9025317624461,191.42585190110663,1153.7660406834555,"[6, 8, 10, 14, 18, 21, 24, 26, 29, 33]","[817.150657576829, 430.10978143834046, 1153.7660406834555, 1119.5070919611314, 231.15810573346238, 1099.5460159022664, 191.42585190110663, 1115.2775885559513, 407.8293620360879, 573.2548218358289]","[1, 7, 9, 12, 17, 20, 20, 20, 27, 30]","[9, 9, 20, 20, 20, 23, 25, 34, 34, 34]",0.05,20,5879906.398704846,860.1489532178264,-860.1489532178264,SWT,uc1.l0082986993,0.0,3.0,15637192.601295155,168.42585190110663,371.76604068345546,449.5388953988097,16.148953217826374,0.0,449.5388953988097,4231.0253176244605,449.53889539880964,0.0,16.148953217826374,0.0,-1.5,0.0,10.5,2.0,0.7662081249122198,0.23916702645780238,0.8862763594162378,0.035765341736814366,0.5833333333333335,0.24084386792104115,0.011978733019804448,,0.36570342333147215,0.7179060745812194,0.7179060745812194,0.7024530592211532,0.579188646719291,0.2612141186559464,0.6666666666666666,0.554847180428148,0.37037037037037035,0.0,0.4883720930232558,0.0,0.012414617935823519,0.012414617935823519,0.0,0.4358974358974359,1.8935018097760572,0.7232925773718475,34,1.1688458776345452,0.6157172560029796,51,0,0,0.36783464870923904,0.7119840526210813,39,0,0,0.3947961123996077,0.6146378328883424,45,7.365459931328117,0.9190608798755152,42.25,41.28697457187338,0.7273875827949005,27,db,44.891891891891895,40.0,21.63431402988187,37,0.6445626369612857,0.840665138242812,0.2966066126542564,3,21.0,27
raw,sym9,753231.2644224513,0.6111111111111112,197.27915100925355,13.422761081097097,36,2,False,False,186.96243349141167,,"[2, 4, 8, 10, 14, 16, 21, 23, 29, 32, 34]","[652.441465897609, 219.01154549015638, 737.3297790042011, 7.077617812436728, 332.857344326894, 244.85286582841695, 316.30082929961736, 735.1907767871676, 119.68483645064413, 1064.784833926462, 53.01944924072842]",11,5.8353268628794535,48214.806018651085,0.5663647162656273,9.57904082400002e-07,0.8973839129442486,11,685.4491226290062,4.798822960283715,1482.5715865663074,"[2, 5, 8, 11, 13, 16, 18, 20, 23, 29, 34]","[1173.814313965525, 114.06145331388387, 1475.9460663754394, 279.4460038806423, 607.3696419707835, 689.3596441002783, 4.798822960283715, 253.17920521939655, 1482.5715865663074, 736.2923317665293, 723.1012787999978]","[0, 4, 4, 10, 12, 14, 17, 17, 21, 24, 32]","[4, 7, 32, 12, 21, 21, 19, 21, 32, 32, 35]",0.05,20,7507772.723926323,1379.37604824264,-1379.37604824264,SWT,uc1.l0082986993,0.0,-5.5,14009326.276073677,18.201177039716285,700.5715865663074,421.0854862653698,535.3760482426401,0.0,421.0854862653698,4631.940348919068,424.39479118168174,0.0,535.3760482426401,0.0,-5.5,0.0,-5.5,1.0,0.7362964302658418,0.9175939103968656,0.46212707910010165,0.07638256972644208,0.08333333333333373,0.98677285595996,0.07330279716935711,,0.03815009109837057,0.6570898999829203,0.6570898999829203,0.6457661584286107,0.6570898999829203,0.6354557412094128,0.3333333333333333,0.28798099480766864,0.07407407407407407,0.0,0.09302325581395349,0.0,0.6674196542663624,0.6674196542663624,0.0,0.025641025641025605,1.8118312660047335,0.6920955128669515,46,1.498063694316204,0.7891405401101604,20,0,0,0.33997085518049597,0.6580506433905842,49,0,0,0.4765441394217003,0.7419071463229662,20,15.924300089276556,0.8250076913266312,33.75,28.139825218476908,0.7270642852237552,28,sym,56.72727272727273,49.0,25.342024027653785,11,0.8144963144963145,0.9847391557289213,0.13443083313390342,4,22.0,28
raw,db19,705511.2481651761,0.6805555555555556,251.49427276766698,9.219890594008376,36,2,False,False,139.00475083933372,,"[2, 6, 8, 10, 12, 15, 17, 20, 23, 26, 29, 31, 34]","[420.2545548601496, 320.925833629081, 535.2489647798153, 76.72938010537166, 285.0356963369766, 794.7825885853414, 469.178579600476, 200.00206836122197, 74.67194156074694, 381.3350330924351, 486.7303570157225, 86.61128075027653, 458.56382547151486]",13,6.116014383717493,47507.76133498922,0.5747937634443736,1.2337074787772797e-06,-0.015960836262162752,11,624.5387436680213,76.72938010537166,1439.594874914148,"[2, 6, 9, 11, 15, 17, 20, 23, 28, 31, 33]","[620.9705647063375, 830.4302577378976, 530.7741405842494, 76.72938010537166, 1439.594874914148, 469.178579600476, 370.46183323732305, 780.7789218379601, 630.856814214212, 1026.224677882798, 93.92613552745999]","[1, 5, 8, 10, 8, 16, 18, 18, 26, 29, 32]","[5, 8, 12, 12, 34, 34, 22, 29, 29, 34, 34]",0.05,20,4723128.900875039,823.3466758062566,-823.3466758062566,SWT,uc1.l0082986993,0.18181818181818182,6.5,16793970.09912496,53.72938010537166,657.594874914148,360.17510730438494,20.6533241937434,0.0,360.17510730438494,3961.926180348234,360.1751073043849,0.0,20.6533241937434,0.09090909090909091,2.0,0.09090909090909091,2.0,1.0,0.46365384994364145,0.42518901855151264,0.8755275559441991,0.02277002742985483,0.5000000000000004,0.41040742512148853,0.03681691619459326,,0.11561660126487497,0.5269003601507216,0.5269003601507216,0.5009841126080657,0.5269003601507216,0.5865402818988605,0.3333333333333333,0.7444848636177934,0.6296296296296295,0.5,0.6511627906976745,0.6666666666666667,0.018096882407375725,0.018096882407375725,0.2,0.21794871794871795,1.8989909216714274,0.7253893453124888,33,1.2222480943274596,0.6438481387444922,46,0,0,0.42270386518328334,0.8181894012646068,14,0,0,0.390623541883613,0.6081417717089737,48,15.649813630413195,0.8280240260394154,35.25,27.719246759598924,0.720330694338389,29,db,44.891891891891895,40.0,21.63431402988187,37,0.6445626369612857,0.840665138242812,0.2966066126542564,3,22.5,29
raw,db36,704676.1414213243,0.6805555555555556,241.50791400364287,8.23537509509094,36,2,False,False,144.21996331914474,,"[2, 5, 7, 9, 12, 16, 18, 21, 24, 26, 29, 32]","[393.9561320889696, 538.4305746814856, 255.39592643658094, 301.7894096831929, 7.705340394935831, 717.0802584037516, 612.1247954845594, 156.82577520145702, 294.1437747234296, 115.82185252140192, 818.8157101776151, 554.6256915034154]",12,6.191785190130743,46845.22346904338,0.5829231436712194,1.0208891563234426e-06,-0.24110357034275356,11,701.5866071110048,156.82577520145702,1293.3588947734202,"[2, 4, 7, 10, 15, 18, 20, 22, 25, 29, 32]","[857.4090096389119, 447.375808028434, 801.3926863064868, 296.2471629287585, 1004.5019104138938, 1129.696312454198, 418.79712793967377, 156.82577520145702, 612.0394815520922, 1293.3588947734202, 699.8085089837261]","[1, 3, 5, 9, 5, 16, 19, 21, 24, 16, 31]","[16, 16, 9, 12, 16, 24, 24, 24, 26, 31, 34]",0.05,20,5030632.162332814,854.7876314186151,-854.7876314186151,SWT,uc1.l0082986993,0.09090909090909091,11.0,16486466.837667186,133.82577520145702,511.35889477342016,437.22297074736844,10.787631418615092,0.0,437.22297074736844,4809.452678221052,437.2229707473683,0.0,10.787631418615092,0.0,-5.5,0.0,2.0,1.0,0.4933026759250738,0.3098439825210745,0.9871238513853964,0.021831800682706688,0.5000000000000004,0.2683312933637255,0.0026277365334469727,,0.29026062121558655,0.6915820787314119,0.6915820787314119,0.6746870432654481,0.6915820787314118,0.42009664623384335,0.3333333333333333,0.6940739538399722,0.07407407407407407,0.0,0.8604651162790697,0.33333333333333337,0.005651309908332652,0.005651309908332652,0.0,0.21794871794871795,1.9132807392408286,0.7308478660947679,31,1.1467586302830874,0.6040822752137067,53,0,0,0.3740201059708925,0.7239566792997271,33,0,0,0.3690087629159177,0.5744908301576102,53,12.151817422372122,0.8664635448090976,42.5,39.88157410812799,0.6997152888880653,30,db,44.891891891891895,40.0,21.63431402988187,37,0.6445626369612857,0.840665138242812,0.2966066126542564,3,23.25,30
raw,db35,714108.9738678366,0.6388888888888888,220.37110216089533,9.50714205158185,36,2,False,False,179.15035367927902,,"[2, 6, 8, 10, 12, 14, 17, 19, 22, 25, 28, 30, 32, 34]","[352.12313307102625, 383.18295579493906, 285.05215188263765, 390.92245777341486, 60.07268368524066, 153.34995723913872, 538.5274791063434, 863.0988499834224, 447.6836357627457, 262.42400650101945, 39.91097821674663, 416.0975125051961, 578.498268238549, 24.8366064428198]",14,6.147129690745738,46872.32885184229,0.5825860502231534,1.067478032776574e-06,0.2511033889659553,12,576.5621275491201,39.16151576194608,1802.8571101065813,"[3, 5, 8, 11, 14, 19, 21, 23, 26, 28, 30, 34]","[1002.9483572907737, 440.2593452999258, 870.5359230692427, 176.67462983356518, 648.5914899904741, 1802.8571101065813, 151.74308332282288, 262.42400650101945, 165.17940993184158, 39.91097821674663, 1318.4596812645018, 39.16151576194608]","[2, 4, 6, 10, 10, 17, 20, 22, 22, 22, 22, 32]","[17, 6, 17, 12, 17, 32, 22, 25, 27, 29, 32, 35]",0.05,20,6129318.786189267,969.7288894785814,-969.7288894785814,SWT,uc1.l0082986993,0.0,7.0,15387780.213810733,16.161515761946077,1020.8571101065813,312.1984911854837,125.72888947858144,0.0,312.1984911854837,4010.745530589441,312.1984911854837,0.0,125.72888947858144,0.0,2.5,0.0,5.5,0.0,0.6918842426896656,0.4588431659570547,0.921354612039254,0.03242941082996146,0.24999999999999986,0.578938078381269,0.00402646534568335,,0.03370276679045045,0.42435538043180376,0.42435538043180376,0.3928217515707037,0.536386381552876,1.0,0.0,0.5139594665764539,0.6666666666666666,0.0,0.6744186046511628,0.0,0.15064971933811816,0.15064971933811816,0.0,0.3076923076923077,1.6636503842375852,0.6354923813900032,57,1.2929490013065212,0.6810915164002078,33,0,0,0.32972863406502906,0.6382257081289915,51,0,0,0.4196394250346984,0.6533151130342623,34,12.093386622447824,0.8671056415115623,43.75,41.29394673123487,0.6931682053711657,31,db,44.891891891891895,40.0,21.63431402988187,37,0.6445626369612857,0.840665138242812,0.2966066126542564,3,24.0,31
raw,sym15,745503.0625111461,0.6666666666666666,230.84064024808615,9.777886750577393,36,2,False,False,151.1871152242629,,"[1, 3, 7, 9, 12, 15, 20, 22, 24, 28, 31, 33]","[198.52238883249038, 632.7441010152224, 547.2994047678534, 216.98897551165263, 428.3280834744875, 89.30456624238408, 553.4127592171159, 775.5347613234148, 149.05690155966636, 164.09132237166426, 9.47843651396056, 820.4687282785297]",12,5.831070910083672,47748.95625357439,0.5718903002932012,1.0009710171996669e-06,0.27408210271442784,10,727.9985152865604,167.34375986012512,1418.3551021896196,"[3, 6, 9, 11, 13, 18, 20, 24, 29, 31]","[1204.9478749106993, 410.4220317721122, 256.69991838846204, 842.019067583278, 674.1612054037126, 310.8244681074347, 1143.5646464116426, 851.6470782385182, 167.34375986012512, 1418.3551021896196]","[1, 5, 7, 7, 12, 15, 7, 22, 28, 22]","[33, 7, 10, 12, 19, 19, 22, 30, 30, 33]",0.05,20,5863205.094950721,951.7349324270807,-951.7349324270807,SWT,uc1.l0082986993,0.0,10.5,15653893.90504928,144.34375986012512,636.3551021896196,463.63487892292403,107.73493242708071,0.0,463.63487892292403,4371.985152865604,463.63487892292403,0.0,107.73493242708071,0.0,-3.0,0.0,1.5,2.0,0.5329113927742364,0.4905633949377363,0.4558588527466499,0.06770007998015559,0.41666666666666663,0.5934387762407135,0.04926338428150268,,0.3131942765987798,0.7480347593766657,0.7480347593766657,0.7342321837707753,0.6065783601696968,0.5623654858632535,0.6666666666666666,0.5575851283534151,0.25925925925925924,0.0,0.8372093023255814,0.0,0.127950340578454,0.127950340578454,0.0,0.20512820512820512,2.0948325810122213,0.8001982616863977,12,1.1397384520338685,0.6003842300129071,54,0,0,0.40588681675286703,0.7856381711490409,20,0,0,0.37234322108966594,0.5796820771871527,52,21.625602111078127,0.7623560207573832,34.5,23.38051623646961,0.691617570818252,32,sym,56.72727272727273,49.0,25.342024027653785,11,0.8144963144963145,0.9847391557289213,0.13443083313390342,4,25.0,32
raw,db37,705453.0228151372,0.6944444444444444,246.31276301511107,8.691830970204746,36,2,False,False,148.25315241840076,,"[1, 4, 7, 9, 13, 16, 18, 21, 23, 25, 29, 31]","[644.7971851095596, 456.00441128493304, 165.872775998669, 34.28605740887849, 28.969771490373645, 302.47040968225605, 689.3061175338742, 15.084681569838239, 272.4001175217923, 401.79381021184344, 18.25368052323236, 1011.6082721770047]",12,6.200527739873708,46819.230762927706,0.5832467660314029,1.0929006389239583e-06,-0.020677063225831963,12,611.9193912003033,28.969771490373645,1586.1809124806575,"[1, 3, 6, 9, 11, 14, 16, 19, 21, 24, 28, 31]","[987.4592790482887, 270.3381688164707, 597.4570333364818, 730.5016033996028, 107.29554759026199, 28.969771490373645, 1199.1971929209528, 136.49190897273644, 787.9732885171168, 493.19003877085805, 417.9779490598372, 1586.1809124806575]","[0, 2, 4, 4, 10, 13, 4, 18, 18, 23, 25, 18]","[18, 4, 7, 15, 15, 15, 18, 20, 25, 25, 29, 35]",0.05,20,5561010.273029187,1191.0218057625762,-1191.0218057625762,SWT,uc1.l0082986993,0.0,-5.0,15956088.726970814,5.969771490373645,804.1809124806575,347.5557548366669,347.02180576257615,0.0,347.5557548366669,4435.03269440364,347.5557548366668,0.0,347.02180576257615,0.0,-3.5,0.0,8.5,0.0,0.5162316212397592,0.36332198202357135,1.0,0.022704612342297696,0.5833333333333335,0.40743125408836106,0.001286425576073058,,0.011480453442118017,0.499927819201586,0.499927819201586,0.4725340244591163,0.6188290420290022,0.753382347762674,0.0,0.607125792836101,0.2222222222222222,0.0,0.11627906976744187,0.0,0.4298107570789583,0.4298107570789583,0.0,0.38461538461538464,1.7175271351588373,0.6560725856618239,54,1.2810353869563265,0.6748157378077173,35,0,0,0.31537159310594687,0.6104360905887082,56,0,0,0.4134727469433424,0.6437145279749176,36,11.29527924990495,0.8758760521988467,45.25,43.13837375178317,0.6893116524730497,33,db,44.891891891891895,40.0,21.63431402988187,37,0.6445626369612857,0.840665138242812,0.2966066126542564,3,25.5,33
raw,coif1,810484.8574780246,0.7083333333333334,226.25952210721405,13.472017891564539,36,2,False,False,180.82581753518053,,"[3, 5, 7, 13, 16, 21, 23, 29, 32]","[608.4542768987498, 118.35597593643251, 799.7836463178718, 331.5430594514097, 129.05087857045163, 692.4218518507813, 434.64754754965475, 19.616786589756487, 1202.0885997391733]",9,5.751335876086653,49581.27550023639,0.5507555958382991,8.94996042508465e-07,0.8516787007736921,12,658.4928621303742,19.616786589756487,1534.8935687364913,"[3, 5, 8, 11, 13, 16, 20, 23, 26, 29, 31, 34]","[1337.0811123241256, 131.73074284610837, 1175.3983221501517, 326.66902133187506, 712.6792035640258, 615.0936304108552, 665.9794550090833, 1534.8935687364913, 149.78701611839008, 19.616786589756487, 743.1451922588612, 489.8402942247654]","[0, 4, 7, 10, 12, 14, 14, 7, 24, 28, 28, 32]","[32, 7, 21, 12, 21, 17, 21, 32, 28, 30, 32, 35]",0.05,20,6821043.632522859,1325.7529492156941,-1325.7529492156941,SWT,uc1.l0082986993,0.0,-6.5,14696055.367477141,3.3832134102435134,752.8935687364913,394.1292257667378,481.7529492156941,0.0,394.1292257667378,4993.914345564491,394.693094668445,0.0,481.7529492156941,0.0,-2.0,0.0,-6.5,0.0,0.7014093649150986,0.9233647982948814,0.33842398789361744,0.1407059065579872,0.6666666666666672,0.9579306205092878,0.14381721303704248,,0.005840662782275963,0.5994737234005734,0.5994737234005734,0.5788042532011761,0.727424573882443,0.695007849584007,0.0,0.4005607382043054,0.3333333333333333,0.0,0.046511627906976716,0.0,0.5997741090649467,0.5997741090649467,0.0,0.0,1.724468429420767,0.6587240680058526,52,1.7113724357624598,0.9015059729510864,6,0,0,0.32412366898909734,0.6273766873432526,55,0,0,0.5531883654106546,0.8612306135144888,7,27.16615541441225,0.7014708196218434,30.0,11.529490809617508,0.685900244975757,34,coif,69.6470588235294,72.0,14.295721285014737,17,1.0,0.555502452897197,0.1333492641308409,5,26.75,34
