amplitude_max,amplitude_max_diff,avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,dominant_frequency,dominant_frequency_diff,dynamic_cutoff,dynamic_cutoff_diff,emd_value,frequency_max,frequency_max_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_fft_peaks,num_fft_peaks_diff,positive_amplitudes,positive_frequencies,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,spectral_bandwidth,spectral_bandwidth_diff,spectral_centroid,spectral_centroid_diff,spectral_magnitude,spectral_magnitude_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
,,15136.887948699165,14769.021282032498,103299.08111783552,0.05288180432993625,,,875.3398206267907,480.3398206267907,9111.819013226484,,,inu.30000003214412,False,,-30068.75526709623,29342.75526709623,13385431659.396812,13366971175.396812,,,[],[],27234.078040865563,26523.078040865563,3039.6978565327654,2959.6978565327654,"[1, 1]",0.0,-14.0,2,13.0,"[19, 41]",0.0,-14.0,"[3039.6978565327654, 27234.078040865563]",14769.021282032498,24755.77589739833,14769.021282032498,"[27, 68]",0.0,-14.0,51,105,raw,1.2533409522435805e-06,,,,,0.0,0.0,30068.75526709623,29342.75526709623,0.043377450194849426,gaus7,295.740018791656,48729031.30308684,11.375917609537092,-23.91213032161236,0.6280112044817927,CWT,0.08893397405981905,0.0,0.745258967603099,0.9838080046367815,0.027755748141116334,0.7142857142857134,0.0,0.037572403452219016,,0.2502401276191577,0.32929699194270884,0.32929699194270884,0.3292969919427089,,0.001650516215079459,0.4331434444030871,0.3833511779748949,,,,,0.6000000000000001,,0.03099297251757669,0.052631578947368474,0.04999999999999993,0.19728111558296757,0.19728111558296757,0.25,1.1751839907174284,0.3226737221778234,7,1.2803606962639271,0.6134913306094655,9,0.0,0.24531878747651617,0.31818454361881854,7,0,0.32470185152234354,0.4970093875432114,9,1.1547005383792515,0.8845299461620748,8.0,7.875,0.5422649730810374,7,gaus,0.71875,1.0,0.196875,1,5.5,0.08893397405981904,0.0,0.7815106153712513,0.9838080046367814,0.029328223730946835,0.7142857142857135,0.0,0.03847843633894156,,0.03970838537580624,0.13578513716467366,0.13578513716467366,0.13578513716467366,,0.0016332352209438433,0.36925547664587177,0.3641272485712441,,,,,0.5999999999999999,,0.030583729017006702,0.05263157894736842,0.050000000000000044,0.2111622130435103,0.2111622130435103,0.04166666666666666,0.8599803602339557,0.2325813836306524,14,1.3032603358744226,0.5941166790748367,11,2.1213203435596424,0.8939339828220179,12.5,12.32,0.6344669914110089,11,10.6875,10.5,5.042734046791152,16,0.59375,1.0,0.284375,2,8.75
,,16284.318642088178,16143.872488242023,76386.23996979711,0.1841927191982265,,,7347.858336184578,6942.858336184578,9582.197949934069,,,inu.30000003214412,False,,-18595.128568775188,18068.728568775186,12736477800.493328,12720165680.133327,,,[],[],25975.29975152338,25448.89975152338,1473.1525957712483,1439.3525957712484,"[0, 24, 53]",0.0,-7.0,3,10.0,"[10, 30, 94]",0.0,-11.5,"[25975.29975152338, 1473.1525957712483, 21404.50357896991]",16143.872488242023,47027.15592626453,16143.872488242028,"[53, 53, 104]",0.0,-11.5,51,105,smoothed,9.330507037702115e-06,,,,,0.0,0.0,18595.128568775188,18068.728568775186,0.04415067609977838,gaus6,266.74810941063566,44059968.53563121,11.286158368803864,-26.258421388262523,0.6190476190476191,CWT,0.09793351047972301,0.15923976371782003,0.7662845449331744,0.9004817692654796,0.023055291706585854,0.5062240663900415,0.2246007114945984,0.01819112024907494,,0.0,0.16164478733390775,0.16164478733390775,0.16164478733390783,,0.11822867101725267,0.7742300349982445,0.34392297144196915,,,,,0.0,,0.028241252003225466,1.0,1.0,0.06289895976964771,0.06289895976964771,0.1,1.0229513572387219,0.2741096739340693,6,1.2982975989586862,0.5767514525808051,5,0.0,0.2839539436429794,0.3698004847443453,5,0,0.3370013472795622,0.4731245544080892,5,0.5,0.95,5.25,5.217391304347826,0.7124999999999999,5,gaus,0.8392857142857143,1.0,0.11249999999999998,1,4.0,0.10003177808745266,0.3062942682243005,0.6664686977002644,0.7968601696199352,0.023055291706585854,0.5510204081632651,0.22740714706128806,0.018191120249074943,,0.014476684380223696,0.16164478733390772,0.16164478733390772,0.16164478733390783,,0.11846779148173683,0.7791080936846053,0.34392297144196915,,,,,0.0,,0.028241252003225463,0.3157894736842105,0.75,0.06241807147472031,0.06241807147472031,0.24999999999999994,0.9662395441786615,0.26131914226807096,10,1.2503842333663964,0.5700120749832746,14,2.8284271247461903,0.8585786437626906,12.0,11.666666666666666,0.6292893218813453,12,10.6875,10.5,5.042734046791152,16,0.59375,1.0,0.284375,2,9.5
,,13026.922774289815,12659.056107623148,117042.32877971763,0.08372205869959862,,,5.0,390.0,9330.58261800282,,,inu.30000003214412,False,,-34877.18588834662,34151.18588834662,16466089725.094711,16447629241.094711,,,[],[],24763.951898217056,24052.951898217056,1289.8936503625741,1209.8936503625741,"[1, 1]",0.0,-14.0,2,13.0,"[21, 41]",0.0,-14.0,"[1289.8936503625741, 24763.951898217056]",12659.056107623148,20535.84554857963,12659.05610762315,"[25, 68]",0.0,-14.0,51,105,raw,1.462129903778713e-06,,,,,0.0,0.0,34877.18588834662,34151.18588834662,0.0388387059037757,gaus5,304.52118950379685,55843578.39280847,11.259003175937604,-24.8093698161362,0.6416433239962652,CWT,0.09409533530439308,0.0604702849782246,0.6939667860853925,0.7403021542630499,0.037379888669004414,0.9625850340136055,0.12591404744674933,0.04837531291878232,,0.06723279727786696,0.22151461725320695,0.22151461725320695,0.2215146172532071,,0.0,0.34204925675732656,0.3277335293623931,,,,,0.6000000000000001,,0.04242979435926053,0.052631578947368474,0.04999999999999993,0.26183760998508593,0.26183760998508593,0.25,0.9806374868395077,0.2692565168390679,8,1.306340536953703,0.6259397032284474,8,0.0,0.20859257345957208,0.27054973437312607,10,0,0.34538610545990023,0.5286700273981889,8,1.0,0.9,8.5,8.421052631578947,0.525,9,gaus,0.71875,1.0,0.196875,1,7.0,0.09409533530439307,0.007917487203699364,0.7375177137541733,0.7403021542630499,0.03888668813819644,0.9625850340136057,0.05340983472610743,0.04883830908088893,,0.010668576017776193,0.09609868889081047,0.09609868889081047,0.0960986888908105,,0.0,0.29159753650283476,0.3176665133045688,,,,,0.5999999999999999,,0.041740669950660045,0.05263157894736842,0.050000000000000044,0.2746023577397692,0.2746023577397692,0.04166666666666666,0.7836291870100719,0.21193223589266968,15,1.288642167333796,0.5874527014270506,12,2.1213203435596424,0.8939339828220179,13.5,13.333333333333334,0.6094669914110089,13,10.6875,10.5,5.042734046791152,16,0.59375,1.0,0.284375,2,10.25
,,14180.674630977774,14040.228477131619,102348.60257442795,0.054971708607379446,,,1057.0594423582515,652.0594423582515,9458.230083811173,,,inu.30000003214412,False,,-29014.01851039532,28487.618510395318,14284169247.552578,14267857127.192577,,,[],[],26570.72748641987,26044.32748641987,1790.6217755356788,1756.8217755356789,"[2, 2]",0.0,-12.0,2,11.0,"[20, 41]",0.0,-12.0,"[1790.6217755356788, 26570.72748641987]",14040.228477131619,26535.549261955548,14040.22847713162,"[26, 69]",0.0,-12.0,51,105,smoothed,5.865734032045051e-06,,,,,0.0,0.0,29014.01851039532,28487.618510395318,0.0439394333743397,gaus7,286.7770208650828,48489302.54681565,11.317605691981191,-26.922466315107492,0.6179271708683474,CWT,0.09499098876219708,0.0,0.7288491862658726,0.9762242611885168,0.029006145774990534,0.4813278008298756,0.0,0.03776195090581028,,0.0053461233066661035,0.1220772341599907,0.1220772341599907,0.12207723415999071,,0.00446774892178621,0.388802304818242,0.3551224036830288,,,,,0.3333333333333333,,0.03384638626029489,0.5,0.09090909090909091,0.20141988319745122,0.20141988319745122,0.05,0.7855849652808903,0.21050506180657017,9,1.1760579125642108,0.5224480965955651,7,0.0,0.18077849000766555,0.2354324521030063,9,0,0.2935200417159079,0.41208007050334033,7,1.1547005383792515,0.8845299461620748,8.0,7.875,0.5422649730810374,8,gaus,0.8392857142857143,1.0,0.11249999999999998,1,6.25,0.09710696369507038,0.17490658830007438,0.6339096504065274,0.8623577043255732,0.029006145774990534,0.5306122448979591,0.0036193424578699063,0.03776195090581028,,0.019745413547121435,0.12207723415999067,0.12207723415999067,0.12207723415999071,,0.0047377192944466975,0.40200803936332197,0.3551224036830288,,,,,0.19999999999999996,,0.03384638626029489,0.2631578947368421,0.25,0.19987994573982026,0.19987994573982026,0.2083333333333333,0.7665848435449532,0.2073225992433921,16,1.1364291961973976,0.5180634455474911,16,0.0,1.0,16.0,16.0,0.6,14,10.6875,10.5,5.042734046791152,16,0.59375,1.0,0.284375,2,11.0
,,23096.42948835837,22955.983334512217,120551.44982783841,0.09198070677479434,,,0.0,405.0,9816.087452124155,,,inu.30000003214412,False,,-33926.34197048727,33399.94197048727,17825315765.106125,17809003644.746124,,,[],[],23096.42948835837,22570.02948835837,23096.42948835837,23062.629488358372,[2],0.0,-12.5,1,12.0,[42],0.0,-12.5,[23096.42948835837],22955.983334512217,21270.629488358372,22955.983334512217,[69],0.0,-12.5,51,105,smoothed,6.8731557534732835e-06,,,,,0.0,0.0,33926.34197048727,33399.94197048727,0.04282799970604008,gaus5,297.71907390999917,57771638.361734256,11.196235428127434,-27.882734238523614,0.6336134453781512,CWT,0.10348515028139055,0.04630075235015539,0.6747143338236065,0.6838977513039455,0.04147705578291198,0.8298755186721976,0.06432581885946373,0.051483538824907214,,0.36413205416580285,0.28977414606230667,0.28977414606230667,0.28977414606230667,,0.0,0.2897741460623067,0.28977414606230667,,,,,0.6666666666666666,,0.04667103660811168,0.0,0.0,0.2667300636178991,0.2667300636178991,0.0,1.0565047041860056,0.28310061658841323,5,1.190725725169684,0.5289640773947092,6,0.0,0.21855718678485095,0.2846326153477129,8,0,0.31194498998732223,0.4379473126116441,6,1.2583057392117916,0.8741694260788209,6.25,6.075949367088608,0.6245847130394104,6,gaus,0.8392857142857143,1.0,0.11249999999999998,1,4.75,0.10555000957459082,0.21310903402093742,0.5868263771682038,0.609571385306681,0.04147705578291198,0.8163265306122437,0.06771234414999831,0.051483538824907214,,0.37333731372514567,0.28977414606230667,0.28977414606230667,0.28977414606230667,,0.00027118194550512786,0.305119514947189,0.28977414606230667,,,,,0.3999999999999999,,0.04667103660811168,0.21052631578947367,0.2,0.26469080309643983,0.26469080309643983,0.16666666666666663,1.0339781515060325,0.2796390246118111,9,1.147426725359237,0.5230768840170021,15,4.242640687119285,0.7878679656440357,12.0,11.250000000000002,0.5939339828220178,15,10.6875,10.5,5.042734046791152,16,0.59375,1.0,0.284375,2,11.75
,,14329.665551000457,14189.219397154302,52254.17994768516,0.24317650349751166,,,1960.1658819788595,1555.1658819788595,5456.278251946836,,,inu.30000003214412,False,,-13864.16574333668,13337.76574333668,4938494349.069358,4922182228.709358,,,[],[],21141.124305254547,20614.724305254545,5528.008127260209,5494.208127260209,"[0, 24, 53]",0.0,-7.0,3,10.0,"[9, 37, 97]",0.0,-11.5,"[21141.124305254547, 5528.008127260209, 16319.86422048661]",14189.219397154302,41163.19665300137,14189.219397154304,"[53, 53, 104]",0.0,-11.5,51,105,smoothed,7.361458189256831e-06,,,,,0.0,0.0,13864.16574333668,13337.76574333668,0.07191610383448453,morl,186.8825935272037,26899475.853421014,11.099947133863388,-22.112673416627707,0.615499533146592,CWT,0.0,0.06874296266813325,1.0,0.4519824525215112,0.0,0.4273858921161829,0.3271211906309977,0.0,,0.06828303042878839,0.1248796123757405,0.1248796123757405,0.12487961237574051,,0.020799255151053762,0.6639345101237426,0.25299670587039014,,,,,0.0,,0.0,1.0,1.0,0.0,0.0,0.1,0.8217417958393962,0.22019363298324302,8,1.148416948160068,0.510168965536854,8,0.0,0.24861802419294265,0.32378161290243695,7,0,0.28440406224210313,0.39928192069962665,8,0.5,0.95,7.75,7.724137931034484,0.5874999999999999,7,morl,1.0,,,3,6.0,0.0026876058281395943,0.23162595389828505,0.8697404927544052,0.4090250348353297,0.0,0.48639455782312935,0.3295565694747479,0.0,,0.0817712029289693,0.12487961237574047,0.12487961237574047,0.12487961237574051,,0.02106479671408197,0.6711956494965741,0.25299670587039014,,,,,0.0,,0.0,0.3157894736842105,0.75,0.0,0.0,0.24999999999999994,0.7661305354258015,0.2071997317735836,17,1.1230313319073861,0.5119557674270362,17,0.0,1.0,17.0,17.0,0.575,16,18.0,18.0,2.8284271247461903,2,1.0,0.5608915914465104,0.1317325225660469,3,12.75
,,15509.864368282428,15369.418214436273,83555.31984046433,0.1531814088914578,,,5009.3884499999685,4604.3884499999685,8803.312777574609,,,inu.30000003214412,False,,-17385.96861797679,16859.568617976787,11068099975.428638,11051787855.068638,,,[],[],24768.752034376943,24242.35203437694,1986.9569215564761,1953.1569215564762,"[0, 24, 53]",0.0,-7.0,3,10.0,"[10, 30, 95]",0.0,-11.5,"[24768.752034376943, 1986.9569215564761, 19773.884148913865]",15369.418214436273,44703.79310484728,15369.418214436275,"[53, 53, 104]",0.0,-11.5,51,105,smoothed,8.414308434373888e-06,,,,,0.0,0.0,17385.96861797679,16859.568617976787,0.047866341760443534,gaus8,246.38053403965495,44020900.769054964,11.21793063780189,-25.67538926159191,0.6050420168067226,CWT,0.07944576355944788,0.11713159418568185,0.7991528282286657,0.736151777322952,0.023002803775649356,0.19502074688796578,0.17069955155603514,0.02359528358544297,,0.008652371493776193,0.14707803530850144,0.14707803530850144,0.14707803530850144,,0.07594048234126191,0.7305297789220255,0.3212289506366807,,,,,0.0,,0.02219903879672768,1.0,1.0,0.04682297145467118,0.04682297145467118,0.1,0.9486442571560006,0.25419837039990945,7,1.0737684276218167,0.4770073524460063,9,0.0,0.27095933364466573,0.35287727172328565,6,0,0.26802504363773005,0.3762870100222895,9,1.5,0.85,7.75,7.522388059701493,0.5375,9,gaus,0.8392857142857143,1.0,0.11249999999999998,1,7.0,0.08165528558679357,0.2715510949645898,0.6950555746096764,0.6547575126150726,0.023002803775649356,0.29591836734693766,0.1737010738794189,0.02359528358544297,,0.023003798222744048,0.14707803530850141,0.14707803530850141,0.14707803530850144,,0.07619107059902314,0.7363520394367702,0.3212289506366807,,,,,0.0,,0.022199038796727678,0.3157894736842105,0.75,0.04646499067106627,0.04646499067106627,0.24999999999999994,0.892421864615923,0.24135517699282305,13,1.0591613070513015,0.48283936910247255,18,3.5355339059327378,0.8232233047033631,15.5,15.096774193548386,0.5241116523516816,17,10.6875,10.5,5.042734046791152,16,0.59375,1.0,0.284375,2,13.25
,,10208.443369966557,9840.57670329989,291371.174958894,0.11682090723203242,,,5.0,390.0,14081.98246925494,,,inu.30000003214412,False,,-48473.0999778288,47747.0999778288,40570378616.30354,40551918132.30354,,,[],[],10208.443369966557,9497.443369966557,10208.443369966557,10128.443369966557,[1],0.0,-14.5,1,14.0,[50],0.0,-14.5,[10208.443369966557],9840.57670329989,4690.443369966557,9840.57670329989,[68],0.0,-14.5,51,105,raw,2.057081891031949e-06,,,,,0.0,0.0,48473.0999778288,47747.0999778288,0.07742453040148971,gaus3,346.06125922735947,143640316.27514184,10.903561994851787,-28.718209654656878,0.6360410830999066,CWT,0.2061966652984777,0.23278264132199628,0.4705114837444664,0.0,0.1561461478017123,0.8605442176870733,0.2610494433676509,0.18540687845677636,,1.0,0.07753953799795227,0.07753953799795227,0.07753953799795227,,0.0,0.0,0.0,,,,,0.8,,0.13191601833809152,0.0,0.0,0.4443721250783076,0.4443721250783076,0.0,0.9334924433985259,0.2563117637029655,9,1.0148739719382784,0.48628201823291894,10,0.0,0.21809134874918318,0.28286988119739626,9,0,0.29657968470976914,0.45396380329915653,10,0.5773502691896257,0.9422649730810374,9.5,9.473684210526317,0.4961324865405187,10,gaus,0.71875,1.0,0.196875,1,7.75,0.2061966652984777,0.03047866542342126,0.5458618543069542,0.0,0.1568424741548918,0.8605442176870735,0.1107311527850384,0.18025009078630963,,0.15868112661866413,0.04308575841818511,0.04308575841818511,0.0430857584181851,,0.0,0.0,0.04389117174335394,,,,,0.7999999999999998,,0.12903699484999917,0.0,0.0,0.4539803762772109,0.4539803762772109,0.0,0.6744377543695267,0.18240145163471028,18,0.9375511333815567,0.4274009961745445,19,0.7071067811865476,0.9646446609406726,18.5,18.486486486486488,0.5198223304703362,18,10.6875,10.5,5.042734046791152,16,0.59375,1.0,0.284375,2,14.0
,,7690.330348004165,7549.884194158011,314973.0612951588,0.13319999500656055,,,0.0,405.0,15099.341538434808,,,inu.30000003214412,False,,-47817.87496549218,47291.474965492176,45521579262.87704,45505267142.51704,,,[],[],7690.330348004165,7163.930348004165,7690.330348004165,7656.530348004165,[3],0.0,-12.5,1,12.0,[48],0.0,-12.5,[7690.330348004165],7549.884194158011,5864.530348004165,7549.884194158011,[68],0.0,-12.5,51,105,smoothed,8.916890376363703e-06,,,,,0.0,0.0,47817.87496549218,47291.474965492176,0.07716400843222608,gaus3,348.838225093543,154947509.56519234,10.91228974507075,-31.949137343066084,0.6233426704014939,CWT,0.2288893406928407,0.140230085648364,0.4454719248383526,0.0,0.17203380021484319,0.6016597510373438,0.1359695973891711,0.1980415579074169,,0.10469614375657374,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.6666666666666666,,0.14697609135216244,0.0,0.0,0.45142037027034243,0.45142037027034243,0.0,0.5521317035778569,0.1479490106400728,10,0.8383042454463673,0.3724055190840983,10,0.0,0.13008426016543487,0.1694120597503338,10,0,0.24028700721604151,0.3373448923479646,10,0.0,1.0,10.0,10.0,0.5,10,gaus,0.8392857142857143,1.0,0.11249999999999998,1,7.75,0.23019955040749515,0.2906095080906558,0.38744497141716217,0.018177894495033264,0.17203380021484319,0.6292517006802716,0.13909681931023088,0.19804155790741693,,0.11765717510780699,0.0,0.0,0.0,,0.00027118194550512786,0.021606322551908308,0.0,,,,,0.3999999999999999,,0.1469760913521624,0.21052631578947367,0.2,0.4479690767521376,0.4479690767521376,0.16666666666666663,0.5332975460702658,0.14423013232315043,20,0.8703715789138485,0.39677588413558834,20,0.0,1.0,20.0,20.0,0.5,19,10.6875,10.5,5.042734046791152,16,0.59375,1.0,0.284375,2,14.75
,,8690.516851027045,8322.650184360378,55500.2129060601,0.169727553100331,,,2088.7613237052747,1693.7613237052747,5342.3644390356,,,inu.30000003214412,False,,-15374.454314898752,14648.454314898752,5037067744.324351,5018607260.324351,,,[],[],20252.075042348413,19541.075042348413,647.0547474071327,567.0547474071327,"[0, 24, 53, 53, 53]",0.0,-8.0,5,10.0,"[8, 35, 57, 63, 100]",0.0,-12.5,"[20252.075042348413, 7654.445686795364, 647.0547474071327, 2173.1518986341134, 12725.856879950199]",8322.650184360378,37934.584255135225,8322.650184360378,"[53, 53, 58, 66, 104]",0.0,-8.0,51,105,raw,1.35909896999181e-06,,,,,0.0,0.0,15374.454314898752,14648.454314898752,0.06676284831624138,morl,213.06586629830036,28210879.413241323,11.235025103756406,-19.456018134935814,0.6367880485527544,CWT,0.0,0.03063005693043802,1.0,0.690361349889767,0.0,0.874149659863944,0.4770557654381469,0.0,,0.0,0.0,0.0,0.0,,0.023819830396374145,0.7176298558490168,0.22614358331877937,,,,,0.0,,0.0,0.6842105263157895,0.65,0.0,0.0,1.0,0.8172176874136641,0.2243858622225948,10,1.4948518621448514,0.7162658621490832,5,0.0,0.23584312827714007,0.30589437893614185,8,0,0.38402460401528704,0.5878125805205896,6,2.217355782608345,0.7782644217391654,7.25,6.76056338028169,0.5266322108695827,8,morl,1.0,,,3,6.75,0.0,0.004010450486262057,1.0,0.6903613498897669,0.0017618836578075572,0.8741496598639441,0.20235605243301935,0.0024469098711072737,,0.0,0.014534997008446834,0.014534997008446834,0.01453499700844682,,0.02357043548244946,0.6117805957839594,0.23280237922776043,,,,,0.0,,0.0003492138235765066,0.6842105263157894,0.65,0.017292601096115662,0.017292601096115662,0.16666666666666663,0.6210042358698334,0.16795037549439956,19,1.378845800786894,0.6285737895722532,9,7.0710678118654755,0.6464466094067263,14.0,12.214285714285715,0.47322330470336316,20,18.0,18.0,2.8284271247461903,2,1.0,0.5608915914465104,0.1317325225660469,3,15.75
