wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,relative_num_peaks_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
sym5,1,reflect,1.875793125298692e-22,274.98441809465226,121687.48338062075,0.6388888888888888,9.254166996949051,100,smoothed,5.293205387890684e-12,,"[6, 11, 14, 18, 23, 28, 31, 34, 38, 42, 45, 50, 53, 58, 62, 65, 68, 75, 79, 84, 87, 93]","[325.3333333332781, 13.0000000000088, 17.866666666668436, 5.866666666666897, 21.46666666666197, 8.600000000000076, 1.4666666666611219, 16.999999999995598, 21.60000000000052, 6.933333333329136, 2.0666666666679583, 13.733333333328616, 18.86666666666641, 3.9333333333333074, 4.466666666669063, 25.99999999999462, 18.266666666661187, 7.0666666666647, 1.3999999999976045, 8.533333333332832, 4.866666666661439, 443.4666666665936]",22,2.6470304338475183,2947.252619833427,0.5444410437754151,5.5333559656389456e-05,1.0,22,28.35454545454089,1.3999999999976045,325.3333333332928,"[6, 11, 14, 17, 21, 25, 28, 33, 38, 42, 45, 49, 52, 56, 61, 65, 68, 72, 77, 81, 84, 89]","[325.3333333332928, 13.0000000000088, 18.79999999999437, 2.333333333332903, 8.866666666662807, 10.266666666661568, 29.46666666666239, 10.533333333327558, 40.66666666666161, 8.666666666659921, 5.533333333334371, 12.666666666662865, 13.733333333328616, 6.133333333331166, 4.1999999999976, 47.599999999991724, 18.266666666661187, 8.06666666666042, 13.266666666662566, 1.3999999999976045, 16.86666666666303, 8.133333333343675]","[2, 10, 13, 16, 18, 23, 23, 31, 23, 40, 44, 44, 50, 53, 58, 23, 67, 70, 75, 79, 75, 87]","[93, 93, 23, 23, 23, 26, 34, 34, 53, 44, 48, 53, 53, 62, 62, 93, 93, 75, 82, 82, 93, 93]",0.05,30,312090.08888879063,443.4666666665936,-443.4666666665936,DWT,mdp.39015035518102,0.0,-14.0,1.3333333333309416,183.60000000004055,15.045454545459108,7.30437932361383e-11,0.0,15.045454545459108,70.60000000010041,22.441666666668446,0.0,7.30437932361383e-11,0.0,-14.0,0.0,-14.0,6.0,0.3270226481893681,0.19233820117163505,0.24986327016208265,0.5227487511813148,0.17824348501759119,,6.888738468546762e-10,6.888738468546762e-10,4.8166026722640254e-11,0.9999999995007994,0.0,1.0,1.0,1.0,0.9000000001781738,0.6809395256509719,502,0.6977112190600422,0.3749710287138437,623,0,0,0.5000000001158391,0.9970269708843743,501,0,0,0.2940432711443984,0.3808271635868764,626,71.02581690249446,0.904918585137223,563.0,556.2802355248193,0.5756185964508069,481,sym,458.7719298245614,495.0,201.07511188407943,171,0.9478214905988069,0.9251091181227712,0.05899222114400378,5,362.0,124
bior5.5,1,antireflect,3.769911016171139e-21,261.95295649948594,124965.22894012392,0.6090909090909091,8.707380568812214,100,smoothed,2.0978554009206336e-11,,"[6, 11, 14, 18, 23, 28, 31, 34, 38, 42, 45, 50, 53, 58, 62, 65, 68, 75, 79, 84, 87, 93]","[325.3333333336314, 13.00000000012733, 17.866666666668916, 5.866666666675394, 21.466666666685647, 8.600000000024874, 1.4666666666630435, 17.00000000001612, 21.60000000002598, 6.93333333333339, 2.066666666662009, 13.73333333334655, 18.866666666696158, 3.9333333333287355, 4.466666666673757, 26.000000000025974, 18.266666666682998, 7.0666666666703835, 1.3999999999945278, 8.533333333343283, 4.866666666618224, 443.4666666670943]",22,3.111936815600523,3506.811835744775,0.5870406698516258,5.5333559656268364e-05,1.0,23,27.965217391346513,1.3999999999945278,325.33333333376777,"[6, 11, 14, 17, 21, 25, 28, 33, 38, 42, 45, 49, 52, 56, 61, 65, 68, 72, 77, 81, 84, 89, 92]","[325.33333333376777, 13.00000000012733, 18.800000000031115, 2.333333333342214, 8.866666666679635, 10.266666666672652, 29.466666666709692, 10.533333333339332, 40.666666666712345, 8.66666666666481, 5.53333333332971, 12.666666666685012, 13.73333333334655, 6.133333333347967, 4.199999999990742, 47.60000000005025, 18.266666666682998, 8.066666666668901, 13.266666666684753, 1.3999999999945278, 16.86666666668301, 8.133333333460783, 19.399999999997657]","[2, 10, 13, 16, 18, 23, 23, 31, 23, 40, 44, 44, 50, 53, 58, 23, 67, 70, 75, 79, 75, 87, 91]","[93, 93, 23, 23, 23, 26, 34, 34, 53, 44, 48, 53, 53, 62, 62, 93, 93, 75, 82, 82, 93, 93, 93]",0.05,30,312090.0888894771,443.4666666670943,-443.4666666670943,DWT,mdp.39015035518102,0.0,-15.0,1.333333333327865,183.59999999956557,15.434782608653485,4.276330400898587e-10,0.0,15.434782608653485,51.19999999903018,23.425724637671376,0.0,4.276330400898587e-10,0.0,-15.0,0.0,-15.0,7.0,0.20884294684177984,0.37143769444808183,0.269617192208624,0.3605434662542807,0.29373676233863405,,0.9999999988980629,0.9999999988980629,0.9213025780134902,0.09062499990886903,1.0,0.0,0.0,0.0,1.3217032726973192,0.9999999993151955,398,0.7075453028705868,0.3802561616200708,618,0,0,0.5014909469648106,0.9999999993248447,398,0,0,0.3008356124182801,0.38962419557260813,618,127.01705922171767,0.8299637761422789,508.0,484.1811023622047,0.5749551143094259,485,bior,379.84444444444443,396.0,199.52349454543415,135,0.7847575322812052,0.9179704159016546,0.17527860263265999,4,364.75,125
rbio2.8,1,smooth,4.354830360446798e-29,341.32655507303775,139329.91061918816,0.6206896551724138,6.929533750990043,100,smoothed,2.1602164501643975e-15,,"[6, 11, 14, 18, 23, 28, 31, 34, 38, 42, 45, 50, 53, 58, 62, 65, 68, 75, 79, 84, 87, 93]","[325.3333333333333, 12.999999999999947, 17.866666666666674, 5.866666666666617, 21.466666666666697, 8.600000000000023, 1.4666666666666401, 17.000000000000004, 21.59999999999997, 6.933333333333281, 2.0666666666666633, 13.733333333333352, 18.866666666666678, 3.933333333333338, 4.466666666666641, 26.0, 18.26666666666665, 7.06666666666672, 1.4000000000000346, 8.533333333333307, 4.866666666666676, 443.4666666666667]",22,2.4879857213785073,2947.6002495497182,0.6560775919268798,5.533355965637544e-05,0.9999999999999999,22,28.354545454545452,1.4000000000000346,325.3333333333333,"[6, 11, 14, 17, 21, 25, 28, 33, 38, 42, 45, 49, 52, 56, 61, 65, 68, 72, 77, 81, 84, 89]","[325.3333333333333, 12.999999999999947, 18.79999999999996, 2.333333333333313, 8.866666666666617, 10.266666666666707, 29.4666666666667, 10.533333333333363, 40.666666666666636, 8.66666666666663, 5.533333333333362, 12.66666666666669, 13.733333333333352, 6.133333333333327, 4.199999999999989, 47.60000000000002, 18.26666666666665, 8.066666666666661, 13.266666666666708, 1.4000000000000346, 16.866666666666674, 8.133333333333331]","[4, 10, 13, 16, 18, 23, 23, 31, 23, 40, 44, 44, 50, 53, 58, 23, 67, 70, 75, 79, 75, 87]","[93, 93, 23, 18, 23, 26, 34, 34, 53, 44, 48, 53, 53, 62, 62, 93, 93, 75, 82, 82, 93, 93]",0.05,30,312090.08888888883,443.4666666666667,-443.4666666666667,DWT,mdp.39015035518102,0.0,-14.0,1.3333333333333717,183.60000000000002,15.045454545454547,5.684341886080802e-14,0.0,15.045454545454547,70.60000000000002,22.441666666666677,0.0,5.684341886080802e-14,0.0,-14.0,0.0,-14.0,6.0,0.9286661305884982,0.13106817234541976,0.3561885251447369,0.4236812335023256,0.17831523594955154,,6.771569971419922e-10,6.771569971419922e-10,4.650957396989952e-11,0.9999999994960939,0.0,1.0,1.0,1.0,0.900000000168294,0.6809395256434968,638,1.0416266148789282,0.5598015233910961,367,0,0,0.5000000001121147,0.9970269708769475,601,0,0,0.4035838595061065,0.5226975468167686,419,133.34010399475972,0.8214991914394114,506.25,479.459814770074,0.5718941740329587,500,rbio,356.6,344.0,199.42713478750133,135,0.7367345767575323,0.9175270826126738,0.20902767148592524,3,375.75,126
sym2,1,smooth,1.4187621068738684e-21,266.19717168756586,134643.72475195798,0.6568627450980392,6.761629311775464,100,smoothed,1.2453525433109283e-11,,"[6, 11, 14, 18, 23, 28, 31, 34, 38, 42, 45, 50, 53, 58, 62, 65, 68, 75, 79, 84, 87, 93]","[325.33333333314863, 12.999999999989058, 17.86666666667142, 5.8666666666653935, 21.466666666652888, 8.599999999995184, 1.466666666655505, 16.999999999987566, 21.599999999995894, 6.933333333324306, 2.0666666666703564, 13.73333333332038, 18.866666666661835, 3.9333333333319795, 4.466666666670944, 25.99999999998227, 18.266666666651602, 7.066666666661784, 1.3999999999964183, 8.53333333333026, 4.866666666658389, 443.46666666641954]",22,2.3178955384935827,3006.97827331204,0.6051784481179067,5.5333559656428074e-05,1.0,22,28.35454545452575,1.3999999999964183,325.33333333315204,"[6, 11, 14, 17, 21, 25, 28, 33, 38, 42, 45, 49, 52, 56, 61, 65, 68, 72, 77, 81, 84, 89]","[325.33333333315204, 12.999999999989058, 18.799999999983385, 2.3333333333306365, 8.86666666665554, 10.266666666654771, 29.466666666648578, 10.533333333319796, 40.66666666664612, 8.666666666652432, 5.533333333336461, 12.666666666654555, 13.73333333332038, 4.1999999999949384, 6.133333333328409, 47.59999999997167, 18.266666666651602, 8.066666666652944, 13.26666666665412, 1.3999999999964183, 16.866666666655483, 8.133333333317005]","[3, 10, 13, 16, 18, 23, 23, 31, 23, 40, 44, 44, 50, 53, 53, 23, 67, 70, 75, 79, 75, 87]","[93, 93, 23, 23, 23, 26, 34, 34, 53, 44, 48, 53, 53, 58, 62, 93, 93, 75, 82, 82, 93, 93]",0.05,30,312090.0888885539,443.46666666641954,-443.46666666641954,DWT,mdp.39015035518102,0.0,-14.0,1.3333333333297555,183.6000000001813,15.04545454547425,2.4709834178793244e-10,0.0,15.04545454547425,70.60000000043351,22.441666666672617,0.0,2.4709834178793244e-10,0.0,-14.0,0.0,-14.0,6.0,0.247332879818157,0.0655430112342252,0.32794638473561377,0.6205894265361065,0.1905708871302548,,7.277656255411102e-10,7.277656255411102e-10,5.207101416715432e-11,0.9999999995164137,0.0,1.0,1.0,1.0,0.9000000002104875,0.6809395256754205,453,0.6696085513423582,0.3598678084475856,636,0,0,0.500000000128002,0.9970269709086278,457,0,0,0.29039651789087145,0.37610410805686273,636,104.513157066467,0.8600894818387322,545.5,530.4798177280062,0.5649175655512269,517,sym,458.7719298245614,495.0,201.07511188407943,171,0.9478214905988069,0.9251091181227712,0.05899222114400378,5,389.0,127
sym6,1,antireflect,3.449587235331448e-21,262.3385961718751,128391.77100192691,0.6,10.131111248985377,100,smoothed,2.2703822988301404e-11,,"[6, 11, 14, 18, 23, 28, 31, 34, 38, 42, 45, 50, 53, 58, 62, 65, 68, 75, 79, 84, 87, 93]","[325.3333333335732, 12.999999999960185, 17.86666666665805, 5.866666666666646, 21.466666666688027, 8.600000000001113, 1.466666666689112, 17.00000000002006, 21.59999999999978, 6.933333333351081, 2.0666666666615408, 13.733333333353727, 18.866666666668717, 3.933333333332843, 4.466666666658294, 26.000000000022343, 18.266666666690295, 7.0666666666757365, 1.4000000000109365, 8.533333333335982, 4.866666666670164, 443.4666666669947]",22,3.0357850372721873,3509.8367357885772,0.5293991827941422,5.533355965631109e-05,1.0,23,27.965217391323677,1.4000000000109365,325.33333333374657,"[6, 11, 14, 17, 21, 25, 28, 33, 38, 42, 45, 49, 52, 56, 61, 65, 68, 72, 77, 81, 84, 89, 92]","[325.33333333374657, 12.999999999960185, 18.800000000023715, 2.333333333335246, 8.866666666682667, 10.266666666688627, 29.46666666668714, 10.533333333357763, 40.66666666668986, 8.666666666694603, 5.533333333329999, 12.6666666666831, 13.733333333353727, 4.20000000001039, 6.133333333344419, 47.600000000037554, 18.266666666690295, 8.066666666692939, 13.266666666684761, 1.4000000000109365, 16.86666666668298, 8.13333333326736, 19.3999999997896]","[4, 10, 13, 16, 18, 23, 23, 31, 23, 40, 44, 44, 50, 53, 53, 23, 67, 70, 75, 79, 75, 87, 91]","[93, 93, 23, 18, 23, 26, 34, 34, 53, 44, 48, 53, 53, 58, 62, 93, 93, 75, 82, 82, 93, 93, 93]",0.05,30,312090.0888893312,443.4666666669947,-443.4666666669947,DWT,mdp.39015035518102,0.0,-15.0,1.3333333333442736,183.59999999958677,15.434782608676322,3.2804337024572305e-10,0.0,15.434782608676322,51.199999999555416,23.425724637673977,0.0,3.2804337024572305e-10,0.0,-15.0,0.0,-15.0,7.0,0.21234023538289326,0.342101153918614,0.29026786308873676,0.3110571081409478,0.2943611030870181,,0.99999999895672,0.99999999895672,0.921302578015925,0.09062499993348934,1.0,0.0,0.0,0.0,1.321703272745554,0.9999999993516898,363,0.6857559342245977,0.36854589847249114,631,0,0,0.5014909469828568,0.9999999993608298,363,0,0,0.29002549272364203,0.3756235785704867,643,158.26981181935275,0.7881260885952439,500.0,462.44710533091353,0.5593910228786125,541,sym,458.7719298245614,495.0,201.07511188407943,171,0.9478214905988069,0.9251091181227712,0.05899222114400378,5,407.0,128
db14,1,periodic,1.318604730533836e-28,336.51512119866084,109072.46725197449,0.5873015873015873,12.314543946837977,100,smoothed,4.29933866286091e-15,,"[6, 11, 14, 18, 23, 28, 31, 34, 38, 42, 45, 50, 53, 58, 62, 65, 68, 75, 79, 84, 87, 93]","[325.33333333333337, 12.999999999999961, 17.866666666666678, 5.866666666666619, 21.466666666666697, 8.600000000000023, 1.4666666666666401, 17.0, 21.599999999999973, 6.933333333333284, 2.0666666666666633, 13.733333333333345, 18.866666666666674, 3.933333333333335, 4.466666666666643, 26.0, 18.26666666666665, 7.066666666666719, 1.400000000000035, 8.533333333333301, 4.866666666666672, 443.46666666666664]",22,4.122191981764976,3481.153153035762,0.5685484633714001,5.5333559656375415e-05,1.0,22,28.354545454545452,1.400000000000035,325.33333333333337,"[6, 11, 14, 17, 21, 25, 28, 33, 38, 42, 45, 49, 52, 56, 61, 65, 68, 72, 77, 81, 84, 89]","[325.33333333333337, 12.999999999999961, 18.799999999999958, 2.3333333333333126, 8.86666666666662, 10.266666666666703, 29.466666666666697, 10.533333333333363, 40.666666666666636, 8.666666666666632, 5.53333333333336, 12.666666666666684, 13.733333333333345, 4.199999999999986, 6.133333333333326, 47.60000000000002, 18.26666666666665, 8.066666666666663, 13.266666666666708, 1.400000000000035, 16.866666666666674, 8.13333333333332]","[1, 10, 13, 16, 18, 23, 23, 31, 23, 40, 44, 44, 50, 53, 53, 23, 67, 70, 75, 79, 75, 87]","[93, 93, 23, 18, 23, 26, 34, 34, 53, 44, 48, 53, 53, 58, 62, 93, 93, 75, 82, 82, 93, 93]",0.05,30,312090.08888888883,443.46666666666664,-443.46666666666664,DWT,mdp.39015035518102,0.0,-14.0,1.3333333333333721,183.59999999999997,15.045454545454547,0.0,0.0,15.045454545454547,70.60000000000002,22.441666666666677,0.0,0.0,0.0,-14.0,0.0,-14.0,6.0,0.8850322055544525,0.7606261320378538,0.17383661077156198,0.24193330633184856,0.288440798527229,,6.771569971419922e-10,6.771569971419922e-10,4.650957396989952e-11,0.9999999994960939,0.0,1.0,1.0,1.0,0.900000000168294,0.6809395256434968,632,1.2104003366810103,0.6505056060475981,218,0,0,0.5000000001121147,0.9970269708769475,628,0,0,0.46997381064458915,0.6086818194183466,234,233.34666628573603,0.6876215980110629,428.0,332.35578065658984,0.5573315486708594,547,db,287.3022222222222,204.0,217.3528591871416,225,0.5935655667144907,1.0,0.2845041032998565,2,410.75,129
bior2.8,1,smooth,1.522659319257597e-28,335.89024004433486,126069.5595771714,0.5431034482758621,5.585128285325657,100,smoothed,3.06421554796543e-15,,"[6, 11, 14, 18, 23, 28, 31, 34, 38, 42, 45, 50, 53, 58, 62, 65, 68, 75, 79, 84, 87, 93]","[325.3333333333333, 12.999999999999947, 17.866666666666674, 5.866666666666617, 21.466666666666697, 8.600000000000026, 1.4666666666666397, 16.999999999999996, 21.599999999999966, 6.933333333333279, 2.0666666666666638, 13.733333333333348, 18.866666666666678, 3.9333333333333367, 4.46666666666664, 26.000000000000004, 18.266666666666655, 7.0666666666667215, 1.4000000000000337, 8.533333333333303, 4.866666666666674, 443.46666666666675]",22,2.6134440250354642,2799.5391205352985,0.6402810144286467,5.5333559656375415e-05,0.9999999999999999,22,28.35454545454546,1.4000000000000337,325.3333333333333,"[6, 11, 14, 17, 21, 25, 28, 33, 38, 42, 45, 49, 52, 56, 61, 65, 68, 72, 77, 81, 84, 89]","[325.3333333333333, 12.999999999999947, 18.799999999999955, 2.333333333333315, 8.866666666666617, 10.26666666666671, 29.4666666666667, 10.53333333333336, 40.66666666666663, 8.666666666666629, 5.533333333333362, 12.666666666666687, 13.733333333333348, 4.1999999999999895, 6.133333333333326, 47.60000000000002, 18.266666666666655, 8.066666666666665, 13.26666666666671, 1.4000000000000337, 16.866666666666674, 8.133333333333324]","[5, 10, 13, 16, 18, 23, 23, 31, 23, 40, 44, 44, 50, 53, 53, 23, 67, 70, 75, 79, 75, 87]","[93, 93, 23, 23, 23, 26, 34, 34, 53, 44, 48, 53, 53, 58, 62, 93, 93, 75, 82, 82, 93, 93]",0.05,30,312090.08888888895,443.46666666666675,-443.46666666666675,DWT,mdp.39015035518102,0.0,-14.0,1.3333333333333708,183.60000000000002,15.04545454545454,1.1368683772161603e-13,0.0,15.04545454545454,70.59999999999991,22.44166666666668,0.0,1.1368683772161603e-13,0.0,-14.0,0.0,-14.0,6.0,0.8793652841844527,0.17939944826286064,0.276272639046038,0.0013407633971597166,0.14775535140564602,,6.771387894843883e-10,6.771387894843883e-10,4.651301566127586e-11,0.9999999994960885,0.0,1.0,1.0,1.0,0.9000000001682813,0.6809395256434873,677,0.8150936600862432,0.4380558888424135,605,0,0,0.5000000001121099,0.997026970876938,683,0,0,0.29682669725923144,0.3844320897198229,620,39.525308347943344,0.9470879406319366,646.25,644.4306405193984,0.5409803826318986,586,bior,379.84444444444443,396.0,199.52349454543415,135,0.7847575322812052,0.9179704159016546,0.17527860263265999,4,440.5,130
sym4,1,periodization,1.4243314372894182e-21,266.1801568934792,121589.31778096159,0.62,7.381446790170052,100,smoothed,1.4361573641018925e-11,,"[6, 11, 14, 18, 23, 28, 31, 34, 38, 42, 45, 50, 53, 58, 62, 65, 68, 75, 79, 84, 87, 93]","[325.33333333348685, 12.999999999979714, 17.866666666661015, 5.866666666666279, 21.46666666667996, 8.600000000000524, 1.4666666666813089, 17.000000000012307, 21.59999999999934, 6.933333333344556, 2.066666666663174, 13.73333333334649, 18.866666666668443, 3.933333333333097, 4.466666666660339, 26.000000000015326, 18.266666666681793, 7.066666666672257, 1.4000000000063897, 8.533333333334884, 4.866666666679556, 443.4666666668766]",22,2.5667558185600527,3066.0421777791926,0.5766702904545552,5.5333559656334385e-05,1.0,23,27.965217391317573,1.4000000000063897,325.3333333336001,"[6, 11, 14, 17, 21, 25, 28, 33, 38, 42, 45, 49, 52, 56, 61, 65, 68, 72, 77, 81, 84, 89, 92]","[325.3333333336001, 12.999999999979714, 18.800000000014723, 2.3333333333345996, 8.866666666677236, 10.266666666680575, 29.466666666679572, 10.533333333349047, 40.66666666668158, 8.66666666668471, 5.533333333330661, 12.666666666677466, 13.73333333334649, 4.200000000006016, 6.133333333339692, 47.60000000002394, 18.266666666681793, 8.066666666683457, 13.266666666678326, 1.4000000000063897, 16.866666666676995, 8.13333333330924, 19.39999999986199]","[4, 10, 13, 16, 18, 23, 23, 31, 23, 40, 44, 44, 50, 53, 53, 23, 67, 70, 75, 79, 75, 87, 91]","[93, 93, 23, 18, 23, 26, 34, 34, 53, 44, 48, 53, 53, 58, 62, 93, 93, 75, 82, 82, 93, 93, 93]",0.05,30,312090.0888891718,443.4666666668767,-443.4666666668767,DWT,mdp.39015035518102,0.0,-15.0,1.3333333333397268,183.59999999973326,15.434782608682426,2.1003643269068561e-10,0.0,15.434782608682426,51.19999999969582,23.425724637677572,0.0,2.1003643269068561e-10,0.0,-15.0,0.0,-15.0,7.0,0.24717857607648008,0.16141338816576611,0.24927165755270947,0.41992709599027955,0.20276170394519788,,0.9999999989723971,0.9999999989723971,0.921302578019291,0.09062499994007074,1.0,0.0,0.0,0.0,1.321703272759261,0.9999999993620605,354,0.6027251884793168,0.3239226742839371,668,0,0,0.5014909469880195,0.9999999993711247,354,0,0,0.25611048434608663,0.33169889907286637,666,180.71247881648904,0.7580823576753828,510.5,462.52265618805126,0.5373410449688829,598,sym,458.7719298245614,495.0,201.07511188407943,171,0.9478214905988069,0.9251091181227712,0.05899222114400378,5,449.75,131
rbio4.4,1,reflect,2.642342686785556e-21,263.4963760851452,128724.04474722763,0.6018518518518519,8.992022991713874,100,smoothed,1.7832174070697698e-11,,"[6, 11, 14, 18, 23, 28, 31, 34, 38, 42, 45, 50, 53, 58, 62, 65, 68, 75, 79, 84, 87, 93]","[325.33333333305944, 12.999999999929567, 17.866666666670824, 5.866666666661898, 21.466666666648738, 8.599999999985707, 1.4666666666601573, 16.99999999998444, 21.599999999985684, 6.933333333326785, 2.066666666671387, 13.733333333318045, 18.866666666655142, 3.9333333333286786, 4.466666666667475, 25.999999999974456, 18.266666666648625, 7.066666666661789, 1.4000000000006172, 8.533333333326736, 4.866666666671311, 443.46666666629613]",22,2.5458550730079583,2994.246337940489,0.5258403247986752,5.533355965646147e-05,0.9999999999999999,22,28.35454545451319,1.4000000000006172,325.33333333306507,"[6, 11, 14, 17, 21, 25, 28, 33, 38, 42, 45, 49, 52, 56, 61, 65, 68, 72, 77, 81, 84, 89]","[325.33333333306507, 12.999999999929567, 18.799999999976492, 2.3333333333274466, 8.866666666652527, 10.266666666655931, 29.466666666634573, 10.533333333321114, 40.66666666663115, 8.666666666657035, 5.533333333337563, 12.666666666649569, 13.733333333318045, 4.199999999995433, 6.133333333329771, 47.59999999995711, 18.266666666648625, 8.066666666656019, 13.266666666649659, 1.4000000000006172, 16.866666666651398, 8.13333333324548]","[1, 10, 13, 16, 18, 23, 23, 31, 23, 40, 44, 44, 50, 53, 53, 23, 67, 70, 75, 79, 75, 87]","[93, 93, 23, 23, 23, 26, 34, 34, 53, 44, 48, 53, 53, 58, 62, 93, 93, 75, 82, 82, 93, 93]",0.05,30,312090.0888883834,443.4666666662965,-443.4666666662965,DWT,mdp.39015035518102,0.0,-14.0,1.3333333333339543,183.60000000026827,15.045454545486809,3.701643436215818e-10,0.0,15.045454545486809,70.60000000070977,22.44166666667302,0.0,3.701643436215818e-10,0.0,-14.0,0.0,-14.0,6.0,0.22283990829964784,0.15336163175974454,0.2922703704657211,0.3211376625714416,0.18794300986385104,,7.600233775661991e-10,7.600233775661991e-10,5.244682466098993e-11,0.9999999995293634,0.0,1.0,1.0,1.0,0.9000000002364297,0.6809395256950482,449,0.5601522150666385,0.3010426757976503,690,0,0,0.500000000137732,0.9970269709280299,447,0,0,0.23551051659208122,0.3050190595403832,686,138.57609221410934,0.8144898363934279,568.0,542.6444414300311,0.5270575018647192,622,rbio,356.6,344.0,199.42713478750133,135,0.7367345767575323,0.9175270826126738,0.20902767148592524,3,467.25,132
coif7,1,periodization,6.4923164330550945e-28,329.5922707030162,115297.02041523633,0.58,10.06368526987871,100,smoothed,7.678510036492767e-15,,"[6, 11, 14, 18, 23, 28, 31, 34, 38, 42, 45, 50, 53, 58, 62, 65, 68, 75, 79, 84, 87, 93]","[325.33333333333326, 12.999999999999961, 17.866666666666678, 5.866666666666621, 21.466666666666697, 8.600000000000026, 1.4666666666666424, 17.000000000000004, 21.599999999999977, 6.933333333333277, 2.0666666666666624, 13.733333333333357, 18.866666666666685, 3.9333333333333367, 4.46666666666664, 25.999999999999996, 18.266666666666662, 7.066666666666723, 1.4000000000000363, 8.533333333333303, 4.866666666666678, 443.46666666666687]",22,2.7068356820055923,3066.0421777777788,0.5148634453150553,5.5333559656375395e-05,0.9999999999999999,22,28.354545454545462,1.4000000000000363,325.3333333333333,"[6, 11, 14, 17, 21, 25, 28, 33, 38, 42, 45, 49, 52, 56, 61, 65, 68, 72, 77, 81, 84, 89]","[325.3333333333333, 12.999999999999961, 18.799999999999965, 2.3333333333333144, 8.86666666666662, 10.266666666666707, 29.466666666666704, 10.533333333333363, 40.66666666666664, 8.66666666666663, 5.533333333333364, 12.6666666666667, 13.733333333333357, 6.133333333333328, 4.199999999999986, 47.60000000000002, 18.266666666666662, 8.066666666666666, 13.266666666666712, 1.4000000000000363, 16.866666666666678, 8.133333333333336]","[5, 10, 13, 16, 18, 23, 23, 31, 23, 40, 44, 44, 50, 53, 58, 23, 67, 70, 75, 79, 75, 87]","[93, 93, 23, 18, 23, 26, 34, 34, 53, 44, 48, 53, 53, 62, 62, 93, 93, 75, 82, 82, 93, 93]",0.05,30,312090.088888889,443.46666666666687,-443.46666666666687,DWT,mdp.39015035518102,0.0,-14.0,1.3333333333333734,183.60000000000002,15.045454545454536,2.2737367544323206e-13,0.0,15.045454545454536,70.5999999999998,22.44166666666668,0.0,2.2737367544323206e-13,0.0,-14.0,0.0,-14.0,6.0,0.8222502683116835,0.21537744102890546,0.2113499978632263,0.202187120291616,0.20276170394490609,,6.771295746332839e-10,6.771295746332839e-10,4.651301566127586e-11,0.9999999994960832,0.0,1.0,1.0,1.0,0.9000000001682733,0.6809395256434811,708,0.8686934101276848,0.466862009287088,574,0,0,0.500000000112107,0.9970269708769323,707,0,0,0.3307853062880675,0.42841323815921883,565,79.76005683715795,0.8932261621992531,638.5,631.0214911561724,0.5192369097475515,640,coif,484.02777777777777,458.0,190.4195495513268,72,1.0,0.8760848615631731,0.037174541531048065,6,481.5,133
