signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,bior2.6,3326931.821391492,0.6296296296296297,209.49657667180392,7.042880728180954,72,3,False,False,448.3800109544783,,"[3, 7, 12, 15, 18, 22, 26, 30, 34, 37, 42, 46, 49, 54, 58, 66, 68]","[210.24789105805814, 890.0912778661959, 1166.2686318361061, 992.7835801029448, 568.9831175680181, 1495.902823083102, 760.3046207877858, 245.27842658118152, 92.77347381322363, 828.8918577146276, 374.84406457850787, 1022.247534532776, 608.307395605972, 770.7832324773717, 599.1055705707251, 1035.7344461091966, 248.18953973510622]",17,7.3966478019516275,187673.55561006974,0.5608097227991977,3.0071546096285965e-06,0.7201751238179726,12,1428.1112031435348,51.21676052961868,3069.703518094096,"[2, 7, 15, 22, 30, 34, 40, 46, 54, 62, 66, 68]","[210.24789105805814, 2697.9979387392195, 2340.631220939247, 3069.703518094096, 1506.4345693058076, 386.7915362937899, 1015.6019016015802, 1786.6916048649246, 1539.1878153047303, 51.21676052961868, 2284.6401412562363, 248.18953973510622]","[0, 0, 0, 0, 26, 32, 37, 37, 49, 58, 37, 67]","[3, 12, 18, 71, 37, 37, 42, 58, 58, 63, 71, 71]",0.05,30,42121081.29798452,1629.8918287937227,-1629.8918287937227,SWT,mdp.39015038717792,0.0,14.5,12520371.075762294,37.21676052961868,2090.767852349247,1106.5965869838674,428.89182879372265,0.0,1068.5873936197254,12104.001104389085,1068.587393619725,0.0,428.89182879372265,0.0,1.0,0.0,26.5,3.0,0.792750051192243,0.03485018667164802,0.5205554097792876,0.333205732953656,0.290090940448967,0.26923076923076955,0.867045545043003,0.5045097634798927,,0.1362404493219047,0.723322880407341,0.7233228804073413,0.7192120066113276,0.9895028414921379,0.7355620887133388,0.5,0.3944239446495873,0.3818181818181818,0.0,0.8703703703703703,0.0,0.35722539340769655,0.35722539340769655,0.0,0.8068181818181819,2.3798465513974767,0.6781797915964676,12,1.5285760850295176,0.7771467062052702,43,0,0,0.4809402882765691,0.6632598343476321,15,0,0,0.4515297998499333,0.7587526309025512,37,15.542951242712348,0.8505485457431505,26.75,19.97175584497097,0.7966685036408061,26,bior,33.07692307692308,26.0,28.599130343600596,13,0.5117764971185167,0.8370492898400826,0.3906416650650135,1,19.75,26
smoothed,rbio1.3,2372856.9729577536,0.6203703703703703,198.8055243072451,8.171555321578083,72,3,False,False,404.97307443320153,,"[6, 10, 15, 21, 25, 29, 32, 35, 39, 44, 49, 57, 65]","[943.479191765095, 1435.488138878548, 1035.223271099142, 1309.4707733216987, 490.3822844424758, 624.866975088048, 18.041955297420913, 943.9387549970879, 270.9548682805652, 640.5371500198384, 831.0076992721628, 1012.3986066021426, 1260.4100723254592]",13,7.512075492550709,111134.04646100772,0.4915166347978336,4.2129871879926425e-06,0.9189986447091649,9,1531.8878332369459,18.041955297420913,2924.163087072826,"[6, 15, 21, 29, 33, 39, 44, 54, 65]","[1862.6549788283814, 1494.5653476802859, 2449.4918938785004, 1421.763887145302, 18.041955297420913, 711.0260974159692, 1749.9386549914275, 1155.3445968223998, 2924.163087072826]","[0, 10, 10, 25, 32, 35, 35, 49, 10]","[10, 18, 57, 57, 35, 41, 57, 57, 71]",0.05,20,41454260.46151804,2254.5870687922475,-2254.5870687922475,SWT,mdp.39015038717792,0.0,-0.5,11853550.239295818,4.0419552974209125,1945.2274213279763,1210.3732170772787,1053.5870687922475,0.0,1172.3640237131362,8753.65716579918,1173.2072547741877,10.0,1053.5870687922475,0.0,4.0,0.0,17.5,6.0,0.6922347778150023,0.23275479954127964,0.6435387359047693,0.6125598807120063,0.08017238285904263,0.19230769230769226,0.9995259858145368,0.13277307510181408,,0.01299477741881001,0.8006008850582802,0.80060088505828,0.7982754569104727,0.6735131661995292,0.6705623202395483,1.0,0.3732896415667184,0.49090909090909085,0.0,0.31481481481481477,0.0,0.8861388719038995,0.8861388719038995,0.0,0.6022727272727273,2.537906650125147,0.7232218405268506,10,1.5398289478248879,0.7828677987583,42,0,0,0.5193819693285044,0.7162743636521286,13,0,0,0.4482334162570179,0.7532133736388671,39,16.832508230603462,0.8381489593211205,26.0,17.66990291262136,0.7940744796605603,27,rbio,38.53333333333333,24.0,33.791094910317646,15,0.596199782844734,0.9890095138480073,0.28595729785428403,2,20.75,27
smoothed,bior2.4,3270563.232662905,0.6296296296296297,210.87872223403315,7.210797618710648,72,3,False,False,439.5822556311883,,"[3, 7, 12, 15, 18, 22, 26, 29, 34, 37, 42, 46, 49, 54, 58, 66, 68]","[252.72237776818304, 894.619524281858, 1115.6526688910417, 922.5206166025641, 593.221042969513, 1479.5234474740691, 726.3314355106357, 190.30237275440726, 35.37336481781955, 806.1982349359693, 365.2880262578226, 985.9245373190591, 632.7504828560035, 801.6722491246956, 564.0519256535143, 1071.3665215536732, 160.82658161256984]",17,7.38642944803819,184692.02425742664,0.5617738716057703,2.9704173171771506e-06,0.7292988709794846,12,1407.3783562473789,103.75724786407602,2977.40350929066,"[1, 7, 15, 22, 29, 34, 40, 46, 54, 62, 66, 68]","[252.72237776818304, 2694.7180756139533, 2346.984833216731, 2977.40350929066, 1385.4677135394409, 337.0593574769722, 1021.7873459150899, 1774.742143675665, 1554.8500831402266, 103.75724786407602, 2278.221005854977, 160.82658161256984]","[0, 0, 0, 0, 26, 32, 37, 37, 49, 58, 37, 67]","[3, 12, 18, 71, 37, 37, 42, 58, 58, 63, 71, 71]",0.05,30,41128607.00378433,1657.4288021910613,-1657.4288021910613,SWT,mdp.39015038717792,0.0,14.5,11527896.781562105,89.75724786407602,1998.4678435458106,1085.8637400877114,456.4288021910613,0.0,1047.8545467235695,11855.206941635213,1047.8545467235692,0.0,456.4288021910613,0.0,1.0,0.0,26.5,3.0,0.7723775289113143,0.028820759559680553,0.5388520719269081,0.30847562240421916,0.27768854575350876,0.26923076923076955,0.8731248964196776,0.49002907757467684,,0.33143037186488783,0.7078840187153956,0.7078840187153959,0.7035437540248151,0.9660376724992552,0.6943400093210127,0.5,0.3629683401025964,0.3818181818181818,0.0,0.8703703703703703,0.0,0.3805402443210446,0.3805402443210446,0.0,0.8068181818181819,2.3856942492684894,0.6798461975759429,11,1.509706711066357,0.7675532865729444,45,0,0,0.48713596299326134,0.6718042260037996,14,0,0,0.44482490897259436,0.7474857032384497,43,18.246004128758347,0.8245576526080929,28.25,19.247824050898636,0.7764615186117387,28,bior,33.07692307692308,26.0,28.599130343600596,13,0.5117764971185167,0.8370492898400826,0.3906416650650135,1,21.25,28
smoothed,bior2.2,3157940.6890194253,0.6388888888888888,206.96169375,7.5457860725687365,72,3,False,False,421.46647736286866,,"[3, 7, 12, 15, 18, 22, 26, 29, 37, 42, 46, 49, 52, 54, 58, 60, 62, 66, 68]","[380.1442566208724, 864.547549533152, 1063.3563300070339, 773.6932280813576, 742.4799287487577, 1429.861674821473, 558.9792882630093, 158.21261577431198, 753.1891173993121, 377.67232563689157, 960.7300371456349, 666.923171411959, 42.40516197594866, 825.083480746111, 513.0659833121733, 9.390034028599075, 85.34655570442865, 1043.0889776195056, 11.229883686381527]",19,7.368735035615363,179635.03891752337,0.5662623308124674,2.7948124623618e-06,0.7435865650837559,14,1174.0293910945736,9.390034028599075,2889.9136984943016,"[1, 7, 15, 22, 29, 34, 40, 46, 51, 54, 59, 62, 66, 68]","[380.1442566208724, 2568.3737539123554, 2334.6673849810504, 2889.9136984943016, 1250.262171718838, 283.2329795455388, 997.1675702664087, 1734.1856139323104, 42.40516197594866, 1541.967940304019, 9.390034028599075, 182.68745062754797, 2210.7835752298633, 11.229883686381527]","[0, 0, 12, 12, 26, 32, 37, 37, 49, 49, 58, 58, 37, 67]","[3, 12, 18, 71, 37, 37, 42, 49, 52, 58, 60, 63, 71, 71]",0.05,30,39119905.18756311,1710.294569661894,-1710.294569661894,SWT,mdp.39015038717792,0.21428571428571427,12.5,9519194.965340883,4.609965971400925,1910.978032749452,852.5147749349063,509.294569661894,0.0,814.5055815707641,11403.0781419907,817.655117135291,0.0,509.294569661894,0.14285714285714285,8.0,0.2857142857142857,30.5,1.0,0.7304277266213262,0.0,0.5753532871665467,0.26565221082239754,0.2529089784558708,0.3461538461538459,0.8826450980741818,0.4654683375812826,,0.01510495882523627,0.5341190545019818,0.534119054501982,0.5295771576318696,0.9233948766523794,0.6552662110254179,0.16666666666666669,0.2993042932319454,0.6363636363636362,1.0,0.7962962962962963,0.75,0.4253003372047931,0.4253003372047931,0.7999999999999999,0.8977272727272727,2.3174570074532244,0.6604007764389289,15,1.5013277976491843,0.7632933449007515,46,0,0,0.5867837595521419,0.8092274834222812,4,0,0,0.4398261856094314,0.7390858268532929,44,20.99801577927464,0.7980960021223593,27.25,11.076249543962058,0.7680383856765642,29,bior,33.07692307692308,26.0,28.599130343600596,13,0.5117764971185167,0.8370492898400826,0.3906416650650135,1,22.0,29
smoothed,rbio1.5,2396922.771197089,0.6111111111111112,187.6633237293964,8.29145726401774,72,3,False,False,396.55037557391813,,"[6, 10, 15, 21, 25, 29, 32, 35, 39, 44, 49, 57, 62, 65]","[970.987115451776, 1412.933416349154, 972.6144523524268, 1214.1614435077472, 415.33434954187123, 666.5374287759375, 13.138324026764593, 924.3518730995788, 247.35646365873868, 526.7824740263115, 733.8230252461735, 914.755149477913, 17.919609306317852, 1295.685352581389]",14,7.507512562160958,111384.94789416633,0.4945733600178287,4.078220709487852e-06,0.9051407689943316,11,1250.9175948933134,13.455929887900218,2812.597523765766,"[1, 6, 15, 21, 29, 33, 39, 44, 54, 62, 65]","[17.38476840365975, 1826.8947561646437, 1549.5949781637141, 2341.4297909573315, 1476.133595896863, 13.455929887900218, 774.9362307925248, 1695.7992290863804, 1233.9471314013463, 17.919609306317852, 2812.597523765766]","[0, 0, 10, 10, 25, 32, 35, 35, 49, 57, 10]","[2, 10, 18, 57, 57, 35, 41, 57, 57, 63, 71]",0.05,20,40088465.65451203,2278.7968697452848,-2278.7968697452848,SWT,mdp.39015038717792,0.0,5.0,10487755.432289809,0.5440701120997815,1833.6618580209163,929.4029787336461,1077.7968697452848,0.0,891.3937853695039,8726.760210493114,899.8745952434828,10.0,1077.7968697452848,0.0,5.0,0.0,23.0,4.0,0.6727307550420507,0.21063654843839555,0.6566035641346245,0.6015168326903931,0.08546741569838939,0.11538461538461592,0.9902921815109555,0.13399165187227718,,0.0,0.5913744015431517,0.5913744015431517,0.5917121628717554,0.6709763639101795,0.6207360572985853,0.6666666666666666,0.33000196994381087,0.5272727272727272,0.0,0.5185185185185185,0.0,0.9066366910257515,0.9066366910257515,0.0,0.7272727272727273,2.2225504984743427,0.6333554711680277,17,1.4983318332264395,0.7617701600846032,47,0,0,0.4780737111807985,0.6593065671832224,16,0,0,0.4333279455964627,0.7281661561965281,46,17.33012790874128,0.8333641547236416,31.5,24.339893628029227,0.765239769669513,30,rbio,38.53333333333333,24.0,33.791094910317646,15,0.596199782844734,0.9890095138480073,0.28595729785428403,2,23.0,30
smoothed,db26,2612084.011757273,0.6759259259259259,216.35365035013032,6.171485159134338,72,3,False,False,332.4939322750984,,"[3, 7, 10, 15, 20, 22, 24, 27, 31, 35, 40, 45, 49, 53, 55, 58, 63, 67, 69]","[587.30607785522, 620.2525208396291, 780.8741023299045, 873.2469515685661, 471.8217982911443, 170.43858874263537, 72.7488330510709, 543.7162796868059, 958.111851644906, 578.4729182747426, 733.5336265580704, 642.6450776356314, 1183.0587550362425, 15.463710943900423, 629.8801587808168, 502.4989199113845, 283.86598265813177, 420.6008441831244, 124.87771270276198]",19,7.574334210023528,124761.42359050375,0.5001670719835456,4.785866572820842e-06,-0.039113147680856844,14,862.8723711466376,15.463710943900423,2226.7390460448028,"[3, 10, 15, 21, 23, 27, 35, 40, 49, 54, 58, 63, 68, 70]","[1124.8587400555657, 785.8062288222886, 1710.726081727328, 170.43858874263537, 72.7488330510709, 1417.4937938619007, 578.4729182747426, 1481.179077220124, 2226.7390460448028, 15.463710943900423, 1666.9416377645505, 283.86598265813177, 420.6008441831244, 124.87771270276198]","[0, 7, 7, 20, 22, 20, 31, 31, 31, 53, 55, 61, 67, 69]","[7, 13, 31, 22, 24, 31, 38, 45, 55, 55, 71, 71, 71, 71]",0.05,30,26813923.05743715,1232.694106174583,-1232.694106174583,SWT,mdp.39015038717792,0.07142857142857142,0.5,2786787.164785072,1.4637109439004234,1247.8033802999532,541.3577549869703,31.694106174583112,0.0,503.34856162282813,7046.879862719595,503.3485616228282,0.0,31.694106174583112,0.07142857142857142,0.5,0.14285714285714285,6.5,1.0,0.5243984509044723,0.3267773652852191,0.4256058768675882,0.7632362987350975,0.13280787052937054,0.6538461538461541,0.36111523845784843,0.19895844918792555,,0.0034165009087916906,0.3024137696698858,0.30241376966988587,0.2920490204671121,0.512537452755642,0.35908597736509584,0.16666666666666669,0.0859265174437856,0.3636363636363636,0.5,0.35185185185185186,0.25,0.02092824294156656,0.02092824294156656,0.39999999999999997,0.3522727272727273,1.1209042228436248,0.3194216836380923,51,1.4443062922064658,0.734302916768534,49,0,0,0.2677579439744338,0.3692622429327838,37,0,0,0.4233432129767095,0.711387768265955,48,6.2915286960589585,0.9395045317686639,46.25,45.51849544248299,0.7473964966535627,31,db,59.21052631578947,57.5,23.940419168965594,38,0.9161237785016286,0.7006965115056581,0.14850440159716252,4,24.25,31
smoothed,db30,2602350.228785549,0.6574074074074074,207.77275887435124,6.681557416108451,72,3,False,False,316.51124539894465,,"[1, 5, 8, 11, 17, 24, 29, 34, 37, 43, 48, 51, 55, 59, 64, 66, 68]","[35.364684355153486, 79.86995047266151, 122.84777019034738, 358.3426470929215, 742.0917787306112, 623.0144325717904, 156.82452120130694, 673.2702865619535, 79.13220070616592, 802.290096270216, 1242.403597541644, 733.7831903753172, 151.08805754877372, 1009.7981206229999, 516.4001268149542, 65.97377083728975, 514.8847063995622]",17,7.557668217610502,124744.72308076569,0.5001086140970162,4.67885234886407e-06,0.13161328286322851,11,1022.7320721336877,65.97377083728975,2515.6944108278176,"[5, 11, 17, 29, 37, 43, 51, 56, 64, 66, 68]","[968.5728759557553, 752.7279954311663, 1617.7142804724986, 1096.5622996340614, 79.13220070616592, 2515.6944108278176, 1912.5537878796736, 151.08805754877372, 516.4001268149542, 65.97377083728975, 1573.6329873624077]","[1, 1, 1, 24, 34, 1, 48, 55, 59, 65, 59]","[8, 14, 34, 34, 39, 48, 59, 59, 65, 67, 71]",0.05,30,27079504.869073555,1475.2890554758485,-1475.2890554758485,SWT,mdp.39015038717792,0.0,-8.5,2521205.353148669,51.97377083728975,1536.758745082968,701.2174559740204,274.2890554758485,0.0,663.2082626098781,6216.719460137231,663.2082626098781,0.0,274.2890554758485,0.0,-1.0,0.0,3.5,4.0,0.4873881417371351,0.3092138917618531,0.48118467973423157,0.7229018340765357,0.13066621289666788,0.5000000000000004,0.47487397619898764,0.19887733823943277,,0.19106330775076572,0.42145443138009203,0.4214544313800921,0.4128583905461384,0.4342403821082658,0.48813624661578037,0.6666666666666666,0.07750913425257619,0.3090909090909091,0.0,0.018518518518518517,0.0,0.22632718035118296,0.22632718035118296,0.0,0.28409090909090906,1.3807687131917024,0.3934747127311211,35,1.4239759671522056,0.7239667318008779,53,0,0,0.26110860550644244,0.3600922082355344,41,0,0,0.41313825933060555,0.6942393199690908,50,8.261355820929152,0.9205638863372196,44.75,43.55894102318123,0.745137712399379,32,db,59.21052631578947,57.5,23.940419168965594,38,0.9161237785016286,0.7006965115056581,0.14850440159716252,4,25.0,32
smoothed,db19,2666659.1545220246,0.6296296296296297,201.00625879741227,7.405618362015315,72,3,False,False,307.1004771172454,,"[3, 6, 12, 15, 17, 20, 25, 30, 34, 38, 40, 44, 49, 54, 57, 62, 65, 70]","[80.48633122410251, 1376.6368666226117, 1304.1158361819794, 262.0869276788884, 334.1092081574826, 741.0565975035371, 1035.3921078155347, 761.7492126043871, 213.8136309060263, 25.474824970553954, 153.4656316639428, 292.66736117410335, 306.97677503248406, 437.5368714032917, 1498.2444076411507, 540.5733188228861, 277.6646407975509, 189.63807496259085]",18,7.566268972074922,124813.04116082286,0.5004015767949586,4.289204048223877e-06,0.40524421970198565,13,911.1037556684057,25.474824970553954,2396.1905836547494,"[1, 3, 6, 15, 20, 30, 34, 38, 40, 47, 54, 62, 67]","[35.339814280215165, 80.48633122410251, 2180.168533175992, 786.2455348260075, 1892.2037699984749, 2396.1905836547494, 213.8136309060263, 25.474824970553954, 178.26350551207568, 340.5941573925371, 1295.1856061590986, 1924.8137786930624, 495.56875289637844]","[0, 0, 0, 12, 12, 12, 33, 37, 37, 44, 49, 57, 65]","[2, 4, 57, 17, 25, 57, 49, 39, 49, 49, 57, 70, 70]",0.05,30,29194562.12354926,1618.0637064542448,-1618.0637064542448,SWT,mdp.39015038717792,0.0,10.5,406148.0986729637,11.474824970553954,1417.2549179098999,589.5891395087384,417.06370645424477,0.0,551.5799461445962,6811.0154903559405,551.6150213280699,0.0,417.06370645424477,0.0,1.5,0.0,16.5,2.0,0.465596095987461,0.24526372365632168,0.5600802480106204,0.7437170857810176,0.14481566558680042,0.26923076923076955,0.657200226929477,0.19920914513392618,,0.04060817290437952,0.3383296127073739,0.33832961270737394,0.32852500883022884,0.4902917646106647,0.43476467801814395,0.33333333333333337,0.010474244805240673,0.39999999999999997,0.0,0.7222222222222222,0.0,0.34721082481475085,0.34721082481475085,0.0,0.5795454545454546,1.2818520422523785,0.36528664016667156,45,1.443828526901085,0.7340600150660593,50,0,0,0.2944278596446198,0.40604245095582353,31,0,0,0.41063912003954917,0.690039755482514,51,9.215023964519391,0.9113940003411597,44.25,42.513333034553845,0.7429566155551952,33,db,59.21052631578947,57.5,23.940419168965594,38,0.9161237785016286,0.7006965115056581,0.14850440159716252,4,25.75,33
smoothed,coif3,2647347.1521313405,0.6666666666666666,211.97217482316995,8.421732220075528,72,3,False,False,316.77283810474444,,"[1, 7, 11, 14, 20, 26, 28, 32, 35, 37, 39, 44, 50, 58, 64, 66, 70]","[364.2542053982081, 571.8807110924508, 832.4909015576008, 124.34560745298799, 744.6972384536588, 498.9525429518239, 120.28732349105395, 538.3198319839386, 272.1002855304094, 80.14860819122794, 599.8854570017718, 329.43662412820873, 323.90347045595087, 873.3607985106977, 103.9077308582232, 1101.1269719921138, 156.93702362806334]",17,7.520581570177864,124825.14750141517,0.5017137973824021,5.16067213383823e-06,0.6200485182782998,12,818.5870537806951,80.14860819122794,2420.716620644533,"[7, 13, 15, 20, 28, 32, 36, 38, 44, 52, 64, 66]","[1686.227003975153, 124.34560745298799, 231.60427999486524, 1958.176312577256, 120.28732349105395, 1126.2419051516954, 80.14860819122794, 272.1002855304094, 1118.186775035965, 581.1021924649724, 103.9077308582232, 2420.716620644533]","[1, 11, 11, 1, 26, 26, 35, 35, 39, 50, 1, 1]","[11, 14, 16, 58, 29, 58, 37, 39, 58, 58, 65, 70]",0.05,30,29135478.187521446,1526.2635301779828,-1526.2635301779828,SWT,mdp.39015038717792,0.0,-3.5,465232.0347007774,66.14860819122794,1441.7809548996836,497.0724376210278,325.26353017798283,0.0,459.0632442568856,4789.711312035009,462.7632034668272,0.0,325.26353017798283,0.0,1.0,0.0,5.5,3.0,0.48799389889127265,0.38829150148078073,0.6707986629705212,0.6331459987740372,0.14056657790496838,0.5769230769230769,0.8003290078073879,0.19926794314570068,,0.24372337136155856,0.2694363935661025,0.26943639356610255,0.26137780362519303,0.299651262416718,0.4457182440803647,0.5,0.012346858471540573,0.3818181818181818,0.0,0.2037037037037037,0.0,0.269485964031504,0.269485964031504,0.0,0.32954545454545453,1.1243060361938797,0.32039109112681097,50,1.6828291173838978,0.8555708273140776,17,0,0,0.23473309970112047,0.3237180178470326,52,0,0,0.4871645834872182,0.8186334756339935,17,19.6468827043885,0.8110876663039568,34.0,25.497548312662243,0.74208229469044,34,coif,56.588235294117645,65.0,23.401545951948915,17,0.8755508718145237,0.6849245828421496,0.18163701487718847,3,26.25,34
smoothed,coif4,2656635.3053400735,0.6527777777777778,208.96364963558267,7.676834730323412,72,3,False,False,259.715409503061,,"[1, 5, 9, 12, 15, 19, 23, 26, 29, 31, 34, 40, 43, 46, 48, 51, 55, 65, 69]","[111.70276563668756, 593.6397365062991, 350.88343741670553, 8.166662343084965, 708.7268722449301, 1264.0898312776956, 101.56768946716412, 456.341803891885, 59.049630102952484, 457.2506656132062, 528.4749801481626, 818.7274272429522, 678.2609088415006, 64.64343859373312, 35.79562490287207, 148.61702820622773, 783.1689686288904, 1369.9864410963455, 189.6368039103835]",19,7.517916112178746,124922.03894907607,0.5014479196971386,4.721568824305871e-06,0.2998464797699181,11,989.4431254865839,74.97961852515911,2236.130560271151,"[5, 12, 19, 24, 26, 31, 37, 43, 48, 51, 65]","[1405.5757686139284, 857.1025271416977, 2236.130560271151, 74.97961852515911, 541.9484572864742, 694.0694075245289, 796.883780043134, 1580.9082604614218, 82.99960380543222, 470.4839822590635, 2142.792414420431]","[1, 9, 15, 23, 23, 23, 34, 40, 46, 46, 15]","[15, 15, 55, 25, 29, 40, 40, 55, 50, 55, 69]",0.05,30,24673130.703327127,1544.827635375612,-1544.827635375612,SWT,mdp.39015038717792,0.0,-8.5,4927579.518895097,60.97961852515911,1257.1948945263014,667.9285093269166,343.8276353756121,0.0,629.9193159627744,5850.54104701909,629.9193159627742,0.0,343.8276353756121,0.0,-8.5,0.0,-4.0,4.0,0.3558688632696177,0.31622463909705445,0.5896326905563589,0.6266951485156224,0.14261018667156808,0.46153846153846184,0.5869714180846461,0.19973852502277384,,0.22452037679999554,0.3966655808315226,0.3966655808315226,0.3877012267944263,0.39970404793444847,0.3632803187315971,0.6666666666666666,0.15377705836119462,0.036363636363636376,0.0,0.018518518518518517,0.0,0.28520371698776265,0.28520371698776265,0.0,0.11363636363636362,1.2890101837681203,0.3673264804742381,43,1.4393596944957652,0.7317880062217559,51,0,0,0.23299417559033858,0.3213198853849065,53,0,0,0.40990999159451286,0.68881452488617,53,4.760952285695233,0.9542216126375458,50.0,49.628095644748086,0.7367261909341575,35,coif,56.588235294117645,65.0,23.401545951948915,17,0.8755508718145237,0.6849245828421496,0.18163701487718847,3,27.0,35
smoothed,db24,2628482.9935891177,0.6388888888888888,201.27498280972128,7.070442446673242,72,3,False,False,300.18173676689565,,"[2, 8, 13, 16, 21, 23, 28, 32, 36, 39, 45, 49, 53, 55, 58, 65, 69]","[723.587006700765, 930.7057124784669, 732.6888126326019, 1226.5005601133585, 226.4627366079552, 174.83993192527186, 514.83893585741, 793.8179785535837, 188.78573398411277, 612.0220159108851, 82.48595948529919, 248.8421537566369, 931.1705057223735, 39.98420285603402, 759.39849097929, 482.7063366169331, 541.1029701382139]",17,7.57136448314129,124772.56390985845,0.5002123224023365,4.701143137912749e-06,0.18149004612376934,11,1022.8408006346937,39.98420285603402,2412.395503699387,"[8, 13, 21, 23, 32, 39, 45, 53, 56, 65, 70]","[2412.395503699387, 989.4235183419305, 326.9888545193653, 1063.537365462795, 1595.3468314820207, 1147.6371311703601, 126.28171827787389, 2005.2975395365818, 39.98420285603402, 1474.2212863347097, 70.13485530056937]","[2, 11, 16, 16, 16, 36, 43, 16, 55, 58, 69]","[16, 16, 22, 28, 49, 49, 49, 69, 58, 69, 71]",0.05,30,25627173.087485407,1313.4522739638926,-1313.4522739638926,SWT,mdp.39015038717792,0.0,-4.0,3973537.1347368173,25.984202856034017,1433.4598379545375,701.3261844750264,112.4522739638926,0.0,663.3169911108841,6217.915473648297,663.3169911108838,0.0,112.4522739638926,0.0,0.5,0.0,-4.0,4.0,0.44957471476419336,0.3128723183597001,0.523558606478979,0.7560490673354483,0.13641602623930826,0.3461538461538459,0.5081079494803983,0.19901255543279742,,0.09451106740144627,0.42153539683058766,0.4215353968305877,0.4129405589828052,0.4343531848317875,0.4420019525242487,0.6666666666666666,0.12353951958308905,0.3636363636363636,0.0,0.18518518518518517,0.0,0.08930411762011312,0.08930411762011312,0.0,0.11363636363636362,1.28510179580733,0.3662127155001181,44,1.4104115610387506,0.7170704224604771,54,0,0,0.24113436820933482,0.3325459417990626,48,0,0,0.40396813553058375,0.6788298042266502,55,5.188127472091127,0.9501141589222007,50.25,49.837441006816995,0.7334705409995619,36,db,59.21052631578947,57.5,23.940419168965594,38,0.9161237785016286,0.7006965115056581,0.14850440159716252,4,28.0,36
