wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
db34,1,zero,4.3351482609952074e-26,315.68137848878825,41592242.57764291,0.5405759162303665,122.13609364832858,698,smoothed,1.563804800393504e-13,-7.033243099030537e-10,8.204334020292164,83259.6024710123,0.9873460444765843,6.571710287375679e-05,1.0,689.1000000000001,,,,[],[],16,823.5999999999999,77.60000000000014,1266.4000000000005,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4000000000002, 1266.4000000000005, 1035.0000000000002, 886.2000000000003, 747.7999999999997, 1087.5999999999995, 1066.199999999999, 644.0000000000003, 919.8000000000002, 77.60000000000014, 726.1999999999998, 1029.2000000000003, 750.5999999999998, 841.5999999999998, 657.5999999999998, 1156.3999999999992]","[2, 2, 53, 53, 188, 53, 297, 350, 375, 431, 375, 375, 535, 615, 641, 53]","[26, 53, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 697]",341236650.76000005,1266.4000000000005,-1266.4000000000005,0.0,,,,DWT,inu.32000013025095,0.0,,0.0,-5.0,60.0,0.0,4.0,,4.547473508864641e-13,459.13947368421043,14521.400000000001,459.13947368421043,,0.0,459.13947368421043,,,76.00000000000011,0.0,-14.0,4.547473508864641e-13,4.547473508864641e-13,,1.1368683772161603e-13,2.11852260029787e-13,7.236276131130875e-26,0.9648821279841052,0.17779470344357,0.12695557620991935,0.642197521142526,0.18124108247211831,7.992366622361858e-09,4.21806954808049e-09,4.21806954808049e-09,4.071761935844551e-09,,3.520590140073153e-13,0.9999999957819304,1.5246583829193143e-13,,,,,,0.0,0.0,0.3333333333333333,3.837388364289433e-13,3.837388364289433e-13,1.0,0.7333333373747846,0.23110106806660316,651,1.0606798580631291,0.5257949760362511,231,0,0.1794871807397541,0.23571344215830534,652,0,0.29901014446463586,0.5034098984626943,211,248.68370138256614,0.7393252606052766,436.25,329.5386555256424,0.6410200726506468,480,db,428.67836257309943,421.5,250.45064732303067,342,0.6721376110616994,0.9186632268114543,0.2539047042133741,4,361.0
db34,1,constant,4.3351482609952074e-26,315.68137848878825,41592242.57764291,0.5405759162303665,122.13609364832858,698,smoothed,1.563804800393504e-13,-7.033243099030537e-10,8.204334020292164,83259.6024710123,0.9873460444765843,6.571710287375679e-05,1.0,689.1000000000001,,,,[],[],16,823.5999999999999,77.60000000000014,1266.4000000000005,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4000000000002, 1266.4000000000005, 1035.0000000000002, 886.2000000000003, 747.7999999999997, 1087.5999999999995, 1066.199999999999, 644.0000000000003, 919.8000000000002, 77.60000000000014, 726.1999999999998, 1029.2000000000003, 750.5999999999998, 841.5999999999998, 657.5999999999998, 1156.3999999999992]","[2, 2, 53, 53, 188, 53, 297, 350, 375, 431, 375, 375, 535, 615, 641, 53]","[26, 53, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 697]",341236650.76000005,1266.4000000000005,-1266.4000000000005,0.0,,,,DWT,inu.32000013025095,0.0,,0.0,-5.0,60.0,0.0,4.0,,4.547473508864641e-13,459.13947368421043,14521.400000000001,459.13947368421043,,0.0,459.13947368421043,,,76.00000000000011,0.0,-14.0,4.547473508864641e-13,4.547473508864641e-13,,1.1368683772161603e-13,2.11852260029787e-13,7.236276131130875e-26,0.9648821279841052,0.17779470344357,0.12695557620991935,0.642197521142526,0.18124108247211831,7.992366622361858e-09,4.21806954808049e-09,4.21806954808049e-09,4.071761935844551e-09,,3.520590140073153e-13,0.9999999957819304,1.5246583829193143e-13,,,,,,0.0,0.0,0.3333333333333333,3.837388364289433e-13,3.837388364289433e-13,1.0,0.7333333373747846,0.23110106806660316,653,1.0606798580631291,0.5257949760362511,233,0,0.1794871807397541,0.23571344215830534,650,0,0.29901014446463586,0.5034098984626943,210,248.44113991044236,0.7395795179135825,436.5,329.93485687950545,0.6410161740511309,481,db,428.67836257309943,421.5,250.45064732303067,342,0.6721376110616994,0.9186632268114543,0.2539047042133741,4,361.75
db34,1,smooth,4.3351482609952074e-26,315.68137848878825,41592242.57764291,0.5405759162303665,122.13609364832858,698,smoothed,1.563804800393504e-13,-7.033243099030537e-10,8.204334020292164,83259.6024710123,0.9873460444765843,6.571710287375679e-05,1.0,689.1000000000001,,,,[],[],16,823.5999999999999,77.60000000000014,1266.4000000000005,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4000000000002, 1266.4000000000005, 1035.0000000000002, 886.2000000000003, 747.7999999999997, 1087.5999999999995, 1066.199999999999, 644.0000000000003, 919.8000000000002, 77.60000000000014, 726.1999999999998, 1029.2000000000003, 750.5999999999998, 841.5999999999998, 657.5999999999998, 1156.3999999999992]","[2, 2, 53, 53, 188, 53, 297, 350, 375, 431, 375, 375, 535, 615, 641, 53]","[26, 53, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 697]",341236650.76000005,1266.4000000000005,-1266.4000000000005,0.0,,,,DWT,inu.32000013025095,0.0,,0.0,-5.0,60.0,0.0,4.0,,4.547473508864641e-13,459.13947368421043,14521.400000000001,459.13947368421043,,0.0,459.13947368421043,,,76.00000000000011,0.0,-14.0,4.547473508864641e-13,4.547473508864641e-13,,1.1368683772161603e-13,2.11852260029787e-13,7.236276131130875e-26,0.9648821279841052,0.17779470344357,0.12695557620991935,0.642197521142526,0.18124108247211831,7.992366622361858e-09,4.21806954808049e-09,4.21806954808049e-09,4.071761935844551e-09,,3.520590140073153e-13,0.9999999957819304,1.5246583829193143e-13,,,,,,0.0,0.0,0.3333333333333333,3.837388364289433e-13,3.837388364289433e-13,1.0,0.7333333373747846,0.23110106806660316,652,1.0606798580631291,0.5257949760362511,232,0,0.1794871807397541,0.23571344215830534,651,0,0.29901014446463586,0.5034098984626943,209,249.01539443710436,0.7389775739652994,436.0,328.81555923259583,0.6409772565843268,482,db,428.67836257309943,421.5,250.45064732303067,342,0.6721376110616994,0.9186632268114543,0.2539047042133741,4,362.5
bior3.7,1,antireflect,9.660038031292916e-27,322.2016296748481,43419423.986558855,0.5070224719101124,170.72394966047003,698,smoothed,6.470977844617507e-14,-7.075018793045732e-10,8.189478836074606,96200.52126361862,0.9929458996263705,6.571710287375679e-05,0.9999999999999999,689.1000000000001,,,,[],[],16,823.5999999999999,77.60000000000002,1266.4000000000003,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4, 1266.4000000000003, 1035.0, 886.1999999999998, 747.8000000000001, 1087.6000000000001, 1066.1999999999998, 643.9999999999999, 919.8, 77.60000000000002, 726.1999999999999, 1029.2, 750.5999999999999, 841.6000000000003, 657.5999999999999, 1156.3999999999999]","[2, 2, 53, 53, 188, 53, 297, 350, 375, 431, 375, 375, 535, 615, 641, 53]","[26, 53, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 696]",341236650.7600001,1266.4000000000003,-1266.4000000000003,0.0,,,,DWT,inu.32000013025095,5.960464477539063e-08,,0.0,-5.0,60.0,0.0,4.0,,2.2737367544323206e-13,459.13947368421043,14521.400000000001,459.1394736842105,,0.0,459.13947368421043,,,76.0,0.0,-14.0,2.2737367544323206e-13,2.2737367544323206e-13,,1.1368683772161603e-13,4.160573454047421e-14,8.296146496141985e-27,0.9899630678590422,0.11699955422067343,0.4317950522863918,0.07128616420276394,0.24520468477925805,7.991943163284695e-09,4.21806954808049e-09,4.21806954808049e-09,4.07179079905482e-09,,3.520590140073153e-13,0.9999999957819304,7.623291914596572e-14,,,,,,2.562831407092458e-13,0.0,0.3333333333333333,1.9186941821447165e-13,1.9186941821447165e-13,1.0,0.7333333373746795,0.23110106806657005,659,0.9949714835617791,0.49322234544118415,317,0,0.17948718073970807,0.2357134421582449,659,0,0.26503550333545306,0.4462105995165972,330,193.77370822689028,0.7968829054225469,491.25,433.84990080129893,0.640972899252154,483,bior,505.2814814814815,513.0,260.42945737079265,135,0.792245929647934,0.9552659105585313,0.15884807607888676,5,363.5
db14,1,periodic,2.2374383872831608e-26,318.55390718796116,43045466.05610375,0.5124309392265194,200.41525634982818,698,smoothed,1.0633073536590483e-13,-7.257141332317473e-10,8.25243568470983,56434.11759596682,0.9760510008092298,6.571710287375676e-05,1.0,689.1000000000003,,,,[],[],16,823.6000000000001,77.59999999999991,1266.4000000000003,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4, 1266.4000000000003, 1035.0, 886.2, 747.8000000000004, 1087.6000000000004, 1066.1999999999998, 644.0000000000001, 919.7999999999997, 77.59999999999991, 726.2000000000003, 1029.1999999999998, 750.5999999999998, 841.6, 657.6000000000004, 1156.4000000000005]","[2, 2, 52, 52, 188, 52, 297, 350, 375, 431, 375, 375, 535, 615, 641, 52]","[26, 696, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 696]",341236650.7600001,1266.4000000000003,-1266.4000000000003,0.0,,,,DWT,inu.32000013025095,5.960464477539063e-08,,0.0,-5.0,60.0,0.0,4.0,,2.2737367544323206e-13,459.13947368421066,14521.399999999998,459.13947368421054,,0.0,459.13947368421066,,,75.99999999999989,0.0,-14.0,2.2737367544323206e-13,2.2737367544323206e-13,,2.2737367544323206e-13,1.1890222273111204e-13,3.2473355512956855e-26,0.9759316592885154,0.37465176178185833,0.3694054400462971,0.16331115529169316,0.04864967426206605,7.991519704207532e-09,4.218185000921549e-09,4.218185000921549e-09,4.071819662265089e-09,,7.041180280146306e-13,0.999999995781815,7.623291914596572e-14,,,,,,2.562831407092458e-13,0.0,0.3333333333333333,1.9186941821447165e-13,1.9186941821447165e-13,1.0,0.7333333373747488,0.2311010680665919,654,1.0423719283087263,0.5167194595990221,249,0,0.17948718073971368,0.23571344215825227,656,0,0.27599281295293565,0.46465819477072273,286,224.23406669519835,0.7649538084955992,461.25,378.5724228542519,0.6407316212289318,484,db,428.67836257309943,421.5,250.45064732303067,342,0.6721376110616994,0.9186632268114543,0.2539047042133741,4,364.0
rbio2.4,1,symmetric,1.1773394136033573e-26,321.3424012063974,41184247.05116222,0.509915014164306,235.05791096161272,698,smoothed,7.634262531279189e-14,-7.451850470019394e-10,8.242540880707487,52777.43248963278,0.9562254197424993,6.571710287375679e-05,0.9999999999999998,689.1000000000001,,,,[],[],16,823.6000000000001,77.59999999999991,1266.4,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4, 1266.4, 1035.0000000000002, 886.2, 747.8000000000001, 1087.6000000000001, 1066.2, 644.0000000000001, 919.8000000000001, 77.59999999999991, 726.1999999999998, 1029.2, 750.6000000000003, 841.6, 657.6000000000001, 1156.4]","[2, 2, 52, 52, 188, 52, 297, 350, 375, 431, 375, 375, 535, 615, 641, 52]","[26, 52, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 696]",341236650.7600001,1266.4,-1266.4,0.0,,,,DWT,inu.32000013025095,5.960464477539063e-08,,0.0,-5.0,60.0,0.0,4.0,,0.0,459.13947368421066,14521.399999999998,459.13947368421054,,0.0,459.13947368421066,,,75.99999999999989,0.0,-14.0,0.0,0.0,,1.1368683772161603e-13,6.320971188734543e-14,1.2314839467694265e-26,0.9866579409642195,0.33415707137318795,0.0588872706070795,0.120502727712174,0.03057562900666851,7.991519704207532e-09,4.218185000921549e-09,4.218185000921549e-09,4.071819662265089e-09,,3.520590140073153e-13,0.999999995781815,0.0,,,,,,2.562831407092458e-13,0.0,0.3333333333333333,0.0,0.0,1.0,0.7333333373744577,0.23110106806650016,680,0.8489482782562214,0.4208364439359228,657,0,0.1794871807396512,0.23571344215817022,684,0,0.21868294852334183,0.36817199332405326,674,11.89887949906769,0.9875273799800129,673.75,673.59049439634,0.64064524135269,485,rbio,585.3037037037037,656.0,237.58239023622792,135,0.9177151624625974,0.8714619330429695,0.09616080636329094,6,365.25
rbio2.4,1,zero,1.1773386224821057e-26,321.3424041246699,41135120.66298174,0.5113314447592068,200.77665296077203,698,smoothed,7.634135285087254e-14,-7.451850470019394e-10,8.234959681999468,54266.17304129228,0.961782635897806,6.571710287375679e-05,0.9999999999999998,689.1000000000001,,,,[],[],16,823.6000000000001,77.59999999999991,1266.4,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4, 1266.4, 1035.0000000000002, 886.2, 747.8000000000001, 1087.6000000000001, 1066.2, 644.0000000000001, 919.8000000000001, 77.59999999999991, 726.1999999999998, 1029.2, 750.6000000000003, 841.6, 657.6000000000001, 1156.4]","[2, 2, 52, 52, 188, 52, 297, 350, 375, 431, 375, 375, 535, 615, 641, 52]","[26, 52, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 696]",341236650.7600001,1266.4,-1266.4,0.0,,,,DWT,inu.32000013025095,5.960464477539063e-08,,0.0,-5.0,60.0,0.0,4.0,,0.0,459.13947368421066,14521.399999999998,459.13947368421054,,0.0,459.13947368421066,,,75.99999999999989,0.0,-14.0,0.0,0.0,,1.1368683772161603e-13,6.32073487307772e-14,1.2314824423975862e-26,0.9866579521897098,0.3031308585714846,0.0506912248497227,0.14460327325460842,0.03793408709692914,7.991519704207532e-09,4.218185000921549e-09,4.218185000921549e-09,4.071819662265089e-09,,3.520590140073153e-13,0.999999995781815,0.0,,,,,,2.562831407092458e-13,0.0,0.3333333333333333,0.0,0.0,1.0,0.7333333373744577,0.23110106806650016,676,0.8419207571650635,0.4173527959193884,674,0,0.1794871807396512,0.23571344215817022,681,0,0.21757391370893114,0.36630483559161686,690,7.135591542869215,0.9925203442946864,680.25,680.1941861707619,0.6397350149146388,486,rbio,585.3037037037037,656.0,237.58239023622792,135,0.9177151624625974,0.8714619330429695,0.09616080636329094,6,366.0
db14,1,reflect,2.2981653066294324e-26,318.4376053950649,42766837.37379086,0.5096685082872928,202.84672471601345,698,smoothed,1.0765155083818093e-13,-7.229133069941439e-10,8.261228599459862,54377.56573377702,0.9747431370982654,6.571710287375676e-05,1.0,689.1000000000003,,,,[],[],16,823.6000000000001,77.59999999999991,1266.4000000000003,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.39999999999986, 1266.4000000000003, 1035.0, 886.2, 747.8000000000004, 1087.6000000000004, 1066.1999999999998, 644.0000000000001, 919.7999999999997, 77.59999999999991, 726.2000000000003, 1029.1999999999998, 750.5999999999998, 841.6, 657.6000000000004, 1156.4000000000008]","[2, 2, 52, 52, 188, 52, 297, 350, 375, 431, 375, 375, 535, 615, 641, 52]","[26, 696, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 696]",341236650.76000005,1266.4000000000003,-1266.4000000000003,0.0,,,,DWT,inu.32000013025095,0.0,,0.0,-5.0,60.0,0.0,4.0,,2.2737367544323206e-13,459.13947368421066,14521.399999999998,459.13947368421054,,0.0,459.13947368421066,,,75.99999999999989,0.0,-14.0,2.2737367544323206e-13,2.2737367544323206e-13,,2.2737367544323206e-13,1.2135517924894755e-13,3.362811993440694e-26,0.9754842902851226,0.4106369475933265,0.3229201698253549,0.11630843387467833,0.03848467225986875,7.991519704207532e-09,4.218185000921549e-09,4.218185000921549e-09,4.071819662265089e-09,,7.041180280146306e-13,0.999999995781815,7.623291914596572e-14,,,,,,0.0,0.0,0.3333333333333333,1.9186941821447165e-13,1.9186941821447165e-13,1.0,0.7333333373746207,0.2311010680665515,660,1.0139863753342695,0.5026483135953315,291,0,0.17948718073969397,0.2357134421582264,660,0,0.2662620734054961,0.4482756381978878,326,203.44102339498787,0.7867494513679373,484.25,419.54167169219636,0.6395749353275746,487,db,428.67836257309943,421.5,250.45064732303067,342,0.6721376110616994,0.9186632268114543,0.2539047042133741,4,366.25
rbio2.6,1,periodic,1.1746414641005728e-26,321.3523647661061,41584464.390254796,0.5126760563380282,242.84113904795618,698,smoothed,7.38485999508832e-14,-7.430721815637754e-10,8.248918462467387,52946.43978201857,0.958503463838519,6.571710287375678e-05,0.9999999999999999,689.1000000000001,,,,[],[],16,823.6000000000001,77.59999999999991,1266.4,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4, 1266.4, 1035.0000000000002, 886.2, 747.8000000000001, 1087.6000000000001, 1066.2, 644.0000000000001, 919.8000000000002, 77.59999999999991, 726.2000000000002, 1029.2000000000003, 750.6000000000004, 841.6, 657.6000000000001, 1156.4]","[2, 2, 52, 52, 188, 52, 297, 350, 375, 431, 375, 375, 535, 615, 641, 52]","[26, 52, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 696]",341236650.7600001,1266.4,-1266.4,0.0,,,,DWT,inu.32000013025095,5.960464477539063e-08,,0.0,-5.0,60.0,0.0,4.0,,0.0,459.13947368421066,14521.399999999998,459.1394736842106,,0.0,459.13947368421066,,,75.99999999999989,0.0,-14.0,0.0,0.0,,1.1368683772161603e-13,5.857792501359047e-14,1.2263536089715889e-26,0.9866962670094689,0.36025745687470556,0.1256578952261662,0.16748181930475098,0.03141098818096047,7.991519704207532e-09,4.218185000921549e-09,4.218185000921549e-09,4.071848525475358e-09,,3.520590140073153e-13,0.999999995781815,0.0,,,,,,2.562831407092458e-13,0.0,0.3333333333333333,0.0,0.0,1.0,0.7333333373744664,0.23110106806650288,670,0.9145325592504192,0.4533475595110491,474,0,0.17948718073965342,0.23571344215817314,676,0,0.23878634665658724,0.402017833675497,495,109.19516167547596,0.8855396628139665,578.75,563.2427302145436,0.6394417391637967,488,rbio,585.3037037037037,656.0,237.58239023622792,135,0.9177151624625974,0.8714619330429695,0.09616080636329094,6,367.5
rbio2.4,1,constant,1.1773386224821057e-26,321.3424041246699,41135120.66298174,0.5113314447592068,200.77665296077203,698,smoothed,7.634135285087254e-14,-7.451850470019394e-10,8.234959681999468,54266.17304129228,0.961782635897806,6.571710287375679e-05,0.9999999999999998,689.1000000000001,,,,[],[],16,823.6000000000001,77.59999999999991,1266.4,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4, 1266.4, 1035.0000000000002, 886.2, 747.8000000000001, 1087.6000000000001, 1066.2, 644.0000000000001, 919.8000000000001, 77.59999999999991, 726.1999999999998, 1029.2, 750.6000000000003, 841.6, 657.6000000000001, 1156.4]","[2, 2, 52, 52, 188, 52, 297, 350, 375, 431, 375, 375, 535, 615, 641, 52]","[26, 52, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 696]",341236650.7600001,1266.4,-1266.4,0.0,,,,DWT,inu.32000013025095,5.960464477539063e-08,,0.0,-5.0,60.0,0.0,4.0,,0.0,459.13947368421066,14521.399999999998,459.13947368421054,,0.0,459.13947368421066,,,75.99999999999989,0.0,-14.0,0.0,0.0,,1.1368683772161603e-13,6.32073487307772e-14,1.2314824423975862e-26,0.9866579521897098,0.3031308585714846,0.0506912248497227,0.14460327325460842,0.03793408709692914,7.991519704207532e-09,4.218185000921549e-09,4.218185000921549e-09,4.071819662265089e-09,,3.520590140073153e-13,0.999999995781815,0.0,,,,,,2.562831407092458e-13,0.0,0.3333333333333333,0.0,0.0,1.0,0.7333333373744577,0.23110106806650016,679,0.8419207571650635,0.4173527959193884,676,0,0.1794871807396512,0.23571344215817022,686,0,0.21757391370893114,0.36630483559161686,689,6.027713773341708,0.9936816417470212,682.5,682.4600725522906,0.6391364183577873,489,rbio,585.3037037037037,656.0,237.58239023622792,135,0.9177151624625974,0.8714619330429695,0.09616080636329094,6,368.25
rbio2.4,1,periodic,1.1773683460377036e-26,321.34229448235465,41216646.773107395,0.509915014164306,235.05791096161272,698,smoothed,7.636298470350134e-14,-7.451850470019394e-10,8.243475671702155,52859.90500186251,0.9550497707224036,6.571710287375679e-05,0.9999999999999998,689.1000000000001,,,,[],[],16,823.6000000000001,77.59999999999991,1266.4,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4, 1266.4, 1035.0000000000002, 886.2, 747.8000000000001, 1087.6000000000001, 1066.2, 644.0000000000001, 919.8000000000001, 77.59999999999991, 726.1999999999998, 1029.2, 750.6000000000003, 841.6, 657.6000000000001, 1156.4]","[2, 2, 52, 52, 188, 52, 297, 350, 375, 431, 375, 375, 535, 615, 641, 52]","[26, 52, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 696]",341236650.7600001,1266.4,-1266.4,0.0,,,,DWT,inu.32000013025095,5.960464477539063e-08,,0.0,-5.0,60.0,0.0,4.0,,0.0,459.13947368421066,14521.399999999998,459.13947368421054,,0.0,459.13947368421066,,,75.99999999999989,0.0,-14.0,0.0,0.0,,1.1368683772161603e-13,6.324752239243731e-14,1.2315389637967492e-26,0.9866575304371978,0.337982722888562,0.06429270775447804,0.120502727712174,0.03098326922588905,7.991519704207532e-09,4.218185000921549e-09,4.218185000921549e-09,4.071819662265089e-09,,3.520590140073153e-13,0.999999995781815,0.0,,,,,,2.562831407092458e-13,0.0,0.3333333333333333,0.0,0.0,1.0,0.7333333373744577,0.23110106806650016,681,0.853726632359083,0.42320514601120746,637,0,0.1794871807396512,0.23571344215817022,682,0,0.22005985114548063,0.37049013008976384,670,21.047565179849187,0.9779375627045606,667.5,666.9889927461913,0.6391260140566828,490,rbio,585.3037037037037,656.0,237.58239023622792,135,0.9177151624625974,0.8714619330429695,0.09616080636329094,6,369.0
rbio2.4,1,reflect,1.1773683460377036e-26,321.34229448235465,41312334.12577311,0.5113314447592068,252.52615137259147,698,smoothed,7.636298470350134e-14,-7.451850470019394e-10,8.248301536073205,51661.8100970068,0.9537432998873125,6.571710287375679e-05,0.9999999999999998,689.1000000000001,,,,[],[],16,823.6000000000001,77.59999999999991,1266.4,"[11, 48, 102, 156, 210, 257, 315, 355, 399, 436, 477, 523, 582, 621, 658, 692]","[285.4, 1266.4, 1035.0000000000002, 886.2, 747.8000000000001, 1087.6000000000001, 1066.2, 644.0000000000001, 919.8000000000001, 77.59999999999991, 726.1999999999998, 1029.2, 750.6000000000003, 841.6, 657.6000000000001, 1156.4]","[2, 2, 52, 52, 188, 52, 297, 350, 375, 431, 375, 375, 535, 615, 641, 52]","[26, 52, 134, 188, 215, 297, 615, 375, 405, 438, 509, 615, 615, 641, 670, 696]",341236650.7600001,1266.4,-1266.4,0.0,,,,DWT,inu.32000013025095,5.960464477539063e-08,,0.0,-5.0,60.0,0.0,4.0,,0.0,459.13947368421066,14521.399999999998,459.13947368421054,,0.0,459.13947368421066,,,75.99999999999989,0.0,-14.0,0.0,0.0,,1.1368683772161603e-13,6.324752239243731e-14,1.2315389637967492e-26,0.9866575304371978,0.3577326728232567,0.08025679446826917,0.14460327325460842,0.025061397120162997,7.991519704207532e-09,4.218185000921549e-09,4.218185000921549e-09,4.071819662265089e-09,,3.520590140073153e-13,0.999999995781815,0.0,,,,,,2.562831407092458e-13,0.0,0.3333333333333333,0.0,0.0,1.0,0.7333333373744577,0.23110106806650016,678,0.8788551200580091,0.4356617157169912,582,0,0.1794871807396512,0.23571344215817022,687,0,0.22775880972907983,0.3834520045632119,594,54.90218574883882,0.9424505390473388,635.25,631.6874907652657,0.6382850179513424,491,rbio,585.3037037037037,656.0,237.58239023622792,135,0.9177151624625974,0.8714619330429695,0.09616080636329094,6,369.75
