signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
raw,rbio2.4,8350261.916478522,0.65625,272.0755176745015,1.5860608619355916,160,5,True,False,504.0182857201336,,9.241714038746277,608144.7719565385,0.48159306148372294,1.5081921042224213e-06,0.6170377674529378,21,1296.0012362273465,74.25049059325102,3682.8541247689564,"[1, 6, 11, 17, 33, 40, 46, 53, 60, 65, 71, 76, 85, 93, 115, 122, 128, 135, 140, 146, 152]","[385.1206994285496, 312.5373237992282, 465.38191602099874, 2042.7412017120344, 677.2796424829678, 2248.8334933083547, 1245.6281512881626, 2945.4785280950164, 769.6694021987603, 1594.5387042458963, 74.25049059325102, 2066.3304777374615, 631.884975442453, 3682.8541247689564, 2386.8943240600393, 200.7209913263863, 151.27770895828394, 1032.8635633885456, 2108.837616848778, 1676.3435014722565, 516.5591235978952]","[0, 4, 4, 4, 24, 24, 44, 24, 58, 58, 70, 70, 70, 24, 111, 120, 125, 111, 111, 142, 150]","[4, 7, 12, 24, 34, 48, 48, 70, 62, 70, 72, 78, 86, 111, 125, 125, 129, 138, 142, 159, 159]",0.05,30,161671683.3120998,2491.0932199409244,-2491.0932199409244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,1624.0932199409244,0.0,17.5,,0.0,42.250490593251016,,,833.5229753577812,,,,,,,,,,,0.0,,,,0.0,13.0,833.5229753577812,16579.025960774274,834.7224538341445,125736961.31209981,,,,,,2819.8541247689564,1624.0932199409244,0.0,14.5,,,,,,2.0,,0.30661999193802003,0.886789572056015,0.751029990807054,0.020225130135251693,0.5522388059701495,0.8477059420517872,0.010858802338741109,,0.15442679531192738,0.21723621168604484,0.21723621168604484,0.2158677193216925,0.16349267134941783,0.24661517861660742,0.4,0.17622571388741054,0.6404494382022472,0.0,0.5242718446601942,0.0,0.2486946010890506,0.2486946010890506,0.0,0.4532374100719424,1.0011943140646837,0.33397087403629155,34,1.5740087214304392,0.9356856136034538,22,0,0,0.24415302481072687,0.4537137292544729,28,0,0,0.4822097478995742,0.9073839621224299,25,5.123475382979799,0.9516653265756623,27.25,26.56384759778804,0.8472949274387745,24,rbio,49.733333333333334,27.0,38.33213248636685,15,0.7153166792833712,0.903043230683868,0.22836535529647978,4,19.0
raw,coif2,9762291.014375634,0.67125,282.0678361793422,0.7317607301833902,160,5,True,False,581.1588250422717,,9.22041278338474,636924.9507727083,0.47561628466736333,2.512750877063734e-06,0.6265847572891532,19,1369.7178885785786,13.037042021063371,3971.6609306053015,"[5, 10, 16, 32, 40, 45, 52, 64, 70, 75, 84, 92, 109, 114, 125, 130, 139, 145, 151]","[120.19667296201365, 342.36294094446464, 2325.6656953831634, 420.73252064319627, 1822.8938314529694, 1070.123247428747, 3564.8721969815665, 1812.934645349541, 13.037042021063371, 1941.0303112798345, 346.40758032105987, 3971.6609306053015, 53.184037781160896, 2892.528664661595, 37.40120043780567, 1064.6383359376857, 2232.0171208811853, 1500.6655216505726, 492.2873862700692]","[1, 1, 1, 24, 24, 43, 24, 57, 69, 69, 69, 24, 108, 110, 124, 124, 110, 142, 149]","[6, 11, 24, 33, 47, 47, 69, 69, 71, 77, 85, 110, 110, 124, 126, 132, 159, 159, 159]",0.05,30,184478106.34890327,2489.039682791923,-2489.039682791923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,1622.039682791923,0.0,0.0,,0.0,18.96295797893663,,,907.2396277090133,,,,,,,,,,,0.0,,,,0.0,-9.0,907.2396277090133,15387.639882992993,937.0207814065882,148543384.34890327,,,,,,3108.6609306053015,1622.039682791923,0.0,4.5,,,,,,4.0,,0.40559631229920834,0.7865441266367565,0.7149100246656553,0.044505792362884086,0.73134328358209,0.8535672567304011,0.03957389550292118,,0.06774165142500527,0.24770612138148268,0.24770612138148268,0.25825229748688017,0.14451988299855462,0.2912175409192165,0.8,0.23787795902681952,0.4157303370786517,0.0,0.0970873786407767,0.0,0.24801777665500174,0.24801777665500174,0.0,0.20143884892086328,1.0940062009928666,0.3649303656783507,29,1.623107052512251,0.9648726196344245,9,0,0,0.21908210578560852,0.40712401292578293,36,0,0,0.5108629559685596,0.9613012907919635,13,12.84198842339716,0.8788491658170079,21.75,15.981159846923758,0.8368302432858624,25,coif,44.0,45.0,15.512092057488571,17,0.6328538985616957,0.3654398755728538,0.44737030833495683,1,19.0
raw,rbio2.8,8612828.070573926,0.64875,266.36052217845923,1.7336060930617392,160,5,True,False,515.6193242605347,,9.244860025541833,609384.9417076278,0.48403290756432177,1.4614173935744418e-06,0.6801575919234384,21,1303.8847986415778,30.24475991607858,3547.1612717280127,"[1, 6, 11, 17, 33, 40, 46, 53, 60, 65, 71, 76, 85, 93, 115, 122, 128, 135, 140, 146, 152]","[442.8403670927888, 312.71754244425625, 483.96332097255595, 2029.2568098142215, 678.6348994674964, 2973.7946288759413, 1191.3913214397776, 2291.114698093791, 762.4727249067458, 1639.4456576716866, 30.24475991607858, 2027.3699497707748, 642.5246935016066, 3547.1612717280127, 2336.315541612813, 261.4045224187597, 181.26432296602752, 1019.6638591317006, 2150.446703021271, 1906.7944429870133, 472.7587336398118]","[0, 4, 4, 4, 24, 24, 44, 48, 56, 56, 70, 70, 70, 24, 111, 120, 125, 111, 111, 142, 150]","[4, 7, 12, 24, 34, 70, 48, 70, 62, 70, 72, 78, 86, 111, 125, 125, 129, 138, 159, 159, 159]",0.05,30,163370109.96854126,2421.19849869669,-2421.19849869669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,1554.19849869669,0.0,17.5,,0.0,1.7552400839214215,,,841.4065377720126,,,,,,,,,,,0.0,,,,0.0,13.0,841.4065377720126,16744.580771473135,841.6068297882864,127435387.96854126,,,,,,2684.1612717280127,1554.19849869669,0.0,14.5,,,,,,2.0,,0.32150487759201113,0.9041028520895693,0.7563645560525339,0.024740107984853703,0.4626865671641799,0.8864579633723784,0.01209616747706747,,0.0036879138994561633,0.22049478932323138,0.22049478932323138,0.2187200765172706,0.16612912685484582,0.22565922581043843,0.4,0.18081704398793785,0.6404494382022472,0.0,0.5242718446601942,0.0,0.225658029692164,0.225658029692164,0.0,0.4532374100719424,0.9427047912230662,0.3144603786299836,37,1.573961785755489,0.9356577122105214,23,0,0,0.23157985737719522,0.43034879781759683,32,0,0,0.48113615596179915,0.905363762177397,26,6.244997998398398,0.9410849245434113,29.5,28.527246721327987,0.8313915188754792,26,rbio,49.733333333333334,27.0,38.33213248636685,15,0.7153166792833712,0.903043230683868,0.22836535529647978,4,20.5
raw,rbio6.8,9938657.65701682,0.63375,264.9644789210824,0.9111078385713601,160,5,True,False,586.6788846659042,,9.234993949703545,633014.1674192204,0.47685974638645123,1.6188202206660855e-06,0.6803209023807116,19,1484.6554886534939,11.968162483911016,3970.6796816433393,"[1, 6, 11, 17, 33, 40, 46, 53, 60, 65, 76, 85, 93, 115, 126, 135, 140, 146, 152]","[348.7926722994765, 172.3577948687162, 178.61292014749768, 2301.7767664931894, 675.8675620419701, 3176.327618971358, 1141.1478096700528, 2417.274178056426, 815.9797425260388, 1738.9921322744494, 2197.277645964683, 705.8863021587317, 3970.6796816433393, 2460.633018851184, 11.968162483911016, 1257.6078999002048, 2327.8080554970948, 1820.4412653055665, 489.02305526249404]","[0, 2, 2, 2, 24, 24, 43, 48, 56, 56, 70, 70, 24, 111, 125, 111, 111, 142, 150]","[2, 7, 12, 24, 34, 70, 48, 70, 62, 70, 78, 86, 111, 125, 127, 138, 142, 159, 159]",0.05,30,184194383.52679184,2579.0150918104455,-2579.0150918104455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,1712.0150918104455,0.0,22.5,,0.0,20.031837516088984,,,1022.1772277839286,,,,,,,,,,,0.0,,,,0.0,13.5,1022.1772277839286,17571.454284416384,1028.224720786675,148259661.52679184,,,,,,3107.6796816433393,1712.0150918104455,0.0,18.0,,,,,,4.0,,0.4126789071905914,0.8075891084842169,0.7396349164524719,0.047538519439521275,0.28358208955223946,0.8865582268058593,0.03567195628782378,,0.07172043174537655,0.295214224139685,0.295214224139685,0.29604021239576117,0.17929706330011888,0.29106600009391026,0.8,0.23711097557868166,0.7191011235955056,0.0,0.5339805825242718,0.0,0.27767273338022425,0.27767273338022425,0.0,0.525179856115108,1.3026069823995967,0.43451384643966684,11,1.4842687642520733,0.8823387764773688,34,0,0,0.2999543850242845,0.5574103484529955,19,0,0,0.4590362463161035,0.8637779094147621,34,11.445523142259598,0.8920233665824566,24.5,19.7663421418637,0.8304456455553793,27,rbio,49.733333333333334,27.0,38.33213248636685,15,0.7153166792833712,0.903043230683868,0.22836535529647978,4,21.25
raw,rbio2.6,8437828.877625212,0.655,266.9480697780424,1.7107158303525807,160,5,True,False,510.82555531917717,,9.242330960570834,608519.0443556465,0.48310259611838535,1.4794349892389918e-06,0.6603002696579998,21,1299.154152994386,45.1332791512134,3582.2592864796616,"[1, 6, 11, 17, 33, 40, 46, 53, 60, 65, 71, 76, 85, 93, 115, 122, 128, 135, 140, 146, 152]","[420.30439109586337, 311.9904840096924, 475.7553533474263, 2040.28824909897, 680.1249688972948, 2922.9667222507546, 1212.983011822837, 2313.6236154576773, 765.727475180203, 1593.2579026400758, 45.1332791512134, 2047.926387884031, 638.9858115896527, 3582.2592864796616, 2358.61455027397, 232.76488895470482, 169.07260234373462, 1027.0752064823077, 2129.38678761461, 1822.0846661907262, 491.9115721167001]","[0, 4, 4, 4, 24, 24, 44, 48, 56, 56, 70, 70, 70, 24, 111, 120, 125, 111, 111, 142, 150]","[4, 7, 12, 24, 34, 70, 48, 70, 62, 70, 72, 78, 86, 111, 125, 125, 129, 138, 142, 159, 159]",0.05,30,162267521.78424263,2435.9190941076213,-2435.9190941076213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,1568.9190941076213,0.0,17.5,,0.0,13.1332791512134,,,836.6758921248208,,,,,,,,,,,0.0,,,,0.0,13.0,836.6758921248208,16645.237212882108,837.0792489209772,126332799.78424263,,,,,,2719.2592864796616,1568.9190941076213,0.0,10.0,,,,,,2.0,,0.31535416080098727,0.9014168586128539,0.7520760885621717,0.02173089500161984,0.5373134328358214,0.8742666846060732,0.011232228330212958,,0.04604134695886766,0.21853943268299406,0.21853943268299406,0.2168441943819172,0.1645470835975675,0.2310796464460326,0.4,0.177836434669392,0.5393258426966292,0.0,0.5242718446601942,0.0,0.2305097844620791,0.2305097844620791,0.0,0.4532374100719424,0.9459320689034305,0.3155369096615007,36,1.5914847934987473,0.9460744437248985,17,0,0,0.228205139860793,0.42407750271185635,33,0,0,0.4876271926785344,0.917578078955456,23,8.80814017448254,0.9169043379765798,27.25,24.940361615592156,0.8299144331392333,28,rbio,49.733333333333334,27.0,38.33213248636685,15,0.7153166792833712,0.903043230683868,0.22836535529647978,4,22.0
raw,db18,10239984.676086864,0.69125,292.878076927027,0.6497993923642924,160,5,True,False,442.51619770433365,,9.234855567404423,637422.714205126,0.47385967345141833,1.7971014856657926e-06,0.13468779977153808,21,1256.6080630598012,96.57432051159321,3793.8077356079375,"[4, 14, 22, 27, 33, 40, 52, 58, 66, 78, 87, 100, 105, 116, 121, 126, 133, 139, 146, 153, 158]","[736.1640432298169, 449.39227133549633, 466.62708708807634, 3793.8077356079375, 96.57432051159321, 1779.2856458374845, 1532.7260313788724, 585.4504585624074, 1592.1354606244206, 3470.3933453860145, 581.542639782007, 2143.6909092013275, 703.299782308, 1493.954903119179, 1171.7914610013281, 2641.10443098543, 1316.5108055596713, 871.9812171540243, 244.3596889710018, 204.15353808613466, 513.8235485255977]","[0, 11, 11, 11, 32, 37, 45, 55, 55, 55, 85, 98, 102, 110, 110, 110, 129, 137, 145, 149, 149]","[11, 17, 25, 110, 37, 55, 55, 59, 69, 110, 98, 110, 110, 119, 123, 149, 149, 149, 149, 154, 159]",0.05,30,149602459.08414036,2917.2575225730316,-2917.2575225730316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,2050.2575225730316,0.0,13.0,,0.0,64.57432051159321,,,794.129802190236,,,,,,,,,,,0.0,,,,0.0,-0.5,794.129802190236,15751.769324255823,794.2450894207699,113667737.08414036,,,,,,2930.8077356079375,2050.2575225730316,0.0,-8.0,,,,,,2.0,,0.22770881994175596,0.7769266040455076,0.7394002653075503,0.05272001292361108,0.9701492537313439,0.5515701972460982,0.04007053325583075,,0.23752466749221907,0.20095350770061646,0.20095350770061646,0.19909700511148673,0.15031863367244494,0.2637504851586119,0.4,0.14359916962205685,0.1348314606741573,0.0,0.2621359223300971,0.0,0.38915391203020033,0.38915391203020033,0.0,0.3884892086330935,0.9634488954671627,0.3213800410053867,35,1.5552447412187214,0.924531173288734,24,0,0,0.2099975870097375,0.39024209677717897,38,0,0,0.4797922409216712,0.9028348897122945,27,6.582805886043833,0.9378980576788317,31.0,29.942154359268333,0.8227226137450763,29,db,58.31578947368421,60.5,20.63204705248858,38,0.8387585162755489,0.486057759310087,0.2670517108140897,3,22.5
raw,db16,10227097.018850524,0.68375,294.4931460638797,-0.19629819357702608,160,5,True,False,470.6738497951655,,9.233782214060838,637427.1878662996,0.47397867578339153,1.8557232871170281e-06,0.05087227942760583,21,1198.207572600303,29.806545190656152,4163.287004989763,"[1, 6, 22, 30, 35, 42, 49, 55, 64, 70, 77, 86, 103, 108, 115, 124, 129, 136, 145, 150, 158]","[98.93115291799643, 1182.9507387971921, 173.31626611630085, 492.6216442894895, 233.03823872129578, 3478.224937562164, 29.806545190656152, 1114.9871092735827, 1700.7604270938862, 1021.4376905374543, 636.8512628716333, 4163.287004989763, 912.6784371708144, 1764.5782695584899, 472.6577262515299, 2120.847001130861, 940.3730456407577, 310.7105299563093, 3167.6195473883176, 369.8823989639693, 776.7990501839046]","[0, 2, 14, 14, 34, 14, 48, 51, 59, 67, 75, 14, 100, 100, 114, 114, 127, 131, 114, 149, 154]","[2, 14, 23, 37, 37, 59, 51, 59, 67, 79, 79, 114, 106, 114, 117, 131, 131, 139, 154, 154, 159]",0.05,30,166913569.09180802,3192.5726073540964,-3192.5726073540964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,2325.5726073540964,0.0,-8.0,,0.0,2.193454809343848,,,735.7293117307377,,,,,,,,,,,0.0,,,,0.0,-3.5,735.7293117307377,14525.359024606361,740.4981414339568,130978847.09180802,,,,,,3300.287004989763,2325.5726073540964,0.0,4.0,,,,,,2.0,,0.2638369157322562,0.6776436632868739,0.7375802088944403,0.052498402156009275,0.880597014925373,0.5001121829279107,0.0400749967999319,,0.005319117477599999,0.17681435306304902,0.17681435306304902,0.1768283935696789,0.1307880856154282,0.3208116343533085,0.4,0.19039602137323752,0.4044943820224719,0.0,0.20388349514563106,0.0,0.4798948935277415,0.4798948935277415,0.0,0.08633093525179855,0.9117926680012669,0.3041489449096011,40,1.4490902560783125,0.8614265518130062,39,0,0,0.20201690987442097,0.37541146837170497,43,0,0,0.4503347692461137,0.8474041617365439,36,2.886751345948129,0.9727664967363384,39.5,39.341185670299595,0.8000624936511881,30,db,58.31578947368421,60.5,20.63204705248858,38,0.8387585162755489,0.486057759310087,0.2670517108140897,3,23.25
raw,db29,10172230.96062222,0.6725,303.8190065641197,-0.017991604969654625,160,5,True,False,479.8835165341172,,9.241325921886816,637440.2835678888,0.4735212538704828,1.92603058420775e-06,-0.0017847889706810766,21,1257.6861749796885,50.41711728192209,3519.823107396072,"[9, 17, 24, 29, 41, 52, 57, 65, 71, 81, 86, 91, 96, 107, 112, 124, 129, 134, 139, 146, 155]","[513.0932551810968, 2734.5094979226237, 50.41711728192209, 1138.946557464608, 2029.4490301137853, 3519.823107396072, 709.7909492254913, 1566.5171740484457, 71.18415064947862, 706.4866685002216, 1035.3492735866869, 809.6907636137308, 2189.6942860630215, 1293.8188868937564, 3115.1737449879547, 590.7168665521042, 957.0439061632903, 935.7688287233123, 359.9329213711417, 1522.0639839738983, 561.9387048608127]","[2, 2, 23, 26, 26, 45, 55, 59, 70, 78, 78, 78, 78, 78, 78, 120, 126, 132, 138, 132, 153]","[11, 45, 26, 34, 45, 78, 59, 78, 78, 83, 89, 92, 101, 110, 132, 132, 132, 138, 140, 158, 158]",0.05,30,158336347.9796582,2609.3874805260166,-2609.3874805260166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,1742.3874805260166,0.0,5.5,,0.0,18.41711728192209,,,795.2079141101233,,,,,,,,,,,0.0,,,,0.0,16.0,795.2079141101233,15774.409674573457,795.207914110123,122401625.97965819,,,,,,2656.823107396072,1742.3874805260166,0.0,-5.0,,,,,,2.0,,0.27565351610327105,0.6985665482681431,0.7503718714809989,0.051554948349294485,0.7462686567164181,0.4677837052369769,0.040088062885920595,,0.06570982262872657,0.20139913256003117,0.20139913256003117,0.19949592579057956,0.15067918058731727,0.22143721065850866,0.4,0.16720935427652417,0.20224719101123595,0.0,0.5825242718446602,0.0,0.2876831560371136,0.2876831560371136,0.0,0.2805755395683453,0.8797295934370897,0.29345358549129213,44,1.4044555636427403,0.8348930015149969,46,0,0,0.2030026920975117,0.3772433642862364,42,0,0,0.4328981870058605,0.8145933876948511,44,1.632993161855452,0.9845944041334391,44.0,43.95449844881075,0.7847500322553989,31,db,58.31578947368421,60.5,20.63204705248858,38,0.8387585162755489,0.486057759310087,0.2670517108140897,3,24.0
raw,coif6,10193171.949535316,0.645,267.4850625716367,0.7078474213600633,160,5,True,False,486.2749327004819,,9.2350828266871,637439.1261823021,0.47421042695372967,2.0083762836947743e-06,0.3437006717432593,21,1223.7020633500952,95.06930405999236,3324.455732355141,"[1, 6, 12, 26, 36, 41, 46, 55, 60, 70, 80, 88, 105, 110, 119, 124, 130, 135, 144, 151, 156]","[379.5549540212156, 227.19537948197805, 1986.6242246108773, 622.840856986271, 2958.3354224507602, 1072.886831688505, 1524.1432236180378, 1411.4661793888513, 95.06930405999236, 2049.8518871730175, 1215.859421954092, 3324.455732355141, 151.88575688953233, 1400.8962295188535, 856.4281261312939, 263.76288945170074, 767.6577001312983, 2535.2509537257247, 1996.1985329247918, 570.8417129839177, 286.5380108061484]","[0, 2, 2, 19, 19, 39, 43, 53, 59, 53, 73, 73, 104, 106, 115, 120, 106, 106, 137, 147, 155]","[2, 7, 19, 29, 73, 73, 73, 65, 65, 73, 82, 106, 106, 120, 120, 125, 133, 159, 159, 159, 159]",0.05,30,162512970.75824928,2531.291515519971,-2531.291515519971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,1664.2915155199712,0.0,4.0,,0.0,63.06930405999236,,,761.2238024805299,,,,,,,,,,,0.0,,,,0.0,-0.5,761.2238024805299,15060.743330351997,762.5875478197974,126578248.75824928,,,,,,2461.455732355141,1664.2915155199712,0.0,13.0,,,,,,2.0,,0.2838541180124963,0.7837380866920759,0.739785622764482,0.051915040842621094,0.41791044776119446,0.6798923422912188,0.040086908117732405,,0.23192241800448193,0.18735220042996573,0.18735220042996573,0.18598054877886588,0.13931406498409982,0.19126532319743866,0.4,0.17849995302517513,0.6067415730337078,0.0,0.2621359223300971,0.0,0.2619435402028359,0.2619435402028359,0.0,0.2589928057553957,0.8957856076649346,0.2988094300360366,42,1.4064052984906044,0.8360520413745918,44,0,0,0.20959025564842906,0.3894851459627263,39,0,0,0.4281689380688316,0.8056942630773242,48,3.774917217635375,0.9643875734185342,43.25,43.00559409263818,0.7781843527470029,32,coif,44.0,45.0,15.512092057488571,17,0.6328538985616957,0.3654398755728538,0.44737030833495683,1,24.25
raw,db28,10184115.488251355,0.67375,303.2864820548256,0.5275248859290111,160,5,True,False,408.27504650729315,,9.240688217286674,637437.1081512521,0.4735386974898543,1.8802803871317694e-06,0.03339356950095044,21,1289.341620415248,19.830688218201544,3505.492332433688,"[6, 14, 19, 25, 32, 42, 53, 58, 66, 72, 79, 87, 95, 100, 108, 113, 125, 134, 142, 150, 155]","[428.9601622415671, 418.5773060355698, 3043.5793728973103, 19.830688218201544, 1629.214588469757, 856.8125680421739, 2052.7442967549646, 345.8621661079636, 931.0377642850322, 3505.492332433688, 308.4203883666776, 646.9816403283664, 2282.980534833046, 358.7183107650381, 1448.1775598127156, 3044.129220747908, 917.3823285179832, 1302.182640379278, 232.62485573263325, 1900.3305066611465, 1402.1347970891861]","[3, 3, 3, 24, 27, 37, 46, 57, 46, 3, 77, 85, 90, 99, 102, 102, 121, 127, 141, 144, 152]","[9, 16, 46, 27, 46, 46, 63, 63, 68, 102, 85, 90, 102, 102, 111, 144, 127, 144, 144, 157, 157]",0.05,30,146256637.80250937,2673.0503994889245,-2673.0503994889245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015067403983,,,1806.0503994889245,0.0,-5.0,,0.0,12.169311781798456,,,826.8633595456827,,,,,,,,,,,0.0,,,,0.0,1.0,826.8633595456827,16439.174028720205,828.0554679141356,110321915.80250937,,,,,,2642.492332433688,1806.0503994889245,0.0,-3.5,,,,,,2.0,,0.1837751998219708,0.7625786461025722,0.7492905329319619,0.05175930971941621,0.761194029850746,0.48938123832506675,0.040084894650408986,,0.04245309003599088,0.21448353795590686,0.21448353795590686,0.21310543187713274,0.16126553343266245,0.21922401344835837,0.4,0.13455446350944597,0.23595505617977527,0.0,0.2912621359223301,0.0,0.30866579037509956,0.30866579037509956,0.0,0.1294964028776978,0.8249670004785046,0.27518629134274514,52,1.4294687340643124,0.8497623369865354,40,0,0,0.1796009239965879,0.3337554595820059,49,0,0,0.4340091216288776,0.8166838561357799,43,5.477225575051661,0.9483280606127202,46.0,45.50897706150507,0.7571828982308884,33,db,58.31578947368421,60.5,20.63204705248858,38,0.8387585162755489,0.486057759310087,0.2670517108140897,3,25.5
