wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
sym16,1,periodic,4.0900818161280356e-20,255.36095543339795,387129.35467134754,0.6078431372549019,33.67808323840065,71,smoothed,8.921907031633444e-11,,3.8683058503705072,14680.490505669051,0.5704544587454822,1.7208017008236916e-05,0.9999999999999996,20,61.513333333217496,1.9999999999733689,544.6666666657295,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666657295, 33.73333333322371, 11.333333333296077, 10.46666666661627, 41.266666666578686, 10.066666666682691, 52.733333333192334, 1.9999999999733689, 41.13333333323784, 52.86666666652194, 66.39999999982432, 10.533333333330214, 5.7333333333398855, 134.9333333331116, 16.866666666669225, 96.3333333331181, 34.599999999909336, 2.933333333347387, 19.466666666638048, 42.200000000009325]","[1, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644419341,640.8666666655558,-640.8666666655558,DWT,mdp.39015056038089,62.02000000011581,285.2666666676038,1.1108340913779102e-09,0.0,-14.5,0.0,-14.5,62.02000000011581,128.6000000023164,78.46787878793239,1.1108340913779102e-09,0.0,-14.5,26936165.226669174,0.0,9.0,1.5999999999733916,0.0,0.09850143516631982,0.6376022779384062,0.49006461449716154,0.26412918108419836,0.4835283124715368,,0.9996087636932707,0.49980438184663534,0.9996087636932707,6,0.9219973047398697,0.522624709861485,452,0,0,0.9996087636932707,0.9996087636932707,4,0,0,0.3947651642315245,0.5434524052545934,382,239.58018838515565,0.630277487059945,211.0,9.48998772511588,0.6523301015546639,284,sym,476.90849673202615,536.0,193.69103039706815,153,1.0,1.0,0.0,6,214.5
bior3.9,1,symmetric,2.6199487278804106e-28,337.2953474655661,569259.2651164772,0.6,26.305012191776576,71,smoothed,6.686357258165028e-15,,3.4475451330530436,21803.653822075736,0.7915539765887123,1.7208017008184546e-05,1.0,20,61.51333333333331,1.9999999999998934,544.6666666666666,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666666, 33.733333333333235, 11.333333333333256, 10.466666666666695, 41.266666666666765, 10.06666666666661, 52.73333333333335, 1.9999999999998934, 41.13333333333326, 52.8666666666666, 66.39999999999998, 10.533333333333307, 5.733333333333299, 134.93333333333325, 16.86666666666668, 96.33333333333337, 34.600000000000136, 2.933333333333284, 19.46666666666658, 42.20000000000002]","[5, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444446,640.8666666666668,-640.8666666666668,DWT,mdp.39015056038089,62.019999999999996,285.26666666666665,1.1368683772161603e-13,0.0,-14.5,0.0,-14.5,62.019999999999996,128.60000000000014,78.46787878787876,1.1368683772161603e-13,0.0,-14.5,26936165.226666667,0.0,9.0,1.5999999999999162,0.0,0.896442955843436,0.4588979670429767,0.9600167589946537,0.22352941176470598,0.9484233772738513,,0.7363067292644757,0.36815336463223786,0.7363067292644757,313,1.7161042521402996,0.972756083186087,14,0,0,0.7363067292644757,0.7363067292644757,502,0,0,0.6974620941839248,0.9601593225583078,16,239.38723859053138,0.6305752490886861,211.25,28.753088225082408,0.6522860813344665,285,bior,260.962962962963,240.0,156.7999203951694,135,0.547197134777822,0.8095363015712619,0.37410111518414607,2,214.25
bior3.9,1,reflect,2.6369515969511295e-28,337.2672538076788,565043.5928272548,0.6,27.774067827075495,71,smoothed,6.7489050342002484e-15,,3.474531366989955,21792.301198041292,0.7912179969718969,1.7208017008184546e-05,1.0,20,61.51333333333331,1.9999999999998934,544.6666666666666,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666666, 33.733333333333235, 11.333333333333256, 10.466666666666695, 41.266666666666765, 10.06666666666661, 52.73333333333335, 1.9999999999998934, 41.13333333333326, 52.8666666666666, 66.39999999999998, 10.533333333333307, 5.733333333333299, 134.93333333333325, 16.86666666666668, 96.33333333333337, 34.600000000000136, 2.933333333333284, 19.46666666666658, 42.20000000000002]","[5, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444446,640.8666666666668,-640.8666666666668,DWT,mdp.39015056038089,62.019999999999996,285.26666666666665,1.1368683772161603e-13,0.0,-14.5,0.0,-14.5,62.019999999999996,128.60000000000014,78.46787878787876,1.1368683772161603e-13,0.0,-14.5,26936165.226666667,0.0,9.0,1.5999999999999162,0.0,0.8961693577176674,0.4703594845774665,0.9491390057031889,0.22352941176470598,0.9476824453800095,,0.7363067292644757,0.36815336463223786,0.7363067292644757,309,1.7159356026288144,0.9726604859413281,15,0,0,0.7363067292644757,0.7363067292644757,506,0,0,0.6973759410286077,0.9600407200479558,17,239.91578383535614,0.6297595928466726,211.75,30.603799197605596,0.6514924507443239,286,bior,260.962962962963,240.0,156.7999203951694,135,0.547197134777822,0.8095363015712619,0.37410111518414607,2,215.0
bior3.9,1,antisymmetric,2.592192768037379e-28,337.34160244217117,569428.2081780635,0.6,24.9521727585327,71,smoothed,6.4830769860505625e-15,,3.445459450310884,21783.108860167118,0.7919918349185752,1.7208017008184546e-05,1.0,20,61.51333333333331,1.9999999999998934,544.6666666666666,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666666, 33.733333333333235, 11.333333333333256, 10.466666666666695, 41.266666666666765, 10.06666666666661, 52.73333333333335, 1.9999999999998934, 41.13333333333326, 52.8666666666666, 66.39999999999998, 10.533333333333307, 5.733333333333299, 134.93333333333325, 16.86666666666668, 96.33333333333337, 34.600000000000136, 2.933333333333284, 19.46666666666658, 42.20000000000002]","[5, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444446,640.8666666666668,-640.8666666666668,DWT,mdp.39015056038089,62.019999999999996,285.26666666666665,1.1368683772161603e-13,0.0,-14.5,0.0,-14.5,62.019999999999996,128.60000000000014,78.46787878787876,1.1368683772161603e-13,0.0,-14.5,26936165.226666667,0.0,9.0,1.5999999999999162,0.0,0.8968934231680319,0.45801214172268456,0.9604526849438646,0.22352941176470598,0.947082505111638,,0.7363067292644757,0.36815336463223786,0.7363067292644757,308,1.7156132339846313,0.9724777545837976,17,0,0,0.7363067292644757,0.7363067292644757,508,0,0,0.697194033342185,0.9597902973190072,18,239.78514688501176,0.6299611930786856,212.75,33.44639828318025,0.6508216459220588,287,bior,260.962962962963,240.0,156.7999203951694,135,0.547197134777822,0.8095363015712619,0.37410111518414607,2,215.75
rbio3.3,1,antireflect,4.990656297220394e-29,344.49669877503715,353576.5779459722,0.6153846153846154,31.880958399482054,71,smoothed,3.871707336580123e-15,,2.8782080871163673,13008.017964657982,0.7005552394948211,1.720801700818455e-05,1.0,20,61.51333333333331,1.9999999999998863,544.6666666666666,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666666, 33.733333333333206, 11.333333333333254, 10.4666666666667, 41.266666666666765, 10.06666666666661, 52.733333333333356, 1.9999999999998863, 41.13333333333326, 52.86666666666661, 66.39999999999998, 10.533333333333307, 5.7333333333332845, 134.93333333333328, 16.866666666666674, 96.33333333333336, 34.600000000000136, 2.9333333333332803, 19.466666666666583, 42.20000000000004]","[2, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444444,640.8666666666667,-640.8666666666667,DWT,mdp.39015056038089,62.019999999999996,285.26666666666665,0.0,0.0,-14.5,0.0,-14.5,62.019999999999996,128.60000000000014,78.46787878787875,0.0,0.0,-14.5,26936165.226666667,0.0,9.0,1.599999999999909,0.0,0.9665753760919858,0.21709073487071046,0.40348795425833617,0.30316742081448,0.37437396688148533,,0.7363067292644757,0.36815336463223786,0.7363067292644757,207,1.161251125298101,0.6582432826161807,211,0,0,0.7363067292644757,0.7363067292644757,530,0,0,0.4529390905833996,0.6235373850439663,237,156.3998614662643,0.7586421890952711,296.25,255.15971044508112,0.6507331315846726,288,rbio,285.8222222222222,269.0,179.12631525245078,135,0.599322981621829,0.9248043901942202,0.30303259580645364,5,217.25
bior2.8,1,periodization,2.2902827705187156e-28,337.87938432900495,364400.90756195755,0.6111111111111112,29.3306080797368,71,smoothed,6.020758304426767e-15,,2.5537455840140346,12912.72740196528,0.8185616598082975,1.7208017008184546e-05,1.0,20,61.51333333333331,1.9999999999999005,544.6666666666667,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666667, 33.73333333333324, 11.333333333333265, 10.466666666666692, 41.266666666666765, 10.066666666666611, 52.73333333333335, 1.9999999999999005, 41.13333333333327, 52.86666666666662, 66.39999999999998, 10.533333333333303, 5.733333333333299, 134.93333333333328, 16.866666666666674, 96.3333333333334, 34.60000000000014, 2.9333333333332794, 19.466666666666583, 42.20000000000006]","[5, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444445,640.8666666666667,-640.8666666666667,DWT,mdp.39015056038089,62.019999999999996,285.26666666666654,0.0,0.0,-14.5,0.0,-14.5,62.019999999999996,128.60000000000014,78.46787878787876,0.0,0.0,-14.5,26936165.226666667,0.0,9.0,1.5999999999999233,0.0,0.9021307659483906,0.07928593123320618,0.43141811083364817,0.2810457516339874,0.3681548040811552,,0.7363067292644757,0.36815336463223786,0.7363067292644757,403,1.0563107028885184,0.5987588811622919,286,0,0,0.7363067292644757,0.7363067292644757,468,0,0,0.4124070727460775,0.5677390913257392,338,78.9868132454188,0.8781067696829957,373.75,361.23170678622733,0.6506660391624854,289,bior,260.962962962963,240.0,156.7999203951694,135,0.547197134777822,0.8095363015712619,0.37410111518414607,2,217.25
rbio3.3,1,reflect,4.990656297220394e-29,344.49669877503715,353576.5779459722,0.6153846153846154,31.880958399482054,71,smoothed,3.871707336580123e-15,,2.8782080871163673,13046.981422909132,0.7014495002472724,1.720801700818455e-05,1.0,20,61.51333333333331,1.9999999999998863,544.6666666666666,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666666, 33.733333333333206, 11.333333333333254, 10.4666666666667, 41.266666666666765, 10.06666666666661, 52.733333333333356, 1.9999999999998863, 41.13333333333326, 52.86666666666661, 66.39999999999998, 10.533333333333307, 5.7333333333332845, 134.93333333333328, 16.866666666666674, 96.33333333333336, 34.600000000000136, 2.9333333333332803, 19.466666666666583, 42.20000000000004]","[2, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444444,640.8666666666667,-640.8666666666667,DWT,mdp.39015056038089,62.019999999999996,285.26666666666665,0.0,0.0,-14.5,0.0,-14.5,62.019999999999996,128.60000000000014,78.46787878787875,0.0,0.0,-14.5,26936165.226666667,0.0,9.0,1.599999999999909,0.0,0.9665753760919858,0.21709073487071046,0.40348795425833617,0.30316742081448,0.37691692689011924,,0.7363067292644757,0.36815336463223786,0.7363067292644757,209,1.1622683093015547,0.6588198629293203,210,0,0,0.7363067292644757,0.7363067292644757,531,0,0,0.4534476825851264,0.6242375368599699,236,156.83218207158035,0.7579750276673143,296.5,255.31174385118788,0.6502066496361263,290,rbio,285.8222222222222,269.0,179.12631525245078,135,0.599322981621829,0.9248043901942202,0.30303259580645364,5,218.75
coif3,1,symmetric,4.905603758777199e-28,334.5713507292242,356729.19110233174,0.5909090909090909,29.250246336245336,71,smoothed,9.507261957353453e-15,,3.4327066734154306,13873.355035002462,0.6082540579959341,1.720801700818455e-05,0.9999999999999999,20,61.51333333333331,1.9999999999998863,544.6666666666667,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666667, 33.733333333333235, 11.333333333333261, 10.466666666666693, 41.266666666666765, 10.06666666666661, 52.73333333333336, 1.9999999999998863, 41.13333333333328, 52.86666666666662, 66.39999999999998, 10.533333333333307, 5.733333333333299, 134.9333333333333, 16.866666666666696, 96.33333333333339, 34.600000000000136, 2.9333333333332785, 19.466666666666583, 42.200000000000045]","[2, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444444,640.8666666666666,-640.8666666666666,DWT,mdp.39015056038089,62.019999999999996,285.26666666666654,1.1368683772161603e-13,0.0,-14.5,0.0,-14.5,62.019999999999996,128.60000000000014,78.46787878787873,1.1368683772161603e-13,0.0,-14.5,26936165.226666667,0.0,9.0,1.599999999999909,0.0,0.8699145342099076,0.45259581811330707,0.41162268243110667,0.1764705882352945,0.43085041077644004,,0.7363067292644757,0.36815336463223786,0.7363067292644757,334,1.1969863704028452,0.6784994395579466,170,0,0,0.7363067292644757,0.7363067292644757,504,0,0,0.46829080675321116,0.644671283962101,207,150.8473290007704,0.7672109120358481,303.75,254.91654715323062,0.6492304560179241,291,coif,325.94444444444446,380.5,132.9324437118154,54,0.6834527937286718,0.6863118206315638,0.31568949820046055,4,219.25
rbio1.3,1,constant,4.488951872216806e-28,334.95682589674345,291501.24843042006,0.631578947368421,27.060702512131545,71,smoothed,7.931058001265904e-15,,2.6621347297847113,10199.876251538935,0.5582878018121938,1.7208017008184542e-05,1.0,20,61.513333333333335,1.9999999999998863,544.6666666666667,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666667, 33.73333333333324, 11.333333333333261, 10.4666666666667, 41.26666666666678, 10.066666666666611, 52.73333333333336, 1.9999999999998863, 41.13333333333327, 52.866666666666625, 66.39999999999999, 10.533333333333303, 5.733333333333292, 134.9333333333333, 16.866666666666678, 96.33333333333339, 34.60000000000014, 2.9333333333332803, 19.466666666666587, 42.20000000000006]","[5, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444447,640.8666666666668,-640.8666666666668,DWT,mdp.39015056038089,62.01999999999997,285.26666666666654,1.1368683772161603e-13,0.0,-14.5,0.0,-14.5,62.01999999999997,128.59999999999968,78.46787878787873,1.1368683772161603e-13,0.0,-14.5,26936165.226666667,0.0,9.0,1.599999999999909,0.0,0.8736685944247294,0.12532066500536745,0.24331418513428557,0.3869969040247678,0.1910998840470175,,0.7363067292644757,0.36815336463223786,0.7363067292644757,116,0.9397572969533783,0.5326917791793784,427,0,0,0.7363067292644757,0.7363067292644757,191,0,0,0.3640800465272336,0.5012098202119654,434,162.85576440519384,0.7486793759179107,292.0,216.18864235334485,0.6490310459836467,292,rbio,285.8222222222222,269.0,179.12631525245078,135,0.599322981621829,0.9248043901942202,0.30303259580645364,5,220.25
db2,1,antireflect,2.389498569423857e-28,337.6952076401461,277076.43148960295,0.6351351351351351,26.175369272226927,71,smoothed,5.510459068702888e-15,,2.7840879871927715,10412.944121418715,0.6145701006437984,1.7208017008184546e-05,1.0,20,61.513333333333335,1.9999999999998863,544.6666666666667,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666667, 33.733333333333235, 11.33333333333326, 10.466666666666697, 41.26666666666677, 10.066666666666608, 52.73333333333335, 1.9999999999998863, 41.133333333333276, 52.86666666666662, 66.39999999999998, 10.533333333333298, 5.733333333333292, 134.9333333333333, 16.866666666666674, 96.33333333333337, 34.600000000000136, 2.933333333333282, 19.466666666666583, 42.20000000000006]","[5, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444445,640.8666666666667,-640.8666666666667,DWT,mdp.39015056038089,62.01999999999997,285.26666666666654,0.0,0.0,-14.5,0.0,-14.5,62.01999999999997,128.59999999999968,78.46787878787873,0.0,0.0,-14.5,26936165.226666667,0.0,9.0,1.599999999999909,0.0,0.9003371085654983,0.17711631020129737,0.2060936449234394,0.4054054054054053,0.20500581274401947,,0.7363067292644757,0.36815336463223786,0.7363067292644757,439,0.9759717299614372,0.5532195588662994,392,0,0,0.7363067292644757,0.7363067292644757,269,0,0,0.378791656367932,0.5214625184677965,417,75.96654965619189,0.8827676702836544,379.25,365.4810999203662,0.648752662302321,293,db,279.358024691358,323.0,141.64519654894994,162,0.5857686046812638,0.7312945584448395,0.3705736091896634,3,220.5
bior3.3,1,constant,3.1172227544902403e-28,336.5405970110618,423898.64984389127,0.6410256410256411,20.19833549896621,71,smoothed,6.7301407013896795e-15,,2.4604545558713373,13361.275846551061,0.8003317508222015,1.7208017008184552e-05,0.9999999999999999,20,61.51333333333331,1.9999999999998863,544.6666666666667,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666667, 33.73333333333323, 11.333333333333254, 10.466666666666699, 41.266666666666765, 10.066666666666606, 52.73333333333334, 1.9999999999998863, 41.13333333333327, 52.8666666666666, 66.39999999999996, 10.533333333333307, 5.733333333333292, 134.93333333333328, 16.866666666666674, 96.33333333333336, 34.600000000000136, 2.933333333333284, 19.466666666666583, 42.20000000000004]","[5, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444442,640.8666666666666,-640.8666666666666,DWT,mdp.39015056038089,62.019999999999996,285.26666666666654,1.1368683772161603e-13,0.0,-14.5,0.0,-14.5,62.019999999999996,128.60000000000014,78.46787878787876,1.1368683772161603e-13,0.0,-14.5,26936165.226666667,0.0,9.0,1.599999999999909,0.0,0.8890926025856429,0.03966362760359193,0.5849408985504836,0.43589743589743635,0.39742943235373523,,0.7363067292644757,0.36815336463223786,0.7363067292644757,353,1.1790885719288922,0.6683542561756068,188,0,0,0.7363067292644757,0.7363067292644757,497,0,0,0.46940479939817803,0.6462048589509725,204,144.84129245487972,0.7764794869523461,310.5,265.49770954666883,0.6486564101428397,294,bior,260.962962962963,240.0,156.7999203951694,135,0.547197134777822,0.8095363015712619,0.37410111518414607,2,221.0
coif5,1,periodization,7.409693862368342e-28,332.7802727374824,264986.9397005667,0.6527777777777778,31.70029827746707,71,smoothed,1.521547632250336e-14,,2.911106356094858,10701.865679012346,0.6667912078653924,1.7208017008184552e-05,1.0,20,61.51333333333334,1.9999999999999076,544.6666666666667,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666667, 33.73333333333323, 11.333333333333268, 10.466666666666693, 41.26666666666677, 10.066666666666611, 52.73333333333335, 1.9999999999999076, 41.13333333333327, 52.86666666666662, 66.4, 10.533333333333315, 5.733333333333299, 134.93333333333328, 16.866666666666674, 96.3333333333334, 34.600000000000136, 2.9333333333332816, 19.466666666666587, 42.2]","[4, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444445,640.8666666666667,-640.8666666666667,DWT,mdp.39015056038089,62.01999999999996,285.26666666666654,0.0,0.0,-14.5,0.0,-14.5,62.01999999999996,128.59999999999945,78.46787878787876,0.0,0.0,-14.5,26936165.226666667,0.0,9.0,1.5999999999999304,0.0,0.8524716087065284,0.23106319533454667,0.17489897416202116,0.49673202614379103,0.22386235165432397,,0.7363067292644757,0.36815336463223786,0.7363067292644757,421,1.0027018010914468,0.5683712253593369,372,0,0,0.7363067292644757,0.7363067292644757,132,0,0,0.39580563120024226,0.5448847613183265,376,130.73478241590234,0.7982487925680519,325.25,261.4583979666098,0.6481598901111865,295,coif,325.94444444444446,380.5,132.9324437118154,54,0.6834527937286718,0.6863118206315638,0.31568949820046055,4,222.25
rbio2.8,1,antisymmetric,4.071966664147164e-28,335.3802332494536,424264.38909274334,0.5795454545454546,32.77689242477477,71,smoothed,8.368892433512448e-15,,3.6865737306381012,17765.721898281176,0.5766522358682048,1.720801700818454e-05,1.0,20,61.513333333333335,1.9999999999998934,544.6666666666666,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666666, 33.733333333333235, 11.33333333333326, 10.466666666666695, 41.26666666666678, 10.066666666666608, 52.73333333333335, 1.9999999999998934, 41.13333333333327, 52.86666666666663, 66.39999999999999, 10.533333333333303, 5.733333333333299, 134.93333333333328, 16.866666666666667, 96.33333333333337, 34.600000000000136, 2.9333333333332874, 19.466666666666583, 42.20000000000003]","[3, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444446,640.8666666666668,-640.8666666666668,DWT,mdp.39015056038089,62.01999999999997,285.26666666666665,1.1368683772161603e-13,0.0,-14.5,0.0,-14.5,62.01999999999997,128.59999999999968,78.46787878787875,1.1368683772161603e-13,0.0,-14.5,26936165.226666667,0.0,9.0,1.5999999999999162,0.0,0.8777920680785619,0.5604175221194785,0.5858846202264282,0.11764705882352988,0.6848867236839997,,0.7363067292644757,0.36815336463223786,0.7363067292644757,262,1.4208398250231022,0.8053884729325188,52,0,0,0.7363067292644757,0.7363067292644757,538,0,0,0.5653255985863996,0.7782539700579729,56,229.3556190722172,0.6460561434070722,227.0,93.537840013199,0.6478737507158818,296,rbio,285.8222222222222,269.0,179.12631525245078,135,0.599322981621829,0.9248043901942202,0.30303259580645364,5,223.25
db5,1,symmetric,2.536500299200473e-28,337.435926209805,326896.8562382277,0.65,30.061073380693472,71,smoothed,6.176592883477984e-15,,3.3262750073837744,13512.922225086437,0.5804532950284771,1.7208017008184552e-05,0.9999999999999999,20,61.51333333333331,1.9999999999999076,544.6666666666666,"[6, 11, 14, 17, 20, 23, 25, 28, 31, 33, 36, 39, 41, 44, 47, 50, 53, 55, 57, 61]","[544.6666666666666, 33.733333333333235, 11.333333333333258, 10.466666666666695, 41.26666666666677, 10.0666666666666, 52.73333333333334, 1.9999999999999076, 41.13333333333327, 52.86666666666662, 66.39999999999998, 10.533333333333301, 5.733333333333292, 134.93333333333328, 16.86666666666668, 96.33333333333337, 34.600000000000136, 2.9333333333332785, 19.466666666666583, 42.200000000000045]","[5, 9, 13, 16, 19, 21, 21, 27, 27, 27, 27, 38, 38, 27, 46, 46, 51, 54, 56, 60]","[64, 27, 21, 21, 21, 24, 27, 29, 32, 35, 38, 40, 42, 64, 48, 64, 64, 56, 64, 64]",0.05,30,771405.1644444442,640.8666666666666,-640.8666666666666,DWT,mdp.39015056038089,62.019999999999996,285.26666666666665,1.1368683772161603e-13,0.0,-14.5,0.0,-14.5,62.019999999999996,128.60000000000014,78.46787878787875,1.1368683772161603e-13,0.0,-14.5,26936165.226666667,0.0,9.0,1.5999999999999304,0.0,0.8978120221679756,0.4073924596417766,0.3346459260571077,0.4823529411764709,0.40732667180265514,,0.7363067292644757,0.36815336463223786,0.7363067292644757,507,1.265578251341878,0.717380043319288,126,0,0,0.7363067292644757,0.7363067292644757,331,0,0,0.5059060041691973,0.6964541446652178,114,187.04812215042418,0.7113454905086047,269.5,184.3150442282998,0.6477252143901049,297,db,279.358024691358,323.0,141.64519654894994,162,0.5857686046812638,0.7312945584448395,0.3705736091896634,3,223.5
