wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
bior3.1,1,reflect,4.234440361104386e-28,332.16854279827515,257984.98564416365,0.6029411764705882,9.749715578220725,65,smoothed,6.133555202198359e-15,,2.365255010776649,8791.230584390618,0.856847705144812,3.215677636027811e-05,1.0,16,48.595833333333324,0.1999999999999904,410.73333333333323,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333323, 3.7333333333333467, 16.99999999999994, 10.466666666666635, 16.399999999999974, 0.1999999999999904, 42.8, 14.399999999999975, 27.533333333333353, 2.9999999999999982, 77.66666666666669, 24.40000000000003, 5.399999999999976, 31.73333333333334, 18.266666666666644, 73.8]","[5, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666665,424.53333333333325,-424.53333333333325,DWT,inu.32000013032927,36.90046296296297,1.1368683772161603e-13,1.1368683772161603e-13,0.0,-11.5,0.0,-11.5,36.90046296296297,8.066666666666606,38.60416666666667,1.1368683772161603e-13,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332398,10.0,0.8357713992506807,0.0,0.7810322653040223,0.3114669951750333,0.5933323305680833,,0,,124,1.2538987024996662,0.6660110324241665,118,0,0,0.504320598059564,0.6458248198746266,114,5.033222956847166,0.9916530299223099,118.66666666666667,118.52543818095691,0.8974296105941013,27,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,21.25,27
coif3,1,symmetric,4.137190498932861e-28,332.2694478170839,192625.71887939953,0.6463414634146342,18.168141012177763,65,smoothed,6.061817714453348e-15,,3.282364877298139,7663.516365324153,0.566915748847094,3.2156776360278076e-05,0.9999999999999998,16,48.595833333333346,0.19999999999999485,410.73333333333346,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333346, 3.7333333333333414, 16.99999999999995, 10.46666666666664, 16.399999999999977, 0.19999999999999485, 42.800000000000026, 14.399999999999975, 27.53333333333336, 3.000000000000001, 77.66666666666669, 24.400000000000027, 5.399999999999977, 31.73333333333335, 18.26666666666665, 73.80000000000001]","[4, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666669,424.5333333333335,-424.5333333333335,DWT,inu.32000013032927,36.90046296296295,1.1368683772161603e-13,1.1368683772161603e-13,0.0,-11.5,0.0,-11.5,36.90046296296295,8.066666666666947,38.60416666666666,1.1368683772161603e-13,0.0,-11.5,8863708.0,0.0,7.0,0.13333333333331954,10.0,0.8367377349178079,0.4283741161561107,0.463093268372267,0.5244540927084665,0.46160398265308455,,0,,129,1.342199563359494,0.7129122273835036,77,0,0,0.5428526389615473,0.6951683296790507,65,34.01960219246153,0.943582749266233,90.33333333333333,83.04827852334604,0.8968881131626909,28,coif,209.77777777777777,248.0,157.30180731911057,45,0.43076174251642735,0.7953251986169091,0.45986922065342806,2,21.5,28
bior3.1,1,antisymmetric,4.234440361104386e-28,332.16854279827515,257984.98564416365,0.6029411764705882,9.749715578220725,65,smoothed,6.133555202198359e-15,,2.365255010776649,8791.230584390618,0.856847705144812,3.215677636027811e-05,1.0,16,48.595833333333324,0.1999999999999904,410.73333333333323,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333323, 3.7333333333333467, 16.99999999999994, 10.466666666666635, 16.399999999999974, 0.1999999999999904, 42.8, 14.399999999999975, 27.533333333333353, 2.9999999999999982, 77.66666666666669, 24.40000000000003, 5.399999999999976, 31.73333333333334, 18.266666666666644, 73.8]","[5, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666665,424.53333333333325,-424.53333333333325,DWT,inu.32000013032927,36.90046296296297,1.1368683772161603e-13,1.1368683772161603e-13,0.0,-11.5,0.0,-11.5,36.90046296296297,8.066666666666606,38.60416666666667,1.1368683772161603e-13,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332398,10.0,0.8357713992506807,0.0,0.7810322653040223,0.3114669951750333,0.5933323305680833,,0,,125,1.2538987024996662,0.6660110324241665,117,0,0,0.504320598059564,0.6458248198746266,118,4.358898943540674,0.9927713118680918,120.0,119.89648224913734,0.8968831683718568,29,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,22.75,29
bior3.1,1,antireflect,4.234440361104386e-28,332.16854279827515,257984.98564416365,0.6029411764705882,9.749715578220725,65,smoothed,6.133555202198359e-15,,2.365255010776649,8791.230584390618,0.856847705144812,3.215677636027811e-05,1.0,16,48.595833333333324,0.1999999999999904,410.73333333333323,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333323, 3.7333333333333467, 16.99999999999994, 10.466666666666635, 16.399999999999974, 0.1999999999999904, 42.8, 14.399999999999975, 27.533333333333353, 2.9999999999999982, 77.66666666666669, 24.40000000000003, 5.399999999999976, 31.73333333333334, 18.266666666666644, 73.8]","[5, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666665,424.53333333333325,-424.53333333333325,DWT,inu.32000013032927,36.90046296296297,1.1368683772161603e-13,1.1368683772161603e-13,0.0,-11.5,0.0,-11.5,36.90046296296297,8.066666666666606,38.60416666666667,1.1368683772161603e-13,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332398,10.0,0.8357713992506807,0.0,0.7810322653040223,0.3114669951750333,0.5933323305680833,,0,,126,1.2538987024996662,0.6660110324241665,115,0,0,0.504320598059564,0.6458248198746266,117,5.8594652770823155,0.9902828104857673,119.33333333333333,119.146110056926,0.8961917092782623,30,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,23.5,30
coif3,1,reflect,2.7168085130773704e-28,334.0959127094227,176501.59600438058,0.6707317073170732,19.606632348791866,65,smoothed,5.737290984178307e-15,,3.492138574563705,7253.658356026746,0.6710773950419378,3.2156776360278076e-05,0.9999999999999998,16,48.59583333333333,0.19999999999999485,410.7333333333334,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.7333333333334, 3.7333333333333343, 16.99999999999995, 10.46666666666664, 16.399999999999977, 0.19999999999999485, 42.800000000000026, 14.399999999999975, 27.53333333333336, 3.000000000000001, 77.66666666666669, 24.400000000000027, 5.399999999999977, 31.73333333333335, 18.266666666666655, 73.80000000000001]","[2, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666684,424.5333333333335,-424.5333333333335,DWT,inu.32000013032927,36.90046296296296,5.684341886080802e-14,1.1368683772161603e-13,0.0,-11.5,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666666,1.1368683772161603e-13,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333331954,10.0,0.854229215431454,0.5263576025837216,0.3846577578923416,0.644149321074363,0.41372845042013,,0,,133,1.3911963180947011,0.7389369605948672,48,0,0,0.564624469480402,0.7230489845190093,51,48.232077845903895,0.9200131379006569,77.33333333333333,62.55216138328531,0.8958827436324732,31,coif,209.77777777777777,248.0,157.30180731911057,45,0.43076174251642735,0.7953251986169091,0.45986922065342806,2,23.75,31
coif3,1,antireflect,4.219186566777277e-28,332.18421570636673,176514.0496046761,0.6707317073170732,19.606632348791866,65,smoothed,6.523814608186188e-15,,3.491892193620763,7478.542107321544,0.6508129564883446,3.2156776360278076e-05,0.9999999999999998,16,48.595833333333346,0.19999999999999485,410.73333333333346,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333346, 3.7333333333333414, 16.99999999999995, 10.46666666666664, 16.399999999999977, 0.19999999999999485, 42.800000000000026, 14.399999999999975, 27.53333333333336, 3.000000000000001, 77.66666666666669, 24.400000000000027, 5.399999999999977, 31.73333333333335, 18.26666666666665, 73.80000000000001]","[5, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666669,424.5333333333335,-424.5333333333335,DWT,inu.32000013032927,36.90046296296295,1.1368683772161603e-13,1.1368683772161603e-13,0.0,-11.5,0.0,-11.5,36.90046296296295,8.066666666666947,38.60416666666666,1.1368683772161603e-13,0.0,-11.5,8863708.0,0.0,7.0,0.13333333333331954,10.0,0.8359214937680327,0.5262425201682737,0.3847183382106674,0.644149321074363,0.4399971313768301,,0,,135,1.3906919064307675,0.7386690412387075,50,0,0,0.5662057609196334,0.7250739608194822,50,49.07477288111819,0.9186156336963214,78.33333333333333,63.28124999999999,0.894354804133954,32,coif,209.77777777777777,248.0,157.30180731911057,45,0.43076174251642735,0.7953251986169091,0.45986922065342806,2,24.5,32
coif3,1,antisymmetric,1.293946166491041e-28,337.3173409210033,192625.53753914448,0.6463414634146342,18.168141012177763,65,smoothed,4.9447625481381934e-15,,3.2823679673602957,7442.552450891973,0.5837225655413981,3.2156776360278076e-05,1.0,16,48.59583333333333,0.19999999999999485,410.7333333333334,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.7333333333334, 3.7333333333333414, 16.99999999999995, 10.46666666666664, 16.399999999999977, 0.19999999999999485, 42.800000000000026, 14.399999999999975, 27.53333333333336, 3.000000000000001, 77.66666666666669, 24.400000000000027, 5.399999999999977, 31.73333333333335, 18.26666666666665, 73.80000000000001]","[5, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666668,424.5333333333334,-424.5333333333334,DWT,inu.32000013032927,36.90046296296296,5.684341886080802e-14,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666666,5.684341886080802e-14,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333331954,10.0,0.8850798214438255,0.42837555949751793,0.4630923862458043,0.5244540927084665,0.43579317801405326,,0,,134,1.3608807740269644,0.7228347932006403,62,0,0,0.5473590075819336,0.700939112617022,59,42.46174749112429,0.9295825083065932,85.0,73.9993961352657,0.8943103254634126,33,coif,209.77777777777777,248.0,157.30180731911057,45,0.43076174251642735,0.7953251986169091,0.45986922065342806,2,25.25,33
bior3.3,1,antireflect,9.876960460173346e-29,338.4902698517552,221678.07581653996,0.6388888888888888,15.155303852435875,65,smoothed,4.163336342344336e-15,,2.509001076848941,7559.564830072768,0.841507505573893,3.215677636027809e-05,1.0,16,48.59583333333333,0.19999999999998685,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333236, 16.999999999999943, 10.46666666666664, 16.399999999999977, 0.19999999999998685, 42.80000000000001, 14.399999999999977, 27.53333333333336, 2.999999999999999, 77.66666666666669, 24.400000000000034, 5.399999999999978, 31.73333333333335, 18.266666666666644, 73.80000000000001]","[3, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666667,424.5333333333333,-424.5333333333333,DWT,inu.32000013032927,36.90046296296296,0.0,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,5.684341886080802e-14,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332753,10.0,0.8963125933532097,0.06714254884007745,0.6044179447390076,0.4878805507077757,0.44946139921272643,,0,,108,1.2485045827696692,0.6631459339570949,125,0,0,0.5010430073705595,0.6416275901273318,124,9.539392014169456,0.9841801127459876,119.0,118.46574825438762,0.8934167562071563,34,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,26.5,34
bior3.3,1,reflect,9.876960460173346e-29,338.4902698517552,221678.07581653996,0.6388888888888888,15.155303852435875,65,smoothed,4.163336342344336e-15,,2.509001076848941,7559.564830072768,0.8415075055738931,3.215677636027809e-05,1.0,16,48.59583333333333,0.19999999999998685,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333236, 16.999999999999943, 10.46666666666664, 16.399999999999977, 0.19999999999998685, 42.80000000000001, 14.399999999999977, 27.53333333333336, 2.999999999999999, 77.66666666666669, 24.400000000000034, 5.399999999999978, 31.73333333333335, 18.266666666666644, 73.80000000000001]","[3, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666667,424.5333333333333,-424.5333333333333,DWT,inu.32000013032927,36.90046296296296,0.0,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,5.684341886080802e-14,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332753,10.0,0.8963125933532097,0.06714254884007745,0.6044179447390076,0.4878805507077757,0.44946139921272643,,0,,106,1.2485045827696692,0.6631459339570949,126,0,0,0.5010430073705595,0.6416275901273318,125,11.269427669584644,0.9813110652245695,119.0,118.24770988761924,0.8919822324464473,35,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,27.25,35
bior3.3,1,antisymmetric,9.876960460173346e-29,338.4902698517552,224075.5745929352,0.6388888888888888,15.155303852435875,65,smoothed,4.163336342344336e-15,,2.4545285072866694,7475.972011424039,0.8397353167102242,3.215677636027809e-05,1.0,16,48.59583333333333,0.19999999999998685,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333236, 16.999999999999943, 10.46666666666664, 16.399999999999977, 0.19999999999998685, 42.80000000000001, 14.399999999999977, 27.53333333333336, 2.999999999999999, 77.66666666666669, 24.400000000000034, 5.399999999999978, 31.73333333333335, 18.266666666666644, 73.80000000000001]","[3, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666667,424.5333333333333,-424.5333333333333,DWT,inu.32000013032927,36.90046296296296,0.0,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,5.684341886080802e-14,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332753,10.0,0.8963125933532097,0.04169888097343852,0.6160805351235612,0.4878805507077757,0.43969691836112323,,0,,107,1.2377082516879852,0.6574114391404313,129,0,0,0.4963338957038217,0.6355971777157784,132,13.650396819628847,0.9773625260039323,122.66666666666667,121.58798798798799,0.8869676090495062,36,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,28.0,36
coif4,1,periodic,1.2057833751315813e-28,337.62381008674714,194651.79971368125,0.6590909090909091,20.075717631823135,65,smoothed,5.269289278413242e-15,,3.672735361658736,8122.824673507225,0.5492425145819979,3.215677636027808e-05,1.0,16,48.59583333333333,0.19999999999998064,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333485, 16.999999999999947, 10.46666666666664, 16.399999999999977, 0.19999999999998064, 42.80000000000001, 14.399999999999977, 27.53333333333336, 3.0000000000000044, 77.66666666666669, 24.400000000000038, 5.399999999999975, 31.73333333333336, 18.266666666666666, 73.80000000000001]","[5, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666668,424.5333333333334,-424.5333333333334,DWT,inu.32000013032927,36.90046296296296,0.0,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,36.90046296296296,8.06666666666672,38.604166666666664,5.684341886080802e-14,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333333375,10.0,0.8880147803708367,0.6107128056804865,0.47294910274802016,0.5870220529906394,0.5152558064907542,,0,,148,1.5155509662293127,0.8049882033513759,23,0,0,0.6147909096561475,0.7872913182942115,22,72.45918391296809,0.8798355158988921,64.33333333333333,31.351381523862685,0.8865733687841614,37,coif,209.77777777777777,248.0,157.30180731911057,45,0.43076174251642735,0.7953251986169091,0.45986922065342806,2,28.25,37
bior3.3,1,symmetric,9.876960460173346e-29,338.4902698517552,224075.5745929352,0.6388888888888888,15.155303852435875,65,smoothed,4.163336342344336e-15,,2.4545285072866694,7475.972011424039,0.8397353167102241,3.215677636027809e-05,1.0,16,48.59583333333333,0.19999999999998685,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333236, 16.999999999999943, 10.46666666666664, 16.399999999999977, 0.19999999999998685, 42.80000000000001, 14.399999999999977, 27.53333333333336, 2.999999999999999, 77.66666666666669, 24.400000000000034, 5.399999999999978, 31.73333333333335, 18.266666666666644, 73.80000000000001]","[3, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666667,424.5333333333333,-424.5333333333333,DWT,inu.32000013032927,36.90046296296296,0.0,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,5.684341886080802e-14,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332753,10.0,0.8963125933532097,0.04169888097343852,0.6160805351235612,0.4878805507077757,0.43969691836112323,,0,,102,1.2377082516879852,0.6574114391404313,130,0,0,0.4963338957038217,0.6355971777157784,133,17.09775813764288,0.9716455088927979,121.66666666666667,119.92791730891287,0.8849382878902906,38,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,29.5,38
coif3,1,periodic,4.135349191387261e-28,332.27138112837565,139743.22622289596,0.6707317073170732,19.606632348791866,65,smoothed,6.019116828890843e-15,,3.493817193935287,5881.096457502279,0.5671680597340626,3.2156776360278076e-05,0.9999999999999998,16,48.595833333333346,0.19999999999999485,410.73333333333346,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333346, 3.7333333333333414, 16.99999999999995, 10.46666666666664, 16.399999999999977, 0.19999999999999485, 42.800000000000026, 14.399999999999975, 27.53333333333336, 3.000000000000001, 77.66666666666669, 24.400000000000027, 5.399999999999977, 31.73333333333335, 18.26666666666665, 73.80000000000001]","[1, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666669,424.5333333333335,-424.5333333333335,DWT,inu.32000013032927,36.90046296296295,1.1368683772161603e-13,1.1368683772161603e-13,0.0,-11.5,0.0,-11.5,36.90046296296295,8.066666666666947,38.60416666666666,1.1368683772161603e-13,0.0,-11.5,8863708.0,0.0,7.0,0.13333333333331954,10.0,0.8367562496327241,0.527141671227963,0.20584731836837333,0.644149321074363,0.2533994342147875,,0,,130,1.227567746693463,0.652025287781282,139,0,0,0.49345879890364214,0.6319153751476454,137,4.725815626252608,0.9921628264904601,135.33333333333334,135.22149190685138,0.8838647189389834,39,coif,209.77777777777777,248.0,157.30180731911057,45,0.43076174251642735,0.7953251986169091,0.45986922065342806,2,29.75,39
coif4,1,symmetric,5.44187351745602e-28,331.0790185687568,193725.82446513005,0.6136363636363636,18.470546774036528,65,smoothed,6.9107113194359735e-15,,3.5708402892473567,7851.590765726376,0.5601033932844102,3.215677636027807e-05,0.9999999999999998,16,48.59583333333334,0.19999999999998064,410.7333333333334,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.7333333333334, 3.7333333333333414, 16.999999999999947, 10.46666666666664, 16.399999999999977, 0.19999999999998064, 42.80000000000001, 14.399999999999977, 27.53333333333336, 3.0000000000000044, 77.66666666666669, 24.400000000000038, 5.399999999999975, 31.73333333333336, 18.266666666666666, 73.80000000000003]","[6, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666684,424.53333333333353,-424.53333333333353,DWT,inu.32000013032927,36.900462962962955,5.684341886080802e-14,1.7053025658242404e-13,0.0,-11.5,0.0,-11.5,36.900462962962955,8.066666666666833,38.60416666666666,1.7053025658242404e-13,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333333375,10.0,0.8253373679645042,0.5631184953603448,0.46844471253251185,0.36395367285419655,0.4835729617004513,,0,,147,1.3499946785469898,0.7170526198279169,70,0,0,0.5408854420824019,0.6926491690994109,69,44.747439405326126,0.9257919744521955,95.33333333333333,84.3142144638404,0.8838467887739143,40,coif,209.77777777777777,248.0,157.30180731911057,45,0.43076174251642735,0.7953251986169091,0.45986922065342806,2,30.5,40
coif4,1,reflect,2.9474953351471816e-28,333.7419717393168,194761.23332895903,0.6477272727272727,20.294921027450997,65,smoothed,6.295818567335882e-15,,3.679474027493664,7745.211980083139,0.5913501088151819,3.2156776360278076e-05,0.9999999999999998,16,48.595833333333346,0.19999999999998064,410.73333333333346,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333346, 3.7333333333333556, 16.999999999999947, 10.46666666666664, 16.399999999999977, 0.19999999999998064, 42.80000000000001, 14.399999999999977, 27.53333333333336, 3.0000000000000044, 77.66666666666669, 24.400000000000038, 5.399999999999975, 31.733333333333363, 18.26666666666667, 73.80000000000003]","[5, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666684,424.5333333333334,-424.5333333333334,DWT,inu.32000013032927,36.90046296296295,1.1368683772161603e-13,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,36.90046296296295,8.066666666666947,38.60416666666666,5.684341886080802e-14,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333333375,10.0,0.85083963394672,0.6138603784266587,0.4734814406335913,0.5312549579565287,0.47114685103423337,,0,,151,1.4551354134944616,0.7728983506613611,38,0,0,0.5881166523995465,0.7531326948822065,41,64.39202849214593,0.8932138830976021,76.66666666666667,52.32994735671387,0.8830359078285136,41,coif,209.77777777777777,248.0,157.30180731911057,45,0.43076174251642735,0.7953251986169091,0.45986922065342806,2,31.25,41
coif4,1,antireflect,1.6531597474732411e-28,336.2533547819294,194781.1340579075,0.6477272727272727,20.075717631823135,65,smoothed,5.430218240876934e-15,,3.6790980967565923,8141.3576022808065,0.5621679639891376,3.2156776360278076e-05,1.0,16,48.59583333333333,0.19999999999998064,410.7333333333334,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.7333333333334, 3.733333333333359, 16.999999999999947, 10.46666666666664, 16.399999999999977, 0.19999999999998064, 42.80000000000001, 14.399999999999977, 27.53333333333336, 3.0000000000000044, 77.66666666666669, 24.400000000000038, 5.399999999999975, 31.733333333333356, 18.266666666666666, 73.80000000000001]","[5, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666668,424.5333333333334,-424.5333333333334,DWT,inu.32000013032927,36.90046296296296,5.684341886080802e-14,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666666,5.684341886080802e-14,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333333375,10.0,0.8748903604273753,0.6136847844186695,0.47357824737750503,0.5312549579565287,0.5174206387222668,,0,,153,1.4880359708260307,0.7903735534923766,32,0,0,0.6021657977804691,0.7711238037521145,29,70.7413127764345,0.8826843900888317,71.33333333333333,41.51174349478609,0.8821934941046701,42,coif,209.77777777777777,248.0,157.30180731911057,45,0.43076174251642735,0.7953251986169091,0.45986922065342806,2,32.0,42
