signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,db27,107658.20840585386,0.605,15.967714427486897,16.72358304578833,100,2,False,False,54.16458412811289,,6.35102550851916,3196.1755918061094,0.5117757458492266,2.5324684938697993e-05,-0.08522565845871156,22,143.63626317822718,6.973302888004909,499.0212808971633,"[1, 5, 9, 16, 20, 26, 32, 35, 39, 43, 48, 52, 57, 61, 65, 72, 75, 82, 86, 90, 93, 98]","[40.96103139642902, 122.70506034967636, 222.46305145577423, 82.16038219310394, 158.14027048848263, 306.8411289999898, 7.255943439745863, 31.771836198011634, 33.486068233179026, 7.310462026225891, 52.80826051326238, 30.77195983782144, 87.6203081720657, 146.60065173241776, 236.8910242093487, 499.0212808971633, 240.79028188041949, 226.64014491686788, 411.87689038085335, 36.21615902226345, 170.6922906898908, 6.973302888004909]","[0, 3, 7, 13, 13, 13, 31, 33, 37, 42, 44, 50, 55, 59, 63, 13, 73, 79, 73, 88, 88, 96]","[7, 7, 13, 18, 23, 63, 33, 55, 44, 44, 55, 55, 59, 63, 68, 73, 85, 85, 88, 91, 96, 99]",0.05,30,856586.0656163782,335.4771101741666,-335.4771101741666,SWT,mdp.39015035518102,100.23626317822718,9.912052436170029,107.98955649250001,0.0,-5.0,0.0,-14.0,100.23626317822718,2465.597789920998,104.44610122762262,107.98955649250001,0.0,-0.5,0.0,6.0,6.906636221338246,0.0,0.8658169618311058,0.3928368509965535,0.37095356105758986,0.8672049920533742,0.03180128504501786,0.36363636363636365,0.2898338027084711,0.19044375344776973,,0.44724019709466045,0.7278425506740678,0.7278425506740678,0.7106225607707164,0.8357719002020666,0.021832088282398743,0.625,0.13043478260869568,0.4363636363636364,0.2237345391879561,0.2237345391879561,0.30097087378640774,1.6692341843359837,0.7547210081483506,25,1.3872369869490897,0.7190253755311281,44,0,0,0.4509491849027192,0.7188271536537958,27,0,0,0.4215659463470307,0.7569035950302111,42,9.882644720249063,0.8809319913223005,34.5,32.36931221050173,0.7326346703599453,23,db,29.484848484848484,27.0,16.913606231598738,33,0.48792893473744536,0.544725221511027,0.49503217923048015,2,17.75,23
smoothed,db24,109609.92693743193,0.6,12.935004053600599,17.074128510769487,100,2,False,False,51.2303281228756,,6.257195968824602,3198.761492181268,0.5121704296307639,2.595488737506712e-05,-0.00880274695929906,22,140.8253480471419,0.4273641828418526,604.9415365551883,"[3, 7, 14, 18, 23, 28, 32, 35, 38, 42, 46, 49, 57, 61, 65, 69, 75, 81, 85, 90, 93, 97]","[107.7540414701877, 222.30160623942135, 66.09050344525619, 169.26918167050326, 369.2980522893812, 3.039156598704153, 19.97051813778911, 13.24050905143665, 18.965450440045373, 0.4273641828418526, 45.35105397904756, 26.055451288719773, 49.98092052793882, 75.45342507870359, 181.6610194683347, 270.1443078583552, 604.9415365551883, 320.4438987268618, 206.48412131161018, 247.09793206861204, 40.19148987856846, 39.99611676961429]","[1, 1, 10, 10, 10, 27, 31, 34, 36, 41, 41, 48, 53, 53, 63, 67, 10, 77, 83, 88, 91, 94]","[5, 10, 16, 20, 72, 53, 41, 36, 41, 43, 53, 53, 59, 63, 67, 72, 88, 88, 88, 94, 94, 99]",0.05,30,838253.2910123898,368.2739490363956,-368.2739490363956,SWT,mdp.39015035518102,97.42534804714188,96.00820322185501,75.19271763027103,0.0,-5.0,0.0,-0.5,97.42534804714188,2403.7576570371216,102.1856417190948,75.19271763027103,0.0,4.0,0.0,6.0,0.36069751617518975,0.0,0.8033723385695212,0.41685443730798744,0.41837088379274295,0.8186969436457103,0.04191056531011744,0.3181818181818181,0.3437006875552951,0.1926367778105627,,0.019169039933926407,0.7055669468331413,0.7055669468331413,0.691417285068892,0.8103559940976481,0.25812783121569866,0.625,0.717391304347826,0.4363636363636364,0.14678639959006134,0.14678639959006134,0.3883495145631068,1.6725179350771955,0.7562057103508166,24,1.3892020309358823,0.7200438867904381,43,0,0,0.4709067748697616,0.750640178424854,19,0,0,0.41921555652171943,0.7526835707993259,44,12.871156384205214,0.8449258266963227,32.5,28.51412896189312,0.7266797808180409,24,db,29.484848484848484,27.0,16.913606231598738,33,0.48792893473744536,0.544725221511027,0.49503217923048015,2,18.5,24
smoothed,sym5,144910.99973891716,0.615,9.073911634455047,20.871407927653035,100,2,False,False,27.573176313632352,,5.088843081565445,3210.0027338581667,0.5138787802312361,1.9451568069755875e-05,0.8969593875853057,23,84.93735697418829,1.8579297047343202,738.7650575482594,"[6, 10, 14, 17, 20, 25, 28, 32, 38, 42, 45, 49, 52, 55, 59, 65, 68, 72, 76, 80, 84, 90, 95]","[738.7650575482594, 109.616886316414, 40.65305234947357, 4.613953564038313, 27.931492056674863, 21.7581647033688, 68.20316298896768, 23.77774967972318, 77.60158878996698, 28.13156762870217, 2.5078742792464395, 22.33608441276835, 22.96236972654289, 28.07613646511824, 14.574741553607605, 91.70500962551566, 21.197665204925116, 22.52544162595635, 29.30233193529959, 1.8579297047343202, 57.413897499193595, 248.33735805884413, 249.70969468898915]","[3, 8, 13, 16, 18, 23, 23, 30, 23, 40, 44, 44, 50, 50, 57, 23, 67, 69, 69, 79, 69, 8, 93]","[93, 86, 23, 18, 23, 26, 34, 34, 50, 50, 46, 50, 53, 62, 62, 86, 69, 73, 82, 82, 86, 93, 97]",0.05,30,1325172.5982442633,820.2887708927406,-820.2887708927406,SWT,mdp.39015035518102,41.53735697418829,229.83172421492606,376.8221042260739,0.0,-15.0,0.0,-15.0,41.53735697418829,1259.1592104063307,51.3991258356579,376.8221042260739,0.0,-10.5,0.0,7.0,1.7912630380676573,0.0,0.2999186761986946,0.16900704143622627,0.9320184462725489,0.21468120833577614,0.22475887711066764,0.45454545454545453,0.9821294472408352,0.20217013690757457,,0.11272076199141302,0.26267248344687766,0.26267248344687766,0.2599257959283856,0.33993322347620414,0.6254140342159086,0.75,0.08695652173913046,0.07272727272727275,0.8544710713994284,0.8544710713994284,0.10679611650485438,1.4311871175975053,0.6470913394766118,44,1.5751468412547733,0.8164218224462955,21,0,0,0.38239673635631505,0.6095523991706708,45,0,0,0.4349036610059722,0.7808508902572537,32,11.32843031197762,0.8635128878074986,35.5,32.30533906329667,0.7179010222170024,25,sym,53.61538461538461,70.0,31.049794582086104,13,0.8872522276777596,1.0,0.07892344062556829,5,20.0,25
smoothed,db30,105128.10044959244,0.585,16.271276243525584,16.871946706008135,100,2,False,False,57.87713452711501,,6.447792574881744,3193.7079878703485,0.5113985216021596,2.518511477531188e-05,-0.03415487534021489,20,156.2479168123704,6.867659822263747,423.48907052729606,"[3, 8, 12, 19, 23, 28, 36, 42, 45, 49, 54, 57, 61, 69, 72, 78, 83, 86, 89, 94]","[96.05040071542244, 95.3326675952138, 211.72673875319157, 70.7016455231304, 185.04783398742913, 423.48907052729606, 6.867659822263747, 30.319340752622296, 20.2417796665625, 38.825474144126034, 65.64520173376829, 89.32395276879407, 205.11016614191584, 231.77984730597245, 395.7379631463787, 269.21545875619, 316.95421056431303, 206.4530713797593, 74.89968640247851, 91.23616656057968]","[0, 6, 9, 15, 15, 15, 34, 41, 44, 46, 52, 56, 59, 68, 70, 76, 80, 84, 88, 91]","[9, 9, 15, 20, 25, 70, 52, 52, 46, 52, 56, 59, 64, 70, 84, 80, 84, 91, 91, 99]",0.05,30,866974.0623962018,368.06231847840183,-368.06231847840183,SWT,mdp.39015035518102,112.84791681237039,85.44426280603727,75.4043481882648,0.0,10.5,0.0,1.5,112.84791681237039,2430.5583362474076,124.22222734764799,75.4043481882648,0.0,-3.0,0.0,4.0,6.800993155597084,0.0,0.9448246593842661,0.3875177055090495,0.39102230608953376,0.9172316846564083,0.018696131808539573,0.18181818181818182,0.3258311749533421,0.18835105273863428,,0.4403316769519102,0.8277858741228576,0.8277858741228576,0.8786441302862413,0.8213709048777134,0.22913450078130476,0.375,0.8043478260869565,0.9999999999999999,0.14728292847164326,0.14728292847164326,0.2524271844660194,1.8574503603652264,0.8398203330097839,5,1.380680165158252,0.7156268781620404,45,0,0,0.5626161523865956,0.8968278044608305,2,0,0,0.41941161211974437,0.7530355802257437,43,23.428970670233607,0.7177232449369445,23.75,5.365684575389948,0.7157893333118457,26,db,29.484848484848484,27.0,16.913606231598738,33,0.48792893473744536,0.544725221511027,0.49503217923048015,2,20.0,26
smoothed,db29,105969.01231705006,0.565,14.01788296470067,17.572075930169422,100,2,False,False,55.99075086357673,,6.419243870079962,3194.5157905770047,0.5115220750990277,2.5126397070061902e-05,0.13020666682856472,21,152.6389103909256,13.298039700545552,444.6836909760698,"[3, 6, 11, 18, 22, 27, 32, 37, 41, 44, 50, 55, 59, 63, 70, 73, 79, 84, 87, 90, 98]","[49.95430860438724, 176.21349239492204, 246.88560700403968, 54.15996606732036, 192.00630023536087, 444.6836909760698, 13.298039700545552, 19.317176806861855, 15.014511337825262, 22.133470479497333, 44.4420835261659, 53.6545140255796, 138.02769298512322, 225.26554784209344, 290.59734502627975, 338.2196645178063, 242.9178220381816, 357.52521698473055, 190.81627201345609, 68.89349541413857, 21.390900229053038]","[1, 1, 9, 15, 15, 15, 31, 35, 38, 42, 45, 53, 57, 61, 65, 71, 77, 71, 86, 89, 93]","[4, 9, 15, 20, 24, 71, 57, 53, 45, 45, 53, 57, 61, 65, 71, 77, 81, 86, 93, 93, 99]",0.05,30,856289.8020903883,385.5865326537732,-385.5865326537732,SWT,mdp.39015035518102,109.23891039092558,64.24964235726355,57.88013401289345,0.0,-4.0,0.0,-8.5,109.23891039092558,2511.0171182094373,119.86411788770675,57.88013401289345,0.0,23.0,0.0,5.0,13.231373033878889,0.0,0.904680064984116,0.3852799205173319,0.4857268642561975,0.9024725591293195,0.023051787405816593,0.0,0.4416818287892682,0.18903612592747235,,0.8608458735342971,0.7991856519338566,0.7991856519338566,0.8416168385337734,0.8544389587815238,0.17096466926817516,0.5,0.3695652173913043,0.4727272727272727,0.10616751230686,0.10616751230686,0.7572815533980581,1.9811045834197976,0.8957288692483173,2,1.3934734693584172,0.7222578362775951,42,0,0,0.5531788926763198,0.8817845162967936,3,0,0,0.4164911438761903,0.7477920046194304,46,24.01908963026423,0.7106133779486237,23.25,4.551236749116608,0.7152464480104564,27,db,29.484848484848484,27.0,16.913606231598738,33,0.48792893473744536,0.544725221511027,0.49503217923048015,2,20.75,27
smoothed,db17,114600.5840935544,0.62,12.369165997184812,16.831503291721003,100,2,False,False,48.87542499158238,,6.010022885851129,3204.917627886878,0.5131074724459276,2.512771739305453e-05,0.005367698980950259,22,137.9954967526065,4.819023973152566,597.1779335964351,"[2, 9, 13, 18, 21, 24, 27, 31, 37, 40, 44, 51, 56, 60, 66, 70, 74, 80, 85, 90, 94, 98]","[290.9927207346869, 68.95897760888393, 178.5378831294046, 376.152237937348, 5.890397025971382, 19.549249723685854, 10.997513028667644, 20.025736618495298, 4.819023973152566, 51.83114914677172, 26.64859448143042, 20.973149138539913, 44.391973581010035, 50.61356279779855, 25.101893526109606, 79.6458667769968, 218.57556785189863, 597.1779335964351, 257.04000976783414, 142.47035553743143, 414.2524732805813, 131.25465929420966]","[0, 5, 5, 5, 20, 23, 25, 29, 36, 36, 42, 46, 46, 46, 64, 68, 72, 5, 81, 87, 81, 96]","[5, 11, 15, 76, 72, 68, 68, 36, 38, 68, 46, 52, 58, 68, 68, 72, 76, 81, 93, 93, 96, 99]",0.05,30,919621.5048958126,312.05368484615894,-312.05368484615894,SWT,mdp.39015035518102,94.5954967526065,88.24460026310174,131.4129818205077,0.0,-0.5,0.0,-9.5,94.5954967526065,2341.500928557343,97.82325334531397,131.4129818205077,0.0,8.5,0.0,6.0,4.752357306485903,0.0,0.7532570662181441,0.38533023922383686,0.3855516364636479,0.6909132636555997,0.06776057958316625,0.49999999999999994,0.35368876265889043,0.19785761141759442,,0.30636129347760593,0.6831412799502479,0.6831412799502479,0.6543536388850866,0.7847688698205771,0.23682018491285384,0.625,0.32608695652173914,0.6,0.27869071986048277,0.27869071986048277,0.47572815533980584,1.75812438971,0.7949114775527851,16,1.37286264476076,0.7115749421248596,46,0,0,0.4943985915482608,0.7880868714947288,12,0,0,0.4167948949026099,0.7483373765734114,45,18.264263832230778,0.77994862852734,29.75,21.07540566337894,0.7107574467937905,28,db,29.484848484848484,27.0,16.913606231598738,33,0.48792893473744536,0.544725221511027,0.49503217923048015,2,21.5,28
smoothed,db15,114690.35087373924,0.615,12.339524151353736,17.28327604337521,100,2,False,False,43.68822588508035,,5.972448913320408,3206.532774053206,0.5133527225820422,2.5047971756651725e-05,0.061511163977939,22,120.031978822498,2.272858605524151,661.9958075062774,"[7, 11, 16, 23, 26, 30, 33, 39, 42, 47, 50, 53, 58, 62, 66, 69, 72, 76, 82, 88, 92, 97]","[90.95158283361857, 122.51990352809935, 391.4598487358081, 35.77688612754566, 16.116211905149378, 18.59912499188566, 2.272858605524151, 36.44528964137864, 26.446724390173074, 5.750014512391571, 13.847471867899598, 21.903841481404175, 52.26586231316642, 21.07646247546392, 10.829116473646884, 29.601609357727984, 66.52832660878886, 260.0436361597866, 661.9958075062774, 308.0539074398, 165.74393499623363, 282.4751121431859]","[3, 3, 3, 22, 25, 27, 32, 34, 41, 44, 44, 44, 44, 61, 61, 61, 44, 74, 3, 84, 90, 95]","[9, 13, 79, 74, 27, 34, 34, 44, 44, 48, 52, 57, 61, 63, 67, 71, 74, 79, 95, 95, 95, 98]",0.05,30,856348.1164016977,385.93185234172984,-385.93185234172984,SWT,mdp.39015035518102,76.63197882249801,153.06247417294406,57.534814324936804,0.0,4.0,0.0,-9.5,76.63197882249801,1946.303534094956,80.63675670650453,57.534814324936804,0.0,8.5,0.0,6.0,2.206191938857488,0.0,0.6428670070650907,0.38229106070796276,0.4466616963792347,0.6714882501223174,0.0682255429089233,0.45454545454545453,0.3932616277141263,0.19922736832171029,,0.13985500548202784,0.5407861428010239,0.5407861428010239,0.5083340331139663,0.6223452235255722,0.4147164965494681,0.625,0.32608695652173914,0.7636363636363637,0.105357321188551,0.105357321188551,0.47572815533980584,1.5337201488561245,0.6934502227574467,35,1.3642151149075938,0.7070927999540659,47,0,0,0.430665763512341,0.6864947433678089,32,0,0,0.40732100097060253,0.7313274059194528,47,7.88986691902975,0.9049413624213283,40.25,39.07218407867879,0.7100008016925918,29,db,29.484848484848484,27.0,16.913606231598738,33,0.48792893473744536,0.544725221511027,0.49503217923048015,2,22.25,29
smoothed,bior4.4,160404.23845837952,0.64,9.02300736179891,20.78030942621995,100,2,False,False,29.487643215323615,,4.936100127998998,3293.39300273771,0.5214873023745009,1.76453436999646e-05,0.8480302441120077,24,86.31622422571586,1.7365940126205106,730.8589057957693,"[2, 6, 11, 15, 21, 25, 29, 33, 38, 42, 45, 49, 52, 56, 61, 65, 68, 72, 77, 81, 85, 92, 95, 98]","[156.01161066153568, 730.8589057957693, 71.5070980032695, 33.29802335024321, 32.40397409547725, 23.590669639665613, 37.29972307382617, 51.00375103153907, 66.91852245501217, 21.77310724666069, 8.350638718195643, 29.345491308515133, 21.447274864665758, 15.444163129357303, 31.297787121913228, 31.32261086432066, 79.74981816165955, 31.75521143159505, 35.06497793619813, 6.427779531613851, 61.04022893490442, 388.1411140221786, 105.80030602644405, 1.7365940126205106]","[0, 5, 8, 13, 18, 23, 23, 23, 23, 40, 44, 40, 50, 53, 53, 53, 8, 70, 70, 79, 70, 89, 93, 97]","[5, 93, 23, 23, 23, 27, 31, 35, 53, 46, 46, 53, 53, 58, 63, 67, 89, 75, 83, 83, 89, 93, 99, 99]",0.05,30,1234525.618329246,762.4062803809163,-762.4062803809163,SWT,mdp.39015035518102,42.91622422571586,221.92557246243592,318.9396137142497,0.0,-16.0,0.0,-11.5,42.91622422571586,1377.1893814171804,47.94923336368064,318.9396137142497,0.0,-16.0,0.0,8.0,1.6699273459538477,0.0,0.3406609168925893,0.1001701928368855,0.9196958020661161,0.13571606996197563,0.30500891823852316,0.6818181818181818,0.9476416151834274,0.2728909168067196,,0.10478602375637738,0.2735995656289698,0.2735995656289698,0.23061488112720765,0.38844288223669426,0.6037151547067832,0.875,0.2391304347826087,0.036363636363636376,0.7186668257863813,0.7186668257863813,0.0,1.4258751667433733,0.6446896148165937,45,1.665369593782093,0.8631856047904213,11,0,0,0.3718821496503341,0.5927918179638619,48,0,0,0.4629503267255523,0.8312074769211241,14,19.70617500514327,0.76257620475731,29.5,19.474839729516116,0.703577259005161,30,bior,24.2,15.5,22.270059621733292,10,0.40047281323877065,0.7172369389709844,0.5044979490415652,1,22.75,30
smoothed,db12,120032.96234253272,0.635,10.977329057265175,17.67153366420382,100,2,False,False,39.31715554115705,,5.769192947204043,3208.5591763709763,0.5136600702470497,2.7649629049633054e-05,0.025047284803149134,24,101.98195727657799,1.9266608613872842,478.00664289477584,"[4, 9, 14, 18, 23, 27, 33, 36, 40, 43, 46, 50, 56, 59, 62, 65, 68, 73, 76, 80, 85, 88, 91, 97]","[97.60687747751373, 145.34960455937107, 471.55941804151246, 18.022013535317896, 22.978664899595625, 47.937882406518895, 1.9266608613872842, 39.0069944816904, 28.146832266934695, 5.051019657168199, 55.780600954547, 27.553604865876668, 20.63853910623852, 18.410217261081772, 28.776906768702297, 6.388477419481889, 11.32045624732437, 26.173550041703347, 120.289749192688, 333.477483761866, 478.00664289477584, 22.99208931908121, 125.15021564656095, 295.02247297093334]","[1, 1, 1, 17, 21, 25, 31, 31, 39, 41, 25, 48, 52, 58, 60, 64, 64, 60, 60, 78, 84, 87, 89, 89]","[7, 11, 84, 60, 25, 31, 34, 44, 44, 44, 60, 60, 60, 60, 64, 66, 70, 74, 78, 84, 98, 89, 93, 98]",0.05,30,722043.512958324,334.91669373160414,-334.91669373160414,SWT,mdp.39015035518102,58.58195727657799,30.9266904385575,108.5499729350625,0.0,-2.5,0.0,-7.0,58.58195727657799,1753.1669746378716,62.71642795028363,108.5499729350625,0.0,6.5,0.0,8.0,1.8599941947206213,0.0,0.5498451847056944,0.48144257930087264,0.49918023890895363,0.5664088660006986,0.09589856840502221,0.6363636363636364,0.3675599691141133,0.2009458992034028,,0.11721543068396033,0.39774549214934063,0.39774549214934063,0.35607965601402036,0.5429673109698321,0.0795079478177374,0.875,0.43478260869565216,0.5272727272727273,0.2250493915990803,0.2250493915990803,0.4368932038834951,1.3154773817059524,0.5947747925569887,54,1.4219959916226639,0.7370414799340755,36,0,0,0.3846090544028555,0.613078903569863,44,0,0,0.42470561775029925,0.762540740518218,39,7.88986691902975,0.9049413624213283,43.25,42.25444596443229,0.6919285125359653,31,db,29.484848484848484,27.0,16.913606231598738,33,0.48792893473744536,0.544725221511027,0.49503217923048015,2,23.75,31
smoothed,db26,107077.90170724134,0.59,15.564870347476528,16.637434821350446,100,2,False,False,55.02465862950707,,6.354714131159911,3197.0259748389626,0.5119056095491854,2.5492009076147077e-05,-0.1054722829038482,23,135.83929538488235,4.193346419795324,562.3258127447564,"[1, 4, 9, 16, 20, 25, 30, 33, 36, 40, 44, 47, 52, 55, 58, 62, 67, 73, 78, 83, 87, 91, 94]","[36.12234809712173, 74.54758012890743, 259.837446856071, 45.21898946146234, 199.4964068955259, 322.7481644205037, 19.522973430607287, 18.616084301373512, 4.193346419795324, 6.447051760895898, 12.043205071981795, 42.59154126624816, 5.664023287079307, 29.148662635481575, 56.149262769729994, 131.5331987645281, 232.55025470699866, 562.3258127447564, 240.67746208585746, 263.9738889731494, 361.3507968051098, 55.811765775174706, 143.73352719393455]","[0, 0, 6, 12, 12, 12, 29, 32, 35, 38, 43, 45, 51, 54, 54, 60, 64, 12, 74, 74, 74, 89, 89]","[2, 6, 12, 18, 22, 69, 60, 54, 45, 45, 45, 54, 54, 57, 60, 64, 69, 74, 81, 86, 89, 92, 99]",0.05,30,860575.0876222292,321.11188767416115,-321.11188767416115,SWT,mdp.39015035518102,92.43929538488234,53.39247941142304,122.35477899250549,0.0,-1.5,0.0,-6.0,92.43929538488234,2429.903793852294,98.0538484049778,122.35477899250549,0.0,12.0,0.0,7.0,4.126679753128661,0.0,0.8841204186939677,0.39921372560262963,0.35930052723086164,0.8691119382687943,0.028795481205442036,0.22727272727272724,0.2755629176280008,0.1911649377310732,,0.26544515809371066,0.6660540733898199,0.6660540733898199,0.6563128165122969,0.8211018920654864,0.1411665730580268,0.75,0.4782608695652174,0.5636363636363636,0.25743831018029606,0.25743831018029606,0.5436893203883495,1.7731969804473973,0.8017263397114229,14,1.3271345024173347,0.6878733720037129,49,0,0,0.5055498133716403,0.8058622690592928,8,0,0,0.40431783420418704,0.72593534865849,48,21.792582836062977,0.7374387610112894,29.75,16.83005366726297,0.6895025130357652,32,db,29.484848484848484,27.0,16.913606231598738,33,0.48792893473744536,0.544725221511027,0.49503217923048015,2,24.5,32
smoothed,rbio1.5,156569.65416226603,0.66,9.815661406250005,21.373980067683704,100,2,False,False,24.86942730373626,,4.875708670846687,3282.118763636272,0.5107655717643182,1.8125987941777157e-05,0.9223129916751432,22,77.9257650152491,2.1469003252909356,756.0908444337742,"[2, 6, 11, 14, 21, 25, 28, 32, 38, 42, 45, 49, 55, 60, 65, 68, 71, 76, 80, 84, 90, 94]","[6.967862329345248, 756.0908444337742, 92.18252503452548, 37.23140976203351, 33.333884933338126, 22.360496404152066, 62.731020887024556, 24.521285211826253, 91.50201194865909, 24.354797021311256, 8.84393907298984, 21.553740864002634, 9.983004538703796, 26.01325306186327, 79.78454610162711, 27.285534959571095, 18.798677668257774, 28.569505827344585, 2.1469003252909356, 52.10207916736424, 181.5236040353887, 106.48590674708646]","[1, 4, 8, 13, 18, 23, 23, 30, 23, 40, 44, 44, 53, 53, 53, 66, 69, 69, 79, 69, 87, 93]","[4, 93, 87, 23, 23, 26, 34, 34, 87, 53, 46, 53, 57, 62, 87, 87, 75, 82, 82, 87, 93, 98]",0.05,30,1288328.8109900267,841.352135826695,-841.352135826695,SWT,mdp.39015035518102,34.5257650152491,247.1575111004409,397.8854691600283,0.0,-14.0,0.0,-14.0,34.5257650152491,1019.9668303354803,45.6874603322245,397.8854691600283,0.0,-9.5,0.0,6.0,2.0802336586242727,0.0,0.24237952896154338,0.1184879807358602,0.9999999999999999,0.1044948603462201,0.28514699310825475,0.8636363636363635,1.0,0.2633295735860272,,0.13161797345316384,0.20710785858705447,0.20710785858705447,0.2113984454953408,0.24162665799406297,0.6729656337549841,0.625,0.13043478260869568,0.10909090909090913,0.9038900642526064,0.9038900642526064,0.1262135922330097,1.3452171000289124,0.6082211923524021,50,1.753867554525415,0.9090554021327995,6,0,0,0.372528653359124,0.5938223651660179,47,0,0,0.4846844125467836,0.8702300968346478,7,24.28305307548181,0.7074330954761228,27.5,11.402495378927913,0.6880538971356518,33,rbio,57.25,61.5,15.714064343186909,12,0.9473995271867612,0.5060923769284128,0.18499261789074328,3,25.5,33
smoothed,db21,110799.54045458695,0.605,13.24523554032042,16.493209920446628,100,2,False,False,52.01172684405846,,6.1751225193870205,3201.420743719532,0.5125756439525491,2.5532871855148537e-05,-0.1474011430001498,24,127.78002234319888,1.5375120323278253,484.8144195221775,"[1, 5, 12, 16, 21, 26, 29, 33, 36, 43, 47, 52, 55, 58, 61, 65, 69, 73, 78, 81, 85, 90, 93, 96]","[89.00068912962745, 166.75359636324288, 122.34247082077269, 211.49046204396694, 484.8144195221775, 6.744197584948594, 5.998633453578895, 13.979693725608904, 23.24044871178733, 43.337779039417285, 9.058461731744769, 22.22717833600551, 52.29860868113584, 21.032359170616612, 33.09523852902353, 71.44472802119417, 179.44419529861148, 306.9297694150637, 444.6005342697955, 1.5375120323278253, 182.0038859385226, 274.37323832342975, 234.63460849316562, 66.337827601008]","[0, 3, 8, 8, 8, 24, 28, 32, 32, 40, 45, 51, 40, 57, 59, 40, 67, 71, 77, 80, 83, 87, 91, 95]","[3, 8, 14, 18, 77, 40, 40, 34, 40, 51, 51, 53, 63, 59, 63, 67, 71, 77, 91, 83, 87, 91, 99, 99]",0.05,30,860418.5056161045,338.4605432547807,-338.4605432547807,SWT,mdp.39015035518102,84.38002234319887,24.118913811155835,105.00612341188594,0.0,-16.0,0.0,-11.5,84.38002234319887,2372.320536236773,89.07046512177597,105.00612341188594,0.0,2.0,0.0,8.0,1.4708453656611624,0.0,0.8200014768158964,0.4007710431643437,0.33979162080992287,0.7762665654166133,0.04807238437239138,0.36363636363636365,0.24600925323269135,0.19489200908947474,,0.09176707299740942,0.6021869108643242,0.6021869108643242,0.579988355915604,0.7974355349525282,0.06082362080409234,0.875,0.2391304347826087,0.036363636363636376,0.21673479064107842,0.21673479064107842,0.3495145631067961,1.5261145890632242,0.690011474732577,36,1.3040912537579399,0.6759297166105435,53,0,0,0.38898888516112323,0.620060491258352,43,0,0,0.3986800895672122,0.7158130197071951,51,7.804912982645397,0.9059649038235494,45.75,44.68806420864606,0.6773800422732206,34,db,29.484848484848484,27.0,16.913606231598738,33,0.48792893473744536,0.544725221511027,0.49503217923048015,2,26.0,34
