signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
smoothed,db31,84973.06357259484,0.5689655172413793,26.342569762834426,15.274257549178337,58,1,False,False,68.06925365281201,,"[2, 6, 8, 10, 13, 16, 21, 25, 28, 31, 35, 37, 40, 43, 46, 48, 50, 52, 54, 56]","[41.72689588933347, 48.96531770335717, 65.96842970475399, 55.9636504059065, 54.86359089789944, 265.4169509208525, 52.508977270560706, 139.01200261315967, 353.9836411575537, 170.49660035431432, 70.97201727125163, 11.66435405610342, 217.05930943178336, 148.79991262226054, 33.67535919795384, 2.4577975712940514, 31.320432322853648, 67.52452556063425, 41.66739082160474, 44.02643231810245]",20,5.04450545024156,6497.642911877393,0.9999999999999999,1.3733316050827618e-05,-0.10727232661201327,16,190.09737288047842,5.549511921157599,519.9448577359174,"[1, 4, 8, 13, 19, 24, 26, 28, 31, 35, 38, 40, 43, 46, 50, 54]","[5.549511921157599, 51.50391337866517, 142.18362930327734, 218.1824088141816, 101.61213488879872, 324.4168898031887, 243.46946989453704, 519.9448577359174, 170.49660035431432, 144.8031970756116, 159.07647581928882, 338.1934297359003, 243.46615479156756, 145.09595657230628, 121.39302390455566, 112.17031209438639]","[0, 2, 6, 10, 16, 16, 25, 16, 30, 33, 37, 39, 41, 45, 48, 52]","[2, 6, 10, 16, 21, 27, 27, 41, 39, 39, 39, 41, 52, 52, 52, 56]",0.05,20,758540.6443700558,354.9703172684326,-354.9703172684326,SWT,mdp.39015061285097,0.0,1.0,3.94951192115769,128.05514226408263,89.47832526143084,293.0296827315674,0.0,89.47832526143084,2337.2246327543216,155.76757897733972,0.0,293.0296827315674,0.0,1.0,0.0,-3.5,9.0,0.8443448480128728,0.4019948919014851,0.11134931245916187,0.9241540643435023,0.01916712766892434,0.23076923076923067,0.19111981096167324,1.2505175328206825e-12,,0.04455231101290259,0.7155864066069766,0.7155864066069766,0.8299476725292072,0.9335765751098951,0.5190130509969947,0.75,0.8787878787878789,0.7250000000000001,0.7386409952314111,0.7386409952314111,0.5,2.2738318380516165,0.8288218763380555,13,1.0811277221488795,0.7079151143365041,43,0,0,0.6741110243428043,0.8243783416220262,6,0,0,0.34036241076476265,0.7910882653905423,43,19.551214796017153,0.764443195228709,26.25,13.788283658787256,0.7240890674938726,22,db,22.741935483870968,19.0,18.846693329663047,31,0.29534981147884376,0.7091363534520144,0.580514225929205,1,16.75
smoothed,db10,102406.25813491023,0.603448275862069,21.156330601884953,15.828057917329403,58,1,False,False,51.627774643819556,,"[3, 5, 7, 9, 12, 16, 20, 24, 29, 33, 35, 40, 44, 47, 50, 52, 56]","[14.71224742698007, 46.02031665327026, 18.18810322033613, 14.272408483495695, 277.98929961040335, 31.017910724939767, 15.139844522679759, 15.897783748905777, 9.382870853008317, 28.92890006768872, 8.148483131071984, 9.820851640758445, 294.4083380833092, 28.405828097615085, 4.688249273516142, 13.139994891346433, 297.91005610033534]",17,4.310244555679351,6497.642911877395,0.9999999999999999,1.650357777370956e-05,-0.013044278425000236,15,143.9495580867338,9.382870853008317,612.7823450445362,"[3, 7, 12, 16, 20, 24, 29, 32, 34, 38, 41, 43, 45, 50, 55]","[164.19012065080415, 125.90102259859148, 612.7823450445362, 31.017910724939767, 15.139844522679759, 31.528403647556583, 9.382870853008317, 18.36606428084028, 36.90531859665636, 15.86395168377679, 9.820851640758445, 334.1582064723813, 194.69265514293647, 101.19866040299337, 458.29514503854773]","[0, 5, 0, 15, 19, 22, 26, 31, 33, 35, 40, 42, 44, 47, 44]","[9, 9, 56, 42, 42, 42, 42, 42, 42, 42, 42, 56, 47, 52, 56]",0.05,20,710088.4883978479,371.32906922520283,-371.32906922520283,SWT,mdp.39015061285097,0.0,-7.0,7.782870853008408,35.217654955463786,43.33051046768621,276.67093077479717,0.0,43.33051046768621,1454.9100379676738,79.29811738094395,0.0,276.67093077479717,0.0,-7.0,0.0,6.5,8.0,0.6050327781652123,0.6353653154453985,0.14960855227673686,0.5475297696923894,0.08871652521640593,0.3846153846153843,0.25995491105257507,1.251043402262575e-12,,0.0882159147694877,0.3463828564431633,0.3463828564431633,0.256111788602461,0.5465084208736676,0.12759227040032853,0.5,0.3939393939393939,0.325,0.6971586425366232,0.6971586425366232,0.9999999999999999,1.398935766923069,0.5099183448020991,37,1.0378358251713071,0.6795678732373605,50,0,0,0.4437042322120759,0.5426111514468513,35,0,0,0.33385290455816913,0.7759585277619,44,6.855654600401044,0.917401751802397,41.5,40.68111234069896,0.7087008759011986,23,db,22.741935483870968,19.0,18.846693329663047,31,0.29534981147884376,0.7091363534520144,0.580514225929205,1,17.5
smoothed,db14,96163.01764935892,0.5689655172413793,26.49198708067272,16.241196389876286,58,1,False,False,56.991981858381585,,"[3, 6, 13, 15, 22, 28, 30, 33, 41, 43, 46, 50, 53, 56]","[269.94296374993934, 16.685769912066576, 40.818481073141086, 256.55625959404745, 3.9926362749027184, 25.846967714811086, 30.96746633266933, 18.13313577607766, 265.2111687419868, 23.474152647930737, 35.883245549101446, 18.012116502832, 252.68567456480892, 48.6065064484644]",14,4.557100367674536,6497.642911877394,0.9999999999999999,1.501524385663476e-05,0.05627160019672499,14,156.67044893125845,3.9926362749027184,504.75130410737665,"[6, 11, 15, 22, 28, 30, 33, 39, 41, 44, 48, 51, 53, 56]","[67.16535695217623, 190.7793045394082, 504.75130410737665, 3.9926362749027184, 32.6649973379035, 36.79337208191383, 25.212664277988416, 161.9594292821061, 471.44169751804577, 178.7009226334863, 21.464767310134718, 72.02447629990098, 377.8288499738109, 48.6065064484644]","[3, 3, 3, 21, 24, 24, 31, 38, 3, 43, 46, 46, 43, 54]","[9, 13, 40, 24, 29, 38, 38, 40, 54, 52, 50, 52, 54, 57]",0.05,20,680728.2553469545,294.30325358536373,-294.30325358536373,SWT,mdp.39015061285097,0.0,-10.5,2.3926362749028094,143.24869589262335,56.05140131221087,353.69674641463627,0.0,56.05140131221087,1489.052951704285,101.73811536572197,0.0,353.69674641463627,0.0,3.0,0.0,3.0,7.0,0.6831108836024712,0.5099861450465878,0.1781501799246372,0.6741494722555326,0.06380923625327113,0.23076923076923067,0.31059127182432317,1.2507804675416288e-12,,0.026818829091466455,0.44815578073082607,0.44815578073082607,0.4245041874776274,0.5614867910359252,0.583072008145963,0.25,1.0,0.15000000000000002,0.8924799029493495,0.8924799029493495,0.825,1.7135617341799079,0.6246009172609025,25,1.050342771841824,0.6877573372580048,46,0,0,0.541846098592611,0.6626300001659505,23,0,0,0.3313208024596631,0.7700732825246305,48,13.32916601542147,0.839407638368416,35.5,31.73325668295487,0.705848397497461,24,db,22.741935483870968,19.0,18.846693329663047,31,0.29534981147884376,0.7091363534520144,0.580514225929205,1,18.25
smoothed,coif13,118545.58781669334,0.6551724137931034,23.28622192610015,16.29427798555384,58,1,False,False,52.4015738096703,,"[2, 5, 8, 10, 13, 15, 18, 22, 25, 27, 30, 35, 38, 41, 43, 48, 51]","[37.73887082542932, 319.86362044187155, 42.34329517066103, 31.859715406613862, 20.074944142045183, 28.51060159831364, 314.56012699130974, 54.309084930852876, 3.418652317897048, 31.584062319248872, 12.396061909301213, 63.23983371775243, 313.24537419138625, 16.806472276466373, 11.708194489024056, 67.692787639151, 291.2568047400789]",17,3.856588331659786,6497.642911877399,0.9999999999999999,1.3718447612618454e-05,0.1420922190626515,14,169.45443249537752,7.633513045199548,641.9092622053358,"[2, 8, 11, 13, 18, 22, 27, 30, 35, 38, 41, 46, 50, 52]","[120.08226964334543, 92.4291443164865, 7.633513045199548, 61.44934483047267, 508.9561240718065, 65.33294718003708, 44.09834942161033, 44.0102822775953, 92.96164508324073, 641.9092622053358, 119.86530546832415, 38.665609395097334, 367.42941652875896, 167.5388414679749]","[0, 5, 10, 10, 5, 21, 25, 28, 28, 5, 39, 43, 39, 51]","[5, 15, 12, 15, 37, 28, 28, 33, 37, 51, 48, 48, 51, 54]",0.05,20,764065.643426126,330.4239685883146,-330.4239685883146,SWT,mdp.39015061285097,0.0,-10.5,6.033513045199639,6.0907377946641645,68.83538487632994,317.5760314116854,0.0,68.83538487632994,1668.0287216019524,89.56890112245246,0.0,317.5760314116854,0.0,-10.5,0.0,-10.5,7.0,0.6162957235440831,0.40074235547373577,0.1818173163436818,0.314835972908717,0.15310407347532476,0.615384615384615,0.37328460998808005,1.2520951411463603e-12,,0.06828997840229936,0.5504334755296789,0.5504334755296789,0.33318496453295265,0.6400028003104283,0.004787560988549933,0.25,0.18181818181818182,0.15000000000000002,0.8008853703529795,0.8008853703529795,0.15000000000000002,1.256633715170882,0.4580486103889047,45,1.0436395268531544,0.6833680978135221,48,0,0,0.37339343148481074,0.45662724195928905,49,0,0,0.33193308338993616,0.7714963781537074,47,1.707825127659933,0.9794237936426514,47.25,47.20303459466384,0.7050733426044582,25,coif,47.76923076923077,45.0,17.035031778435513,13,0.6203796203796204,0.6409697502365483,0.3734433406633012,2,19.25
smoothed,db12,103032.93571839132,0.6206896551724138,17.136296480751977,15.907106866436553,58,1,False,False,52.460315099495375,,"[1, 7, 9, 11, 14, 21, 23, 26, 30, 32, 36, 42, 45, 47, 49, 52, 55]","[164.59431775965777, 16.466205071570606, 35.523565879528434, 97.68939960147381, 287.01517157910433, 18.076010089988316, 1.4166582626255728, 14.592603223685384, 26.442966178472005, 30.196044566616372, 9.321723695208739, 298.87246775591643, 135.34258281968633, 32.1689693557373, 16.29552836185607, 8.661916527850892, 215.9812187499083]",17,4.3044903578108356,6497.642911877395,0.9999999999999999,1.4906305014968551e-05,-0.01634296468042575,14,159.7019814669258,3.2467645247068067,593.2533961624956,"[4, 9, 14, 21, 26, 30, 32, 35, 39, 41, 43, 47, 52, 55]","[97.26585078565222, 181.23946204131326, 593.2533961624956, 18.076010089988316, 14.592603223685384, 33.735122140417936, 39.280243347956095, 3.2467645247068067, 22.53543272662057, 221.3718332655567, 418.45905010378397, 182.57744595654017, 79.65131634849719, 330.5432098197466]","[1, 1, 1, 19, 23, 23, 23, 33, 36, 40, 42, 45, 49, 42]","[7, 11, 42, 23, 29, 31, 40, 36, 40, 42, 54, 54, 54, 56]",0.05,20,687102.7233337914,302.90569631872245,-302.90569631872245,SWT,mdp.39015061285097,0.0,-10.5,1.6467645247068976,54.74660383750438,59.08293384787821,345.09430368127755,0.0,59.08293384787821,1531.4944072036278,99.69544152412398,0.0,345.09430368127755,0.0,-10.5,0.0,-6.0,7.0,0.6171507256789805,0.5008089964002937,0.1550696405589909,0.5445782701238269,0.09121664349546409,0.46153846153846134,0.2575451678505293,1.251043402262575e-12,,0.01832302968087967,0.47240942263365354,0.47240942263365354,0.40917572138152675,0.5801057008219546,0.20993009143839386,0.25,0.18181818181818182,0.15000000000000002,0.8706659183345749,0.8706659183345749,0.375,1.3631613605447364,0.49687841365012053,40,1.033960609524919,0.6770304082633435,51,0,0,0.40504195058978276,0.49533059015031666,40,0,0,0.3284884882059747,0.7634902683634697,50,6.075908711186061,0.9267962805881198,45.25,44.63894967177242,0.6908077788482767,26,db,22.741935483870968,19.0,18.846693329663047,31,0.29534981147884376,0.7091363534520144,0.580514225929205,1,19.75
smoothed,db21,91574.02999748055,0.5689655172413793,29.847778125557454,14.948344588580495,58,1,False,False,77.65111436899542,,"[1, 3, 5, 8, 14, 16, 18, 21, 25, 28, 35, 38, 40, 42, 45, 48, 51, 53, 55]","[29.78452239028168, 13.20396401469479, 84.01194675067735, 244.95647297475432, 6.352388743780708, 43.023246111006976, 113.53309254343353, 240.94057246023195, 24.330212888554684, 12.349809783792686, 249.8905561434338, 92.63974047324012, 36.559259736857086, 17.990398540640804, 5.832467480096483, 214.64660521204257, 63.83450884261593, 90.2799687961041, 14.900636490346585]",19,4.791055556724851,6497.642911877395,0.9999999999999999,1.3434922670443214e-05,-0.1716473482564018,16,189.93494519107617,12.349809783792686,501.33320613624244,"[1, 5, 12, 16, 21, 25, 28, 32, 34, 36, 40, 44, 46, 48, 51, 55]","[45.666366210764224, 246.50840118234578, 68.70027499642185, 216.83063516479314, 501.33320613624244, 24.330212888554684, 12.349809783792686, 54.76665057952593, 259.17996236647514, 354.69739388937177, 223.37046826464007, 81.38703953212656, 108.58856992241472, 424.5581368687722, 254.97938692698233, 161.71260834399519]","[0, 3, 8, 8, 8, 24, 27, 31, 33, 35, 38, 42, 42, 35, 49, 53]","[3, 8, 14, 18, 35, 33, 31, 33, 35, 47, 47, 45, 47, 49, 53, 57]",0.05,20,784063.7631342006,286.29249445505326,-286.29249445505326,SWT,mdp.39015061285097,0.0,-8.0,10.749809783792777,146.66679386375756,89.31589757202859,361.70750554494674,0.0,89.31589757202859,2334.6257897238856,146.05457277178135,0.0,361.70750554494674,0.0,-12.5,0.0,5.5,9.0,0.9838125272726086,0.3768578483550851,0.088833650072012,0.7941520608566575,0.04550155745119484,0.23076923076923067,0.14409282543555052,1.251043402262575e-12,,0.12201062279105315,0.7142869110655248,0.7142869110655248,0.7570601251973026,0.9324364722702908,0.5974833694915112,0.75,0.06060606060606061,0.275,0.9127935024509916,0.9127935024509916,0.9499999999999998,2.3459312989577255,0.8551024523556594,9,1.0312729343678544,0.6752705367633037,52,0,0,0.6415631231157709,0.7845751284006167,10,0,0,0.3330024625266988,0.7739818855410995,45,22.700954458641895,0.7264945245946759,29.0,15.837563451776651,0.6885484671166151,27,db,22.741935483870968,19.0,18.846693329663047,31,0.29534981147884376,0.7091363534520144,0.580514225929205,1,20.5
smoothed,db36,82688.12275977033,0.5517241379310345,29.201939167116482,15.372653315440349,58,1,False,False,62.33178733483748,,"[2, 6, 9, 12, 14, 16, 20, 22, 26, 30, 33, 35, 37, 39, 42, 44, 46, 48, 52]","[35.16688501574126, 38.07673248789578, 36.37810965507782, 100.81348025620703, 40.27887238014404, 62.412649250222046, 320.4050241758715, 120.63599947377958, 62.13667293132701, 61.586491268686004, 297.2495615126354, 138.06912149005453, 171.22796852274195, 104.16067591845908, 26.41862308602998, 82.90108601017617, 39.6717480692537, 79.51281980965443, 42.169862431253286]",19,5.104618808078725,6497.642911877394,0.9999999999999999,1.3898619419348177e-05,-0.0967474970307843,16,176.31063956885316,3.9916701811814477,464.6429647747966,"[4, 8, 12, 16, 21, 23, 26, 29, 33, 35, 37, 40, 44, 48, 52, 56]","[46.346323380465584, 58.992556324510936, 168.5843530493845, 189.04769700156396, 120.63599947377958, 464.6429647747966, 251.1514347094932, 3.9916701811814477, 426.20155140400925, 166.07750652310773, 333.4130826623143, 210.69796544642656, 166.45565510298388, 127.06365790185791, 82.09653557098616, 5.571279594789141]","[2, 6, 9, 14, 20, 20, 24, 27, 20, 34, 36, 39, 42, 46, 50, 53]","[6, 9, 20, 20, 22, 24, 30, 30, 39, 36, 39, 42, 46, 50, 53, 57]",0.05,20,742865.0011116236,321.772939631586,-321.772939631586,SWT,mdp.39015061285097,0.0,-3.5,2.3916701811815386,183.3570352252034,75.69159194980558,326.227060368414,0.0,75.69159194980558,2116.6368997683176,137.57127447522933,0.0,326.227060368414,0.0,-12.5,0.0,-3.5,9.0,0.760833812327777,0.4159202610484646,0.11814697355682563,0.9549879970262871,0.010051399831691316,0.1538461538461536,0.19880836773009658,1.2507804675416288e-12,,0.02680782486927197,0.6052862568260228,0.6052862568260228,0.693400451453168,0.8368055513066532,0.7521765147964459,0.75,0.06060606060606061,0.5,0.8228225594065319,0.8228225594065319,0.5,2.158914899867114,0.7869341383201389,16,1.0474959132069575,0.6858932334942094,47,0,0,0.581334502958059,0.7109208367322633,18,0,0,0.32657437067106837,0.7590413754406574,52,18.89223826513594,0.7723826715043862,33.25,25.22657873987528,0.685890130932916,28,db,22.741935483870968,19.0,18.846693329663047,31,0.29534981147884376,0.7091363534520144,0.580514225929205,1,21.25
smoothed,coif10,119748.84538745039,0.6724137931034483,23.70890138488892,16.09326558248221,58,1,False,False,47.18493934341612,,"[2, 5, 7, 15, 19, 23, 27, 30, 32, 36, 38, 41, 46, 51, 54]","[260.4990908607772, 57.60179142519888, 27.063351777269183, 319.6176496717006, 67.26358784094069, 12.939623419878423, 20.271896936245533, 31.881531369143723, 17.302978130124053, 18.38256303036955, 18.633679719524878, 317.1423982353156, 36.33215394551165, 21.792071527421548, 282.72020864957165]",15,3.8245347958069726,6497.642911877393,0.9999999999999999,1.4332780911111753e-05,0.058955653396191285,15,144.93235988715196,17.782492136799533,608.996346546798,"[5, 8, 11, 15, 19, 23, 27, 30, 32, 38, 41, 44, 49, 53, 55]","[107.19358213106645, 23.605110954683877, 55.889999078914414, 608.996346546798, 67.26358784094069, 17.782492136799533, 20.271896936245533, 36.270189756390934, 39.67074032051265, 48.38817210232976, 503.7863974651459, 75.6693651061577, 38.51088006450216, 397.8040633376145, 132.88257452917708]","[2, 7, 7, 2, 17, 21, 21, 21, 31, 36, 40, 42, 46, 42, 54]","[13, 9, 13, 54, 40, 24, 29, 40, 40, 40, 54, 51, 51, 54, 57]",0.05,20,719806.9967486715,320.3741260158096,-320.3741260158096,SWT,mdp.39015061285097,0.0,-11.5,16.182492136799624,39.00365345320199,44.31331226810438,327.6258739841904,0.0,44.31331226810438,1469.6520649739464,73.50791662198583,0.0,327.6258739841904,0.0,-7.0,0.0,-2.5,8.0,0.5403655963897599,0.4524945855544965,0.16793039575332444,0.29839475913709446,0.15790444662790226,0.6923076923076921,0.312552015723718,1.2505175328206825e-12,,0.18389120684649923,0.35424571875730615,0.35424571875730615,0.21266143729533665,0.5529756936771945,0.14355477143610265,0.5,0.3939393939393939,0.1,0.8263696563927352,0.8263696563927352,0.55,1.3697202590046167,0.49926916147819517,38,1.0287097781308343,0.6735921994092436,53,0,0,0.41652110445788404,0.5093685831326078,38,0,0,0.3277436864369048,0.7617591608118767,51,8.12403840463596,0.9021200192212535,45.0,43.90425304552255,0.6799756722612291,29,coif,47.76923076923077,45.0,17.035031778435513,13,0.6203796203796204,0.6409697502365483,0.3734433406633012,2,22.25
smoothed,rbio3.5,265677.3275498673,0.7413793103448276,27.088958996292035,14.294874506482472,58,1,False,False,30.514016095454487,,"[3, 5, 8, 12, 14, 16, 18, 22, 27, 29, 32, 34, 39, 44, 50, 53]","[17.41471419540993, 603.8006901638842, 128.39254550916556, 36.90968498120118, 10.194122762106067, 28.462889366667902, 23.347045461739537, 41.585612714188116, 30.844771193398913, 1.5911744000605648, 3.0748096438157475, 17.546376004927858, 44.77735277624715, 1.901270186393559, 662.9858960339799, 63.80276046515678]",16,3.5640713896418212,8452.765550223165,0.9999999999999998,9.312536123869623e-06,-0.17187659674305836,17,106.74947790979165,1.3335591951440713,718.2589968086832,"[1, 5, 8, 12, 16, 18, 22, 26, 29, 33, 36, 40, 42, 45, 48, 51, 55]","[11.638719818983265, 718.2589968086832, 294.0545902314175, 60.57750648794766, 43.07127352424369, 35.69858047602828, 67.23959404954876, 25.834993305648766, 50.761243912038154, 3.0748096438157475, 17.546376004927858, 41.79074733768866, 8.395604029853809, 1.3335591951440713, 111.93887045203998, 304.492701661511, 19.032957526937906]","[0, 3, 6, 11, 14, 17, 14, 23, 27, 32, 34, 39, 41, 44, 39, 50, 53]","[3, 50, 50, 39, 17, 20, 39, 27, 39, 34, 39, 41, 44, 46, 50, 53, 57]",0.05,20,980520.803825887,664.0531853318334,-664.0531853318334,SWT,mdp.39015061285097,0.0,0.0,0.26644080485583777,70.25899680868315,6.130430290744073,16.053185331833447,0.0,6.130430290744073,1110.407791133125,64.49881802143028,0.0,16.053185331833447,0.0,-9.0,0.0,0.0,10.0,0.2977138771278159,0.029582684265252235,0.043688738615797806,0.16479531600201477,0.7400833458041722,0.9999999999999998,0.1439253557401858,0.5652255305372368,,0.0026005499885607478,0.048765261133596416,0.048765261133596416,0.14505609588311635,0.3953765574766596,0.2753333368484765,1.0,0.2727272727272727,0.675,0.036286880219130735,0.036286880219130735,0.6749999999999999,1.0531985769646086,0.38389559250096206,53,1.2605018970014616,0.8253681098506599,19,0,0,0.300933174635795,0.3680147371676141,53,0,0,0.37312685601155937,0.8672411169893218,22,18.803811670332514,0.7734480521646685,36.75,29.45031571950814,0.6653384839136596,30,rbio,53.93333333333333,58.0,15.322563505528448,15,0.7004329004329004,0.5765354494703621,0.3367363348558611,3,23.25
smoothed,db15,95384.09792917884,0.5689655172413793,22.254081488566946,15.472958911120067,58,1,False,False,69.91384946156751,,"[3, 9, 11, 13, 16, 25, 29, 32, 40, 43, 45, 47, 49, 53, 56]","[238.7411155331498, 26.138672581094553, 68.78362187708518, 24.980059677792653, 237.9144553137556, 2.8403626451350483, 45.216823477748, 19.817985348416666, 268.0113616746932, 42.90607971651018, 104.89646768010753, 14.256004781216891, 48.486034285187586, 189.44025511298386, 87.41827371738133]",15,4.579605749791381,6497.642911877394,0.9999999999999999,1.320654220040543e-05,0.0060012406882756835,14,183.99332713317952,2.8403626451350483,518.7559379057468,"[7, 11, 16, 25, 29, 32, 36, 38, 40, 43, 47, 50, 52, 54]","[77.75676623013067, 200.47346913098386, 478.6633478704647, 2.8403626451350483, 53.45365969924196, 45.772211248196626, 10.751581704751304, 112.56607662183634, 518.7559379057468, 231.48318302939253, 120.40159289687472, 48.486034285187586, 329.33925446079354, 345.16310213577765]","[3, 3, 3, 23, 26, 30, 34, 37, 3, 41, 45, 49, 41, 53]","[9, 13, 39, 26, 37, 37, 37, 39, 53, 45, 51, 51, 53, 56]",0.05,20,824031.3190602743,332.0926864865508,-332.0926864865508,SWT,mdp.39015061285097,0.0,-1.5,1.2403626451351393,129.2440620942532,83.37427951413194,315.9073135134492,0.0,83.37427951413194,1871.5732465311803,126.02866726038744,0.0,315.9073135134492,0.0,-6.0,0.0,-6.0,7.0,0.8711936516262314,0.3576187827528539,0.12507657501766867,0.6856931534298707,0.06070175087055865,0.23076923076923067,0.27386796814830955,1.2507804675416288e-12,,0.013693937818880321,0.6667512587167116,0.6667512587167116,0.6067833617591532,0.729297031681833,0.5240257666734239,0.25,0.45454545454545453,0.6000000000000001,0.7966538529006906,0.7966538529006906,0.375,1.8119714308958872,0.6604716919228876,23,1.0187420070420579,0.6670653703719066,56,0,0,0.5400129813094624,0.6603882593676095,24,0,0,0.32561513907699685,0.7568118787810327,54,18.20942979154848,0.7806092796198978,39.25,32.91623284429721,0.6538588566774188,31,db,22.741935483870968,19.0,18.846693329663047,31,0.29534981147884376,0.7091363534520144,0.580514225929205,1,23.5
smoothed,rbio3.9,250585.20404516396,0.6206896551724138,23.03812975342954,14.370533305653426,58,1,False,False,32.449223967573026,,"[1, 3, 5, 8, 12, 14, 16, 18, 22, 27, 31, 34, 39, 43, 46, 50, 53, 55]","[38.31678820164316, 66.83415925961619, 598.5707549423418, 122.65769329029456, 45.825711373145246, 12.651922324643357, 27.20583558050726, 22.7937134017196, 40.44536922213272, 30.175212915919943, 4.490141727352583, 18.866570490604836, 45.38465653946611, 1.7004096804200062, 29.06594346877102, 654.3882834854344, 50.84935029165054, 41.50574023281438]",18,3.6544971225641136,8368.288275134377,0.9999999999999998,9.082517602440178e-06,-0.15848048948563484,16,125.48470495528025,4.490141727352583,729.0538913142735,"[1, 5, 8, 12, 16, 18, 22, 26, 29, 33, 36, 40, 43, 48, 51, 55]","[38.31678820164316, 729.0538913142735, 304.96433636029076, 89.81394710876219, 44.68348115732507, 38.28665934153895, 69.8985526301385, 27.098874746398238, 50.794435578004006, 4.490141727352583, 18.866570490604836, 62.26846232678966, 17.49406733769674, 139.06213615286867, 309.748762084767, 62.914172726030216]","[0, 3, 6, 10, 14, 17, 14, 23, 27, 31, 34, 39, 41, 39, 50, 53]","[3, 50, 50, 39, 17, 20, 39, 39, 39, 34, 39, 46, 46, 50, 53, 57]",0.05,20,970721.4399155878,656.2825742436278,-656.2825742436278,SWT,mdp.39015061285097,0.0,1.0,2.890141727352674,81.05389131427353,24.865657336232672,8.282574243627778,0.0,24.865657336232672,1303.421945951151,79.398335777055,0.0,8.282574243627778,0.0,-8.0,0.0,-3.5,9.0,0.3258815742801754,0.010205627099299397,0.04891561874853487,0.21117736921005598,0.6798736066360406,0.46153846153846134,0.15371142689028627,0.5408031686383971,,0.03248562975602719,0.1986556160558213,0.1986556160558213,0.25686383929979206,0.48005115437023615,0.3208466974135957,0.75,0.33333333333333337,0.7250000000000001,0.016582245619449543,0.016582245619449543,0.5,1.118913367823268,0.4078489277261857,49,1.0381222424128693,0.6797554173083842,49,0,0,0.3190880314602939,0.39021652622151165,51,0,0,0.30401335663015633,0.7066038767668922,62,6.238322424070967,0.9248394888666148,52.75,52.251243571368356,0.644648660095958,32,rbio,53.93333333333333,58.0,15.322563505528448,15,0.7004329004329004,0.5765354494703621,0.3367363348558611,3,24.75
