signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,bior5.5,245523.74038655488,0.6647331786542924,46.70736274930429,22.507691489122102,862,1,False,False,40.918092903602414,,8.789290928338714,21869.257814260527,1.0,3.246276234454529e-05,0.9339226589260616,22,714.8021118577738,31.400737835279358,1365.751013834684,"[12, 50, 90, 147, 201, 245, 275, 325, 367, 395, 452, 492, 532, 561, 596, 629, 661, 704, 733, 770, 803, 832]","[428.21586070842676, 596.4173125989413, 1117.4184476119353, 948.6823101526322, 880.4753317896224, 1365.751013834684, 950.0275172007553, 650.26503907338, 442.6555781696251, 793.0819252215088, 956.5495201379166, 370.72307775929664, 867.6969657348926, 143.1130566533831, 664.1691423034468, 459.9364937449478, 713.6672995770326, 516.3550878786299, 1117.731451363236, 885.8445400833672, 31.400737835279358, 825.4687514380823]","[0, 0, 81, 125, 177, 81, 268, 310, 332, 332, 332, 480, 332, 559, 565, 616, 616, 332, 332, 744, 801, 801]","[25, 64, 229, 229, 229, 861, 332, 332, 370, 418, 470, 521, 684, 565, 684, 634, 684, 713, 861, 861, 804, 861]",0.05,30,38384792.888454124,835.822741195884,-835.822741195884,SWT,uc1.c2693407,192.40096680044405,340.12156501327945,264.5105921374493,0.0,19.5,0.0,19.5,190.45428577081725,3665.646460871023,191.63524636286692,264.5105921374493,0.0,15.0,217462536.6671011,0.0,1.0,12.05426306240571,0.0,0.18452427542803293,0.7686159236583564,0.8172690439616757,0.23329479971608919,0.047846385874286385,0.2931034482758633,0.9373757810642582,0.0,,0.0381702134185549,0.3313954037748334,0.3313954037748334,0.2835582848339748,0.20520127868520524,0.2841903461727098,0.5,0.815554565769787,0.33507853403141363,0.0,0.3516483516483517,0.0,0.6390587806547996,0.6390587806547996,0.0,0.2631578947368421,1.524756666831775,0.6035839823308138,79,1.4090657706341587,0.6530168868041756,48,0,0,0.31359173988475664,0.4983035788400115,59,0,0,0.41025370724732035,0.6508664591861202,50,14.165686240583852,0.8663614505605297,59.0,56.785341722738444,0.654878838487812,55,bior,18.266666666666666,17.0,12.864495252252926,15,0.24449923682047667,0.49151241145868463,0.6813968107880609,1,41.5,55
smoothed,db21,185682.20655721438,0.6960556844547564,41.94942107196338,12.28269951651857,862,1,False,False,49.88907857118119,,8.686433170465632,25152.92188520068,1.0,3.262897630314529e-05,-0.0019130850443811417,23,768.5956128879677,172.31144622462062,1486.4867287691,"[22, 50, 91, 128, 161, 205, 260, 316, 354, 382, 410, 439, 469, 502, 547, 576, 611, 644, 676, 720, 748, 793, 848]","[507.915027340052, 852.6913877929571, 1252.2780630285436, 604.680290909036, 982.7810133424612, 934.6107983582881, 1486.4867287691, 944.9597347068112, 347.8332341364041, 462.49743555880013, 874.0236165401466, 325.70430414689133, 1096.3934360412743, 935.1560152912275, 794.2266285283329, 172.31144622462062, 721.0412266089843, 613.1115458671688, 820.5235206125105, 558.0028233684827, 967.1669524104748, 945.6375007717478, 477.6663660689452]","[15, 15, 15, 115, 140, 193, 15, 283, 347, 347, 347, 433, 347, 485, 536, 572, 580, 631, 631, 485, 485, 760, 818]","[40, 55, 140, 140, 193, 244, 485, 347, 358, 385, 433, 442, 485, 631, 631, 580, 631, 650, 700, 727, 818, 818, 860]",0.05,30,43303306.60968689,784.6870200694335,-784.6870200694335,SWT,uc1.c2693407,246.19446783063802,460.85727994769536,315.64631326389974,0.0,-11.5,0.043478260869565216,-7.0,244.24778680101122,5617.699096423257,244.24778680101136,315.64631326389974,0.0,-11.5,212544022.94586834,0.0,0.0,128.85644532693556,0.0,0.4148306616027079,0.7810046636466141,0.016739711509393962,0.10917599374707167,0.021938766715895716,0.7586206896551735,0.05044568421426909,0.31043674770288066,,0.4194489787118395,0.4937068446568598,0.4937068446568598,0.4545759050985766,0.53724638774634,0.46847854120533694,0.0,0.587035434467918,0.05759162303664922,0.04761904761904762,0.010989010989010978,0.0,0.786985795562769,0.786985795562769,0.0,0.009569377990430616,1.6831399156347027,0.6662809320320413,59,0.882153053340846,0.40882466424415187,74,0,0,0.32212122420652545,0.5118571008962975,54,0,0,0.3078991148492508,0.4884811596538751,72,9.776672917374976,0.907767236628538,64.75,63.62327542587284,0.6484590900123822,56,db,74.71052631578948,83.0,25.547949507540306,38,1.0,0.9761078086663953,0.007167657400081395,5,43.25,56
smoothed,db4,236967.41769589225,0.697215777262181,47.91593033733155,15.387465239497622,862,1,False,False,55.324032791563,,8.727199542449098,25152.921885200692,1.0,2.991053542419602e-05,0.5668830165550024,24,759.875717370137,66.03163073878284,1532.5530389487624,"[7, 36, 78, 114, 149, 191, 247, 277, 327, 368, 397, 425, 454, 488, 534, 563, 597, 629, 662, 695, 735, 772, 829, 860]","[66.03163073878284, 822.8713200407772, 1230.5356301622064, 696.7317303834762, 1086.6619182659754, 1003.390020293079, 1532.5530389487624, 1152.2915273448498, 694.5201645438228, 492.29491040856266, 815.7867109649217, 321.72788852335833, 1104.2290205590614, 387.3164119856376, 876.5425938655058, 169.610073578332, 721.8134632264073, 608.9898438390981, 814.842393471004, 593.2763946729485, 1057.5554641984397, 1002.1543204022848, 756.1233166438976, 229.1674298220916]","[1, 1, 1, 101, 127, 179, 1, 269, 312, 334, 334, 420, 334, 482, 523, 561, 567, 617, 617, 471, 471, 746, 802, 857]","[9, 40, 127, 127, 179, 231, 471, 471, 334, 371, 420, 428, 471, 523, 686, 567, 617, 636, 686, 714, 802, 802, 861, 861]",0.05,30,45958260.112298466,887.5524411020823,-887.5524411020823,SWT,uc1.c2693407,237.47457231280725,506.9235901273578,212.78089223125096,0.0,-12.5,0.0,-12.5,235.52789128318045,6177.017216883287,235.5278912831803,212.78089223125096,0.0,-12.5,209889069.44325677,0.0,1.0,22.57662984109777,0.0,0.5543587705422424,0.5783859575739161,0.2598162868550359,0.15836891335669478,0.04414203647879518,0.775862068965518,0.5895171876589708,0.31043674770288165,,0.07251850157173886,0.4673962536238387,0.4673962536238387,0.42623179230727976,0.6323866738869747,0.538793088640076,0.5,0.4636836045351165,0.0,0.0,0.0,0.0,0.4894134853379257,0.4894134853379257,0.0,0.0,1.6432599180042629,0.6504941981165634,63,1.2672950671965622,0.5873147277366171,55,0,0,0.2842020711790446,0.45160280444346473,80,0,0,0.4088609961417568,0.6486569265726808,51,12.84198842339716,0.8788491658170079,62.25,60.457045720608754,0.6457925074368058,57,db,74.71052631578948,83.0,25.547949507540306,38,1.0,0.9761078086663953,0.007167657400081395,5,44.0,57
smoothed,rbio2.4,384761.7511694089,0.6693735498839907,59.6880689086693,23.698803971646463,862,1,False,False,40.12737737575611,,8.873351047523197,23392.01991418744,1.0,3.217052276487444e-05,0.9570520915570393,22,695.1319154980786,24.013790769870155,1254.694877404043,"[6, 51, 89, 118, 148, 200, 246, 276, 326, 368, 396, 453, 493, 533, 569, 597, 628, 659, 703, 734, 777, 833]","[390.38037025057946, 563.2139216618219, 1159.2810594333034, 24.013790769870155, 805.5340106623394, 889.8370501518709, 1254.694877404043, 968.4323930492376, 736.5872604482914, 352.52057021196674, 786.8546992506201, 973.9534138146071, 317.98313576946794, 889.5969792548254, 33.875864164088966, 661.1229312610087, 747.7714762094165, 465.2568495917418, 468.80471089416767, 1067.1739916816234, 878.3399485266989, 857.6728364961382]","[0, 0, 0, 116, 126, 177, 0, 267, 311, 343, 332, 332, 481, 470, 565, 565, 616, 633, 684, 332, 744, 801]","[26, 65, 230, 126, 230, 230, 332, 332, 332, 370, 417, 684, 509, 684, 570, 616, 684, 684, 714, 860, 860, 860]",0.05,30,37851904.37910457,741.599906859105,-741.599906859105,SWT,uc1.c2693407,172.73077044074887,229.06542858263833,358.7334264742283,0.0,28.5,0.0,10.5,170.78408941112207,3232.902140957729,176.1327242063221,358.7334264742283,0.0,19.5,217995425.17645067,0.0,1.0,19.441210127814912,0.0,0.16422474063236175,0.7468338772086194,0.9105229538978041,0.33473043119918494,0.10812768424510776,0.3620689655172414,0.9592964974460063,0.14396153309652462,,0.062283513373922045,0.27204440686198195,0.27204440686198195,0.2331671722734907,0.13159125798996602,0.11467683526819045,0.5,0.840313105877467,0.24083769633507857,0.0,0.45054945054945056,0.0,0.9116295455246475,0.9116295455246475,0.0,0.3062200956937799,1.4901870014162928,0.5898993749615105,85,1.6271912138370321,0.7541048564516218,29,0,0,0.3279366895084127,0.5210979921698218,53,0,0,0.4662208354053563,0.7396581651269434,38,24.58149710656371,0.7680990839003423,51.25,43.74875250875172,0.6423042589313033,58,rbio,40.13333333333333,39.0,24.097618929994685,15,0.5371844546201714,0.920695181462318,0.3477623273271846,2,44.0,58
smoothed,coif6,192598.52140580106,0.6844547563805105,43.00924884429334,12.918109229922141,862,1,False,False,49.14690721038801,,8.680247151180556,25152.921885200692,1.0,3.2511007892332534e-05,0.14402562827338583,21,804.1000121053344,87.42819983273347,1494.2270710397024,"[11, 39, 95, 152, 195, 251, 304, 342, 372, 401, 458, 492, 537, 567, 600, 633, 664, 708, 738, 781, 837]","[87.42819983273347, 841.4964452367719, 1285.4222599058567, 1069.1991370459014, 989.2372688096577, 1494.2270710397024, 994.0181182066729, 358.30375325210287, 462.4632124980408, 842.7587049692627, 1061.1001116583182, 884.3987446545989, 857.7583882579893, 126.54023052245705, 757.0107342510779, 912.3301551283416, 493.7195055219877, 572.3618790740154, 1109.1943939187436, 987.049574969496, 700.0823654582948]","[4, 4, 4, 130, 182, 4, 272, 336, 336, 336, 272, 475, 527, 559, 570, 475, 640, 475, 272, 749, 807]","[12, 42, 130, 182, 233, 272, 336, 347, 375, 422, 475, 527, 621, 570, 621, 688, 688, 718, 749, 807, 861]",0.05,30,43395186.297910616,821.6941469861573,-821.6941469861573,SWT,uc1.c2693407,281.6988670480047,468.59762221829783,278.63918634717595,0.0,-12.5,0.0,-12.5,279.75218601837787,4826.100254212022,279.7521860183779,278.63918634717595,0.0,-12.5,212452143.2576446,0.0,2.0,43.9731989350484,0.0,0.3957773702074993,0.7722119005074828,0.06648685214946021,0.10171130325369748,0.024933095898495163,0.5862068965517251,0.18875781641380396,0.31043674770288165,,0.14236357884245152,0.6008344731669817,0.6008344731669817,0.5699833310185816,0.40259503710776545,0.48029322012415504,1.0,0.5827666110535319,0.0,0.0,0.0,0.0,0.6799304202885235,0.6799304202885235,0.0,0.0,1.9790043591166344,0.783400629169012,34,0.8877716763476313,0.4114285566815971,71,0,0,0.3587207228160935,0.5700144399499347,44,0,0,0.3058152478356307,0.4851751099567982,75,20.11632835948615,0.8102233173633382,56.0,50.2784939551822,0.6409607152854426,59,coif,67.11764705882354,70.0,14.890778828444368,17,0.8983693512628722,0.5689304140545165,0.20046232989963447,4,45.25,59
smoothed,sym6,216256.80420248903,0.6751740139211136,43.879336003755405,17.983240853649423,862,1,False,False,48.26698646153224,,8.702525117903471,25152.92188520683,1.0,3.43308376612341e-05,0.7658176007804037,22,738.1938679483267,48.44593038248786,1415.3218030559442,"[4, 50, 87, 116, 145, 200, 244, 274, 324, 365, 395, 451, 485, 531, 570, 598, 626, 659, 703, 732, 776, 831]","[401.2158090929777, 537.0971193921646, 1166.256086837443, 48.44593038248786, 915.4413085295546, 890.9003900913401, 1415.3218030559442, 967.1847304194162, 732.9496554415776, 453.31755800518556, 788.4675398658183, 1116.2296279184407, 295.23189285041536, 936.0527444253407, 675.6152525481709, 137.64512027553786, 516.5556208434156, 758.1969727683467, 483.94024482534746, 1165.834024823404, 905.686743489143, 932.6789189817173]","[0, 36, 81, 115, 124, 177, 81, 266, 309, 330, 330, 330, 479, 468, 563, 597, 614, 614, 468, 330, 742, 800]","[23, 62, 124, 124, 177, 227, 861, 330, 330, 368, 416, 468, 520, 614, 614, 614, 634, 682, 711, 861, 861, 861]",0.05,30,42129504.77636334,780.5369485450261,-780.5369485450261,SWT,uc1.c2693407,215.79272289099697,389.6923542345396,319.79638478830714,0.0,-3.0,0.0,-12.0,213.84604186137017,4180.265094863187,213.922013151031,319.79638478830714,0.0,-12.0,213717824.77919188,0.0,1.0,4.990929484802791,0.0,0.37318772673928274,0.9078527216497603,0.46304329428551166,0.12859420140589858,0.03517564386503101,0.44827586206896564,0.7780556904792052,0.31043674770346186,,0.015113288855075471,0.4019754843255949,0.4019754843255949,0.3560016564667324,0.2927381602921295,0.3598540491365857,0.5,0.6415714570297107,0.005235602094240843,0.0,0.10439560439560439,0.0,0.798991252388968,0.798991252388968,0.0,0.004784688995215308,1.531118166824727,0.6061022198849553,77,1.3587303538241375,0.6296894610258336,50,0,0,0.2926017487934013,0.46495006103215686,72,0,0,0.4305777360246396,0.6831104789548824,47,15.198684153570664,0.8566161872304654,61.5,58.69190623458472,0.6382137539925912,60,sym,42.473684210526315,33.0,26.173286680745974,19,0.5685100387460372,1.0,0.30204297287777393,3,45.75,60
smoothed,db37,181322.45345520155,0.6948955916473318,41.96786306315686,12.187939100402938,862,1,False,False,51.18368627881797,,8.704578405318328,25152.921885200692,1.0,3.240002655841244e-05,-0.024051162900776614,21,773.5952517149886,227.3249029387747,1447.6688122662858,"[14, 61, 119, 174, 228, 273, 327, 367, 395, 423, 451, 481, 515, 559, 602, 656, 688, 733, 761, 805, 855]","[279.724811739168, 894.3441125738116, 1210.8452231296503, 921.9519669108057, 988.8755926252968, 1447.6688122662858, 917.688536323745, 361.0805776431335, 400.5358324657292, 816.6401425147039, 251.5431228942627, 1116.437198293305, 900.8452738805106, 826.6709213030791, 629.8908380697121, 799.6276438209436, 583.9393218510181, 633.6750337648238, 1039.6011248623277, 996.5892961436725, 227.3249029387747]","[11, 28, 28, 154, 154, 28, 296, 360, 360, 360, 447, 360, 498, 549, 594, 643, 662, 360, 360, 773, 832]","[28, 66, 154, 206, 257, 360, 360, 370, 399, 447, 457, 498, 643, 643, 643, 713, 713, 740, 832, 832, 858]",0.05,30,43381399.96850591,789.4742541167732,-789.4742541167732,SWT,uc1.c2693407,251.19410665765895,422.03936344488125,310.8590792165601,0.0,-12.5,0.0,-3.5,249.24742562803215,4185.5002860147615,249.24742562803206,310.8590792165601,0.0,-8.0,212465929.5870493,0.0,2.0,183.86990204108963,0.0,0.44806629854472735,0.763939918412436,0.009320782197840438,0.13107191030713342,0.020051267920933674,0.741379310344829,0.029464515602413255,0.31043674770288165,,0.5990300656729004,0.5087922837222221,0.5087922837222221,0.47082728409033664,0.2936286688702389,0.4092277737657541,1.0,0.5834071378870357,0.0942408376963351,0.0,0.0,0.0,0.7731371350434897,0.7731371350434897,0.0,0.043062200956937795,1.996655743402236,0.7903880344727663,28,0.8772681529799363,0.40656080794126676,76,0,0,0.3785801754044351,0.6015715093491826,36,0,0,0.3067163438791493,0.4866046965293773,74,25.053276565484737,0.7636483342878798,53.5,44.363864020534656,0.6294656765779021,61,db,74.71052631578948,83.0,25.547949507540306,38,1.0,0.9761078086663953,0.007167657400081395,5,47.0,61
smoothed,rbio3.7,531130.1533202842,0.6612529002320185,69.77410660708873,18.996203510626952,862,1,False,False,45.01523656808684,,8.994281630527176,23056.838618516344,1.0,2.736866912250852e-05,0.8099578892602068,23,714.1816759092662,175.1676647695968,1425.3968599698542,"[4, 34, 69, 112, 151, 182, 213, 245, 274, 324, 365, 395, 451, 485, 531, 570, 599, 627, 660, 704, 732, 770, 831]","[175.1676647695968, 663.5282788786035, 933.1604042866875, 615.6071998885038, 833.070669617347, 361.8253022519537, 871.7666405569864, 1425.3968599698542, 939.0097706857424, 738.5145407474045, 351.69419071424545, 798.7496817415796, 1038.5861754577722, 307.2873048425927, 919.2882191560742, 621.6718021056226, 209.34067763354966, 535.7855796045181, 712.9119710310124, 538.5561110920363, 1119.8261882131194, 834.204354407514, 881.2289582608057]","[0, 0, 36, 98, 125, 177, 125, 81, 266, 309, 342, 330, 330, 479, 468, 563, 597, 614, 614, 468, 330, 742, 800]","[10, 36, 81, 125, 177, 186, 229, 861, 330, 330, 369, 418, 468, 520, 614, 614, 614, 634, 682, 712, 861, 861, 861]",0.05,30,39749989.77832216,799.2773655761173,-799.2773655761173,SWT,uc1.c2693407,191.78053085193653,399.7674111484496,301.05596775721597,0.17391304347826086,6.5,0.043478260869565216,-4.0,189.83384982230973,4366.178545913124,189.8338498223097,301.05596775721597,0.0,-8.5,216097339.77723306,0.0,0.0,131.71266387191173,0.0,0.289707628291481,0.38892821911583886,0.5423495980715707,0.48065777667089793,0.17149599346260627,0.24137931034482812,0.8198892607276341,0.11227358053163838,,0.4287725671852973,0.3295233588093879,0.3295233588093879,0.277702826288285,0.3243621293416856,0.3752323823375282,0.0,0.7521261349448624,0.08900523560209425,0.04761904761904762,0.2087912087912088,0.2,0.7447783873218157,0.7447783873218157,0.0,0.03827751196172248,1.4956253631620515,0.5920521827578398,84,1.3244942587735307,0.6138230985946339,53,0,0,0.3056557835208837,0.4856931846405682,66,0,0,0.3808351709020619,0.6041940263787464,58,13.59840676942217,0.8717131436846965,65.25,63.32562676268295,0.6280735529744237,63,rbio,40.13333333333333,39.0,24.097618929994685,15,0.5371844546201714,0.920695181462318,0.3477623273271846,2,47.75,62
smoothed,db8,204550.04676152326,0.6844547563805105,44.118388210888895,12.880546702544148,862,1,False,False,50.57372116866355,,8.698839469098694,25152.92188520069,1.0,3.131384788498098e-05,0.14290920605617785,22,787.5293529222573,43.093925682655595,1558.1064529388887,"[11, 39, 93, 122, 152, 205, 251, 280, 330, 372, 401, 458, 492, 537, 567, 600, 633, 665, 698, 738, 782, 837]","[73.22652269153483, 834.622372577578, 1254.516056808799, 43.093925682655595, 1096.9416310571307, 1002.4458114883575, 1558.1064529388887, 1019.0502314598666, 661.6095883033424, 462.9210960579146, 806.5189379641223, 1139.1983622362834, 930.1701352438275, 870.4014914180003, 171.69966381865953, 728.3791670133505, 888.2497823730308, 534.0086492405295, 571.3754790281873, 1002.5907543631452, 958.8278034742032, 717.6918490502537]","[4, 4, 4, 121, 130, 182, 4, 272, 315, 338, 338, 272, 475, 526, 559, 570, 475, 640, 475, 272, 749, 805]","[12, 43, 130, 130, 182, 233, 272, 338, 338, 375, 424, 475, 621, 621, 570, 621, 688, 688, 718, 805, 805, 861]",0.05,30,43862302.216776125,844.4947192950741,-844.4947192950741,SWT,uc1.c2693407,265.1282078649276,532.4770041174841,255.83861403825915,0.0,-12.0,0.0,-12.0,263.1815268353008,5265.64576428966,264.46593133777725,255.83861403825915,0.0,-12.0,211985027.3387791,0.0,1.0,0.36107521502947293,0.0,0.432407053795291,0.682981704798643,0.06354602783901647,0.12414671646815932,0.030107354435399258,0.5862068965517251,0.1876997370749739,0.3104367477028813,,0.0,0.5508357276519693,0.5508357276519693,0.5202951981805856,0.47736194357992245,0.5777972270900774,0.5,0.5610639321455497,0.005235602094240843,0.0,0.005494505494505489,0.0,0.6139722109281641,0.6139722109281641,0.0,0.004784688995215308,1.742320380382315,0.6897078704843087,52,0.8836086322652015,0.4094992371686312,72,0,0,0.31135306092127274,0.4947462729626697,62,0,0,0.30219152983326114,0.47942609059725,80,12.151817422372122,0.8853602129964894,66.5,64.77870179159457,0.6290008612152258,62,db,74.71052631578948,83.0,25.547949507540306,38,1.0,0.9761078086663953,0.007167657400081395,5,47.75,63
smoothed,db9,201581.34852937958,0.691415313225058,43.47637562746326,12.618257277783538,862,1,False,False,50.03046715095776,,8.695561223599322,25152.92188520069,1.0,3.326010575805165e-05,0.07339276923484778,22,724.0876550180991,81.86723071145933,1458.1613191554038,"[12, 60, 96, 152, 206, 251, 306, 334, 372, 400, 429, 459, 492, 538, 566, 601, 634, 667, 710, 739, 783, 838]","[459.3233026162141, 520.7787750443762, 1266.7560226876853, 965.0925138392714, 916.3924204411697, 1458.1613191554038, 1027.3720401402306, 81.86723071145933, 412.7512351797157, 777.7402844938126, 332.36549621595947, 1060.341835605046, 342.53048560565185, 930.8040643102245, 237.18952064870263, 697.9305394732565, 772.0162591078652, 474.857128972597, 533.869329533353, 1085.5163115520004, 984.5101148353572, 591.7621802288256]","[5, 5, 5, 131, 183, 5, 273, 333, 337, 337, 423, 273, 486, 475, 553, 571, 621, 641, 273, 273, 750, 807]","[31, 69, 131, 235, 235, 273, 337, 337, 376, 423, 433, 475, 528, 689, 571, 621, 689, 689, 719, 750, 807, 861]",0.05,30,43065153.907647885,767.6481008207568,-767.6481008207568,SWT,uc1.c2693407,201.6865099607694,432.5318703339992,332.6852325125765,0.0,-12.0,0.0,-12.0,199.7398289311426,3869.928410398179,199.73982893114248,332.6852325125765,0.0,-12.0,212782175.64790735,0.0,1.0,38.41222981377426,0.0,0.41846044032060226,0.8280458314379557,0.0430110114130387,0.12019084648354028,0.028822094879487677,0.6896551724137938,0.12181614538716179,0.3104367477028813,,0.1242108406034386,0.3594127267016066,0.3594127267016066,0.3099023163618571,0.23994973831922353,0.4252432929268683,0.5,0.5981002503191394,0.005235602094240843,0.0,0.005494505494505489,0.0,0.836276514578579,0.836276514578579,0.0,0.004784688995215308,1.5140687782825173,0.5993531181715686,83,0.9230281852584394,0.42776781931101854,67,0,0,0.28776873235467876,0.45727030075245984,76,0,0,0.32005478625480765,0.5077661013058349,67,7.762087348130012,0.926772760866698,73.25,72.65219820361855,0.6178675125088207,64,db,74.71052631578948,83.0,25.547949507540306,38,1.0,0.9761078086663953,0.007167657400081395,5,49.25,64
smoothed,db23,184623.96503810305,0.6902552204176334,42.76988419914856,12.423479510133822,862,1,False,False,49.365151973723,,8.690684959474403,25152.92188520069,1.0,3.2805377854505404e-05,0.031501055622933545,22,770.8901201816232,171.6278785395645,1559.103398382302,"[2, 50, 91, 129, 163, 218, 262, 292, 344, 384, 412, 470, 504, 549, 578, 612, 645, 678, 722, 750, 793, 843]","[171.6278785395645, 944.3372819448828, 1256.0073329841377, 540.5098903695317, 991.5916715423341, 909.0759791429234, 1559.103398382302, 980.1402256696194, 568.8117028175391, 452.9746385122538, 876.7575561356539, 1150.5857549217098, 383.57905768987837, 737.2655136545903, 240.95543899011423, 862.1340330695675, 530.578013551287, 803.1938365821114, 575.0046531503275, 1013.8907868792403, 930.3852571486022, 481.0727423175364]","[1, 16, 16, 116, 142, 195, 16, 284, 327, 349, 349, 349, 497, 538, 570, 538, 633, 633, 487, 349, 762, 818]","[16, 56, 98, 142, 246, 246, 349, 349, 349, 387, 435, 487, 633, 582, 582, 633, 652, 701, 729, 818, 818, 861]",0.05,30,43273854.02432636,884.6561473656394,-884.6561473656394,SWT,uc1.c2693407,248.48897512429346,533.4739495608974,215.67718596769384,0.0,-7.5,0.0,-12.0,246.54229409466666,4899.582643995709,246.54229409466652,215.67718596769384,0.0,-12.0,212573475.53122887,0.0,1.0,128.17287764187944,0.0,0.40138022864555045,0.7941527347937851,0.027761579752754395,0.11430664199289527,0.021480614718439886,0.6724137931034493,0.08211364219638762,0.3104367477028813,,0.4172176005141075,0.5006300747462807,0.5006300747462807,0.46203422537303696,0.4150944275880301,0.5793189414925841,0.5,0.5884038314273748,0.005235602094240843,0.0,0.054945054945054944,0.0,0.4977919745288609,0.4977919745288609,0.0,0.004784688995215308,1.761653986182423,0.6973611931655537,50,0.8691961384402082,0.4028199166962832,79,0,0,0.3139924044362455,0.49894024286692296,58,0,0,0.30300574786326795,0.48071784542318885,79,14.798648586948742,0.8603901076702949,66.5,63.94083170527492,0.6165158085521285,65,db,74.71052631578948,83.0,25.547949507540306,38,1.0,0.9761078086663953,0.007167657400081395,5,50.0,65
