signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,db31,99239875.10450752,0.6091517857142857,323.9755883766237,0.35875872402103154,896,5,True,False,870.8423044360561,,11.74753886617801,1251814.7476148102,0.4628692738847208,7.777627405797175e-06,0.2495252000133487,18,4584.822535039781,248.38834865904028,6732.088758889516,"[5, 47, 95, 154, 206, 255, 309, 348, 403, 461, 513, 572, 625, 677, 725, 775, 834, 894]","[1308.6981142458244, 5926.469669966046, 4269.310715534181, 5208.728913433689, 5118.837028649273, 6732.088758889516, 3711.4170006526992, 5431.510318103798, 4687.126166875853, 2212.693078735731, 4851.5442083373855, 5537.968819136733, 5612.526182543154, 4930.3055041303705, 6189.553622673804, 4387.388376418449, 6162.250803730492, 248.38834865904028]","[1, 22, 80, 134, 185, 185, 285, 285, 393, 447, 500, 500, 500, 656, 500, 758, 814, 866]","[22, 185, 134, 185, 240, 814, 339, 500, 500, 474, 553, 605, 709, 709, 814, 814, 866, 895]",0.05,30,2169860558.525323,4047.445217579123,-4047.445217579123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015056038378,,,2678.778550912456,0.0,-14.0,,0.0,226.38834865904028,,,3720.5761582281866,,,,,,,,,,,0.0,,,,0.0,-14.0,3720.5761582281866,62649.13896404937,3720.5761582281857,1805041191.5253224,,,,,,5363.422092222849,2678.778550912456,0.0,-9.5,,,,,,5.0,,0.5660323235533549,0.4397489685022876,0.4649949275326569,0.8028880712054713,0.08078249412121415,0.3642172523961669,0.6206060556397398,0.044610657323468736,,0.07152288860439146,0.4843551482984324,0.4843551482984324,0.4843551482984323,0.42259803976340604,0.46673092038854314,1.0,0.4268151400224757,0.09574468085106383,0.0,0.0,0.0,0.3239436199038659,0.3239436199038659,0.0,0.0,1.6546004661837719,0.4899111270335154,24,1.4343402129433798,0.7989870961209713,56,0,0,0.28652277214580685,0.47362120504893557,33,0,0,0.42298509378429505,0.8031320646210214,52,15.261607604268518,0.8560225697710517,41.25,36.67786259541985,0.7334358131874127,31,db,67.1842105263158,67.5,22.84596512150142,38,0.9949337490257211,0.6698244231701949,0.1025990487309368,4,24.25,31
smoothed,rbio2.6,85355540.03557214,0.6091517857142857,313.81968490233885,2.144330532186939,896,5,True,False,801.8002819437008,,11.7582500689604,1200376.9761864697,0.4755413911628034,7.192683351525137e-06,0.6732940843321513,21,3723.5702307199617,70.42286436701261,6231.038882096938,"[12, 45, 78, 116, 155, 207, 257, 308, 362, 415, 468, 522, 576, 627, 666, 699, 728, 757, 796, 836, 889]","[1671.5446998039693, 4613.000232456001, 4327.517939921474, 1123.6139505836115, 3739.3472682001347, 6231.038882096938, 4466.087776417227, 5737.280554806925, 3986.141242268276, 5039.236230708893, 4880.791220038125, 3849.1587972957914, 4301.555511064298, 5258.416600041672, 3910.0418569816748, 138.0617155119961, 70.42286436701261, 4929.96682687632, 410.8081017476337, 5288.150194332245, 4222.792379598979]","[4, 4, 57, 110, 57, 57, 218, 218, 315, 370, 424, 478, 530, 370, 635, 691, 691, 740, 790, 370, 869]","[27, 57, 110, 124, 164, 370, 266, 370, 370, 424, 530, 530, 584, 740, 740, 700, 729, 790, 799, 869, 895]",0.05,30,1904295320.293667,4314.677435648517,-4314.677435648517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015056038378,,,2946.0107689818497,0.0,5.5,,0.0,48.42286436701261,,,2859.3238539083677,,,,,,,,,,,0.0,,,,0.0,-12.5,2859.3238539083677,58317.30817845253,2859.436282022298,1539475953.2936664,,,,,,4862.372215430271,2946.0107689818497,0.0,-3.5,,,,,,2.0,,0.48980549980605315,0.40146983136587,0.713384225816896,0.8178005853549534,0.04246902369785247,0.3642172523961669,0.8600243662973017,0.014712946061586893,,0.015173746366974432,0.31131501191945526,0.31131501191945526,0.3113376006267015,0.3757128801283058,0.39432578619313696,0.39999999999999997,0.32827336747936847,0.22340425531914893,0.0,0.051724137931034475,0.0,0.37914442583764707,0.37914442583764707,0.0,0.3482142857142857,1.2427118949531162,0.36795492173324273,58,1.6211297652701397,0.903036637960865,16,0,0,0.23931780845457257,0.3955915544899344,52,0,0,0.46298546634958504,0.8790817429336906,17,22.36626924634504,0.7889974599401411,35.75,25.349236759161982,0.7258666544983725,32,rbio,43.2,29.0,34.107393417179885,15,0.6397505845674202,1.0,0.25217459080280585,3,24.75,32
smoothed,bior3.3,306390143.9166395,0.5924107142857142,388.20242814260223,-1.5117820340167065,896,5,True,False,1011.7597827746865,,11.572264681855344,1910381.0489276634,0.47415671116972047,5.533483725101031e-06,-0.07664574877802272,18,5559.820125998942,51.86729891056484,9070.52407702171,"[6, 51, 103, 158, 209, 260, 310, 363, 417, 470, 524, 578, 629, 681, 731, 782, 837, 890]","[51.86729891056484, 6398.637375782913, 4668.982001458831, 5155.875153662032, 6311.0203240944, 4570.671831335461, 8239.354246702715, 5131.40250089042, 6052.99056047788, 6402.801731718126, 5932.205515088524, 5053.175400444215, 7206.336671099892, 3861.495678496839, 5931.856661856785, 9070.52407702171, 6296.827199699556, 3740.738039240102]","[5, 5, 82, 139, 139, 223, 139, 318, 372, 372, 505, 563, 372, 661, 712, 372, 800, 870]","[7, 139, 139, 190, 304, 304, 372, 372, 451, 608, 608, 608, 766, 712, 766, 870, 870, 895]",0.05,20,2764442078.2364373,6081.340386081973,-6081.340386081973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015056038378,,,4712.673719415306,0.0,-14.0,,0.0,29.86729891056484,,,4695.573749187348,,,,,,,,,,,10.0,,,,0.0,-14.0,4695.573749187348,80199.09560131429,4695.697727474532,2399622711.236437,,,,,,7701.857410355043,4712.673719415306,0.0,-9.5,,,,,,5.0,,0.7216142633121791,0.29289067824391435,0.20478567457726327,0.5588651722974453,0.65240840619549,0.12460063897763562,0.4363280200526438,0.4273960031249938,,0.009298504876409083,0.6802486341707176,0.6802486341707176,0.6802735435028783,0.6125483308188961,0.8046508179055143,1.0,0.6474431004583135,0.09574468085106383,0.0,0.0,0.0,0.744075044540047,0.744075044540047,0.0,0.0,2.354546405508704,0.6971583211480636,2,1.428189541321763,0.7955609164644275,59,0,0,0.4186628959896628,0.6920483974900112,8,0,0,0.42736110709769565,0.81144090731748,49,28.687976575562104,0.7293587115513009,29.5,6.039036490632548,0.7255284123794241,33,bior,23.133333333333333,19.0,25.922595402099546,15,0.34258248895817095,0.7600286273721034,0.5321836695176492,1,25.0,33
smoothed,coif4,99954885.4451997,0.6026785714285714,319.9744808142466,1.8382749518437325,896,5,True,False,817.7609610111479,,11.746754229751174,1257376.3358646312,0.4646674997219368,7.616816578100731e-06,0.6635286072032932,21,3834.4728674981575,58.45310308539166,6217.71902504426,"[10, 46, 75, 104, 143, 204, 254, 305, 338, 378, 412, 466, 519, 573, 624, 666, 724, 754, 799, 833, 886]","[1636.641710383433, 4980.931479672285, 4592.0984677349625, 68.85643074571303, 4012.860817802408, 6217.71902504426, 4223.761179574674, 5716.9932424489325, 2369.380698341276, 2726.4708187161714, 4709.513038536272, 5100.137144932417, 4291.591791658258, 4574.714359244101, 5043.875113344708, 4587.482684250139, 119.01774468212852, 5139.1542037929075, 58.45310308539166, 5846.685419636155, 4507.5917438347215]","[1, 1, 56, 102, 108, 56, 216, 216, 330, 314, 314, 314, 481, 533, 583, 636, 688, 636, 791, 56, 843]","[24, 56, 108, 108, 163, 216, 267, 636, 368, 393, 423, 636, 533, 583, 636, 738, 726, 791, 800, 895, 895]",0.05,30,1985637222.1637983,4173.090897998348,-4173.090897998348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015056038378,,,2804.424231331681,0.0,-8.0,,0.0,36.45310308539166,,,2970.226490686563,,,,,,,,,,,0.0,,,,0.0,-8.0,2970.226490686563,60646.26355079464,2978.794466460179,1620817855.1637979,,,,,,4849.052358377593,2804.424231331681,0.0,-8.0,,,,,,2.0,,0.5074271138063707,0.42922539845921104,0.6708091075887966,0.8017956727087658,0.08275554701892184,0.27156549520766776,0.8545071277187435,0.047843277148032284,,0.011383765496868148,0.33359722503706546,0.33359722503706546,0.3353186761018952,0.4009201077001555,0.3924009757460484,0.39999999999999997,0.35845644130967963,0.1276595744680851,0.0,0.2068965517241379,0.0,0.3498976117965593,0.3498976117965593,0.0,0.10714285714285714,1.2349010586462272,0.3656422089688084,60,1.5953231881265741,0.8886613022164621,22,0,0,0.23169803895981103,0.38299610044180876,59,0,0,0.4582410924570637,0.8700734850644951,21,21.946905628508695,0.7929537204857671,40.5,31.57327773434107,0.7054391243938269,34,coif,47.64705882352941,51.0,21.51726393059358,17,0.705607262390537,0.6308680252228052,0.31681450875978256,2,26.0,34
smoothed,db24,99154155.88281356,0.6066964285714286,318.71791519638606,0.28013862333128925,896,5,True,False,871.1421243848299,,11.749343083156592,1252215.2530599,0.463063141431014,7.827311956016293e-06,0.23142873460745378,18,4687.301455420653,3180.7644634078038,6052.912357957177,"[35, 92, 144, 198, 256, 296, 325, 365, 403, 460, 508, 566, 617, 670, 722, 770, 824, 877]","[5581.341993209434, 4735.636193271037, 3865.4390520226934, 6052.912357957177, 4316.741964895403, 5203.906907867738, 4074.0195547912, 3230.7748226947847, 4153.830816687385, 4891.082820310587, 4395.53615946831, 4888.832270812869, 5813.357817318961, 4805.950931787349, 4505.964605246795, 4792.633650264282, 5882.69981555793, 3180.7644634078038]","[19, 55, 126, 55, 218, 282, 317, 332, 332, 440, 494, 547, 597, 650, 708, 738, 55, 844]","[55, 188, 188, 815, 282, 597, 440, 370, 440, 597, 547, 597, 815, 815, 815, 815, 844, 885]",0.05,30,2186263911.2194734,4711.012172348847,-4711.012172348847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015056038378,,,3342.3455056821804,0.0,-9.5,,0.0,3158.7644634078038,,,3823.055078609059,,,,,,,,,,,0.0,,,,0.0,-9.5,3823.055078609059,64493.75953090508,3823.055078609058,1821444544.219473,,,,,,4684.24569129051,3342.3455056821804,0.0,-14.0,,,,,,5.0,,0.5663633440183715,0.443000359293439,0.4540581555966012,0.8053999656928096,0.08054595410336099,0.32907348242811557,0.6103820270791792,0.04484344727185877,,0.9999999999999999,0.5049448944967677,0.5049448944967677,0.5049448944967676,0.4425631155070799,0.36858528513431754,1.0,0.43290183819462624,0.0,0.0,0.15517241379310343,0.0,0.46101328522693685,0.46101328522693685,0.0,0.08035714285714285,1.9924695085066162,0.5899508687700167,9,1.4119365469612506,0.7865073232860503,63,0,0,0.36977756558940283,0.6112411062580102,14,0,0,0.416708341935467,0.7912142435310096,55,27.69326031125022,0.7387428272523564,35.25,18.467688207861425,0.7030978287205178,35,db,67.1842105263158,67.5,22.84596512150142,38,0.9949337490257211,0.6698244231701949,0.1025990487309368,4,27.25,35
smoothed,coif5,99708809.50381036,0.6040178571428572,323.4004171152828,2.018974049665161,896,5,True,False,767.4119255445636,,11.749259437578216,1255854.3978686072,0.46419758049428655,9.072827984256108e-06,0.5688047182306981,22,3652.9928430417135,34.455285464794144,6135.489181117062,"[11, 41, 80, 113, 143, 204, 253, 304, 342, 377, 412, 465, 518, 572, 623, 665, 695, 724, 754, 792, 832, 885]","[1320.5078550360797, 4770.495394766025, 4155.420667067846, 130.8057156188115, 3385.9599329243238, 6135.489181117062, 3953.520890384745, 5864.986469096531, 1304.3750703818669, 2426.5376717564795, 4819.12011194002, 4507.168975243883, 4533.3551181501025, 4532.227004711183, 5508.259564878368, 4374.306249578791, 34.455285464794144, 3801.8378461086713, 4951.623653865062, 210.9440666019018, 5434.257036189572, 4210.188786035581]","[0, 0, 0, 108, 108, 0, 215, 215, 329, 315, 315, 423, 480, 532, 532, 635, 687, 687, 635, 788, 635, 845]","[24, 55, 108, 114, 168, 635, 266, 635, 355, 392, 532, 532, 532, 582, 635, 738, 696, 738, 788, 794, 895, 895]",0.05,30,1861704432.5699015,4069.885863351157,-4069.885863351157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015056038378,,,2701.2191966844903,0.0,-7.5,,0.0,12.455285464794144,,,2788.746466230119,,,,,,,,,,,0.0,,,,0.0,10.5,2788.746466230119,60488.17588025103,2791.2591639167977,1496885065.569901,,,,,,4766.822514450395,2701.2191966844903,0.0,-7.5,,,,,,1.0,,0.4518385473969362,0.5245077761179973,0.6959459975773113,0.8052835113695721,0.0820765067007855,0.2907348242811509,0.8009906136094349,0.04695866528596893,,0.003785345815264643,0.29713482252796075,0.29713482252796075,0.2976396659381917,0.39920906079259333,0.38051820087635047,0.19999999999999996,0.3124694106120046,0.13829787234042554,0.0,0.8448275862068965,0.0,0.3285790704541028,0.3285790704541028,0.0,0.11607142857142858,1.1477651929339465,0.33984212547517595,70,1.6096251459066675,0.8966280869530571,19,0,0,0.24651539731983013,0.4074891453385785,48,0,0,0.4622920552923947,0.8777651465283423,18,25.0516133878306,0.7636640246431076,38.75,27.91226408219777,0.6990489934536293,37,coif,47.64705882352941,51.0,21.51726393059358,17,0.705607262390537,0.6308680252228052,0.31681450875978256,2,28.25,36
smoothed,sym4,99909021.32353778,0.6,298.82395660103276,2.326969864756671,896,5,True,False,819.8484200652831,,11.735299561821284,1261126.9653113962,0.46653291188032214,1.4200343838836065e-05,0.7762621370923602,20,3804.767632401205,96.87970074532518,5857.280479087409,"[12, 45, 76, 143, 172, 207, 258, 307, 338, 377, 415, 469, 513, 567, 627, 667, 719, 756, 834, 888]","[1870.3634711723025, 4694.100120546931, 4471.257393569638, 3413.915213476291, 96.87970074532518, 5857.280479087409, 4326.433869155338, 5630.494146258642, 1454.919497405447, 3466.731232595373, 5206.480910578493, 4374.116985112975, 3202.4796786141524, 3727.025609669824, 4699.310166116361, 4436.000341993364, 577.3680173617906, 4791.544026697875, 5391.254413365687, 4407.397374500891]","[2, 2, 56, 109, 171, 56, 216, 216, 333, 369, 369, 423, 477, 529, 529, 636, 685, 636, 56, 843]","[27, 56, 109, 163, 173, 216, 267, 790, 343, 396, 790, 529, 529, 585, 790, 737, 723, 790, 895, 895]",0.05,30,1933225629.1618435,3997.6019241317904,-3997.6019241317904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015056038378,,,2628.935257465124,0.0,0.5,,0.0,74.87970074532518,,,2940.5212555896105,,,,,,,,,,,0.0,,,,0.0,-13.0,2940.5212555896105,56217.68598135743,2940.5212555896114,1568406262.1618428,,,,,,4488.613812420742,2628.935257465124,0.0,-8.5,,,,,,3.0,,0.509731802569173,0.8600559044101772,0.7387910201270591,0.7858480801692123,0.08262898613861588,0.23322683706070305,0.9181986168281686,0.05002329453867505,,0.023550764203687548,0.32762894151948957,0.32762894151948957,0.32762894151948985,0.3529878184265615,0.34031514058675416,0.6,0.33900837155999614,0.11702127659574468,0.0,0.034482758620689655,0.0,0.3136477431994626,0.3136477431994626,0.0,0.25892857142857145,1.2504821570024456,0.3702556208541083,57,1.7690289566949735,0.9854226328655705,3,0,0,0.22977981327371244,0.3798252796578206,61,0,0,0.522313067730223,0.9917284997249433,2,32.66369034060094,0.6918519779188591,30.75,4.612170452661251,0.7008788191481088,36,sym,67.52631578947368,76.0,30.620197439403785,19,1.0,0.8977583559340656,0.030672493219780314,5,28.25,37
smoothed,coif7,99333707.49151212,0.5995535714285715,322.2553129064487,1.804174150039838,896,5,True,False,734.4794742449749,,11.752085228681498,1253860.9594836738,0.46360496319590866,8.567161259685844e-06,0.3588479473078088,20,3687.3541523436825,378.19985628781035,5670.012117221838,"[7, 40, 72, 108, 151, 201, 252, 302, 356, 408, 463, 516, 570, 621, 660, 708, 752, 785, 830, 883]","[433.05119351344683, 3709.1149837314224, 4150.592940295224, 590.5201058906699, 3776.5693091863227, 5670.012117221838, 4247.557535520452, 4900.064178461584, 3566.701770028829, 3637.171918064886, 4887.210381748855, 4423.596844421999, 4689.545378832474, 5414.020491786707, 4341.026039521673, 1008.4663199903025, 4256.40315254509, 378.19985628781035, 4844.988939635276, 4822.269590188796]","[0, 0, 58, 104, 104, 58, 217, 217, 309, 363, 363, 478, 530, 363, 638, 687, 740, 784, 740, 740]","[11, 58, 166, 116, 166, 740, 270, 363, 363, 418, 530, 530, 584, 740, 740, 716, 793, 793, 847, 894]",0.05,30,1775587831.9228878,4128.251957665604,-4128.251957665604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015056038378,,,2759.585290998937,0.0,-13.0,,0.0,356.19985628781035,,,2823.1077755320885,,,,,,,,,,,0.0,,,,0.0,-4.0,2823.1077755320885,53869.41638020698,2823.107775532089,1410768464.9228873,,,,,,4301.345450555171,2759.585290998937,0.0,-13.0,,,,,,3.0,,0.41547900765346607,0.49141660140858456,0.6660653755292611,0.8092176773700938,0.081041422212938,0.2268370607028764,0.682370541995922,0.04579999834538967,,0.11262505589557327,0.30403859000463396,0.30403859000463396,0.3040385900046341,0.3275715451311534,0.31325358144971094,0.6,0.2805146166425428,0.021276595744680854,0.0,0.3448275862068965,0.0,0.3406354589713283,0.3406354589713283,0.0,0.017857142857142856,1.1845281497396638,0.3507272799096562,64,1.4988404982453627,0.8349164350514137,42,0,0,0.2257070507427662,0.3730930165174818,63,0,0,0.4272784606523164,0.8112839845055738,50,10.626225419530053,0.899752590381792,54.75,53.11553155052035,0.6916215782097639,38,coif,47.64705882352941,51.0,21.51726393059358,17,0.705607262390537,0.6308680252228052,0.31681450875978256,2,29.0,38
smoothed,rbio2.4,83360308.32643896,0.6100446428571429,307.1065794161866,2.0813663252899954,896,5,True,False,788.6514827475314,,11.75450657045509,1197984.6680610466,0.47470488141708234,7.265195060387463e-06,0.6218437419648539,21,3678.7020698029332,39.22922386068285,6119.841674291719,"[12, 45, 78, 116, 155, 207, 257, 308, 362, 416, 469, 522, 576, 627, 669, 699, 728, 757, 796, 836, 889]","[1662.5265402198647, 4474.423659298917, 4253.008876075636, 1099.2765816814112, 3602.8129233766613, 6119.841674291719, 4367.985746332391, 5738.914387899412, 3825.4369299937634, 4991.877939511727, 4964.981291991635, 3670.786287511077, 4336.154557982882, 5248.427256535992, 3851.3353263360814, 157.53744366206513, 39.22922386068285, 4883.467911155301, 465.41015315104835, 5368.697230926673, 4130.6115240666595]","[4, 4, 57, 110, 110, 57, 218, 218, 315, 370, 370, 478, 530, 370, 637, 691, 691, 740, 792, 370, 869]","[28, 57, 110, 124, 164, 370, 266, 370, 370, 424, 530, 530, 586, 740, 740, 700, 729, 792, 799, 869, 895]",0.05,30,1883243318.8928268,4260.576896950473,-4260.576896950473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015056038378,,,2891.9102302838064,0.0,1.0,,0.0,17.22922386068285,,,2814.4556929913388,,,,,,,,,,,0.0,,,,0.0,-12.5,2814.4556929913388,57375.076799194925,2814.60286298007,1518423951.892826,,,,,,4751.175007625052,2891.9102302838064,0.0,-3.5,,,,,,2.0,,0.47528838164187925,0.4062150469591652,0.704625331273069,0.812588754754493,0.036963232408886625,0.3769968051118218,0.8309562716160874,0.013322439910227003,,0.005296916077176667,0.3023002404695394,0.3023002404695394,0.30232980940629955,0.36551472816526537,0.3782570291168342,0.39999999999999997,0.32046172184595484,0.22340425531914893,0.0,0.051724137931034475,0.0,0.36796915154191,0.36796915154191,0.0,0.26785714285714285,1.1940568300040046,0.35354862958460953,63,1.600512427581099,0.8915519242079762,21,0,0,0.22846153279635975,0.37764616634127574,62,0,0,0.4571195329594536,0.8679439528229399,25,22.86737122335374,0.7842700827985496,42.75,33.43891790086465,0.6904840980030484,39,rbio,43.2,29.0,34.107393417179885,15,0.6397505845674202,1.0,0.25217459080280585,3,30.0,39
smoothed,db17,99245809.71356805,0.6044642857142857,322.48821221488015,1.6560668888465315,896,5,True,False,630.5388878104841,,11.748971773596692,1253348.5403859261,0.4634525388726717,8.052405329424852e-06,0.15096144867399727,18,4257.080734905672,50.15498109441364,6082.905724569893,"[1, 35, 89, 145, 195, 245, 296, 350, 404, 456, 510, 564, 614, 667, 719, 769, 824, 877]","[50.15498109441364, 4300.516395401052, 3024.808390225785, 3948.229418589349, 6082.905724569893, 4352.704631437242, 4919.027095761231, 3431.838308656133, 4534.574149174495, 4229.960923440101, 5332.991314325092, 4662.670421448775, 4970.743597708373, 5091.119529591207, 4851.704570031673, 3625.089415989929, 5379.121646562531, 3839.292714294819]","[0, 9, 59, 59, 164, 215, 266, 321, 359, 416, 266, 524, 584, 627, 687, 734, 164, 838]","[9, 164, 101, 164, 266, 266, 472, 359, 472, 472, 687, 584, 687, 687, 734, 786, 838, 888]",0.05,30,1684320785.7992857,4560.77013926673,-4560.77013926673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT,mdp.39015056038378,,,3192.1034726000635,0.0,-9.5,,0.0,28.154981094413642,,,3392.834358094078,,,,,,,,,,,0.0,,,,0.0,-5.0,3392.834358094078,56749.786561635425,3392.9996967149855,1319501418.799285,,,,,,4714.239057903226,3192.1034726000635,0.0,-9.5,,,,,,5.0,,0.30072192962594446,0.4577306228909178,0.645462306803398,0.8048830154325679,0.08079887052437539,0.2971246006389775,0.5649201199541299,0.045502159659845595,,0.008756334350692764,0.4185062843733754,0.4185062843733754,0.41853950369524784,0.35874695858762534,0.3729195317535713,1.0,0.24664867635728582,0.09574468085106383,0.0,0.31034482758620685,0.0,0.4299785493287786,0.4299785493287786,0.0,0.08035714285714285,1.4971219045337159,0.44328325450575135,34,1.4206728449167503,0.791373804244559,60,0,0,0.2868142077151965,0.47410294709175727,32,0,0,0.3996429531912696,0.7588117756968192,68,18.211717839530316,0.8281913411365065,48.5,43.46205059920106,0.6853220856625929,40,db,67.1842105263158,67.5,22.84596512150142,38,0.9949337490257211,0.6698244231701949,0.1025990487309368,4,31.0,40
