amplitude_max,amplitude_max_diff,avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,dominant_frequency,dominant_frequency_diff,dynamic_cutoff,dynamic_cutoff_diff,emd_value,frequency_max,frequency_max_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_fft_peaks,num_fft_peaks_diff,positive_amplitudes,positive_amplitudes_dtw,positive_amplitudes_euclidean,positive_amplitudes_wasserstein,positive_frequencies,positive_frequencies_dtw,positive_frequencies_euclidean,positive_frequencies_wasserstein,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,spectral_bandwidth,spectral_bandwidth_diff,spectral_centroid,spectral_centroid_diff,spectral_magnitude,spectral_magnitude_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,positive_amplitudes_dtw_normalized,positive_amplitudes_euclidean_normalized,positive_amplitudes_wasserstein_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,positive_frequencies_dtw_normalized,positive_frequencies_euclidean_normalized,positive_frequencies_wasserstein_normalized,spectral_centroid_diff_normalized,spectral_magnitude_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_positive_amplitudes_dtw_normalized,across_positive_amplitudes_euclidean_normalized,across_positive_amplitudes_wasserstein_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_positive_frequencies_dtw_normalized,across_positive_frequencies_euclidean_normalized,across_positive_frequencies_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_spectral_magnitude_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
,,,,1034465.5323758702,0.044204055994349255,,,0.0,423.8,24165.29158580082,,,inu.32000013032927,False,,-47774.0429914477,47175.4429914477,53166365841.79277,53154952167.75277,,,[],,,,[],,,,,,,,[],,,0,7.0,[],,,[],,,,[],,,32,66,smoothed,8.400775645738692e-06,,,,,0.0,0.0,47774.0429914477,47175.4429914477,0.06830240727494667,gaus1,928.2366716045684,218705398.51231575,10.00692858466055,-33.52264463669711,0.6003787878787878,CWT,0.9562861339684336,0.44415086862268816,0.0,0.6760707213026932,0.8770285181950264,0.0,0.0,1.0,,,,,,,,,,,,,,0.007847313707710574,,,,,,,1.0,,1.0,,,1.0,1.0,,1.3039236568538553,0.38745460586188024,7,1.5966807205261961,0.787170455444631,3,0.6428571428571429,0.7694266055986849,1.0,1,0,0.49419203026110514,0.7592129740206581,3,2.516611478423583,0.7483388521576417,3.5,2.210526315789474,0.6991694260788208,6,gaus,0.8392857142857143,1.0,0.11249999999999998,1,4.75,0.9481140058902964,0.5469930260752371,0.0,0.5302484751193527,0.8770285181950265,0.10256410256410187,0.0,0.9999999999999999,,,,,,,,,,,,,0.0,0.010004585577961352,,,,,,,0.8,,1.0,,,0.9986959437341254,0.9986959437341254,,1.224480670282631,0.3673684954053621,13,1.5931962472724903,0.828411101743329,6,4.949747468305833,0.7525126265847084,9.5,8.210526315789474,0.6387563132923542,11,11.25,10.5,5.6035702904487605,16,0.8333333333333334,1.0,0.11666666666666663,3,9.0
,,9002.49137186152,8615.49137186152,82419.80532535879,0.5150712496888955,,,1239.2076508356731,1111.7076508356731,4606.403939165313,,,inu.32000013032927,False,,-10540.344818614518,9898.344818614518,2300218293.0709186,2287123504.0709186,,,[],,,,[],,,,18153.032317450215,17518.032317450215,1072.9259172191144,1060.9259172191144,"[0, 28, 41, 28]",0.0,7.5,4,4.0,"[13, 35, 44, 61]",0.0,7.5,"[18153.032317450215, 9809.509620924879, 1072.9259172191144, 6974.497631851875]",8615.49137186152,32913.96548744608,8615.49137186152,"[28, 49, 49, 65]",0.0,-6.0,32,66,raw,1.449716817844064e-06,,,,,0.0,68218.9832627621,10540.344818614518,9898.344818614518,0.071467714297257,morl,284.2920678964551,17911587.07316305,10.055388679470646,-19.02547234411832,0.6515151515151515,CWT,0.0,0.12905132007326262,1.0,0.6351025509011461,0.0,0.6564102564102561,0.8991615987860218,0.0,,0.11271294683181374,,,,0.25702659020086827,0.25702659020086827,0.2570265902008683,,,,,0.0,0.05948261310123685,0.9274233452596115,0.43636062744721155,,,,,0.0,,0.0,0.18181818181818182,0.763157894736842,0.0,0.0,0.763157894736842,1.2239002947372264,0.31539143247431145,7,1.5784954135510632,0.8293615697430531,5,0.44444444444444436,0.2454573294134008,0.39099397605674463,7,0,0.4149657157713358,0.6764014796684915,7,1.0,0.9,6.5,6.363636363636364,0.625,7,morl,1.0,,,3,6.0,0.009515778205641215,0.031515964930547286,1.0,0.6473131208324951,0.007256405709016568,0.6564102564102562,0.6176520516941467,0.009173347564146991,,0.049371530868350555,,,,0.2451874856775704,0.2451874856775704,0.2451874856775705,,,,,0.025202995068456222,0.033231824735976356,0.840019155661933,0.36298058814475026,,,,,0.2,,0.0033740087049822717,0.16666666666666669,0.7631578947368421,0.0,0.0,0.7631578947368423,1.1960188171229327,0.3588293747597799,14,1.4528885484790324,0.7554555850958685,9,3.5355339059327378,0.8232233047033631,11.5,10.956521739130435,0.6241116523516816,12,13.5,13.5,2.1213203435596424,2,1.0,0.3785658488438015,0.18643024534685954,2,9.5
,,8232.408995207192,7845.408995207192,122662.26544663728,0.5611447245483453,,,16801.14011594605,16673.64011594605,15852.108226404738,,,inu.32000013032927,False,,-24617.010595478594,23975.010595478594,19223808188.441998,19210713399.441998,,,[],,,,[],,,,20601.572352894953,19966.572352894953,1010.8465783709071,998.8465783709071,"[0, 28, 41, 49]",0.0,3.0,4,4.0,"[14, 35, 44, 57]",0.0,3.0,"[20601.572352894953, 8046.645854657407, 1010.8465783709071, 3270.571194905504]",7845.408995207192,29833.635980828767,7845.408995207193,"[65, 65, 65, 65]",0.0,-6.0,32,66,raw,2.4057745070238273e-06,,,,,0.0,68218.9832627621,24617.010595478594,23975.010595478594,0.0856230962522108,gaus2,660.0329677880247,105103316.39436786,9.964565814356206,-28.27953302303102,0.6491477272727273,CWT,0.5448471398589687,0.41936955934820264,0.31756770874682316,0.4081065437989448,0.38294616150370797,0.630769230769231,1.0,0.04499282748839353,,0.09249816623212853,,,,0.17512325066894685,0.17512325066894685,0.175123250668947,,,,,0.0,1.0,0.8023364591371989,0.5580637456618601,,,,,0.0,,0.3602296406734011,0.18181818181818182,0.5263157894736842,0.3771299189511633,0.3771299189511633,0.5263157894736842,1.8726038208123095,0.4825582639717125,2,1.5456368109646217,0.8120972419618608,6,0.44444444444444436,0.3329249352697316,0.5303229057393954,6,0,0.468574896439284,0.7637853953739453,4,1.9148542155126762,0.8085145784487324,4.5,3.6923076923076925,0.6792572892243662,5,gaus,0.8392857142857143,1.0,0.11249999999999998,1,4.0,0.5491782735257339,0.10241535164346875,0.3616644341289974,0.42791308521681304,0.38494202290740226,0.630769230769231,0.6780881505702097,0.05105505651449258,,0.040516872264991316,,,,0.18672832008634568,0.18672832008634568,0.18672832008634582,,,,,0.025202995068456222,0.5586813188488748,0.7426300789961345,0.4487105010926343,,,,,0.2,,0.33494879769900765,0.16666666666666669,0.5263157894736843,0.3771299189511633,0.3771299189511633,0.5263157894736843,1.6432310662058451,0.4930019224036037,6,1.36286927723184,0.7086484426614791,14,5.656854249492381,0.717157287525381,10.0,8.4,0.6085786437626906,13,11.25,10.5,5.6035702904487605,16,0.8333333333333334,1.0,0.11666666666666663,3,10.5
,,8560.422825354175,8173.422825354175,121820.05123956778,0.1228665469825687,,,0.0,127.5,6654.014010471197,,,inu.32000013032927,False,,-16070.503589789418,15428.503589789418,4185986939.5443096,4172892150.5443096,,,[],,,,[],,,,19429.8141495382,18794.8141495382,1968.6143518487606,1956.6143518487606,"[4, 31, 31]",0.0,-6.5,3,5.0,"[22, 40, 47]",0.0,-6.5,"[19429.8141495382, 1968.6143518487606, 4282.839974675569]",8173.422825354175,22585.268476062527,8173.422825354177,"[51, 42, 51]",0.0,-6.5,32,66,raw,1.0247331614159315e-06,,,,,0.0,68218.9832627621,16070.503589789418,15428.503589789418,0.05086660676190752,gaus7,377.7289166096222,25503592.622578193,10.180753093924261,-21.911520810210373,0.6747159090909091,CWT,0.09920539100101962,0.0,0.7871709797763803,0.9484291727580894,0.03334409588956647,0.9076923076923075,0.040765411171403976,0.044051195231996874,,0.4043743196435614,,,,0.21000968479098572,0.21000968479098572,0.21000968479098597,,,,,0.0,0.0,0.5079927148415562,0.49982225274046344,,,,,0.25,,0.04013981466769528,0.09090909090909091,0.026315789473684292,0.14815925604968586,0.14815925604968586,0.026315789473684292,1.0105477516827017,0.26041181978416916,8,1.3899544051282453,0.7302997255564352,8,0.44444444444444436,0.16259226699258209,0.25899653149260865,9,0,0.35758231919009553,0.5828655250564168,8,0.5,0.95,8.25,8.22857142857143,0.5625,8,gaus,0.8392857142857143,1.0,0.11249999999999998,1,6.25,0.1077771527090912,0.0,0.8009233519581302,0.9501548882817522,0.04014245263144049,0.9076923076923075,0.10318418781531019,0.050178535293174904,,0.17712764829439503,,,,0.21162879228788228,0.21162879228788228,0.2116287922878825,,,,,0.025202995068456222,0.0,0.5134624470570557,0.4076841232039438,,,,,0.4,,0.040320858924803984,0.08333333333333334,0.02631578947368421,0.14815925604968586,0.14815925604968586,0.026315789473684223,0.9749514917767012,0.2925047910675054,15,1.432457839764519,0.7448322698925078,11,2.8284271247461903,0.8585786437626906,13.0,12.692307692307692,0.6042893218813452,14,11.25,10.5,5.6035702904487605,16,0.8333333333333334,1.0,0.11666666666666663,3,11.25
,,12014.285649305622,11813.62850644848,73605.5023090592,0.6107124497455818,,,952.2435778210954,528.4435778210955,4408.1103228929305,,,inu.32000013032927,False,,-10606.630732493486,10008.030732493486,2126327644.932083,2114913970.892083,,,[],,,,[],,,,18964.66998925282,18366.06998925282,5586.510034593054,5562.710034593054,"[0, 27, 27]",0.0,-5.5,3,4.0,"[12, 36, 60]",0.0,-5.5,"[18964.66998925282, 5586.510034593054, 11491.676924070995]",11813.62850644848,34638.25694791687,11813.62850644848,"[27, 49, 65]",0.0,-5.5,32,66,smoothed,4.214923319789515e-06,,,,,0.0,0.0,10606.630732493486,10008.030732493486,0.06870596174850972,morl,247.065212379468,16236388.0885719,9.910643086344782,-19.302863821252636,0.6387310606060606,CWT,0.0,0.06326546847932346,1.0,0.37950901072619014,0.0,0.5955882352941168,0.7431077730367205,0.0,,0.6876202190228233,,,,0.48796726353266856,0.48796726353266856,0.4879672635326686,,,,,,0.011388309099697928,0.8945351263972785,0.3926726473832093,,,,,0.25,,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.1,1.451118280689978,0.43119277616321466,6,1.3442125492392272,0.6627025622569799,8,0.0,0.29741103258124135,0.38653593522390367,7,0,0.34768381094204387,0.5341366188861434,8,0.9574271077563381,0.9042572892243662,7.25,7.148936170212766,0.5896286446121831,7,morl,1.0,,,3,6.0,0.0,0.23657832397157438,0.9808658218626322,0.29765240216861727,0.0,0.5179487179487172,0.7431077730367204,0.0,,0.6914814857252924,,,,0.4879672635326685,0.4879672635326685,0.4879672635326687,,,,,0.0,0.013537881661306633,0.8945351263972784,0.3926726473832093,,,,,0.2,,0.0,0.25,0.07894736842105265,0.0029386106388379907,0.0029386106388379907,0.07894736842105264,1.4268474653997376,0.42808254900084836,11,1.3127417877875351,0.6825837511149886,16,3.5355339059327378,0.8232233047033631,13.5,13.037037037037036,0.5741116523516816,15,13.5,13.5,2.1213203435596424,2,1.0,0.3785658488438015,0.18643024534685954,2,11.75
,,7470.833797504605,7083.833797504605,128413.35298971184,0.13723564940400904,,,0.0,127.5,6603.7137260995205,,,inu.32000013032927,False,,-18787.919142467388,18145.919142467388,4737806588.470481,4724711799.470481,,,[],,,,[],,,,16405.515081815858,15770.515081815858,1777.7119407997588,1765.7119407997588,"[4, 32, 32]",0.0,-6.5,3,5.0,"[22, 36, 47]",0.0,-6.5,"[16405.515081815858, 1777.7119407997588, 4229.274369898197]",7083.833797504605,19316.501392513816,7083.833797504605,"[50, 42, 50]",0.0,-6.5,32,66,raw,1.2368851769623793e-06,,,,,0.0,68218.9832627621,18787.919142467388,18145.919142467388,0.04455966512142548,gaus5,367.7871696442038,27181412.826012522,10.07695855786648,-22.445672407991175,0.6789772727272727,CWT,0.0967683745746586,0.06442247189593348,0.7477804558325792,0.6890127227875409,0.040713083884191426,0.9538461538461537,0.07221425064960896,0.0514227944664656,,0.3422111196658295,,,,0.09412470572428833,0.09412470572428833,0.09412470572428835,,,,,0.0,0.0,0.37525370264751257,0.3495013996494865,,,,,0.25,,0.05188565553704697,0.09090909090909091,0.026315789473684292,0.22096191566972392,0.22096191566972392,0.026315789473684292,0.7810663621695353,0.20127590448455535,10,1.2928817103614827,0.6792964968997014,9,0.44444444444444436,0.12689047750235433,0.20212642434003344,10,0,0.3395225384921415,0.5534277620742915,9,0.5773502691896257,0.9422649730810374,9.5,9.473684210526315,0.4961324865405187,9,gaus,0.8392857142857143,1.0,0.11249999999999998,1,7.0,0.10536332639052697,0.015732782615929697,0.7640781253856187,0.6994192956631268,0.04741021259004363,0.9538461538461538,0.12203261410292121,0.05704041063800074,,0.14989836866997325,,,,0.1289149588897297,0.1289149588897297,0.12891495888972973,,,,,0.025202995068456222,0.0,0.4101156436003199,0.3017953519153378,,,,,0.4,,0.05113236433155566,0.08333333333333334,0.02631578947368421,0.2209619156697239,0.2209619156697239,0.026315789473684223,0.8222492870097574,0.2466910999478528,18,1.3213581334947235,0.6870639753513393,15,2.1213203435596424,0.8939339828220179,16.5,16.363636363636363,0.534466991411009,16,11.25,10.5,5.6035702904487605,16,0.8333333333333334,1.0,0.11666666666666663,3,12.75
,,5586.2946537045145,5385.637510847371,113509.837938425,0.08206068679082881,,,0.0,423.8,6657.161997345855,,,inu.32000013032927,False,,-15993.412153454889,15394.812153454888,4185605703.438387,4174192029.398387,,,[],,,,[],,,,17289.43543104717,16690.835431047173,825.2465552472522,801.4465552472523,"[4, 32, 32, 4]",0.0,-5.0,4,3.0,"[21, 38, 46, 64]",0.0,-5.0,"[17289.43543104717, 825.2465552472522, 3278.079289230473, 952.4173392931589]",5385.637510847371,20940.578614818056,5385.637510847371,"[52, 42, 52, 65]",0.0,-5.0,32,66,smoothed,3.519648813896764e-06,,,,,0.0,0.0,15993.412153454889,15394.812153454888,0.05418978935114466,gaus7,351.2213794690927,23878380.563006997,10.089488050578286,-22.51008672688668,0.6647727272727273,CWT,0.10885849060339442,0.0,0.7744534218030565,0.9303559134149197,0.033102573682186436,0.9999999999999999,0.04965779309917595,0.04152981119070086,,0.0,,,,0.0,0.0,0.0,,,,,,0.007847313707710574,0.46146319611844544,0.3340182203518901,,,,,0.0,,0.040346326751631696,0.2727272727272727,0.2727272727272727,0.14493291551831514,0.14493291551831514,0.15000000000000002,0.5643561492176195,0.16769569921634536,9,1.415533885527356,0.6978642874830127,7,0.0,0.13064253095863246,0.1697920633469394,9,0,0.36724475047417926,0.5641875265646511,7,1.1547005383792515,0.8845299461620748,8.0,7.875,0.5422649730810374,8,gaus,0.8392857142857143,1.0,0.11249999999999998,1,6.25,0.10792821932160566,0.18501811309432378,0.7596348920711827,0.729686686410522,0.03310257368218645,0.8000000000000003,0.049657793099176006,0.041529811190700844,,0.012360808661783962,,,,0.0,0.0,0.0,,,,,0.0,0.010004585577961352,0.46146319611844544,0.33401822035189005,,,,,0.0,,0.040346326751631696,0.3333333333333333,0.10526315789473685,0.1472566240730801,0.1472566240730801,0.10526315789473685,0.5504393373294858,0.16514272219583775,19,1.2815345067297934,0.6663569629037333,17,1.4142135623730951,0.9292893218813453,18.0,17.944444444444446,0.5146446609406726,17,11.25,10.5,5.6035702904487605,16,0.8333333333333334,1.0,0.11666666666666663,3,13.5
,,6585.842080435497,6198.842080435497,250582.90133224352,0.132255973741054,,,1426.0956838384723,1298.5956838384723,8099.598384043509,,,inu.32000013032927,False,,-26224.01253647254,25582.01253647254,9128993754.502361,9115898965.502361,,,[],,,,[],,,,9373.910780795279,8738.910780795279,3797.773380075717,3785.773380075717,"[4, 4]",0.0,-7.0,2,6.0,"[22, 47]",0.0,-7.0,"[9373.910780795279, 3797.773380075717]",6198.842080435497,10075.684160870995,6198.842080435497,"[31, 50]",0.0,-2.5,32,66,raw,1.6571575176012858e-06,,,,,0.0,68218.9832627621,26224.01253647254,25582.01253647254,0.10193613719447878,gaus3,388.84823724677,54396598.34706076,9.801279217147103,-25.279026300154626,0.6264204545454546,CWT,0.16924302414947556,0.1920431451368174,0.5388373490550047,0.0,0.16024220563728095,0.38461538461538486,0.06131551696502435,0.18801368370000016,,1.0,,,,0.0,0.0,0.0,,,,,0.0,0.07077757565402516,0.0,0.0,,,,,0.5,,0.1453549362705618,0.8181818181818181,0.0,0.42018333240632183,0.42018333240632183,0.0,0.8579577707430041,0.22109033838838946,9,0.7653871971496949,0.4021441695932884,10,0.44444444444444436,0.20275651077238102,0.32297497291175736,8,0,0.2117887886573735,0.3452194833945853,10,0.9574271077563381,0.9042572892243662,9.25,9.171974522292993,0.4896286446121831,10,gaus,0.8392857142857143,1.0,0.11249999999999998,1,7.75,0.17714832327445837,0.04689936549155771,0.5686362947319356,0.03346301806577212,0.16529735877589066,0.3846153846153849,0.11550060904675508,0.18418645118465238,,0.43802892441469926,,,,0.06173269514312246,0.06173269514312246,0.06173269514312249,,,,,0.025202995068456222,0.039542109311316784,0.11795382912762564,0.055600143389384904,,,,,0.6000000000000001,,0.13716653125547398,0.75,0.0,0.4201833324063218,0.4201833324063218,0.0,0.8602945394987231,0.25810543053174223,17,0.7814972498285145,0.406353579383679,19,1.4142135623730951,0.9292893218813453,18.0,17.944444444444446,0.5146446609406726,18,11.25,10.5,5.6035702904487605,16,0.8333333333333334,1.0,0.11666666666666663,3,14.25
,,5849.197938921446,5648.540796064302,126688.17049215574,0.0842124001776782,,,0.0,423.8,6570.331902566195,,,inu.32000013032927,False,,-18771.060607215168,18172.46060721517,4870743675.337199,4859330001.297199,,,[],,,,[],,,,13744.117560244438,13145.517560244438,915.1690445296226,891.3690445296227,"[4, 32, 4]",0.0,-5.5,3,4.0,"[21, 46, 64]",0.0,-5.5,"[13744.117560244438, 2888.307211990277, 915.1690445296226]",5648.540796064302,16142.993816764336,5648.540796064303,"[32, 52, 65]",0.0,-5.5,32,66,smoothed,4.061131264045458e-06,,,,,0.0,0.0,18771.060607215168,18172.46060721517,0.05250639614519496,gaus5,342.8281052592916,26897124.628243376,9.99515808133795,-23.165692198292064,0.6571969696969697,CWT,0.10465574454645349,0.04927138934571164,0.728348247615469,0.6398172806417851,0.04617877052240081,0.8823529411764707,0.05248026662428518,0.05524495402249751,,0.01298657846675541,,,,0.019957743678988726,0.019957743678988726,0.019957743678988782,,,,,,0.007847313707710574,0.309780607387405,0.20988719205065576,,,,,0.25,,0.05376986631201065,0.18181818181818182,0.18181818181818182,0.21966635228296644,0.21966635228296644,0.1,0.5567306098568305,0.16542980708992475,10,1.2222163790483254,0.6025579261897109,9,0.0,0.12907956122598577,0.1677607198487112,10,0,0.31979369931188417,0.4912898441509981,9,0.5773502691896257,0.9422649730810374,9.5,9.473684210526315,0.4961324865405187,9,gaus,0.8392857142857143,1.0,0.11249999999999998,1,7.0,0.10376138864379365,0.22517340295375607,0.7144119024995548,0.5018145686912858,0.046178770522400825,0.7179487179487183,0.05248026662428512,0.0552449540224975,,0.02518686251694055,,,,0.019957743678988726,0.019957743678988726,0.019957743678988837,,,,,0.0,0.010004585577961352,0.309780607387405,0.20988719205065567,,,,,0.2,,0.053769866312010646,0.25,0.07894736842105265,0.2216729917588946,0.2216729917588946,0.07894736842105264,0.5345925609600621,0.16038837487689095,20,1.1315938240240415,0.5883926026630739,18,1.4142135623730951,0.9292893218813453,19.0,18.94736842105263,0.48964466094067266,19,11.25,10.5,5.6035702904487605,16,0.8333333333333334,1.0,0.11666666666666663,3,15.0
,,7749.509902407157,7548.852759550014,275190.91972576024,0.065253864627325,,,1378.7931026682072,954.9931026682073,8999.985336990367,,,inu.32000013032927,False,,-26424.435353715864,25825.835353715865,10396937702.397552,10385524028.357552,,,[],,,,[],,,,7749.509902407157,7150.909902407157,7749.509902407157,7725.709902407157,[4],0.0,-6.5,1,6.0,[24],0.0,-6.5,[7749.509902407157],7548.852759550014,6344.909902407157,7548.852759550014,[31],0.0,-6.5,32,66,smoothed,5.147828237155347e-06,,,,,0.0,0.0,26424.435353715864,25825.835353715865,0.10521568686337207,gaus3,386.9888371836539,59551028.01811488,9.78742686216648,-26.446357235280015,0.6060606060606061,CWT,0.22225571281979467,0.14815376244607809,0.4976368829631576,0.0,0.18762463645203487,0.08823529411764774,0.027611729302935428,0.20979686021769928,,1.0,,,,0.1642158842574511,0.1642158842574511,0.1642158842574511,,,,,,0.025822160974681596,0.0,0.0,,,,,0.75,,0.162041611833554,0.0,0.0,0.4255826182090904,0.4255826182090904,0.0,1.01195922951946,0.3006987888905983,8,0.6337748440389868,0.3124537211591728,10,0.0,0.234405475857055,0.30464955871218663,8,0,0.17266435978991845,0.26525927994876075,10,1.1547005383792515,0.8845299461620748,9.0,8.88888888888889,0.4922649730810374,10,gaus,0.8392857142857143,1.0,0.11249999999999998,1,7.75,0.22035638364754817,0.3057607459648038,0.48811501019681597,0.0,0.1876246364520349,0.16410256410256396,0.027611729302935373,0.20979686021769922,,1.0,,,,0.1642158842574511,0.1642158842574511,0.16421588425745115,,,,,0.0,0.027940349513387905,0.0,0.0,,,,,0.6000000000000001,,0.162041611833554,0.08333333333333334,0.02631578947368421,0.42671562355843184,0.42671562355843184,0.026315789473684223,0.9696995961039883,0.2909291181654047,16,0.7051209246770921,0.3666403326483098,20,2.8284271247461903,0.8585786437626906,18.0,17.77777777777778,0.47928932188134526,20,11.25,10.5,5.6035702904487605,16,0.8333333333333334,1.0,0.11666666666666663,3,15.75
