wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
db20,1,symmetric,1.4898551059081358e-27,329.3321541395618,2961684.181540447,0.6166666666666667,78.69449868263015,862,smoothed,2.4470757979893423e-14,,7.7570588921685975,25521.121034258693,0.9619138894701038,6.57881299395124e-05,1.0,23,522.4011450573297,43.455000897685096,1025.6294488214044,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.7516549967615, 828.959921003719, 43.455000897685096, 678.8883521847183, 672.9216316569514, 1025.6294488214044, 536.0749685810247, 725.6033279472234, 312.5133297425933, 625.1116478152817, 763.2649847393548, 238.8516729504617, 672.3565930564959, 122.18500628379509, 495.56002872592035, 597.6416172939914, 353.3750224421252, 344.0266594851866, 875.6970849878805, 681.3483629569386, 649.1633566731434, 67.91000179536996]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,0.0,2.2737367544323206e-13,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383743,527.6313942890631,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,4.6863426166770626e-14,2.8266330608116994e-27,0.9704770047278581,0.8616207092374979,0.00024254517162194605,0.3587884258562765,0.00037094925373054675,,2.528984740762264e-13,0.0,0.9999999954498471,0.6268200299573535,0.9999999954498836,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.23471366456655957,0.23471366456655957,1.7819314692407378,0.9483057617596494,643,1.1568815800852916,0.6971465672405293,417,0,0,0.5542043041931207,0.7916534578078851,708,0,0,0.31307137632100457,0.6476387420799781,448,143.34341049847157,0.849744852726969,554.0,526.4637726359219,0.6345160322335055,433,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,325.0
rbio2.8,1,antisymmetric,7.579360934933686e-28,332.2672685863534,2663312.830376534,0.6378132118451025,91.22017661096308,862,smoothed,1.603254780804402e-14,,7.850254733623397,23803.307990123285,0.8965133021156079,6.57881299395124e-05,1.0,23,522.4011450573298,43.45500089768507,1025.6294488214046,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.7516549967615, 828.9599210037193, 43.45500089768507, 678.8883521847184, 672.9216316569514, 1025.6294488214046, 536.0749685810248, 725.6033279472235, 312.5133297425934, 625.1116478152816, 763.2649847393549, 238.85167295046165, 672.356593056496, 122.18500628379506, 495.56002872592046, 597.6416172939912, 353.37502244212527, 344.02665948518654, 875.6970849878809, 681.3483629569384, 649.1633566731437, 67.91000179537002]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,1.1368683772161603e-13,0.0,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296266885,44.7736636814152,6.613814561383797,527.6313942890631,1.0,92,234165510.89051226,0.0,0.0,0.0,0.0,2.3509777206991606e-14,1.1802892213756972e-27,0.9812361464150635,0.8803624607203269,0.00011293314565993833,0.6001141865085149,0.0002073504292042679,,0.0,8.41032308711632e-14,0.9999999954497629,0.6268200299578122,0.9999999954498251,0.0,0.9999999961337901,1.0,1.0,0.23471366456655957,0.23471366456655957,1.7819314692407293,0.948305761759645,661,1.2691079995571264,0.7647751512160103,147,0,0,0.5542043041931267,0.7916534578078936,658,0,0,0.3517190110312562,0.7275876209019433,157,293.0362605549013,0.6928341084330175,405.75,246.84099096980356,0.6337598215121063,434,rbio,424.10370370370373,465.0,282.8034567246906,135,0.49596327096327103,0.9661155556650158,0.36299104362620543,3,326.25
db32,1,constant,1.8500703182704393e-27,328.3917121205859,5615419.934388696,0.6093073593073594,71.56263725357019,862,smoothed,2.895698633183584e-14,,7.371939327444908,43370.73403894399,0.9807764824023694,6.57881299395124e-05,1.0,23,522.4011450573297,43.455000897685096,1025.6294488214044,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.93666128055656, 415.75165499676154, 828.959921003719, 43.455000897685096, 678.8883521847185, 672.9216316569515, 1025.6294488214044, 536.0749685810249, 725.6033279472235, 312.51332974259344, 625.1116478152815, 763.2649847393545, 238.8516729504617, 672.356593056496, 122.18500628379508, 495.5600287259203, 597.6416172939911, 353.3750224421252, 344.0266594851865, 875.6970849878807, 681.3483629569388, 649.1633566731437, 67.91000179537005]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442704,-572.7019390442704,DWT,uc1.c2693407,0.0,2.2737367544323206e-13,527.6313942890629,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383791,527.6313942890629,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,5.9279542849215e-14,3.6368840389728516e-27,0.9670296608119084,0.7841728847363655,0.0013953236336047788,0.27480352754912774,0.0020708872742182466,,2.528984740762264e-13,0.0,0.9999999954498471,0.6268200299577595,0.9999999954498836,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.2347136645665227,0.2347136645665227,1.781931469240845,0.9483057617597066,414,1.0837516666014864,0.6530778664975604,651,0,0,0.554204304193151,0.7916534578079284,457,0,0,0.28992461200075487,0.5997559189878484,706,143.1619129983018,0.8499351016789289,557.0,529.3685989901612,0.6330388296654603,435,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,326.5
coif1,1,periodization,4.845684870482158e-28,334.21004280388865,2793762.6095371316,0.6380510440835266,92.16513840866617,862,smoothed,1.3488755943924377e-14,,7.760794919019703,25149.501411116813,0.9405638422951907,6.57881299395124e-05,1.0,23,522.4011450573297,43.45500089768504,1025.6294488214046,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.75165499676154, 828.959921003719, 43.45500089768504, 678.8883521847185, 672.9216316569515, 1025.6294488214046, 536.0749685810248, 725.6033279472234, 312.51332974259327, 625.1116478152816, 763.2649847393549, 238.85167295046165, 672.3565930564959, 122.18500628379508, 495.56002872592035, 597.6416172939912, 353.3750224421252, 344.0266594851866, 875.6970849878808, 681.3483629569386, 649.1633566731437, 67.91000179537]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,0.0,0.0,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383758,527.6313942890631,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,1.6469561211948215e-14,5.653891202190098e-28,0.9883577028148695,0.8623720269538635,0.00016960031594068385,0.6028283436136599,0.00033555743171332037,,2.528984740762264e-13,0.0,0.9999999954498471,0.6268200299574813,0.9999999954498836,0.0,0.9999999961337901,1.0,1.0,0.23471366456655957,0.23471366456655957,1.781931469240735,0.9483057617596481,649,1.265550995741978,0.7626316708096498,149,0,0,0.5542043041931249,0.7916534578078911,674,0,0,0.3505804615900091,0.7252323473646747,160,292.9288878436767,0.6929466584447833,408.0,250.22017857969595,0.6326368512349703,436,coif,396.8888888888889,377.0,273.33283055152737,153,0.4641372141372142,0.9337619226021481,0.3949753733233056,2,327.5
sym15,1,periodization,2.2121327135146442e-21,267.61548269380603,2834665.334122847,0.6299303944315545,79.20563578059256,862,smoothed,3.63643159087241e-11,,7.64881074461915,25149.50141111132,0.9621478863067334,6.578812993955777e-05,1.0,23,522.4011450571677,43.455000897648375,1025.6294488211354,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612804437, 415.75165499659795, 828.9599210035342, 43.455000897648375, 678.8883521845214, 672.9216316567474, 1025.6294488211354, 536.0749685808273, 725.6033279470081, 312.51332974245054, 625.1116478151259, 763.2649847391745, 238.85167295033528, 672.3565930563011, 122.18500628371035, 495.56002872577585, 597.6416172937902, 353.3750224420526, 344.02665948508184, 875.6970849875996, 681.3483629567336, 649.1633566729811, 67.91000179527961]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665033527,572.7019390441282,-572.7019390441282,DWT,uc1.c2693407,1.6200374375330284e-10,2.6921043172478676e-10,527.6313942892051,0.8695652173913043,78.5,0.9130434782608695,83.0,1.946681029788806,44.77366368514413,6.6138145613901,527.6313942892051,1.0,92,234165510.8905217,0.0,0.0,3.6692426874651574e-11,0.0,1.0062127074946828e-10,4.9758656616212594e-21,0.7442444592564419,0.8398519280539263,0.00018736839246760267,0.5101549571235144,0.0003355574317127972,,3.264919300324083e-10,1.1984710399140755e-10,0.9999999955696942,0.6268200300111829,0.9999999955697636,9.722861836470309e-11,0.9999999962306899,1.0,1.0,0.2347136645895738,0.2347136645895738,1.7819314695928359,0.9483057619470285,63,1.0707625296293395,0.6452505033452474,678,0,0,0.554204304282186,0.7916534579351104,69,0,0,0.29925346719409784,0.6190541637314626,632,340.58625926481534,0.6429913424897113,360.5,119.67815827418003,0.6325543714544992,437,sym,591.953216374269,585.0,242.67234779977088,171,0.6922529817266659,0.8290193226575248,0.2667171159940764,6,329.25
db21,1,constant,1.5916735293693097e-27,329.0450545390728,4654916.784907516,0.6208425720620843,78.80827669628563,862,smoothed,2.567319906549673e-14,,7.390334572057649,37512.13656955672,0.9764207743366575,6.578812993951243e-05,1.0,23,522.4011450573297,43.45500089768507,1025.6294488214044,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.93666128055656, 415.7516549967615, 828.9599210037192, 43.45500089768507, 678.8883521847183, 672.9216316569514, 1025.6294488214044, 536.0749685810248, 725.6033279472233, 312.5133297425933, 625.1116478152815, 763.2649847393548, 238.8516729504616, 672.3565930564959, 122.18500628379508, 495.56002872592023, 597.6416172939911, 353.3750224421253, 344.02665948518654, 875.6970849878807, 681.3483629569386, 649.1633566731435, 67.91000179536994]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,0.0,2.2737367544323206e-13,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383771,527.6313942890631,1.0,92,234165510.89051226,0.0,0.0,0.0,0.0,5.0191310449823586e-14,3.055658583257614e-27,0.9694245942218972,0.7878721818038753,0.0009780826395833601,0.4064441321410358,0.0015129338562741004,,0.0,0.0,0.9999999954498471,0.6268200299575941,0.9999999954498836,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.23471366456655957,0.23471366456655957,1.7819314692407342,0.9483057617596475,653,1.1392627151538066,0.6865292910930831,504,0,0,0.5542043041931196,0.7916534578078834,716,0,0,0.30946170352324515,0.6401715504844608,510,105.68624949979696,0.8892177678199193,595.75,581.9914746945547,0.6323709384172972,438,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,328.75
coif13,1,smooth,4.964421790237742e-27,324.1049077443981,1100709659.2112348,0.6098081023454158,76.20547785445204,862,smoothed,4.4663937410616175e-14,,4.1738916057104545,4681178.528625849,0.9998234737309093,6.578812993951238e-05,1.0,23,522.4011450573299,43.455000897684954,1025.6294488214048,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.93666128055673, 415.7516549967615, 828.9599210037193, 43.455000897684954, 678.8883521847183, 672.9216316569516, 1025.6294488214048, 536.0749685810249, 725.6033279472236, 312.5133297425935, 625.1116478152818, 763.2649847393552, 238.85167295046162, 672.356593056496, 122.1850062837951, 495.5600287259207, 597.6416172939915, 353.37502244212527, 344.02665948518654, 875.697084987881, 681.3483629569386, 649.1633566731439, 67.91000179536985]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042985,572.7019390442703,-572.7019390442703,DWT,uc1.c2693407,2.2737367544323206e-13,2.2737367544323206e-13,527.631394289063,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296265749,44.77366368141156,6.613814561383733,527.631394289063,1.0,92,234165510.89051223,0.0,0.0,1.1368683772161603e-13,0.0,1.0275020952518658e-13,1.0642158219234555e-26,0.9513156787833188,0.14104316247247706,0.47710246648868754,0.28051803994491714,0.4437603401303133,,1.0115938963049056e-12,1.682064617423264e-13,0.9999999954496789,0.6268200299572707,0.9999999954497081,8.211876551072897e-14,0.9999999961334844,1.0,1.0,0.23471366456654114,0.23471366456654114,1.781931469240693,0.9483057617596256,728,1.1695735737806967,0.7047948693558916,368,0,0,0.5542043041931352,0.7916534578079056,602,0,0,0.3276770982599738,0.6778530385604876,276,208.02163349036562,0.7819479732805392,493.5,426.651391323671,0.6323261878981312,439,coif,396.8888888888889,377.0,273.33283055152737,153,0.4641372141372142,0.9337619226021481,0.3949753733233056,2,329.75
db7,1,constant,5.593938969879179e-28,333.58641723737844,3388529.444669339,0.6453089244851259,82.27303318362213,862,smoothed,1.3586450860981277e-14,,7.525691039662634,29113.996232974598,0.9654906825907904,6.578812993951241e-05,1.0,23,522.4011450573297,43.45500089768507,1025.6294488214044,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805566, 415.7516549967615, 828.9599210037192, 43.45500089768507, 678.8883521847184, 672.9216316569514, 1025.6294488214044, 536.0749685810247, 725.6033279472233, 312.51332974259327, 625.1116478152816, 763.2649847393548, 238.85167295046165, 672.3565930564957, 122.18500628379508, 495.56002872592035, 597.6416172939912, 353.3750224421252, 344.02665948518654, 875.6970849878807, 681.3483629569384, 649.1633566731435, 67.91000179537002]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442703,-572.7019390442703,DWT,uc1.c2693407,0.0,2.2737367544323206e-13,527.631394289063,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383778,527.631394289063,1.0,92,234165510.89051226,0.0,0.0,0.0,0.0,1.6739942341552328e-14,7.336978409900085e-28,0.9860717013823933,0.815092465862114,0.0004279660543930572,0.6856557508264947,0.0007131227872161905,,0.0,0.0,0.9999999954498471,0.6268200299576543,0.9999999954498836,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.23471366456654114,0.23471366456654114,1.781931469240745,0.9483057617596534,625,1.273950786233179,0.767693455185237,138,0,0,0.5542043041931218,0.7916534578078867,695,0,0,0.3554230009875183,0.7352499227838337,142,301.58359813933293,0.6838746350740745,400.0,230.8471960324281,0.6322937116670163,440,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,330.25
bior3.5,1,periodization,6.96531721351986e-28,332.63418547837233,3533977.340119867,0.6020881670533643,70.76406468063432,862,smoothed,1.610598275816016e-14,,7.640015772559554,31318.67073053775,0.9789995064843285,6.578812993951241e-05,1.0,23,522.4011450573297,43.455000897685096,1025.6294488214046,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.7516549967615, 828.959921003719, 43.455000897685096, 678.8883521847184, 672.9216316569515, 1025.6294488214046, 536.0749685810248, 725.6033279472235, 312.5133297425933, 625.1116478152815, 763.2649847393548, 238.8516729504616, 672.356593056496, 122.18500628379508, 495.56002872592035, 597.641617293991, 353.3750224421253, 344.02665948518654, 875.6970849878808, 681.3483629569384, 649.1633566731435, 67.91000179536996]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442703,-572.7019390442703,DWT,uc1.c2693407,0.0,0.0,527.631394289063,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383789,527.631394289063,1.0,92,234165510.89051226,0.0,0.0,2.842170943040401e-14,0.0,2.3713016283936208e-14,1.0421691451450318e-27,0.9825811402475787,0.8380832527775803,0.0004911483818106009,0.19241763201444342,0.0009230886839683198,,2.528984740762264e-13,0.0,0.9999999954498471,0.6268200299577446,0.9999999954498836,0.0,0.9999999961337901,1.0,1.0,0.23471366456654114,0.23471366456654114,1.781931469240807,0.9483057617596864,510,1.0861721730076146,0.6545364840095547,644,0,0,0.5542043041931456,0.7916534578079206,509,0,0,0.28778518030077216,0.595330158730794,723,105.50987315570679,0.8894026486837455,596.5,582.9763543173258,0.632070297088204,441,bior,609.5481481481481,655.0,224.39283645543412,135,0.7128291753291753,0.7665727017277424,0.2710477667512545,5,332.0
bior3.3,1,periodization,4.630699682362332e-28,334.40712831289386,3487764.2651399462,0.6044083526682135,70.76406468063432,862,smoothed,1.2930987507401636e-14,,7.639601961023718,30907.404026556007,0.9787200652299689,6.578812993951241e-05,1.0,23,522.4011450573297,43.45500089768507,1025.6294488214044,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.93666128055656, 415.75165499676154, 828.9599210037193, 43.45500089768507, 678.8883521847183, 672.9216316569514, 1025.6294488214044, 536.0749685810248, 725.6033279472233, 312.5133297425933, 625.1116478152815, 763.2649847393549, 238.85167295046165, 672.356593056496, 122.18500628379506, 495.56002872592035, 597.6416172939911, 353.3750224421252, 344.02665948518654, 875.6970849878805, 681.3483629569386, 649.1633566731435, 67.91000179536996]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042974,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,0.0,2.2737367544323206e-13,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383773,527.6313942890631,1.0,92,234165510.89051226,0.0,0.0,0.0,0.0,1.4925877420940915e-14,5.1703137379794905e-28,0.9890801519575937,0.8380000349768255,0.00047107349777526607,0.2188957424401989,0.0008839210052922773,,0.0,0.0,0.9999999954498471,0.6268200299576092,0.9999999954498836,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.23471366456655957,0.23471366456655957,1.7819314692407386,0.94830576175965,640,1.1005955107900574,0.6632281086289381,608,0,0,0.5542043041931211,0.7916534578078855,705,0,0,0.29247584626824297,0.6050335594133761,684,43.59950305527193,0.954298214826759,659.25,657.0663941493948,0.6316302394888512,442,bior,609.5481481481481,655.0,224.39283645543412,135,0.7128291753291753,0.7665727017277424,0.2710477667512545,5,332.75
db7,1,zero,5.343846268975701e-28,333.7850549170315,2811870.9088346544,0.6464530892448512,82.12871752988325,862,smoothed,1.3248489698960812e-14,,7.710815811963699,24804.2456504752,0.9566232343598138,6.578812993951241e-05,1.0,23,522.4011450573297,43.45500089768507,1025.6294488214044,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805566, 415.7516549967615, 828.9599210037192, 43.45500089768507, 678.8883521847184, 672.9216316569514, 1025.6294488214044, 536.0749685810247, 725.6033279472233, 312.51332974259327, 625.1116478152816, 763.2649847393548, 238.85167295046165, 672.3565930564957, 122.18500628379508, 495.56002872592035, 597.6416172939912, 353.3750224421252, 344.02665948518654, 875.6970849878807, 681.3483629569384, 649.1633566731435, 67.91000179536994]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,0.0,2.2737367544323206e-13,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383775,527.6313942890631,1.0,92,234165510.89051226,0.0,0.0,0.0,0.0,1.5804598687018172e-14,6.7744317750450435e-28,0.9867998402602968,0.8523211921831766,0.00017746653147888058,0.6987130341142523,0.00030267641663736213,,0.0,0.0,0.9999999954498471,0.6268200299576242,0.9999999954498836,8.211876551072897e-14,0.9999999961337901,1.0,1.0,0.23471366456655957,0.23471366456655957,1.781931469240743,0.9483057617596523,631,1.2979355177258667,0.7821468560467845,119,0,0,0.5542043041931224,0.7916534578078874,690,0,0,0.362616315643694,0.7501304567695866,126,311.56005306628555,0.673417135150644,391.5,206.46300755934507,0.631519888330039,443,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,332.5
db2,1,antireflect,4.377207963002678e-28,334.6516226700935,3062953.478925765,0.6331018518518519,93.30614547734636,862,smoothed,1.1418553650947577e-14,,7.614793105132706,26985.59387673402,0.9446412299263451,6.57881299395124e-05,1.0,23,522.4011450573297,43.45500089768507,1025.6294488214046,"[13, 51, 89, 117, 146, 190, 246, 275, 325, 366, 396, 452, 487, 533, 561, 596, 628, 660, 705, 733, 777, 827, 858]","[288.9366612805567, 415.7516549967615, 828.9599210037192, 43.45500089768507, 678.8883521847187, 672.9216316569514, 1025.6294488214046, 536.0749685810248, 725.6033279472235, 312.5133297425933, 625.1116478152816, 763.2649847393549, 238.8516729504617, 672.356593056496, 122.18500628379508, 495.56002872592035, 597.6416172939912, 353.3750224421253, 344.0266594851866, 875.6970849878808, 681.3483629569386, 649.1633566731435, 67.91000179537002]","[0, 0, 0, 116, 125, 177, 0, 267, 267, 331, 331, 267, 480, 469, 554, 564, 615, 635, 469, 267, 744, 801, 856]","[19, 64, 177, 125, 177, 229, 860, 310, 331, 370, 417, 469, 521, 615, 564, 615, 683, 683, 713, 860, 860, 860, 860]",0.05,30,21681818.665042978,572.7019390442701,-572.7019390442701,DWT,uc1.c2693407,0.0,0.0,527.6313942890631,0.8695652173913043,78.5,0.9130434782608695,83.0,1.9466810296268022,44.77366368141702,6.613814561383787,527.6313942890631,1.0,92,234165510.89051226,0.0,0.0,0.0,0.0,1.0740054996613739e-14,4.600121512559738e-28,0.98997638598135,0.8330109560176728,0.0002865363884417184,0.5463478372309426,0.000510420796572514,,0.0,0.0,0.9999999954498471,0.6268200299577295,0.9999999954498836,0.0,0.9999999961337901,1.0,1.0,0.23471366456655957,0.23471366456655957,1.7819314692407338,0.9483057617596473,654,1.2293778810028764,0.7408334477236679,183,0,0,0.5542043041931245,0.7916534578078904,678,0,0,0.3385903052021415,0.700428770967391,193,276.1774791687403,0.7105057870348634,427.0,293.04445220987895,0.6314583442511843,444,db,405.6666666666667,375.5,257.38716458415064,342,0.4744022869022869,0.8792882039463042,0.40413193798450786,1,333.25
