wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
sym14,1,antisymmetric,3.9482913533429956e-22,273.2160995666856,231271.48283260234,0.6696428571428571,18.05794239524054,85,smoothed,7.250796042011213e-12,,"[7, 10, 12, 16, 22, 26, 29, 33, 35, 37, 43, 48, 50, 52, 54, 59, 61, 65, 69, 73, 76, 78]","[404.2666666665649, 15.2666666666323, 7.1999999999883855, 20.199999999997438, 27.26666666666603, 19.733333333327312, 2.9333333333349763, 34.59999999999776, 0.9333333333388962, 9.333333333330646, 14.733333333329469, 31.26666666665855, 2.133333333337437, 1.8666666666699019, 20.399999999995824, 11.46666666666302, 7.733333333333255, 6.5333333333321875, 6.799999999998747, 2.533333333331692, 5.9333333333748755, 505.53333333320626]",22,3.6935879742671185,7439.478215679845,0.539840665535638,3.424415393019946e-05,0.9999999999999998,24,31.847222222215056,2.000000000005751,404.3999999998997,"[7, 10, 12, 16, 20, 22, 24, 26, 28, 30, 34, 36, 39, 44, 48, 50, 52, 54, 59, 61, 63, 68, 73, 77]","[404.3999999998997, 15.2666666666323, 7.1999999999883855, 27.26666666665507, 14.866666666665347, 39.066666666658264, 2.000000000005751, 30.599999999994164, 5.600000000001868, 2.9333333333349763, 27.53333333332572, 8.866666666668374, 9.333333333330646, 4.999999999995829, 68.13333333331747, 5.200000000001319, 4.13333333333475, 23.066666666659962, 19.333333333326944, 11.86666666666417, 4.599999999999543, 9.266666666663207, 12.866666666662777, 5.9333333333748755]","[0, 9, 11, 14, 17, 21, 23, 25, 27, 29, 33, 35, 37, 43, 33, 49, 51, 49, 56, 60, 62, 65, 69, 76]","[78, 33, 21, 21, 21, 33, 25, 33, 33, 33, 43, 43, 43, 46, 78, 53, 53, 78, 78, 78, 69, 69, 78, 78]",0.05,30,431035.59999978845,505.5333333332065,-505.5333333332065,DWT,inu.32000013032919,0.0,-15.5,1.0666666666724138,178.46666666676697,13.854738562098664,1.268745108973235e-10,0.0,13.854738562098664,12.600000000171917,26.078594771244944,0.0,1.268745108973235e-10,0.0,-15.5,0.0,-15.5,7.0,0.30849122325802814,0.6186264160926819,0.49751416411182675,0.8269793827009878,0.5231573193128637,,0,,593,1.2832197048626117,0.670748763162894,166,0,0,0.5549537010952778,0.695454803889688,104,266.2373627673872,0.6207444974823544,287.6666666666667,173.15196139231227,0.6054814605170556,455,sym,563.5964912280701,576.0,74.90264889271616,171,1.0,0.33224976588985783,0.20032507023304266,6,342.75
db3,1,constant,5.386788895332171e-29,341.8668919325203,168371.69388266795,0.5888888888888889,8.435973501598998,85,smoothed,2.3301622069779752e-15,,"[7, 10, 12, 16, 22, 26, 29, 33, 35, 37, 43, 48, 50, 52, 54, 59, 61, 65, 69, 73, 76, 78]","[404.26666666666665, 15.266666666666644, 7.199999999999989, 20.199999999999932, 27.266666666666648, 19.73333333333335, 2.9333333333332807, 34.60000000000002, 0.9333333333332785, 9.33333333333331, 14.733333333333404, 31.2666666666667, 2.133333333333326, 1.866666666666672, 20.399999999999977, 11.466666666666642, 7.733333333333349, 6.533333333333416, 6.799999999999953, 2.533333333333421, 5.933333333333309, 505.5333333333333]",22,2.5600241350566493,4734.370855418381,0.508067664666973,3.424415393018395e-05,1.0,24,31.847222222222214,1.9999999999999987,404.4,"[7, 10, 12, 16, 20, 22, 24, 26, 28, 30, 34, 36, 39, 44, 48, 50, 52, 54, 59, 61, 63, 68, 73, 77]","[404.4, 15.266666666666644, 7.199999999999989, 27.266666666666765, 14.866666666666674, 39.0666666666666, 1.9999999999999987, 30.599999999999916, 5.599999999999911, 2.9333333333332807, 27.53333333333336, 8.86666666666656, 9.33333333333331, 5.000000000000055, 68.13333333333338, 5.19999999999999, 4.133333333333326, 23.066666666666663, 19.33333333333337, 11.86666666666656, 4.600000000000136, 9.26666666666665, 12.866666666666674, 5.933333333333309]","[3, 9, 11, 14, 17, 21, 23, 25, 27, 29, 33, 35, 37, 43, 33, 49, 51, 49, 56, 60, 62, 65, 69, 76]","[78, 33, 21, 21, 21, 33, 25, 33, 33, 33, 43, 43, 43, 46, 78, 53, 53, 78, 78, 78, 69, 69, 78, 78]",0.05,30,431035.6,505.5333333333333,-505.5333333333333,DWT,inu.32000013032919,0.0,-15.5,1.0666666666666615,178.4666666666667,13.854738562091505,5.684341886080802e-14,0.0,13.854738562091505,12.600000000000136,26.07859477124184,0.0,5.684341886080802e-14,0.0,-15.5,0.0,-15.5,7.0,0.913031664937907,0.14926451457542006,0.23046478459529687,0.33900749596735935,0.17343052482098814,,0,,371,0.9426588568634418,0.49273500081842736,521,0,0,0.36103979697939426,0.4524465026706242,516,85.19585279421372,0.8786383863330289,469.3333333333333,457.8203906891914,0.6050361922168468,456,db,248.8095238095238,195.0,152.94459334091817,189,0.441467481934408,0.6784246763345256,0.4874453597455567,2,342.5
db3,1,antireflect,5.386788895332171e-29,341.8668919325203,168371.69388266795,0.5888888888888889,8.435973501598998,85,smoothed,2.3301622069779752e-15,,"[7, 10, 12, 16, 22, 26, 29, 33, 35, 37, 43, 48, 50, 52, 54, 59, 61, 65, 69, 73, 76, 78]","[404.26666666666665, 15.266666666666644, 7.199999999999989, 20.199999999999932, 27.266666666666648, 19.73333333333335, 2.9333333333332807, 34.60000000000002, 0.9333333333332785, 9.33333333333331, 14.733333333333404, 31.2666666666667, 2.133333333333326, 1.866666666666672, 20.399999999999977, 11.466666666666642, 7.733333333333349, 6.533333333333416, 6.799999999999953, 2.533333333333421, 5.933333333333309, 505.5333333333333]",22,2.5600241350566493,4734.370855418381,0.508067664666973,3.424415393018395e-05,1.0,24,31.847222222222214,1.9999999999999987,404.4,"[7, 10, 12, 16, 20, 22, 24, 26, 28, 30, 34, 36, 39, 44, 48, 50, 52, 54, 59, 61, 63, 68, 73, 77]","[404.4, 15.266666666666644, 7.199999999999989, 27.266666666666765, 14.866666666666674, 39.0666666666666, 1.9999999999999987, 30.599999999999916, 5.599999999999911, 2.9333333333332807, 27.53333333333336, 8.86666666666656, 9.33333333333331, 5.000000000000055, 68.13333333333338, 5.19999999999999, 4.133333333333326, 23.066666666666663, 19.33333333333337, 11.86666666666656, 4.600000000000136, 9.26666666666665, 12.866666666666674, 5.933333333333309]","[3, 9, 11, 14, 17, 21, 23, 25, 27, 29, 33, 35, 37, 43, 33, 49, 51, 49, 56, 60, 62, 65, 69, 76]","[78, 33, 21, 21, 21, 33, 25, 33, 33, 33, 43, 43, 43, 46, 78, 53, 53, 78, 78, 78, 69, 69, 78, 78]",0.05,30,431035.6,505.5333333333333,-505.5333333333333,DWT,inu.32000013032919,0.0,-15.5,1.0666666666666615,178.4666666666667,13.854738562091505,5.684341886080802e-14,0.0,13.854738562091505,12.600000000000136,26.07859477124184,0.0,5.684341886080802e-14,0.0,-15.5,0.0,-15.5,7.0,0.913031664937907,0.14926451457542006,0.23046478459529687,0.33900749596735935,0.17343052482098814,,0,,378,0.9426588568634418,0.49273500081842736,518,0,0,0.36103979697939426,0.4524465026706242,522,82.00812967830282,0.88317930245256,472.6666666666667,462.12761109001144,0.6049324812357767,457,db,248.8095238095238,195.0,152.94459334091817,189,0.441467481934408,0.6784246763345256,0.4874453597455567,2,343.25
sym14,1,reflect,3.955332271143897e-22,273.2083617676642,232603.70087832081,0.6607142857142857,18.56316320821626,85,smoothed,7.303977031035493e-12,,"[7, 10, 12, 16, 22, 26, 29, 33, 35, 37, 43, 48, 50, 52, 54, 59, 61, 65, 69, 73, 76, 78]","[404.2666666665649, 15.266666666632302, 7.199999999988382, 20.199999999997438, 27.26666666666603, 19.733333333327312, 2.9333333333349763, 34.59999999999776, 0.9333333333388962, 9.333333333330646, 14.733333333329469, 31.26666666665855, 2.133333333337437, 1.8666666666699019, 20.399999999995824, 11.46666666666302, 7.733333333333255, 6.5333333333321875, 6.799999999998747, 2.533333333331692, 5.933333333374911, 505.53333333320643]",22,3.673394428498728,7443.496853088132,0.5276936745294335,3.424415393019944e-05,0.9999999999999996,24,31.847222222215038,2.000000000005751,404.39999999989925,"[7, 10, 12, 16, 20, 22, 24, 26, 28, 30, 34, 36, 39, 44, 48, 50, 52, 54, 59, 61, 63, 68, 73, 77]","[404.39999999989925, 15.266666666632302, 7.199999999988382, 27.266666666655073, 14.866666666665347, 39.066666666658264, 2.000000000005751, 30.599999999994164, 5.600000000001868, 2.9333333333349763, 27.53333333332572, 8.866666666668374, 9.333333333330646, 4.999999999995829, 68.13333333331747, 5.200000000001319, 4.13333333333475, 23.066666666659962, 19.333333333326944, 11.86666666666417, 4.599999999999543, 9.266666666663205, 12.866666666662777, 5.933333333374911]","[0, 9, 11, 14, 17, 21, 23, 25, 27, 29, 33, 35, 37, 43, 33, 49, 51, 49, 56, 60, 62, 65, 69, 76]","[78, 33, 21, 21, 21, 33, 25, 33, 33, 33, 43, 43, 43, 46, 78, 53, 53, 78, 78, 78, 69, 69, 78, 78]",0.05,30,431035.59999978857,505.53333333320654,-505.53333333320654,DWT,inu.32000013032919,0.0,-15.5,1.0666666666724138,178.46666666676742,13.854738562098682,1.2681766747846268e-10,0.0,13.854738562098682,12.600000000172372,26.078594771244962,0.0,1.2681766747846268e-10,0.0,-15.5,0.0,-15.5,7.0,0.30842308402355123,0.6102651039968151,0.5031702721597093,0.7730267170916187,0.5236768643777552,,0,,592,1.2604529710801426,0.658848417128631,183,0,0,0.54371240832989,0.681367482658764,112,259.0759219482454,0.6309459801307045,295.6666666666667,186.54116103640538,0.604884196143225,458,sym,563.5964912280701,576.0,74.90264889271616,171,1.0,0.33224976588985783,0.20032507023304266,6,345.0
db3,1,reflect,5.386788895332171e-29,341.8668919325203,168371.69388266795,0.5888888888888889,8.435973501598998,85,smoothed,2.3301622069779752e-15,,"[7, 10, 12, 16, 22, 26, 29, 33, 35, 37, 43, 48, 50, 52, 54, 59, 61, 65, 69, 73, 76, 78]","[404.26666666666665, 15.266666666666644, 7.199999999999989, 20.199999999999932, 27.266666666666648, 19.73333333333335, 2.9333333333332807, 34.60000000000002, 0.9333333333332785, 9.33333333333331, 14.733333333333404, 31.2666666666667, 2.133333333333326, 1.866666666666672, 20.399999999999977, 11.466666666666642, 7.733333333333349, 6.533333333333416, 6.799999999999953, 2.533333333333421, 5.933333333333309, 505.5333333333333]",22,2.5600241350566493,4734.370855418381,0.508067664666973,3.424415393018395e-05,1.0,24,31.847222222222214,1.9999999999999987,404.4,"[7, 10, 12, 16, 20, 22, 24, 26, 28, 30, 34, 36, 39, 44, 48, 50, 52, 54, 59, 61, 63, 68, 73, 77]","[404.4, 15.266666666666644, 7.199999999999989, 27.266666666666765, 14.866666666666674, 39.0666666666666, 1.9999999999999987, 30.599999999999916, 5.599999999999911, 2.9333333333332807, 27.53333333333336, 8.86666666666656, 9.33333333333331, 5.000000000000055, 68.13333333333338, 5.19999999999999, 4.133333333333326, 23.066666666666663, 19.33333333333337, 11.86666666666656, 4.600000000000136, 9.26666666666665, 12.866666666666674, 5.933333333333309]","[3, 9, 11, 14, 17, 21, 23, 25, 27, 29, 33, 35, 37, 43, 33, 49, 51, 49, 56, 60, 62, 65, 69, 76]","[78, 33, 21, 21, 21, 33, 25, 33, 33, 33, 43, 43, 43, 46, 78, 53, 53, 78, 78, 78, 69, 69, 78, 78]",0.05,30,431035.6,505.5333333333333,-505.5333333333333,DWT,inu.32000013032919,0.0,-15.5,1.0666666666666615,178.4666666666667,13.854738562091505,5.684341886080802e-14,0.0,13.854738562091505,12.600000000000136,26.07859477124184,0.0,5.684341886080802e-14,0.0,-15.5,0.0,-15.5,7.0,0.913031664937907,0.14926451457542006,0.23046478459529687,0.33900749596735935,0.17343052482098814,,0,,376,0.9426588568634418,0.49273500081842736,517,0,0,0.36103979697939426,0.4524465026706242,523,83.19254774317228,0.8814920972319483,472.0,461.1230014922191,0.604563712433638,459,db,248.8095238095238,195.0,152.94459334091817,189,0.441467481934408,0.6784246763345256,0.4874453597455567,2,344.75
db3,1,periodic,5.386788895332171e-29,341.8668919325203,168371.69388266795,0.5888888888888889,8.435973501598998,85,smoothed,2.3301622069779752e-15,,"[7, 10, 12, 16, 22, 26, 29, 33, 35, 37, 43, 48, 50, 52, 54, 59, 61, 65, 69, 73, 76, 78]","[404.26666666666665, 15.266666666666644, 7.199999999999989, 20.199999999999932, 27.266666666666648, 19.73333333333335, 2.9333333333332807, 34.60000000000002, 0.9333333333332785, 9.33333333333331, 14.733333333333404, 31.2666666666667, 2.133333333333326, 1.866666666666672, 20.399999999999977, 11.466666666666642, 7.733333333333349, 6.533333333333416, 6.799999999999953, 2.533333333333421, 5.933333333333309, 505.5333333333333]",22,2.5600241350566493,4734.370855418381,0.508067664666973,3.424415393018395e-05,1.0,24,31.847222222222214,1.9999999999999987,404.4,"[7, 10, 12, 16, 20, 22, 24, 26, 28, 30, 34, 36, 39, 44, 48, 50, 52, 54, 59, 61, 63, 68, 73, 77]","[404.4, 15.266666666666644, 7.199999999999989, 27.266666666666765, 14.866666666666674, 39.0666666666666, 1.9999999999999987, 30.599999999999916, 5.599999999999911, 2.9333333333332807, 27.53333333333336, 8.86666666666656, 9.33333333333331, 5.000000000000055, 68.13333333333338, 5.19999999999999, 4.133333333333326, 23.066666666666663, 19.33333333333337, 11.86666666666656, 4.600000000000136, 9.26666666666665, 12.866666666666674, 5.933333333333309]","[3, 9, 11, 14, 17, 21, 23, 25, 27, 29, 33, 35, 37, 43, 33, 49, 51, 49, 56, 60, 62, 65, 69, 76]","[78, 33, 21, 21, 21, 33, 25, 33, 33, 33, 43, 43, 43, 46, 78, 53, 53, 78, 78, 78, 69, 69, 78, 78]",0.05,30,431035.6,505.5333333333333,-505.5333333333333,DWT,inu.32000013032919,0.0,-15.5,1.0666666666666615,178.4666666666667,13.854738562091505,5.684341886080802e-14,0.0,13.854738562091505,12.600000000000136,26.07859477124184,0.0,5.684341886080802e-14,0.0,-15.5,0.0,-15.5,7.0,0.913031664937907,0.14926451457542006,0.23046478459529687,0.33900749596735935,0.17343052482098814,,0,,373,0.9426588568634418,0.49273500081842736,519,0,0,0.36103979697939426,0.4524465026706242,520,84.58329228242025,0.8795109796546721,470.6666666666667,459.3600810432185,0.604522821261334,460,db,248.8095238095238,195.0,152.94459334091817,189,0.441467481934408,0.6784246763345256,0.4874453597455567,2,345.5
db3,1,antisymmetric,5.386788895332171e-29,341.8668919325203,168371.69388266795,0.5888888888888889,8.435973501598998,85,smoothed,2.3301622069779752e-15,,"[7, 10, 12, 16, 22, 26, 29, 33, 35, 37, 43, 48, 50, 52, 54, 59, 61, 65, 69, 73, 76, 78]","[404.26666666666665, 15.266666666666644, 7.199999999999989, 20.199999999999932, 27.266666666666648, 19.73333333333335, 2.9333333333332807, 34.60000000000002, 0.9333333333332785, 9.33333333333331, 14.733333333333404, 31.2666666666667, 2.133333333333326, 1.866666666666672, 20.399999999999977, 11.466666666666642, 7.733333333333349, 6.533333333333416, 6.799999999999953, 2.533333333333421, 5.933333333333309, 505.5333333333333]",22,2.5600241350566493,4734.370855418381,0.508067664666973,3.424415393018395e-05,1.0,24,31.847222222222214,1.9999999999999987,404.4,"[7, 10, 12, 16, 20, 22, 24, 26, 28, 30, 34, 36, 39, 44, 48, 50, 52, 54, 59, 61, 63, 68, 73, 77]","[404.4, 15.266666666666644, 7.199999999999989, 27.266666666666765, 14.866666666666674, 39.0666666666666, 1.9999999999999987, 30.599999999999916, 5.599999999999911, 2.9333333333332807, 27.53333333333336, 8.86666666666656, 9.33333333333331, 5.000000000000055, 68.13333333333338, 5.19999999999999, 4.133333333333326, 23.066666666666663, 19.33333333333337, 11.86666666666656, 4.600000000000136, 9.26666666666665, 12.866666666666674, 5.933333333333309]","[3, 9, 11, 14, 17, 21, 23, 25, 27, 29, 33, 35, 37, 43, 33, 49, 51, 49, 56, 60, 62, 65, 69, 76]","[78, 33, 21, 21, 21, 33, 25, 33, 33, 33, 43, 43, 43, 46, 78, 53, 53, 78, 78, 78, 69, 69, 78, 78]",0.05,30,431035.6,505.5333333333333,-505.5333333333333,DWT,inu.32000013032919,0.0,-15.5,1.0666666666666615,178.4666666666667,13.854738562091505,5.684341886080802e-14,0.0,13.854738562091505,12.600000000000136,26.07859477124184,0.0,5.684341886080802e-14,0.0,-15.5,0.0,-15.5,7.0,0.913031664937907,0.14926451457542006,0.23046478459529687,0.33900749596735935,0.17343052482098814,,0,,377,0.9426588568634418,0.49273500081842736,520,0,0,0.36103979697939426,0.4524465026706242,521,82.85127237003265,0.881978244487133,472.6666666666667,461.89500088185156,0.6043319522530632,461,db,248.8095238095238,195.0,152.94459334091817,189,0.441467481934408,0.6784246763345256,0.4874453597455567,2,346.25
sym6,1,antireflect,5.9670818738916026e-21,261.4225715261245,212046.4393397745,0.6145833333333334,11.076810659236715,85,smoothed,3.251160974424833e-11,,"[7, 10, 12, 16, 22, 26, 29, 33, 35, 37, 43, 48, 50, 52, 54, 59, 61, 65, 69, 73, 76, 78]","[404.2666666669835, 15.266666666866165, 7.199999999935407, 20.20000000001174, 27.26666666665857, 19.73333333335968, 2.933333333348307, 34.5999999999972, 0.9333333333051561, 9.333333333346784, 14.73333333335009, 31.266666666698292, 2.1333333333059326, 1.8666666666560912, 20.400000000024967, 11.466666666679654, 7.7333333333241825, 6.53333333333545, 6.800000000004088, 2.5333333333356043, 5.933333333072383, 505.5333333337152]",22,2.937669633977084,6433.7137821362985,0.6432966436120006,3.424415393014273e-05,1.0,24,31.847222222249126,1.9999999999654934,404.4000000005205,"[7, 10, 12, 16, 20, 22, 24, 26, 28, 30, 34, 36, 39, 44, 48, 50, 52, 54, 59, 61, 63, 68, 73, 77]","[404.4000000005205, 15.266666666866165, 7.199999999935407, 27.26666666672021, 14.866666666676466, 39.066666666700726, 1.9999999999654934, 30.600000000027528, 5.599999999982478, 2.933333333348307, 27.53333333334928, 8.866666666645848, 9.333333333346784, 5.0000000000352305, 68.13333333338342, 5.199999999990877, 4.1333333333214455, 23.066666666698985, 19.33333333335996, 11.866666666671314, 4.600000000004208, 9.266666666681227, 12.866666666674764, 5.933333333072383]","[5, 9, 11, 14, 17, 21, 23, 25, 27, 29, 33, 35, 37, 43, 33, 49, 51, 49, 56, 60, 62, 65, 69, 76]","[78, 33, 21, 21, 21, 33, 25, 33, 33, 33, 43, 43, 43, 46, 78, 53, 53, 78, 78, 78, 69, 69, 78, 78]",0.05,30,431035.60000063735,505.5333333337152,-505.5333333337152,DWT,inu.32000013032919,0.0,-15.5,1.0666666666321563,178.46666666614618,13.854738562064593,3.8181724448804744e-10,0.0,13.854738562064593,12.599999999354281,26.078594771218867,0.0,3.8181724448804744e-10,0.0,-15.5,0.0,-15.5,7.0,0.20463714663482713,0.3056318962274204,0.41589169730157305,0.4942712781098777,0.3931281838617947,,0,,540,0.838503869534062,0.43829239160373473,553,0,0,0.36271204042709865,0.45454211846106546,514,19.85782801147531,0.9717124957101492,535.6666666666666,535.1699979777366,0.6043272829927764,462,sym,563.5964912280701,576.0,74.90264889271616,171,1.0,0.33224976588985783,0.20032507023304266,6,348.0
sym8,1,periodic,4.363088167501808e-22,272.7822516029926,228269.25634200205,0.63,12.925235751950927,85,smoothed,9.288407951276795e-12,,"[7, 10, 12, 16, 22, 26, 29, 33, 35, 37, 43, 48, 50, 52, 54, 59, 61, 65, 69, 73, 76, 78]","[404.2666666666425, 15.266666666700772, 7.19999999993826, 20.200000000000262, 27.26666666665001, 19.733333333337484, 2.933333333345029, 34.59999999999584, 0.9333333333299887, 9.33333333333563, 14.733333333334436, 31.266666666667508, 2.1333333333283218, 1.8666666666672307, 20.40000000000543, 11.466666666666754, 7.7333333333280425, 6.53333333333291, 6.799999999999518, 2.533333333331239, 5.933333333281851, 505.53333333329607]",22,3.2750353804915773,7472.264305408178,0.50823179138452,3.424415393019101e-05,1.0,24,31.847222222219795,1.999999999993583,404.40000000001316,"[7, 10, 12, 16, 20, 22, 24, 26, 28, 30, 34, 36, 39, 44, 48, 50, 52, 54, 59, 61, 63, 68, 73, 77]","[404.40000000001316, 15.266666666700772, 7.19999999993826, 27.26666666667171, 14.866666666669632, 39.06666666666883, 1.999999999993583, 30.600000000004393, 5.599999999992621, 2.933333333345029, 27.533333333326446, 8.86666666665968, 9.33333333333563, 5.000000000010562, 68.13333333332982, 5.1999999999996955, 4.133333333330075, 23.066666666669914, 19.333333333335638, 11.866666666665056, 4.600000000001544, 9.26666666666779, 12.86666666666338, 5.933333333281851]","[5, 9, 11, 14, 17, 21, 23, 25, 27, 29, 33, 35, 37, 43, 33, 49, 51, 49, 56, 60, 62, 65, 69, 76]","[78, 33, 21, 21, 21, 33, 25, 33, 33, 33, 43, 43, 43, 46, 78, 53, 53, 78, 78, 78, 69, 69, 78, 78]",0.05,30,431035.5999999404,505.53333333329647,-505.53333333329647,DWT,inu.32000013032919,0.0,-15.5,1.0666666666602458,178.4666666666535,13.854738562093925,3.68913788406644e-11,0.0,13.854738562093925,12.60000000005823,26.07859477123847,0.0,3.68913788406644e-11,0.0,-15.5,0.0,-15.5,7.0,0.3046707482051657,0.44532109838221223,0.4847678141658667,0.5874295473953886,0.5273960324349576,,0,,580,1.0937771371292773,0.5717256827690799,316,0,0,0.46991704811671814,0.588888889104508,266,168.71672511441577,0.7596627847372994,387.3333333333333,346.8972714507989,0.6039529498235405,463,sym,563.5964912280701,576.0,74.90264889271616,171,1.0,0.33224976588985783,0.20032507023304266,6,348.75
sym6,1,reflect,5.993439576965013e-21,261.40343018086133,212046.4393397745,0.6145833333333334,11.076810659236715,85,smoothed,3.301873023364056e-11,,"[7, 10, 12, 16, 22, 26, 29, 33, 35, 37, 43, 48, 50, 52, 54, 59, 61, 65, 69, 73, 76, 78]","[404.2666666669835, 15.266666666866165, 7.199999999935407, 20.20000000001174, 27.26666666665857, 19.73333333335968, 2.933333333348307, 34.5999999999972, 0.9333333333051561, 9.333333333346784, 14.73333333335009, 31.266666666698292, 2.1333333333059326, 1.8666666666560912, 20.400000000024967, 11.466666666679654, 7.7333333333241825, 6.53333333333545, 6.800000000004088, 2.5333333333356043, 5.933333333072383, 505.5333333337148]",22,2.937669633977084,6373.682624780382,0.6493555963889633,3.4244153930142734e-05,1.0,24,31.847222222249126,1.9999999999654934,404.4000000005205,"[7, 10, 12, 16, 20, 22, 24, 26, 28, 30, 34, 36, 39, 44, 48, 50, 52, 54, 59, 61, 63, 68, 73, 77]","[404.4000000005205, 15.266666666866165, 7.199999999935407, 27.26666666672021, 14.866666666676466, 39.066666666700726, 1.9999999999654934, 30.600000000027528, 5.599999999982478, 2.933333333348307, 27.53333333334928, 8.866666666645848, 9.333333333346784, 5.0000000000352305, 68.13333333338342, 5.199999999990877, 4.1333333333214455, 23.066666666698985, 19.33333333335996, 11.866666666671314, 4.600000000004208, 9.266666666681227, 12.866666666674764, 5.933333333072383]","[5, 9, 11, 14, 17, 21, 23, 25, 27, 29, 33, 35, 37, 43, 33, 49, 51, 49, 56, 60, 62, 65, 69, 76]","[78, 33, 21, 21, 21, 33, 25, 33, 33, 33, 43, 43, 43, 46, 78, 53, 53, 78, 78, 78, 69, 69, 78, 78]",0.05,30,431035.60000063735,505.5333333337152,-505.5333333337152,DWT,inu.32000013032919,0.0,-15.5,1.0666666666321563,178.46666666614618,13.854738562064593,3.8181724448804744e-10,0.0,13.854738562064593,12.599999999354281,26.078594771218867,0.0,3.8181724448804744e-10,0.0,-15.5,0.0,-15.5,7.0,0.20446858751233266,0.3056318962274204,0.41589169730157305,0.4942712781098777,0.3853671224931647,,0,,538,0.8352983095131132,0.4366168208412627,555,0,0,0.3611261163288737,0.4525546760302137,515,20.074859899884732,0.9714033334759477,536.0,535.4957428161838,0.603935284971592,464,sym,563.5964912280701,576.0,74.90264889271616,171,1.0,0.33224976588985783,0.20032507023304266,6,349.5
