wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
db8,1,symmetric,4.853885348012162e-27,322.30082183248504,6263677.873326713,0.6067415730337079,292.3305370981603,163,raw,4.529165045734625e-14,-1.6270196301349056e-10,6.098222057830499,62035.37003976965,0.8388034828426115,7.772472971104554e-06,0.9999999999999999,369.0000000000001,,,,[],[],13,544.3076923076923,140.00000000000003,892.0000000000001,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.00000000000003, 611.9999999999998, 892.0000000000001, 582.0, 692.0000000000001, 754.9999999999999, 756.0, 242.99999999999997, 293.0000000000003, 742.0, 419.0000000000001, 664.0000000000002, 285.9999999999999]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0000000000001,-908.0000000000001,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,1.1368683772161603e-13,114.82769230769225,3661.0,114.82769230769232,,0.0,114.82769230769225,,,132.00000000000003,0.0,40,1.1368683772161603e-13,1.1368683772161603e-13,,1.1368683772161603e-13,3.4418230499731074e-14,1.9327946886952038e-27,0.9713427097988138,0.8259974915094975,0.00026039662022647676,0.30814863015835553,0.00020284415747732516,0.619071750711723,5.201069715730251e-09,5.201069715730251e-09,4.4763234666567966e-09,,1.709856616921389e-13,0.9999999947989249,4.829974287364139e-14,,,,,,0.0,1.0,1.0120452398055352e-13,1.0120452398055352e-13,0.7857215270766683,0.27290890857617045,584,1.1192751596704937,0.6824477690735331,290,0,0.23809743276268475,0.2935732799459871,620,0,0.30085029603491503,0.6356944404015336,333,169.27566275161945,0.8156038532117436,456.75,409.1439224174901,0.6590274168019502,346,db,420.3859649122807,404.0,270.7046038748452,342,0.7039503319688988,0.9890315854850842,0.2105252919762456,5,260.75
db19,1,periodization,2.905557455630359e-26,314.529422292734,6202726.299807724,0.6219512195121951,302.2039027808072,163,raw,1.14402568324493e-13,-1.5769330286019668e-10,5.979341858297002,64227.25230517547,0.846280575649806,7.772472971104554e-06,1.0,369.00000000000006,,,,[],[],13,544.3076923076922,140.00000000000006,891.9999999999999,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.00000000000006, 611.9999999999998, 891.9999999999999, 582.0000000000002, 691.9999999999995, 754.9999999999998, 755.9999999999999, 243.00000000000006, 292.9999999999998, 741.9999999999998, 418.9999999999995, 664.0, 286.00000000000045]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,907.9999999999998,-907.9999999999998,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,2.2737367544323206e-13,114.82769230769213,3661.000000000002,114.8276923076922,,0.0,114.82769230769213,,,132.00000000000006,0.0,40,1.1368683772161603e-13,2.2737367544323206e-13,,5.684341886080802e-14,1.0203572362381916e-13,1.3456750242033647e-26,0.9430026869849554,0.783072123522617,0.00021689253756088973,0.3942783061309393,0.00030179380151993876,0.619071750711749,5.200999706311671e-09,5.200999706311671e-09,4.476253457238166e-09,,8.549283084606944e-14,0.999999994799011,4.829974287364139e-14,,,,,,0.0,1.0,2.0240904796110705e-13,2.0240904796110705e-13,0.7857215270766541,0.2729089085761655,606,1.1152781601940764,0.6800107067014243,343,0,0.23809743276268647,0.2935732799459892,595,0,0.30298168613967064,0.6401980518580526,265,174.17878745702646,0.8102627587614091,452.25,399.20661333894935,0.6588078499689398,347,db,420.3859649122807,404.0,270.7046038748452,342,0.7039503319688988,0.9890315854850842,0.2105252919762456,5,261.5
db34,1,antisymmetric,2.756533599844875e-26,314.75808406507207,8106125.6256943615,0.5869565217391305,274.5076342499739,163,raw,1.171741640320951e-13,-1.6179413364625462e-10,6.500067441080797,201287.03043500095,0.9541152816128087,7.772472971104554e-06,1.0,369.0,,,,[],[],13,544.3076923076922,140.00000000000003,891.9999999999997,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.00000000000003, 611.9999999999999, 891.9999999999997, 582.0, 692.0, 754.9999999999999, 755.9999999999994, 242.99999999999983, 293.00000000000034, 741.9999999999997, 419.0000000000003, 663.9999999999998, 285.99999999999926]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,907.9999999999998,-907.9999999999998,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,2.2737367544323206e-13,114.82769230769213,3661.0000000000027,114.82769230769215,,0.0,114.82769230769213,,,132.00000000000003,0.0,40,3.410605131648481e-13,2.2737367544323206e-13,,0.0,1.0474742764230429e-13,1.2747153372295038e-26,0.9438365496388533,0.9710961792433427,0.001575440591996213,0.19610920442198615,0.00648917734513143,0.619071750711723,5.200999706311671e-09,5.200999706311671e-09,4.476218452528851e-09,,0.0,0.9999999947990541,1.448992286209242e-13,,,,,,0.0,1.0,2.0240904796110705e-13,2.0240904796110705e-13,0.7857215270766629,0.27290890857616856,592,1.1336770924078596,0.6912289582047704,226,0,0.23809743276268586,0.2935732799459885,605,0,0.3027295073202021,0.6396651998860386,272,202.72538897072891,0.7791662429512757,423.75,349.5485680595003,0.6587824678808666,348,db,420.3859649122807,404.0,270.7046038748452,342,0.7039503319688988,0.9890315854850842,0.2105252919762456,5,262.25
db27,1,smooth,1.4530759798521574e-26,317.5388337333754,546261415.9061325,0.5648148148148148,286.56369281237016,163,raw,8.345607776765097e-14,-1.6006040937099987e-10,4.121519404695948,9387961.198317537,0.999191684793022,7.772472971104554e-06,0.9999999999999999,369.0,,,,[],[],13,544.3076923076923,140.0,891.9999999999997,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.0, 612.0, 891.9999999999997, 581.9999999999998, 692.0, 755.0000000000001, 756.0000000000001, 243.0, 293.0, 741.9999999999998, 418.9999999999998, 664.0000000000002, 285.99999999999966]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,907.9999999999997,-907.9999999999997,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,3.410605131648481e-13,114.82769230769225,3661.0,114.82769230769225,,0.0,114.82769230769225,,,132.0,0.0,40,3.410605131648481e-13,3.410605131648481e-13,,0.0,7.17579588795508e-14,6.540566902574466e-27,0.9539771309635229,0.11224794264088855,0.38568287020559106,0.07072443327897496,0.421209508447929,0.6190717507116972,5.201069715730251e-09,5.201069715730251e-09,4.476279710770153e-09,,0.0,0.9999999947989249,1.448992286209242e-13,,,,,,0.0,1.0,3.036135719416606e-13,3.036135719416606e-13,0.7857215270766913,0.27290890857617844,502,1.0181252616921366,0.620774353362541,625,0,0.23809743276270845,0.29357327994601634,363,0,0.27769169793385406,0.586760494667176,575,113.96892851416419,0.8758508403985139,516.25,494.6831918062522,0.656743502987928,349,db,420.3859649122807,404.0,270.7046038748452,342,0.7039503319688988,0.9890315854850842,0.2105252919762456,5,263.0
db31,1,constant,1.9267177466217635e-26,316.3135359944066,6172371.450038455,0.5982142857142857,171.8236747016645,163,raw,9.821182721886535e-14,-1.6358803200944392e-10,6.018361443660637,74248.47161470757,0.8999772994374516,7.772472971104554e-06,0.9999999999999999,369.00000000000017,,,,[],[],13,544.3076923076923,140.00000000000006,891.9999999999999,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.00000000000006, 611.9999999999999, 891.9999999999999, 581.9999999999998, 692.0, 755.0, 755.9999999999999, 242.99999999999997, 293.0000000000004, 741.9999999999999, 419.0, 664.0000000000002, 286.0000000000002]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0,-908.0,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,0.0,114.82769230769225,3661.0,114.82769230769232,,0.0,114.82769230769225,,,132.00000000000006,0.0,40,1.1368683772161603e-13,0.0,,1.7053025658242404e-13,8.619484986363876e-14,8.795875043044126e-27,0.9495088282210729,0.7971613500464803,0.0001952268148006349,0.2598600328667762,0.0007541885761852548,0.619071750711749,5.201069715730251e-09,5.201069715730251e-09,4.4763234666567966e-09,,2.5647849253820834e-13,0.9999999947989249,4.829974287364139e-14,,,,,,0.0,1.0,0.0,0.0,0.7857215270766784,0.27290890857617395,531,1.0726292739404946,0.6540067013183366,486,0,0.23809743276267648,0.2935732799459769,671,0,0.28678280378934307,0.6059699337988744,485,87.82700799488352,0.9043278780012162,543.25,533.8300817323202,0.6562761394363379,350,db,420.3859649122807,404.0,270.7046038748452,342,0.7039503319688988,0.9890315854850842,0.2105252919762456,5,263.75
db8,1,periodic,5.044373478254488e-27,322.1336446340354,6435204.678040364,0.6067415730337079,284.2409134368071,163,raw,4.655580624489489e-14,-1.6314749551327264e-10,6.101887898831154,63292.99609000317,0.8419783250017875,7.772472971104554e-06,0.9999999999999999,369.0000000000001,,,,[],[],13,544.3076923076923,140.0,892.0000000000001,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.0, 611.9999999999999, 892.0000000000001, 582.0, 692.0000000000001, 754.9999999999999, 756.0, 242.99999999999997, 293.0000000000003, 742.0, 419.0000000000001, 664.0000000000002, 286.0]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0000000000001,-908.0000000000001,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,1.1368683772161603e-13,114.82769230769225,3661.0,114.82769230769235,,0.0,114.82769230769225,,,132.0,0.0,40,1.1368683772161603e-13,1.1368683772161603e-13,,1.1368683772161603e-13,3.565506901830876e-14,2.0234981403203513e-27,0.9707330634161018,0.8273211566324701,0.00038282358742038877,0.30814863015835553,0.0002596180325952413,0.6190717507116972,5.201069715730251e-09,5.201069715730251e-09,4.4763409690114545e-09,,1.709856616921389e-13,0.9999999947989249,4.829974287364139e-14,,,,,,0.0,1.0,1.0120452398055352e-13,1.0120452398055352e-13,0.7857215270766659,0.2729089085761696,588,1.1196551274359972,0.6826794441461435,289,0,0.23809743276268397,0.29357327994598614,626,0,0.3009778988324256,0.6359640641646683,332,172.77996604544947,0.8117865293622555,458.75,409.4006509178368,0.6560294302584698,351,db,420.3859649122807,404.0,270.7046038748452,342,0.7039503319688988,0.9890315854850842,0.2105252919762456,5,264.5
db8,1,antisymmetric,4.9245053377605366e-27,322.23809084517234,6262559.52405854,0.6067415730337079,292.3305370981603,163,raw,4.581474940391811e-14,-1.6319523510333152e-10,6.099311060202345,91436.99500356024,0.8928698761628859,7.772472971104554e-06,0.9999999999999999,369.0000000000001,,,,[],[],13,544.3076923076923,140.0,892.0000000000001,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.0, 612.0, 892.0000000000001, 582.0, 692.0000000000001, 754.9999999999999, 756.0, 242.99999999999997, 293.0000000000003, 742.0, 419.0000000000001, 664.0000000000002, 286.00000000000006]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0000000000001,-908.0000000000001,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,1.1368683772161603e-13,114.82769230769225,3661.0,114.82769230769235,,0.0,114.82769230769225,,,132.0,0.0,40,1.1368683772161603e-13,1.1368683772161603e-13,,1.1368683772161603e-13,3.493002574879771e-14,1.966421334175747e-27,0.9711139482221526,0.8263907094527168,0.00025959840032496045,0.30814863015835553,0.0015301418733986046,0.6190717507116972,5.201069715730251e-09,5.201069715730251e-09,4.4763409690114545e-09,,1.709856616921389e-13,0.9999999947989249,4.829974287364139e-14,,,,,,0.0,1.0,1.0120452398055352e-13,1.0120452398055352e-13,0.7857215270766659,0.2729089085761696,587,1.1198650316725245,0.6828074275796178,288,0,0.23809743276268397,0.29357327994598614,627,0,0.3010632897295691,0.6361444944959342,330,173.6721048412784,0.8108147006086291,458.0,408.12165784280376,0.6559520126136829,352,db,420.3859649122807,404.0,270.7046038748452,342,0.7039503319688988,0.9890315854850842,0.2105252919762456,5,265.25
coif9,1,constant,1.773676795153905e-26,316.67297212814435,6170068.12661874,0.5787037037037037,158.2312144238955,163,raw,9.189104828112217e-14,-1.643634117698421e-10,6.017079672075729,75287.01284936558,0.8946010881054988,7.772472971104552e-06,0.9999999999999999,369.0000000000001,,,,[],[],13,544.3076923076923,140.0,892.0000000000001,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.0, 612.0000000000001, 892.0000000000001, 582.0, 692.0, 755.0000000000002, 755.9999999999998, 242.99999999999977, 293.0, 742.0, 419.0000000000001, 664.0, 286.00000000000017]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0000000000002,-908.0000000000002,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,2.2737367544323206e-13,114.82769230769225,3661.0,114.82769230769232,,0.0,114.82769230769225,,,132.0,0.0,40,1.1368683772161603e-13,2.2737367544323206e-13,,1.1368683772161603e-13,8.001065727075032e-14,8.067150239011848e-27,0.9508195867502347,0.7966985268246721,0.00019358282159961183,0.14937488063231835,0.000801072155251013,0.6190717507116972,5.201069715730251e-09,5.201069715730251e-09,4.4763234666567966e-09,,1.709856616921389e-13,0.9999999947989249,4.829974287364139e-14,,,,,,0.0,1.0,2.0240904796110705e-13,2.0240904796110705e-13,0.7857215270767012,0.27290890857618183,487,1.0290081879883284,0.6274099234523965,595,0,0.2380974327627008,0.2935732799460069,460,0,0.27112680702630804,0.5728889289523619,641,86.22209693576235,0.9060761471287991,545.75,535.6160715242141,0.655788618226709,353,coif,346.9316239316239,320.0,233.4954672267613,117,0.58094858587426,0.8530863119772876,0.3374100962948317,3,265.5
sym11,1,reflect,3.5247179941989936e-23,283.6904732137789,6410829.237851945,0.5978260869565217,281.2721403611474,163,raw,4.797732763220393e-12,,6.13955728993127,60266.78161842101,0.8399273366277809,7.772472971104172e-06,0.9999999999999999,369.0000000000006,,,,[],[],13,544.3076923077072,139.99999999999983,892.0000000000233,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[139.99999999999983, 612.0000000000076, 892.0000000000233, 582.0000000000146, 692.0000000000122, 755.0000000000239, 756.0000000000224, 243.00000000001342, 293.00000000001376, 742.0000000000134, 419.0000000000111, 664.0000000000272, 286.0000000000113]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.000000365,908.0000000000111,-908.0000000000111,0.0,,,,DWT,mdp.39015067403959,3.650784492492676e-07,,0.0,35.5,12.0,0.0,35.5,,1.1141310096718371e-11,114.82769230770714,3660.9999999998063,114.82769230770718,,0.0,114.82769230770714,,,131.99999999999983,0.0,40,2.3305801732931286e-11,1.1141310096718371e-11,,6.252776074688882e-13,4.684163367478271e-12,1.6783034129295687e-23,0.8305420528375821,0.8409228538129881,0.00036542565815057793,0.25766172843764557,0.00012300355768218272,0.6190717507115417,5.210240949564237e-09,5.210240949564237e-09,4.485477198142773e-09,,9.40421139306764e-13,0.9999999947897482,9.901447289096486e-12,,,,,,3.60436881313709e-12,1.0,9.918043350094246e-12,9.918043350094246e-12,0.7857215270913147,0.27290890858125766,216,1.022083264237655,0.6231876384103139,613,0,0.23809743276741197,0.29357327995181576,216,0,0.2756592949012476,0.582466042158699,592,223.31050878392028,0.7567423651591283,409.25,317.9708418857852,0.6554681324706317,354,sym,597.1812865497076,623.0,225.72434229956318,171,1.0,0.8246941535221517,0.05259175394335449,7,267.25
rbio1.5,1,symmetric,6.342816995348957e-27,321.138895158444,6204781.983885758,0.6104651162790697,299.82996294313216,163,raw,5.938456813805753e-14,-1.7354939707559055e-10,6.018430067318215,64641.638162436524,0.8399751742883014,7.772472971104552e-06,1.0,369.00000000000006,,,,[],[],13,544.3076923076924,140.0,892.0000000000001,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.0, 612.0000000000001, 892.0000000000001, 582.0000000000001, 692.0000000000001, 755.0000000000001, 756.0000000000001, 243.0, 293.00000000000006, 742.0000000000001, 419.0, 664.0, 285.9999999999999]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0000000000001,-908.0000000000001,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,1.1368683772161603e-13,114.82769230769236,3660.999999999999,114.82769230769236,,0.0,114.82769230769236,,,132.0,0.0,40,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,4.820661291140249e-14,2.6417692556436054e-27,0.9671055028090146,0.7971861287376815,0.00021835977859999532,0.32923443078143594,0.00032050070641142164,0.6190717507116972,5.201139725148831e-09,5.201139725148831e-09,4.4763497201887834e-09,,8.549283084606944e-14,0.9999999947988818,4.829974287364139e-14,,,,,,0.0,1.0,1.0120452398055352e-13,1.0120452398055352e-13,0.7857215270766461,0.27290890857616273,617,1.110787518538703,0.6772726593562831,355,0,0.2380974327626858,0.2935732799459884,610,0,0.299152131830456,0.6321062320537572,354,149.56158151967594,0.8370788872334685,484.0,449.34480059087497,0.6549228858825294,355,rbio,455.48148148148147,409.0,229.5250726671565,135,0.76271894605587,0.8385802948276762,0.21452264931258816,4,267.25
db19,1,zero,1.2619916062753336e-26,318.15115230692237,6200789.438942016,0.58,187.26694541102975,163,raw,7.288511988901147e-14,-1.5929790819768737e-10,5.981209548429372,76565.80335,0.8944011906943347,7.772472971104554e-06,1.0,369.00000000000006,,,,[],[],13,544.3076923076923,139.99999999999991,891.9999999999998,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[139.99999999999991, 612.0000000000001, 891.9999999999998, 582.0, 691.9999999999998, 755.0, 756.0, 242.99999999999994, 292.99999999999994, 741.9999999999999, 419.0, 664.0000000000001, 286.0]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,907.9999999999998,-907.9999999999998,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,2.2737367544323206e-13,114.82769230769225,3661.0,114.82769230769227,,0.0,114.82769230769225,,,131.99999999999991,0.0,40,2.2737367544323206e-13,2.2737367544323206e-13,,5.684341886080802e-14,6.141542988799595e-14,5.6306932945444866e-27,0.9562100778419981,0.7837465107337088,0.00021551010638891631,0.15671558905196337,0.0008588014716654712,0.6190717507116195,5.201069715730251e-09,5.201069715730251e-09,4.47629721312481e-09,,8.549283084606944e-14,0.9999999947989249,9.659948574728278e-14,,,,,,0.0,1.0,2.0240904796110705e-13,2.0240904796110705e-13,0.7857215270766513,0.27290890857616457,611,1.0287368133347177,0.6272444600939546,597,0,0.23809743276268797,0.2935732799459911,581,0,0.27110664131511236,0.5728463189544234,642,25.914924914676742,0.9717702342977378,607.75,606.9336818356583,0.6548665986303503,356,db,420.3859649122807,404.0,270.7046038748452,342,0.7039503319688988,0.9890315854850842,0.2105252919762456,5,268.25
rbio1.5,1,antisymmetric,6.331639607176608e-27,321.14655509908835,6203391.496070306,0.6104651162790697,299.82996294313216,163,raw,5.928454727814336e-14,-1.735344090647581e-10,6.0150125991294,74875.34290141863,0.8658615505551995,7.772472971104552e-06,1.0,369.00000000000006,,,,[],[],13,544.3076923076924,140.0,892.0000000000001,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.0, 612.0000000000001, 892.0000000000001, 582.0000000000001, 692.0000000000001, 755.0000000000001, 756.0000000000001, 243.0, 293.00000000000006, 742.0000000000001, 419.0, 664.0, 285.9999999999999]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0000000000001,-908.0000000000001,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,1.1368683772161603e-13,114.82769230769236,3660.999999999999,114.82769230769236,,0.0,114.82769230769236,,,132.0,0.0,40,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,4.8108753412263556e-14,2.6364469939042703e-27,0.9671334363738127,0.795952146290108,0.0002173673202699399,0.32923443078143594,0.0007824878565159482,0.6190717507116972,5.201139725148831e-09,5.201139725148831e-09,4.4763497201887834e-09,,8.549283084606944e-14,0.9999999947988818,4.829974287364139e-14,,,,,,0.0,1.0,1.0120452398055352e-13,1.0120452398055352e-13,0.7857215270766461,0.27290890857616273,620,1.1103715860846717,0.6770190557871459,358,0,0.2380974327626858,0.2935732799459884,612,0,0.29904569551745586,0.6318813329151398,359,148.704124578529,0.8380129361889662,487.25,453.2217604641572,0.6536197578548317,357,rbio,455.48148148148147,409.0,229.5250726671565,135,0.76271894605587,0.8385802948276762,0.21452264931258816,4,268.75
rbio1.5,1,antireflect,6.378719600342191e-27,321.11438185454597,6204191.277394492,0.6104651162790697,299.82996294313216,163,raw,5.998201254023916e-14,-1.7358248172172438e-10,6.019066293003116,75524.81097176296,0.8623739786778133,7.772472971104552e-06,1.0,369.00000000000006,,,,[],[],13,544.3076923076924,140.0,892.0000000000001,"[3, 12, 30, 39, 54, 69, 82, 96, 116, 128, 136, 147, 155]","[140.0, 612.0000000000001, 892.0000000000001, 582.0000000000001, 692.0000000000001, 755.0000000000001, 756.0000000000001, 243.0, 293.00000000000006, 742.0000000000001, 419.0, 664.0, 285.9999999999999]","[2, 2, 23, 36, 36, 64, 73, 91, 113, 113, 131, 145, 154]","[4, 23, 162, 40, 64, 162, 162, 113, 118, 162, 139, 162, 162]",37088221.0,908.0000000000001,-908.0000000000001,0.0,,,,DWT,mdp.39015067403959,0.0,,0.0,35.5,12.0,0.0,35.5,,1.1368683772161603e-13,114.82769230769236,3660.999999999999,114.82769230769236,,0.0,114.82769230769236,,,132.0,0.0,40,1.1368683772161603e-13,1.1368683772161603e-13,,5.684341886080802e-14,4.879114707768573e-14,2.6588647575579655e-27,0.9670161099540779,0.7974158576728129,0.0002179381628394259,0.32923443078143594,0.0008118072389444183,0.6190717507116972,5.201139725148831e-09,5.201139725148831e-09,4.4763497201887834e-09,,8.549283084606944e-14,0.9999999947988818,4.829974287364139e-14,,,,,,0.0,1.0,1.0120452398055352e-13,1.0120452398055352e-13,0.7857215270766461,0.27290890857616273,619,1.1110450590984395,0.6774296877499891,354,0,0.2380974327626858,0.2935732799459884,613,0,0.29924230625859427,0.6322967699504765,352,151.86507169194633,0.834569638679797,484.5,448.80291397782867,0.6533959304510096,358,rbio,455.48148148148147,409.0,229.5250726671565,135,0.76271894605587,0.8385802948276762,0.21452264931258816,4,269.5
