wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,emd_value_normalized,wavelet_mse_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_right_bases_array_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,relative_left_bases_array_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_array_alignment_score_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
db14,1,reflect,1.7258706733787537e-27,327.67289592933014,1429347.2641266347,0.6140350877192983,116.02822572254807,201,smoothed,2.6910480477481392e-14,,6.143346607975877,38458.238310500004,0.9488822397164158,3.5215713845328254e-05,1.0,22,356.9232557061677,4.748819762573419,876.7884843111178,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.462695926309, 53.83097285847989, 110.24645928771982, 488.0774321461997, 305.9131259543865, 9.91784690409338, 644.3493931333433, 576.9131259543865, 629.2464592877199, 232.7440988128664, 501.24645928771986, 461.410765479533, 166.57979262105314, 4.748819762573419, 474.51180237426723, 88.49763952514664, 490.5165233239743, 420.24173833801296, 876.7884843111178, 153.84041475789377, 43.25118023742665, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796546,-516.6221696796546,DWT,mdp.39015067403850,1.1368683772161603e-13,1.1368683772161603e-13,442.04449698701205,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.802127862039919,442.04449698701205,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.58451357075991,0.0,2.9864292340937424e-14,2.7951330304816128e-27,0.9785902767579661,0.83777910286101,0.0009561452765877903,0.35862662791949196,0.002889585543418602,,4.491062170999002e-10,6.496458815199713e-15,3.727014429201597e-10,2.670711323094826e-11,0.9999999893262965,5.825706629919915e-14,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.9999999919967951,0.9999999919967951,1.0,1.0,2.1999999895995437,0.8735612209872,662,1.1511282755087517,0.6690734171186851,247,0,0,0.6249999981209156,0.9999999965163759,642,0,0,0.31126310547978636,0.6217938471632537,256,231.40206711839605,0.755130087705401,451.75,362.876322055376,0.6385438798315365,466,db,331.03801169590645,303.0,231.16872832536382,342,0.4262612951807229,0.9025670460042726,0.4308469795722121,1,349.75
db14,1,constant,1.7705178458055907e-27,327.5619753349555,1728587.0042440442,0.6096491228070176,121.9291311504906,201,smoothed,2.8165419140142263e-14,,6.215445636723925,45860.767731957356,0.9596510794367786,3.5215713845328254e-05,1.0,22,356.9232557061677,4.748819762573419,876.7884843111178,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.462695926309, 53.830972858479875, 110.24645928771982, 488.0774321461997, 305.9131259543865, 9.91784690409338, 644.3493931333433, 576.9131259543865, 629.2464592877199, 232.7440988128664, 501.24645928771986, 461.410765479533, 166.57979262105314, 4.748819762573419, 474.51180237426723, 88.49763952514664, 490.5165233239743, 420.24173833801296, 876.7884843111178, 153.84041475789377, 43.25118023742665, 577.9763952514655]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796546,-516.6221696796546,DWT,mdp.39015067403850,1.1368683772161603e-13,1.1368683772161603e-13,442.04449698701205,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.802127862039914,442.04449698701205,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.58451357075991,0.0,3.2283419273289456e-14,2.8934079298954972e-27,0.978179434950476,0.8648165584238594,0.002015602334596787,0.33222627119947096,0.004853814012292854,,4.491062170999002e-10,6.496458815199713e-15,3.727014429201597e-10,2.6706734730564698e-11,0.9999999893262965,5.825706629919915e-14,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.9999999919967951,0.9999999919967951,1.0,1.0,2.1999999895995432,0.8735612209871999,665,1.155155775434229,0.6714143318498373,231,0,0,0.6249999981209156,0.9999999965163759,639,0,0,0.3117273829886754,0.6227213097931678,252,237.39471350474508,0.7487886629579417,446.75,351.9279472592007,0.6380186701033095,467,db,331.03801169590645,303.0,231.16872832536382,342,0.4262612951807229,0.9025670460042726,0.4308469795722121,1,350.5
coif15,1,antisymmetric,6.2969781718770335e-27,322.051656542042,1661630.0663216407,0.6,110.34137595290416,201,smoothed,5.2619047869597476e-14,,6.512168318288849,37258.60846081485,0.9263884628730437,3.521571384532825e-05,1.0,22,356.9232557061677,4.748819762573419,876.788484311118,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.462695926309, 53.830972858479946, 110.24645928771972, 488.07743214619995, 305.9131259543866, 9.917846904093437, 644.3493931333433, 576.9131259543865, 629.2464592877199, 232.74409881286647, 501.24645928771986, 461.41076547953304, 166.57979262105323, 4.748819762573419, 474.5118023742673, 88.49763952514664, 490.51652332397407, 420.24173833801314, 876.788484311118, 153.84041475789385, 43.25118023742665, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796547,-516.6221696796547,DWT,mdp.39015067403850,1.1368683772161603e-13,3.410605131648481e-13,442.04449698701194,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.802127862039914,442.04449698701194,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.58451357075991,0.0,7.942232224383936e-14,1.2856803349270872e-26,0.9577696152457544,0.9760888800710263,0.0017785415737609188,0.27414548641542474,0.002571269064184803,,4.491062170999002e-10,6.496458815199713e-15,3.727014429201597e-10,2.6706734730564698e-11,0.9999999893262965,1.7477119889759744e-13,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.999999991996702,0.999999991996702,1.0,1.0,2.199999989599564,0.8735612209872081,632,1.1742821821617138,0.6825312252305549,170,0,0,0.6249999981209112,0.9999999965163691,668,0,0,0.31605054176717584,0.6313574554893878,205,267.8101006310255,0.7166030681153169,418.75,289.0238943920323,0.6367406874968119,468,coif,482.8611111111111,525.0,240.53464955784978,144,0.6217564006024096,0.9391350191949009,0.283030013819843,5,352.25
bior4.4,1,periodic,2.0344935401340967e-20,256.9584152681929,1415523.579882286,0.6333333333333333,119.89560906447733,201,smoothed,1.1128312643963613e-10,,6.001552999894324,40357.143263928665,0.9468766214092601,3.521571384537368e-05,1.0,22,356.9232557058512,4.748819762575181,876.7884843106938,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.462695925836, 53.830972858403115, 110.24645928761635, 488.07743214587555, 305.913125954061, 9.917846904088009, 644.3493931331066, 576.9131259537899, 629.2464592871532, 232.74409881253922, 501.2464592872424, 461.41076547921284, 166.57979262077083, 4.748819762575181, 474.5118023737165, 88.4976395250544, 490.516523323383, 420.2417383375892, 876.7884843106938, 153.84041475763027, 43.25118023742879, 577.9763952509597]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220586703,516.6221696792708,-516.6221696792708,DWT,mdp.39015067403850,3.163904693792574e-10,4.239382178639062e-10,442.04449698739586,0.5909090909090909,47.5,0.5,38.5,5.743410960815481,126.35504113794104,11.802127862019692,442.04449698739586,0.9545454545454546,83.5,31867716.11274665,0.0,0.0,2.5845135707581477,0.0,2.144968469635939e-10,4.4782151402984794e-20,0.7166689878004321,0.7846058709302698,0.0009072025798904311,0.4747881974875837,0.0033934515812082365,,4.4253599872798096e-10,1.8079644882700803e-11,4.2533813624113495e-10,2.5270451941740406e-11,0.9999999899848762,2.1724060022971362e-10,0.0,0.9999999960134175,1.0,1.0,1.0,1.0,0.999999992311088,0.999999992311088,1.0,1.0,2.19999999030557,0.8735612212675442,30,1.0140305891272052,0.589387756138959,683,0,0,0.6249999982343084,0.9999999966978045,25,0,0,0.2829091015134116,0.5651525527137923,592,354.14356787419797,0.6252449017204254,332.5,52.29670705371436,0.6366965249342867,469,bior,471.6592592592593,487.0,232.3964434105975,135,0.6073323293172691,0.9073604935689217,0.3026592214072351,4,352.75
db25,1,zero,2.6748271708673054e-27,325.770021159421,1359820.9461022827,0.6,77.34531427574132,201,smoothed,3.624298208149467e-14,,6.005771748114506,32636.10149728249,0.9563607745153003,3.521571384532826e-05,1.0,22,356.92325570616765,4.748819762573419,876.7884843111178,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263092, 53.830972858479946, 110.24645928771977, 488.0774321461997, 305.9131259543864, 9.91784690409338, 644.3493931333433, 576.9131259543865, 629.2464592877197, 232.74409881286655, 501.24645928771986, 461.4107654795331, 166.57979262105306, 4.748819762573419, 474.5118023742673, 88.49763952514664, 490.516523323974, 420.24173833801285, 876.7884843111178, 153.8404147578937, 43.251180237426624, 577.9763952514655]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796547,-516.6221696796547,DWT,mdp.39015067403850,5.684341886080802e-14,1.1368683772161603e-13,442.04449698701194,0.5909090909090909,47.5,0.5,38.5,5.743410960499034,126.35504113097886,11.802127862039901,442.04449698701194,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.58451357075991,0.0,4.785441938716105e-14,4.8839238602180726e-27,0.9715421671232829,0.7861879202243401,0.0007099876361641736,0.27414548641542474,0.0013447072691014934,,4.491062170999002e-10,3.2482294075998564e-15,3.7271089634927624e-10,2.6705851563003055e-11,0.9999999893263826,5.825706629919915e-14,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.999999991996702,0.999999991996702,1.0,1.0,2.199999989599551,0.8735612209872029,656,1.0865703316780468,0.6315502279138366,493,0,0,0.6249999981209097,0.9999999965163665,689,0,0,0.2905614669526231,0.5804392785177134,505,101.19082632992644,0.8929197604974324,585.75,572.707784668046,0.6365392453280813,470,db,331.03801169590645,303.0,231.16872832536382,342,0.4262612951807229,0.9025670460042726,0.4308469795722121,1,352.75
sym5,1,periodic,6.501168381187416e-22,271.91306427577206,1465263.2577817938,0.6190476190476191,124.47041500914764,201,smoothed,2.0052991881718103e-11,,6.026314338631826,41945.59245582904,0.9435661099079912,3.521571384533767e-05,1.0,22,356.92325570612235,4.748819762571543,876.788484311078,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959262577, 53.830972858458914, 110.2464592876896, 488.0774321461935, 305.91312595430014, 9.917846904095569, 644.3493931333496, 576.9131259543033, 629.2464592876402, 232.74409881281576, 501.2464592877058, 461.41076547953423, 166.57979262098817, 4.748819762571543, 474.51180237415224, 88.49763952505485, 490.51652332388267, 420.2417383379604, 876.788484311078, 153.84041475782482, 43.2511802374203, 577.9763952514138]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220594655,516.6221696795862,-516.6221696795862,DWT,mdp.39015067403850,4.524736141320318e-11,3.9676706364843994e-11,442.0444969870804,0.5909090909090909,47.5,0.5,38.5,5.743410960544338,126.35504113197567,11.802127862040969,442.0444969870804,0.9545454545454546,83.5,31867716.112738695,0.0,0.0,2.5845135707617857,0.0,3.863384894008065e-11,1.4310004102299614e-21,0.7720599191535529,0.7938914827813169,0.0010833057030686943,0.38879846417094444,0.003814939554636212,,4.561003205280723e-10,2.5855906084494856e-12,3.8024527935517013e-10,2.6781677806510027e-11,0.999999989420662,2.0331716138420502e-11,0.0,0.9999999957880348,1.0,1.0,1.0,1.0,0.9999999920527459,0.9999999920527459,1.0,1.0,2.1999999896953266,0.8735612210252329,108,1.017768707236147,0.5915604726901509,674,0,0,0.6249999981375145,0.9999999965429343,99,0,0,0.27994973020030756,0.5592407731242289,616,313.5520956183624,0.6681988406154895,374.25,178.036322054491,0.6360835472918718,471,sym,776.6081871345029,811.0,142.5966905922808,171,1.0,0.5567494995115169,0.13297515014654493,6,354.75
coif11,1,antisymmetric,5.250815172395875e-27,322.84071110570835,1527444.8136544765,0.6090225563909775,115.69454289493994,201,smoothed,4.853607841784166e-14,,6.368426885379601,36471.20579232558,0.9213483607181876,3.521571384532825e-05,1.0,22,356.9232557061677,4.748819762573305,876.7884843111178,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263093, 53.83097285847997, 110.24645928771987, 488.0774321461997, 305.9131259543866, 9.917846904093352, 644.3493931333433, 576.9131259543866, 629.24645928772, 232.7440988128665, 501.2464592877199, 461.4107654795331, 166.57979262105323, 4.748819762573305, 474.51180237426746, 88.4976395251466, 490.5165233239743, 420.2417383380129, 876.7884843111178, 153.84041475789383, 43.25118023742663, 577.9763952514655]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.2205954315,516.6221696796547,-516.6221696796547,DWT,mdp.39015067403850,1.1368683772161603e-13,1.1368683772161603e-13,442.04449698701194,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097704,11.802127862039917,442.04449698701194,0.9545454545454546,83.5,31867716.11273792,0.0,0.0,2.5845135707600235,0.0,7.155164166111652e-14,1.0554046915747221e-26,0.9606922159131295,0.9221852051906723,0.0013034592435758688,0.3284547916680395,0.002362335245775244,,4.4953010215615305e-10,6.496458815199713e-15,3.727014429201597e-10,2.670698706415374e-11,0.9999999893262105,5.825706629919915e-14,0.0,0.9999999957660771,1.0,1.0,1.0,1.0,0.999999991996702,0.999999991996702,1.0,1.0,2.1999999895995375,0.8735612209871976,674,1.170486512530549,0.6803250578516373,182,0,0,0.6249999981209184,0.9999999965163806,631,0,0,0.31642828675160917,0.6321120566707754,203,266.298704465493,0.7182024291370444,422.5,296.5361732371257,0.6355562410235487,472,coif,482.8611111111111,525.0,240.53464955784978,144,0.6217564006024096,0.9391350191949009,0.283030013819843,5,355.25
db16,1,antireflect,2.3612333752957905e-27,326.3115892884201,3195859.966310912,0.6077586206896551,114.11853134267784,201,smoothed,3.425010413480433e-14,,5.672630322678373,73005.65639127095,0.9747645653678018,3.521571384532825e-05,1.0,22,356.9232557061677,4.748819762573419,876.7884843111177,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263092, 53.83097285847988, 110.2464592877198, 488.07743214619984, 305.91312595438643, 9.917846904093352, 644.3493931333433, 576.9131259543865, 629.24645928772, 232.74409881286635, 501.24645928771986, 461.410765479533, 166.5797926210532, 4.748819762573419, 474.5118023742673, 88.49763952514665, 490.51652332397424, 420.24173833801296, 876.7884843111177, 153.84041475789377, 43.25118023742666, 577.9763952514655]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796546,-516.6221696796546,DWT,mdp.39015067403850,1.1368683772161603e-13,0.0,442.04449698701205,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.802127862039926,442.04449698701205,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.58451357075991,0.0,4.4012777674165375e-14,4.193658451650244e-27,0.973548096051553,0.6612584080966528,0.007210476167455959,0.32084680709601343,0.01205659025989453,,4.491062170999002e-10,6.496458815199713e-15,3.727014429201597e-10,2.6707617898126344e-11,0.9999999893262965,0.0,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.9999999919967951,0.9999999919967951,1.0,1.0,2.1999999895995144,0.8735612209871884,696,1.0515246587053626,0.6111805361340958,625,0,0,0.6249999981209119,0.9999999965163701,666,0,0,0.28213148252451625,0.5635991443778217,598,43.37722136482849,0.954098178449917,646.25,644.0680457549173,0.6351178722937416,473,db,331.03801169590645,303.0,231.16872832536382,342,0.4262612951807229,0.9025670460042726,0.4308469795722121,1,355.0
db5,1,symmetric,7.739628156875842e-28,331.1557774613538,1479116.1090730506,0.6142857142857143,122.04351304515998,201,smoothed,1.5916510784874877e-14,,5.9912832668122045,42122.46715877735,0.9549847827911311,3.5215713845328254e-05,0.9999999999999999,22,356.9232557061677,4.748819762573362,876.7884843111177,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959263089, 53.830972858479875, 110.2464592877198, 488.0774321461998, 305.91312595438643, 9.917846904093437, 644.3493931333431, 576.9131259543865, 629.2464592877197, 232.7440988128664, 501.24645928771986, 461.410765479533, 166.57979262105314, 4.748819762573362, 474.5118023742673, 88.49763952514661, 490.5165233239742, 420.24173833801296, 876.7884843111177, 153.84041475789377, 43.25118023742664, 577.9763952514654]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595428,516.6221696796547,-516.6221696796547,DWT,mdp.39015067403850,1.1368683772161603e-13,0.0,442.04449698701194,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.80212786203994,442.04449698701194,0.9545454545454546,83.5,31867716.112737924,0.0,0.0,2.5845135707599667,0.0,8.671377525121027e-15,6.9984582905394e-28,0.9914906164284993,0.7807546754749128,0.0011323516655745852,0.3601352197320647,0.0038618724754224073,,4.4931815962802663e-10,6.496458815199713e-15,3.727014429201597e-10,2.670862723248251e-11,0.9999999893262965,0.0,0.0,0.9999999957661827,1.0,1.0,1.0,1.0,0.999999991996702,0.999999991996702,1.0,1.0,2.199999989599541,0.873561220987199,670,1.1314367203103406,0.6576280409557554,310,0,0,0.6249999981209137,0.999999996516373,655,0,0,0.305339247968069,0.6099600702478046,315,202.1756661915573,0.7860574960935902,487.5,424.64357422878976,0.6350922401102872,474,db,331.03801169590645,303.0,231.16872832536382,342,0.4262612951807229,0.9025670460042726,0.4308469795722121,1,355.75
sym2,1,reflect,6.694771751715175e-21,261.7856206707527,1390275.6561552335,0.6225490196078431,136.82270781553558,201,smoothed,6.351682916498994e-11,,6.091513208160901,41480.885165659616,0.9350851478330067,3.521571384535787e-05,0.9999999999999999,22,356.92325570597865,4.7488197625702355,876.7884843109036,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.4626959260604, 53.83097285841943, 110.2464592876336, 488.07743214607666, 305.9131259541323, 9.91784690409412, 644.3493931331491, 576.9131259540441, 629.2464592873939, 232.74409881267093, 501.24645928753057, 461.4107654794242, 166.57979262084967, 4.7488197625702355, 474.511802373891, 88.49763952496983, 490.5165233236196, 420.2417383377793, 876.7884843109036, 153.8404147576924, 43.25118023741852, 577.9763952512064]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220591069,516.6221696793714,-516.6221696793714,DWT,mdp.39015067403850,1.8894752429332584e-10,2.1407231542980298e-10,442.04449698729525,0.5909090909090909,47.5,0.5,38.5,5.743410960688038,126.35504113513707,11.802127862040152,442.04449698729525,0.9545454545454546,83.5,31867716.112742282,0.0,0.0,2.584513570763093,0.0,1.2241845330663123e-10,1.4736162223081117e-20,0.7345486052321144,0.8183413480326308,0.0008178124107163657,0.4098743791995325,0.003691631528814885,,4.6097499867498017e-10,1.0797114550861921e-11,4.041435481618198e-10,2.672364108103048e-11,0.9999999897196723,1.0969805584139199e-10,0.0,0.9999999958896946,1.0,1.0,1.0,1.0,0.9999999922286978,0.9999999922286978,1.0,1.0,2.1999999900218037,0.8735612211548682,45,1.0157351476890066,0.5903785013459771,677,0,0,0.6249999981924438,0.9999999966308211,40,0,0,0.28103911093231826,0.561416971409401,611,348.3258771131807,0.6314011882400205,343.25,79.46600701550854,0.6340868375062536,475,sym,776.6081871345029,811.0,142.5966905922808,171,1.0,0.5567494995115169,0.13297515014654493,6,357.75
coif10,1,zero,5.0087408408832774e-27,323.0456928077228,1356387.0644502193,0.5923076923076923,77.21981822318762,201,smoothed,4.66271576352026e-14,,6.020976190823264,31382.01310334482,0.9437129135933552,3.5215713845328234e-05,1.0,22,356.9232557061677,4.748819762573362,876.7884843111178,"[7, 16, 22, 30, 44, 50, 57, 67, 77, 85, 93, 103, 111, 122, 129, 137, 146, 156, 163, 177, 186, 194]","[541.462695926309, 53.830972858479846, 110.24645928771972, 488.07743214619984, 305.9131259543865, 9.91784690409338, 644.3493931333434, 576.9131259543867, 629.2464592877197, 232.7440988128664, 501.24645928771986, 461.4107654795331, 166.57979262105317, 4.748819762573362, 474.5118023742675, 88.49763952514657, 490.51652332397435, 420.24173833801296, 876.7884843111178, 153.8404147578938, 43.25118023742665, 577.9763952514656]","[0, 14, 19, 25, 41, 46, 0, 64, 74, 80, 90, 98, 108, 121, 125, 135, 125, 149, 125, 174, 183, 174]","[46, 19, 25, 46, 46, 51, 125, 74, 125, 125, 125, 125, 125, 125, 139, 139, 160, 160, 200, 183, 187, 200]",0.05,30,8166774.220595431,516.6221696796547,-516.6221696796547,DWT,mdp.39015067403850,1.1368683772161603e-13,1.1368683772161603e-13,442.04449698701194,0.5909090909090909,47.5,0.5,38.5,5.743410960498977,126.35504113097795,11.802127862039947,442.04449698701194,0.9545454545454546,83.5,31867716.11273792,0.0,0.0,2.5845135707599667,0.0,6.787184294711626e-14,1.0021206216393459e-26,0.9614514532164706,0.7918896536767075,0.0006978299924260163,0.22784332232184973,0.001011940455812395,,4.4931815962802663e-10,6.496458815199713e-15,3.727014429201597e-10,2.6709131899660595e-11,0.9999999893262965,5.825706629919915e-14,0.0,0.9999999957660771,1.0,1.0,1.0,1.0,0.999999991996702,0.999999991996702,1.0,1.0,2.1999999895995175,0.8735612209871897,688,1.0647067188755344,0.6188423808045544,560,0,0,0.6249999981209108,0.9999999965163683,677,0,0,0.2832705999519049,0.5658746990294239,589,63.62651438931205,0.9326703551435851,628.5,623.6260347670897,0.6337954950321101,476,coif,482.8611111111111,525.0,240.53464955784978,144,0.6217564006024096,0.9391350191949009,0.283030013819843,5,358.25
