wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
rbio3.5,1,constant,6.904429220936789e-29,338.8727993614817,136956.03841905977,0.6842105263157895,17.025145978198445,104,smoothed,3.561253855913001e-15,,"[6, 11, 14, 17, 20, 23, 26, 30, 35, 42, 45, 50, 56, 60, 65, 69, 72, 76, 80, 86, 90, 93, 97]","[343.1333333333333, 17.133333333333333, 30.133333333333326, 3.866666666666677, 11.799999999999951, 3.066666666666663, 17.066666666666656, 21.600000000000016, 22.333333333333314, 42.66666666666668, 22.333333333333307, 10.199999999999987, 11.59999999999991, 12.5333333333333, 10.466666666666692, 12.866666666666614, 12.93333333333328, 17.999999999999996, 7.8666666666666725, 20.933333333333337, 6.06666666666672, 11.133333333333372, 386.59999999999997]",23,2.8853024316935487,3418.467876299157,0.7549302457492625,6.583945799512295e-05,1.0,25,40.65599999999999,7.600000000000023,343.2,"[6, 9, 12, 17, 20, 23, 26, 30, 33, 36, 40, 44, 47, 50, 53, 57, 60, 66, 72, 77, 80, 84, 87, 90, 93]","[343.2, 24.33333333333336, 38.06666666666666, 21.39999999999992, 27.86666666666661, 21.133333333333262, 17.066666666666656, 59.39999999999998, 7.600000000000023, 27.33333333333337, 41.79999999999995, 30.466666666666747, 16.46666666666669, 30.5333333333333, 20.933333333333277, 20.466666666666693, 28.39999999999997, 24.533333333333356, 37.86666666666662, 23.46666666666669, 34.066666666666656, 23.46666666666664, 17.666666666666682, 16.666666666666742, 62.20000000000004]","[3, 8, 11, 14, 14, 21, 14, 14, 32, 35, 35, 42, 42, 42, 52, 56, 56, 65, 42, 76, 76, 82, 86, 86, 42]","[97, 14, 14, 18, 21, 25, 29, 97, 35, 37, 42, 45, 49, 56, 56, 59, 69, 69, 86, 79, 86, 86, 89, 92, 97]",0.05,30,284226.27555555553,386.59999999999997,-386.59999999999997,DWT,inu.30000003214412,0.0,-14.0,14155946.657777779,7.53333333333336,0.0,7.105427357601002e-15,5.684341886080802e-14,0.0,1.9741818181817976,165.39999999999964,18.504363636363607,0.0,5.684341886080802e-14,0.0,-14.0,0.0,-14.0,0.0,0.8850461385400796,0.16676197859657865,0.462531259016335,0.6673286991062561,0.36224880909705404,,0.2505946313285763,0.12529731566428814,0.2505946313285763,319,1.2575053052118286,0.6820849952762357,189,0,0,0.2505946313285763,0.2505946313285763,621,0,0,0.5087833768712607,0.6694066685740124,193,202.85544935577485,0.7316726860373348,330.5,262.85604887599646,0.6472516869340114,339,rbio,284.8222222222222,226.0,207.44849627549775,135,0.521456943715806,0.8508729266847704,0.3797182613935047,3,255.0
db9,1,periodic,5.787460964451677e-29,339.63919643271925,114302.88142269554,0.6333333333333333,16.311374929793477,104,smoothed,3.260212612697332e-15,,"[6, 11, 14, 17, 20, 23, 26, 30, 35, 42, 45, 50, 56, 60, 65, 69, 72, 76, 80, 86, 90, 93, 97]","[343.1333333333334, 17.133333333333297, 30.13333333333332, 3.866666666666677, 11.799999999999956, 3.066666666666663, 17.066666666666663, 21.60000000000002, 22.333333333333314, 42.666666666666686, 22.333333333333307, 10.199999999999992, 11.599999999999914, 12.533333333333301, 10.466666666666697, 12.866666666666617, 12.93333333333328, 18.000000000000004, 7.86666666666668, 20.933333333333337, 6.066666666666718, 11.133333333333393, 386.6]",23,3.9567860474698806,3671.410351203505,0.5697252327048177,6.583945799512292e-05,1.0,25,40.656000000000006,7.600000000000023,343.20000000000005,"[6, 9, 12, 17, 20, 23, 26, 30, 33, 36, 40, 44, 47, 50, 53, 57, 60, 66, 72, 77, 80, 84, 87, 90, 93]","[343.20000000000005, 24.3333333333334, 38.066666666666656, 21.39999999999992, 27.86666666666662, 21.13333333333327, 17.066666666666663, 59.39999999999996, 7.600000000000023, 27.33333333333337, 41.799999999999955, 30.46666666666676, 16.466666666666697, 30.53333333333331, 20.933333333333284, 20.466666666666697, 28.399999999999977, 24.53333333333336, 37.86666666666662, 23.466666666666704, 34.06666666666667, 23.46666666666664, 17.666666666666686, 16.666666666666735, 62.200000000000045]","[3, 8, 11, 14, 14, 21, 14, 14, 32, 35, 35, 42, 42, 42, 52, 56, 56, 65, 42, 76, 76, 82, 86, 86, 42]","[97, 14, 14, 18, 21, 25, 29, 97, 35, 37, 42, 45, 49, 56, 56, 59, 69, 69, 86, 79, 86, 86, 89, 92, 97]",0.05,30,284226.2755555556,386.6,-386.6,DWT,inu.30000003214412,0.0,-14.0,14155946.657777779,7.53333333333336,5.684341886080802e-14,7.105427357601002e-15,0.0,0.0,1.9741818181818118,165.39999999999986,18.50436363636361,0.0,0.0,0.0,-14.0,0.0,-14.0,0.0,0.8918198922788613,0.5898518061685717,0.31186372322765854,0.4100628930817607,0.4195500189760173,,0.2505946313285763,0.12529731566428814,0.2505946313285763,590,1.3177948648885431,0.7147867293022174,158,0,0,0.2505946313285763,0.2505946313285763,396,0,0,0.524629666746574,0.6902556439865397,170,205.85674630674603,0.7277027165254681,328.5,243.43287119556766,0.6465894535008293,340,db,314.6923076923077,365.0,174.64998530050653,234,0.5761435596555134,0.7163462102937702,0.38179564515300946,2,255.5
bior2.2,1,periodic,3.455533135911031e-30,351.878926561815,117437.62532524757,0.6574074074074074,13.436435985038983,104,smoothed,6.084876192657119e-16,,"[6, 11, 14, 17, 20, 23, 26, 30, 35, 42, 45, 50, 56, 60, 65, 69, 72, 76, 80, 86, 90, 93, 97]","[343.1333333333333, 17.133333333333326, 30.133333333333333, 3.8666666666666734, 11.799999999999955, 3.066666666666663, 17.066666666666663, 21.60000000000002, 22.33333333333331, 42.666666666666686, 22.333333333333314, 10.199999999999989, 11.59999999999991, 12.533333333333303, 10.466666666666697, 12.866666666666617, 12.933333333333284, 18.0, 7.866666666666674, 20.933333333333337, 6.066666666666721, 11.133333333333383, 386.6]",23,2.599728846497592,2773.5992165828375,0.686315894148074,6.583945799512292e-05,1.0,25,40.656,7.600000000000023,343.2,"[6, 9, 12, 17, 20, 23, 26, 30, 33, 36, 40, 44, 47, 50, 53, 57, 60, 66, 72, 77, 80, 84, 87, 90, 93]","[343.2, 24.333333333333368, 38.06666666666666, 21.39999999999992, 27.866666666666617, 21.13333333333327, 17.066666666666663, 59.39999999999998, 7.600000000000023, 27.33333333333337, 41.799999999999955, 30.466666666666754, 16.466666666666697, 30.533333333333303, 20.93333333333328, 20.466666666666697, 28.399999999999977, 24.53333333333336, 37.86666666666662, 23.466666666666697, 34.06666666666666, 23.46666666666664, 17.666666666666686, 16.666666666666742, 62.200000000000045]","[5, 8, 11, 14, 14, 21, 14, 14, 32, 35, 35, 42, 42, 42, 52, 56, 56, 65, 42, 76, 76, 82, 86, 86, 42]","[97, 14, 14, 18, 21, 25, 29, 97, 35, 37, 42, 45, 49, 56, 56, 59, 69, 69, 86, 79, 86, 86, 89, 92, 97]",0.05,30,284226.2755555556,386.6,-386.6,DWT,inu.30000003214412,0.0,-14.0,14155946.657777779,7.53333333333336,0.0,0.0,0.0,0.0,1.9741818181818047,165.39999999999975,18.50436363636361,0.0,0.0,0.0,-14.0,0.0,-14.0,0.0,1.0,0.05399937808576072,0.332713097078813,0.5317959468902865,0.21616122760745207,,0.2505946313285763,0.12529731566428814,0.2505946313285763,476,1.0925391073813824,0.5926054775345876,331,0,0,0.2505946313285763,0.2505946313285763,555,0,0,0.42693392993246254,0.56171729016535,369,102.03389959551025,0.8650345243445632,432.75,415.20405526103156,0.6463069447119641,341,bior,385.0,357.0,177.96989515670768,135,0.7048639736191261,0.7299631873574364,0.2876062622593808,5,257.0
bior3.7,1,smooth,4.23159401442473e-29,340.9990372390557,135569.7644879837,0.635593220338983,12.736332960139631,104,smoothed,2.301577731819074e-15,,"[6, 11, 14, 17, 20, 23, 26, 30, 35, 42, 45, 50, 56, 60, 65, 69, 72, 76, 80, 86, 90, 93, 97]","[343.1333333333333, 17.133333333333326, 30.133333333333333, 3.8666666666666707, 11.799999999999956, 3.066666666666663, 17.066666666666663, 21.600000000000023, 22.333333333333314, 42.666666666666686, 22.33333333333332, 10.199999999999989, 11.599999999999907, 12.533333333333307, 10.466666666666695, 12.86666666666662, 12.93333333333328, 18.0, 7.866666666666674, 20.933333333333337, 6.066666666666721, 11.133333333333365, 386.59999999999997]",23,2.658144208461873,3009.2764529978854,0.7864375388349261,6.583945799512292e-05,1.0,25,40.656,7.600000000000023,343.2,"[6, 9, 12, 17, 20, 23, 26, 30, 33, 36, 40, 44, 47, 50, 53, 57, 60, 66, 72, 77, 80, 84, 87, 90, 93]","[343.2, 24.333333333333364, 38.066666666666656, 21.399999999999924, 27.866666666666617, 21.13333333333327, 17.066666666666663, 59.39999999999998, 7.600000000000023, 27.333333333333375, 41.799999999999955, 30.466666666666754, 16.46666666666669, 30.5333333333333, 20.93333333333328, 20.466666666666693, 28.399999999999977, 24.53333333333336, 37.86666666666662, 23.466666666666697, 34.06666666666666, 23.46666666666664, 17.666666666666686, 16.666666666666742, 62.200000000000045]","[2, 8, 11, 14, 14, 21, 14, 14, 32, 35, 35, 42, 42, 42, 52, 56, 56, 65, 42, 76, 76, 82, 86, 86, 42]","[97, 14, 14, 18, 21, 25, 29, 97, 35, 37, 42, 45, 49, 56, 56, 59, 69, 69, 86, 79, 86, 86, 89, 92, 97]",0.05,30,284226.27555555553,386.59999999999997,-386.59999999999997,DWT,inu.30000003214412,0.0,-14.0,14155946.657777779,7.53333333333336,0.0,0.0,5.684341886080802e-14,0.0,1.9741818181818047,165.39999999999975,18.504363636363607,0.0,5.684341886080802e-14,0.0,-14.0,0.0,-14.0,0.0,0.9038387622507884,0.07706547546431597,0.453311066124155,0.4214902462424046,0.26955119618674883,,0.2505946313285763,0.12529731566428814,0.2505946313285763,457,1.08390810511637,0.587923925007723,342,0,0,0.2505946313285763,0.2505946313285763,566,0,0,0.4250513492536826,0.5592403773616074,375,99.82317700146929,0.867958760580067,435.0,419.04072730229956,0.6462809675916208,342,bior,385.0,357.0,177.96989515670768,135,0.7048639736191261,0.7299631873574364,0.2876062622593808,5,257.75
bior2.2,1,smooth,3.455533135911031e-30,351.878926561815,117437.62532524757,0.6574074074074074,13.436435985038983,104,smoothed,6.084876192657119e-16,,"[6, 11, 14, 17, 20, 23, 26, 30, 35, 42, 45, 50, 56, 60, 65, 69, 72, 76, 80, 86, 90, 93, 97]","[343.1333333333333, 17.133333333333326, 30.133333333333333, 3.8666666666666734, 11.799999999999955, 3.066666666666663, 17.066666666666663, 21.60000000000002, 22.33333333333331, 42.666666666666686, 22.333333333333314, 10.199999999999989, 11.59999999999991, 12.533333333333303, 10.466666666666697, 12.866666666666617, 12.933333333333284, 18.0, 7.866666666666674, 20.933333333333337, 6.066666666666721, 11.133333333333383, 386.6]",23,2.599728846497592,2773.5992165828375,0.686315894148074,6.583945799512292e-05,1.0,25,40.656,7.600000000000023,343.2,"[6, 9, 12, 17, 20, 23, 26, 30, 33, 36, 40, 44, 47, 50, 53, 57, 60, 66, 72, 77, 80, 84, 87, 90, 93]","[343.2, 24.333333333333368, 38.06666666666666, 21.39999999999992, 27.866666666666617, 21.13333333333327, 17.066666666666663, 59.39999999999998, 7.600000000000023, 27.33333333333337, 41.799999999999955, 30.466666666666754, 16.466666666666697, 30.533333333333303, 20.93333333333328, 20.466666666666697, 28.399999999999977, 24.53333333333336, 37.86666666666662, 23.466666666666697, 34.06666666666666, 23.46666666666664, 17.666666666666686, 16.666666666666742, 62.200000000000045]","[5, 8, 11, 14, 14, 21, 14, 14, 32, 35, 35, 42, 42, 42, 52, 56, 56, 65, 42, 76, 76, 82, 86, 86, 42]","[97, 14, 14, 18, 21, 25, 29, 97, 35, 37, 42, 45, 49, 56, 56, 59, 69, 69, 86, 79, 86, 86, 89, 92, 97]",0.05,30,284226.2755555556,386.6,-386.6,DWT,inu.30000003214412,0.0,-14.0,14155946.657777779,7.53333333333336,0.0,0.0,0.0,0.0,1.9741818181818047,165.39999999999975,18.50436363636361,0.0,0.0,0.0,-14.0,0.0,-14.0,0.0,1.0,0.05399937808576072,0.332713097078813,0.5317959468902865,0.21616122760745207,,0.2505946313285763,0.12529731566428814,0.2505946313285763,475,1.0925391073813824,0.5926054775345876,332,0,0,0.2505946313285763,0.2505946313285763,556,0,0,0.42693392993246254,0.56171729016535,368,102.17427921611845,0.8648488370157164,432.75,415.22791034437427,0.6462141010475407,343,bior,385.0,357.0,177.96989515670768,135,0.7048639736191261,0.7299631873574364,0.2876062622593808,5,258.5
db9,1,symmetric,4.399333623673423e-29,340.83020820088956,112753.83503570524,0.6333333333333333,16.311374929793477,104,smoothed,3.2249843821082665e-15,,"[6, 11, 14, 17, 20, 23, 26, 30, 35, 42, 45, 50, 56, 60, 65, 69, 72, 76, 80, 86, 90, 93, 97]","[343.1333333333333, 17.133333333333297, 30.13333333333332, 3.866666666666677, 11.799999999999956, 3.066666666666663, 17.066666666666663, 21.60000000000002, 22.333333333333314, 42.666666666666686, 22.333333333333307, 10.199999999999992, 11.599999999999914, 12.533333333333301, 10.466666666666697, 12.866666666666617, 12.93333333333328, 18.000000000000004, 7.86666666666668, 20.933333333333337, 6.066666666666718, 11.1333333333334, 386.6]",23,3.922195381984502,3664.7021974653544,0.5233327871380217,6.583945799512292e-05,1.0,25,40.656,7.600000000000023,343.2,"[6, 9, 12, 17, 20, 23, 26, 30, 33, 36, 40, 44, 47, 50, 53, 57, 60, 66, 72, 77, 80, 84, 87, 90, 93]","[343.2, 24.3333333333334, 38.066666666666656, 21.39999999999992, 27.86666666666662, 21.13333333333327, 17.066666666666663, 59.39999999999996, 7.600000000000023, 27.33333333333337, 41.799999999999955, 30.46666666666676, 16.466666666666697, 30.53333333333331, 20.933333333333284, 20.466666666666697, 28.399999999999977, 24.53333333333336, 37.86666666666662, 23.466666666666704, 34.06666666666667, 23.46666666666664, 17.666666666666686, 16.666666666666735, 62.200000000000045]","[2, 8, 11, 14, 14, 21, 14, 14, 32, 35, 35, 42, 42, 42, 52, 56, 56, 65, 42, 76, 76, 82, 86, 86, 42]","[97, 14, 14, 18, 21, 25, 29, 97, 35, 37, 42, 45, 49, 56, 56, 59, 69, 69, 86, 79, 86, 86, 89, 92, 97]",0.05,30,284226.2755555556,386.6,-386.6,DWT,inu.30000003214412,0.0,-14.0,14155946.657777779,7.53333333333336,0.0,0.0,0.0,0.0,1.9741818181818047,165.39999999999975,18.50436363636361,0.0,0.0,0.0,-14.0,0.0,-14.0,0.0,0.9023465771010639,0.5761932130922738,0.30156092075347624,0.4100628930817607,0.4180303638631483,,0.2505946313285763,0.12529731566428814,0.2505946313285763,589,1.3115223159614768,0.7113844283436801,163,0,0,0.2505946313285763,0.2505946313285763,400,0,0,0.5216387935783446,0.6863205499274853,174,203.46744211298278,0.7308631718082239,331.5,248.75794178309948,0.6461855541580802,344,db,314.6923076923077,365.0,174.64998530050653,234,0.5761435596555134,0.7163462102937702,0.38179564515300946,2,258.5
coif2,1,periodic,3.940903037526357e-29,341.30811968496226,102784.20277154681,0.6578947368421053,13.91105260457928,104,smoothed,2.3837769365268955e-15,,"[6, 11, 14, 17, 20, 23, 26, 30, 35, 42, 45, 50, 56, 60, 65, 69, 72, 76, 80, 86, 90, 93, 97]","[343.1333333333334, 17.133333333333322, 30.13333333333331, 3.866666666666676, 11.799999999999955, 3.0666666666666647, 17.066666666666663, 21.600000000000026, 22.333333333333307, 42.66666666666669, 22.33333333333332, 10.19999999999999, 11.599999999999913, 12.533333333333303, 10.466666666666704, 12.866666666666617, 12.93333333333328, 18.000000000000004, 7.8666666666666725, 20.93333333333334, 6.066666666666721, 11.13333333333339, 386.6]",23,3.1574799169170085,2772.127613105992,0.544215900793944,6.583945799512292e-05,1.0,25,40.656,7.600000000000021,343.20000000000005,"[6, 9, 12, 17, 20, 23, 26, 30, 33, 36, 40, 44, 47, 50, 53, 57, 60, 66, 72, 77, 80, 84, 87, 90, 93]","[343.20000000000005, 24.33333333333337, 38.066666666666656, 21.39999999999992, 27.866666666666617, 21.13333333333327, 17.066666666666663, 59.39999999999998, 7.600000000000021, 27.33333333333337, 41.799999999999955, 30.46666666666676, 16.466666666666697, 30.533333333333307, 20.93333333333328, 20.466666666666693, 28.399999999999977, 24.53333333333337, 37.866666666666625, 23.466666666666697, 34.06666666666667, 23.46666666666664, 17.66666666666669, 16.666666666666742, 62.20000000000006]","[3, 8, 11, 14, 14, 21, 14, 14, 32, 35, 35, 42, 42, 42, 52, 56, 56, 65, 42, 76, 76, 82, 86, 86, 42]","[97, 14, 14, 18, 21, 25, 29, 97, 35, 37, 42, 45, 49, 56, 56, 59, 69, 69, 86, 79, 86, 86, 89, 92, 97]",0.05,30,284226.2755555556,386.6,-386.6,DWT,inu.30000003214412,0.0,-14.0,14155946.657777779,7.533333333333358,5.684341886080802e-14,0.0,0.0,0.0,1.9741818181818047,165.39999999999975,18.504363636363607,0.0,0.0,0.0,-14.0,0.0,-14.0,0.0,0.9065705685847695,0.27423494747509725,0.235252285440477,0.5342601787487589,0.21582785275723282,,0.2505946313285763,0.12529731566428814,0.2505946313285763,411,1.0987211702110455,0.5959586978180264,319,0,0,0.2505946313285763,0.2505946313285763,585,0,0,0.4332291666012671,0.5699999377476348,352,118.44654209107725,0.8433246797737073,416.75,395.32734687211166,0.6460340330085468,345,coif,333.8888888888889,328.0,146.12193977378988,72,0.6112889583623302,0.5993352797460861,0.392297145222543,1,259.0
rbio2.6,1,zero,7.53807795045506e-29,338.49147093927826,106772.25955304316,0.6206896551724138,12.283243819873045,104,smoothed,2.882309775469156e-15,,"[6, 11, 14, 17, 20, 23, 26, 30, 35, 42, 45, 50, 56, 60, 65, 69, 72, 76, 80, 86, 90, 93, 97]","[343.1333333333334, 17.133333333333322, 30.133333333333333, 3.866666666666675, 11.799999999999955, 3.066666666666663, 17.066666666666663, 21.60000000000003, 22.333333333333314, 42.66666666666669, 22.333333333333314, 10.19999999999999, 11.59999999999991, 12.533333333333305, 10.466666666666697, 12.866666666666621, 12.933333333333284, 18.000000000000004, 7.866666666666678, 20.93333333333334, 6.06666666666672, 11.133333333333379, 386.6]",23,2.8829253575975935,2607.381384543964,0.6271836077241861,6.583945799512292e-05,0.9999999999999999,25,40.656,7.600000000000023,343.20000000000005,"[6, 9, 12, 17, 20, 23, 26, 30, 33, 36, 40, 44, 47, 50, 53, 57, 60, 66, 72, 77, 80, 84, 87, 90, 93]","[343.20000000000005, 24.33333333333338, 38.06666666666666, 21.399999999999924, 27.866666666666617, 21.13333333333327, 17.066666666666663, 59.39999999999999, 7.600000000000023, 27.33333333333337, 41.799999999999955, 30.466666666666754, 16.4666666666667, 30.53333333333331, 20.93333333333328, 20.4666666666667, 28.399999999999984, 24.53333333333336, 37.866666666666625, 23.466666666666704, 34.06666666666667, 23.46666666666664, 17.666666666666693, 16.666666666666742, 62.200000000000045]","[4, 8, 11, 14, 14, 21, 14, 14, 32, 35, 35, 42, 42, 42, 52, 56, 56, 65, 42, 76, 76, 82, 86, 86, 42]","[97, 14, 14, 18, 21, 25, 29, 97, 35, 37, 42, 45, 49, 56, 56, 59, 69, 69, 86, 79, 86, 86, 89, 92, 97]",0.05,30,284226.2755555556,386.6,-386.6,DWT,inu.30000003214412,0.0,-14.0,14155946.657777779,7.53333333333336,5.684341886080802e-14,0.0,0.0,0.0,1.9741818181818047,165.39999999999975,18.504363636363607,0.0,0.0,0.0,-14.0,0.0,-14.0,0.0,0.8816757905539717,0.16582335867316073,0.2617770955563391,0.34612882238126214,0.17850648858867915,,0.2505946313285763,0.12529731566428814,0.2505946313285763,292,0.9526598258351096,0.516733384830644,514,0,0,0.2505946313285763,0.2505946313285763,341,0,0,0.3667823111506826,0.482575760452531,522,118.08859668345063,0.8437981525351183,417.25,391.44907070941474,0.6459400815585644,346,rbio,284.8222222222222,226.0,207.44849627549775,135,0.521456943715806,0.8508729266847704,0.3797182613935047,3,260.25
rbio3.5,1,antireflect,6.902153660633266e-29,338.8742309442282,133979.45080693302,0.6842105263157895,18.474553460410984,104,smoothed,3.5527136788005005e-15,,"[6, 11, 14, 17, 20, 23, 26, 30, 35, 42, 45, 50, 56, 60, 65, 69, 72, 76, 80, 86, 90, 93, 97]","[343.1333333333333, 17.133333333333333, 30.133333333333326, 3.866666666666677, 11.799999999999951, 3.066666666666663, 17.066666666666656, 21.600000000000016, 22.333333333333314, 42.66666666666668, 22.333333333333307, 10.199999999999987, 11.59999999999991, 12.5333333333333, 10.466666666666692, 12.866666666666614, 12.93333333333328, 17.999999999999996, 7.8666666666666725, 20.933333333333337, 6.06666666666672, 11.133333333333372, 386.59999999999997]",23,3.0224329902680878,3502.1775363426555,0.7398726411209904,6.583945799512295e-05,1.0,25,40.65599999999999,7.600000000000023,343.2,"[6, 9, 12, 17, 20, 23, 26, 30, 33, 36, 40, 44, 47, 50, 53, 57, 60, 66, 72, 77, 80, 84, 87, 90, 93]","[343.2, 24.33333333333336, 38.06666666666666, 21.39999999999992, 27.86666666666661, 21.133333333333262, 17.066666666666656, 59.39999999999998, 7.600000000000023, 27.33333333333337, 41.79999999999995, 30.466666666666747, 16.46666666666669, 30.5333333333333, 20.933333333333277, 20.466666666666693, 28.39999999999997, 24.533333333333356, 37.86666666666662, 23.46666666666669, 34.066666666666656, 23.46666666666664, 17.666666666666682, 16.666666666666742, 62.20000000000004]","[3, 8, 11, 14, 14, 21, 14, 14, 32, 35, 35, 42, 42, 42, 52, 56, 56, 65, 42, 76, 76, 82, 86, 86, 42]","[97, 14, 14, 18, 21, 25, 29, 97, 35, 37, 42, 45, 49, 56, 56, 59, 69, 69, 86, 79, 86, 86, 89, 92, 97]",0.05,30,284226.27555555553,386.59999999999997,-386.59999999999997,DWT,inu.30000003214412,0.0,-14.0,14155946.657777779,7.53333333333336,0.0,7.105427357601002e-15,5.684341886080802e-14,0.0,1.9741818181817976,165.39999999999964,18.504363636363607,0.0,5.684341886080802e-14,0.0,-14.0,0.0,-14.0,0.0,0.8850587914968109,0.22090983818854834,0.4427337923475516,0.6673286991062561,0.3812122702589766,,0.2505946313285763,0.12529731566428814,0.2505946313285763,284,1.2822734779122296,0.6955195302156396,181,0,0,0.2505946313285763,0.2505946313285763,635,0,0,0.5194486782796287,0.6834390135948284,182,215.16272911450068,0.7153932154570097,320.5,248.21136896976574,0.6457257082576053,347,rbio,284.8222222222222,226.0,207.44849627549775,135,0.521456943715806,0.8508729266847704,0.3797182613935047,3,261.0
rbio2.6,1,smooth,7.53807795045506e-29,338.49147093927826,106772.25955304316,0.6206896551724138,12.283243819873045,104,smoothed,2.882309775469156e-15,,"[6, 11, 14, 17, 20, 23, 26, 30, 35, 42, 45, 50, 56, 60, 65, 69, 72, 76, 80, 86, 90, 93, 97]","[343.1333333333334, 17.133333333333322, 30.133333333333333, 3.866666666666675, 11.799999999999955, 3.066666666666663, 17.066666666666663, 21.60000000000003, 22.333333333333314, 42.66666666666669, 22.333333333333314, 10.19999999999999, 11.59999999999991, 12.533333333333305, 10.466666666666697, 12.866666666666621, 12.933333333333284, 18.000000000000004, 7.866666666666678, 20.93333333333334, 6.06666666666672, 11.133333333333379, 386.6]",23,2.8829253575975935,2607.381384543964,0.6271836077241861,6.583945799512292e-05,0.9999999999999999,25,40.656,7.600000000000023,343.20000000000005,"[6, 9, 12, 17, 20, 23, 26, 30, 33, 36, 40, 44, 47, 50, 53, 57, 60, 66, 72, 77, 80, 84, 87, 90, 93]","[343.20000000000005, 24.33333333333338, 38.06666666666666, 21.399999999999924, 27.866666666666617, 21.13333333333327, 17.066666666666663, 59.39999999999999, 7.600000000000023, 27.33333333333337, 41.799999999999955, 30.466666666666754, 16.4666666666667, 30.53333333333331, 20.93333333333328, 20.4666666666667, 28.399999999999984, 24.53333333333336, 37.866666666666625, 23.466666666666704, 34.06666666666667, 23.46666666666664, 17.666666666666693, 16.666666666666742, 62.200000000000045]","[4, 8, 11, 14, 14, 21, 14, 14, 32, 35, 35, 42, 42, 42, 52, 56, 56, 65, 42, 76, 76, 82, 86, 86, 42]","[97, 14, 14, 18, 21, 25, 29, 97, 35, 37, 42, 45, 49, 56, 56, 59, 69, 69, 86, 79, 86, 86, 89, 92, 97]",0.05,30,284226.2755555556,386.6,-386.6,DWT,inu.30000003214412,0.0,-14.0,14155946.657777779,7.53333333333336,5.684341886080802e-14,0.0,0.0,0.0,1.9741818181818047,165.39999999999975,18.504363636363607,0.0,0.0,0.0,-14.0,0.0,-14.0,0.0,0.8816757905539717,0.16582335867316073,0.2617770955563391,0.34612882238126214,0.17850648858867915,,0.2505946313285763,0.12529731566428814,0.2505946313285763,288,0.9526598258351096,0.516733384830644,515,0,0,0.2505946313285763,0.2505946313285763,340,0,0,0.3667823111506826,0.482575760452531,521,119.70240877554079,0.8416634804556339,416.0,389.31213371042475,0.6456994650955419,348,rbio,284.8222222222222,226.0,207.44849627549775,135,0.521456943715806,0.8508729266847704,0.3797182613935047,3,261.75
