wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,stft_dynamic_cutoff_percentile_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,kl_divergence_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
db4,1,symmetric,5.058293671035136e-29,339.47194350633663,87918.60102077674,0.5952380952380952,8.946983965594875,77,smoothed,1.798885715711638e-15,,2.7053723886102676,2771.856703933683,0.52641714520923,5.682119525470189e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137243,0.26666666666665106,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666708, 0.2666666666666515, 3.4000000000000346, 23.866666666666617, 0.9333333333332829, 32.60000000000002, 15.0, 2.866666666666675, 4.7999999999999545, 0.9999999999999432, 21.599999999999966, 44.599999999999966, 0.26666666666665106, 17.666666666666686, 46.400000000000034, 4.333333333333311]","[5, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777778,362.0,-362.0,DWT,inu.32000013032836,,,0.0,,0.0,-12.5,0.0,0.8000000000000118,,,28.772984749455325,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455325,7.600000000000023,28.89150326797387,6599064.484444444,,,,,,0.0,0.0,0.0,-12.5,,,,,,8.0,,0.9257520943188806,0.21763049752596542,0.21383248306732414,0.35640648011782006,0.17363491254652316,,0.0,,264,0.9831993039537105,0.536097543690679,407,,,,,,0,0,0.37745129351530265,0.5020036415541289,430,89.9388681271896,0.8649566544636793,367.0,350.0394466359242,0.6569528017063142,333,db,0.400821202812638,0.5883648501506041,0.5429157029859721,1,250.0,,0.9999999999933074,0.9362906960179148,0.13929510418877328,0.0004873282647847865,0.3860959017753443,0.00048715441996170436,0.9999999999359914,0.9999999999975858,0.9999999999975858,0.999999999997668,0.9999999998446231,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999008985,0.9999999999691741,190,1.0862988563136426,0.6729359452228654,255,45.96194077712559,0.9659541179428699,222.5,217.75280898876406,0.9005696515640276,89,469.4558404558405,474.0,340.7887618264724,351,0.5404737691077253,0.8154261662467039,0.3770405117505811,1,67.0,89
coif3,1,smooth,1.3427859705600095e-28,335.2319159526595,86643.60124639132,0.6063829787234043,7.6489449337076625,77,smoothed,3.878571345768405e-15,,2.6647417057516862,2389.609959257582,0.5661788100117462,5.682119525470186e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137243,0.26666666666665106,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666712, 0.2666666666666515, 3.400000000000036, 23.866666666666625, 0.9333333333332838, 32.60000000000002, 15.000000000000004, 2.8666666666666742, 4.7999999999999545, 0.9999999999999427, 21.59999999999997, 44.599999999999966, 0.26666666666665106, 17.66666666666669, 46.400000000000034, 4.333333333333304]","[6, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777778,362.0,-362.0,DWT,inu.32000013032836,,,0.0,,0.0,-12.5,0.0,0.8000000000000118,,,28.772984749455325,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455325,7.600000000000023,28.891503267973867,6599064.484444444,,,,,,0.0,0.0,0.0,-12.5,,,,,,8.0,,0.8839494881663046,0.20013180908304462,0.20350030807597175,0.41982890984865107,0.08981611566574253,,0.0,,167,0.9360437616850483,0.5103855946687725,472,,,,,,0,0,0.35944532616794295,0.4780560188187657,467,174.66634860021932,0.7377382153149861,368.6666666666667,292.74017129814945,0.5920923308807162,444,coif,0.47960911139391244,0.9735200389211432,0.3722176103479182,4,334.0,,0.9999999999933064,0.9004214695638266,0.12809501202552898,0.0004637810429700233,0.4365779524056641,0.00025199032319398774,0.9999999999359914,0.9999999999975858,0.9999999999975858,0.9999999999976679,0.9999999998446231,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999008985,0.9999999999691741,254,1.0792642553620806,0.6685781795738529,266,8.48528137423857,0.9937146063894529,260.0,259.8615384615385,0.9005610068984301,90,501.3703703703704,485.5,352.6344800172805,108,0.5772162372714156,0.8437701424946294,0.34281759116162025,2,68.0,90
db4,1,antisymmetric,5.058293671035136e-29,339.47194350633663,87918.60102077674,0.5952380952380952,8.946983965594875,77,smoothed,1.798885715711638e-15,,2.7053723886102676,2720.5707131542695,0.5363407339344884,5.682119525470189e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137243,0.26666666666665106,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666708, 0.2666666666666515, 3.4000000000000346, 23.866666666666617, 0.9333333333332829, 32.60000000000002, 15.0, 2.866666666666675, 4.7999999999999545, 0.9999999999999432, 21.599999999999966, 44.599999999999966, 0.26666666666665106, 17.666666666666686, 46.400000000000034, 4.333333333333311]","[5, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777778,362.0,-362.0,DWT,inu.32000013032836,,,0.0,,0.0,-12.5,0.0,0.8000000000000118,,,28.772984749455325,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455325,7.600000000000023,28.89150326797387,6599064.484444444,,,,,,0.0,0.0,0.0,-12.5,,,,,,8.0,,0.9257520943188806,0.21763049752596542,0.21383248306732414,0.35640648011782006,0.16238895661925473,,0.0,,269,0.9787009215828031,0.5336447635372276,420,,,,,,0,0,0.37520210232984896,0.4990122564799553,433,91.16468614545876,0.8631160868686806,374.0,356.8075717755405,0.6507772626535595,346,db,0.400821202812638,0.5883648501506041,0.5429157029859721,1,259.75,,0.9999999999933074,0.9362906960179148,0.13929510418877328,0.0004873282647847865,0.3860959017753443,0.0004556024869067929,0.9999999999359914,0.9999999999975858,0.9999999999975858,0.999999999997668,0.9999999998446231,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999008985,0.9999999999691741,189,1.0862862355404206,0.6729281269582061,256,47.37615433949868,0.9649065523411121,222.5,217.4561797752809,0.9000458687631487,91,469.4558404558405,474.0,340.7887618264724,351,0.5404737691077253,0.8154261662467039,0.3770405117505811,1,68.5,91
coif3,1,zero,1.3427859705600095e-28,335.2319159526595,86643.60124639132,0.6063829787234043,7.6489449337076625,77,smoothed,3.878571345768405e-15,,2.6647417057516862,2389.609959257582,0.5661788100117462,5.682119525470186e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137243,0.26666666666665106,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666712, 0.2666666666666515, 3.400000000000036, 23.866666666666625, 0.9333333333332838, 32.60000000000002, 15.000000000000004, 2.8666666666666742, 4.7999999999999545, 0.9999999999999427, 21.59999999999997, 44.599999999999966, 0.26666666666665106, 17.66666666666669, 46.400000000000034, 4.333333333333304]","[6, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777778,362.0,-362.0,DWT,inu.32000013032836,,,0.0,,0.0,-12.5,0.0,0.8000000000000118,,,28.772984749455325,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455325,7.600000000000023,28.891503267973867,6599064.484444444,,,,,,0.0,0.0,0.0,-12.5,,,,,,8.0,,0.8839494881663046,0.20013180908304462,0.20350030807597175,0.41982890984865107,0.08981611566574253,,0.0,,163,0.9360437616850483,0.5103855946687725,471,,,,,,0,0,0.35944532616794295,0.4780560188187657,468,176.96421483829246,0.7342879657082696,367.3333333333333,288.6040724527089,0.591368207078359,447,coif,0.47960911139391244,0.9735200389211432,0.3722176103479182,4,336.25,,0.9999999999933064,0.9004214695638266,0.12809501202552898,0.0004637810429700233,0.4365779524056641,0.00025199032319398774,0.9999999999359914,0.9999999999975858,0.9999999999975858,0.9999999999976679,0.9999999998446231,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999008985,0.9999999999691741,240,1.0792642553620806,0.6685781795738529,267,19.091883092036785,0.9858578643762691,253.5,252.7810650887574,0.8990400432992456,92,501.3703703703704,485.5,352.6344800172805,108,0.5772162372714156,0.8437701424946294,0.34281759116162025,2,69.5,92
coif3,1,antireflect,1.1920725615735867e-28,335.7489569859647,116789.14715538463,0.6170212765957447,13.270464479241145,77,smoothed,3.975214592925178e-15,,3.4348160743402048,4246.551773361649,0.6281242670720829,5.6821195254701876e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137243,0.26666666666665106,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666712, 0.2666666666666515, 3.400000000000036, 23.866666666666625, 0.9333333333332838, 32.60000000000002, 15.000000000000004, 2.8666666666666742, 4.7999999999999545, 0.9999999999999427, 21.59999999999997, 44.599999999999966, 0.26666666666665106, 17.66666666666669, 46.400000000000034, 4.333333333333311]","[6, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777778,362.0,-362.0,DWT,inu.32000013032836,,,0.0,,0.0,-12.5,0.0,0.8000000000000118,,,28.772984749455325,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455325,7.600000000000023,28.891503267973867,6599064.484444444,,,,,,0.0,0.0,0.0,-12.5,,,,,,8.0,,0.8890470169927938,0.5317848974820596,0.4477898066303555,0.4803685018644438,0.497005008452011,,0.0,,171,1.4141649663784657,0.7710851317736493,74,,,,,,0,0,0.5691990462843328,0.757024810652259,73,56.293871780150276,0.9154746669967714,106.0,90.74383575100691,0.8781577539188061,48,coif,0.47960911139391244,0.9735200389211432,0.3722176103479182,4,37.0,,0.9999999999933068,0.9047954651746797,0.34037064447707616,0.0010205214208955406,0.484765364370969,0.0013944095865261507,0.9999999999359914,0.9999999999975858,0.9999999999975858,0.9999999999976679,0.9999999998446231,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999008985,0.9999999999691741,249,1.2080367716347835,0.7483496480358233,114,95.45941546018392,0.9292893218813453,181.5,156.39669421487605,0.8974224387184504,93,501.3703703703704,485.5,352.6344800172805,108,0.5772162372714156,0.8437701424946294,0.34281759116162025,2,70.25,93
coif3,1,reflect,1.0452663117848932e-28,336.3197143674432,116779.7621505862,0.6170212765957447,13.43200746670511,77,smoothed,3.621922386829083e-15,,3.4350921133108767,4128.670214388239,0.6461519335510746,5.682119525470186e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137243,0.26666666666665106,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666712, 0.2666666666666515, 3.400000000000036, 23.866666666666625, 0.9333333333332838, 32.60000000000002, 15.000000000000004, 2.8666666666666742, 4.7999999999999545, 0.9999999999999427, 21.59999999999997, 44.599999999999966, 0.26666666666665106, 17.66666666666669, 46.400000000000034, 4.333333333333311]","[6, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777778,362.0,-362.0,DWT,inu.32000013032836,,,0.0,,0.0,-12.5,0.0,0.8000000000000118,,,28.772984749455325,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455325,7.600000000000023,28.891503267973867,6599064.484444444,,,,,,0.0,0.0,0.0,-12.5,,,,,,8.0,,0.8946741375066525,0.5319037810352281,0.4477137536664098,0.4803685018644438,0.47115602324756034,,0.0,,169,1.407223059899612,0.7672999999119011,77,,,,,,0,0,0.5651632394640589,0.7516572579237522,84,51.21523210920751,0.923100252088277,110.0,97.37435044689254,0.8789675434615559,47,coif,0.47960911139391244,0.9735200389211432,0.3722176103479182,4,36.25,,0.9999999999933064,0.9096238832704161,0.3404467362799862,0.0010203480947552843,0.484765364370969,0.0013218870321089976,0.9999999999359914,0.9999999999975858,0.9999999999975858,0.9999999999976679,0.9999999998446231,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999008985,0.9999999999691741,250,1.2109427727088435,0.750149845622542,110,98.99494936611666,0.9266704078769507,180.0,152.77777777777777,0.8966685372718086,94,501.3703703703704,485.5,352.6344800172805,108,0.5772162372714156,0.8437701424946294,0.34281759116162025,2,71.0,94
bior2.6,1,constant,5.809397094877594e-29,338.87067327145786,102947.49393733391,0.6111111111111112,5.572055822205182,77,smoothed,2.0647264561860056e-15,,2.526751879951144,2817.612145025488,0.7208306883325182,5.6821195254701876e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137243,0.26666666666665195,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.26666666666671, 0.26666666666665195, 3.400000000000034, 23.86666666666662, 0.9333333333332812, 32.60000000000002, 15.000000000000002, 2.8666666666666742, 4.7999999999999545, 0.999999999999944, 21.599999999999966, 44.599999999999966, 0.2666666666666524, 17.666666666666686, 46.400000000000034, 4.3333333333333055]","[5, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777782,362.00000000000006,-362.00000000000006,DWT,inu.32000013032836,,,5.684341886080802e-14,,0.0,-12.5,0.0,0.8000000000000109,,,28.772984749455325,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455325,7.600000000000023,28.891503267973867,6599064.484444444,,,,,,0.0,5.684341886080802e-14,0.0,-12.5,,,,,,8.0,,0.9198241463275741,0.14070280616963138,0.3356216430811089,0.4467353951890035,0.18366813343455005,,0.0,,29,1.0422181238713362,0.5682780428652912,304,,,,,,0,0,0.4053104248403736,0.5390558006432415,308,159.93852985860954,0.759852057269355,213.66666666666666,73.13686478721495,0.7195156182242671,219,bior,0.5135631808151685,1.0,0.34050577342938204,5,165.5,,0.9999999999933068,0.9312041493052017,0.09005728639991373,0.0007648880591048512,0.45799457994579973,0.0005153038734925135,0.9999999999359903,0.9999999999975858,0.9999999999975858,0.9999999999976679,0.9999999998446231,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.599999999900898,0.9999999999691739,280,1.0875375303383392,0.6737032739103509,250,21.213203435596427,0.9842865159736323,265.0,264.1509433962264,0.893995109838668,95,690.8666666666667,699.5,403.44564823290256,270,0.7953789879824646,0.9653491402248374,0.1536299663448235,4,72.25,95
db4,1,antireflect,5.058302304109907e-29,339.47193609416615,106939.6625467737,0.5833333333333334,9.252874251931386,77,smoothed,1.799944572898273e-15,,2.78197729090866,3518.718993603665,0.5849010198341935,5.682119525470189e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137243,0.26666666666665106,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666708, 0.2666666666666515, 3.4000000000000346, 23.866666666666617, 0.9333333333332829, 32.60000000000002, 15.0, 2.866666666666675, 4.7999999999999545, 0.9999999999999432, 21.599999999999966, 44.599999999999966, 0.26666666666665106, 17.666666666666686, 46.400000000000034, 4.333333333333311]","[5, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777778,362.0,-362.0,DWT,inu.32000013032836,,,0.0,,0.0,-12.5,0.0,0.8000000000000118,,,28.772984749455325,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455325,7.600000000000023,28.89150326797387,6599064.484444444,,,,,,0.0,0.0,0.0,-12.5,,,,,,8.0,,0.9257520212419867,0.2506224441094288,0.36797285246669353,0.28865979381443296,0.3374063492628995,,0.0,,270,1.1151753182641861,0.6080585558816142,236,,,,,,0,0,0.43408269217908835,0.5773224147149142,258,17.243356208503418,0.9741090747620069,254.66666666666666,253.87238248193216,0.7958633461898122,123,db,0.400821202812638,0.5883648501506041,0.5429157029859721,1,92.5,,0.9999999999933074,0.9362906333134116,0.1604117063606985,0.0008386170758913382,0.3321718931475031,0.0009466356273397708,0.9999999999359914,0.9999999999975858,0.9999999999975858,0.999999999997668,0.9999999998446231,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999008985,0.9999999999691741,203,1.0756469532142712,0.6663373481250808,272,48.79036790187178,0.9638589867393542,237.5,232.48842105263157,0.8939665304067141,96,469.4558404558405,474.0,340.7887618264724,351,0.5404737691077253,0.8154261662467039,0.3770405117505811,1,72.25,96
db4,1,reflect,5.059318165717241e-29,339.4710639857623,106939.6625467737,0.5833333333333334,9.252874251931386,77,smoothed,1.8104205003830683e-15,,2.78197729090866,3360.1582189967758,0.565313127971985,5.682119525470189e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137243,0.26666666666665106,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666708, 0.2666666666666515, 3.4000000000000346, 23.866666666666617, 0.9333333333332829, 32.60000000000002, 15.0, 2.866666666666675, 4.7999999999999545, 0.9999999999999432, 21.599999999999966, 44.599999999999966, 0.26666666666665106, 17.666666666666686, 46.400000000000034, 4.333333333333311]","[5, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777778,362.0,-362.0,DWT,inu.32000013032836,,,0.0,,0.0,-12.5,0.0,0.8000000000000118,,,28.772984749455325,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455325,7.600000000000023,28.89150326797387,6599064.484444444,,,,,,0.0,0.0,0.0,-12.5,,,,,,8.0,,0.9257434230893413,0.2506224441094288,0.36797285246669353,0.28865979381443296,0.30263725431273647,,0.0,,268,1.1012625213925338,0.6004724884395736,259,,,,,,0,0,0.42712715355852665,0.5680716695817523,271,6.244997998398398,0.990623126128531,266.0,265.9012481800319,0.7956118633645658,125,db,0.400821202812638,0.5883648501506041,0.5429157029859721,1,94.0,,0.9999999999933074,0.9362832555656415,0.1604117063606985,0.0008386170758913382,0.3321718931475031,0.0008490865916381991,0.9999999999359914,0.9999999999975858,0.9999999999975858,0.999999999997668,0.9999999998446231,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999008985,0.9999999999691741,202,1.0756035069513286,0.6663104342129011,273,50.204581464244875,0.9628114211375964,237.5,232.19368421052633,0.8934427476058353,97,469.4558404558405,474.0,340.7887618264724,351,0.5404737691077253,0.8154261662467039,0.3770405117505811,1,73.0,97
coif3,1,periodic,1.083685762798618e-28,336.1629502260355,91922.34060618334,0.6276595744680851,12.79640694602738,77,smoothed,3.588399418877739e-15,,3.382840934124438,3264.838750573233,0.5668407026967287,5.682119525470186e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31.419607843137243,0.26666666666665106,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666712, 0.2666666666666515, 3.400000000000036, 23.866666666666625, 0.9333333333332838, 32.60000000000002, 15.000000000000004, 2.8666666666666742, 4.7999999999999545, 0.9999999999999427, 21.59999999999997, 44.599999999999966, 0.26666666666665106, 17.66666666666669, 46.400000000000034, 4.333333333333304]","[4, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777778,362.0,-362.0,DWT,inu.32000013032836,,,0.0,,0.0,-12.5,0.0,0.8000000000000118,,,28.772984749455325,,,,,,,,,,,0.0,,,,0.0,-12.5,28.772984749455325,7.600000000000023,28.891503267973867,6599064.484444444,,,,,,0.0,0.0,0.0,-12.5,,,,,,8.0,,0.8931285933847914,0.5094004155727003,0.2462774598016657,0.5409080938802364,0.281735668429129,,0.0,,166,1.242773598641804,0.6776325724767439,155,,,,,,0,0,0.49429004621370454,0.6573971461914686,174,9.539392014169456,0.9856765885673131,165.0,164.62860364777407,0.8689644204097826,53,coif,0.47960911139391244,0.9735200389211432,0.3722176103479182,4,40.75,,0.9999999999933064,0.9082977106413825,0.3260433843953228,0.0005612709791288535,0.5329527763362739,0.0007904445835415822,0.9999999999359914,0.9999999999975858,0.9999999999975858,0.9999999999976679,0.9999999998446231,1.0,0.9999999999998757,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999008985,0.9999999999691741,259,1.2217782424379735,0.7568621578207246,104,109.60155108391487,0.9188136658637668,181.5,148.4077134986226,0.8921846107096612,98,501.3703703703704,485.5,352.6344800172805,108,0.5772162372714156,0.8437701424946294,0.34281759116162025,2,74.0,98
