wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
bior2.6,1,reflect,2.5653756637787304e-27,327.881364811102,875218.8858629253,0.6458333333333334,160.89610643922353,36,raw,2.792827697501505e-14,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.0, 311.0000000000001, 265.0, 112.99999999999997, 414.0, 272.00000000000006, 0.9999999999999929, 85.0, 815.0000000000002]",9,3.8701438592369914,67411.85304966073,0.7232922019971004,2.4751732839696416e-06,1.0,12,345.5833333333334,95.0,782.0,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.0000000000001, 255.00000000000003, 717.0000000000002, 110.0, 496.0, 283.0, 416.00000000000006, 782.0, 249.0, 95.0, 135.0, 130.00000000000003]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0000000005,844.0000000000002,-844.0000000000002,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,72.0,0.0,81.21969696969705,2.2737367544323206e-13,0.0,81.21969696969705,1239.000000000001,136.93181818181822,0.0,2.2737367544323206e-13,0.0,-6.5,0.0,-6.5,0.0,0.8858305757855658,0.6251901759792751,0.008522856430532737,0.503225806451613,0.01662879821261977,,0.8658297371518242,0.4329148685759121,0.8658297371518242,262,1.0562967035419364,0.6767748151788837,120,0,0,0.8658297371518242,0.8658297371518242,365,0,0,0.4078796425719213,0.6428886417777757,124,118.30011270775132,0.7317457761728995,217.75,174.2587623853919,0.6189908019186493,262,bior,0.5701787465118033,0.8415658717482527,0.3484051159172618,4,197.5,8.169465104401752e-12,0.7380667605181974,0.6399175206374503,0.011274401705819162,0.5064102564102564,0.027261879164701887,,0.9999999999816527,7.808040880519229e-10,7.808040880519229e-10,0.9999999999657972,0.9999999999742376,0.0,0.9999999999993601,0.0,0.0,0.0,1.6000000004395163,0.9999999980728131,63,0.9819048717149873,0.658773597005097,217,108.89444430272832,0.8765369112213964,140.0,97.65,0.8589033762456189,58,386.3174603174603,361.5,241.44225183016977,252,0.5713464072234073,0.9836326594428307,0.3049677171107656,3,44.25,58
rbio2.8,1,antireflect,9.460195277833756e-28,332.21387350410936,929367.4443800692,0.6346153846153846,199.01244631893346,36,raw,1.879977655031932e-14,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.00000000000006, 311.0, 265.0, 113.0, 414.0, 272.0000000000001, 0.9999999999999964, 85.0, 815.0000000000001]",9,4.342278143789973,74437.57371958863,0.5650059244170926,2.4751732839696416e-06,0.9999999999999999,12,345.5833333333333,95.00000000000001,782.0,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.0000000000001, 255.0, 717.0000000000001, 110.00000000000003, 496.0, 283.0, 416.0, 782.0, 249.00000000000003, 95.00000000000001, 135.0, 130.0]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0000000005,844.0000000000001,-844.0000000000001,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,72.00000000000001,0.0,81.21969696969694,1.1368683772161603e-13,0.0,81.21969696969694,1239.0,136.9318181818182,0.0,1.1368683772161603e-13,0.0,-6.5,0.0,-6.5,0.0,0.9276076914887269,0.7928162055273176,0.009613300017917534,0.458064516129032,0.02049939167002754,,0.8658297371518242,0.4329148685759121,0.8658297371518242,183,1.1492049307854775,0.7363016016494892,53,0,0,0.8658297371518242,0.8658297371518242,219,0,0,0.4417202209666043,0.6962272279939189,67,82.91963981269255,0.8119736058669103,130.5,91.27421143924184,0.7580276192599857,19,rbio,0.4499154213310636,1.0,0.3850592050682554,3,15.0,8.169465104401752e-12,0.7728751102113447,0.8009570464371305,0.012361819096462764,0.46153846153846123,0.031090620335312555,,0.9999999999816528,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657967,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.600000000439371,0.9999999980727223,223,1.0674361316455636,0.7161577055719794,97,89.09545442950498,0.8989847455447789,160.0,135.19375,0.8587894249265844,59,426.6904761904762,410.0,245.45977557001046,252,0.6310563088904604,1.0,0.2582605837766777,5,45.5,59
bior1.3,1,antisymmetric,9.820441757884685e-28,332.05156427320026,494928.958319145,0.65,180.57940949984098,36,raw,2.1809714528191965e-14,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.00000000000006, 311.0, 265.00000000000006, 112.99999999999997, 414.00000000000006, 272.0, 1.000000000000007, 85.00000000000003, 815.0]",9,3.905581861818546,46981.9484375,0.5167774577782484,2.4751732839696424e-06,1.0,12,345.5833333333333,95.00000000000003,782.0,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.0000000000001, 255.0, 717.0000000000001, 110.00000000000001, 496.0000000000001, 283.0, 416.00000000000006, 782.0, 249.00000000000003, 95.00000000000003, 135.00000000000003, 130.0]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0000000002,844.0,-844.0,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,72.00000000000003,0.0,81.21969696969694,0.0,0.0,81.21969696969694,1239.0,136.9318181818182,0.0,0.0,0.0,-6.5,0.0,-6.5,0.0,0.9260425909892576,0.637772044871689,0.0008645784598301327,0.52,0.005373603358978428,,0.8658297371518242,0.4329148685759121,0.8658297371518242,270,1.0850933076029057,0.6952249498103682,99,0,0,0.8658297371518242,0.8658297371518242,295,0,0,0.41801056353595106,0.6588567199526374,100,106.14769584561567,0.7593022769940687,191.0,147.0883260235452,0.663097850515175,158,bior,0.5701787465118033,0.8415658717482527,0.3484051159172618,4,119.5,8.169687149006677e-12,0.7715710813291804,0.6520050120943031,0.0036373769719700603,0.523076923076923,0.01612838545279898,,0.999999999981653,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657967,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.600000000439371,0.9999999980727223,238,1.0064459667449845,0.6752385580344867,174,45.254833995939045,0.9486906644036972,206.0,201.02912621359226,0.8575652868503747,60,386.3174603174603,361.5,241.44225183016977,252,0.5713464072234073,0.9836326594428307,0.3049677171107656,3,45.75,60
bior2.8,1,constant,1.63837644893235e-27,329.82873755119283,581953.3625114441,0.7307692307692307,148.83060049993819,36,raw,2.7138785046392717e-14,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.00000000000006, 311.0000000000001, 265.00000000000006, 112.99999999999997, 414.0, 272.0, 0.9999999999999822, 84.99999999999994, 815.0]",9,3.724690408473532,40307.67514471724,0.637846540965707,2.475173283969642e-06,1.0,12,345.5833333333333,94.99999999999997,782.0,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.0000000000001, 255.0, 717.0000000000002, 110.0, 496.0000000000001, 283.0, 416.00000000000006, 782.0, 249.00000000000003, 94.99999999999997, 135.00000000000017, 130.0]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0,844.0,-844.0,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,71.99999999999997,0.0,81.21969696969694,0.0,0.0,81.21969696969694,1239.0,136.93181818181822,0.0,0.0,0.0,-6.5,0.0,-6.5,0.0,0.9046085222467612,0.5735485451271011,0.0026170757764009977,0.8451612903225804,0.001696628461503395,,0.8658297371518242,0.4329148685759121,0.8658297371518242,212,1.1695910913134413,0.7493631211801823,41,0,0,0.8658297371518242,0.8658297371518242,281,0,0,0.4655264123868694,0.7337498902468587,30,125.11594622589081,0.7162903713698621,141.0,60.606724314836924,0.6982812401066998,83,bior,0.5701787465118033,0.8415658717482527,0.3484051159172618,4,63.25,8.169576126704214e-12,0.753712391288515,0.5903050364285303,0.005385010761688453,0.8461538461538458,0.012491169266655501,,0.9999999999816522,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657972,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.600000000439371,0.9999999980727223,221,1.0935304645388697,0.733664755426562,70,106.77312395916867,0.8789420363274731,145.5,106.32302405498282,0.8569880249664577,61,386.3174603174603,361.5,241.44225183016977,252,0.5713464072234073,0.9836326594428307,0.3049677171107656,3,46.5,61
bior2.2,1,antisymmetric,3.811074684334399e-28,336.162399920573,674319.0397935299,0.725,186.86954858256402,36,raw,9.967335598856963e-15,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.00000000000006, 311.0, 265.0, 113.0, 413.99999999999994, 272.0, 1.0000000000000036, 84.99999999999997, 815.0]",9,3.552613473562171,58732.637460937505,0.6630120181149094,2.4751732839696424e-06,1.0,12,345.5833333333333,95.0,782.0,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.00000000000006, 255.0, 717.0, 110.0, 496.0, 283.0, 416.0, 782.0, 249.0, 95.0, 135.00000000000009, 130.0]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0,844.0,-844.0,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,72.0,0.0,81.21969696969694,0.0,0.0,81.21969696969694,1239.0,136.9318181818182,0.0,0.0,0.0,-6.5,0.0,-6.5,0.0,0.9656821782690608,0.512454542171356,0.004477135642164835,0.8219354838709676,0.011847265235236486,,0.8658297371518242,0.4329148685759121,0.8658297371518242,224,1.1713882455106785,0.750514567261198,39,0,0,0.8658297371518242,0.8658297371518242,283,0,0,0.46327932103775715,0.7302080868455608,31,128.47146246021592,0.7086814910199186,144.25,60.70084149720329,0.6907919926754922,98,bior,0.5701787465118033,0.8415658717482527,0.3484051159172618,4,74.5,8.169687149006677e-12,0.8045984598952651,0.5316115907165224,0.007239908593240421,0.8230769230769228,0.022532048359531043,,0.9999999999816527,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657967,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.600000000439371,0.9999999980727223,222,1.090428414169073,0.7315835468094454,75,103.94469683442249,0.882148869802242,148.5,112.12121212121211,0.8568907614317333,62,386.3174603174603,361.5,241.44225183016977,252,0.5713464072234073,0.9836326594428307,0.3049677171107656,3,47.25,62
bior2.2,1,antireflect,4.077534367875719e-28,335.8688982141515,955839.5040869287,0.65,205.47787670228632,36,raw,1.095420050963488e-14,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.00000000000006, 311.0, 265.0, 113.0, 413.99999999999994, 272.0, 1.0000000000000036, 84.99999999999997, 815.0]",9,3.5487611785205218,81914.18859374999,0.7445968051700109,2.4751732839696424e-06,1.0,12,345.5833333333333,95.0,782.0,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.00000000000006, 255.0, 717.0, 110.0, 496.0, 283.0, 416.0, 782.0, 249.0, 95.0, 135.00000000000009, 130.0]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0,844.0,-844.0,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,72.0,0.0,81.21969696969694,0.0,0.0,81.21969696969694,1239.0,136.9318181818182,0.0,0.0,0.0,-6.5,0.0,-6.5,0.0,0.9628520270525064,0.5110868276384226,0.010146394315212134,0.52,0.024618390698746898,,0.8658297371518242,0.4329148685759121,0.8658297371518242,223,1.05617518348782,0.6766969566454911,121,0,0,0.8658297371518242,0.8658297371518242,364,0,0,0.4057407279409776,0.6395173435357372,127,113.56165726159512,0.742490573102959,208.75,171.1593409301918,0.6345672820163321,229,bior,0.5701787465118033,0.8415658717482527,0.3484051159172618,4,172.75,8.169687149006677e-12,0.8022404011453439,0.5302976175799708,0.012893433951589168,0.523076923076923,0.035165081096046935,,0.9999999999816527,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657967,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.600000000439371,0.9999999980727223,123,0.9762365681246252,0.6549706535095445,231,76.36753236814714,0.9134154961812391,177.0,160.52542372881354,0.8563676120361978,63,386.3174603174603,361.5,241.44225183016977,252,0.5713464072234073,0.9836326594428307,0.3049677171107656,3,48.0,63
rbio2.2,1,periodic,2.164108416656309e-28,338.6200843753963,563513.8457613892,0.65,124.88546970489723,36,raw,7.944262531762233e-15,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.0, 311.0, 265.0, 113.0, 413.99999999999994, 272.0, 0.9999999999999929, 84.99999999999999, 815.0]",9,3.592515266443361,49626.3362109375,0.6700262054578005,2.4751732839696424e-06,1.0,12,345.5833333333333,95.00000000000001,782.0,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.0, 254.99999999999994, 717.0, 109.99999999999999, 496.0, 283.0, 416.0, 782.0, 249.0, 95.00000000000001, 135.00000000000006, 130.0]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0,844.0,-844.0,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,72.00000000000001,0.0,81.21969696969694,0.0,0.0,81.21969696969694,1239.0,136.9318181818182,0.0,0.0,0.0,-6.5,0.0,-6.5,0.0,0.9893809115218593,0.5266212301907507,0.0022457408167047806,0.52,0.006830443232861617,,0.8658297371518242,0.4329148685759121,0.8658297371518242,117,1.0687942097099878,0.6847820326573809,111,0,0,0.8658297371518242,0.8658297371518242,360,0,0,0.4090156651524353,0.6446792092334358,120,122.05736356320335,0.7232259329632578,177.0,139.53263497179694,0.6609326943727853,165,rbio,0.4499154213310636,1.0,0.3850592050682554,3,124.5,8.169687149006677e-12,0.8243440498064808,0.5452216292466152,0.005014706329988294,0.523076923076923,0.017569472682833067,,0.9999999999816528,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657967,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.600000000439371,0.9999999980727223,246,0.9859831559785436,0.6615097744814544,208,26.870057685088806,0.9695350819896952,227.0,225.40969162995592,0.8560827337386118,64,426.6904761904762,410.0,245.45977557001046,252,0.6310563088904604,1.0,0.2582605837766777,5,49.25,64
bior2.8,1,periodic,1.5251310834272894e-27,330.13980279188957,896441.0037423681,0.6923076923076923,186.86954858256402,36,raw,2.5461114698070255e-14,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.00000000000006, 311.0000000000001, 265.00000000000006, 112.99999999999997, 414.0, 272.0, 0.9999999999999822, 84.99999999999991, 815.0]",9,4.016564575887231,67262.93091043796,0.7013323767501372,2.475173283969642e-06,1.0,12,345.5833333333333,94.99999999999999,782.0,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.00000000000006, 255.0, 717.0000000000002, 110.0, 496.0000000000001, 283.0, 416.00000000000006, 782.0, 249.00000000000003, 94.99999999999999, 135.00000000000014, 130.00000000000006]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0,844.0,-844.0,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,71.99999999999999,0.0,81.21969696969694,0.0,0.0,81.21969696969694,1239.0,136.93181818181822,0.0,0.0,0.0,-6.5,0.0,-6.5,0.0,0.9076080334936271,0.6771752238325502,0.008950227407454233,0.6903225806451612,0.01654675437899484,,0.8658297371518242,0.4329148685759121,0.8658297371518242,230,1.1703752797258409,0.7498655547919578,40,0,0,0.8658297371518242,0.8658297371518242,282,0,0,0.4601205639515576,0.7252293410566124,37,127.36136253458764,0.7111987244113659,147.25,66.75461319406534,0.6886492488269982,102,bior,0.5701787465118033,0.8415658717482527,0.3484051159172618,4,77.5,8.169576126704214e-12,0.7562115594247568,0.689859928016167,0.011700586643707917,0.6923076923076921,0.027180722461717925,,0.9999999999816525,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657972,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.600000000439371,0.9999999980727223,229,1.0923025588950062,0.7328409364996041,73,110.30865786510141,0.874933494484012,151.0,110.70860927152319,0.8518658402125276,65,386.3174603174603,361.5,241.44225183016977,252,0.5713464072234073,0.9836326594428307,0.3049677171107656,3,49.5,65
sym9,1,periodic,5.161181198720303e-25,304.84538345088293,698307.3131153025,0.6538461538461539,203.5043682968855,36,raw,5.250614757793907e-13,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.00000000000045, 310.9999999999983, 265.0000000000007, 113.00000000000041, 414.0000000000019, 272.0000000000009, 0.9999999999996234, 84.9999999999988, 815.0000000000011]",9,4.443275950269418,57215.5969338001,0.5658317005456248,2.4751732839696408e-06,0.9999999999999997,12,345.58333333333377,94.99999999999997,782.0000000000019,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.0000000000027, 255.00000000000065, 717.0000000000002, 109.99999999999991, 495.9999999999993, 283.00000000000074, 416.0000000000002, 782.0000000000019, 248.99999999999926, 94.99999999999997, 134.99999999999847, 130.00000000000196]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0000000037,844.0000000000009,-844.0000000000009,DWT,uc1.l0082986993,0.0,-6.5,19550829.999999996,71.99999999999997,1.9326762412674725e-12,81.2196969696974,9.094947017729282e-13,0.0,81.2196969696974,1239.0000000000055,136.93181818181827,0.0,9.094947017729282e-13,0.0,-6.5,0.0,-6.5,0.0,0.6637013368587046,0.828674354039536,0.0049602114530911574,0.5354838709677419,0.011011500846809593,,0.86569896691513,0.432849483457565,0.86569896691513,395,1.033636233587357,0.6622561337194482,145,0,0,0.86569896691513,0.86569896691513,391,0,0,0.40876625483317663,0.6442860955678885,122,150.12522550635296,0.6595799875139389,263.25,198.191862321346,0.5313206060018674,382,sym,1.0,0.3751988152122659,0.18744035543632023,6,288.0,8.169243059796827e-12,0.5529905029666543,0.8354062262454918,0.0077216437731962954,0.5384615384615383,0.021705320996372797,,0.9999999999816522,7.815267322186514e-10,7.815267322186514e-10,0.9999999999657984,0.9999999999742416,0.0,0.9999999999993594,0.0,0.0,0.0,1.6000000004399517,0.9999999980730853,47,0.9774249805749519,0.6557679759052059,226,126.572113832392,0.8564942020040907,136.5,77.81684981684982,0.8508661486210929,66,676.1527777777778,715.5,178.0418085356233,144,1.0,0.7253400607988493,0.08239798176034521,6,51.0,66
rbio1.5,1,periodization,1.90842983215301e-27,329.16611254898885,570732.8353181169,0.7222222222222222,241.22437673684988,36,raw,2.9753977059954195e-14,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.0, 311.0, 265.00000000000006, 113.00000000000004, 414.0, 272.0, 1.0, 85.0, 815.0]",9,3.9627806729110095,61604.762168978465,0.5482427842672926,2.4751732839696424e-06,1.0,12,345.5833333333333,95.0,782.0,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.0000000000001, 255.0000000000001, 717.0, 110.00000000000003, 496.0000000000001, 283.00000000000006, 416.00000000000006, 782.0, 249.00000000000006, 95.0, 135.0, 129.99999999999997]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0000000005,844.0000000000001,-844.0000000000001,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,72.0,0.0,81.21969696969694,1.1368683772161603e-13,0.0,81.21969696969694,1239.0,136.9318181818182,0.0,1.1368683772161603e-13,0.0,-6.5,0.0,-6.5,0.0,0.898219022918217,0.6580798469356212,0.0023911168171949727,0.8107526881720428,0.01342956940388722,,0.8658297371518242,0.4329148685759121,0.8658297371518242,133,1.1988397986577104,0.7681029207466903,23,0,0,0.8658297371518242,0.8658297371518242,249,0,0,0.47657444884939265,0.7511635005729747,21,108.46043825592199,0.7540579631384989,106.5,38.97413462276461,0.7562806822495216,22,rbio,0.4499154213310636,1.0,0.3850592050682554,3,17.25,8.169687149006677e-12,0.7483887129242072,0.6715148628211085,0.005159678883308895,0.8119658119658117,0.024097243253184197,,0.9999999999816527,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657967,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.600000000439371,0.9999999980727223,228,1.1217957206967826,0.7526283078090819,48,127.27922061357856,0.8556924936353985,138.0,79.30434782608697,0.8496149543006924,67,426.6904761904762,410.0,245.45977557001046,252,0.6310563088904604,1.0,0.2582605837766777,5,51.5,67
bior3.7,1,symmetric,1.2793570858450987e-27,330.9029567277895,1003354.1191330533,0.66,201.78968886935834,36,raw,2.2401833474658713e-14,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[274.99999999999994, 311.0, 265.0, 113.00000000000001, 413.99999999999994, 272.0, 0.9999999999999929, 84.99999999999987, 814.9999999999999]",9,4.0199559316183215,80595.45931479572,0.7456524979908299,2.4751732839696424e-06,0.9999999999999999,12,345.5833333333333,94.99999999999999,782.0,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[478.99999999999994, 254.99999999999994, 717.0, 110.00000000000004, 496.0, 283.0, 416.0, 782.0, 249.0, 94.99999999999999, 135.0000000000001, 129.99999999999994]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966268.9999999998,843.9999999999999,-843.9999999999999,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,71.99999999999999,0.0,81.21969696969694,1.1368683772161603e-13,0.0,81.21969696969694,1239.0,136.9318181818182,0.0,1.1368683772161603e-13,0.0,-6.5,0.0,-6.5,0.0,0.9149669039630325,0.6783792869870106,0.011103243559272797,0.560258064516129,0.023891879475341708,,0.8658297371518242,0.4329148685759121,0.8658297371518242,248,1.1273813852475494,0.7223191420352025,71,0,0,0.8658297371518242,0.8658297371518242,201,0,0,0.43771987570015736,0.6899219941294101,75,89.56329233192209,0.7969086341679772,148.75,109.81401596258786,0.729803523433195,51,bior,0.5701787465118033,0.8415658717482527,0.3484051159172618,4,39.25,8.169687149006677e-12,0.7623429098622946,0.6910166801026416,0.013847627749648143,0.563076923076923,0.03444642555586393,,0.9999999999816525,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657967,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.600000000439371,0.9999999980727223,240,1.0488472392990875,0.7036861598772931,117,86.97413408594535,0.9013898706508556,178.5,157.3109243697479,0.8495044591349517,68,386.3174603174603,361.5,241.44225183016977,252,0.5713464072234073,0.9836326594428307,0.3049677171107656,3,51.75,68
