wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
haar,1,symmetric,1.4961185323574946e-27,330.2232144907524,520639.6282632615,0.5555555555555556,172.45464651799034,36,raw,2.363541461313111e-14,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.00000000000006, 311.0, 265.00000000000006, 112.99999999999997, 414.00000000000006, 272.0, 1.0, 85.00000000000003, 815.0]",9,3.7766410646823756,53398.64969135803,0.5211816402510525,2.4751732839696424e-06,0.9999999999999999,12,345.5833333333333,95.00000000000001,782.0,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.00000000000006, 255.0, 717.0, 110.00000000000003, 496.0000000000001, 283.0, 416.0000000000001, 782.0, 249.00000000000003, 95.00000000000001, 135.00000000000003, 130.0]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0000000005,844.0000000000001,-844.0000000000001,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,72.00000000000001,0.0,81.21969696969694,1.1368683772161603e-13,0.0,81.21969696969694,1239.0,136.9318181818182,0.0,1.1368683772161603e-13,0.0,-6.5,0.0,-6.5,0.0,0.9084123481393229,0.5919930481374021,0.0013823398912642198,0.13978494623655913,0.008908677276395924,,0.8658297371518242,0.4329148685759121,0.8658297371518242,158,0.9012125523031089,0.5774115894489413,307,0,0,0.8658297371518242,0.8658297371518242,148,0,0,0.33009627193618896,0.5202886385376392,307,89.00561780022652,0.79817320226706,230.0,204.07612820695044,0.6383156260768407,220,haar,0.4835960479674184,0.23899929107662693,0.589782979099819,1,165.25,8.169687149006677e-12,0.7568817077818054,0.6080248024242901,0.004153701512972907,0.14529914529914523,0.019625235018041864,,0.9999999999816528,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657967,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.600000000439371,0.9999999980727223,118,0.8261880287670404,0.5543010073499224,637,366.9884194358182,0.5839133566487322,377.5,199.11523178807948,0.57795441075067,515,544.4444444444445,518.0,111.76825931743623,18,0.8052092106073988,0.4553424652079399,0.2997508130124389,4,387.25
bior2.4,1,periodic,8.901637931331435e-28,333.2075295414636,570878.8942583947,0.6136363636363636,15.517314461102885,36,smoothed,1.186705055210445e-14,,"[6, 8, 14, 19, 21, 25, 28]","[683.3333333333335, 4.466666666666669, 13.266666666666769, 3.8000000000000673, 9.799999999999958, 5.133333333333361, 680.3333333333335]",7,2.100013008030869,27246.0262893674,0.816975763009468,6.502436583686727e-06,0.9999999999999998,8,96.50833333333337,4.466666666666669,683.3333333333335,"[6, 8, 13, 15, 18, 20, 22, 27]","[683.3333333333335, 4.466666666666669, 14.13333333333344, 25.866666666666568, 5.0666666666668325, 13.133333333333326, 20.93333333333328, 5.133333333333361]","[5, 7, 11, 14, 17, 19, 21, 25]","[28, 28, 14, 28, 19, 21, 28, 28]",0.05,20,948003.2088888892,683.3333333333335,-683.3333333333335,DWT,uc1.l0082986993,0.0,-5.5,13577685.551111113,2.842170943040401e-14,1.1368683772161603e-13,81.69166666666662,1.1368683772161603e-13,0.0,81.69166666666662,118.93333333333305,85.22166666666662,10.0,1.1368683772161603e-13,0.0,-5.5,0.0,-5.5,3.0,0.7690295207125907,0.06304331832401952,0.5779123959927586,0.5806451612903226,0.3288809349971616,,0.8566929133858268,0.4283464566929134,0.8566929133858268,230,1.1457060081009371,0.6048381360134892,114,0,0,0.8566929133858268,0.8566929133858268,383,0,0,0.46390226626337067,0.5896500789561854,113,127.74192733789482,0.7103357656737079,210.0,162.73207965153813,0.6170726447416159,270,bior,0.6226034868457543,0.824538657566636,0.31681596193798117,3,203.25,0.9999999999974784,0.7808583663970179,0.03614642794606704,0.005162612055235655,0.3776223776223775,0.005373084862504141,,3.3306690738754696e-16,0.9999999998649882,0.9999999998649882,1.3113454766511268e-11,5.510536471575733e-12,1.0,1.5267787034645153e-12,1.0,1.0,1.0,1.3999999999264459,0.8749999980273797,671,0.9423677248320582,0.6322475767991943,315,251.7300141024109,0.7145918207455659,493.0,428.73225152129817,0.5778174523228963,516,386.3174603174603,361.5,241.44225183016977,252,0.5713464072234073,0.9836326594428307,0.3049677171107656,3,387.75
db8,1,periodic,1.790136304674608e-27,330.1733677947266,407974.0743319205,0.58,32.97679574776658,36,smoothed,1.9589268478941643e-14,,"[6, 8, 14, 19, 21, 25, 28]","[683.3333333333334, 4.466666666666811, 13.266666666666762, 3.8000000000000647, 9.79999999999996, 5.133333333333368, 680.3333333333333]",7,3.4743374726252525,27820.677878840448,0.5010262536685852,6.502436583686731e-06,1.0,8,96.50833333333337,4.466666666666811,683.3333333333334,"[6, 8, 13, 15, 18, 20, 22, 27]","[683.3333333333334, 4.466666666666811, 14.133333333333441, 25.866666666666553, 5.066666666666832, 13.133333333333326, 20.93333333333327, 5.133333333333368]","[0, 7, 11, 14, 17, 19, 21, 25]","[28, 28, 14, 28, 19, 21, 28, 28]",0.05,20,948003.2088888887,683.3333333333334,-683.3333333333334,DWT,uc1.l0082986993,0.0,-5.5,13577685.551111113,1.1368683772161603e-13,0.0,81.69166666666662,0.0,0.0,81.69166666666662,118.93333333333305,85.22166666666662,10.0,0.0,0.0,-5.5,0.0,-5.5,3.0,0.7433365512930206,0.8806226436911158,0.21169765020092524,0.37376344086021474,0.3480492854149619,,0.8566929133858268,0.4283464566929134,0.8566929133858268,337,1.2808871682319034,0.6762026224870133,63,0,0,0.8566929133858268,0.8566929133858268,219,0,0,0.5114939142920477,0.6501421719218028,69,131.55987230154946,0.7016782941007949,172.0,105.54273896514562,0.6558278091819167,157,db,0.604556413537907,0.5561400522357376,0.4099684948527438,2,118.25,0.9999999999974793,0.7564812282099777,0.5049125551141586,0.0018911392947626826,0.24307692307692275,0.0056862473553982535,,1.5543122344752192e-15,0.9999999998649882,0.9999999998649882,1.3113454766511268e-11,5.510536471575733e-12,1.0,1.5267787034645153e-12,1.0,1.0,1.0,1.399999999926446,0.8749999980273798,627,1.1067958523026191,0.742564688062123,57,403.0508652763321,0.5430262298454285,342.0,104.5,0.5776355639023061,517,352.7654320987654,327.5,241.69041188088897,162,0.5217244440792701,0.9846436603294034,0.33939979104568985,1,388.0
sym8,1,zero,2.168084096832064e-21,269.3414675594513,373855.63228831836,0.6,13.703401771745492,36,smoothed,2.8042136514096033e-11,,"[6, 8, 14, 19, 21, 25, 28]","[683.3333333332813, 4.466666666602826, 13.266666666665834, 3.7999999999890255, 9.80000000001063, 5.133333333336658, 680.3333333332961]",7,2.5357467616208345,18959.57230933181,0.6367382064887105,6.502436583688124e-06,1.0,8,96.50833333332879,4.466666666602826,683.333333333344,"[6, 8, 13, 15, 18, 20, 22, 27]","[683.333333333344, 4.466666666602826, 14.133333333332999, 25.866666666663555, 5.066666666664576, 13.133333333330587, 20.933333333355186, 5.133333333336658]","[4, 7, 11, 14, 17, 19, 21, 25]","[28, 28, 14, 28, 19, 21, 28, 28]",0.05,20,948003.2088887367,683.3333333332832,-683.3333333332832,DWT,uc1.l0082986993,0.0,-5.5,13577685.551111264,6.38706865174754e-11,1.057287590811029e-11,81.6916666666712,5.013589543523267e-11,0.0,81.6916666666712,118.93333333336966,85.22166666667526,10.0,5.013589543523267e-11,0.0,-5.5,0.0,-5.5,3.0,0.22821828043613945,0.3222593313380197,0.13499840590937806,0.4967741935483869,0.05247405381903489,,0.8708661417322835,0.43543307086614175,0.8708661417322835,66,0.5852591358323512,0.3089684808308332,381,0,0,0.8708661417322835,0.8708661417322835,72,0,0,0.24694485301019184,0.3138830367183756,374,178.1523224659168,0.5960264796691229,223.25,116.48606025512204,0.5448953260023619,363,sym,1.0,0.9148538975963354,0.02554383072109938,6,273.75,0.9999999999978252,0.26774405399364487,0.1847701550271882,0.001205968936845723,0.3230769230769228,0.000857293671497613,,8.870681966755001e-13,0.9999999998746836,0.9999999998746836,1.3280543331717354e-11,5.543232539650944e-12,1.0,1.5520362772747376e-12,1.0,1.0,1.0,1.399999999932608,0.8749999980312311,492,0.6832081810769196,0.4583738444695224,702,148.49242404917499,0.8316412425746316,597.0,578.5326633165828,0.5773852471376559,518,676.1527777777778,715.5,178.0418085356233,144,1.0,0.7253400607988493,0.08239798176034521,6,390.0
db8,1,constant,1.464281968811023e-27,331.0459816528947,326238.0053553546,0.56,13.261213538592736,36,smoothed,1.7393494052460775e-14,,"[6, 8, 14, 19, 21, 25, 28]","[683.3333333333334, 4.466666666666754, 13.266666666666762, 3.8000000000000647, 9.79999999999996, 5.133333333333368, 680.3333333333333]",7,2.9058637967586787,18959.572309333333,0.5027743942023406,6.502436583686732e-06,1.0,8,96.50833333333337,4.466666666666754,683.3333333333334,"[6, 8, 13, 15, 18, 20, 22, 27]","[683.3333333333334, 4.466666666666754, 14.133333333333441, 25.866666666666553, 5.066666666666832, 13.133333333333326, 20.93333333333327, 5.133333333333368]","[0, 7, 11, 14, 17, 19, 21, 25]","[28, 28, 14, 28, 19, 21, 28, 28]",0.05,20,948003.2088888887,683.3333333333334,-683.3333333333334,DWT,uc1.l0082986993,0.0,-5.5,13577685.551111113,5.684341886080802e-14,0.0,81.69166666666662,0.0,0.0,81.69166666666662,118.93333333333305,85.22166666666664,10.0,0.0,0.0,-5.5,0.0,-5.5,3.0,0.7507257556415089,0.5424402592706222,0.02795260364068941,0.2507526881720432,0.052474053819085736,,0.8566929133858268,0.4283464566929134,0.8566929133858268,345,0.8569225816370127,0.45238434059039645,275,0,0,0.8566929133858268,0.8566929133858268,175,0,0,0.3248690721087899,0.41292980860459316,294,71.2524853367703,0.8384297384653735,272.25,255.58189877332234,0.6105413998449316,282,db,0.604556413537907,0.5561400522357376,0.4099684948527438,2,212.0,0.9999999999974796,0.7634920042924875,0.3110127808627908,0.0002497064425876338,0.16307692307692312,0.000857293671498444,,7.771561172376096e-16,0.9999999998649882,0.9999999998649882,1.3113732322267424e-11,5.510536471575733e-12,1.0,1.5267787034645153e-12,1.0,1.0,1.0,1.3999999999264459,0.8749999980273797,657,0.9793001329267943,0.6570260416255626,223,306.8843430349616,0.6520585679875719,440.0,332.9795454545455,0.5765961774178222,519,352.7654320987654,327.5,241.69041188088897,162,0.5217244440792701,0.9846436603294034,0.33939979104568985,1,389.5
bior2.4,1,smooth,8.901637931331435e-28,333.2075295414636,572847.1135318246,0.6363636363636364,12.728795338232658,36,smoothed,1.186705055210445e-14,,"[6, 8, 14, 19, 21, 25, 28]","[683.3333333333335, 4.466666666666669, 13.266666666666769, 3.8000000000000673, 9.799999999999958, 5.133333333333361, 680.3333333333335]",7,2.0910111510024763,27222.76716236181,0.8168193871367334,6.502436583686727e-06,0.9999999999999998,8,96.50833333333337,4.466666666666669,683.3333333333335,"[6, 8, 13, 15, 18, 20, 22, 27]","[683.3333333333335, 4.466666666666669, 14.13333333333344, 25.866666666666568, 5.0666666666668325, 13.133333333333326, 20.93333333333328, 5.133333333333361]","[5, 7, 11, 14, 17, 19, 21, 25]","[28, 28, 14, 28, 19, 21, 28, 28]",0.05,20,948003.2088888892,683.3333333333335,-683.3333333333335,DWT,uc1.l0082986993,0.0,-5.5,13577685.551111113,2.842170943040401e-14,1.1368683772161603e-13,81.69166666666662,1.1368683772161603e-13,0.0,81.69166666666662,118.93333333333305,85.22166666666662,10.0,1.1368683772161603e-13,0.0,-5.5,0.0,-5.5,3.0,0.7690295207125907,0.05768815483393605,0.5823370098329569,0.7204301075268817,0.3281050925475408,,0.8566929133858268,0.4283464566929134,0.8566929133858268,210,1.2008443747907698,0.6339466391510311,93,0,0,0.8566929133858268,0.8566929133858268,242,0,0,0.49151797709078127,0.6247514510640966,90,78.75436495839453,0.8214186735637312,158.75,130.04774024901974,0.7307206746503463,50,bior,0.6226034868457543,0.824538657566636,0.31681596193798117,3,38.25,0.9999999999974784,0.7808583663970179,0.033075998971519194,0.005202138054175218,0.4685314685314683,0.005360409553971035,,3.3306690738754696e-16,0.9999999998649882,0.9999999998649882,1.3113454766511268e-11,5.510536471575733e-12,1.0,1.5267787034645153e-12,1.0,1.0,1.0,1.3999999999264459,0.8749999980273797,658,0.9772108395844772,0.6556243057446588,228,304.05591591021545,0.6552654014623407,443.0,338.6546275395034,0.5764989138830978,520,386.3174603174603,361.5,241.44225183016977,252,0.5713464072234073,0.9836326594428307,0.3049677171107656,3,390.75
haar,1,smooth,7.340679415125357e-28,334.04486621974286,449861.80450340343,0.6111111111111112,6.080467779965629,36,smoothed,8.09229226837892e-15,,"[6, 8, 14, 19, 21, 25, 28]","[683.3333333333335, 4.466666666666711, 13.266666666666767, 3.80000000000007, 9.799999999999955, 5.133333333333326, 680.3333333333335]",7,2.1073209581226338,26332.473648834028,0.5408982537034213,6.502436583686727e-06,0.9999999999999998,8,96.50833333333337,4.466666666666711,683.3333333333335,"[6, 8, 13, 15, 18, 20, 22, 27]","[683.3333333333335, 4.466666666666711, 14.133333333333443, 25.866666666666564, 5.066666666666833, 13.133333333333328, 20.93333333333328, 5.133333333333326]","[5, 7, 11, 14, 17, 19, 21, 25]","[28, 28, 14, 28, 19, 21, 28, 28]",0.05,20,948003.2088888892,683.3333333333335,-683.3333333333335,DWT,uc1.l0082986993,0.0,-5.5,13577685.551111113,1.4210854715202004e-14,1.1368683772161603e-13,81.69166666666662,1.1368683772161603e-13,0.0,81.69166666666662,118.93333333333305,85.22166666666662,10.0,1.1368683772161603e-13,0.0,-5.5,0.0,-5.5,3.0,0.7761200015322272,0.0673907843407908,0.30586247886265594,0.5651135005973719,0.2984080407084531,,0.8566929133858268,0.4283464566929134,0.8566929133858268,169,0.9977072490433896,0.5267070160510021,185,0,0,0.8566929133858268,0.8566929133858268,340,0,0,0.4025789612082998,0.5117041530635792,192,79.58433681740816,0.8195366512076913,221.5,205.42238080020937,0.658634538755773,148,haar,0.3199171735473017,0.31987718645773977,0.6800948225795669,1,111.25,0.9999999999974784,0.7875857176786171,0.038639084920681355,0.0027323333632739625,0.36752136752136755,0.004875234638924713,,2.220446049250313e-16,0.9999999998649882,0.9999999998649882,1.3113454766511268e-11,5.510536471575733e-12,1.0,1.5267787034645153e-12,1.0,1.0,1.0,1.3999999999264456,0.8749999980273795,675,0.9421957806125083,0.6321322170375105,324,248.19448019647817,0.718600362589027,499.5,437.83783783783787,0.5761369159883911,521,544.4444444444445,518.0,111.76825931743623,18,0.8052092106073988,0.4553424652079399,0.2997508130124389,4,391.75
rbio2.2,1,smooth,2.4866648756800117e-28,338.01670191675703,951008.612806656,0.55,124.88546970489723,36,raw,9.325873406851318e-15,,"[2, 8, 13, 16, 21, 23, 27, 30, 32]","[275.0, 311.0, 265.0, 113.0, 413.99999999999994, 272.0, 0.9999999999999929, 84.99999999999999, 815.0]",9,3.362545322342026,75596.1578125,0.569595573650703,2.4751732839696424e-06,1.0,12,345.5833333333333,95.00000000000001,782.0,"[2, 5, 8, 11, 13, 16, 20, 23, 25, 29, 31, 34]","[479.0, 254.99999999999994, 717.0, 109.99999999999999, 496.0, 283.0, 416.0, 782.0, 249.0, 95.00000000000001, 135.00000000000006, 130.0]","[0, 4, 7, 10, 12, 14, 14, 21, 24, 27, 30, 32]","[7, 7, 32, 12, 21, 17, 21, 32, 32, 32, 32, 35]",0.05,20,1966269.0,844.0,-844.0,DWT,uc1.l0082986993,0.0,-6.5,19550830.0,72.00000000000001,0.0,81.21969696969694,0.0,0.0,81.21969696969694,1239.0,136.9318181818182,0.0,0.0,0.0,-6.5,0.0,-6.5,0.0,0.9835626707348264,0.44497295785316715,0.01004910983410709,0.11741935483870974,0.021137676085329443,,0.8658297371518242,0.4329148685759121,0.8658297371518242,97,0.8730714486541487,0.5593814373552225,312,0,0,0.8658297371518242,0.8658297371518242,153,0,0,0.315428353869228,0.49716947067646444,319,112.37252036567185,0.7451870286492701,220.25,172.5242197117495,0.6228769610366531,255,rbio,0.4499154213310636,1.0,0.3850592050682554,3,192.0,8.169687149006677e-12,0.8194963393672785,0.46678154989223813,0.012796419454170666,0.12307692307692308,0.031722003053833,,0.9999999999816528,7.805632806778817e-10,7.805632806778817e-10,0.9999999999657967,0.9999999999742368,0.0,0.9999999999993601,0.0,0.0,0.0,1.600000000439371,0.9999999980727223,172,0.7934063587483248,0.532307330267595,649,337.28993462598316,0.617585108133806,410.5,271.931790499391,0.5760828035000096,522,426.6904761904762,410.0,245.45977557001046,252,0.6310563088904604,1.0,0.2582605837766777,5,392.75
bior2.4,1,zero,8.901637931331435e-28,333.2075295414636,572847.1135318246,0.6363636363636364,12.728795338232658,36,smoothed,1.186705055210445e-14,,"[6, 8, 14, 19, 21, 25, 28]","[683.3333333333335, 4.466666666666669, 13.266666666666769, 3.8000000000000673, 9.799999999999958, 5.133333333333361, 680.3333333333335]",7,2.0910111510024763,27222.76716236181,0.8168193871367334,6.502436583686727e-06,0.9999999999999998,8,96.50833333333337,4.466666666666669,683.3333333333335,"[6, 8, 13, 15, 18, 20, 22, 27]","[683.3333333333335, 4.466666666666669, 14.13333333333344, 25.866666666666568, 5.0666666666668325, 13.133333333333326, 20.93333333333328, 5.133333333333361]","[5, 7, 11, 14, 17, 19, 21, 25]","[28, 28, 14, 28, 19, 21, 28, 28]",0.05,20,948003.2088888892,683.3333333333335,-683.3333333333335,DWT,uc1.l0082986993,0.0,-5.5,13577685.551111113,2.842170943040401e-14,1.1368683772161603e-13,81.69166666666662,1.1368683772161603e-13,0.0,81.69166666666662,118.93333333333305,85.22166666666662,10.0,1.1368683772161603e-13,0.0,-5.5,0.0,-5.5,3.0,0.7690295207125907,0.05768815483393605,0.5823370098329569,0.7204301075268817,0.3281050925475408,,0.8566929133858268,0.4283464566929134,0.8566929133858268,213,1.2008443747907698,0.6339466391510311,94,0,0,0.8566929133858268,0.8566929133858268,241,0,0,0.49151797709078127,0.6247514510640966,88,79.38513714795737,0.8199883511384187,159.0,129.67583711034598,0.729722066725672,52,bior,0.6226034868457543,0.824538657566636,0.31681596193798117,3,39.75,0.9999999999974784,0.7808583663970179,0.033075998971519194,0.005202138054175218,0.4685314685314683,0.005360409553971035,,3.3306690738754696e-16,0.9999999998649882,0.9999999998649882,1.3113454766511268e-11,5.510536471575733e-12,1.0,1.5267787034645153e-12,1.0,1.0,1.0,1.3999999999264459,0.8749999980273797,659,0.9772108395844772,0.6556243057446588,227,305.47012947258855,0.6536619847249563,443.0,337.68171557562073,0.5756972055144056,523,386.3174603174603,361.5,241.44225183016977,252,0.5713464072234073,0.9836326594428307,0.3049677171107656,3,393.0
bior2.4,1,constant,8.901637931331435e-28,333.2075295414636,572847.1135318246,0.6363636363636364,12.728795338232658,36,smoothed,1.186705055210445e-14,,"[6, 8, 14, 19, 21, 25, 28]","[683.3333333333335, 4.466666666666669, 13.266666666666769, 3.8000000000000673, 9.799999999999958, 5.133333333333361, 680.3333333333335]",7,2.0910111510024763,27222.76716236181,0.8168193871367334,6.502436583686727e-06,0.9999999999999998,8,96.50833333333337,4.466666666666669,683.3333333333335,"[6, 8, 13, 15, 18, 20, 22, 27]","[683.3333333333335, 4.466666666666669, 14.13333333333344, 25.866666666666568, 5.0666666666668325, 13.133333333333326, 20.93333333333328, 5.133333333333361]","[5, 7, 11, 14, 17, 19, 21, 25]","[28, 28, 14, 28, 19, 21, 28, 28]",0.05,20,948003.2088888892,683.3333333333335,-683.3333333333335,DWT,uc1.l0082986993,0.0,-5.5,13577685.551111113,2.842170943040401e-14,1.1368683772161603e-13,81.69166666666662,1.1368683772161603e-13,0.0,81.69166666666662,118.93333333333305,85.22166666666662,10.0,1.1368683772161603e-13,0.0,-5.5,0.0,-5.5,3.0,0.7690295207125907,0.05768815483393605,0.5823370098329569,0.7204301075268817,0.3281050925475408,,0.8566929133858268,0.4283464566929134,0.8566929133858268,212,1.2008443747907698,0.6339466391510311,92,0,0,0.8566929133858268,0.8566929133858268,243,0,0,0.49151797709078127,0.6247514510640966,89,80.11242100947892,0.8183391813844015,159.0,129.29197752387444,0.7288974818486633,53,bior,0.6226034868457543,0.824538657566636,0.31681596193798117,3,40.5,0.9999999999974784,0.7808583663970179,0.033075998971519194,0.005202138054175218,0.4685314685314683,0.005360409553971035,,3.3306690738754696e-16,0.9999999998649882,0.9999999998649882,1.3113454766511268e-11,5.510536471575733e-12,1.0,1.5267787034645153e-12,1.0,1.0,1.0,1.3999999999264459,0.8749999980273797,660,0.9772108395844772,0.6556243057446588,229,304.763022691402,0.6544636930936485,444.5,340.0224971878515,0.5752477195626973,524,386.3174603174603,361.5,241.44225183016977,252,0.5713464072234073,0.9836326594428307,0.3049677171107656,3,393.75
rbio1.1,1,reflect,7.340679415125357e-28,334.04486621974286,449861.80450340343,0.6111111111111112,6.080467779965629,36,smoothed,8.09229226837892e-15,,"[6, 8, 14, 19, 21, 25, 28]","[683.3333333333335, 4.466666666666711, 13.266666666666767, 3.80000000000007, 9.799999999999955, 5.133333333333326, 680.3333333333335]",7,2.1073209581226338,26332.473648834028,0.5408982537034213,6.502436583686727e-06,0.9999999999999998,8,96.50833333333337,4.466666666666711,683.3333333333335,"[6, 8, 13, 15, 18, 20, 22, 27]","[683.3333333333335, 4.466666666666711, 14.133333333333443, 25.866666666666564, 5.066666666666833, 13.133333333333328, 20.93333333333328, 5.133333333333326]","[5, 7, 11, 14, 17, 19, 21, 25]","[28, 28, 14, 28, 19, 21, 28, 28]",0.05,20,948003.2088888892,683.3333333333335,-683.3333333333335,DWT,uc1.l0082986993,0.0,-5.5,13577685.551111113,1.4210854715202004e-14,1.1368683772161603e-13,81.69166666666662,1.1368683772161603e-13,0.0,81.69166666666662,118.93333333333305,85.22166666666662,10.0,1.1368683772161603e-13,0.0,-5.5,0.0,-5.5,3.0,0.7761200015322272,0.0673907843407908,0.30586247886265594,0.5651135005973719,0.2984080407084531,,0.8566929133858268,0.4283464566929134,0.8566929133858268,162,0.9977072490433896,0.5267070160510021,186,0,0,0.8566929133858268,0.8566929133858268,339,0,0,0.4025789612082998,0.5117041530635792,185,81.42481194328913,0.8153632382238342,218.0,200.9601725826041,0.6605160862320985,142,rbio,0.6124966875581603,1.0,0.27125231870928773,4,107.5,0.9999999999974784,0.7875857176786171,0.038639084920681355,0.0027323333632739625,0.36752136752136755,0.004875234638924713,,2.220446049250313e-16,0.9999999998649882,0.9999999998649882,1.3113454766511268e-11,5.510536471575733e-12,1.0,1.5267787034645153e-12,1.0,1.0,1.0,1.3999999999264456,0.8749999980273795,677,0.9421957806125083,0.6321322170375105,323,250.31580054003783,0.7161952374829503,500.0,437.342,0.5746509067233345,525,426.6904761904762,410.0,245.45977557001046,252,0.6310563088904604,1.0,0.2582605837766777,5,395.0
bior1.1,1,zero,7.340679415125357e-28,334.04486621974286,449861.80450340343,0.6111111111111112,6.080467779965629,36,smoothed,8.09229226837892e-15,,"[6, 8, 14, 19, 21, 25, 28]","[683.3333333333335, 4.466666666666711, 13.266666666666767, 3.80000000000007, 9.799999999999955, 5.133333333333326, 680.3333333333335]",7,2.1073209581226338,26332.473648834028,0.5408982537034213,6.502436583686727e-06,0.9999999999999998,8,96.50833333333337,4.466666666666711,683.3333333333335,"[6, 8, 13, 15, 18, 20, 22, 27]","[683.3333333333335, 4.466666666666711, 14.133333333333443, 25.866666666666564, 5.066666666666833, 13.133333333333328, 20.93333333333328, 5.133333333333326]","[5, 7, 11, 14, 17, 19, 21, 25]","[28, 28, 14, 28, 19, 21, 28, 28]",0.05,20,948003.2088888892,683.3333333333335,-683.3333333333335,DWT,uc1.l0082986993,0.0,-5.5,13577685.551111113,1.4210854715202004e-14,1.1368683772161603e-13,81.69166666666662,1.1368683772161603e-13,0.0,81.69166666666662,118.93333333333305,85.22166666666662,10.0,1.1368683772161603e-13,0.0,-5.5,0.0,-5.5,3.0,0.7761200015322272,0.0673907843407908,0.30586247886265594,0.5651135005973719,0.2984080407084531,,0.8566929133858268,0.4283464566929134,0.8566929133858268,259,0.9977072490433896,0.5267070160510021,179,0,0,0.8566929133858268,0.8566929133858268,324,0,0,0.4025789612082998,0.5117041530635792,172,72.09484493822472,0.8365196259904202,233.5,218.00777724711375,0.6535205839702668,163,bior,0.6226034868457543,0.824538657566636,0.31681596193798117,3,123.0,0.9999999999974784,0.7875857176786171,0.038639084920681355,0.0027323333632739625,0.36752136752136755,0.004875234638924713,,2.220446049250313e-16,0.9999999998649882,0.9999999998649882,1.3113454766511268e-11,5.510536471575733e-12,1.0,1.5267787034645153e-12,1.0,1.0,1.0,1.3999999999264456,0.8749999980273795,678,0.9421957806125083,0.6321322170375105,325,249.60869375885127,0.7169969458516425,501.5,439.38185443668993,0.5742014207716263,526,386.3174603174603,361.5,241.44225183016977,252,0.5713464072234073,0.9836326594428307,0.3049677171107656,3,395.25
