wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,stft_dynamic_cutoff_percentile_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,kl_divergence_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
coif5,1,symmetric,2.667040112939088e-28,334.176207527285,191975.65126392027,0.6595744680851063,20.771252828823886,65,smoothed,7.156668420276014e-15,,3.734934796607413,7626.1141462003925,0.5469174052143053,3.215677636027808e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,48.59583333333333,0.19999999999998597,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.733333333333345, 16.99999999999994, 10.466666666666638, 16.399999999999977, 0.19999999999998597, 42.80000000000001, 14.399999999999977, 27.53333333333336, 2.9999999999999982, 77.66666666666669, 24.400000000000034, 5.399999999999977, 31.733333333333345, 18.26666666666665, 73.80000000000004]","[4, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666668,424.5333333333334,-424.5333333333334,DWT,inu.32000013032927,,,5.684341886080802e-14,,0.0,-11.5,0.0,0.13333333333332842,,,36.90046296296296,,,,,,,,,,,10.0,,,,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,8863708.000000002,,,,,,0.0,5.684341886080802e-14,0.0,-11.5,,,,,,7.0,,0.8549981736785446,0.6397656257887353,0.4599310259568622,0.5893951208644312,0.4572350277793876,,0.0,,156,1.481499289537453,0.786901580959863,33,,,,,,0,0,0.6002649948135922,0.7686896661451564,31,71.59841711471933,0.8812629898595036,73.33333333333333,43.496320523303346,0.8798244191973029,44,coif,0.43076174251642735,0.7953251986169091,0.45986922065342806,2,33.5,,0.999999999995445,0.8678093543523439,0.42278222696368367,0.023864535277528076,0.617694180979236,0.020023337760347856,0.9999999997818878,0.9999999999973366,0.9999999999973366,0.999999999997877,0.9999999997323661,1.0,0.9999999999998505,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999997984395,0.9999999999250087,160,1.2990960012264794,0.706471724015196,458,210.71782079359116,0.8278449176522948,309.0,237.15210355987054,0.787696968630069,43,451.8777777777778,485.0,269.21495641782457,90,0.6337696743026336,0.5956713474458116,0.3776598237544129,1,32.5
db5,1,antireflect,7.501973578826833e-29,339.6847477008603,151619.4098865042,0.6891891891891891,20.365274637639104,65,smoothed,3.3729429505823515e-15,,3.2775981497907947,6649.085691439539,0.5578451455414695,3.215677636027808e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,48.59583333333333,0.19999999999998153,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333485, 16.99999999999994, 10.466666666666644, 16.39999999999998, 0.19999999999998153, 42.80000000000001, 14.399999999999972, 27.533333333333353, 3.000000000000001, 77.66666666666667, 24.400000000000034, 5.399999999999972, 31.73333333333335, 18.26666666666665, 73.80000000000003]","[6, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666668,424.5333333333334,-424.5333333333334,DWT,inu.32000013032927,,,5.684341886080802e-14,,0.0,-11.5,0.0,0.13333333333333286,,,36.90046296296296,,,,,,,,,,,10.0,,,,0.0,-11.5,36.90046296296296,8.06666666666672,38.604166666666664,8863708.000000002,,,,,,0.0,5.684341886080802e-14,0.0,-11.5,,,,,,7.0,,0.9077517324843487,0.42614761881107566,0.2636188037030364,0.7347294938917975,0.34310829067206194,,0.0,,207,1.320669364573209,0.7014764153092383,87,,,,,,0,0,0.5350711879124641,0.6852035290314598,79,71.70309151866002,0.8810894004665671,124.33333333333333,103.50753001091306,0.8374490672869044,81,db,0.46769477062545634,0.7080530142446911,0.46019775628877313,1,61.0,,0.999999999995445,0.9159020382561396,0.28161506657082086,0.013678442822382952,0.753012048192771,0.01502547437336127,0.9999999997819211,0.9999999999973366,0.9999999999973366,0.999999999997877,0.9999999997323661,1.0,0.9999999999998505,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999997984498,0.9999999999250127,112,1.304402986675372,0.7093577579617735,450,239.00209204105306,0.8047368529076364,281.0,179.3594306049822,0.7875808447544719,44,469.95286195286195,480.0,322.27394832734734,297,0.6591204234963001,0.7130709214717414,0.3246944271110675,2,33.5
db13,1,periodic,1.35582623634482e-28,337.11446266755684,129735.04171462684,0.6111111111111112,31.86925029731767,65,smoothed,6.130139131353367e-15,,4.022146710600721,5761.9969614962365,0.5627695363807739,3.215677636027808e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,48.59583333333333,0.19999999999999485,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.733333333333345, 16.999999999999925, 10.466666666666642, 16.399999999999977, 0.19999999999999485, 42.80000000000001, 14.399999999999991, 27.533333333333367, 3.0000000000000018, 77.66666666666669, 24.40000000000004, 5.399999999999976, 31.73333333333334, 18.26666666666665, 73.79999999999998]","[6, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666668,424.5333333333334,-424.5333333333334,DWT,inu.32000013032927,,,5.684341886080802e-14,,0.0,-11.5,0.0,0.13333333333331954,,,36.90046296296296,,,,,,,,,,,10.0,,,,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,8863708.000000002,,,,,,0.0,5.684341886080802e-14,0.0,-11.5,,,,,,7.0,,0.8831369201421437,0.7739198359849955,0.15716268187880883,0.35156098506883876,0.2394874168072458,,0.0,,220,1.2318427717676221,0.6542959766795191,134,,,,,,0,0,0.4810535679764065,0.6160294366000019,150,45.73838650411709,0.9241486127626583,168.0,160.6442237829983,0.8227708237942644,99,db,0.46769477062545634,0.7080530142446911,0.46019775628877313,1,74.5,,0.999999999995445,0.8934619903025469,0.5114365926517498,0.008154732241002494,0.39625167336010736,0.01048768607990025,0.9999999997818212,0.9999999999973366,0.9999999999973366,0.999999999997877,0.9999999997323661,1.0,0.9999999999998505,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999997984196,0.999999999925001,490,1.2585686004025407,0.6844321959873122,515,17.67766952966369,0.9855574595345885,502.5,502.1890547263682,0.787509121924157,45,469.95286195286195,480.0,322.27394832734734,297,0.6591204234963001,0.7130709214717414,0.3246944271110675,2,34.25
db5,1,reflect,7.509595520655975e-29,339.6803375455457,151619.4098865042,0.6891891891891891,20.365274637639104,65,smoothed,3.3802021011279776e-15,,3.2775981497907947,6376.17091924042,0.5817222000850405,3.215677636027808e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,48.59583333333333,0.19999999999998153,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333485, 16.99999999999994, 10.466666666666644, 16.39999999999998, 0.19999999999998153, 42.80000000000001, 14.399999999999972, 27.533333333333353, 3.000000000000001, 77.66666666666667, 24.400000000000034, 5.399999999999972, 31.73333333333335, 18.26666666666665, 73.80000000000003]","[6, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666668,424.5333333333334,-424.5333333333334,DWT,inu.32000013032927,,,5.684341886080802e-14,,0.0,-11.5,0.0,0.13333333333333286,,,36.90046296296296,,,,,,,,,,,10.0,,,,0.0,-11.5,36.90046296296296,8.06666666666672,38.604166666666664,8863708.000000002,,,,,,0.0,5.684341886080802e-14,0.0,-11.5,,,,,,7.0,,0.9077094978122935,0.42614761881107566,0.2636188037030364,0.7347294938917975,0.3112291040345568,,0.0,,205,1.3078923491149739,0.694689875663193,95,,,,,,0,0,0.528686903650552,0.6770279176260522,90,65.0,0.8922056384742952,130.0,113.14147391070469,0.8383084577114428,79,db,0.46769477062545634,0.7080530142446911,0.46019775628877313,1,59.5,,0.999999999995445,0.9158635350958048,0.28161506657082086,0.013678442822382952,0.753012048192771,0.01362941396069331,0.9999999997819211,0.9999999999973366,0.9999999999973366,0.999999999997877,0.9999999997323661,1.0,0.9999999999998505,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999997984498,0.9999999999250127,104,1.303821460614104,0.7090415136513639,452,246.07315985291854,0.7989598367214718,278.0,169.0935251798561,0.7859178268574679,46,469.95286195286195,480.0,322.27394832734734,297,0.6591204234963001,0.7130709214717414,0.3246944271110675,2,35.0
db7,1,antisymmetric,1.3100248963356778e-28,337.26370751090377,162589.08975341366,0.6538461538461539,22.706410763997052,65,smoothed,4.297417123010603e-15,,3.501699293711701,6963.030204821003,0.5498052743141532,3.2156776360278096e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,48.59583333333333,0.19999999999999218,410.7333333333333,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.7333333333333, 3.7333333333333485, 16.99999999999994, 10.466666666666644, 16.399999999999977, 0.19999999999999218, 42.80000000000001, 14.399999999999975, 27.533333333333356, 3.0000000000000036, 77.66666666666669, 24.400000000000034, 5.399999999999977, 31.73333333333335, 18.266666666666655, 73.8]","[3, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666666,424.5333333333333,-424.5333333333333,DWT,inu.32000013032927,,,5.684341886080802e-14,,0.0,-11.5,0.0,0.1333333333333222,,,36.90046296296296,,,,,,,,,,,10.0,,,,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,8863708.000000002,,,,,,5.684341886080802e-14,5.684341886080802e-14,0.0,-11.5,,,,,,7.0,,0.8845661911235434,0.5308233321155318,0.3169806173552654,0.561283393744127,0.37978016319571695,,0.0,,197,1.3310671121854623,0.7069992016462188,82,,,,,,0,0,0.534686739506837,0.6847112106068891,82,66.39528095680696,0.8898917397067878,120.33333333333333,101.81092436974791,0.845166986492421,74,db,0.46769477062545634,0.7080530142446911,0.46019775628877313,1,55.75,,0.9999999999954456,0.8947649825380919,0.35078888491298366,0.01644723816887461,0.5915199258572754,0.016631417149468614,0.9999999997818412,0.9999999999973366,0.9999999999973366,0.999999999997877,0.9999999997323661,1.0,0.9999999999998505,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999997984258,0.9999999999250034,440,1.2637375882651158,0.6872431843694174,511,50.204581464244875,0.9589831850782313,475.5,472.84963196635124,0.7852513964606843,47,469.95286195286195,480.0,322.27394832734734,297,0.6591204234963001,0.7130709214717414,0.3246944271110675,2,35.75
db7,1,symmetric,1.3118017296726782e-28,337.25782101159064,162589.0897534137,0.6538461538461539,22.706410763997052,65,smoothed,4.3469501502631105e-15,,3.501699293711701,7236.74665107892,0.5290450847670667,3.2156776360278096e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,48.59583333333333,0.19999999999999218,410.7333333333333,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.7333333333333, 3.7333333333333485, 16.99999999999994, 10.466666666666644, 16.399999999999977, 0.19999999999999218, 42.80000000000001, 14.399999999999975, 27.533333333333356, 3.0000000000000036, 77.66666666666669, 24.400000000000034, 5.399999999999977, 31.73333333333335, 18.266666666666655, 73.8]","[3, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666666,424.5333333333333,-424.5333333333333,DWT,inu.32000013032927,,,5.684341886080802e-14,,0.0,-11.5,0.0,0.1333333333333222,,,36.90046296296296,,,,,,,,,,,10.0,,,,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,8863708.000000002,,,,,,5.684341886080802e-14,5.684341886080802e-14,0.0,-11.5,,,,,,7.0,,0.884509817968789,0.5308233321155318,0.3169806173552655,0.561283393744127,0.4117529934155644,,0.0,,192,1.3438224203805487,0.7137742114320672,74,,,,,,0,0,0.5410700309198556,0.692885550586025,68,69.92376801441219,0.8840401857140759,111.33333333333333,89.74585087936586,0.8497038960632293,63,db,0.46769477062545634,0.7080530142446911,0.46019775628877313,1,47.5,,0.9999999999954456,0.8947135900562644,0.35078888491298366,0.01644723816887461,0.5915199258572754,0.018031578422666533,0.9999999997818412,0.9999999999973366,0.9999999999973366,0.999999999997877,0.9999999997323661,1.0,0.9999999999998505,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999997984258,0.9999999999250034,417,1.2642668172852982,0.6875309886101618,510,65.76093065034893,0.9462737494686692,463.5,458.8349514563107,0.783798639440217,48,469.95286195286195,480.0,322.27394832734734,297,0.6591204234963001,0.7130709214717414,0.3246944271110675,2,36.5
coif3,1,antireflect,4.219186566777277e-28,332.18421570636673,176514.0496046761,0.6707317073170732,19.606632348791866,65,smoothed,6.523814608186188e-15,,3.491892193620763,7478.542107321544,0.6508129564883446,3.2156776360278076e-05,0.9999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,48.595833333333346,0.19999999999999485,410.73333333333346,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333346, 3.7333333333333414, 16.99999999999995, 10.46666666666664, 16.399999999999977, 0.19999999999999485, 42.800000000000026, 14.399999999999975, 27.53333333333336, 3.000000000000001, 77.66666666666669, 24.400000000000027, 5.399999999999977, 31.73333333333335, 18.26666666666665, 73.80000000000001]","[5, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666669,424.5333333333335,-424.5333333333335,DWT,inu.32000013032927,,,1.1368683772161603e-13,,0.0,-11.5,0.0,0.13333333333331954,,,36.90046296296295,,,,,,,,,,,10.0,,,,0.0,-11.5,36.90046296296295,8.066666666666947,38.60416666666666,8863708.0,,,,,,1.1368683772161603e-13,1.1368683772161603e-13,0.0,-11.5,,,,,,7.0,,0.8359214937680327,0.5262425201682737,0.3847183382106674,0.644149321074363,0.4399971313768301,,0.0,,135,1.3906919064307675,0.7386690412387075,50,,,,,,0,0,0.5662057609196334,0.7250739608194822,50,49.07477288111819,0.9186156336963214,78.33333333333333,63.28124999999999,0.894354804133954,32,coif,0.43076174251642735,0.7953251986169091,0.45986922065342806,2,24.5,,0.9999999999954446,0.8504181345438862,0.34776170464837336,0.01996195915472254,0.668674698795181,0.01926845197737842,0.9999999997818212,0.9999999999973361,0.9999999999973361,0.9999999999978767,0.9999999997323943,1.0,0.9999999999998505,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999997984333,0.9999999999250063,360,1.269289972935537,0.6902626708175357,502,100.40916292848975,0.9179663701564627,431.0,419.3039443155452,0.7829210935749633,49,451.8777777777778,485.0,269.21495641782457,90,0.6337696743026336,0.5956713474458116,0.3776598237544129,1,37.0
bior3.7,1,antireflect,8.74828254962636e-29,339.017274990473,290994.8703099318,0.65,22.345056190160122,65,smoothed,4.282898821919354e-15,,3.3760655464863345,12272.674939472941,0.8011476456911071,3.215677636027808e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,48.59583333333333,0.19999999999998774,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333325, 16.999999999999943, 10.466666666666638, 16.399999999999974, 0.19999999999998774, 42.80000000000001, 14.399999999999979, 27.53333333333336, 3.0, 77.66666666666667, 24.400000000000034, 5.399999999999984, 31.73333333333334, 18.266666666666644, 73.80000000000001]","[0, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666667,424.53333333333336,-424.53333333333336,DWT,inu.32000013032927,,,0.0,,0.0,-11.5,0.0,0.13333333333332664,,,36.90046296296296,,,,,,,,,,,10.0,,,,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,8863708.000000002,,,,,,0.0,0.0,0.0,-11.5,,,,,,7.0,,0.9013595560148737,0.4721408913397347,0.9416082652955842,0.542408376963351,1.0,,0.0,,81,1.8646536627119241,0.9904148624929315,2,,,,,,0,0,0.7715034179227087,0.9879748275793098,2,45.610671265980436,0.9243604124942282,28.333333333333332,2.9634146341463414,0.9386865633504862,16,bior,0.4507787782915551,1.0,0.3844548551959114,4,13.0,,0.999999999995445,0.9100746224502145,0.3120092256209279,0.04885742077958044,0.5739457831325303,0.04379222181991044,0.9999999997818745,0.9999999999973366,0.9999999999973366,0.999999999997877,0.9999999997323661,1.0,0.9999999999998505,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999997984355,0.9999999999250072,284,1.2735732986499926,0.6925920202260114,496,149.90663761154806,0.8775272568533103,390.0,361.18974358974356,0.7794499029364591,50,713.0,738.5,369.15637774087816,270,1.0,0.8168040879788384,0.054958773606348474,6,39.0
bior3.7,1,reflect,8.742168166498302e-29,339.02031143933766,290893.0348898918,0.65,22.345056190160122,65,smoothed,4.2884499370424805e-15,,3.378128012485994,11874.863002624194,0.8282560022949196,3.215677636027808e-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,48.59583333333333,0.19999999999998774,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333325, 16.999999999999943, 10.466666666666638, 16.399999999999974, 0.19999999999998774, 42.80000000000001, 14.399999999999979, 27.53333333333336, 3.0, 77.66666666666667, 24.400000000000034, 5.399999999999984, 31.73333333333334, 18.266666666666644, 73.80000000000001]","[4, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666667,424.53333333333336,-424.53333333333336,DWT,inu.32000013032927,,,0.0,,0.0,-11.5,0.0,0.13333333333332664,,,36.90046296296296,,,,,,,,,,,10.0,,,,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,8863708.000000002,,,,,,0.0,0.0,0.0,-11.5,,,,,,7.0,,0.9013886351317892,0.47310425143644497,0.9411128886963305,0.542408376963351,0.9535315700237146,,0.0,,79,1.8463177299402875,0.9806756917837242,3,,,,,,0,0,0.762309144450326,0.9762007893345378,3,43.87862045841156,0.9272328018931815,28.333333333333332,4.416149068322982,0.9401227580499627,14,bior,0.4507787782915551,1.0,0.3844548551959114,4,11.5,,0.999999999995445,0.9101011323731406,0.31264585177062604,0.04883171707258671,0.5739457831325303,0.04175726602676599,0.9999999997818745,0.9999999999973366,0.9999999999973366,0.999999999997877,0.9999999997323661,1.0,0.9999999999998505,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999997984355,0.9999999999250072,282,1.2730806835078425,0.6923241272693538,497,152.02795795510772,0.875794151997461,389.5,359.8305519897304,0.7787875988745475,51,713.0,738.5,369.15637774087816,270,1.0,0.8168040879788384,0.054958773606348474,6,39.75
coif3,1,periodic,4.135349191387261e-28,332.27138112837565,139743.22622289596,0.6707317073170732,19.606632348791866,65,smoothed,6.019116828890843e-15,,3.493817193935287,5881.096457502279,0.5671680597340626,3.2156776360278076e-05,0.9999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,48.595833333333346,0.19999999999999485,410.73333333333346,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333346, 3.7333333333333414, 16.99999999999995, 10.46666666666664, 16.399999999999977, 0.19999999999999485, 42.800000000000026, 14.399999999999975, 27.53333333333336, 3.000000000000001, 77.66666666666669, 24.400000000000027, 5.399999999999977, 31.73333333333335, 18.26666666666665, 73.80000000000001]","[1, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666669,424.5333333333335,-424.5333333333335,DWT,inu.32000013032927,,,1.1368683772161603e-13,,0.0,-11.5,0.0,0.13333333333331954,,,36.90046296296295,,,,,,,,,,,10.0,,,,0.0,-11.5,36.90046296296295,8.066666666666947,38.60416666666666,8863708.0,,,,,,1.1368683772161603e-13,1.1368683772161603e-13,0.0,-11.5,,,,,,7.0,,0.8367562496327241,0.527141671227963,0.20584731836837333,0.644149321074363,0.2533994342147875,,0.0,,130,1.227567746693463,0.652025287781282,139,,,,,,0,0,0.49345879890364214,0.6319153751476454,137,4.725815626252608,0.9921628264904601,135.33333333333334,135.22149190685138,0.8838647189389834,39,coif,0.43076174251642735,0.7953251986169091,0.45986922065342806,2,29.75,,0.9999999999954446,0.8511791381775031,0.3483558989471427,0.01068084193878105,0.668674698795181,0.011096924232173816,0.9999999997818212,0.9999999999973361,0.9999999999973361,0.9999999999978767,0.9999999997323943,1.0,0.9999999999998505,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999997984333,0.9999999999250063,359,1.2621345025590391,0.6863713975873421,512,108.18733752154178,0.9116116523516815,435.5,422.0619977037888,0.7779054993784551,52,451.8777777777778,485.0,269.21495641782457,90,0.6337696743026336,0.5956713474458116,0.3776598237544129,1,39.25
