wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
db9,1,periodic,1.4704860311385423e-29,344.8373748706461,96720.5900536351,0.6382978723404256,13.53140056562772,77,smoothed,2.0488661272627884e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666666, 1.6000000000000223, 3.4000000000000354, 18.73333333333329, 11.066666666666663, 1.4666666666667005, 20.666666666666686, 2.8666666666666725, 4.799999999999953, 0.9999999999999423, 14.46666666666664, 4.533333333333301, 22.80000000000001, 0.26666666666664796, 21.40000000000009, 15.333333333333371, 23.06666666666667, 2.133333333333324, 362.0]",19,3.7662958364273353,3840.719312997262,0.542761233178645,5.6821195254701876e-05,1.0,17,31.419607843137243,0.26666666666664796,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666705, 0.26666666666665084, 3.4000000000000354, 23.866666666666617, 0.9333333333332785, 32.60000000000002, 14.999999999999996, 2.8666666666666725, 4.799999999999953, 0.9999999999999423, 21.599999999999966, 44.599999999999966, 0.26666666666664796, 17.666666666666686, 46.400000000000034, 4.333333333333298]","[2, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777778,362.0,-362.0,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000149,0.0,28.772984749455325,0.0,0.0,28.772984749455325,7.600000000000023,28.89150326797387,0.0,0.0,0.0,-12.5,0.0,-12.5,8.0,0.9786501029571487,0.6745455077845054,0.28516088075531143,0.6014476858960298,0.40801435245117584,,0,,265,1.4708280713830801,0.8019811579289842,57,0,0,0.5895637059688343,0.7841094530849809,58,119.80122425640454,0.8201182818972905,126.66666666666667,77.80320298392589,0.8149640458535501,94,db,214.89473684210526,171.0,135.90684753694475,171,0.4093184955899526,0.5992589148655154,0.5336993786273785,1,70.75,71
db5,1,symmetric,2.5817468586876615e-29,342.3928473308274,102360.90812500578,0.6046511627906976,9.309627354762661,77,smoothed,1.8259203672853023e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666666, 1.6000000000000218, 3.400000000000034, 18.73333333333329, 11.06666666666666, 1.4666666666666988, 20.666666666666686, 2.8666666666666756, 4.799999999999956, 0.9999999999999423, 14.46666666666664, 4.533333333333301, 22.80000000000001, 0.26666666666665195, 21.400000000000087, 15.333333333333375, 23.06666666666666, 2.1333333333333204, 362.0]",19,2.9703535244089467,3521.2092787292613,0.5711527545603825,5.682119525470189e-05,1.0,17,31.419607843137243,0.26666666666665184,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666708, 0.26666666666665184, 3.400000000000034, 23.866666666666617, 0.9333333333332785, 32.60000000000002, 15.0, 2.8666666666666756, 4.799999999999956, 0.9999999999999423, 21.599999999999966, 44.599999999999966, 0.26666666666665195, 17.66666666666669, 46.400000000000034, 4.333333333333311]","[3, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777778,362.0,-362.0,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.800000000000011,0.0,28.772984749455325,0.0,0.0,28.772984749455325,7.600000000000023,28.89150326797387,0.0,0.0,0.0,-12.5,0.0,-12.5,8.0,0.9545494053360813,0.33175169885381983,0.3308681463494406,0.409973627427475,0.33795241723084113,,0,,255,1.2032099836666055,0.6560601845362352,184,0,0,0.4730190590395316,0.6291071039944002,202,36.90979996333404,0.9445798799349339,213.66666666666666,209.6898184339002,0.8118795295570566,98,db,214.89473684210526,171.0,135.90684753694475,171,0.4093184955899526,0.5992589148655154,0.5336993786273785,1,73.75,72
coif2,1,antireflect,2.10807834605047e-28,333.2731164309843,92067.22413742934,0.6136363636363636,10.732600757508402,77,smoothed,3.952204161882634e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666666, 1.6000000000000227, 3.400000000000036, 18.73333333333329, 11.066666666666665, 1.4666666666666917, 20.666666666666686, 2.8666666666666765, 4.7999999999999545, 0.9999999999999463, 14.46666666666664, 4.533333333333303, 22.80000000000001, 0.26666666666665106, 21.400000000000098, 15.333333333333371, 23.066666666666677, 2.1333333333333258, 362.0000000000001]",19,3.118734001590523,3240.9737260188613,0.5004761868952455,5.682119525470186e-05,1.0,17,31.419607843137243,0.26666666666665106,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666705, 0.26666666666665184, 3.400000000000036, 23.866666666666617, 0.9333333333332821, 32.60000000000002, 15.000000000000007, 2.8666666666666765, 4.7999999999999545, 0.9999999999999463, 21.599999999999966, 44.599999999999966, 0.26666666666665106, 17.666666666666686, 46.40000000000005, 4.333333333333307]","[4, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777788,362.0000000000001,-362.0000000000001,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000118,0.0,28.772984749455325,1.1368683772161603e-13,0.0,28.772984749455325,7.600000000000023,28.891503267973867,0.0,1.1368683772161603e-13,0.0,-12.5,0.0,-12.5,8.0,0.8646376030665415,0.3956557132227031,0.24745154785114817,0.4611059044048733,0.2765025626576914,,0,,144,1.1353795792018766,0.6190750960858487,229,0,0,0.4490706662405915,0.5972561589824732,243,53.575491909392056,0.9195563184543663,205.33333333333334,194.47076811066617,0.805624005073029,107,coif,257.55555555555554,269.0,210.70498616541695,54,0.49057624248980025,0.9290690178941644,0.37787592488889044,3,81.0,73
db14,1,symmetric,7.213018840279364e-29,337.9308132379179,89495.01815769268,0.5865384615384616,17.792125575171166,77,smoothed,4.328427947954182e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666666, 1.6000000000000263, 3.400000000000035, 18.733333333333295, 11.066666666666668, 1.466666666666697, 20.666666666666686, 2.866666666666675, 4.799999999999951, 0.9999999999999383, 14.466666666666642, 4.533333333333307, 22.80000000000001, 0.2666666666666504, 21.4000000000001, 15.333333333333375, 23.066666666666666, 2.1333333333333098, 362.0]",19,4.1829373313793194,3573.245721370076,0.5084432124067769,5.682119525470189e-05,1.0,17,31.419607843137246,0.2666666666666504,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666705, 0.26666666666665684, 3.400000000000035, 23.866666666666617, 0.9333333333332785, 32.60000000000003, 15.000000000000002, 2.866666666666675, 4.799999999999951, 0.9999999999999383, 21.599999999999973, 44.599999999999966, 0.2666666666666504, 17.66666666666669, 46.40000000000005, 4.33333333333332]","[2, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777778,362.0,-362.0,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000125,0.0,28.772984749455322,0.0,0.0,28.772984749455322,7.599999999999909,28.891503267973864,0.0,0.0,0.0,-12.5,0.0,-12.5,8.0,0.9105580275764011,0.85398329222769,0.2266072443223474,0.3068992862807295,0.3493629317135863,,0,,273,1.349134972018586,0.7356269900699692,113,0,0,0.5294821564241509,0.7042020393873163,128,88.36477427874375,0.867320158740625,171.33333333333334,147.60103168570964,0.8050314507416838,109,db,214.89473684210526,171.0,135.90684753694475,171,0.4093184955899526,0.5992589148655154,0.5336993786273785,1,82.0,74
db15,1,symmetric,4.4499886981004276e-29,340.02839482374,89567.26599377679,0.6226415094339622,17.358166141303577,77,smoothed,3.368157124057618e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666666, 1.600000000000029, 3.4000000000000323, 18.733333333333285, 11.06666666666666, 1.4666666666667005, 20.666666666666686, 2.866666666666674, 4.799999999999955, 0.9999999999999463, 14.466666666666647, 4.533333333333301, 22.80000000000001, 0.2666666666666544, 21.40000000000009, 15.333333333333371, 23.06666666666666, 2.1333333333333115, 362.0]",19,4.141515685496176,3473.2852790519464,0.5101981031265482,5.68211952547019e-05,1.0,17,31.419607843137243,0.26666666666664907,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666725, 0.26666666666664907, 3.4000000000000323, 23.866666666666614, 0.9333333333332812, 32.60000000000002, 15.000000000000004, 2.866666666666674, 4.799999999999955, 0.9999999999999463, 21.59999999999996, 44.599999999999966, 0.2666666666666544, 17.666666666666686, 46.400000000000034, 4.333333333333313]","[0, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777776,362.0,-362.0,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000138,0.0,28.772984749455325,0.0,0.0,28.772984749455325,7.600000000000023,28.891503267973867,0.0,0.0,0.0,-12.5,0.0,-12.5,8.0,0.9312381707582473,0.8361439544389324,0.22719271680647185,0.5123516825520323,0.32744367634392735,,0,,282,1.4263293816360345,0.7777178796954513,70,0,0,0.5668740401799223,0.7539325930572958,82,119.08540352760842,0.8211930877963838,144.66666666666666,99.91029544893425,0.8019879352895833,112,db,214.89473684210526,171.0,135.90684753694475,171,0.4093184955899526,0.5992589148655154,0.5336993786273785,1,84.25,75
bior2.2,1,antireflect,4.755480206120675e-29,339.7400401201571,120311.51812710833,0.6341463414634146,5.416508654567062,77,smoothed,1.3409187180537608e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666666, 1.600000000000023, 3.400000000000034, 18.73333333333329, 11.066666666666663, 1.466666666666697, 20.666666666666682, 2.8666666666666742, 4.799999999999955, 0.9999999999999432, 14.46666666666664, 4.533333333333303, 22.80000000000001, 0.26666666666665106, 21.40000000000009, 15.333333333333371, 23.066666666666663, 2.1333333333333258, 362.00000000000006]",19,2.2249755675971143,3177.0083539890275,0.7307048032507816,5.6821195254701876e-05,1.0,17,31.419607843137246,0.26666666666665106,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.26666666666671, 0.26666666666665184, 3.400000000000034, 23.866666666666617, 0.9333333333332803, 32.60000000000002, 15.000000000000002, 2.8666666666666742, 4.799999999999955, 0.9999999999999432, 21.599999999999966, 44.599999999999966, 0.26666666666665106, 17.666666666666686, 46.400000000000034, 4.333333333333314]","[6, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777782,362.00000000000006,-362.00000000000006,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000118,0.0,28.772984749455322,5.684341886080802e-14,0.0,28.772984749455322,7.599999999999909,28.891503267973867,0.0,5.684341886080802e-14,0.0,-12.5,0.0,-12.5,8.0,0.9283952698682135,0.010734779599253313,0.4763339318886144,0.5778224792557203,0.26247628094242054,,0,,36,1.1366910217441184,0.6197901709671673,221,0,0,0.4511525483108444,0.600025025849559,233,110.43701070444335,0.8341786626059409,163.33333333333334,81.979509707092,0.7944667086803479,126,bior,271.6296296296296,233.0,226.7915322835785,135,0.5173836874345981,1.0,0.3378314187957813,5,95.75,76
db10,1,periodic,6.909576321623326e-29,338.117469720413,95467.51578986412,0.6354166666666666,14.848180861099904,77,smoothed,3.154763607636159e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666666, 1.6000000000000245, 3.400000000000034, 18.73333333333329, 11.066666666666666, 1.466666666666697, 20.666666666666686, 2.866666666666678, 4.799999999999951, 0.999999999999948, 14.46666666666664, 4.533333333333304, 22.800000000000008, 0.2666666666666506, 21.40000000000009, 15.333333333333371, 23.066666666666652, 2.133333333333333, 362.00000000000006]",19,3.821548627937405,3771.3341407472126,0.5444569805193247,5.682119525470186e-05,1.0,17,31.419607843137246,0.2666666666666506,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666705, 0.26666666666665306, 3.400000000000034, 23.866666666666617, 0.9333333333332803, 32.60000000000002, 14.999999999999998, 2.866666666666678, 4.799999999999951, 0.999999999999948, 21.599999999999966, 44.599999999999966, 0.2666666666666506, 17.666666666666686, 46.400000000000034, 4.333333333333336]","[0, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777782,362.00000000000006,-362.00000000000006,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000123,0.0,28.772984749455322,5.684341886080802e-14,0.0,28.772984749455322,7.599999999999909,28.891503267973867,0.0,5.684341886080802e-14,0.0,-12.5,0.0,-12.5,8.0,0.9123982815192797,0.6983415977395174,0.27500638282476664,0.5850515463917522,0.39279962076185065,,0,,310,1.4252534260551508,0.7771312060254105,71,0,0,0.5727194858474334,0.7617069339113652,69,138.56767299770897,0.7919404309343709,150.0,94.33052444149983,0.7833576028545728,136,db,214.89473684210526,171.0,135.90684753694475,171,0.4093184955899526,0.5992589148655154,0.5336993786273785,1,102.25,77
db8,1,periodic,3.645536264436127e-29,340.89436967560437,93587.04872823507,0.532608695652174,9.292851718257937,77,smoothed,2.8433244215075438e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666666, 1.6000000000000245, 3.400000000000032, 18.733333333333288, 11.06666666666666, 1.4666666666666917, 20.666666666666686, 2.8666666666666742, 4.799999999999956, 0.9999999999999427, 14.46666666666664, 4.533333333333302, 22.80000000000001, 0.26666666666665173, 21.400000000000087, 15.333333333333368, 23.066666666666656, 2.1333333333333147, 362.0]",19,3.7110231956128277,3733.9357197776108,0.5451742706792274,5.682119525470186e-05,1.0,17,31.419607843137246,0.26666666666665173,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666714, 0.26666666666665173, 3.400000000000032, 23.866666666666617, 0.9333333333332776, 32.600000000000016, 14.999999999999998, 2.8666666666666742, 4.799999999999956, 0.9999999999999427, 21.599999999999962, 44.599999999999966, 0.26666666666665173, 17.666666666666682, 46.400000000000034, 4.33333333333332]","[6, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777776,362.0,-362.0,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000111,0.0,28.772984749455322,0.0,0.0,28.772984749455322,7.599999999999909,28.891503267973867,0.0,0.0,0.0,-12.5,0.0,-12.5,8.0,0.9397758524624921,0.6507408691965457,0.25976770189590837,0.0,0.38459892135872253,,0,,292,1.1729593655672113,0.6395657850864024,202,0,0,0.44697666898273375,0.5944711791270357,248,45.003703551300454,0.9324268715445939,247.33333333333334,241.79098161942963,0.7805277500866112,138,db,214.89473684210526,171.0,135.90684753694475,171,0.4093184955899526,0.5992589148655154,0.5336993786273785,1,103.75,78
db4,1,reflect,5.059318165717241e-29,339.4710639857623,106939.6625467737,0.5833333333333334,9.252874251931386,77,smoothed,1.8104205003830683e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666666, 1.6000000000000236, 3.4000000000000346, 18.73333333333329, 11.066666666666663, 1.466666666666697, 20.66666666666669, 2.866666666666675, 4.7999999999999545, 0.9999999999999432, 14.46666666666664, 4.533333333333303, 22.80000000000001, 0.26666666666665106, 21.40000000000009, 15.333333333333371, 23.066666666666663, 2.133333333333322, 362.0]",19,2.78197729090866,3360.1582189967758,0.565313127971985,5.682119525470189e-05,1.0,17,31.419607843137243,0.26666666666665106,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666708, 0.2666666666666515, 3.4000000000000346, 23.866666666666617, 0.9333333333332829, 32.60000000000002, 15.0, 2.866666666666675, 4.7999999999999545, 0.9999999999999432, 21.599999999999966, 44.599999999999966, 0.26666666666665106, 17.666666666666686, 46.400000000000034, 4.333333333333311]","[5, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.8177777778,362.0,-362.0,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000118,0.0,28.772984749455325,0.0,0.0,28.772984749455325,7.600000000000023,28.89150326797387,0.0,0.0,0.0,-12.5,0.0,-12.5,8.0,0.9257434230893413,0.2506224441094288,0.36797285246669353,0.28865979381443296,0.30263725431273647,,0,,304,1.1012625213925338,0.6004724884395736,259,0,0,0.42712715355852665,0.5680716695817523,271,23.302360395462088,0.9650114708776846,278.0,276.73963399608317,0.7737970267301335,152,db,214.89473684210526,171.0,135.90684753694475,171,0.4093184955899526,0.5992589148655154,0.5336993786273785,1,114.25,79
db16,1,periodic,6.254764142464019e-29,338.5498745259172,82477.22244343054,0.6296296296296297,14.656110635786677,77,smoothed,3.570015855807646e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666666, 1.6000000000000258, 3.4000000000000403, 18.73333333333329, 11.06666666666666, 1.466666666666697, 20.66666666666669, 2.8666666666666774, 4.799999999999955, 0.9999999999999427, 14.46666666666664, 4.533333333333301, 22.800000000000015, 0.2666666666666515, 21.40000000000009, 15.333333333333371, 23.066666666666666, 2.1333333333333186, 362.00000000000006]",19,4.298225725349019,3258.109296865728,0.5467423578499688,5.6821195254701876e-05,1.0,17,31.419607843137243,0.26666666666664895,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666717, 0.26666666666664895, 3.4000000000000403, 23.866666666666617, 0.9333333333332874, 32.60000000000002, 14.999999999999996, 2.8666666666666774, 4.799999999999955, 0.9999999999999427, 21.599999999999962, 44.59999999999997, 0.2666666666666515, 17.666666666666686, 46.400000000000034, 4.3333333333333055]","[2, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777782,362.00000000000006,-362.00000000000006,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000139,0.0,28.772984749455325,5.684341886080802e-14,0.0,28.772984749455325,7.600000000000023,28.891503267973864,0.0,5.684341886080802e-14,0.0,-12.5,0.0,-12.5,8.0,0.9166613782926241,0.9036353173778011,0.16973735710352766,0.552119129438717,0.2802600385610292,,0,,328,1.4196348314161373,0.7740676208775608,73,0,0,0.5644826441547399,0.750752078024855,85,143.88537104236832,0.7839558993357834,162.0,105.21842527012356,0.7703563280462701,159,db,214.89473684210526,171.0,135.90684753694475,171,0.4093184955899526,0.5992589148655154,0.5336993786273785,1,119.5,80
db18,1,periodic,8.19755822978247e-29,337.3751388007304,82743.07106218363,0.5892857142857143,20.559660759651397,77,smoothed,4.985910674225703e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666666, 1.6000000000000263, 3.40000000000003, 18.7333333333333, 11.06666666666667, 1.4666666666666952, 20.666666666666686, 2.8666666666666747, 4.799999999999953, 0.9999999999999454, 14.466666666666637, 4.533333333333303, 22.800000000000015, 0.26666666666664907, 21.400000000000087, 15.333333333333375, 23.066666666666688, 2.133333333333308, 362.0]",19,4.5190824550593955,3308.4376567708864,0.5420315655976387,5.6821195254701876e-05,1.0,17,31.419607843137243,0.2666666666666462,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.26666666666671, 0.2666666666666462, 3.40000000000003, 23.86666666666664, 0.9333333333332856, 32.60000000000003, 15.0, 2.8666666666666747, 4.799999999999953, 0.9999999999999454, 21.599999999999966, 44.599999999999966, 0.26666666666664907, 17.666666666666682, 46.40000000000004, 4.333333333333268]","[6, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777776,362.0,-362.0,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.8000000000000167,0.0,28.772984749455325,0.0,0.0,28.772984749455325,7.600000000000023,28.891503267973867,0.0,0.0,0.0,-12.5,0.0,-12.5,8.0,0.9050796104310552,0.9987531650688106,0.17189170607311108,0.3225331369661265,0.2912960058648393,,0,,337,1.3739018589619805,0.7491313398003101,102,0,0,0.5379107248807887,0.7154118885281536,117,131.56113914577256,0.8024607520333745,185.33333333333334,140.72423807690961,0.7620912368775481,168,db,214.89473684210526,171.0,135.90684753694475,171,0.4093184955899526,0.5992589148655154,0.5336993786273785,1,126.25,81
db19,1,reflect,2.283472185350191e-28,332.92602664457,86439.62904601681,0.6228070175438597,16.829424080619518,77,smoothed,7.57979537721357e-15,,"[7, 13, 16, 19, 22, 24, 28, 30, 32, 34, 36, 39, 43, 45, 48, 51, 63, 67, 70]","[307.06666666666666, 1.6000000000000218, 3.4000000000000306, 18.73333333333329, 11.066666666666663, 1.4666666666666952, 20.666666666666682, 2.866666666666672, 4.799999999999956, 0.99999999999994, 14.46666666666664, 4.533333333333304, 22.800000000000008, 0.2666666666666542, 21.400000000000098, 15.333333333333373, 23.066666666666677, 2.133333333333297, 361.99999999999994]",19,4.52177267326327,3328.1402822160608,0.5275208652140152,5.68211952547019e-05,0.9999999999999999,17,31.419607843137246,0.26666666666664085,307.26666666666665,"[7, 11, 14, 16, 19, 21, 24, 29, 31, 33, 35, 37, 43, 45, 51, 63, 68]","[307.26666666666665, 7.266666666666727, 0.26666666666664085, 3.4000000000000306, 23.866666666666664, 0.9333333333332767, 32.60000000000002, 14.999999999999996, 2.866666666666672, 4.799999999999956, 0.99999999999994, 21.599999999999966, 44.59999999999996, 0.2666666666666542, 17.666666666666686, 46.40000000000005, 4.333333333333286]","[1, 10, 13, 10, 10, 20, 22, 28, 30, 32, 34, 28, 28, 44, 48, 48, 67]","[70, 13, 15, 17, 28, 22, 28, 36, 36, 36, 36, 39, 48, 48, 58, 70, 70]",0.05,30,230882.81777777773,361.99999999999994,-361.99999999999994,DWT,inu.32000013032836,0.0,-12.5,6599064.484444444,0.800000000000022,0.0,28.772984749455322,5.684341886080802e-14,0.0,28.772984749455322,7.599999999999909,28.891503267973867,0.0,5.684341886080802e-14,0.0,-12.5,0.0,-12.5,8.0,0.8612156305775949,0.9999117793691641,0.20184738506376454,0.513293543136191,0.29561638369201093,,0,,349,1.4411729312943022,0.7858114477842897,65,0,0,0.5743769443677452,0.7639113248545578,66,163.67956500430955,0.7542348873809166,160.0,89.81643304205242,0.7569973235703382,174,db,214.89473684210526,171.0,135.90684753694475,171,0.4093184955899526,0.5992589148655154,0.5336993786273785,1,130.75,82
