signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,decomposition_levels,original_level,padded,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
smoothed,sym3,445882.20550354576,0.5833333333333334,32.059217328162504,13.62023697875282,36,2,False,False,136.2159125469485,,"[1, 5, 13, 27]","[97.22273097151427, 426.1362352874414, 24.167187539428877, 569.4348877250231]",4,4.912676218340801,27391.621833242367,0.5193161137084567,2.677502688726828e-06,0.1423884162548794,7,477.64832029026786,15.083272573475567,1129.8995338617283,"[4, 7, 13, 16, 20, 23, 27]","[827.7561333028245, 1063.2606386979587, 24.167187539428877, 15.083272573475567, 42.01785265578734, 241.35362340067178, 1129.8995338617283]","[1, 5, 12, 15, 15, 21, 5]","[5, 26, 21, 17, 21, 26, 29]",0.05,10,2395199.8797701015,580.2914086244919,-580.2914086244919,SWT,uc1.l0082986993,0.0,0.0,12130488.8802299,10.61660590680887,446.5662005283949,299.4483202902679,103.04192470884152,0.0,299.4483202902679,2452.538242031875,299.4483202902679,0.0,103.04192470884152,0.0,0.0,0.0,-4.5,2.0,0.5168482594910832,0.5178438336101984,0.209936224748149,0.23833445983919282,0.3125000000000003,0.44157026106590647,0.04914864027805754,,0.046339794443695966,0.7516427024472536,0.7516427024472536,0.6963148416780367,0.482949968535887,0.383314648608666,0.25,0.6536884415730863,0.6296296296296297,0.5,0.15190233506673934,0.15190233506673934,0.1904761904761905,1.7455776767485884,0.7472029416919438,32,1.0111836808447006,0.6096517521438541,70,0,0,0.4338310453825521,0.7690258378533562,23,0,0,0.32659738271894106,0.5866952929573706,73,25.696951829610715,0.7505150307804784,49.5,38.94361347974879,0.6349662532543169,51,sym,54.72222222222222,60.0,34.701763907626564,18,0.7235996326905417,1.0,0.19348025711662079,4,39.25,51
smoothed,haar,492213.94655723695,0.5416666666666666,5.346618220314678,16.801914551236006,36,2,False,False,91.2116457438247,,"[4, 6, 8, 15, 19, 23, 25, 28]","[76.33333333333331, 1278.2455975793562, 34.783487245266556, 23.370226039551547, 7.800476178329375, 41.57465606980968, 20.21241943340118, 1304.727964113502]",8,4.603728529412306,27399.253888888896,0.5194500080928356,2.4069397032432597e-06,0.912547093452614,8,258.64062032727895,7.800476178329375,1647.645934288282,"[6, 8, 12, 15, 18, 20, 23, 25]","[1647.645934288282, 34.783487245266556, 18.05455505713214, 47.814492501179885, 7.800476178329375, 9.27154399019455, 41.57465606980968, 262.17981728803744]","[4, 7, 11, 14, 17, 17, 14, 14]","[28, 14, 14, 21, 19, 21, 24, 28]",0.05,20,4012018.453428482,1304.727964113502,-1304.727964113502,SWT,uc1.l0082986993,0.0,-5.5,10513670.306571519,3.333809511662678,964.3126009549486,80.44062032727896,621.3946307801685,0.0,80.44062032727896,1178.1249626182316,168.8936477340733,10.0,621.3946307801685,0.0,-5.5,0.0,-5.5,3.0,0.23415924190639065,0.9365742679126581,0.03676589774083816,0.31461582630100826,0.12500000000000003,0.9923195059825081,0.049315011795066324,,0.01421678968731558,0.19969445108912548,0.19969445108912548,0.29398889715257603,0.1449940524917055,0.8482637832846713,0.375,0.12381119314040484,0.22222222222222224,0.17647058823529413,0.9169988634696509,0.9169988634696509,0.14285714285714288,1.3560531461688743,0.5804650880935469,75,1.274537002451465,0.7684298426054684,36,0,0,0.35193933062991417,0.6238613891095774,68,0,0,0.38410710737692433,0.6900050147782258,50,17.651723239767083,0.8286240462158536,57.25,52.758620689655174,0.6363994017487036,50,haar,50.0,50.0,,1,0.6611570247933884,,,7,39.25,52
smoothed,db1,492213.94655723695,0.5416666666666666,5.346618220314678,16.801914551236006,36,2,False,False,91.2116457438247,,"[4, 6, 8, 15, 19, 23, 25, 28]","[76.33333333333331, 1278.2455975793562, 34.783487245266556, 23.370226039551547, 7.800476178329375, 41.57465606980968, 20.21241943340118, 1304.727964113502]",8,4.603728529412306,27399.253888888896,0.5194500080928356,2.4069397032432597e-06,0.912547093452614,8,258.64062032727895,7.800476178329375,1647.645934288282,"[6, 8, 12, 15, 18, 20, 23, 25]","[1647.645934288282, 34.783487245266556, 18.05455505713214, 47.814492501179885, 7.800476178329375, 9.27154399019455, 41.57465606980968, 262.17981728803744]","[4, 7, 11, 14, 17, 17, 14, 14]","[28, 14, 14, 21, 19, 21, 24, 28]",0.05,20,4012018.453428482,1304.727964113502,-1304.727964113502,SWT,uc1.l0082986993,0.0,-5.5,10513670.306571519,3.333809511662678,964.3126009549486,80.44062032727896,621.3946307801685,0.0,80.44062032727896,1178.1249626182316,168.8936477340733,10.0,621.3946307801685,0.0,-5.5,0.0,-5.5,3.0,0.23415924190639065,0.9365742679126581,0.03676589774083816,0.31461582630100826,0.12500000000000003,0.9923195059825081,0.049315011795066324,,0.01421678968731558,0.19969445108912548,0.19969445108912548,0.29398889715257603,0.1449940524917055,0.8482637832846713,0.375,0.12381119314040484,0.22222222222222224,0.17647058823529413,0.9169988634696509,0.9169988634696509,0.14285714285714288,1.3560531461688743,0.5804650880935469,76,1.274537002451465,0.7684298426054684,37,0,0,0.35193933062991417,0.6238613891095774,69,0,0,0.38410710737692433,0.6900050147782258,52,17.52141546793523,0.829889170214221,58.5,54.12101446165729,0.6309640025828387,53,db,32.24324324324324,29.0,21.682565199570682,37,0.42635693544784453,0.624826024904325,0.5141023377152113,1,40.0,53
smoothed,db3,445882.2054999716,0.5833333333333334,32.05921732887542,13.620236978767197,36,2,False,False,136.21591254719036,,"[1, 5, 13, 27]","[97.2227309718634, 426.13623528638084, 24.16718753854213, 569.4348877239388]",4,4.912676218342662,27391.62183304398,0.5193161137072871,2.6775026887457712e-06,0.1423884162552841,7,477.64832028913924,15.0832725733412,1129.8995338586528,"[4, 7, 13, 16, 20, 23, 27]","[827.7561333005493, 1063.2606386949792, 24.16718753854213, 15.0832725733412, 42.017852655488284, 241.35362340242204, 1129.8995338586528]","[1, 5, 12, 15, 15, 21, 5]","[5, 26, 21, 17, 21, 26, 29]",0.05,10,2395199.879760843,580.2914086224525,-580.2914086224525,SWT,uc1.l0082986993,0.0,0.0,12130488.880239159,10.616605906674502,446.56620052531946,299.44832028913925,103.04192471088083,0.0,299.44832028913925,2452.538242023975,299.4483202891393,0.0,103.04192471088083,0.0,0.0,0.0,-4.5,2.0,0.5168482594926024,0.5178438336120905,0.2099362247491925,0.23833445983330823,0.3125000000000003,0.44157026106619585,0.04914864027373291,,0.0463397944431033,0.7516427024444092,0.7516427024444092,0.6963148416745588,0.48294996853379196,0.38331464860590414,0.25,0.6536884415761208,0.6296296296296297,0.5,0.1519023350697494,0.1519023350697494,0.1904761904761905,1.7455776767459534,0.7472029416908158,33,1.011183680842257,0.6096517521423809,71,0,0,0.43383104538212436,0.7690258378525979,24,0,0,0.3265973827181604,0.5866952929559682,74,25.696951829610715,0.7505150307804784,50.5,40.17366370758693,0.630111884322278,54,db,32.24324324324324,29.0,21.682565199570682,37,0.42635693544784453,0.624826024904325,0.5141023377152113,1,40.75,54
smoothed,db24,326287.2307607984,0.6388888888888888,134.85023329992532,13.473130580272255,36,2,False,False,133.63403257162423,,"[2, 5, 7, 9, 11, 14, 16, 19, 23, 25, 31, 33]","[104.98817522333238, 127.53174275005401, 82.05035548527648, 600.422605091525, 301.81549841650104, 39.076662426332064, 151.83563813976218, 258.25466716808825, 570.044613571948, 340.9047901498334, 129.57266277402465, 35.402957476184866]",12,5.963943865140578,27276.270645762364,0.5172833043943462,3.3698936156724653e-06,-0.03802861519187668,10,347.07372991917487,92.23563830267233,802.0182300812576,"[5, 8, 10, 13, 16, 21, 23, 25, 29, 33]","[385.95969999153766, 98.6087604731627, 493.4871305681972, 142.01467202339273, 605.334640869504, 92.23563830267233, 802.0182300812576, 543.3057743889697, 157.67443440446505, 150.0983180885897]","[2, 7, 9, 11, 9, 19, 9, 24, 27, 31]","[9, 9, 11, 14, 19, 22, 31, 31, 31, 34]",0.05,20,1962729.1931281548,636.3776618145378,-636.3776618145378,SWT,uc1.l0082986993,0.0,-7.5,12562959.566871846,87.76897163600563,118.6848967479242,168.87372991917488,46.95567151879561,0.0,168.87372991917488,2579.7372991917487,228.14982239568923,10.0,46.95567151879561,0.0,-7.5,0.0,-3.0,5.0,0.5006304835868806,0.4984836298431137,0.7991892559001589,0.04143125940105026,0.5624999999999998,0.3125519862852611,0.04663409466431578,,0.38664394093016885,0.42256561137096654,0.42256561137096654,0.4765966581228985,0.516681313443247,0.08886908927001402,0.625,0.7954213367779663,0.0740740740740741,0.05882352941176472,0.06911816686578062,0.06911816686578062,0.2619047619047619,1.5563153957599623,0.6661883096937615,57,1.2382640130123674,0.7465605304459126,43,0,0,0.3282601738775684,0.5818867919594906,85,0,0,0.39448867281154015,0.7086543239775577,42,20.039544239661073,0.805441318061543,56.75,52.37391081841811,0.6272352221375677,56,db,32.24324324324324,29.0,21.682565199570682,37,0.42635693544784453,0.624826024904325,0.5141023377152113,1,42.25,55
smoothed,coif6,405867.00524976366,0.6111111111111112,40.34240030148955,13.161608337728481,36,2,False,False,135.938952586225,,"[4, 8, 11, 15, 18, 22, 26, 34]","[6.021495686396712, 17.64639063660347, 542.5161402142251, 34.70352279031091, 61.089435029844594, 574.1195980371425, 9.711193356832652, 290.23756788741497]",8,5.094385398090549,27295.65748398683,0.5176261556515999,4.4020998920713445e-06,-0.0009665850389558498,7,431.4156405752533,1.6629126680026616,1160.3841931049394,"[1, 6, 11, 15, 20, 22, 26]","[548.5725810973598, 50.37584818008353, 739.5334662257532, 52.82709013469065, 1.6629126680026616, 1160.3841931049394, 466.5533926159436]","[0, 4, 0, 14, 18, 0, 23]","[8, 8, 18, 18, 21, 23, 34]",0.05,20,2287803.766276588,593.840677424043,-593.840677424043,SWT,uc1.l0082986993,0.0,-4.5,12237884.993723413,2.8037539986640354,477.05085977160604,253.2156405752533,89.49265590929042,0.0,253.2156405752533,2128.909484026773,266.91193605383313,10.0,89.49265590929042,0.0,-4.5,0.0,0.0,2.0,0.5151085680180564,0.4574851814008903,0.3117872474459657,0.17245275357945147,0.4375000000000003,0.33905546631624284,0.04705670920419732,,0.011878817452289334,0.6351260378340227,0.6351260378340227,0.5960485604100683,0.3971283162221438,0.4106906302173195,0.25,0.6888851903224179,0.2962962962962963,0.23529411764705885,0.1319034069247341,0.1319034069247341,0.40476190476190477,1.5986786895566711,0.6843221218788609,50,1.0005885499668359,0.6032638522733897,73,0,0,0.37115713252669325,0.6579276145737745,57,0,0,0.32577798942354347,0.58522334549261,76,12.516655570345725,0.8784790721325658,64.0,62.111430383998204,0.6285599244157976,55,coif,75.625,78.5,18.231383198576385,16,1.0,0.5253733858344184,0.14238798424967447,5,42.5,56
smoothed,db4,418957.9583588851,0.5694444444444444,34.298425669407465,12.775602118822135,36,2,False,False,157.84880302401322,,"[1, 4, 8, 14, 17, 21, 23, 26, 29, 33]","[135.92036707674032, 503.4773874236571, 525.0828003343032, 7.618419804264304, 9.571632499173697, 88.33119330151771, 198.95417989595978, 658.4714095146649, 391.3822804822189, 11.464026678253632]",10,5.068955248933559,27371.710923574945,0.5189664514823016,3.864106153427446e-06,0.11380418760336466,9,386.43606726848776,9.67658031135537,1258.4645204985677,"[1, 3, 8, 15, 17, 21, 24, 26, 33]","[135.92036707674032, 530.3664846560825, 902.1703195784703, 9.67658031135537, 45.134027260369194, 195.77844597036955, 155.55972457029162, 1258.4645204985677, 244.8541354941434]","[0, 0, 4, 14, 14, 20, 23, 4, 29]","[2, 4, 23, 16, 20, 23, 25, 29, 35]",0.05,20,2973853.0457923263,681.6541300620565,-681.6541300620565,SWT,uc1.l0082986993,0.0,-2.0,11551835.714207675,5.2099136446886725,575.1311871652343,208.23606726848777,1.6792032712768332,0.0,208.23606726848777,2586.92460541639,208.23606726848783,10.0,1.6792032712768332,0.0,-2.0,0.0,7.0,4.0,0.6527327209185095,0.4066841344676663,0.2975332251529558,0.19400592142380504,0.25,0.42112935348095776,0.04871460148172089,,0.022491921754556242,0.5217674808622838,0.5217674808622838,0.41522910854590794,0.5185872828004999,0.49876920172034983,0.5,0.4640474067630168,0.4814814814814815,0.3823529411764706,0.002289406701548785,0.002289406701548785,0.7380952380952381,1.6199969958149052,0.6934475256693773,46,0.9735374522296045,0.5869545017119356,79,0,0,0.38993602749732187,0.6912158164958232,38,0,0,0.3243999938465166,0.582747932150264,77,21.05548226313834,0.795577842105453,60.0,54.273965750453,0.6065267851303964,57,db,32.24324324324324,29.0,21.682565199570682,37,0.42635693544784453,0.624826024904325,0.5141023377152113,1,43.0,57
smoothed,rbio1.5,469103.8072845635,0.5138888888888888,30.761619413407185,17.251214188717714,36,2,False,False,94.66278340973076,,"[6, 10, 15, 19, 21, 25, 28]","[1241.2082963039168, 24.439519437725494, 29.784238982465556, 8.25300173469332, 81.29082460728976, 4.204506635012109, 1261.2986729835527]",7,4.751911078395088,27884.79369990503,0.5134408035190372,2.1210189068730613e-06,0.9232873698439732,10,223.00110441258852,5.811754220799976,1564.559850838285,"[2, 6, 9, 12, 15, 18, 20, 23, 25, 29]","[5.811754220799976, 1564.559850838285, 81.85813847097377, 22.86479340137891, 83.2867050043925, 6.606104955885093, 8.25300173469332, 40.88848620244569, 238.60466788617106, 177.27754141086004]","[0, 4, 7, 10, 10, 17, 19, 21, 21, 28]","[4, 28, 21, 14, 21, 21, 21, 24, 28, 33]",0.05,20,3836672.740165897,1294.9080358872502,-1294.9080358872502,SWT,uc1.l0082986993,0.0,-7.5,10689016.019834105,1.3450875541332792,881.2265175049516,44.80110441258853,611.5747025539168,0.0,44.80110441258853,1339.0110441258853,167.45350416868763,10.0,611.5747025539168,0.0,-7.5,0.0,-7.5,5.0,0.25583715792693995,0.9957051597295244,0.11982468530815474,0.2765668999548236,0.0,1.0,0.05989931550931534,,0.005444922201989211,0.10987492195070758,0.10987492195070758,0.2895508551518452,0.18765870761809794,0.7736504154816931,0.625,0.18127695063588767,0.0740740740740741,0.05882352941176472,0.9025044990975334,0.9025044990975334,0.04761904761904767,1.359532092755821,0.5819542679555383,72,1.2963297620510121,0.7815688937250583,32,0,0,0.32829671879160616,0.5819515728999887,84,0,0,0.38683331691839407,0.6949023421611957,48,23.40939982143925,0.7727242735782597,59.0,51.36305732484077,0.5999543697988385,58,rbio,72.0,74.0,15.995535091304157,15,0.9520661157024793,0.4609429979952329,0.19527081960969458,3,44.25,58
smoothed,coif4,420939.594833314,0.5972222222222222,37.49957132721731,12.649825941360092,36,2,False,False,144.87096007100007,,"[2, 6, 9, 13, 15, 17, 20, 24, 28, 31, 34]","[568.1139020848276, 46.22838243273726, 490.19901391644413, 48.261671492163664, 6.966390154336507, 4.577303705188662, 51.349833755460466, 582.5218016386758, 42.37092561690918, 527.3026934041533, 24.087670550946143]",11,5.014718205799577,27317.614875352974,0.5180138787867814,3.126801786309561e-06,-0.020925288928248454,8,389.3042363193781,4.577303705188662,1152.639171688285,"[3, 9, 13, 15, 17, 24, 28, 34]","[575.2575251865078, 677.712310567568, 48.261671492163664, 6.966390154336507, 4.577303705188662, 1152.639171688285, 624.9318472100294, 24.087670550946143]","[2, 2, 12, 14, 16, 2, 25, 31]","[6, 20, 20, 20, 20, 31, 31, 35]",0.05,20,2629620.8517519594,656.5367412484558,-656.5367412484558,SWT,uc1.l0082986993,0.0,-1.0,11896067.908248043,0.11063703852196483,469.30583835495156,211.10423631937812,26.796592084877602,0.0,211.10423631937812,2223.433890555025,237.27309145917877,10.0,26.796592084877602,0.0,-5.5,0.0,2.0,3.0,0.5712139242496331,0.3901311330356323,0.26713245883553843,0.19726852141815535,0.375,0.3247827697642312,0.04753535934517243,,0.0,0.528995906586612,0.528995906586612,0.5047115296266238,0.4221948177352839,0.4037354085050027,0.375,0.5768620482891441,0.22222222222222224,0.4411764705882353,0.03936305705341504,0.03936305705341504,0.5,1.5022922322070815,0.6430634340357467,61,0.9365705988668777,0.5646668527409742,83,0,0,0.3525092634035819,0.6248716741812772,65,0,0,0.3104377380926233,0.5576663174058937,80,10.874281585465774,0.8944244506265459,72.25,71.01484555965028,0.596484069973467,59,coif,75.625,78.5,18.231383198576385,16,1.0,0.5253733858344184,0.14238798424967447,5,45.5,59
smoothed,rbio2.2,590535.9523251096,0.5555555555555556,32.88415399889618,16.25608059993293,36,2,False,False,115.41559354260396,,"[2, 6, 9, 14, 16, 19, 22, 28]","[101.39166666666668, 805.5110366674771, 1.891010682490844, 30.594084284122545, 21.17941496824171, 10.536720741122913, 55.60728152485335, 936.8480185068192]",8,4.706634750720692,25999.206252652395,0.5484711928843408,2.3543723358486105e-06,0.7084789762784458,8,290.3256625259719,0.5343073537862111,1489.5278532102961,"[2, 6, 9, 13, 16, 18, 20, 27]","[101.39166666666668, 1489.5278532102961, 1.891010682490844, 15.569251399612558, 53.952377900499535, 0.5343073537862111, 10.536720741122913, 649.2021122533001]","[0, 5, 8, 12, 14, 17, 19, 22]","[5, 28, 22, 14, 22, 22, 22, 28]",0.05,20,3049433.26251168,936.8526757943448,-936.8526757943448,SWT,uc1.l0082986993,0.0,3.5,11476255.497488322,3.932359312880486,806.1945198769628,112.1256625259719,253.51934246101143,0.0,112.1256625259719,1431.6053002077751,144.50568284557426,10.0,253.51934246101143,0.0,-5.5,0.0,-5.5,3.0,0.3861934980101511,0.8647388030425378,0.09444654929989332,0.4764948488170918,0.18750000000000028,0.8463880703280214,0.018795311741364295,,0.016856876965365072,0.27954782445788157,0.27954782445788157,0.21883332579915843,0.2122133612301369,0.7062698169079433,0.375,0.4392776286792708,0.22222222222222224,0.7058823529411764,0.37400930697358153,0.37400930697358153,0.14285714285714288,1.3383017677899625,0.5728665249814683,81,1.341245383114815,0.8086489263629489,27,0,0,0.33434823003579545,0.5926787178435645,78,0,0,0.41065101160558004,0.7376881392969098,33,28.709754439911183,0.7212645200008623,54.75,43.240317312179194,0.5948555609713049,60,rbio,72.0,74.0,15.995535091304157,15,0.9520661157024793,0.4609429979952329,0.19527081960969458,3,45.75,60
smoothed,db8,373148.1648473547,0.5555555555555556,72.5747625463484,12.826333674414768,36,2,False,False,152.00756650982615,,"[1, 8, 11, 16, 18, 20, 23, 34]","[187.23686847482696, 130.8984808440316, 499.95586650504157, 86.40871499491996, 176.5349442228128, 280.0622861787732, 612.2631492887497, 422.05630945460285]",8,5.430421092248899,27322.512209411096,0.5181002708077226,4.3166927608852025e-06,-0.03787703041979675,7,497.3693866185736,117.86033001694267,989.7718135875114,"[1, 6, 11, 16, 20, 22, 25]","[989.7718135875114, 117.86033001694267, 662.6430623452978, 140.35850885023837, 280.0622861787732, 609.531597700018, 681.3581076512338]","[0, 3, 8, 14, 18, 18, 23]","[23, 8, 23, 18, 21, 23, 34]",0.05,20,2435471.2772830287,640.8176548079628,-640.8176548079628,SWT,uc1.l0082986993,0.0,-4.5,12090217.482716974,113.39366335027597,306.438480254178,319.16938661857364,42.51567852537062,0.0,319.16938661857364,2590.5857063300155,338.6560790774802,10.0,42.51567852537062,0.0,-4.5,0.0,0.0,2.0,0.6160416796246035,0.41336075264226124,0.5001408526965896,0.11858389827247026,0.18750000000000028,0.31266038628286635,0.04764211654589057,,0.49966949446162445,0.8013441881788765,0.8013441881788765,0.8171400735746729,0.5195581536576866,0.25747647333223384,0.25,0.640490363784801,0.2962962962962963,0.23529411764705885,0.06256466924608213,0.06256466924608213,0.40476190476190477,1.843749168750725,0.7892257222255016,21,0.9613123320887706,0.5795838666283052,80,0,0,0.43450035325893804,0.7702122791094578,22,0,0,0.3137042408663832,0.5635342205282109,78,33.21018919950121,0.6775709786456193,50.25,33.78546566817847,0.5948534504878582,61,db,32.24324324324324,29.0,21.682565199570682,37,0.42635693544784453,0.624826024904325,0.5141023377152113,1,46.0,61
smoothed,rbio5.5,413163.49370919826,0.6527777777777778,30.432030032513257,13.918086442187953,36,2,False,False,73.07229448340088,,"[2, 5, 9, 12, 14, 18, 24, 27, 34]","[266.963432177904, 986.3129813127453, 12.854973572603804, 16.13398153692, 12.973958736418558, 42.446276338761756, 34.420985497926836, 993.9356712783444, 15.823508746185901]",9,4.95845925617429,33690.37875131016,0.5887245109666775,4.485232208453391e-06,0.20057468897280556,5,328.6656136965277,16.77535383448501,1262.823274493978,"[5, 12, 14, 24, 30]","[1262.823274493978, 45.252344193697255, 16.77535383448501, 212.7520056855786, 105.72509027489966]","[2, 9, 13, 18, 27]","[27, 18, 18, 27, 34]",0.05,20,2374826.462754345,999.09531174632,-999.09531174632,SWT,uc1.l0082986993,0.0,-2.5,12150862.297245657,12.308687167818313,579.4899411606447,150.46561369652773,315.76197841298665,0.0,150.46561369652773,752.3280684826386,150.46561369652773,10.0,315.76197841298665,0.0,-2.5,0.0,3.5,0.0,0.1202190368617228,0.5570428512163756,0.23559838024285615,0.18446581627471131,0.625,0.48317992763554196,0.18645551961208084,,0.053803237254182144,0.3761730527458391,0.3761730527458391,0.23719984430031887,0.03207889244835571,0.5026834711324828,0.0,0.660365387474972,0.4444444444444445,0.35294117647058826,0.4658803903647225,0.4658803903647225,0.5714285714285714,1.2909450641648657,0.5525952596411506,90,1.0981776989461751,0.6621012294903379,65,0,0,0.34915783932115674,0.6189308090900844,72,0,0,0.341708790263327,0.6138412290406409,64,12.0381338531629,0.8831249140469621,72.75,71.41630901287553,0.5884071172176558,62,rbio,72.0,74.0,15.995535091304157,15,0.9520661157024793,0.4609429979952329,0.19527081960969458,3,47.25,62
smoothed,bior3.1,593849.0283468666,0.5416666666666666,19.560585286412348,14.790810059613353,36,2,False,False,72.45938618693991,,"[3, 5, 7, 10, 14, 16, 18, 25, 27, 29]","[249.025558691439, 554.8242031646886, 183.7606799953506, 1.7313485666174628, 8.823167393044532, 4.172858330205175, 16.93430436263999, 279.89558996941497, 587.7940895041688, 91.93253456974702]",10,4.879357289634212,71010.56947193286,0.7189258091992572,4.535786728462578e-06,0.0494659642894021,13,165.88393107763554,2.138311648281422,859.6783698313552,"[3, 5, 7, 10, 12, 14, 17, 19, 21, 24, 26, 28, 31]","[249.025558691439, 859.6783698313552, 183.7606799953506, 31.341571144338566, 8.226326924080414, 18.534123937306834, 20.04987012352062, 2.138311648281422, 49.912103149296655, 221.85145752633366, 279.89558996941497, 189.4771410685442, 42.60000000000001]","[2, 2, 6, 9, 11, 13, 16, 18, 18, 22, 25, 27, 29]","[4, 27, 27, 18, 13, 18, 18, 20, 22, 27, 27, 29, 32]",0.05,20,1391197.7980957343,597.532536498022,-597.532536498022,SWT,uc1.l0082986993,0.0,-1.5,13134490.961904267,2.328355018385275,176.34503649802184,12.316068922364451,85.80079683531142,0.0,12.316068922364451,1265.491104009262,131.71533053929303,10.0,85.80079683531142,0.0,-6.0,0.0,7.5,8.0,0.11636912536435262,0.6718992221167562,0.19126041008300476,0.4819495535267341,0.12500000000000003,0.3751203569474512,1.0,,0.009781924600135602,0.028005387056884212,0.028005387056884212,0.17941772717151794,0.16816228592272875,0.14064932774201183,1.0,0.9827283654864694,0.1851851851851852,0.4117647058823529,0.12645416642155932,0.12645416642155932,0.7619047619047619,1.3819907253975616,0.5915677939531581,69,1.3747033954632095,0.8288210634710261,25,0,0,0.3191164146809269,0.5656782076450002,90,0,0,0.42308552400547134,0.7600253357389105,29,31.542299641381042,0.6937640811516403,53.25,39.96538064644985,0.5883868949447522,63,bior,54.4,41.0,32.2840075402225,15,0.7193388429752066,0.930327565658047,0.2173645402199413,2,47.75,63
smoothed,rbio2.4,534164.1515959973,0.5277777777777778,39.454208383656265,16.809007018621728,36,2,False,False,105.83885115903753,,"[2, 6, 12, 14, 16, 18, 22, 24, 28, 32]","[91.65133810671837, 907.2225036216188, 1.5079598743049232, 31.147576740930536, 23.697491801487267, 7.8068388080800215, 100.54030455790503, 0.12961449762400434, 1006.7511914095691, 12.097530408910181]",10,4.837511846674115,25475.038960426242,0.5559824146990714,2.262999012659258e-06,0.7726727594944433,9,256.63490313871296,0.12961449762400434,1496.508966905699,"[2, 6, 13, 16, 18, 20, 23, 27, 32]","[91.65133810671837, 1496.508966905699, 27.274491969758298, 60.482911698250085, 7.8068388080800215, 18.46416290400846, 0.12961449762400434, 569.4840846082784, 37.911718750000006]","[0, 5, 12, 14, 17, 19, 22, 22, 28]","[5, 28, 14, 22, 19, 22, 24, 28, 34]",0.05,20,3099221.857413317,1008.619829985577,-1008.619829985577,SWT,uc1.l0082986993,0.0,2.5,11426466.902586684,4.337052169042693,813.1756335723657,78.43490313871297,325.2864966522436,0.0,78.43490313871297,1418.7141282484167,129.64448487554705,10.0,325.2864966522436,0.0,-6.5,0.0,-6.5,4.0,0.3260383152157018,0.937507684917066,0.16780534211891648,0.3836833573484959,0.06250000000000028,0.8922937761017857,0.007368965863800855,,0.018641898794622296,0.19463959641901557,0.19463959641901557,0.17303607172158036,0.20879480941591494,0.7125390305018539,0.5,0.4229604956999563,0.14814814814814817,0.6470588235294118,0.4799387250742996,0.4799387250742996,0.09523809523809529,1.3369781230602273,0.5722999324723023,83,1.320925552034891,0.7963979171192136,30,0,0,0.32889030892586246,0.5830037939321083,81,0,0,0.3967424916522525,0.7127030548461774,41,27.232027712481003,0.7356113814322233,58.75,48.710719192758155,0.5826115159588301,64,rbio,72.0,74.0,15.995535091304157,15,0.9520661157024793,0.4609429979952329,0.19527081960969458,3,48.75,64
